candidate,curve_kind,mean_entry_probability,model,n,relative_token,subset,sum_entry_probability
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.101452765424071e-06,qwen3_4b,594,13,math,0.0006542629426618983
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.821738717395933e-06,qwen3_4b,594,14,math,0.0010821127981331842
local_hmm_absorbing_core_iu,posterior_state_entry_probability,2.9623766712188072e-06,qwen3_4b,594,15,math,0.0017596517427039716
local_hmm_absorbing_core_iu,posterior_state_entry_probability,2.157335161532045e-07,qwen3_4b,594,16,math,0.00012814570859500347
local_hmm_absorbing_core_iu,posterior_state_entry_probability,3.9206036128621314e-07,qwen3_4b,594,17,math,0.0002328838546040106
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.3698380902351381e-06,qwen3_4b,594,18,math,0.000813683825599672
local_hmm_absorbing_core_iu,posterior_state_entry_probability,4.35203988923712e-07,qwen3_4b,594,19,math,0.0002585111694206849
local_hmm_absorbing_core_iu,posterior_state_entry_probability,4.568479585696994e-08,qwen3_4b,594,20,math,2.7136768739040143e-05
local_hmm_absorbing_core_iu,posterior_state_entry_probability,2.0986929490768066e-07,qwen3_4b,594,21,math,0.0001246623611751623
local_hmm_absorbing_core_iu,posterior_state_entry_probability,8.797908640874478e-07,qwen3_4b,594,22,math,0.000522595773267944
local_hmm_absorbing_core_iu,posterior_state_entry_probability,3.2277673305790767e-06,qwen3_4b,594,23,math,0.0019172937943639716
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.0706795206967844e-05,qwen3_4b,593,24,math,0.006349129557731931
local_hmm_absorbing_core_iu,posterior_state_entry_probability,3.4209551653783775e-06,qwen3_4b,592,25,math,0.0020252054579039994
local_hmm_absorbing_core_iu,posterior_state_entry_probability,3.357917209184152e-07,qwen3_4b,591,26,math,0.00019845290706278337
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.0364434192940092e-06,qwen3_4b,591,27,math,0.0006125380608027595
local_hmm_absorbing_core_iu,posterior_state_entry_probability,2.9981513346334843e-06,qwen3_4b,591,28,math,0.0017719074387683893
local_hmm_absorbing_core_iu,posterior_state_entry_probability,7.3539336956089125e-06,qwen3_4b,591,29,math,0.004346174814104867
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.4793387508904353e-05,qwen3_4b,591,30,math,0.008742892017762472
local_hmm_absorbing_core_iu,posterior_state_entry_probability,2.300901516460464e-05,qwen3_4b,591,31,math,0.013598327962281343
local_hmm_absorbing_core_iu,posterior_state_entry_probability,4.040308637669357e-05,qwen3_4b,591,32,math,0.0238782240486259
local_hmm_absorbing_core_iu,posterior_state_entry_probability,8.935794547716782e-05,qwen3_4b,591,33,math,0.05281054577700618
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0001714706550236737,qwen3_4b,591,34,math,0.10133915711899116
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00044985993934932477,qwen3_4b,591,35,math,0.26586722415545094
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0008680091431957462,qwen3_4b,591,36,math,0.512993403628686
local_hmm_absorbing_core_iu,posterior_state_entry_probability,9.841285595549765e-05,qwen3_4b,591,37,math,0.05816199786969911
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0009706305127592588,qwen3_4b,591,38,math,0.5736426330407219
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00022528179292431288,qwen3_4b,591,39,math,0.1331415396182689
local_hmm_absorbing_core_iu,posterior_state_entry_probability,3.7553007693219235e-05,qwen3_4b,591,40,math,0.02219382754669257
local_hmm_absorbing_core_iu,posterior_state_entry_probability,9.0235288714892e-06,qwen3_4b,590,41,math,0.005323882034178628
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.8886491959363246e-05,qwen3_4b,590,42,math,0.011143030256024315
local_hmm_absorbing_core_iu,posterior_state_entry_probability,4.94790747041812e-07,qwen3_4b,588,43,math,0.00029093695926058546
local_hmm_absorbing_core_iu,posterior_state_entry_probability,5.41666382542498e-07,qwen3_4b,588,44,math,0.0003184998329349888
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.9489568729213693e-07,qwen3_4b,587,45,math,0.00011440376844048438
local_hmm_absorbing_core_iu,posterior_state_entry_probability,5.524552573272637e-09,qwen3_4b,586,46,math,3.237387807937765e-06
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.1198032670800513e-09,qwen3_4b,586,47,math,6.562047145089101e-07
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.3964939360892464e-09,qwen3_4b,586,48,math,8.183454465482984e-07
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.8507886544743746e-08,qwen3_4b,586,49,math,1.0845621515219836e-05
local_hmm_absorbing_core_iu,posterior_state_entry_probability,2.215651506631011e-09,qwen3_4b,585,50,math,1.2961561313791415e-06
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.009420670936937787,qwen3_4b,600,-50,olympiadbench,5.652402562162672
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005814204893062309,qwen3_4b,602,-49,olympiadbench,3.50015134562351
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004955942380512883,qwen3_4b,604,-48,olympiadbench,2.993389197829781
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006576796182610777,qwen3_4b,606,-47,olympiadbench,3.985538486662131
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006235805618743004,qwen3_4b,607,-46,olympiadbench,3.7851340105770035
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.012013245122052959,qwen3_4b,607,-45,olympiadbench,7.292039789086146
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.01112407081916795,qwen3_4b,607,-44,olympiadbench,6.752310987234946
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007340356845885814,qwen3_4b,607,-43,olympiadbench,4.455596605452689
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008653702779574985,qwen3_4b,607,-42,olympiadbench,5.252797587202016
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005840827554121342,qwen3_4b,607,-41,olympiadbench,3.545382325351655
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0067419503356621995,qwen3_4b,608,-40,olympiadbench,4.099105804082617
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0060962202722078165,qwen3_4b,608,-39,olympiadbench,3.7065019255023524
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004272130537290249,qwen3_4b,608,-38,olympiadbench,2.597455366672471
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007884241246231391,qwen3_4b,608,-37,olympiadbench,4.793618677708686
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0039914616532730875,qwen3_4b,608,-36,olympiadbench,2.426808685190037
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004935538316980091,qwen3_4b,608,-35,olympiadbench,3.0008072967238952
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0045125445459463145,qwen3_4b,609,-34,olympiadbench,2.7481396284813053
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007309197798375681,qwen3_4b,609,-33,olympiadbench,4.451301459210789
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007491227914631155,qwen3_4b,610,-32,olympiadbench,4.569649027925005
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.00825273149815107,qwen3_4b,610,-31,olympiadbench,5.034166213872153
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.014134518949546433,qwen3_4b,611,-30,olympiadbench,8.636191078172871
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007951928621332068,qwen3_4b,611,-29,olympiadbench,4.858628387633893
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005438064818943819,qwen3_4b,611,-28,olympiadbench,3.322657604374674
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.00650435989724285,qwen3_4b,611,-27,olympiadbench,3.974163897215381
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008564088980708234,qwen3_4b,611,-26,olympiadbench,5.232658367212731
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006436504153395144,qwen3_4b,611,-25,olympiadbench,3.9327040377244327
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004596286917223835,qwen3_4b,612,-24,olympiadbench,2.8129275933409867
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0085267183233846,qwen3_4b,612,-23,olympiadbench,5.218351613911375
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008393994131590232,qwen3_4b,613,-22,olympiadbench,5.145518402664812
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.002725547449306984,qwen3_4b,613,-21,olympiadbench,1.6707605864251813
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003760437049510935,qwen3_4b,613,-20,olympiadbench,2.305147911350203
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007629495001491316,qwen3_4b,613,-19,olympiadbench,4.6768804359141765
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006935508935097974,qwen3_4b,613,-18,olympiadbench,4.251466977215058
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0045333315757390535,qwen3_4b,613,-17,olympiadbench,2.77893225592804
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0038191879922866304,qwen3_4b,613,-16,olympiadbench,2.3411622392717044
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.002724033229123205,qwen3_4b,613,-15,olympiadbench,1.6698323694525248
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003283941200642907,qwen3_4b,613,-14,olympiadbench,2.013055955994102
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0039928263657193295,qwen3_4b,613,-13,olympiadbench,2.447602562185949
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0033173034212351966,qwen3_4b,613,-12,olympiadbench,2.0335069972171755
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004713512407034317,qwen3_4b,613,-11,olympiadbench,2.8893831055120365
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.002193137148672557,qwen3_4b,613,-10,olympiadbench,1.3443930721362773
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0024163612659928533,qwen3_4b,613,-9,olympiadbench,1.481229456053619
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0013809720200378126,qwen3_4b,613,-8,olympiadbench,0.8465358482831792
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006466759591554764,qwen3_4b,613,-7,olympiadbench,3.9641236296230704
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0037771143039308994,qwen3_4b,613,-6,olympiadbench,2.3153710683096413
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0039059796996011274,qwen3_4b,613,-5,olympiadbench,2.394365555855491
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0038806170307077986,qwen3_4b,613,-4,olympiadbench,2.3788182398238806
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005734251396273844,qwen3_4b,613,-3,olympiadbench,3.515096105915866
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.01168316184548388,qwen3_4b,613,-2,olympiadbench,7.161778211281619
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.04296846420122288,qwen3_4b,613,-1,olympiadbench,26.339668555349625
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.09047262761930557,qwen3_4b,661,0,olympiadbench,59.802406856360975
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0070382785387060895,qwen3_4b,661,1,olympiadbench,4.652302114084725
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.02092136995246823,qwen3_4b,661,2,olympiadbench,13.8290255385815
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.012056024780240798,qwen3_4b,661,3,olympiadbench,7.969032379739167
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.012560201206668129,qwen3_4b,661,4,olympiadbench,8.302292997607633
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008749293226663162,qwen3_4b,661,5,olympiadbench,5.783282822824351
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0047848139075022155,qwen3_4b,661,6,olympiadbench,3.1627619928589645
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005868876842860069,qwen3_4b,661,7,olympiadbench,3.879327593130506
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003952243393214898,qwen3_4b,661,8,olympiadbench,2.612432882915048
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0024958777869368586,qwen3_4b,661,9,olympiadbench,1.6497752171652635
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007024953060265388,qwen3_4b,661,10,olympiadbench,4.643493972835421
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007303514527120024,qwen3_4b,661,11,olympiadbench,4.827623102426336
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0071121399180714764,qwen3_4b,661,12,olympiadbench,4.701124485845246
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0023215095849450297,qwen3_4b,661,13,olympiadbench,1.5345178356486646
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005536443518768843,qwen3_4b,661,14,olympiadbench,3.6595891659062056
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004498903546762411,qwen3_4b,661,15,olympiadbench,2.9737752444099534
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003891283040476232,qwen3_4b,661,16,olympiadbench,2.572138089754789
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0055149358938439055,qwen3_4b,660,17,olympiadbench,3.639857689936978
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004270310806034308,qwen3_4b,660,18,olympiadbench,2.8184051319826433
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004660968648273087,qwen3_4b,660,19,olympiadbench,3.0762393078602375
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0067497649631977985,qwen3_4b,660,20,olympiadbench,4.454844875710547
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003770932719318447,qwen3_4b,660,21,olympiadbench,2.488815594750175
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008591181282492593,qwen3_4b,660,22,olympiadbench,5.670179646445112
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007780804567551265,qwen3_4b,659,23,olympiadbench,5.127550210016284
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.013171470140299978,qwen3_4b,659,24,olympiadbench,8.679998822457685
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008063616985707466,qwen3_4b,659,25,olympiadbench,5.313923593581221
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005585203048712049,qwen3_4b,659,26,olympiadbench,3.68064880910124
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003123099481347001,qwen3_4b,658,27,olympiadbench,2.0549994587263267
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005205882990346234,qwen3_4b,658,28,olympiadbench,3.425471007647822
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008172120708305145,qwen3_4b,658,29,olympiadbench,5.377255426064786
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.010134206718905796,qwen3_4b,658,30,olympiadbench,6.668308021040014
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005817255845210394,qwen3_4b,658,31,olympiadbench,3.8277543461484393
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007371669390451459,qwen3_4b,658,32,olympiadbench,4.85055845891706
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0068613428049013525,qwen3_4b,658,33,olympiadbench,4.51476356562509
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.009912895663345928,qwen3_4b,658,34,olympiadbench,6.522685346481621
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.009074979022493162,qwen3_4b,658,35,olympiadbench,5.9713361968005
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.00783538811288819,qwen3_4b,658,36,olympiadbench,5.155685378280429
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0072003946337632985,qwen3_4b,658,37,olympiadbench,4.737859669016251
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003086719396602312,qwen3_4b,658,38,olympiadbench,2.0310613629643215
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006124536028541224,qwen3_4b,658,39,olympiadbench,4.0299447067801255
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004962797503823454,qwen3_4b,658,40,olympiadbench,3.2655207575158327
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008589598133152807,qwen3_4b,658,41,olympiadbench,5.651955571614547
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006604228271977951,qwen3_4b,658,42,olympiadbench,4.3455822029614914
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005184668837427652,qwen3_4b,658,43,olympiadbench,3.411512095027395
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0031843044322262338,qwen3_4b,658,44,olympiadbench,2.095272316404862
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007317811238044265,qwen3_4b,658,45,olympiadbench,4.815119794633127
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004099523841788296,qwen3_4b,658,46,olympiadbench,2.6974866878966988
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006333919673337301,qwen3_4b,658,47,olympiadbench,4.167719145055944
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.009039110126811327,qwen3_4b,658,48,olympiadbench,5.9477344634418525
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007965354551711672,qwen3_4b,658,49,olympiadbench,5.24120329502628
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007586041627462083,qwen3_4b,658,50,olympiadbench,4.9916153908700505
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007509221774523815,qwen3_4b,600,-50,olympiadbench,0.4505533064714289
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010179267334812722,qwen3_4b,602,-49,olympiadbench,0.6127918935557258
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.000573979455898651,qwen3_4b,604,-48,olympiadbench,0.34668359136278526
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0004293273844766108,qwen3_4b,606,-47,olympiadbench,0.26017239499282613
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0004948409457857234,qwen3_4b,607,-46,olympiadbench,0.3003684540919341
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005946591678066247,qwen3_4b,607,-45,olympiadbench,0.36095811485862117
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00032740854918436195,qwen3_4b,607,-44,olympiadbench,0.1987369893549077
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00023174454579969356,qwen3_4b,607,-43,olympiadbench,0.140668939300414
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0002696790303459122,qwen3_4b,607,-42,olympiadbench,0.1636951714199687
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0003500010595047624,qwen3_4b,607,-41,olympiadbench,0.21245064311939077
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005575758087115913,qwen3_4b,608,-40,olympiadbench,0.3390060916966475
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0006430601931051516,qwen3_4b,608,-39,olympiadbench,0.39098059740793223
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007564947256307077,qwen3_4b,608,-38,olympiadbench,0.45994879318347026
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001290775492379462,qwen3_4b,608,-37,olympiadbench,0.7847914993667129
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0015311989178402204,qwen3_4b,608,-36,olympiadbench,0.930968942046854
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0009694962079102302,qwen3_4b,608,-35,olympiadbench,0.58945369440942
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001128367974578326,qwen3_4b,609,-34,olympiadbench,0.6871760965182006
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0016547827004838329,qwen3_4b,609,-33,olympiadbench,1.0077626645946542
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0016912481111924535,qwen3_4b,610,-32,olympiadbench,1.0316613478273966
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0016379710858287102,qwen3_4b,610,-31,olympiadbench,0.9991623623555133
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0023138639257696005,qwen3_4b,611,-30,olympiadbench,1.4137708586452258
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0011927818562540082,qwen3_4b,611,-29,olympiadbench,0.728789714171199
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007703879979905118,qwen3_4b,611,-28,olympiadbench,0.47070706677220275
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0006950125878824253,qwen3_4b,611,-27,olympiadbench,0.4246526911961619
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007157278235678809,qwen3_4b,611,-26,olympiadbench,0.4373097001999752
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0011538386263291252,qwen3_4b,611,-25,olympiadbench,0.7049954006870954
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0009127176868122253,qwen3_4b,612,-24,olympiadbench,0.5585832243290819
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0009801603271587717,qwen3_4b,612,-23,olympiadbench,0.5998581202211684
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0006650926372888125,qwen3_4b,613,-22,olympiadbench,0.407701786658042
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00035752843865409994,qwen3_4b,613,-21,olympiadbench,0.21916493289496325
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00036379089654347847,qwen3_4b,613,-20,olympiadbench,0.22300381958115228
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00051374351766163,qwen3_4b,613,-19,olympiadbench,0.3149247763265792
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0004850195193032711,qwen3_4b,613,-18,olympiadbench,0.2973169653329052
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005954868195121382,qwen3_4b,613,-17,olympiadbench,0.36503342036094066
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007248702389324642,qwen3_4b,613,-16,olympiadbench,0.44434545646560053
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007272891569351459,qwen3_4b,613,-15,olympiadbench,0.4458282532012444
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005342020539431461,qwen3_4b,613,-14,olympiadbench,0.32746585906714853
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.000655807772624513,qwen3_4b,613,-13,olympiadbench,0.40201016461882644
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005144589103352923,qwen3_4b,613,-12,olympiadbench,0.31536331203553414
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005577544279346422,qwen3_4b,613,-11,olympiadbench,0.34190346432393565
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005939200183743478,qwen3_4b,613,-10,olympiadbench,0.3640729712634752
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0006643316883487384,qwen3_4b,613,-9,olympiadbench,0.4072353249577766
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0008922433324024756,qwen3_4b,613,-8,olympiadbench,0.5469451627627175
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0013364384788053614,qwen3_4b,613,-7,olympiadbench,0.8192367875076865
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0012699659601071746,qwen3_4b,613,-6,olympiadbench,0.778489133545698
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001381550253002066,qwen3_4b,613,-5,olympiadbench,0.8468903050902664
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0017900001399844701,qwen3_4b,613,-4,olympiadbench,1.0972700858104802
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.002387403058775493,qwen3_4b,613,-3,olympiadbench,1.4634780750293772
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0032063195729258812,qwen3_4b,613,-2,olympiadbench,1.965473898203565
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.005629964757639293,qwen3_4b,613,-1,olympiadbench,3.4511683964328865
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.007338886875049049,qwen3_4b,661,0,olympiadbench,4.851004224407421
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.003422093449345996,qwen3_4b,661,1,olympiadbench,2.2620037700177034
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.004054836418521218,qwen3_4b,661,2,olympiadbench,2.680246872642525
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0027494293868828234,qwen3_4b,661,3,olympiadbench,1.8173728247295462
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.002121839505899121,qwen3_4b,661,4,olympiadbench,1.4025359133993192
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0011239131134953015,qwen3_4b,661,5,olympiadbench,0.7429065680203943
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010416636833141225,qwen3_4b,661,6,olympiadbench,0.6885396946706349
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0011329797604345986,qwen3_4b,661,7,olympiadbench,0.7488996216472696
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010363887240833047,qwen3_4b,661,8,olympiadbench,0.6850529466190644
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010782632635762698,qwen3_4b,661,9,olympiadbench,0.7127320172239143
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0009810524733450882,qwen3_4b,661,10,olympiadbench,0.6484756848811033
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007965680159910503,qwen3_4b,661,11,olympiadbench,0.5265314585700842
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0006987291125855447,qwen3_4b,661,12,olympiadbench,0.461859943419045
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0008286328428881396,qwen3_4b,661,13,olympiadbench,0.5477263091490603
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010576407474183914,qwen3_4b,661,14,olympiadbench,0.6991005340435568
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010265066373542108,qwen3_4b,661,15,olympiadbench,0.6785208872911334
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.000862112955963991,qwen3_4b,661,16,olympiadbench,0.569856663892198
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007292948581951846,qwen3_4b,660,17,olympiadbench,0.48133460640882186
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005255529684509964,qwen3_4b,660,18,olympiadbench,0.3468649591776576
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005339064961339154,qwen3_4b,660,19,olympiadbench,0.3523782874483842
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007508354808515058,qwen3_4b,660,20,olympiadbench,0.4955514173619938
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0009167299262195224,qwen3_4b,660,21,olympiadbench,0.6050417513048848
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.000815097100684803,qwen3_4b,660,22,olympiadbench,0.53796408645197
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0006229255769213878,qwen3_4b,659,23,olympiadbench,0.41050795519119454
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0008326252238105858,qwen3_4b,659,24,olympiadbench,0.548700022491176
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0008211153903653029,qwen3_4b,659,25,olympiadbench,0.5411150422507346
