acc_correct,acc_correct_sd,acc_erroneous,acc_erroneous_sd,cal_f1,cal_f1_sd,f1,f1_sd,model,n,n_splits,sla,sla_sd,sla_tol1,sla_tol1_sd,split,subset,system,tau,tau_sd
0.49013242554989433,0.041687911397982745,0.1933828767203102,0.01612708282794297,0.2793381491283935,0.01551105938881529,0.27630510408414305,0.016482583004478156,qwen3_4b,1000,100,0.1933828767203102,0.01612708282794297,0.39929963905265936,0.022594163529205336,nonselection,olympiadbench,global_dufs__hmm_reversible,-0.2528989696456023,0.01719028404787027
0.5612560304685974,0.08011539784416281,0.12392006276985837,0.01318461785821379,0.2071206278393777,0.01620577958664903,0.2016404299279623,0.015998253980592105,qwen3_4b,1000,100,0.12392006276985837,0.01318461785821379,0.2820298358006949,0.023696018888765148,nonselection,olympiadbench,global_dufs__hmm_absorbing,-0.21566174461630408,0.03591638938826342
0.3946111730194073,0.04672306010793355,0.15748905512914013,0.018116450725810033,0.2281382952015535,0.015014637973182447,0.2233194348522882,0.017480259098991157,qwen3_4b,1000,100,0.15748905512914013,0.018116450725810033,0.3800243493526494,0.026601882545511633,nonselection,olympiadbench,mindgap_control,0.542327053302068,0.005854661598075462
0.5355600210800523,0.04343502229827831,0.20624593968502367,0.015566149881686303,0.30132603751332787,0.015293640707879232,0.29688282490464857,0.016115986854568918,qwen3_4b,1000,100,0.20624593968502367,0.015566149881686303,0.4727767145840199,0.01865953133713233,nonselection,omnimath,global_dufs__local_iu_core,-0.30159509755895875,0.022827985195153305
0.5405902988598588,0.04766851312949955,0.20485622122681663,0.01672566629640534,0.3018999169323333,0.014998942282572241,0.2959198204680666,0.01644612591731247,qwen3_4b,1000,100,0.20485622122681663,0.01672566629640534,0.47802967865823587,0.02217919873627449,nonselection,omnimath,global_dufs__local_temporal_core,-0.2964038444097359,0.028828384780564046
0.5355600210800523,0.04343502229827831,0.20624593968502367,0.015566149881686303,0.30132603751332787,0.015293640707879232,0.29688282490464857,0.016115986854568918,qwen3_4b,1000,100,0.20624593968502367,0.015566149881686303,0.4702202677868672,0.018623969559375543,nonselection,omnimath,global_dufs__local_dufs_core,-0.30159509755895875,0.022827985195153305
0.5595870641720352,0.05095155358845,0.2442300583836505,0.01822831257370984,0.34595288258535706,0.01496515997800046,0.3386227704284609,0.01586578971262523,qwen3_4b,1000,100,0.2442300583836505,0.01822831257370984,0.4779827532223407,0.025906378948687806,nonselection,omnimath,global_dufs__hmm_reversible,-0.27490872989158055,0.034455112482076576
0.3646542885844547,0.11870247739758694,0.028424258870954216,0.0067500138554442216,0.053857490251318085,0.010863945898630382,0.0521293078514302,0.011308715209864054,qwen3_4b,1000,100,0.028424258870954216,0.0067500138554442216,0.14144663883141703,0.014796952056910303,nonselection,omnimath,global_dufs__hmm_absorbing,-0.39981321866916913,0.07230069593717396
0.49718862300312283,0.08291828592423478,0.18100360616400976,0.017219642735228125,0.2670435556972818,0.015155481542198588,0.26226229937648055,0.0154146942204396,qwen3_4b,1000,100,0.18100360616400976,0.017219642735228125,0.36856559096510877,0.027173357362806273,nonselection,omnimath,mindgap_control,0.5484203678810426,0.015536771347849334
0.6479855889029104,0.08728526753849407,0.24090717841193676,0.03623311285234907,0.3698094699112789,0.03517812524889979,0.34693763166151625,0.03551687922646295,qwen3_8b,400,100,0.24090717841193676,0.03623311285234907,0.45256917689285453,0.04302471741980971,nonselection,gsm8k,global_dufs__local_iu_core,-0.09228857945998512,0.04536662354559708
