source,unit,group,domain,repetition,n_train,n_test,n_features,positive_rate_train,positive_rate_test,upcr_n_kept,budget,n_trusted,method,auc,delta_vs_upcr,converged,n_iter
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,40,40,upcr,0.8335279363431931,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,40,40,platt_upcr,0.8335279363431931,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,40,40,gold_pcr2,0.7521478406273424,-0.0813800957158507,1,10
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,40,40,gold_pcr6,0.8060744969151818,-0.02745343942801126,1,13
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,40,40,gold_ridge_all,0.7624870264660094,-0.0710409098771837,1,34
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,40,40,anchored_pcr2,0.8281403159776278,-0.005387620365565282,1,8
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,40,40,anchored_pcr6,0.8294845182494378,-0.004043418093755302,1,10
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,40,40,pseudo_gold_pcr6,0.7993787118722251,-0.03414922447096802,1,12
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,80,80,upcr,0.8335279363431931,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,80,80,platt_upcr,0.8335279363431931,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,80,80,gold_pcr2,0.8238158046474082,-0.009712131695784887,1,9
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,80,80,gold_pcr6,0.8163992677160814,-0.01712866862711171,1,12
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,80,80,gold_ridge_all,0.8118188894654905,-0.021709046877702587,1,44
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,80,80,anchored_pcr2,0.8320287724153838,-0.001499163927809355,1,6
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,80,80,anchored_pcr6,0.8422346191547022,0.008706682811509103,1,9
real,se_squad_v2_llama8b,QA,QA,12,1759,1174,24,0.27970437748720867,0.27938671209540034,22,80,80,pseudo_gold_pcr6,0.8235923715620135,-0.009935564781179629,1,11
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,platt_upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr2,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr6,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,pseudo_gold_pcr6,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,platt_upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr2,0.7773417228853141,-0.022148705529608348,1,9
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr6,0.7746641296200196,-0.024826298794902835,1,12
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_ridge_all,0.807580868361875,0.008090439946952577,1,14
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr2,0.7996778239058986,0.00018739549097612773,1,9
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr6,0.802957244997982,0.0034668165830595843,1,12
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,pseudo_gold_pcr6,0.8127666781986969,0.013276249783774396,1,10
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,platt_upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr2,0.7892593553595111,-0.010231073055411377,1,8
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr6,0.6919254165945915,-0.10756501182033096,1,12
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_ridge_all,0.7376355013550135,-0.061854927059908915,1,20
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr2,0.7984309231390185,-0.001059505275903927,1,7
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr6,0.8034906013953758,0.004000172980453298,1,10
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,pseudo_gold_pcr6,0.7610563339675949,-0.038434094447327594,1,10
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,platt_upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr2,0.7992561840512022,-0.00023424436372021518,1,10
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr6,0.7871043072132848,-0.012386121201637623,1,12
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_ridge_all,0.7772480251398259,-0.022242403275096523,1,23
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr2,0.7995048434526899,1.4415037767445682e-05,1,8
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr6,0.8005174998558495,0.0010270714409270632,1,10
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,pseudo_gold_pcr6,0.8017896269388225,0.0022991985239000368,1,14
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,platt_upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr2,0.7462665052182436,-0.0532239231966789,1,9
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr6,0.7847834861327336,-0.014706942282188828,1,14
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_ridge_all,0.7724910626765842,-0.026999365738338277,1,35
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr2,0.7885746410655596,-0.010915787349362827,1,7
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr6,0.8056852908954621,0.006194862480539687,1,10
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,pseudo_gold_pcr6,0.7964056103326991,-0.003084818082223384,1,13
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,platt_upcr,0.7994904284149225,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr2,0.7976128697457188,-0.0018775586692036939,1,9
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr6,0.7825743815948798,-0.016916046820042663,1,13
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_ridge_all,0.7482557804301447,-0.051234647984777726,1,35
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr2,0.7991949201406908,-0.0002955082742316373,1,7
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr6,0.8170875857694746,0.01759715735455214,1,9
real,se_squad_v2_llama8b,QA,QA,13,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,pseudo_gold_pcr6,0.8090295796574987,0.009539151242576205,1,12
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,platt_upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr2,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr6,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,pseudo_gold_pcr6,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,platt_upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr2,0.6079434065617252,-0.19705356628034365,1,8
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr6,0.5435189990197774,-0.26147797382229143,1,12
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_ridge_all,0.5515265524995675,-0.25347042034250133,1,14
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr2,0.8069213803840166,0.0019244075419477813,1,10
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr6,0.80875929769936,0.0037623248572911105,1,11
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,pseudo_gold_pcr6,0.7979768494493457,-0.0070201233927231765,1,10
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,platt_upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr2,0.7949460877587499,-0.010050885083318972,1,9
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr6,0.6913992677160814,-0.11359770512598744,1,14
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_ridge_all,0.7782102289107997,-0.02678674393126912,1,19
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr2,0.8068673239923889,0.001870351150320082,1,9
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr6,0.8115017586346076,0.00650478579253877,1,10
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,pseudo_gold_pcr6,0.7879475869226777,-0.01704938591939109,1,10
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,platt_upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr2,0.756403880528167,-0.04859309231390185,1,10
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr6,0.6673117396067577,-0.13768523323531112,1,14
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_ridge_all,0.42587066828115083,-0.379126304560918,1,26
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr2,0.8038581848584443,-0.0011387879836245451,1,8
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr6,0.7963731764977224,-0.008623796344346402,1,11
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,pseudo_gold_pcr6,0.7299054373522459,-0.07509153548982295,1,12
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,platt_upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr2,0.7945460704607046,-0.010450902381364258,1,8
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr6,0.8139126737012051,0.008915700859136289,1,13
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_ridge_all,0.8117612293144207,0.006764256472351904,1,34
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr2,0.8018869284437525,-0.003110044398316303,1,8
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr6,0.807584472121317,0.0025874992792481732,1,10
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,pseudo_gold_pcr6,0.7919081185492707,-0.013088854292798158,1,13
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,platt_upcr,0.8049969728420688,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr2,0.7940523554171712,-0.010944617424897607,1,9
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr6,0.7911333102692729,-0.01386366257279592,1,13
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_ridge_all,0.7732514559188144,-0.031745516923254447,1,38
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr2,0.7999156720290607,-0.005081300813008172,1,8
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr6,0.8074006803897826,0.002403707547713796,1,10
real,se_squad_v2_llama8b,QA,QA,14,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,pseudo_gold_pcr6,0.793241509542755,-0.011755463299313873,1,12
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,platt_upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr2,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr6,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,pseudo_gold_pcr6,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,platt_upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr2,0.7605806377212708,-0.05017874646831577,1,9
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr6,0.7776120048434527,-0.033147379346133876,1,14
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_ridge_all,0.8091160698841031,-0.0016433143054834787,1,15
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr2,0.8116459090122816,0.0008865248226950229,1,8
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr6,0.8192390301562591,0.0084796459666725,1,9
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,pseudo_gold_pcr6,0.8061357608256934,-0.0046236233638932145,1,10
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,platt_upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr2,0.7956632358876781,-0.01509614830190853,1,10
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr6,0.7333902727325146,-0.07736911145707204,1,13
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_ridge_all,0.7836122643141324,-0.02714711987545415,1,22
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr2,0.8091088623652193,-0.0016505218243673125,1,9
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr6,0.805735743527648,-0.005023640661938611,1,10
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,pseudo_gold_pcr6,0.765085337023583,-0.04567404716600365,1,12
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,platt_upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr2,0.8057033096926713,-0.005056074496915253,1,9
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr6,0.6423196678775298,-0.1684397163120568,1,14
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_ridge_all,0.6021053162659286,-0.20865406792365804,1,30
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr2,0.807897999192758,-0.002861384996828642,1,8
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr6,0.802020267543101,-0.008739116646485634,1,9
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,pseudo_gold_pcr6,0.7718676122931443,-0.03889177189644233,1,12
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,platt_upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr2,0.810990024793865,0.00023064060427835376,1,10
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr6,0.795832612581445,-0.014926771608141598,1,12
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_ridge_all,0.8072060773799227,-0.0035533068096639253,1,29
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr2,0.8109179496050278,0.00015856541544123637,1,8
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr6,0.8159379865075246,0.005178602317937986,1,9
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,pseudo_gold_pcr6,0.800243614138269,-0.010515770051317541,1,14
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,platt_upcr,0.8107593841895866,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr2,0.8118585308193508,0.0010991466297641805,1,9
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr6,0.8057285360087644,-0.005030848180822223,1,12
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_ridge_all,0.8283709565819062,0.017611572392319585,1,48
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr2,0.811635097733956,0.0008757135443694386,1,7
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr6,0.8321693190336159,0.02140993484402931,1,10
real,se_squad_v2_llama8b,QA,QA,15,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,pseudo_gold_pcr6,0.8263600588133542,0.015600674623767574,1,12
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,platt_upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr2,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr6,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,pseudo_gold_pcr6,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,platt_upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr2,0.7972597013204175,-0.005142564723519483,1,10
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr6,0.8055519517961136,0.0031496857521766675,1,12
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_ridge_all,0.8148820849910626,0.012479818947125687,1,17
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr2,0.8039518826039325,0.0015496165599955258,1,8
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr6,0.8116639278094908,0.009261661765553875,1,10
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,pseudo_gold_pcr6,0.8171560571988699,0.014753791154932916,1,12
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,upcr,0.8024022660439369,0.0,1,0
