uid,cell,group_id,category,tokens,steps,first_error_step,error_start,error_stop,gate_percentile,log2_tokens,error_start_fraction,error_step_fraction,feature_change_l2,predictor_disagreement,mean_signed_residual
pb_olympiadbench_q8__31ab1b5b50b39d95,pb_olympiadbench_q8,pb_source_v2:0f1e07ff2e0f3e7119c45cc8,2,1224,9,3,237,369,0.2685,10.257387842692651,0.19362745098039216,0.10784313725490197,2.073215600872688,0.2587513558326745,-0.02682740206958882
pb_olympiadbench_q8__70ab0d33ca5d08bd,pb_olympiadbench_q8,pb_source_v2:1b092c0bc9fbe17aa09b49f3,1,1815,21,7,538,649,0.8165,10.825753832883112,0.29641873278236913,0.06115702479338843,2.166581282627635,0.27324143545662727,-0.021274116825591702
pb_olympiadbench_q8__1fc7efc2103f6982,pb_olympiadbench_q8,pb_source_v2:31de6366b5ab9e38cf950a81,0,360,6,2,110,155,0.4975,8.491853096329674,0.3055555555555556,0.125,4.839590830237695,0.43843548894581136,0.35042004777862223
pb_olympiadbench_q8__83698c2700e93af6,pb_olympiadbench_q8,pb_source_v2:0649b71337877f297752fd4d,1,627,6,3,216,324,0.9035,9.29232163280204,0.3444976076555024,0.1722488038277512,0.6567221646316601,0.23890252537476742,-0.023503820870393804
pb_olympiadbench_q8__84433bc4c66ce70e,pb_olympiadbench_q8,pb_source_v2:4ab1102bd21912e5a9b4f3f6,0,435,5,2,111,210,0.4725,8.76487159073609,0.25517241379310346,0.22758620689655173,0.4035230447719109,0.1928428329040683,0.07985305675419666
pb_olympiadbench_q8__72a61488681489cc,pb_olympiadbench_q8,pb_source_v2:d77d435a9fb5956804cf646b,2,631,4,2,59,275,0.1245,9.30149619498255,0.09350237717908082,0.34231378763866877,1.9468834423236274,0.2650216112801837,-0.019632219956709156
pb_olympiadbench_q8__7dc04bc46d82ea2e,pb_olympiadbench_q8,pb_source_v2:d35d7724d794b66efff441fa,1,1061,14,2,53,107,0.9945,10.051208940914766,0.04995287464655985,0.05089538171536286,0.37285641231850025,0.17107795646231755,0.17940751689692225
pb_olympiadbench_q8__24c915c0f84554e6,pb_olympiadbench_q8,pb_source_v2:87afe7440778ef4ec0b65a14,1,1229,13,4,441,503,0.8375,10.263269200372662,0.35882831570382423,0.05044751830756713,4.455203491434324,0.34995294518786463,0.21345409436755822
pb_olympiadbench_q8__8837a88a694350f1,pb_olympiadbench_q8,pb_source_v2:6632421d84fbe4e77501a62c,1,838,8,6,558,712,0.5185,9.710806433699352,0.665871121718377,0.18377088305489261,0.5889644510097981,0.25251980894282905,-0.16138552514140875
pb_olympiadbench_q8__cfb8635d7f2233f5,pb_olympiadbench_q8,pb_source_v2:67f0b531f15ea43f98e07797,0,718,6,2,143,315,0.8905,9.487840033823051,0.1991643454038997,0.2395543175487465,3.8087931205038768,0.3732026729581468,0.23793037954352367
pb_olympiadbench_q8__733ba51b6ad7aa7e,pb_olympiadbench_q8,pb_source_v2:e8e542e6f808be6f45d68378,0,527,5,2,80,261,0.8695,9.041659151637214,0.15180265654648956,0.34345351043643263,2.418152199955686,0.25399443984015924,-0.011481744807461426
pb_olympiadbench_q8__348f150975101941,pb_olympiadbench_q8,pb_source_v2:b19e9e60cec2724f5a5eb7e8,1,1015,9,5,448,622,0.9755,9.987264012072538,0.4413793103448276,0.17142857142857143,3.4137742615154916,0.2186271532791323,-0.013324977720560582
pb_olympiadbench_q8__b2f970c29a52fb22,pb_olympiadbench_q8,pb_source_v2:d713c5afb572b33a842c2281,0,1296,27,26,1085,1232,0.4275,10.339850002884624,0.8371913580246914,0.11342592592592593,3.182235225277358,0.42653005554715856,0.30419233063906775
pb_olympiadbench_q8__bcb5843862dc9a56,pb_olympiadbench_q8,pb_source_v2:f0fa802318866f106f8a11c4,0,1252,5,2,244,465,0.8085,10.290018846932618,0.19488817891373802,0.17651757188498401,2.579069949102404,0.30747473499815947,0.23948509721162797
pb_olympiadbench_q8__73e2845423d939ba,pb_olympiadbench_q8,pb_source_v2:240b927e87894537bb41575e,0,950,8,3,144,309,0.9235,9.89178370321831,0.15157894736842106,0.1736842105263158,2.6515752228882636,0.3331239158834355,0.1992272207658871
pb_olympiadbench_q8__c98314ad08b70f35,pb_olympiadbench_q8,pb_source_v2:aeb981e392164302a9459026,0,411,5,2,195,288,0.4885,8.682994583681683,0.4744525547445255,0.22627737226277372,2.8732388046179755,0.40655125488986654,0.25855054122494575
pb_olympiadbench_q8__d3b41dc66f3d28a8,pb_olympiadbench_q8,pb_source_v2:99b0a977e51e9ea82a766aab,2,219,6,3,84,109,0.0325,7.774787059601174,0.3835616438356164,0.1141552511415525,1.6275475978030711,0.2768594473536745,0.2158133370593016
pb_olympiadbench_q8__a400caf78f3d7aa0,pb_olympiadbench_q8,pb_source_v2:30914005eebefe188f6c87be,1,850,10,4,363,440,0.8835,9.731319031025064,0.42705882352941177,0.09058823529411765,1.0273031598750435,0.2986233247378724,0.03893308102640727
pb_olympiadbench_q8__4169b11165e59b69,pb_olympiadbench_q8,pb_source_v2:b2edf6b0aa78912b790b5cfb,0,384,6,2,34,125,0.6235,8.584962500721156,0.08854166666666667,0.23697916666666666,2.6810532833488114,0.2297514423256305,0.1045221458474278
pb_olympiadbench_q8__4019d3b756c9ba33,pb_olympiadbench_q8,pb_source_v2:1ad7761163642ea55258e263,1,907,13,12,778,871,0.6255,9.824958740528523,0.8577728776185226,0.10253583241455347,3.8570094602859495,0.3182630482502041,0.10844924551961785
pb_olympiadbench_q8__ba3b5ea56cb6d140,pb_olympiadbench_q8,pb_source_v2:11f64a96572d5e5b9210dd6c,0,591,6,4,312,443,0.7135,9.207014320177532,0.5279187817258884,0.22165820642978004,4.394048678375707,0.3219621060903392,0.17293343832218205
pb_olympiadbench_q8__7d8172e606e9cdda,pb_olympiadbench_q8,pb_source_v2:8d490c0380ff09fa7f1da518,2,409,7,4,221,308,0.1425,8.67595703294175,0.5403422982885085,0.21271393643031786,2.167057218677162,0.3141638552330187,0.0020738783627804267
pb_olympiadbench_q8__763782401164c09f,pb_olympiadbench_q8,pb_source_v2:a3a7f5da3e7136353c32ea4c,1,496,5,2,47,136,0.4305,8.954196310386875,0.09475806451612903,0.17943548387096775,2.1674139376970736,0.25085204850786424,0.03853419412247824
pb_olympiadbench_q8__7587e84650fac78b,pb_olympiadbench_q8,pb_source_v2:7ea50c9bf414ef0fc5938c0f,0,901,9,7,695,810,0.6725,9.815383295813538,0.7713651498335183,0.12763596004439512,0.7646530884828764,0.31641490871692257,0.0982856233615394
pb_olympiadbench_q8__afa4a39c4d080443,pb_olympiadbench_q8,pb_source_v2:775196f3602f8fa8dfcfea50,0,1892,29,1,0,169,0.8455,10.885696373339394,0.0,0.08932346723044397,,0.3976966092625386,0.02560095068997007
pb_olympiadbench_q8__f37552eeec3e7f9c,pb_olympiadbench_q8,pb_source_v2:ff1096734a35a1958228bc8a,0,581,8,6,392,508,0.3575,9.18239435340453,0.6746987951807228,0.19965576592082615,3.797382643098982,0.4182632056031618,0.251805219334148
pb_olympiadbench_q8__f57e57e778516d37,pb_olympiadbench_q8,pb_source_v2:90131f10359d33c9fc030409,0,554,10,1,0,111,0.4555,9.113742166049189,0.0,0.2003610108303249,,0.25513414222944863,0.12128716058367975
pb_olympiadbench_q8__9a5330671089080b,pb_olympiadbench_q8,pb_source_v2:1be2beb991499e0e288c4f4d,1,810,6,4,208,480,0.7265,9.661778097771988,0.25679012345679014,0.3358024691358025,0.4631971806977001,0.2652772358729769,-0.004294679430783589
pb_olympiadbench_q8__6db73aa5d8743997,pb_olympiadbench_q8,pb_source_v2:4fad0b416083d4bccdd51f45,1,994,8,4,287,535,0.8115,9.957102041562287,0.2887323943661972,0.24949698189134809,2.381303377492491,0.262520502340527,0.020350688053086458
pb_olympiadbench_q8__cb9790f08c513cd4,pb_olympiadbench_q8,pb_source_v2:dcdb3d789e29c02703acd99a,1,621,4,2,124,274,0.9085,9.278449458220482,0.1996779388083736,0.24154589371980675,0.36046463645666255,0.24712791464196818,-0.04365090577385407
pb_olympiadbench_q8__10efa59098250fab,pb_olympiadbench_q8,pb_source_v2:45b08696a8c73b99738565a0,0,1084,12,1,0,163,0.7015,10.08214904135387,0.0,0.1503690036900369,,0.2719663195632935,0.07734846047540853
pb_olympiadbench_q8__1a30c0025fa10c61,pb_olympiadbench_q8,pb_source_v2:4d02f3b9a4999c715e6b1690,1,701,7,4,351,438,0.4475,9.453270634010623,0.5007132667617689,0.12410841654778887,4.163674311849896,0.2933749464431124,0.17471330210634048
pb_olympiadbench_q8__a84f909e006d36c9,pb_olympiadbench_q8,pb_source_v2:9634635d8f06a883d40aea49,1,932,8,6,692,809,0.5685,9.86418614465428,0.7424892703862661,0.1255364806866953,0.6343377156775615,0.30725596999556765,0.14500105150567588
pb_olympiadbench_q8__a9cf487fcfd77bc2,pb_olympiadbench_q8,pb_source_v2:b8ba89647b634120b639da8b,1,1017,8,1,0,126,0.8125,9.9901039638575,0.0,0.12389380530973451,,0.2169142922517908,0.02518751353663935
pb_olympiadbench_q8__71fda9bd8921d3e6,pb_olympiadbench_q8,pb_source_v2:4b1c0863974c0ef586bf4f08,2,618,5,3,221,315,0.1755,9.271463027904375,0.35760517799352753,0.15210355987055016,2.630294045012608,0.27677355457196584,-0.04281898235850965
pb_olympiadbench_q8__f2b94257bc731410,pb_olympiadbench_q8,pb_source_v2:9be434848c9711bce45f59e5,1,1249,10,4,203,369,0.7055,10.286557761607957,0.16253002401921537,0.13290632506004804,0.37980333899651203,0.26081134323593935,-0.020232073327026985
pb_olympiadbench_q8__d8124e598730f950,pb_olympiadbench_q8,pb_source_v2:b94d6273c717e746b07d1e2e,0,515,5,1,0,151,0.6545,9.00842862207058,0.0,0.29320388349514565,,0.2473950992231192,0.045984032234173224
pb_olympiadbench_q8__1cc88d50559781d2,pb_olympiadbench_q8,pb_source_v2:290d77f406075148dc111809,0,845,8,4,348,455,0.8405,9.722807531169547,0.41183431952662725,0.12662721893491125,0.45945226546221646,0.2413715730198489,0.12936975699242909
pb_olympiadbench_q8__7734ce64969ee2e2,pb_olympiadbench_q8,pb_source_v2:fefac0507ef2432a4b75a6a4,0,1025,6,6,812,1025,0.5195,10.001408194392809,0.7921951219512195,0.20780487804878048,2.164752254702121,0.2435605191074484,0.1280603402040389
pb_olympiadbench_q8__94429af462c1db9b,pb_olympiadbench_q8,pb_source_v2:c62e66d2cb36902a4b6bf18d,2,689,6,3,182,427,0.2975,9.428360172704291,0.2641509433962264,0.3555878084179971,2.7998627602631663,0.29519125971582216,0.030187421621841074
pb_olympiadbench_q8__c4fa7cf6b36533cd,pb_olympiadbench_q8,pb_source_v2:b4a9619f35a61626a79d98b4,1,1224,10,6,469,626,0.7315,10.257387842692651,0.3831699346405229,0.12826797385620914,1.0536269453223024,0.2507837329194061,0.010134285301975394
pb_olympiadbench_q8__1a21f49a2c7fcfc7,pb_olympiadbench_q8,pb_source_v2:05a6d083f3bb245ee0447bbc,0,1001,12,11,817,953,0.9165,9.967226258835993,0.8161838161838162,0.13586413586413587,3.8667378799145258,0.41617562420522913,0.3267345702754817
pb_olympiadbench_q8__032a9bffd57efe36,pb_olympiadbench_q8,pb_source_v2:26d70a3b5090e1cb9387877a,1,1205,9,7,931,1083,0.4445,10.234817431117325,0.7726141078838175,0.12614107883817427,0.6614380323589312,0.2384621307872886,0.030766542858316072
pb_olympiadbench_q8__ee2db67cb247b5e9,pb_olympiadbench_q8,pb_source_v2:4f435dd23382a393ffa982cb,2,408,6,2,97,172,0.3235,8.672425341971495,0.23774509803921567,0.18382352941176472,2.180594174417207,0.2443367785913325,0.16604917093098573
pb_olympiadbench_q8__e594389387916501,pb_olympiadbench_q8,pb_source_v2:f5d52f729adc0c91c534795f,0,766,6,6,595,766,0.7105,9.581200581924957,0.7767624020887729,0.22323759791122716,4.259229187382311,0.30718930276077794,0.10979702338125003
pb_olympiadbench_q8__915307dbe026d06c,pb_olympiadbench_q8,pb_source_v2:fa6439f890a28c6c9cac3a2e,1,1395,20,2,128,182,0.7035,10.44604940671655,0.09175627240143369,0.03870967741935484,1.9788112299099982,0.32624177574331514,0.07323077555815605
pb_olympiadbench_q8__caf3d20733cf93f6,pb_olympiadbench_q8,pb_source_v2:b30e1e8ac4e93864f143a036,1,853,9,6,354,434,0.9515,9.73640193131829,0.41500586166471276,0.09378663540445487,1.6495293517862477,0.33288903555305027,0.10590726994082193
pb_olympiadbench_q8__b69daa2700ea4c39,pb_olympiadbench_q8,pb_source_v2:b41f098382334f7b0cca3679,0,1209,6,3,377,510,0.8605,10.239598529249124,0.3118279569892473,0.11000827129859388,1.5848208185979566,0.2897199347023809,0.09120526926731638
pb_olympiadbench_q8__2a030f44e714299f,pb_olympiadbench_q8,pb_source_v2:46b084366e33b5cee9533802,2,280,4,2,52,173,0.2545,8.129283016944967,0.18571428571428572,0.43214285714285716,0.9418716769406619,0.28726826561662333,0.11433044477506331
pb_olympiadbench_q8__d1e590ab82a93aa1,pb_olympiadbench_q8,pb_source_v2:141d335921b42bfa3e5e0abd,1,331,5,2,112,229,0.5005,8.370687406807217,0.338368580060423,0.35347432024169184,0.5397349762228741,0.1991774858918392,0.09550952916429911
pb_olympiadbench_q8__9b98ac5d8f3bebe5,pb_olympiadbench_q8,pb_source_v2:09a44c0327a5c8ecbc016ab0,2,886,9,8,781,864,0.1595,9.791162888555018,0.881489841986456,0.09367945823927765,0.40582951299524833,0.19156086206379144,-0.016514408343679385
pb_olympiadbench_q8__e014b22ad4c0b591,pb_olympiadbench_q8,pb_source_v2:055c9bee490b9a535b557677,1,1226,8,8,1136,1226,0.6095,10.259743263690781,0.9265905383360522,0.0734094616639478,1.4034644523947102,0.24233467821758997,0.07796983952506836
pb_olympiadbench_q8__84b675dd34ba238e,pb_olympiadbench_q8,pb_source_v2:41ad8d9142225823e5d954a8,1,900,12,5,302,420,0.7675,9.813781191217037,0.33555555555555555,0.13111111111111112,2.7849698748734033,0.2780724739452116,0.10462331614007038
pb_olympiadbench_q8__8bc943bcb023691f,pb_olympiadbench_q8,pb_source_v2:6c669194b71af6a37e405710,1,750,5,2,200,323,0.5535,9.550746785383243,0.26666666666666666,0.164,3.3610620158100475,0.29108703645760464,0.11986304874076
pb_olympiadbench_q8__f35b384c24b33955,pb_olympiadbench_q8,pb_source_v2:183bedc65f4789d9b1673408,1,1375,12,3,251,524,0.7795,10.425215903299383,0.18254545454545454,0.19854545454545455,2.9978239634540165,0.2799101441819279,-0.14937770884456233
pb_olympiadbench_q8__a23168e3b2ca8066,pb_olympiadbench_q8,pb_source_v2:3dd249fda5a7661ad00f3074,2,470,6,3,177,299,0.0475,8.876516946565,0.37659574468085105,0.25957446808510637,3.1862299590055883,0.3231710619399498,-0.048024230632927024
pb_olympiadbench_q8__55e380bf29125038,pb_olympiadbench_q8,pb_source_v2:cb16787bcaacbcec1d2982ff,0,811,8,4,245,485,0.8175,9.663558104217273,0.30209617755856966,0.2959309494451295,2.730680963024087,0.2610805950272033,0.07836968160321535
pb_olympiadbench_q8__ab4ecb9f33fdc2a2,pb_olympiadbench_q8,pb_source_v2:6eef958ecb64e6174286525b,2,371,4,2,104,280,0.2775,8.535275376620802,0.2803234501347709,0.4743935309973046,0.6800831372490752,0.2510073202954251,-0.07241688065651286
pb_olympiadbench_q8__9b4075283ef03127,pb_olympiadbench_q8,pb_source_v2:9e4f58c2be24c0203bcdddc2,1,1158,7,2,102,158,0.8655,10.177419537989236,0.08808290155440414,0.04835924006908463,5.561428982303752,0.42740545094931776,0.3156789177870648
pb_olympiadbench_q8__2d07182480c944e3,pb_olympiadbench_q8,pb_source_v2:4a4275d88fa1109dfe3a9720,2,229,4,4,206,229,0.0465,7.839203788096944,0.8995633187772926,0.10043668122270742,3.7549067305233064,0.40851302448533666,0.3344425786838226
pb_olympiadbench_q8__4b3d73440c9aef4f,pb_olympiadbench_q8,pb_source_v2:7a75f6a3c2ff70b82a6bd9e3,0,688,6,1,0,151,0.8215,9.426264754702098,0.0,0.2194767441860465,,0.3344035780841869,-0.03407836928586712
pb_olympiadbench_q8__83d843a164e68daa,pb_olympiadbench_q8,pb_source_v2:0d3692dfbddba6a26eb50927,1,405,3,3,316,405,0.5995,8.661778097771988,0.7802469135802469,0.21975308641975308,1.7948400372667366,0.27924499106191963,0.1475970605015924
pb_olympiadbench_q8__cffd1b9a195d91aa,pb_olympiadbench_q8,pb_source_v2:a1ca5d792dfe9b0973e9f187,1,1309,15,11,892,974,0.5055,10.354249381945241,0.6814362108479756,0.06264323911382735,2.4007825013717707,0.40058581377763886,0.22008269584202172
pb_olympiadbench_q8__94f741ff785e7f42,pb_olympiadbench_q8,pb_source_v2:2a7b109cccf8ce437695b1bf,1,1613,27,16,1005,1045,0.4755,10.655530723155643,0.6230626162430254,0.024798512089274645,2.1173784334983563,0.24714723766944918,-0.07684171861057243
pb_olympiadbench_q8__4be9fc5a26c0776c,pb_olympiadbench_q8,pb_source_v2:56e4dd8e3255432454095d0a,1,792,9,2,178,225,0.7165,9.62935662007961,0.22474747474747475,0.059343434343434344,1.9858163901359442,0.2936678848057106,0.13358229382330458
pb_olympiadbench_q8__63cad264d252f790,pb_olympiadbench_q8,pb_source_v2:6e8f5f16075cfc59f54e4ba5,2,1178,10,3,148,288,0.2515,10.20212382383046,0.12563667232597622,0.11884550084889643,3.958480848495373,0.31565836191556806,0.1552313677413805
pb_olympiadbench_q8__bf0b81add245f2d4,pb_olympiadbench_q8,pb_source_v2:705b6b776350a7d58acdf930,0,1462,9,1,0,181,0.8665,10.513727595952437,0.0,0.1238030095759234,,0.27935709797306585,0.05945773973523819
pb_olympiadbench_q8__de8250564adce2fa,pb_olympiadbench_q8,pb_source_v2:f005e50e39007c6a7bbb9894,1,446,5,2,65,170,0.8235,8.800899899920305,0.14573991031390135,0.23542600896860988,1.7028442568807218,0.24737312724552143,-0.1376102089704298
pb_olympiadbench_q8__800ec460c3861044,pb_olympiadbench_q8,pb_source_v2:9a1be5e61ad7bfca28f46c4e,1,964,6,2,153,380,0.6225,9.912889336229961,0.15871369294605808,0.2354771784232365,0.9702600987060976,0.25084016870554926,-0.010495277233115309
pb_olympiadbench_q8__5cabbe5ff746ddad,pb_olympiadbench_q8,pb_source_v2:bd8ca06ee8395e0515d04bec,1,1566,9,3,346,515,0.9635,10.612868497291041,0.22094508301404853,0.10791826309067688,3.0497301682859255,0.27125806167270977,-0.02694688951521787
pb_olympiadbench_q8__f632f91784e6bf21,pb_olympiadbench_q8,pb_source_v2:59e4c8a376b87336dc921b4d,0,534,5,2,48,217,0.6795,9.060695931687555,0.0898876404494382,0.31647940074906367,1.4803933162113023,0.2532831456420334,0.056351181045632706
pb_olympiadbench_q8__764be0e0758e4b8e,pb_olympiadbench_q8,pb_source_v2:fcf2bc239be385ff6323aa33,2,656,9,8,537,625,0.1825,9.357552004618084,0.8185975609756098,0.13414634146341464,2.5144492061742545,0.3523211594531617,0.2551149961385538
pb_olympiadbench_q8__0555c45788fcaf59,pb_olympiadbench_q8,pb_source_v2:a6e095734ea436f8c3840c6c,0,867,7,3,215,430,0.4795,9.759888183221834,0.24798154555940022,0.24798154555940022,1.5632161036463597,0.22159774158431408,0.13996300167466938
pb_olympiadbench_q8__4d762a3ba2b41e93,pb_olympiadbench_q8,pb_source_v2:26b0c86f4a71c4cfc6c66c49,1,621,10,3,94,155,0.7505,9.278449458220482,0.15136876006441224,0.09822866344605476,3.544163598776454,0.39167477240069426,0.4344014295147133
pb_olympiadbench_q8__a87e8afb12a9382f,pb_olympiadbench_q8,pb_source_v2:222524bc16b734b7805d8358,1,519,6,3,250,366,0.6665,9.019590728357882,0.4816955684007707,0.22350674373795762,0.988683678341452,0.24382334093983307,0.0681801169496909
pb_olympiadbench_q8__0e4d196795bdd065,pb_olympiadbench_q8,pb_source_v2:0f4ad759595af9405c2e75fc,1,846,7,2,57,184,0.9175,9.72451385311995,0.0673758865248227,0.15011820330969267,1.302913339468316,0.24945248417452734,0.04098446053680627
pb_olympiadbench_q8__7a070c8cdc638bd2,pb_olympiadbench_q8,pb_source_v2:eec75cf55a12412ece3a4b8e,1,1504,15,5,660,737,0.5395,10.554588851677638,0.43882978723404253,0.0511968085106383,0.8414616913267468,0.2503374968057655,0.16189382103250502
pb_olympiadbench_q8__c619fce49c71e442,pb_olympiadbench_q8,pb_source_v2:f39cadbf7cd759c614964092,2,345,5,2,124,224,0.1555,8.430452551665532,0.35942028985507246,0.2898550724637681,2.538172737659129,0.26060949720282717,0.09281947282624795
pb_olympiadbench_q8__7f9024756ff3d856,pb_olympiadbench_q8,pb_source_v2:9f460bcf29f4cb9328a62489,0,408,6,3,77,167,0.6825,8.672425341971495,0.18872549019607843,0.22058823529411764,2.2395894126747184,0.3402159341761399,0.2123281364758503
pb_olympiadbench_q8__dab0369a08e4a81d,pb_olympiadbench_q8,pb_source_v2:2fc844ae10dac2a4c021c558,1,507,6,2,109,170,0.8075,8.985841937003341,0.21499013806706113,0.1203155818540434,2.1421073223852547,0.31481166600493704,0.07978929448320149
pb_olympiadbench_q8__4c16de769e5326e0,pb_olympiadbench_q8,pb_source_v2:04e6876314864664711218c8,0,637,4,3,336,548,0.5585,9.3151495622563,0.5274725274725275,0.3328100470957614,0.8759504227652166,0.2887544230086231,0.052912909898777664
pb_olympiadbench_q8__595abb1f2c372fb7,pb_olympiadbench_q8,pb_source_v2:7862d242d12df1b9c1670884,1,1374,14,4,314,403,0.7655,10.4241662888181,0.22852983988355166,0.06477438136826782,0.44801639555715206,0.24859202607349484,-0.006114564951370997
pb_olympiadbench_q8__f860cd7d6269dec1,pb_olympiadbench_q8,pb_source_v2:4739a2e2dc4ed1355fbf83d7,0,821,6,6,619,821,0.7835,9.681238411777805,0.7539585870889159,0.24604141291108406,0.8470305710037347,0.325943670678929,0.10786749123955518
pb_olympiadbench_q8__0631de9273dbfe51,pb_olympiadbench_q8,pb_source_v2:6dd11146666c8e9e735c73d8,1,922,11,11,859,922,0.6535,9.848622940429339,0.9316702819956616,0.06832971800433839,3.1723627729508537,0.2015803994070984,0.15715603042537396
pb_olympiadbench_q8__b32016ac42545af7,pb_olympiadbench_q8,pb_source_v2:8019b3efd674b13509571803,0,980,9,4,386,463,0.8505,9.936637939002571,0.39387755102040817,0.07857142857142857,2.3652306408908226,0.34679368497352214,0.27088938940590057
pb_olympiadbench_q8__86c2ae2fced1dd1b,pb_olympiadbench_q8,pb_source_v2:0702b305592ad68c54a11bdf,0,453,9,2,51,139,0.6475,8.823367240046235,0.11258278145695365,0.19426048565121412,3.046685924968923,0.3496525291990132,0.21516303289934496
pb_olympiadbench_q8__90b4617529abac20,pb_olympiadbench_q8,pb_source_v2:3a231c79b98f73cb709e12b4,0,842,6,2,81,289,0.7725,9.717676423066395,0.09619952494061758,0.24703087885985747,2.204611392978299,0.32651372077350216,0.12370298441835251
pb_olympiadbench_q8__24b827efb68d1022,pb_olympiadbench_q8,pb_source_v2:3a6e2cf51f9444bdb98f94d3,0,790,7,6,392,704,0.9335,9.625708843064466,0.4962025316455696,0.3949367088607595,0.6685441503372842,0.22753685257965925,0.04827361060603303
pb_olympiadbench_q8__cd36d7233c97556d,pb_olympiadbench_q8,pb_source_v2:98a245603a48bca4974d4352,0,491,2,2,337,491,0.3965,8.939579214314692,0.6863543788187373,0.3136456211812627,2.3249223625727713,0.31794839782974293,0.21936079335732497
pb_olympiadbench_q8__a1797ee7c4866662,pb_olympiadbench_q8,pb_source_v2:b436b79b7b00fb65ead07e05,2,289,5,4,205,258,0.0575,8.174925682500678,0.7093425605536332,0.18339100346020762,3.9408552782293196,0.3083832930633789,0.20538262411056685
pb_olympiadbench_q8__e44bae7f4bd26277,pb_olympiadbench_q8,pb_source_v2:5171e08163bc83d139eb8065,1,826,8,2,142,259,0.5315,9.689997971419446,0.17191283292978207,0.14164648910411623,3.8890175512687826,0.26084535727139513,-0.019616851431272207
pb_olympiadbench_q8__313acd509c582da1,pb_olympiadbench_q8,pb_source_v2:071da170808026f45ada411d,2,1174,12,3,239,337,0.2665,10.197216693110052,0.20357751277683134,0.08347529812606473,3.6869351189051973,0.33603742480942794,0.08010023360938177
pb_olympiadbench_q8__83a08ac07d557ba0,pb_olympiadbench_q8,pb_source_v2:8cc7b0e358e647435045a6e8,0,585,6,2,120,230,0.4895,9.192292814470767,0.20512820512820512,0.18803418803418803,5.496721455516364,0.31491307972104227,0.07510071963591622
pb_olympiadbench_q8__a835ae37f12669d0,pb_olympiadbench_q8,pb_source_v2:d05b77282e420700c816ae2f,1,683,14,11,490,544,0.8095,9.41574176829009,0.7174231332357247,0.07906295754026355,2.4724871261053454,0.2433523644440237,0.11123747509003244
pb_olympiadbench_q8__0abd10533ce9bf7c,pb_olympiadbench_q8,pb_source_v2:5dfec0dafd7b5453beb45780,1,352,13,10,265,306,0.4435,8.459431618637296,0.7528409090909091,0.11647727272727272,1.0005390453046905,0.2688919359593508,0.0361483868845376
pb_olympiadbench_q8__e2b617219b152ef2,pb_olympiadbench_q8,pb_source_v2:86e8c9ac48cdb2cd447c620e,1,888,10,10,804,888,0.5555,9.794415866350105,0.9054054054054054,0.0945945945945946,0.22528091740693834,0.29967414144569754,0.14627224993229887
pb_olympiadbench_q8__5eccf5a1e2f22adf,pb_olympiadbench_q8,pb_source_v2:154795330dd35d220d0bb863,0,500,5,1,0,66,0.4145,8.965784284662087,0.0,0.132,,0.2949938667750767,0.20488831402316487
pb_olympiadbench_q8__f57918e78414aa69,pb_olympiadbench_q8,pb_source_v2:54e48f653cbb3a14bc8d9079,0,848,6,3,271,463,0.9685,9.727920454563199,0.31957547169811323,0.22641509433962265,2.134306159990653,0.29611443611779215,0.08294181067486786
pb_olympiadbench_q8__a349f00ee55e6d92,pb_olympiadbench_q8,pb_source_v2:a2ab2c6e157a1fa38263d93e,1,788,10,8,516,602,0.4825,9.622051819456376,0.6548223350253807,0.10913705583756345,2.311307326856732,0.19684103023288843,0.047924044990901
pb_olympiadbench_q8__eb6660339162677e,pb_olympiadbench_q8,pb_source_v2:822edb54a63037a2bda99fb3,1,760,10,4,295,365,0.6965,9.569855608330949,0.3881578947368421,0.09210526315789473,0.6925068173079983,0.21370793034517147,0.15158661376934257
pb_olympiadbench_q8__dd4793cf2cde339b,pb_olympiadbench_q8,pb_source_v2:1152dc9e7ec88d59456fb2e8,1,1436,15,3,177,312,0.8755,10.487840033823051,0.12325905292479108,0.09401114206128133,3.8110701873136783,0.28527840379348873,0.1175133453378797
pb_olympiadbench_q8__03cb854153a9548a,pb_olympiadbench_q8,pb_source_v2:5906f58c2e494aefb0c5bb4f,1,842,9,6,463,582,0.9055,9.717676423066395,0.5498812351543944,0.14133016627078385,4.366371916777291,0.2771109619292634,0.1876070039316225
pb_olympiadbench_q8__43eecd404e5a0933,pb_olympiadbench_q8,pb_source_v2:1b7a770a50d4abb9289a69c3,0,627,5,3,291,514,0.7465,9.29232163280204,0.46411483253588515,0.35566188197767146,1.6605557907482793,0.29292759609613667,0.0942464722234995
pb_olympiadbench_q8__47aa105853c983e2,pb_olympiadbench_q8,pb_source_v2:d48a1a066803e25cc7e1a261,0,1595,15,2,255,418,0.3375,10.639340708652231,0.15987460815047022,0.10219435736677115,1.5670525142843028,0.3563625932101618,0.1826473560044832
pb_olympiadbench_q8__8286e62f3fc186b1,pb_olympiadbench_q8,pb_source_v2:06442f2dc9629f2f5366d3dd,2,330,6,2,93,198,0.2235,8.366322214245816,0.2818181818181818,0.3181818181818182,2.6832281315194573,0.23845874626172606,-0.007303935275760112
