cell,family,fraction,repetition,auc_head_pcr,auc_head_ridge,auc_head_pcr_tail,auc_full_ridge,tail_effect_pp,head_effect_pp,tail_norm
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,35,0.7121553371553372,0.7122577122577123,0.6814428064428065,0.680930930930931,-3.071253071253066,0.010237510237509628,0.2639729917579711
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,36,0.7246127366609294,0.72458086313508,0.6928985784407472,0.692516096130554,-3.17141582201822,-0.0031873525849435147,0.33030385549188207
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,37,0.7157719517270079,0.7154945207379666,0.6987099459009571,0.6985712304064364,-1.7062005826050775,-0.027743098904131624,0.2470826750976746
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,38,0.7198410445642918,0.7198765256883338,0.6930882770366166,0.6925205790519444,-2.675276752767519,0.0035481124042058276,0.30552387789305385
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,39,0.7213940237196051,0.7213940237196051,0.6899556085602597,0.68939243357848,-3.1438415159345423,0.0,0.3185861544189623
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,40,0.7302077675176534,0.7302077675176535,0.6966662140141229,0.6963267246061924,-3.3541553503530497,1.1102230246251565e-14,0.3207998103690578
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,41,0.7163412821725326,0.7163075052354251,0.6874620009457542,0.6864824697696413,-2.887928122677841,-0.003377693710748808,0.3047053720755472
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,42,0.6967409948542025,0.696672384219554,0.652041166380789,0.6516638078902229,-4.469982847341347,-0.006861063464846939,0.3690137869804666
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,43,0.7153720803910918,0.7153720803910919,0.6689299293862032,0.6682509505703422,-4.644215100488857,1.1102230246251565e-14,0.3021828914168798
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,44,0.7266889632107024,0.7266555183946488,0.707391304347826,0.7068896321070234,-1.9297658862876377,-0.0033444816053607163,0.2820603046121957
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,45,0.7110702341137125,0.7110702341137125,0.6821070234113713,0.6816387959866221,-2.89632107023412,0.0,0.3167449709081272
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,46,0.7241975308641976,0.7241269841269841,0.6905467372134039,0.6902998236331569,-3.365079365079371,-0.007054673721351712,0.2943342276264317
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,47,0.7326852114674993,0.7332883905762133,0.680386034629577,0.6794635254044848,-5.2299176837922285,0.06031791087139915,0.3656750115175352
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,48,0.6972013747632743,0.6972715157466507,0.6325664585817493,0.6315494143227887,-6.463491618152495,0.007014098337643215,0.3706881646040265
internalstates_gsm8k_qwen25_7b,gsm8k,0.25,49,0.6948669201520913,0.694731124388919,0.6946292775665399,0.694697175448126,-0.023764258555136752,-0.013579576317224173,0.2912554171223203
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,0,0.6859962482668625,0.6860778076828971,0.6601419133839002,0.6598972351357963,-2.5854334882962293,0.008155941603460448,0.2910833397470275
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,1,0.6805092901028944,0.6804352653786365,0.6637056776963505,0.6631875046265453,-1.6803612406543933,-0.007402472425788176,0.2511113364176171
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,2,0.7000225208317695,0.700172659710232,0.6630883567299752,0.6624878012161249,-3.6934164101794287,0.01501388784624913,0.27189932719759047
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,3,0.6932095365489023,0.6933669053426704,0.6606341962388859,0.6601620898575813,-3.257534031001641,0.015736879376815338,0.326525078533229
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,4,0.7316038113539916,0.7317639522780046,0.7065417567459364,0.7058211225878772,-2.5062054608055107,0.016014092401306357,0.2790612072204676
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,5,0.7214611872146119,0.7213837938240074,0.6833836390372261,0.6829966720842039,-3.8077548177385845,-0.007739339060452988,0.25256207231617867
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,6,0.6929068360556564,0.6929068360556564,0.6385359951603147,0.6383091349062311,-5.4370840895341725,0.0,0.30755446808387726
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,7,0.6388974201474201,0.6388974201474202,0.6269963144963144,0.6273802211302212,-1.1901105651105692,1.1102230246251565e-14,0.31566108669144094
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,8,0.6940411373260739,0.6940411373260739,0.6725650332728372,0.6720356926799758,-2.1476104053236633,0.0,0.25960278860172237
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,9,0.6973714285714285,0.6972952380952382,0.6517333333333334,0.6510476190476191,-4.563809523809514,-0.007619047619034092,0.28199690189452786
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,10,0.6911855036855037,0.691262285012285,0.6868857493857494,0.6866554054054054,-0.4299754299754266,0.007678132678134997,0.28854645146348923
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,11,0.7222058823529413,0.7222058823529413,0.6950000000000002,0.694044117647059,-2.720588235294108,0.0,0.28301956726724775
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,12,0.6866666666666666,0.6866666666666666,0.6373015873015873,0.6366666666666667,-4.9365079365079385,0.0,0.28886257041256025
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,13,0.7005528255528255,0.7003992628992629,0.6785933660933661,0.6782862407862409,-2.195945945945943,-0.015356265356258891,0.3151925125030552
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,14,0.7249206349206349,0.7246031746031746,0.7138095238095239,0.7136507936507936,-1.111111111111096,-0.03174603174602719,0.24404933402601733
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,15,0.6835809523809523,0.6835809523809523,0.6711619047619048,0.6710857142857144,-1.241904761904744,0.0,0.305938316052784
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,16,0.7183257918552036,0.7183257918552036,0.6765513897866839,0.6755817711700064,-4.177440206851967,0.0,0.26992087558491423
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,17,0.66658659620466,0.6666666666666667,0.6380014412683161,0.6375210184962767,-2.8585154936343837,0.008007046200675383,0.31182043799770937
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,18,0.7042712265896809,0.7042712265896809,0.6852468724554002,0.6847286993855948,-1.9024354134280719,0.0,0.28646861579175725
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,19,0.7052941176470588,0.7052205882352942,0.6671323529411765,0.6666176470588235,-3.8161764705882395,-0.007352941176463901,0.2835360338368122
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,20,0.6757142857142857,0.6757142857142857,0.6557142857142858,0.6557142857142857,-1.9999999999999907,0.0,0.25631770003464516
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,21,0.701029332095039,0.701029332095039,0.6631065706988623,0.6625648169646312,-3.7922761396176785,0.0,0.3040260610092779
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,22,0.7200544464609799,0.7200544464609799,0.6972171808832427,0.69683908045977,-2.2837265577737242,0.0,0.27391373511911443
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,23,0.7253269048140844,0.7252538534589816,0.7111549419241726,0.7110088392139673,-1.4171962889911738,-0.007305135510271565,0.25540248808577787
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,24,0.7103750756200846,0.7102994555353901,0.6805807622504537,0.6802026618269813,-2.97943133696309,-0.007562008469452763,0.25412071696987126
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,25,0.7434888661578409,0.7438822881422614,0.729876465496892,0.7294830435124715,-1.3612400660948931,0.03934219844204945,0.28555245059753664
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,26,0.7029494382022472,0.7028714107365793,0.7010767790262172,0.7006086142322097,-0.1872659176029967,-0.007802746566787366,0.2547030940677112
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,27,0.6904781704781704,0.6905613305613306,0.6546361746361746,0.6542203742203742,-3.5841995841995766,0.00831600831602275,0.3101100294205876
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,28,0.7380882352941176,0.7380882352941176,0.7268382352941177,0.7262500000000001,-1.1249999999999871,0.0,0.2923083388894868
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,29,0.7471129837702871,0.7471910112359551,0.7183208489388264,0.7181647940074907,-2.8792134831460703,0.0078027465667984686,0.24264316489291785
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,30,0.7174313395788293,0.7174313395788293,0.6637040595724237,0.6629033549523581,-5.372728000640558,0.0,0.34199359408561136
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,31,0.6839043309631545,0.6839851325145443,0.6545733678086619,0.6545733678086619,-2.9330963154492573,0.00808015513897864,0.2650915378141924
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,32,0.7255460588793922,0.7254730075242896,0.6731682372708013,0.6723646723646723,-5.2377821608590835,-0.007305135510260463,0.29686651444396694
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,33,0.6972388777851802,0.6972388777851802,0.6882078614257162,0.6882078614257162,-0.9031016359464017,0.0,0.2821521480938798
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,34,0.7021691635455681,0.7026373283395755,0.6490324594257179,0.6491104868913858,-5.3136704119850275,0.0468164794007353,0.3240040004394392
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,35,0.7171137685843568,0.7172753716871364,0.6890756302521008,0.6885908209437621,-2.803813833225599,0.01616031027795728,0.26728705737772784
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,36,0.7367959675651983,0.7367959675651983,0.7280298049528819,0.7283220103732924,-0.876616261231633,0.0,0.26490663943270415
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,37,0.771145443196005,0.771145443196005,0.7556179775280899,0.7553838951310862,-1.5527465667915075,0.0,0.2725798008862306
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,38,0.7697816222348269,0.7698525241066364,0.733976176971072,0.7335507657402156,-3.5805445263754954,0.007090187180947005,0.2434602968249667
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,39,0.6972190476190476,0.6971428571428571,0.682209523809524,0.6822857142857144,-1.5009523809523584,-0.007619047619056296,0.25463650119226344
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,40,0.7186489980607628,0.7184873949579832,0.6932773109243697,0.6927117000646413,-2.537168713639304,-0.01616031027795728,0.315054753866739
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,41,0.7272727272727273,0.7271903820816865,0.7092391304347826,0.7091567852437418,-1.8033596837944699,-0.008234519104077798,0.26950151659196275
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,42,0.7364307107896851,0.7366498648549931,0.7049455767404486,0.704653371320038,-3.1485134049236585,0.02191540653079249,0.311946081598637
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,43,0.7083043108118566,0.7083043108118566,0.6799783298506308,0.6797461496788174,-2.832598096122585,0.0,0.27692622498350317
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,44,0.6889142857142857,0.6889142857142857,0.6600380952380952,0.6598857142857143,-2.88761904761905,0.0,0.27332100290890815
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,45,0.6767129928894635,0.6767937944408533,0.686732385261797,0.686732385261797,1.0019392372333513,0.00808015513897864,0.2942648335730172
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,46,0.7069288389513109,0.7069288389513109,0.6885923845193507,0.6885143570536829,-1.8336454431960192,0.0,0.3184806625914326
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,47,0.7158935141764664,0.7159656590433591,0.6907871004977996,0.6899935069619797,-2.510641367866684,0.007214486689266497,0.30005332307586513
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,48,0.7123399215337923,0.7123399215337923,0.6975349766822119,0.6975349766822119,-1.480494485158046,0.0,0.25070147630336587
internalstates_gsm8k_qwen25_7b,gsm8k,0.5,49,0.7346491228070174,0.7346491228070174,0.6966878402903812,0.6963097398669086,-3.796128251663622,0.0,0.3084538593172802
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,0,0.7816091954022989,0.7816091954022989,0.780399274047187,0.7810042347247429,-0.1209921355111887,0.0,0.26448421893588486
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,1,0.7003878474466709,0.7003878474466709,0.6764705882352942,0.6771170006464124,-2.3917259211376773,0.0,0.25261172022496775
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,2,0.6970740103270223,0.6970740103270223,0.689328743545611,0.6878944348823866,-0.7745266781411297,0.0,0.233324516031899
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,3,0.7440711462450593,0.7440711462450593,0.697957839262187,0.6972990777338604,-4.61133069828723,0.0,0.2600420757944449
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,4,0.745710363761153,0.745710363761153,0.717570350034317,0.7158544955387783,-2.8140013726835944,0.0,0.25643098792810115
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,5,0.7327777777777778,0.7327777777777778,0.6894444444444444,0.6886111111111111,-4.333333333333334,0.0,0.2493054468544901
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,6,0.7202941176470588,0.7199999999999999,0.7188235294117646,0.7188235294117648,-0.14705882352941124,-0.02941176470588891,0.29576692067027244
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,7,0.6606349206349207,0.6606349206349207,0.6507936507936508,0.6504761904761904,-0.9841269841269873,0.0,0.26381629979674687
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,8,0.709051724137931,0.709051724137931,0.7119252873563219,0.7112068965517241,0.2873563218390829,0.0,0.2796195153854756
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,9,0.6787634408602151,0.6787634408602151,0.658266129032258,0.6589381720430108,-2.049731182795711,0.0,0.24799923478308114
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,10,0.6715063520871144,0.6715063520871144,0.6584996975196611,0.6572897761645493,-1.3006654567453313,0.0,0.2770897938884367
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,11,0.7016129032258065,0.7016129032258065,0.6518817204301075,0.6512096774193549,-4.973118279569899,0.0,0.3113402283652658
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,12,0.6126656848306333,0.6122974963181149,0.6093519882179677,0.6097201767304861,-0.3313696612665673,-0.03681885125184081,0.23518611788154228
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,13,0.6897220426632191,0.6897220426632191,0.6658047834518424,0.6658047834518424,-2.3917259211376773,0.0,0.297914896777187
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,14,0.7058982683982684,0.7058982683982684,0.6707251082251082,0.6696428571428572,-3.517316017316019,0.0,0.29209840902497064
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,15,0.6880764163372859,0.6880764163372859,0.6696310935441371,0.6689723320158103,-1.844532279314881,0.0,0.2682028568207508
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,16,0.7484394506866416,0.7484394506866416,0.7256554307116104,0.725967540574282,-2.278401997503121,0.0,0.2434547384433954
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,17,0.6216293746414228,0.621055651176133,0.5938037865748709,0.5932300631095812,-2.7825588066551887,-0.05737234652897216,0.31462896788155625
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,18,0.6593650793650794,0.6596825396825396,0.6479365079365079,0.6473015873015873,-1.1428571428571455,0.03174603174602719,0.2615379991288723
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,19,0.7114337568058076,0.7114337568058076,0.6944948578342407,0.6935874168179068,-1.6938898971566863,0.0,0.2538664264836558
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,20,0.7635046113306982,0.7635046113306982,0.7859025032938076,0.7865612648221344,2.2397891963109373,0.0,0.2530083885320063
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,21,0.7137952559300874,0.7137952559300874,0.6694756554307116,0.6685393258426966,-4.431960049937578,0.0,0.2618640280489229
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,22,0.6826981246218996,0.6826981246218996,0.646400483968542,0.6454930429522081,-3.629764065335761,0.0,0.28695441540887257
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,23,0.6882678132678133,0.687960687960688,0.687039312039312,0.6867321867321867,-0.12285012285012664,-0.030712530712528885,0.24780559487388376
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,24,0.704123112659698,0.704123112659698,0.6422764227642276,0.6416957026713123,-6.1846689895470375,0.0,0.2902131149618319
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,25,0.7018002322880371,0.7018002322880371,0.6823461091753774,0.6811846689895471,-1.9454123112659705,0.0,0.245070976128162
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,26,0.6888327721661054,0.6888327721661054,0.6910774410774411,0.6919191919191919,0.22446689113356788,0.0,0.28215680823881056
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,27,0.6805896805896805,0.6805896805896805,0.6434275184275184,0.6421990171990172,-3.716216216216206,0.0,0.25318702548253635
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,28,0.7036374478234942,0.7036374478234942,0.66159809183065,0.6604054859868814,-4.203935599284425,0.0,0.28732660041558905
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,29,0.6243291592128801,0.6243291592128801,0.6067382230172927,0.6058437686344664,-1.759093619558738,0.0,0.25487534774665543
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,30,0.6476104053236539,0.6476104053236539,0.602540834845735,0.602540834845735,-4.506957047791893,0.0,0.26777445553204243
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,31,0.6870281400137268,0.6870281400137268,0.678448867536033,0.6781056966369251,-0.8579272477693856,0.0,0.24390632346138935
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,32,0.6781609195402298,0.6781609195402298,0.6542649727767694,0.6536600120992136,-2.3895946763460407,0.0,0.2737086430026726
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,33,0.7397003745318352,0.7397003745318352,0.6913233458177278,0.6903870162297128,-4.837702871410743,0.0,0.25100284601347944
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,34,0.636977886977887,0.636977886977887,0.6028869778869779,0.6031941031941033,-3.409090909090917,0.0,0.30337325601733095
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,35,0.6961836612999405,0.6961836612999405,0.6905187835420394,0.6911150864639236,-0.5664877757901032,0.0,0.25301398775136874
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,36,0.686046511627907,0.6857483601669647,0.7075134168157424,0.7075134168157424,2.146690518783545,-0.02981514609422531,0.25644970515979204
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,37,0.6744471744471744,0.6741400491400491,0.6747542997542997,0.6735257985257985,0.030712530712528885,-0.030712530712528885,0.25334802774651005
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,38,0.7039312039312039,0.7039312039312039,0.6815110565110566,0.6805896805896806,-2.2420147420147307,0.0,0.2677271183846552
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,39,0.6777777777777777,0.6777777777777777,0.6434920634920634,0.6431746031746032,-3.4285714285714253,0.0,0.29102276030334995
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,40,0.6593650793650794,0.6593650793650794,0.6447619047619046,0.6444444444444444,-1.460317460317473,0.0,0.2601376522855203
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,41,0.7071990320629159,0.7071990320629159,0.6808832425892317,0.6805807622504538,-2.631578947368418,0.0,0.26203206375084476
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,42,0.7424844015882018,0.7424844015882018,0.6973908111174135,0.6962563811684628,-4.509359047078831,0.0,0.26186141275500235
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,43,0.7075134168157424,0.7075134168157424,0.6726296958855098,0.6720333929636255,-3.488372093023262,0.0,0.2354812385480811
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,44,0.6963109354413702,0.6963109354413702,0.6666666666666667,0.6666666666666667,-2.9644268774703497,0.0,0.304386657526705
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,45,0.6937039137833239,0.6937039137833239,0.6993760635280772,0.6999432785025526,0.5672149744753385,0.0,0.24223065523960452
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,46,0.7450000000000001,0.7455882352941177,0.6788235294117647,0.6776470588235294,-6.61764705882354,0.058823529411755615,0.31020450324666393
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,47,0.618939883645766,0.618939883645766,0.5833872010342599,0.5833872010342599,-3.5552682611506126,0.0,0.27464376848801575
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,48,0.7615480649188514,0.7615480649188514,0.7209737827715356,0.7203495630461921,-4.057428214731584,0.0,0.27104714128652835
internalstates_gsm8k_qwen25_7b,gsm8k,0.75,49,0.6852846401718583,0.6852846401718583,0.6656820622986036,0.6659505907626209,-1.96025778732547,0.0,0.26683043250780997
lapeigvals_gsm8k_llama3b,gsm8k,0.25,0,0.6899666630820519,0.6899418465178224,0.6731038076881716,0.6728473698578011,-1.6862855393880327,-0.002481656422947953,0.3166722136816556
lapeigvals_gsm8k_llama3b,gsm8k,0.25,1,0.6875920684575534,0.6874265521293677,0.6802555572107188,0.6800279722594633,-0.7336511246834543,-0.016551632818573303,0.34408773265184395
lapeigvals_gsm8k_llama3b,gsm8k,0.25,2,0.7042600990140201,0.7042309772434163,0.6836294046678039,0.6833257062029371,-2.0630694346216227,-0.0029121770603768304,0.33038509276837047
lapeigvals_gsm8k_llama3b,gsm8k,0.25,3,0.694328531213777,0.6942498758072528,0.6676933267097201,0.6671841364464316,-2.6635204504056875,-0.007865540652418623,0.3813539281211515
lapeigvals_gsm8k_llama3b,gsm8k,0.25,4,0.6995538664904164,0.6995290812954394,0.6730956708526107,0.6727073694646398,-2.6458195637805715,-0.002478519497695064,0.34452940101905505
lapeigvals_gsm8k_llama3b,gsm8k,0.25,5,0.6922711500330468,0.6920646067415731,0.651677131526768,0.6509005287508262,-4.059401850627886,-0.02065432914737375,0.350414245061114
lapeigvals_gsm8k_llama3b,gsm8k,0.25,6,0.7008547713054015,0.7007641012537195,0.6661652338050923,0.6656500630568997,-3.468953750030923,-0.009067005168206244,0.36945838920499674
lapeigvals_gsm8k_llama3b,gsm8k,0.25,7,0.6924977315845912,0.6924399901014601,0.6681761940113834,0.6676977645797244,-2.4321537573207763,-0.005774148313109073,0.3740386628803213
lapeigvals_gsm8k_llama3b,gsm8k,0.25,8,0.6895282551222736,0.6894332452081955,0.648702908129544,0.6479965300727032,-4.082534699272955,-0.009500991407807025,0.34674751924051994
lapeigvals_gsm8k_llama3b,gsm8k,0.25,9,0.6781324754598697,0.6780994803266518,0.6563804338860019,0.6558978800626907,-2.1752041573867786,-0.0032995133217861294,0.3931362796292145
lapeigvals_gsm8k_llama3b,gsm8k,0.25,10,0.6958936301793446,0.6958152958152958,0.6642630385487528,0.6636611008039579,-3.1630591630591787,-0.007833436404880434,0.4175813174823617
lapeigvals_gsm8k_llama3b,gsm8k,0.25,11,0.698878748587007,0.6987208258527827,0.6581097479885631,0.6573783163774187,-4.076900059844391,-0.0157922734224325,0.36096276641699027
lapeigvals_gsm8k_llama3b,gsm8k,0.25,12,0.6903626428216593,0.6902550091074682,0.6431735386653419,0.6424656400066235,-4.718910415631738,-0.010763371419109102,0.43308702975775476
lapeigvals_gsm8k_llama3b,gsm8k,0.25,13,0.6974521764388564,0.6974065313913441,0.6660981783476493,0.6656749242707167,-3.135399809120709,-0.0045645047512254955,0.3111101965337175
lapeigvals_gsm8k_llama3b,gsm8k,0.25,14,0.6986110996219609,0.6985614664935023,0.6734016064589244,0.6729714526789482,-2.5209493163036445,-0.0049633128458626,0.3474162363626712
lapeigvals_gsm8k_llama3b,gsm8k,0.25,15,0.6999355845700269,0.6998075795489268,0.6539693944123743,0.6531518139550249,-4.596619015765258,-0.012800502110010825,0.38734559774238175
lapeigvals_gsm8k_llama3b,gsm8k,0.25,16,0.7100253122536205,0.709871778911988,0.6800199178389145,0.6792854475289432,-3.0005394414706066,-0.015353334163248356,0.35168147609217143
lapeigvals_gsm8k_llama3b,gsm8k,0.25,17,0.707620247847091,0.7075572358748162,0.6837765175383324,0.6834656584751102,-2.3843730308758637,-0.006301197227476241,0.3470895560246334
lapeigvals_gsm8k_llama3b,gsm8k,0.25,18,0.6863118183914864,0.6861717900563409,0.6660035913149485,0.6656370465553029,-2.03082270765379,-0.014002833514548119,0.355743927782819
lapeigvals_gsm8k_llama3b,gsm8k,0.25,19,0.6969483898185909,0.6968201709034056,0.6699686484071902,0.6693565064895316,-2.6979741411400693,-0.012821891518521866,0.34984864227607126
lapeigvals_gsm8k_llama3b,gsm8k,0.25,20,0.6834360368901197,0.6833944565027568,0.642404510640421,0.6418348593335496,-4.103152624969864,-0.004158038736290504,0.3705824771612304
lapeigvals_gsm8k_llama3b,gsm8k,0.25,21,0.6986301369863013,0.6984685379012008,0.6662523100382037,0.6657550820840481,-3.2377826948097543,-0.016159908510049448,0.37534978654351425
lapeigvals_gsm8k_llama3b,gsm8k,0.25,22,0.6964128466280093,0.6964128466280093,0.6647407247412231,0.6642838154418729,-3.167212188678614,0.0,0.3630714512541291
lapeigvals_gsm8k_llama3b,gsm8k,0.25,23,0.6934546120912257,0.6933588218634947,0.6715228147333699,0.6711604777849967,-2.1931797357855776,-0.009579022773098522,0.33201826484826213
lapeigvals_gsm8k_llama3b,gsm8k,0.25,24,0.6888858686698954,0.6888776317090046,0.6445421897136832,0.6438955882837467,-4.434367895621227,-0.0008236960890806166,0.41541576435314953
lapeigvals_gsm8k_llama3b,gsm8k,0.25,25,0.7054480630671618,0.7053487968102442,0.6754076120674679,0.6748988725007652,-3.004045099969388,-0.009926625691758506,0.4045774001968721
lapeigvals_gsm8k_llama3b,gsm8k,0.25,26,0.7007948335817189,0.7004926312303361,0.6797855605232654,0.6793301871170723,-2.100927305845346,-0.03022023513827854,0.3752108179777722
lapeigvals_gsm8k_llama3b,gsm8k,0.25,27,0.6864366729678639,0.6863288893310783,0.6591674128610752,0.6587362783139322,-2.726926010678876,-0.010778363678565217,0.36902382147220764
lapeigvals_gsm8k_llama3b,gsm8k,0.25,28,0.6950753484971837,0.6949091996610562,0.6654676258992807,0.6649774868327047,-2.960772259790301,-0.016614883612742215,0.36335867672630145
lapeigvals_gsm8k_llama3b,gsm8k,0.25,29,0.6922252144424497,0.6920589799853712,0.6653700379014563,0.6648380876388058,-2.685517654099334,-0.0166234457078418,0.352842550731048
lapeigvals_gsm8k_llama3b,gsm8k,0.25,30,0.7035659556844067,0.7035535307517085,0.6833920066266307,0.6829115758956305,-2.017394905777603,-0.0012424932698262836,0.3429605353211735
lapeigvals_gsm8k_llama3b,gsm8k,0.25,31,0.7082849734535128,0.7081203440754003,0.6885212166111042,0.6881796106515207,-1.9763756842408609,-0.01646293781125685,0.3948928112352598
lapeigvals_gsm8k_llama3b,gsm8k,0.25,32,0.6960616579882635,0.6959914042482851,0.6590214067278287,0.6583188693280436,-3.7040251260434753,-0.007025373997837647,0.36899145769047653
lapeigvals_gsm8k_llama3b,gsm8k,0.25,33,0.6975535117882232,0.6973807604350042,0.6855760846317106,0.6852717131998487,-1.1977427156512621,-0.017275135321903612,0.3603469000967926
lapeigvals_gsm8k_llama3b,gsm8k,0.25,34,0.7067505293311744,0.7067961971187777,0.6771411964960351,0.6768173703657574,-2.9609332835139335,0.004566778760328738,0.35498359002125557
lapeigvals_gsm8k_llama3b,gsm8k,0.25,35,0.6989233040794998,0.6987947309919207,0.6843157423229425,0.6838263350863514,-1.4607561756557308,-0.012857308757907582,0.3641838078915631
