above_chance_auc_recovery,auprc,auroc,budget,cell_id,family,final_auroc_same_cohort,final_decision_agreement,flip_rate_vs_previous_budget,kendall_vs_final,length_band,method,n_at_risk,n_error,normalized_mae_vs_final,spearman_vs_final
0.768421052631579,0.8011674926380808,0.7212121212121212,512,processbench_math__qwen25math_7b,math,0.7878787878787878,0.9230769230769231,0.15384615384615385,0.8153846153846154,,iu28_no_length,26,15,0.18698336444147728,0.8844444444444444
0.03337169159953992,0.48970085941638375,0.5087087087087088,16,processbench_olympiadbench__llama31_8b,olympiadbench,0.760960960960961,0.4634146341463415,nan,0.05871725383920506,,cusum_swvar_equal,82,37,2.7830074771371685,0.06833839422731577
0.1300345224395858,0.49326579090228095,0.533933933933934,32,processbench_olympiadbench__llama31_8b,olympiadbench,0.760960960960961,0.4634146341463415,0.0,0.0930442637759711,,cusum_swvar_equal,82,37,1.9468711537863401,0.12190768494030324
0.4614499424626003,0.604677528473335,0.6204204204204203,64,processbench_olympiadbench__llama31_8b,olympiadbench,0.760960960960961,0.4878048780487805,0.024390243902439025,0.2532369768142126,,cusum_swvar_equal,82,37,1.5119794872872456,0.36121722663009764
0.6225546605293438,0.6062578908868312,0.6624624624624624,128,processbench_olympiadbench__llama31_8b,olympiadbench,0.760960960960961,0.524390243902439,0.036585365853658534,0.3507979524239687,,cusum_swvar_equal,82,37,1.2125761492952647,0.47751983543931825
0.783659378596087,0.6481492670922613,0.7045045045045044,256,processbench_olympiadbench__llama31_8b,olympiadbench,0.760960960960961,0.6707317073170732,0.14634146341463414,0.5290575127973502,,cusum_swvar_equal,82,37,0.8596807793947712,0.704465558711812
0.9954233409610986,0.8123267673973051,0.7777777777777778,512,processbench_olympiadbench__llama31_8b,olympiadbench,0.7790549169859514,0.8214285714285714,0.2857142857142857,0.5350649350649351,,cusum_swvar_equal,56,29,0.6983444187327377,0.6664388243335612
0.03935418768920279,0.4874676161000757,0.5117117117117117,16,processbench_olympiadbench__llama31_8b,olympiadbench,0.7975975975975976,0.5121951219512195,nan,0.07738632941884975,,deepconf_entropy_w64,82,37,1.7100587768485491,0.10845550222570499
0.22704339051463157,0.5387070376771353,0.5675675675675675,32,processbench_olympiadbench__llama31_8b,olympiadbench,0.7975975975975976,0.573170731707317,0.08536585365853659,0.19180969587473654,,deepconf_entropy_w64,82,37,1.1933970541029209,0.29604597250791787
0.5257315842583252,0.6329190811201202,0.6564564564564566,64,processbench_olympiadbench__llama31_8b,olympiadbench,0.7975975975975976,0.524390243902439,0.07317073170731707,0.3676603432700994,,deepconf_entropy_w64,82,37,1.1460552979367973,0.5202490177512218
0.5620585267406659,0.6161278866055724,0.6672672672672673,128,processbench_olympiadbench__llama31_8b,olympiadbench,0.7975975975975976,0.7317073170731707,0.2073170731707317,0.4814814814814815,,deepconf_entropy_w64,82,37,0.6704003541482089,0.6198778855258433
0.9172552976791118,0.6737459057167489,0.772972972972973,256,processbench_olympiadbench__llama31_8b,olympiadbench,0.7975975975975976,0.9146341463414634,0.18292682926829268,0.7295995182174043,,deepconf_entropy_w64,82,37,0.32043182406893495,0.8678290397361805
0.8635294117647061,0.6982213187890043,0.7343550446998723,512,processbench_olympiadbench__llama31_8b,olympiadbench,0.7713920817369093,0.9642857142857143,0.08928571428571429,0.8,,deepconf_entropy_w64,56,29,0.18129207742179895,0.864524948735475
0.03861517976031934,0.4917841924662484,0.5087087087087087,16,processbench_olympiadbench__llama31_8b,olympiadbench,0.7255255255255255,0.5121951219512195,nan,-0.021981330924420357,,dyn_change6_iu,82,37,1.8170370819769621,-0.04308834253001165
0.01464713715046606,0.48947132246973146,0.5033033033033033,32,processbench_olympiadbench__llama31_8b,olympiadbench,0.7255255255255255,0.5121951219512195,0.6585365853658537,0.026799156880457694,,dyn_change6_iu,82,37,1.5741611973517304,0.053667243499744235
0.5126498002663116,0.5646640145841719,0.6156156156156156,64,processbench_olympiadbench__llama31_8b,olympiadbench,0.7255255255255255,0.6585365853658537,0.6585365853658537,0.2514302920806986,,dyn_change6_iu,82,37,1.0103883186647376,0.36909698414253217
0.6458055925432761,0.5660172886205708,0.6456456456456457,128,processbench_olympiadbench__llama31_8b,olympiadbench,0.7255255255255255,0.5121951219512195,0.3170731707317073,0.14302920806985847,,dyn_change6_iu,82,37,0.9410407248257724,0.21657361151924773
0.7736351531291618,0.6239965524206084,0.6744744744744746,256,processbench_olympiadbench__llama31_8b,olympiadbench,0.7255255255255255,0.6585365853658537,0.2926829268292683,0.31105088828666067,,dyn_change6_iu,82,37,0.8161001813056693,0.4698142162144513
1.083067092651757,0.7653618725204125,0.7164750957854406,512,processbench_olympiadbench__llama31_8b,olympiadbench,0.6998722860791826,0.5714285714285714,0.3392857142857143,0.21038961038961038,,dyn_change6_iu,56,29,0.8480329440039247,0.297676008202324
0.035267349260523245,0.49178866160036017,0.5093093093093093,16,processbench_olympiadbench__llama31_8b,olympiadbench,0.7639639639639639,0.4024390243902439,nan,0.0617283950617284,,dyn_level4_iu,82,37,2.3562835205751504,0.07234357484137091
0.14220705346985207,0.49569008474381293,0.5375375375375375,32,processbench_olympiadbench__llama31_8b,olympiadbench,0.7639639639639639,0.4024390243902439,0.0,0.08280638361939174,,dyn_level4_iu,82,37,1.8051552723642101,0.10889084794462403
0.4789533560864624,0.609487351645565,0.6264264264264265,64,processbench_olympiadbench__llama31_8b,olympiadbench,0.7639639639639639,0.4024390243902439,0.0,0.2562481180367359,,dyn_level4_iu,82,37,1.4965785840088477,0.385008870169023
0.6473265073947672,0.6187685396126701,0.6708708708708709,128,processbench_olympiadbench__llama31_8b,olympiadbench,0.7639639639639639,0.4146341463414634,0.012195121951219513,0.3453778982234267,,dyn_level4_iu,82,37,1.2550881867045574,0.48442006508418495
0.7724687144482367,0.6361409260802653,0.7039039039039039,256,processbench_olympiadbench__llama31_8b,olympiadbench,0.7639639639639639,0.573170731707317,0.15853658536585366,0.48087925323697683,,dyn_level4_iu,82,37,0.9357123769282103,0.6742961003907227
0.9773242630385484,0.8070637658843056,0.7752234993614303,512,processbench_olympiadbench__llama31_8b,olympiadbench,0.7816091954022989,0.75,0.30357142857142855,0.49870129870129876,,dyn_level4_iu,56,29,0.8037009725411502,0.6380041011619959
0.03502824858757053,0.49322954075021763,0.5093093093093093,16,processbench_olympiadbench__llama31_8b,olympiadbench,0.7657657657657658,0.3902439024390244,nan,0.0617283950617284,,dyn_persist6_iu,82,37,2.131799906292859,0.06274420173920615
0.13220338983050878,0.4880225270762552,0.5351351351351352,32,processbench_olympiadbench__llama31_8b,olympiadbench,0.7657657657657658,0.3902439024390244,0.0,0.1315868714242698,,dyn_persist6_iu,82,37,1.872664421558307,0.20138004592897335
0.42824858757062145,0.5691989398179114,0.6138138138138138,64,processbench_olympiadbench__llama31_8b,olympiadbench,0.7657657657657658,0.4024390243902439,0.012195121951219513,0.34838903944595007,,dyn_persist6_iu,82,37,1.6366786543786223,0.5044895027263526
0.5683615819209036,0.5803937128992698,0.651051051051051,128,processbench_olympiadbench__llama31_8b,olympiadbench,0.7657657657657658,0.45121951219512196,0.04878048780487805,0.4875037639265282,,dyn_persist6_iu,82,37,1.3434916095426706,0.6659156953015314
0.6451977401129941,0.6106849233610325,0.6714714714714715,256,processbench_olympiadbench__llama31_8b,olympiadbench,0.7657657657657658,0.5975609756097561,0.14634146341463414,0.5892803372478169,,dyn_persist6_iu,82,37,0.9560338299607946,0.7851133531415636
0.7697516930022573,0.7448440941290464,0.7177522349936143,512,processbench_olympiadbench__llama31_8b,olympiadbench,0.7828863346104725,0.8035714285714286,0.3392857142857143,0.6337662337662339,,dyn_persist6_iu,56,29,0.7459809971213874,0.7808612440191388
0.09965635738831599,0.5166435739088007,0.5261261261261261,16,processbench_olympiadbench__llama31_8b,olympiadbench,0.7621621621621621,0.36585365853658536,nan,0.12556458897922315,,iu28_no_length,82,37,3.7418924851567494,0.1778060752495075
0.2989690721649484,0.5409725728700439,0.5783783783783784,32,processbench_olympiadbench__llama31_8b,olympiadbench,0.7621621621621621,0.4268292682926829,0.06097560975609756,0.1797651309846432,,iu28_no_length,82,37,2.0503657217414797,0.25740903995385334
0.40435280641466237,0.6156208681454667,0.6060060060060061,64,processbench_olympiadbench__llama31_8b,olympiadbench,0.7621621621621621,0.5,0.07317073170731707,0.23396567299006324,,iu28_no_length,82,37,1.4889114212634558,0.33574950207333404
0.8327605956471938,0.6562094989075449,0.7183183183183184,128,processbench_olympiadbench__llama31_8b,olympiadbench,0.7621621621621621,0.6341463414634146,0.13414634146341464,0.4314965371875941,,iu28_no_length,82,37,0.9890322126665558,0.5944101609690796
0.7983963344788085,0.6419006641095635,0.7093093093093092,256,processbench_olympiadbench__llama31_8b,olympiadbench,0.7621621621621621,0.7804878048780488,0.14634146341463414,0.6127672387834989,,iu28_no_length,82,37,0.5566718276237494,0.7877036601691318
0.8313253012048193,0.718654910688249,0.7203065134099617,512,processbench_olympiadbench__llama31_8b,olympiadbench,0.7650063856960408,0.9107142857142857,0.16071428571428573,0.725974025974026,,iu28_no_length,56,29,0.3044233385830581,0.8522214627477787
-0.8962264150943393,0.4855456957661869,0.356711915535445,16,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6598793363499246,0.3972602739726027,nan,-0.10121765601217655,,cusum_swvar_equal,73,39,2.621044425762037,-0.16910403554239173
0.16037735849056617,0.5894297634453697,0.5256410256410257,32,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6598793363499246,0.3972602739726027,0.0,-0.00837138508371385,,cusum_swvar_equal,73,39,2.1658794101809726,-3.085277057879798e-05
0.462264150943396,0.628521256173706,0.5739064856711915,64,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6598793363499246,0.3972602739726027,0.0,0.025114155251141555,,cusum_swvar_equal,73,39,1.6655842556943459,0.0351721584598297
0.9009433962264154,0.6775997489595137,0.6440422322775264,128,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6598793363499246,0.4246575342465753,0.0273972602739726,0.3386605783866058,,cusum_swvar_equal,73,39,1.0827539334019671,0.49077502159693953
0.7783018867924529,0.6037268445345759,0.6244343891402715,256,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6598793363499246,0.6027397260273972,0.1780821917808219,0.5114155251141553,,cusum_swvar_equal,73,39,0.6955256720038702,0.6948043934345306
0.8554913294797682,0.6154826209435394,0.6644444444444444,512,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6922222222222223,0.8166666666666667,0.3,0.6779661016949152,,cusum_swvar_equal,60,30,0.4453282776135494,0.8516254515143097
-0.9471365638766516,0.46404794042028574,0.3378582202111614,16,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6711915535444948,0.3835616438356164,nan,-0.07838660578386607,,deepconf_entropy_w64,73,39,1.9785830113991083,-0.12421325435024066
0.06607929515418541,0.5650473181996784,0.5113122171945702,32,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6711915535444948,0.4246575342465753,0.0410958904109589,0.10806697108066972,,deepconf_entropy_w64,73,39,1.724034416105839,0.16253239540910774
0.25991189427312805,0.6189069215617131,0.5444947209653093,64,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6711915535444948,0.4383561643835616,0.0410958904109589,0.14079147640791478,,deepconf_entropy_w64,73,39,1.4810523543724512,0.20060471430334448
0.5947136563876648,0.6650393165529568,0.6018099547511312,128,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6711915535444948,0.6438356164383562,0.2054794520547945,0.39193302891933035,,deepconf_entropy_w64,73,39,0.7846810011259748,0.5027767493520918
0.7180616740088104,0.6500452129954671,0.6229260935143288,256,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6711915535444948,0.8082191780821918,0.1643835616438356,0.6339421613394217,,deepconf_entropy_w64,73,39,0.3943023868969856,0.7802974207083797
1.0751879699248126,0.6319475348114332,0.658888888888889,512,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6477777777777778,0.8833333333333333,0.1,0.8124293785310733,,deepconf_entropy_w64,60,30,0.18745340398852628,0.9068630175048626
-0.9018691588785047,0.47588887172809197,0.35444947209653094,16,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6613876319758673,0.3972602739726027,nan,-0.09056316590563167,,dyn_change6_iu,73,39,2.104273019227792,-0.14997531778353698
0.467289719626168,0.6207889912201247,0.5754147812971342,32,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6613876319758673,0.4794520547945205,0.410958904109589,0.031202435312024355,,dyn_change6_iu,73,39,1.826356391220879,0.05155497963717142
0.3644859813084113,0.596622325469723,0.5588235294117647,64,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6613876319758673,0.5205479452054794,0.4520547945205479,0.015220700152207002,,dyn_change6_iu,73,39,1.3065511567525832,0.029495248673330865
0.91588785046729,0.669637065245128,0.6478129713423831,128,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6613876319758673,0.6301369863013698,0.684931506849315,0.2214611872146119,,dyn_change6_iu,73,39,0.8624761366734115,0.30541157595952123
0.29439252336448635,0.5686060374653016,0.5475113122171946,256,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6613876319758673,0.6575342465753424,0.3561643835616438,0.36986301369863017,,dyn_change6_iu,73,39,0.6487991331693406,0.5167839071948662
1.1666666666666672,0.6898170315757038,0.7022222222222222,512,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6733333333333332,0.7333333333333333,0.2833333333333333,0.4440677966101695,,dyn_change6_iu,60,30,0.5860987918424738,0.6314531814392889
-0.9796954314720816,0.473150190184556,0.35444947209653094,16,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6485671191553544,0.3972602739726027,nan,-0.09512937595129377,,dyn_level4_iu,73,39,2.35741356464458,-0.15549796371714183
0.14720812182741147,0.5895748952567509,0.521870286576169,32,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6485671191553544,0.3972602739726027,0.0,-0.013698630136986302,,dyn_level4_iu,73,39,2.0065285383052176,-0.00749722325064791
0.45685279187817274,0.6246884898460764,0.5678733031674208,64,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6485671191553544,0.3972602739726027,0.0,-0.005327245053272451,,dyn_level4_iu,73,39,1.611937115872824,-0.00033938047636677775
0.9949238578680203,0.6880596183945593,0.647812971342383,128,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6485671191553544,0.4246575342465753,0.0273972602739726,0.2990867579908676,,dyn_level4_iu,73,39,1.1345195434307653,0.4291003332099223
0.7360406091370566,0.6112457784020298,0.6093514328808447,256,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6485671191553544,0.5753424657534246,0.1506849315068493,0.4459665144596652,,dyn_level4_iu,73,39,0.7648701893633156,0.6206960385042578
0.9878048780487804,0.6593873451267693,0.68,512,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6822222222222223,0.75,0.26666666666666666,0.6101694915254237,,dyn_level4_iu,60,30,0.5045210671991809,0.79294248402334
-0.9648241206030148,0.4733831275244116,0.3552036199095023,16,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6500754147812972,0.4520547945205479,nan,-0.12861491628614916,,dyn_persist6_iu,73,39,2.2186383189993313,-0.2028878193261755
0.16080402010050265,0.5943898746356837,0.524132730015083,32,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6500754147812972,0.4520547945205479,0.0,0.07305936073059362,,dyn_persist6_iu,73,39,2.047045060449339,0.1268974453905961
0.43718592964824105,0.6062959306552219,0.5656108597285068,64,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6500754147812972,0.4520547945205479,0.0,0.18188736681887369,,dyn_persist6_iu,73,39,1.7677333706573881,0.25860792299148466
1.0653266331658289,0.6605121326867932,0.6598793363499246,128,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6500754147812972,0.4657534246575342,0.0136986301369863,0.5266362252663622,,dyn_persist6_iu,73,39,1.3288509691029733,0.7126681475996545
0.9045226130653262,0.6208316988311957,0.6357466063348416,256,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6500754147812972,0.589041095890411,0.1232876712328767,0.649923896499239,,dyn_persist6_iu,73,39,0.8728987915548909,0.8305874367518205
0.9102564102564104,0.6304026625659856,0.6577777777777778,512,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6733333333333333,0.75,0.2,0.8180790960451977,,dyn_persist6_iu,60,30,0.5225104387400306,0.9539316476799112
-0.7750000000000001,0.46439428130201926,0.3831070889894419,16,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6508295625942685,0.3424657534246575,nan,-0.06240487062404871,,iu28_no_length,73,39,4.718242209869968,-0.09268172281870914
0.0,0.5505611697185586,0.5,32,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6508295625942685,0.3424657534246575,0.0,-0.013698630136986302,,iu28_no_length,73,39,3.1799831584458462,-0.024929038627668768
0.4400000000000006,0.6000876355240065,0.5663650075414782,64,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6508295625942685,0.3972602739726027,0.0547945205479452,-0.0060882800608828,,iu28_no_length,73,39,2.079151599815413,-0.012032580525731213
1.19,0.7141206040952105,0.6794871794871795,128,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6508295625942685,0.6164383561643836,0.2191780821917808,0.36301369863013705,,iu28_no_length,73,39,0.9261136233218454,0.5039183018635074
1.1500000000000001,0.6285512104598658,0.6734539969834088,256,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.6508295625942685,0.863013698630137,0.2465753424657534,0.662861491628615,,iu28_no_length,73,39,0.3844461362611014,0.8170122176971493
1.0952380952380951,0.5803561797688132,0.6533333333333333,512,processbench_olympiadbench__qwen25math_7b,olympiadbench,0.64,0.9666666666666667,0.13333333333333333,0.801129943502825,,iu28_no_length,60,30,0.1918200892343471,0.8918032786885247
0.5496894409937882,0.6422437484571555,0.6107634543178972,16,processbench_omnimath__llama31_8b,omnimath,0.7015018773466833,0.18518518518518517,nan,0.09012345679012346,,cusum_swvar_equal,81,47,2.2422802086209064,0.11820234869015356
0.6987577639751554,0.6574327044075371,0.6408010012515645,32,processbench_omnimath__llama31_8b,omnimath,0.7015018773466833,0.19753086419753085,0.012345679012345678,0.15246913580246912,,cusum_swvar_equal,81,47,1.774631319040217,0.22143179765130983
0.7018633540372667,0.6708324345930775,0.6414267834793491,64,processbench_omnimath__llama31_8b,omnimath,0.7015018773466833,0.20987654320987653,0.012345679012345678,0.24135802469135803,,cusum_swvar_equal,81,47,1.4944529767071981,0.3516937669376694
0.6801242236024845,0.6441193939572872,0.6370463078848561,128,processbench_omnimath__llama31_8b,omnimath,0.7015018773466833,0.37037037037037035,0.16049382716049382,0.2796296296296296,,cusum_swvar_equal,81,47,1.1722512072402989,0.40047425474254744
0.5524861878453029,0.6894142241887267,0.5759878419452886,256,processbench_omnimath__llama31_8b,omnimath,0.6375379939209727,0.6266666666666667,0.30666666666666664,0.20720720720720723,,cusum_swvar_equal,75,47,0.9162793420372913,0.3033570412517781
-0.9183673469387721,0.696108145183564,0.4736842105263159,512,processbench_omnimath__llama31_8b,omnimath,0.5286549707602339,0.9375,0.359375,0.2718253968253968,,cusum_swvar_equal,64,45,0.5595419467943286,0.33383699633699626
0.4727793696275074,0.6203826250927783,0.6032540675844806,16,processbench_omnimath__llama31_8b,omnimath,0.718397997496871,0.345679012345679,nan,0.012962962962962963,,deepconf_entropy_w64,81,47,1.7592646767002118,0.01937669376693767
0.6790830945558739,0.6472576237146239,0.6483103879849812,32,processbench_omnimath__llama31_8b,omnimath,0.718397997496871,0.41975308641975306,0.1728395061728395,0.1648148148148148,,deepconf_entropy_w64,81,47,1.3749315844228285,0.23843721770551035
0.7335243553008596,0.7001382121852381,0.6602002503128911,64,processbench_omnimath__llama31_8b,omnimath,0.718397997496871,0.38271604938271603,0.20987654320987653,0.23765432098765432,,deepconf_entropy_w64,81,47,1.353852661643117,0.3266485998193315
0.8137535816618916,0.6983837969448962,0.6777221526908637,128,processbench_omnimath__llama31_8b,omnimath,0.718397997496871,0.7037037037037037,0.32098765432098764,0.4506172839506173,,deepconf_entropy_w64,81,47,0.8999807232464635,0.592140921409214
1.1105769230769227,0.7372786945416856,0.675531914893617,256,processbench_omnimath__llama31_8b,omnimath,0.6580547112462006,0.8266666666666667,0.14666666666666667,0.46090090090090097,,deepconf_entropy_w64,75,47,0.6407008904402641,0.6193741109530583
0.9813084112149538,0.7286914330837775,0.5614035087719298,512,processbench_omnimath__llama31_8b,omnimath,0.5625730994152046,0.9375,0.125,0.6954365079365079,,deepconf_entropy_w64,64,45,0.22921904409022428,0.7958791208791207
0.700787401574803,0.6427573214578892,0.6113892365456821,16,processbench_omnimath__llama31_8b,omnimath,0.6589486858573217,0.2839506172839506,nan,0.11234567901234567,,dyn_change6_iu,81,47,1.8984696805001255,0.16016260162601625
0.405511811023622,0.6398417850212306,0.5644555694618273,32,processbench_omnimath__llama31_8b,omnimath,0.6589486858573217,0.5061728395061729,0.5185185185185185,-0.0919753086419753,,dyn_change6_iu,81,47,1.7374673599313386,-0.14948057813911475
-0.2047244094488186,0.5650330287996813,0.46745932415519403,64,processbench_omnimath__llama31_8b,omnimath,0.6589486858573217,0.49382716049382713,0.6296296296296297,0.11049382716049383,,dyn_change6_iu,81,47,1.1241119904585406,0.15984643179765132
0.9291338582677167,0.6762024952646314,0.6476846057571966,128,processbench_omnimath__llama31_8b,omnimath,0.6589486858573217,0.4444444444444444,0.345679012345679,0.20617283950617282,,dyn_change6_iu,81,47,1.0038997622480084,0.2937217705510388
1.274336283185842,0.7272730930093442,0.6094224924012158,256,processbench_omnimath__llama31_8b,omnimath,0.5858662613981762,0.49333333333333335,0.49333333333333335,0.15819819819819822,,dyn_change6_iu,75,47,0.8172356384656444,0.23095305832147936
-2.0967741935483875,0.7250016825681729,0.5380116959064327,512,processbench_omnimath__llama31_8b,omnimath,0.4818713450292398,0.6875,0.5,-0.021825396825396824,,dyn_change6_iu,64,45,0.843080172139247,-0.013736263736263736
0.5114285714285713,0.6422050752733485,0.6120150187734669,16,processbench_omnimath__llama31_8b,omnimath,0.7190237797246559,0.16049382716049382,nan,0.10123456790123456,,dyn_level4_iu,81,47,2.0666002052146824,0.14914182475158086
0.6428571428571421,0.6571998508388063,0.6408010012515644,32,processbench_omnimath__llama31_8b,omnimath,0.7190237797246559,0.18518518518518517,0.024691358024691357,0.15,,dyn_level4_iu,81,47,1.712487184413489,0.21894760614272807
0.577142857142857,0.6618971589340624,0.6264080100125157,64,processbench_omnimath__llama31_8b,omnimath,0.7190237797246559,0.19753086419753085,0.012345679012345678,0.23209876543209879,,dyn_level4_iu,81,47,1.4868012702086855,0.3358626919602529
0.614285714285714,0.6449392654125419,0.6345431789737171,128,processbench_omnimath__llama31_8b,omnimath,0.7190237797246559,0.345679012345679,0.14814814814814814,0.2716049382716049,,dyn_level4_iu,81,47,1.2206251751262798,0.3882791327913279
0.5119617224880383,0.7009210284549857,0.581306990881459,256,processbench_omnimath__llama31_8b,omnimath,0.6588145896656535,0.64,0.3466666666666667,0.18702702702702703,,dyn_level4_iu,75,47,0.9938452985521207,0.2750782361308677
0.2537313432835816,0.7127475256690607,0.5099415204678363,512,processbench_omnimath__llama31_8b,omnimath,0.5391812865497077,0.9375,0.34375,0.28869047619047616,,dyn_level4_iu,64,45,0.6058498186237906,0.3528388278388278
0.6223776223776224,0.6420378293054306,0.6113892365456821,16,processbench_omnimath__llama31_8b,omnimath,0.6789737171464331,0.18518518518518517,nan,0.15493827160493825,,dyn_persist6_iu,81,47,2.0465857172288633,0.22382565492321588
0.797202797202797,0.6514746610873665,0.6426783479349186,32,processbench_omnimath__llama31_8b,omnimath,0.6789737171464331,0.19753086419753085,0.012345679012345678,0.2580246913580247,,dyn_persist6_iu,81,47,1.8409403627424046,0.3792005420054201
0.6853146853146852,0.6413547850207183,0.6226533166458073,64,processbench_omnimath__llama31_8b,omnimath,0.6789737171464331,0.2345679012345679,0.037037037037037035,0.3962962962962963,,dyn_persist6_iu,81,47,1.636516765437285,0.553274616079494
0.6468531468531465,0.6239061827187463,0.6157697121401752,128,processbench_omnimath__llama31_8b,omnimath,0.6789737171464331,0.41975308641975306,0.18518518518518517,0.5024691358024691,,dyn_persist6_iu,81,47,1.333428782541976,0.6627145438121047
0.5103448275862071,0.6463464631283032,0.5562310030395137,256,processbench_omnimath__llama31_8b,omnimath,0.6101823708206686,0.64,0.26666666666666666,0.4774774774774775,,dyn_persist6_iu,75,47,1.0242790174207184,0.6260028449502133
-1.4,0.699835134442679,0.487719298245614,512,processbench_omnimath__llama31_8b,omnimath,0.5087719298245614,0.9375,0.328125,0.5446428571428571,,dyn_persist6_iu,64,45,0.5967523949353968,0.6614010989010989
0.9947916666666674,0.6627915465629335,0.6195244055068836,16,processbench_omnimath__llama31_8b,omnimath,0.6201501877346682,0.345679012345679,nan,0.06234567901234568,,iu28_no_length,81,47,2.996633958598234,0.0788843721770551
1.604166666666669,0.7047604299090661,0.6927409261576972,32,processbench_omnimath__llama31_8b,omnimath,0.6201501877346682,0.3950617283950617,0.04938271604938271,0.21296296296296294,,iu28_no_length,81,47,1.892095487682381,0.280713640469738
1.8177083333333346,0.7161922058719344,0.718397997496871,64,processbench_omnimath__llama31_8b,omnimath,0.6201501877346682,0.3950617283950617,0.0,0.2938271604938272,,iu28_no_length,81,47,1.474724710551118,0.40831074977416437
1.4114583333333337,0.6659886092767602,0.669586983729662,128,processbench_omnimath__llama31_8b,omnimath,0.6201501877346682,0.4691358024691358,0.07407407407407407,0.3030864197530864,,iu28_no_length,81,47,1.034233783172384,0.4323848238482385
1.7254901960784321,0.6552701208115728,0.5668693009118541,256,processbench_omnimath__llama31_8b,omnimath,0.5387537993920972,0.5866666666666667,0.16,0.36072072072072076,,iu28_no_length,75,47,0.6382565747988751,0.48167852062588906
2.576470588235296,0.6410566081865379,0.3719298245614035,512,processbench_omnimath__llama31_8b,omnimath,0.45029239766081874,0.84375,0.3125,0.626984126984127,,iu28_no_length,64,45,0.24679705651996908,0.7312728937728937
0.06775067750677467,0.610143488839697,0.5118708452041785,16,processbench_omnimath__qwen25math_7b,omnimath,0.6752136752136753,0.24242424242424243,nan,-0.021911421911421907,,cusum_swvar_equal,66,39,3.2617897676410297,-0.01910030268239224
0.08943089430894317,0.5812403479389151,0.5156695156695157,32,processbench_omnimath__qwen25math_7b,omnimath,0.6752136752136753,0.24242424242424243,0.0,0.11515151515151514,,cusum_swvar_equal,66,39,2.775145865666143,0.20576140277632818
-0.024390243902438616,0.5608932413445772,0.4957264957264958,64,processbench_omnimath__qwen25math_7b,omnimath,0.6752136752136753,0.2727272727272727,0.030303030303030304,0.18041958041958042,,cusum_swvar_equal,66,39,2.0370597797501415,0.2549838221480013
0.5338753387533873,0.6961223959054361,0.5935422602089269,128,processbench_omnimath__qwen25math_7b,omnimath,0.6752136752136753,0.3181818181818182,0.07575757575757576,0.4079254079254079,,cusum_swvar_equal,66,39,1.3851840713077495,0.5774553804404552
0.5575757575757575,0.6863676332703166,0.5907297830374754,256,processbench_omnimath__qwen25math_7b,omnimath,0.6627218934911243,0.5692307692307692,0.26153846153846155,0.4701923076923077,,cusum_swvar_equal,65,39,0.9989225992266254,0.6564685314685315
0.4916387959866219,0.6935565115402664,0.5968379446640316,512,processbench_omnimath__qwen25math_7b,omnimath,0.696969696969697,0.7857142857142857,0.25,0.564935064935065,,cusum_swvar_equal,56,33,0.6816328572319409,0.7533834586466165
0.11056511056511074,0.6427688583760209,0.5213675213675214,16,processbench_omnimath__qwen25math_7b,omnimath,0.6932573599240266,0.2878787878787879,nan,0.07692307692307691,,deepconf_entropy_w64,66,39,2.1855060280122545,0.11078175555787498
