world,replicate,seed,direction,k,direction_accepted,decision_agreement,stability_cka,audit_row_permutation_statistic,audit_row_permutation_p,raw_pass,decision,nuisance_veto,structural_pass,transfer_statistic,transfer_p,residual_transfer_statistic,residual_transfer_p,nuisance_cka,nuisance_p,zero_degree_count,n_components,largest_component_fraction,degree_min,degree_mean,degree_max
P1-B,2,3210002,g_to_a,11,True,True,0.9288485156102458,1.3587692127129005,0.07,True,True,False,True,4.822563390680158,0.005,4.443238452275254,0.005,0.13208544130245647,0.005,0,1,1.0,2.928275716569412,6.729622670843136,9.626517181537519
P1-B,2,3210002,a_to_g,5,False,True,0.9286815375068243,1.170600888653352,0.095,False,False,False,True,-0.042817298770700236,0.55,0.41820526383743023,0.265,0.0027442628370966545,0.265,0,1,1.0,1.010710284480605,2.9566431672344686,4.9664072115198525
P1-B,2,3210002,a_to_g,7,False,True,0.9286815375068243,1.170600888653352,0.095,False,False,False,True,-0.1601281427737151,0.585,0.23071931518896507,0.385,0.0038187267039205865,0.16,0,1,1.0,1.5329014043654694,4.202630351799925,6.261107306616099
P1-B,2,3210002,a_to_g,11,False,True,0.9286815375068243,1.170600888653352,0.095,False,False,False,True,0.2601946008801206,0.42,0.23850096137241472,0.38,0.0034432421707675616,0.2,0,1,1.0,2.5603861979544895,6.70404875734753,10.10267540629991
P1-B,3,3210003,g_to_a,5,False,True,0.9277264503348208,-0.44278339106289105,0.725,False,False,True,True,1.428180605732606,0.05,1.0588289566268416,0.105,0.08076511948280288,0.005,0,1,1.0,0.9475896968152141,2.9364002012922863,4.8791139932914405
P1-B,3,3210003,g_to_a,7,False,True,0.9277264503348208,-0.44278339106289105,0.725,False,False,True,True,1.3126920172069898,0.07,0.8633439393587836,0.165,0.10368721922132189,0.005,0,1,1.0,1.6531337457466768,4.178544587047707,6.508541170796916
P1-B,3,3210003,g_to_a,11,False,True,0.9277264503348208,-0.44278339106289105,0.725,False,False,True,True,1.857592750722811,0.025,1.3316753246983846,0.08,0.14203731067625824,0.005,0,1,1.0,2.5690275225466,6.774825058987317,9.89912254190061
P1-B,3,3210003,a_to_g,5,False,True,0.9283495164694124,-0.2923907936507055,0.64,False,False,False,True,-1.1876150348605437,0.89,-0.6092853811133013,0.815,-0.0021099428018811956,0.69,0,1,1.0,0.6589645547777688,2.9374669360200505,5.610934287971136
P1-B,3,3210003,a_to_g,7,False,True,0.9283495164694124,-0.2923907936507055,0.64,False,False,False,True,-1.7301440094395402,0.985,-0.5945017632382652,0.82,-0.0030268151672173025,0.745,0,1,1.0,1.211899802582149,4.204290354710985,6.349474196835267
P1-B,3,3210003,a_to_g,11,False,True,0.9283495164694124,-0.2923907936507055,0.64,False,False,False,True,-1.0730751449532134,0.875,0.08511033487867647,0.46,-0.00035856151880524537,0.555,0,1,1.0,2.20340546784124,6.742906584059089,9.625316667159286
P1-B,4,3210004,g_to_a,5,True,True,0.9286771988447144,-0.25840776883204347,0.625,True,True,False,True,2.232034553142404,0.01,1.8819946158298324,0.015,0.06793530641803719,0.005,0,1,1.0,0.8766023066979532,2.9554613743444356,5.0971849752285685
P1-B,4,3210004,g_to_a,7,True,True,0.9286771988447144,-0.25840776883204347,0.625,True,True,False,True,2.010302215297675,0.015,1.7326313632687869,0.025,0.09772396764346478,0.005,0,1,1.0,1.223775657622305,4.195861724763285,6.502927790351009
P1-B,4,3210004,g_to_a,11,True,True,0.9286771988447144,-0.25840776883204347,0.625,True,True,False,True,3.0225021625925765,0.005,2.6686005660441596,0.005,0.1432304828874924,0.005,0,1,1.0,2.162114482596253,6.71365227412794,9.466505539644565
P1-B,4,3210004,a_to_g,5,False,True,0.929021603394651,-0.4311142820230784,0.68,False,False,False,True,-0.05634559436639327,0.54,-0.09421451687637195,0.555,-0.0009781608217852781,0.57,0,1,1.0,0.8454372925398266,2.8946772053113143,4.567381465410014
P1-B,4,3210004,a_to_g,7,False,True,0.929021603394651,-0.4311142820230784,0.68,False,False,False,True,-0.22997542347082214,0.61,-0.024296334163249864,0.52,-0.0003518549086327515,0.525,0,1,1.0,1.2212869602008218,4.180665600139699,6.654094298864237
P1-B,4,3210004,a_to_g,11,False,True,0.929021603394651,-0.4311142820230784,0.68,False,False,False,True,0.07315464267674034,0.475,-0.46484234032682864,0.755,-0.0021624007878778546,0.725,0,1,1.0,2.128733980022914,6.661422550657557,9.828503695352458
P1-B,5,3210005,g_to_a,5,False,False,0.9284218820091918,-0.9563697194050897,0.845,False,False,False,True,1.9000449328033033,0.02,1.9921402426765404,0.02,0.08300648938767044,0.005,0,1,1.0,1.1620925156220974,2.9461364358107787,4.737196884645936
P1-B,5,3210005,g_to_a,7,False,False,0.9284218820091918,-0.9563697194050897,0.845,False,False,True,True,1.9647634310381983,0.035,1.9763752608882104,0.035,0.09750142734744811,0.005,0,1,1.0,1.6465826122940768,4.17387771195344,6.106695984436483
P1-B,5,3210005,g_to_a,11,False,False,0.9284218820091918,-0.9563697194050897,0.845,True,True,False,True,2.8352718863581496,0.005,2.9137327307798175,0.005,0.13342852012992093,0.005,0,1,1.0,2.5896458369354267,6.6978658647762135,9.317595504577106
P1-B,5,3210005,a_to_g,5,False,True,0.9277227933480547,0.825194063787308,0.19,False,False,False,True,0.2130456328143375,0.41,0.5228395166632717,0.22,0.0029696028222188633,0.215,0,1,1.0,0.605771150039889,2.937853221517565,4.9212427522559885
P1-B,5,3210005,a_to_g,7,False,True,0.9277227933480547,0.825194063787308,0.19,False,False,False,True,0.08422522741080744,0.465,0.646473641443144,0.2,0.0029223343868216636,0.22,0,1,1.0,0.8974775827118633,4.132363580618277,6.283177977699546
P1-B,5,3210005,a_to_g,11,False,True,0.9277227933480547,0.825194063787308,0.19,False,False,False,True,0.32050184934466364,0.355,0.279075620966454,0.335,0.003655547314596203,0.16,0,1,1.0,1.7656044063902872,6.695939800091274,9.783099330525427
P1-B,6,3210006,g_to_a,5,False,True,0.928955494734375,-2.072218793637132,0.98,False,False,False,True,1.5507981329686824,0.02,1.8156936756258804,0.02,0.08974042302980087,0.005,0,1,1.0,1.0969363321594385,2.9735031686242452,4.899812684529679
P1-B,6,3210006,g_to_a,7,False,True,0.928955494734375,-2.072218793637132,0.98,False,False,True,True,1.2734167569855523,0.08,1.5913712603930166,0.04,0.10181999661491639,0.005,0,1,1.0,1.662988107776927,4.227101540494577,6.735510371674107
P1-B,6,3210006,g_to_a,11,False,True,0.928955494734375,-2.072218793637132,0.98,False,False,False,True,1.6950233901088019,0.035,1.8588514239147305,0.02,0.1455027166750943,0.005,0,1,1.0,2.9259331080616424,6.718085057442067,9.605521078553585
P1-B,6,3210006,a_to_g,5,False,False,0.9285815238816246,1.9109244623213122,0.045,False,False,False,True,1.6197664245246373,0.05,1.4227684436174732,0.015,-0.004187734847743386,0.88,0,1,1.0,1.005065105607923,2.954414267672517,4.610081357977727
P1-B,6,3210006,a_to_g,7,False,False,0.9285815238816246,1.9109244623213122,0.045,False,False,False,True,1.5912270590935493,0.055,2.2671065866637954,0.005,-0.002758608134638646,0.77,0,1,1.0,1.2771330477909248,4.187860117149264,6.371764919658341
P1-B,6,3210006,a_to_g,11,False,False,0.9285815238816246,1.9109244623213122,0.045,True,True,False,True,2.332538730400458,0.02,2.2334907272603415,0.005,0.0018493011092853395,0.355,0,1,1.0,1.805592613406716,6.677321499687516,10.264501966413546
P1-B,7,3210007,g_to_a,5,True,True,0.9277241486245364,-1.853516143858625,0.975,True,True,False,True,2.564431593977217,0.005,2.048914406443273,0.015,0.07382221936162413,0.005,0,1,1.0,0.6678543164848083,2.9634640082568064,4.684560490109672
P1-B,7,3210007,g_to_a,7,True,True,0.9277241486245364,-1.853516143858625,0.975,True,True,False,True,2.818316296353384,0.005,2.87489334286044,0.005,0.10883093484291126,0.005,0,1,1.0,0.9986913460419091,4.221507576056742,6.450573240780168
P1-B,7,3210007,g_to_a,11,True,True,0.9277241486245364,-1.853516143858625,0.975,True,True,False,True,2.926923361324126,0.005,2.6800742132915865,0.005,0.1480241417074519,0.005,0,1,1.0,2.0713787412650637,6.72413472066097,10.3002301580644
P1-B,7,3210007,a_to_g,5,False,True,0.9286452662231888,-0.28091652291714897,0.65,False,False,False,True,-0.9759443528834836,0.875,1.9057947799358628,0.01,-0.005296966246562753,0.93,0,1,1.0,0.7312075366921063,2.9628630282714683,5.483597149530196
P1-B,7,3210007,a_to_g,7,False,True,0.9286452662231888,-0.28091652291714897,0.65,False,False,False,True,-0.8367718675068069,0.86,1.9107789258022567,0.01,-0.0037808021173823605,0.835,0,1,1.0,1.159041169216696,4.226590647347791,7.108492081355848
P1-B,7,3210007,a_to_g,11,False,True,0.9286452662231888,-0.28091652291714897,0.65,False,False,False,True,-0.7710421215933595,0.83,1.0476602831418116,0.065,-0.005219346974089374,0.9,0,1,1.0,1.9913616664814113,6.689911779778548,9.856576265101074
P1-C,0,3220000,g_to_a,5,False,True,0.9291624475000642,-0.5485505389032066,0.73,True,False,True,True,30.249341943260607,0.005,-0.2551608294014275,0.67,0.06963167106275225,0.005,0,1,1.0,1.0467546902427196,2.9388333658999777,4.869244655783699
P1-C,0,3220000,g_to_a,7,False,True,0.9291624475000642,-0.5485505389032066,0.73,True,False,True,True,38.77261800906371,0.005,-0.08563205283009266,0.585,0.10644677159057822,0.005,0,1,1.0,1.872164025481173,4.216064208261809,6.379031698466785
P1-C,0,3220000,g_to_a,11,False,True,0.9291624475000642,-0.5485505389032066,0.73,True,False,True,True,46.50233251048965,0.005,-0.24481471860821608,0.67,0.1432285573556762,0.005,0,1,1.0,3.0838009231188375,6.738128378131562,9.50592110549445
P1-C,0,3220000,a_to_g,5,False,True,0.9279000578992254,0.7114372199856875,0.24,True,False,True,True,26.201716434696916,0.005,-0.367525043759729,0.725,0.07580857108880633,0.005,0,1,1.0,1.2016298593576589,2.9232498739023614,4.737069021596727
P1-C,0,3220000,a_to_g,7,False,True,0.9279000578992254,0.7114372199856875,0.24,True,False,True,True,29.512573849295844,0.005,0.1512080092635305,0.375,0.09676728984974954,0.005,0,1,1.0,1.6136317835483633,4.171090516393748,6.561054231380179
P1-C,0,3220000,a_to_g,11,False,True,0.9279000578992254,0.7114372199856875,0.24,True,False,True,True,37.5894253388171,0.005,0.7778540567899391,0.105,0.12643215689009274,0.005,0,1,1.0,2.648327233266161,6.701543112333444,10.19113381416293
P1-C,1,3220001,g_to_a,5,False,True,0.9282350034971253,1.4035180697561869,0.09,True,False,True,True,25.507213348609564,0.005,0.7245276378729075,0.165,0.06704746406032538,0.005,0,1,1.0,1.3678844286030494,2.93578734990053,4.941905414649397
P1-C,1,3220001,g_to_a,7,False,True,0.9282350034971253,1.4035180697561869,0.09,True,False,True,True,29.939158678223865,0.005,0.5376680148896306,0.25,0.09166143405693321,0.005,0,1,1.0,2.048753520420139,4.205008343037822,6.112143836434013
P1-C,1,3220001,g_to_a,11,False,True,0.9282350034971253,1.4035180697561869,0.09,True,False,True,True,41.450455028139814,0.005,-0.09408287014169558,0.56,0.12876093786354556,0.005,0,1,1.0,3.076991650008854,6.785661992556706,9.776392411331724
P1-C,1,3220001,a_to_g,5,False,True,0.9299201186337254,-0.7364191157280193,0.825,True,False,True,True,22.781575969378164,0.005,-0.3294813533605226,0.68,0.062463041882580186,0.005,0,1,1.0,1.1441749369072083,2.970707564466715,4.933234035592076
P1-C,1,3220001,a_to_g,7,False,True,0.9299201186337254,-0.7364191157280193,0.825,True,False,True,True,29.570194310479753,0.005,0.16185344898786302,0.435,0.08456777681319386,0.005,0,1,1.0,1.3655418504342773,4.237674755235488,6.379694049925089
P1-C,1,3220001,a_to_g,11,False,True,0.9299201186337254,-0.7364191157280193,0.825,True,False,True,True,33.706632197920115,0.005,1.085017304353596,0.055,0.12611706053526572,0.005,0,1,1.0,1.7579304305300452,6.724078394365894,9.970741799440436
P1-C,2,3220002,g_to_a,5,False,True,0.9286290144617698,-0.5280598733741949,0.725,True,False,True,True,27.387195707941302,0.005,-0.16067267214056782,0.66,0.08428622300177711,0.005,0,1,1.0,0.5925666476193643,2.9703590013611105,4.7151179966624674
P1-C,2,3220002,g_to_a,7,False,True,0.9286290144617698,-0.5280598733741949,0.725,True,False,True,True,31.252411191905438,0.005,-0.8378776789974909,0.9,0.11753556632316842,0.005,0,1,1.0,1.753001695336694,4.308884738461998,7.119994156668576
P1-C,2,3220002,g_to_a,11,False,True,0.9286290144617698,-0.5280598733741949,0.725,True,False,True,True,37.27819331948511,0.005,-1.0275346268750085,0.95,0.15999336882222687,0.005,0,1,1.0,2.7847938304241504,6.805151613899655,10.570740952707391
P1-C,2,3220002,a_to_g,5,False,True,0.9295126047309075,-1.0016017951303922,0.855,True,False,True,True,30.18797935550921,0.005,0.4235447454446555,0.32,0.06695728392132438,0.005,0,1,1.0,0.5052594737237479,2.932141699936335,4.821611830637121
P1-C,2,3220002,a_to_g,7,False,True,0.9295126047309075,-1.0016017951303922,0.855,True,False,True,True,34.573531922051174,0.005,0.5986593444359276,0.23,0.09107184581669543,0.005,0,1,1.0,1.0463536720179105,4.195793560457316,6.691253808506916
P1-C,2,3220002,a_to_g,11,False,True,0.9295126047309075,-1.0016017951303922,0.855,True,False,True,True,41.36360198472813,0.005,0.8006843119268017,0.135,0.13406464640773466,0.005,0,1,1.0,2.4427687258798283,6.6976829108758835,10.425043057728747
P1-C,3,3220003,g_to_a,5,False,True,0.9280878503406181,1.2150774503140565,0.085,True,False,True,True,27.687082442073297,0.005,-0.27229091563164654,0.72,0.058056558867580654,0.005,0,1,1.0,0.9075227504657444,2.940439952529881,4.540481324493818
P1-C,3,3220003,g_to_a,7,False,True,0.9280878503406181,1.2150774503140565,0.085,True,False,True,True,32.73997997245673,0.005,-0.31339786828469923,0.72,0.09700567011912338,0.005,0,1,1.0,1.4812421212772273,4.22486980491108,6.618812353769488
P1-C,3,3220003,g_to_a,11,False,True,0.9280878503406181,1.2150774503140565,0.085,True,False,True,True,40.317728860029106,0.005,0.032014421922520964,0.495,0.14016427047380936,0.005,0,1,1.0,2.6317473201893464,6.767892486716801,9.83369085819888
P1-C,3,3220003,a_to_g,5,False,True,0.9290107759827448,0.0152822787101163,0.505,True,False,True,True,26.503673098396117,0.005,0.5742556810976143,0.18,0.07962092805970704,0.005,0,1,1.0,1.1951019560618914,2.9630279460406665,4.747109941039574
P1-C,3,3220003,a_to_g,7,False,True,0.9290107759827448,0.0152822787101163,0.505,True,False,True,True,30.88145576861539,0.005,0.4520434108819704,0.21,0.10431133478469085,0.005,0,1,1.0,1.8329614372849372,4.223910955240296,6.6770364747589595
P1-C,3,3220003,a_to_g,11,False,True,0.9290107759827448,0.0152822787101163,0.505,True,False,True,True,40.73519869803148,0.005,0.3744719391056298,0.32,0.13241064769567407,0.005,0,1,1.0,3.2052118726568595,6.735870798544314,9.839199846187034
P1-C,4,3220004,g_to_a,5,False,True,0.9282003826528649,0.9047535631404645,0.175,True,False,True,True,25.577420258281204,0.005,0.7553233327903266,0.145,0.09001327976923987,0.005,0,1,1.0,0.562364630558916,2.9335646334753807,4.687069782899209
P1-C,4,3220004,g_to_a,7,False,True,0.9282003826528649,0.9047535631404645,0.175,True,False,True,True,29.185341934230085,0.005,1.0197603216499453,0.105,0.11461574531893183,0.005,0,1,1.0,1.0361717154772703,4.169086628811934,6.677602378395199
P1-C,4,3220004,g_to_a,11,False,True,0.9282003826528649,0.9047535631404645,0.175,True,False,True,True,35.36650882507657,0.005,0.8187729718702637,0.125,0.15295811339592838,0.005,0,1,1.0,2.044182257339275,6.7451663983592995,10.113204891584846
P1-C,4,3220004,a_to_g,5,False,True,0.9289437853104822,0.11485562137147279,0.465,True,False,True,True,27.470676588143608,0.005,-0.6335932104159081,0.845,0.0675467533686149,0.005,0,1,1.0,0.8460475781615503,2.9183556379249302,5.226346993113424
P1-C,4,3220004,a_to_g,7,False,True,0.9289437853104822,0.11485562137147279,0.465,True,False,True,True,33.886397946412956,0.005,-0.025086704708600336,0.525,0.09017610980215286,0.005,0,1,1.0,1.2067426372221435,4.205107982165347,6.352294660260601
P1-C,4,3220004,a_to_g,11,False,True,0.9289437853104822,0.11485562137147279,0.465,True,False,True,True,42.62216485084564,0.005,0.0010387860530013794,0.51,0.14277547209528998,0.005,0,1,1.0,1.8642237890763051,6.689369332160161,9.565379597246794
P1-C,5,3220005,g_to_a,5,False,True,0.9295242612131168,0.8820079565497768,0.175,True,False,True,True,30.45505079144693,0.005,0.33483234109462384,0.315,0.10448878833622621,0.005,0,1,1.0,0.8909671117497571,2.942872608036221,4.8893659626273385
P1-C,5,3220005,g_to_a,7,False,True,0.9295242612131168,0.8820079565497768,0.175,True,False,True,True,30.903572754684657,0.005,0.05100059324176444,0.45,0.13685358300723582,0.005,0,1,1.0,1.3001954951334405,4.236309395602913,6.678709840825443
P1-C,5,3220005,g_to_a,11,False,True,0.9295242612131168,0.8820079565497768,0.175,True,False,True,True,42.84147941517947,0.005,0.4950531853693849,0.225,0.17300122929042175,0.005,0,1,1.0,2.525247817485481,6.804892223644189,10.458547096673367
P1-C,5,3220005,a_to_g,5,False,True,0.9297486326369578,-0.08949575687862367,0.56,True,False,True,True,25.958401461110334,0.005,-0.34539909367424393,0.69,0.07907878927340925,0.005,0,1,1.0,0.4741284103475769,2.9837449218178147,4.831486444993847
P1-C,5,3220005,a_to_g,7,False,True,0.9297486326369578,-0.08949575687862367,0.56,True,False,True,True,30.379127913997923,0.005,-0.1289307477765365,0.595,0.10504518362879939,0.005,0,1,1.0,0.9210588378620342,4.207565756785025,6.404790461048858
P1-C,5,3220005,a_to_g,11,False,True,0.9297486326369578,-0.08949575687862367,0.56,True,False,True,True,39.3211112004377,0.005,0.09790939354128676,0.41,0.1486093619592782,0.005,0,1,1.0,2.0487832403560757,6.744873026274465,9.545725707714018
P1-C,6,3220006,g_to_a,5,False,True,0.9280383394893295,0.40820948693320064,0.32,True,False,True,True,30.118587207118942,0.005,0.4679757758733267,0.255,0.06716970949313228,0.005,0,1,1.0,0.9382358810466178,2.9425040379970153,4.601482183178078
P1-C,6,3220006,g_to_a,7,False,True,0.9280383394893295,0.40820948693320064,0.32,True,False,True,True,35.081989869187304,0.005,0.5514524256524463,0.215,0.08844162647961562,0.005,0,1,1.0,1.6070985572359562,4.204694211530972,6.716350393679694
P1-C,6,3220006,g_to_a,11,False,True,0.9280383394893295,0.40820948693320064,0.32,True,False,True,True,42.30751591949763,0.005,1.0971737212425006,0.045,0.12692934049137705,0.005,0,1,1.0,2.880391496783444,6.688081113627267,9.765616693200698
P1-C,6,3220006,a_to_g,5,False,True,0.9278949119463733,1.0553462369866113,0.135,True,False,True,True,27.34575506164272,0.005,-0.6048022667048358,0.825,0.06697520499311611,0.005,0,1,1.0,0.6582113558319802,2.9642871757878044,4.901990454541832
P1-C,6,3220006,a_to_g,7,False,True,0.9278949119463733,1.0553462369866113,0.135,True,False,True,True,31.248030816748795,0.005,-0.303128273158671,0.715,0.08527301183024162,0.005,0,1,1.0,1.2874444592698338,4.201845024076718,6.351336743365961
P1-C,6,3220006,a_to_g,11,False,True,0.9278949119463733,1.0553462369866113,0.135,True,False,True,True,38.32855221542333,0.005,-0.2828703850306914,0.69,0.12648039230187486,0.005,0,1,1.0,1.9791111593827078,6.713267227581441,10.063455324640236
P1-C,7,3220007,g_to_a,5,False,True,0.9281049945734061,0.48731151916386345,0.33,True,False,True,True,25.95209033413294,0.005,-0.784539952493945,0.845,0.07912303901814348,0.005,0,1,1.0,0.8110722515257845,2.9640353777704296,5.1173952110752
P1-C,7,3220007,g_to_a,7,False,True,0.9281049945734061,0.48731151916386345,0.33,True,False,True,True,30.720070931305955,0.005,-0.8564328814178866,0.87,0.10475955561791567,0.005,0,1,1.0,1.2935367931548483,4.244376759775621,6.594431896410868
P1-C,7,3220007,g_to_a,11,False,True,0.9281049945734061,0.48731151916386345,0.33,True,False,True,True,46.93037160250639,0.005,0.4248342034409783,0.31,0.14979178448890806,0.005,0,1,1.0,2.4805722679274127,6.7203596604277145,9.76377448373999
P1-C,7,3220007,a_to_g,5,False,True,0.9291826105449199,0.14989255111345542,0.41,True,False,True,True,28.96732072168356,0.005,-0.0922722804889758,0.565,0.06516128856495969,0.005,0,2,0.9833333333333333,0.877469888372738,2.9667738973776485,4.7938414452500515
P1-C,7,3220007,a_to_g,7,False,True,0.9291826105449199,0.14989255111345542,0.41,True,False,True,True,38.20582553637638,0.005,0.8809425653692888,0.1,0.0918025857929766,0.005,0,1,1.0,1.197538474595365,4.240150378543278,7.06990057485566
P1-C,7,3220007,a_to_g,11,False,True,0.9291826105449199,0.14989255111345542,0.41,True,False,True,True,44.13884799997534,0.005,0.7617360683001151,0.165,0.1366329972503725,0.005,0,1,1.0,1.933506871438479,6.721606934174202,10.185651177326609
P1-D,0,3230000,g_to_a,5,True,True,0.9287829455329903,-0.056182900783133864,0.515,True,True,False,True,26.27283241245777,0.005,25.31761948432773,0.005,0.005316608365984431,0.115,0,1,1.0,0.9870873766623752,2.9503219356294,4.9006610946426425
P1-D,0,3230000,g_to_a,7,True,True,0.9287829455329903,-0.056182900783133864,0.515,True,True,False,True,30.458267193694756,0.005,31.781106345118765,0.005,0.004338609193441845,0.17,0,1,1.0,1.6070625909847152,4.201489882026946,6.717623776857263
P1-D,0,3230000,g_to_a,11,True,True,0.9287829455329903,-0.056182900783133864,0.515,True,True,False,True,37.27706058238239,0.005,37.10505135426455,0.005,0.0009265709148607779,0.405,0,1,1.0,2.9363034450787064,6.740798553965676,9.949184270184698
P1-D,0,3230000,a_to_g,5,True,True,0.9280863408490514,0.41199017522938086,0.34,True,True,False,True,26.506218356525743,0.005,26.601368306711304,0.005,-0.0034027027956879874,0.755,0,1,1.0,1.124589450179281,2.965696698637336,4.900872330707064
P1-D,0,3230000,a_to_g,7,True,True,0.9280863408490514,0.41199017522938086,0.34,True,True,False,True,29.424929492587093,0.005,29.92402103404532,0.005,-0.004366619200135598,0.875,0,1,1.0,1.8062578626359986,4.220428283907026,7.322865809547801
P1-D,0,3230000,a_to_g,11,True,True,0.9280863408490514,0.41199017522938086,0.34,True,True,False,True,39.61038291101322,0.005,40.412078343516654,0.005,-0.0028093784676589645,0.745,0,1,1.0,2.6742712718726946,6.765015725940553,9.545708901308055
P1-D,1,3230001,g_to_a,5,True,True,0.9285049450517693,0.691353623272503,0.24,True,True,False,True,24.682656006848447,0.005,25.801112405697566,0.005,-0.00041465338821446623,0.48,0,1,1.0,0.7772951358093338,2.950383819640529,4.421195546180407
P1-D,1,3230001,g_to_a,7,True,True,0.9285049450517693,0.691353623272503,0.24,True,True,False,True,30.45948101847903,0.005,28.780302847349095,0.005,0.0021846465694778457,0.305,0,1,1.0,1.2366436092569097,4.2480754129385625,6.689728241036067
P1-D,1,3230001,g_to_a,11,True,True,0.9285049450517693,0.691353623272503,0.24,True,True,False,True,37.57165686525569,0.005,37.379505598282265,0.005,-0.0007109176514889173,0.585,0,1,1.0,2.1483754530638097,6.744532085872442,10.000235112596851
P1-D,1,3230001,a_to_g,5,True,True,0.9285797309354636,-0.5568687171824637,0.75,True,True,False,True,25.528267812296537,0.005,26.03567893778096,0.005,-0.005165802344473265,0.93,0,1,1.0,0.5406363429038883,2.9509904367776625,4.950113028650612
P1-D,1,3230001,a_to_g,7,True,True,0.9285797309354636,-0.5568687171824637,0.75,True,True,False,True,32.04082462611175,0.005,31.825276145953328,0.005,-0.004687380064956512,0.885,0,1,1.0,1.0319362274092012,4.195516924232616,6.514364067438805
P1-D,1,3230001,a_to_g,11,True,True,0.9285797309354636,-0.5568687171824637,0.75,True,True,False,True,45.915668925754595,0.005,44.65815174421775,0.005,-0.003669477474207651,0.86,0,1,1.0,2.189009822038119,6.673409639246775,10.537451092464567
P1-D,2,3230002,g_to_a,5,True,True,0.9279974654898021,1.5786092488204966,0.04,True,True,False,True,26.641406034214796,0.005,27.470316926775887,0.005,-0.0020301179465885472,0.68,0,1,1.0,0.6688497810723099,2.918594061017719,4.831171832954686
P1-D,2,3230002,g_to_a,7,True,True,0.9279974654898021,1.5786092488204966,0.04,True,True,False,True,29.63015005421435,0.005,30.983411121744574,0.005,0.0017561929062177202,0.34,0,1,1.0,1.1463412555777601,4.225891117374347,6.723658312923801
P1-D,2,3230002,g_to_a,11,True,True,0.9279974654898021,1.5786092488204966,0.04,True,True,False,True,40.1981509716731,0.005,40.923555801350425,0.005,0.003713493015892214,0.18,0,1,1.0,1.815949281496566,6.7669827795756845,10.195694948661366
P1-D,2,3230002,a_to_g,5,True,True,0.9272777552422193,-0.08159673816694273,0.51,True,True,False,True,27.296925208658607,0.005,27.398372397116955,0.005,-0.0018046145911732128,0.68,0,1,1.0,0.7781924665078852,2.9202988095054594,5.384419654764547
P1-D,2,3230002,a_to_g,7,True,True,0.9272777552422193,-0.08159673816694273,0.51,True,True,False,True,34.29841800291513,0.005,35.503112629461405,0.005,-0.0001956238899089851,0.55,0,1,1.0,1.4520587610262625,4.207959350539191,6.593351770402164
P1-D,2,3230002,a_to_g,11,True,True,0.9272777552422193,-0.08159673816694273,0.51,True,True,False,True,41.52274454781983,0.005,39.52335521404096,0.005,0.006185107618500869,0.075,0,1,1.0,2.750712089679984,6.707899981603299,10.445133559247013
P1-D,3,3230003,g_to_a,5,True,True,0.9283825457444754,-0.1481787647781215,0.56,True,True,False,True,25.757437668757884,0.005,24.68895705128838,0.005,-0.0049170455645771785,0.935,0,1,1.0,0.8082292135055668,2.9386729586630698,4.772000754699518
P1-D,3,3230003,g_to_a,7,True,True,0.9283825457444754,-0.1481787647781215,0.56,True,True,False,True,30.513813306171347,0.005,32.26406435367698,0.005,-0.003907078046185296,0.85,0,1,1.0,1.2666212354510966,4.228519669184278,6.3177536550616
