version,stage,world,world_label,replicate,seed,target,arm,lambda,auroc,auprc,auroc_delta,auprc_delta,accepted,fallback,accepted_direction_count,roughness_min_eigenvalue,condition_number,method_hash
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,mmdufs_shared,1.0,0.6462962962962963,0.6464428372224627,0.010493827160493852,0.01021963641372281,True,False,1,0.039136894498412615,1.3626056160881839,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,projected_ridge,0.0,0.6358024691358024,0.6362232008087398,0.0,0.0,True,False,1,0.0,1.2462984059859947,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,projected_ridge,0.01,0.635432098765432,0.6357307049464795,-0.00037037037037035425,-0.0004924958622603004,True,False,1,0.0,1.243562831979826,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,projected_ridge,0.03,0.6344444444444445,0.6351614402491965,-0.0013580246913579286,-0.0010617605595433233,True,False,1,0.0,1.2382700224128897,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,projected_ridge,0.1,0.6318518518518519,0.6324237801932272,-0.003950617283950519,-0.0037994206155126387,True,False,1,0.0,1.2214286633139122,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,projected_ridge,0.3,0.6277777777777778,0.6272876429735322,-0.008024691358024638,-0.008935557835207608,True,False,1,0.0,1.1842248185486581,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,projected_ridge,1.0,0.6204938271604938,0.6211641847563184,-0.015308641975308568,-0.015059016052421437,True,False,1,0.0,1.1160061693444758,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,permuted_consensus,0.0,0.6358024691358024,0.6362232008087398,0.0,0.0,True,False,1,0.0368442811663232,1.2462984059859947,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,permuted_consensus,0.01,0.635679012345679,0.6361532956255882,-0.0001234567901233774,-6.990518315164174e-05,True,False,1,0.0368442811663232,1.2451641681187158,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,permuted_consensus,0.03,0.6353086419753087,0.63568052573501,-0.0004938271604937317,-0.000542675073729848,True,False,1,0.0368442811663232,1.2429652849917052,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,permuted_consensus,0.1,0.6341975308641975,0.6349148432681164,-0.0016049382716049054,-0.0013083575406234171,True,False,1,0.0368442811663232,1.235930272512025,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,permuted_consensus,0.3,0.6320987654320988,0.6328781399272754,-0.0037037037037036535,-0.003345060881464468,True,False,1,0.0368442811663232,1.22018097609641,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,permuted_consensus,1.0,0.6295061728395063,0.6292002672902002,-0.006296296296296133,-0.007022933518539665,True,False,1,0.0368442811663232,1.1905472925104552,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,nuisance_only,0.0,0.6358024691358024,0.6362232008087398,0.0,0.0,True,False,1,0.0440796310890129,1.2462984059859947,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,nuisance_only,0.01,0.631604938271605,0.6322787950431864,-0.004197530864197385,-0.003944405765553438,True,False,1,0.0440796310890129,1.2212180851203784,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,nuisance_only,0.03,0.6271604938271605,0.6268483924238935,-0.008641975308641858,-0.00937480838484639,True,False,1,0.0440796310890129,1.1741106755293198,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,nuisance_only,0.1,0.6109876543209877,0.6130731704450657,-0.024814814814814734,-0.023150030363674134,True,False,1,0.0440796310890129,1.036683205961925,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,nuisance_only,0.3,0.575925925925926,0.5782561563081845,-0.059876543209876454,-0.05796704450055534,True,False,1,0.0440796310890129,1.2865710861347701,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,nuisance_only,1.0,0.5253086419753087,0.5378854839056932,-0.11049382716049372,-0.0983377169030466,True,False,1,0.0440796310890129,2.3279614212344684,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,oracle,0.0,0.6358024691358024,0.6362232008087398,0.0,0.0,True,False,1,0.04149659261611413,1.2462984059859947,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,oracle,0.01,0.6375308641975308,0.6373288368505383,0.0017283950617283939,0.0011056360417984745,True,False,1,0.04149659261611413,1.265755167550141,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,oracle,0.03,0.6417283950617285,0.6409354571175688,0.005925925925926112,0.004712256308828988,True,False,1,0.04149659261611413,1.3045438207840188,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,oracle,0.1,0.6537037037037037,0.651419786191177,0.01790123456790127,0.015196585382437178,True,False,1,0.04149659261611413,1.4388912054717826,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,oracle,0.3,0.6885185185185185,0.687232178875463,0.052716049382716124,0.05100897806672311,True,False,1,0.04149659261611413,1.8102263249327872,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,0,3110000,g,oracle,1.0,0.7449382716049382,0.7461109616822222,0.10913580246913579,0.1098877608734824,True,False,1,0.04149659261611413,2.9765140625931075,4a65ee95d2a4c7ee34ded8efde51a08ab920d479e6a064b9338e80f92d570564
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,iu,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,False,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,iu,0.01,0.6365432098765431,0.6332833360344021,0.0,0.0,False,False,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,iu,0.03,0.6365432098765431,0.6332833360344021,0.0,0.0,False,False,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,iu,0.1,0.6365432098765431,0.6332833360344021,0.0,0.0,False,False,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,iu,0.3,0.6365432098765431,0.6332833360344021,0.0,0.0,False,False,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,iu,1.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,False,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_g,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,True,False,0,0.04151392227083759,1.2969357821432883,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_g,0.01,0.6345679012345679,0.6309375639800097,-0.0019753086419752597,-0.0023457720543924587,True,False,0,0.04151392227083759,1.2796255851956533,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_g,0.03,0.6293827160493828,0.6250851497249017,-0.00716049382716033,-0.008198186309500421,True,False,0,0.04151392227083759,1.2484402780532988,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_g,0.1,0.6141975308641976,0.6122467236519162,-0.02234567901234552,-0.021036612382485886,True,False,0,0.04151392227083759,1.1774699444813774,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_g,0.3,0.5851851851851851,0.5816362897479469,-0.05135802469135797,-0.05164704628645522,True,False,0,0.04151392227083759,1.2689757470520886,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_g,1.0,0.5359259259259259,0.5427541415022047,-0.1006172839506172,-0.09052919453219743,True,False,0,0.04151392227083759,1.9686586575438711,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_a,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,True,False,0,0.04214950055312626,1.2969357821432883,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_a,0.01,0.6385185185185186,0.6365192331673988,0.0019753086419754817,0.003235897132996657,True,False,0,0.04214950055312626,1.307455541764579,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_a,0.03,0.641358024691358,0.638792689083219,0.004814814814814938,0.005509353048816834,True,False,0,0.04214950055312626,1.3295781868790049,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_a,0.1,0.6495061728395062,0.6490257665743239,0.012962962962963065,0.015742430539921748,True,False,0,0.04214950055312626,1.4139553759306136,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_a,0.3,0.6702469135802469,0.6673212931335564,0.03370370370370379,0.03403795709915425,True,False,0,0.04214950055312626,1.6676577414292488,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,direct_a,1.0,0.721358024691358,0.7219284230063168,0.0848148148148149,0.08864508697191464,True,False,0,0.04214950055312626,2.4268702586018174,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,g_to_a,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,g_to_a,0.01,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,g_to_a,0.03,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,g_to_a,0.1,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,g_to_a,0.3,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,g_to_a,1.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,a_to_g,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,a_to_g,0.01,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,a_to_g,0.03,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,a_to_g,0.1,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,a_to_g,0.3,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,a_to_g,1.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,consensus,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,consensus,0.01,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,consensus,0.03,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,consensus,0.1,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,consensus,0.3,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,consensus,1.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,mmdufs_shared,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,True,False,0,0.04202043244634256,1.2969357821432883,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,mmdufs_shared,0.01,0.6364197530864197,0.633220629763775,-0.0001234567901233774,-6.270627062709977e-05,True,False,0,0.04202043244634256,1.2957132690660897,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,mmdufs_shared,0.03,0.6361728395061728,0.6331368874654768,-0.00037037037037035425,-0.000146448568925317,True,False,0,0.04202043244634256,1.2933520844637156,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,mmdufs_shared,0.1,0.635432098765432,0.6327394798478022,-0.0011111111111110628,-0.0005438561865999114,True,False,0,0.04202043244634256,1.285878703344724,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,mmdufs_shared,0.3,0.6343209876543209,0.6308463876547051,-0.0022222222222222365,-0.0024369483796969904,True,False,0,0.04202043244634256,1.2696327199230166,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,mmdufs_shared,1.0,0.6303703703703704,0.627868404365227,-0.006172839506172756,-0.0054149316691751714,True,False,0,0.04202043244634256,1.2412393044159014,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,projected_ridge,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,True,False,0,0.0,1.2969357821432883,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,projected_ridge,0.01,0.6361728395061728,0.6331368874654768,-0.00037037037037035425,-0.000146448568925317,True,False,0,0.0,1.2935642905269342,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,projected_ridge,0.03,0.6353086419753087,0.632635283579923,-0.0012345679012344402,-0.0006480524544790756,True,False,0,0.0,1.2870458924219692,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,projected_ridge,0.1,0.6328395061728395,0.6296462113286876,-0.0037037037037036535,-0.003637124705714534,True,False,0,0.0,1.2663467169162244,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,projected_ridge,0.3,0.6270370370370371,0.623166511997191,-0.009506172839506055,-0.010116824037211147,True,False,0,0.0,1.2208455687610367,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,projected_ridge,1.0,0.6158024691358025,0.6131254454108317,-0.020740740740740615,-0.02015789062357043,True,False,0,0.0,1.138208154460795,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,permuted_consensus,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,permuted_consensus,0.01,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,permuted_consensus,0.03,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,permuted_consensus,0.1,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,permuted_consensus,0.3,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,permuted_consensus,1.0,0.6365432098765431,0.6332833360344021,0.0,0.0,False,True,0,0.0,nan,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,nuisance_only,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,True,False,0,0.04167117436967107,1.2969357821432883,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,nuisance_only,0.01,0.6338271604938271,0.6302820671918103,-0.002716049382715968,-0.0030012688425917755,True,False,0,0.04167117436967107,1.2755539401080855,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,nuisance_only,0.03,0.6276543209876544,0.6229587082229924,-0.008888888888888724,-0.010324627811409748,True,False,0,0.04167117436967107,1.2376554956091845,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,nuisance_only,0.1,0.6103703703703703,0.6087521138615979,-0.026172839506172774,-0.024531222172804235,True,False,0,0.04167117436967107,1.163565840586538,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,nuisance_only,0.3,0.5753086419753086,0.5731018520048563,-0.06123456790123449,-0.06018148402954582,True,False,0,0.04167117436967107,1.357840159554306,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,nuisance_only,1.0,0.5174074074074074,0.5281200026568852,-0.11913580246913569,-0.10516333337751693,True,False,0,0.04167117436967107,2.4256549062122734,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,oracle,0.0,0.6365432098765431,0.6332833360344021,0.0,0.0,True,False,0,0.04276247039699584,1.2969357821432883,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,oracle,0.01,0.6387654320987656,0.6366102013677393,0.0022222222222224586,0.003326865333337148,True,False,0,0.04276247039699584,1.3105871402221019,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,oracle,0.03,0.6419753086419754,0.6392253326819731,0.0054320987654322694,0.005941996647571002,True,False,0,0.04276247039699584,1.3390009820735935,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,oracle,0.1,0.6524691358024691,0.6511113228730712,0.01592592592592601,0.01782798683866904,True,False,0,0.04276247039699584,1.44525548146178,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,oracle,0.3,0.6793827160493827,0.6788969621864169,0.0428395061728396,0.04561362615201481,True,False,0,0.04276247039699584,1.760790991760239,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
graybox-cross-view-phase1-v1-2026-08-06,smoke,P1-B,Discovery-specific nuisance,1,3110001,g,oracle,1.0,0.7412345679012345,0.7437782258318378,0.10469135802469143,0.11049488979743571,True,False,0,0.04276247039699584,2.7513299774037265,272ea772cff27ab936ae099761f1329e933c74f214d9b154be0366bd679061cf
