method,environment,held_out_feature,partner_feature,actual,prediction,squared_error
channel,math500_r1distill8b,epr,cusum_max,-0.4659351618489066,0.043084700386320944,0.25910122014997006
channel,math500_r1distill8b,epr,cusum_shift_idx,0.28873517899052065,0.043084700386320944,0.060344157638472375
channel,math500_r1distill8b,epr,epr_spilled,0.9757153240489417,-0.018885920518926513,0.9892316356959525
channel,math500_r1distill8b,epr,sw_var_peak_spilled,-0.1651577341794157,-0.018885920518926513,0.02139544347152887
channel,math500_r1distill8b,epr,cusum_max_spilled,-0.37628792498677965,-0.018885920518926513,0.12773619279763931
channel,math500_r1distill8b,epr,min_spilled,-0.18872268056895725,-0.018885920518926513,0.028844525064291714
channel,math500_r1distill8b,epr,epr_energy,0.6300326136301205,-0.01888592051892672,0.42109526396214814
channel,math500_r1distill8b,epr,min_energy,-0.2886931069010604,-0.01888592051892672,0.07279591782344343
channel,math500_r1distill8b,epr,sw_var_peak_energy,-0.22158893532953575,-0.01888592051892672,0.04108851221330999
channel,math500_r1distill8b,epr,cusum_max_energy,-0.4708348025269432,-0.01888592051892672,0.204257791948296
channel,math500_r1distill8b,epr,mean_top1_logprob,0.9795345687214247,-0.2703265630495564,1.562152848711838
channel,math500_r1distill8b,epr,logprob_margin,0.8686825221810439,-0.2703265630495564,1.2973416962378488
channel,math500_r1distill8b,epr,mean_logprob_entropy,0.99068724859823,-0.2703265630495564,1.5901558331664791
channel,math500_r1distill8b,epr,varentropy,0.8209247094873886,-0.2703265630495564,1.1908293398135017
channel,math500_r1distill8b,epr,renyi_entropy_2,0.9822245217002463,-0.2703265630495564,1.5688842199079074
channel,math500_r1distill8b,epr,topk_tail_mass,0.9053007216716651,-0.2703265630495564,1.3820995125809918
channel,math500_r1distill8b,spectral_entropy,epr,0.32758411925062825,0.017343359529662622,0.09624932899224195
channel,math500_r1distill8b,spectral_entropy,low_band_power,-0.4941441410279286,0.01734335952966269,0.26161946322665197
channel,math500_r1distill8b,spectral_entropy,high_band_power,-0.349752370427659,0.017343359529662747,0.1347592749528989
channel,math500_r1distill8b,spectral_entropy,hl_ratio,-0.3614174728409891,0.017343359529662677,0.14345976813810893
channel,math500_r1distill8b,spectral_entropy,spectral_centroid,-0.5144997783692119,0.017343359529662677,0.28285712333012136
channel,math500_r1distill8b,spectral_entropy,stft_max_high_power,0.33348211548072754,0.017343359529662677,0.09994371301428696
channel,math500_r1distill8b,spectral_entropy,stft_spectral_entropy,0.13517896815471586,0.017343359529662677,0.013885230660036708
channel,math500_r1distill8b,spectral_entropy,rpdi,0.07997972664999382,0.017343359529662677,0.0039233144860329
channel,math500_r1distill8b,spectral_entropy,sw_var_peak,0.1392200607032307,0.017343359529662677,0.014853930288951198
channel,math500_r1distill8b,spectral_entropy,pe_mean,0.1663775076242088,0.017343359529662677,0.022211177298267108
channel,math500_r1distill8b,spectral_entropy,hurst_exponent,-0.6553681101161621,0.017343359529662677,0.4525407213930455
channel,math500_r1distill8b,spectral_entropy,cusum_max,-0.4550757806335315,0.017343359529662677,0.2231798439925317
channel,math500_r1distill8b,spectral_entropy,cusum_shift_idx,-0.010282968504978661,0.017343359529662677,0.0007632140006776099
channel,math500_r1distill8b,spectral_entropy,epr_spilled,0.25604624682984584,-0.020379207846819736,0.07641103199320129
channel,math500_r1distill8b,spectral_entropy,sw_var_peak_spilled,0.05150910382385427,-0.020379207846819736,0.005167929354859963
channel,math500_r1distill8b,spectral_entropy,cusum_max_spilled,-0.4580534326087987,-0.020379207846819736,0.1915587270209993
channel,math500_r1distill8b,spectral_entropy,min_spilled,0.17505795559884832,-0.020379207846819736,0.03819568485568877
channel,math500_r1distill8b,spectral_entropy,epr_energy,-0.005290037609942724,-0.020379207846819902,0.0002276830584374601
channel,math500_r1distill8b,spectral_entropy,min_energy,-0.07206963514401812,-0.020379207846819902,0.002671900274166935
channel,math500_r1distill8b,spectral_entropy,sw_var_peak_energy,0.07270974961459731,-0.020379207846819902,0.008665554001253543
channel,math500_r1distill8b,spectral_entropy,cusum_max_energy,-0.07316530222957311,-0.020379207846819902,0.00278637176018493
channel,math500_r1distill8b,spectral_entropy,mean_top1_logprob,0.2615866926944757,-0.2273705322091369,0.239079167785442
channel,math500_r1distill8b,spectral_entropy,logprob_margin,0.3941259006407083,-0.2273705322091369,0.386257816045082
channel,math500_r1distill8b,spectral_entropy,mean_logprob_entropy,0.2749778797706435,-0.2273705322091369,0.2523539270186071
channel,math500_r1distill8b,spectral_entropy,varentropy,0.31967597886680693,-0.2273705322091369,0.29925988528036274
channel,math500_r1distill8b,spectral_entropy,renyi_entropy_2,0.2594737708460556,-0.2273705322091369,0.23701737541729612
channel,math500_r1distill8b,spectral_entropy,topk_tail_mass,0.1489136942144233,-0.2273705322091369,0.14158981905517712
channel,math500_r1distill8b,low_band_power,epr,-0.8233836394096857,-0.02095940908090803,0.6438846454187314
channel,math500_r1distill8b,low_band_power,spectral_entropy,-0.4941441410279286,-0.020959409080907983,0.22390379054777373
channel,math500_r1distill8b,low_band_power,high_band_power,0.7145088129819877,-0.02095940908090797,0.5409135056643568
channel,math500_r1distill8b,low_band_power,hl_ratio,0.8378709158178467,-0.02095940908090802,0.7375895269657005
channel,math500_r1distill8b,low_band_power,spectral_centroid,0.9704174334888569,-0.02095940908090802,0.9828280439835964
channel,math500_r1distill8b,low_band_power,stft_max_high_power,-0.23058888642981823,-0.02095940908090802,0.04394451777357726
channel,math500_r1distill8b,low_band_power,stft_spectral_entropy,-0.026036816094764176,-0.02095940908090802,2.5780061984355674e-05
channel,math500_r1distill8b,low_band_power,rpdi,0.18082692240956943,-0.02095940908090802,0.040717723576384854
channel,math500_r1distill8b,low_band_power,sw_var_peak,0.2538443177508062,-0.02095940908090802,0.07551708828059941
channel,math500_r1distill8b,low_band_power,pe_mean,-0.12095057989914668,-0.02095940908090802,0.009998234241602183
channel,math500_r1distill8b,low_band_power,hurst_exponent,0.43935510663159294,-0.02095940908090802,0.2118894533756343
channel,math500_r1distill8b,low_band_power,cusum_max,0.34379278013089815,-0.02095940908090802,0.13304415953480525
channel,math500_r1distill8b,low_band_power,cusum_shift_idx,-0.16009226674547136,-0.02095940908090802,0.019357952081907645
channel,math500_r1distill8b,low_band_power,epr_spilled,-0.791188777393026,-0.018853443080842816,0.5965018686271117
channel,math500_r1distill8b,low_band_power,sw_var_peak_spilled,0.07791845711839432,-0.018853443080842816,0.009364800668171112
channel,math500_r1distill8b,low_band_power,cusum_max_spilled,0.267133339314277,-0.018853443080842816,0.08178843970471361
channel,math500_r1distill8b,low_band_power,min_spilled,0.04469003201816963,-0.018853443080842816,0.004037773227658816
channel,math500_r1distill8b,low_band_power,epr_energy,-0.5397101988221416,-0.018853443080842913,0.27129176000135086
channel,math500_r1distill8b,low_band_power,min_energy,0.11075890538840587,-0.018853443080842913,0.01679936087571398
channel,math500_r1distill8b,low_band_power,sw_var_peak_energy,0.06080035014231368,-0.018853443080842913,0.006344726774837387
channel,math500_r1distill8b,low_band_power,cusum_max_energy,0.3164425794371918,-0.018853443080842913,0.11242342271641444
channel,math500_r1distill8b,low_band_power,mean_top1_logprob,-0.775698808721137,-0.15851243404545387,0.3809190210853126
channel,math500_r1distill8b,low_band_power,logprob_margin,-0.8016585362017183,-0.15851243404545387,0.41363690871879616
channel,math500_r1distill8b,low_band_power,mean_logprob_entropy,-0.8014136078631123,-0.15851243404545387,0.41332191929612305
channel,math500_r1distill8b,low_band_power,varentropy,-0.7572853012324903,-0.15851243404545387,0.3585289464793843
channel,math500_r1distill8b,low_band_power,renyi_entropy_2,-0.7797846021634723,-0.1585124340454539,0.38597910687806336
channel,math500_r1distill8b,low_band_power,topk_tail_mass,-0.6813039387696324,-0.1585124340454539,0.2733109574117707
channel,math500_r1distill8b,high_band_power,epr,-0.7258306884271167,-0.017145775033196906,0.5022343064721476
channel,math500_r1distill8b,high_band_power,spectral_entropy,-0.349752370427659,-0.01714577503319686,0.11062714729989544
channel,math500_r1distill8b,high_band_power,low_band_power,0.7145088129819877,-0.017145775033196878,0.5353184361636695
channel,math500_r1distill8b,high_band_power,hl_ratio,0.9216952666787899,-0.01714577503319689,0.8814225016028485
channel,math500_r1distill8b,high_band_power,spectral_centroid,0.8188850513139001,-0.01714577503319689,0.6989475426026099
channel,math500_r1distill8b,high_band_power,stft_max_high_power,-0.3831483949419219,-0.01714577503319689,0.1339579177800506
channel,math500_r1distill8b,high_band_power,stft_spectral_entropy,0.01581727237606139,-0.01714577503319689,0.001086562494505009
channel,math500_r1distill8b,high_band_power,rpdi,0.14809954832956734,-0.01714577503319689,0.027306016893264517
channel,math500_r1distill8b,high_band_power,sw_var_peak,0.25105620066810036,-0.01714577503319689,0.07193229977007923
channel,math500_r1distill8b,high_band_power,pe_mean,-0.11162839123070464,-0.01714577503319689,0.008926964763525554
channel,math500_r1distill8b,high_band_power,hurst_exponent,0.23824915972852542,-0.01714577503319689,0.0652265727019444
channel,math500_r1distill8b,high_band_power,cusum_max,0.1757088699494804,-0.01714577503319689,0.0371929140913945
channel,math500_r1distill8b,high_band_power,cusum_shift_idx,-0.18494786903799096,-0.01714577503319689,0.028157542752393745
channel,math500_r1distill8b,high_band_power,epr_spilled,-0.6846831853331178,-0.01774966978049848,0.4448003141673758
channel,math500_r1distill8b,high_band_power,sw_var_peak_spilled,0.08673394832161552,-0.01774966978049848,0.010916826451708404
channel,math500_r1distill8b,high_band_power,cusum_max_spilled,0.10372498278211106,-0.01774966978049848,0.014756091215206702
channel,math500_r1distill8b,high_band_power,min_spilled,0.005057358580990322,-0.01774966978049848,0.0005201605426817547
channel,math500_r1distill8b,high_band_power,epr_energy,-0.42491689889648837,-0.017749669780498585,0.16578515246599293
channel,math500_r1distill8b,high_band_power,min_energy,0.16320154267679324,-0.017749669780498585,0.03274334128976396
channel,math500_r1distill8b,high_band_power,sw_var_peak_energy,0.020046856267666932,-0.017749669780498585,0.0014285773813096545
channel,math500_r1distill8b,high_band_power,cusum_max_energy,0.1636590089625518,-0.017749669780498585,0.03290910872329926
channel,math500_r1distill8b,high_band_power,mean_top1_logprob,-0.6944247680757236,-0.1650605649940401,0.28022645950430586
channel,math500_r1distill8b,high_band_power,logprob_margin,-0.6753947657606449,-0.1650605649940401,0.26044099647208935
channel,math500_r1distill8b,high_band_power,mean_logprob_entropy,-0.7079342870537482,-0.1650605649940401,0.2947118781029612
channel,math500_r1distill8b,high_band_power,varentropy,-0.6236002904650179,-0.1650605649940401,0.21025867983499966
channel,math500_r1distill8b,high_band_power,renyi_entropy_2,-0.6958719528687611,-0.1650605649940401,0.28176072949748754
channel,math500_r1distill8b,high_band_power,topk_tail_mass,-0.6110239363995376,-0.1650605649940401,0.19888332863535768
channel,math500_r1distill8b,hl_ratio,epr,-0.7677355347483125,-0.02111385548902121,0.557443931939964
channel,math500_r1distill8b,hl_ratio,spectral_entropy,-0.3614174728409891,-0.021113855489021137,0.11580655198283463
channel,math500_r1distill8b,hl_ratio,low_band_power,0.8378709158178467,-0.02111385548902117,0.7378548373371121
channel,math500_r1distill8b,hl_ratio,high_band_power,0.9216952666787899,-0.021113855489021123,0.8888890408428384
channel,math500_r1distill8b,hl_ratio,spectral_centroid,0.8916878923922614,-0.021113855489021182,0.8332070309351247
channel,math500_r1distill8b,hl_ratio,stft_max_high_power,-0.3292913827059526,-0.021113855489021182,0.0949733882815425
channel,math500_r1distill8b,hl_ratio,stft_spectral_entropy,0.14722543606350152,-0.021113855489021182,0.028338117080405237
channel,math500_r1distill8b,hl_ratio,rpdi,0.09023376186207206,-0.021113855489021182,0.012398291889765482
channel,math500_r1distill8b,hl_ratio,sw_var_peak,0.25873796724400433,-0.021113855489021182,0.07831704268699673
channel,math500_r1distill8b,hl_ratio,pe_mean,-0.11399422907379785,-0.021113855489021182,0.008626763797247678
channel,math500_r1distill8b,hl_ratio,hurst_exponent,0.3431587468383229,-0.021113855489021182,0.13269452880633537
channel,math500_r1distill8b,hl_ratio,cusum_max,0.13642648467352345,-0.021113855489021182,0.02481895877853027
channel,math500_r1distill8b,hl_ratio,cusum_shift_idx,-0.15354143381318133,-0.021113855489021182,0.017537063500801576
channel,math500_r1distill8b,hl_ratio,epr_spilled,-0.7248888711332804,-0.017251487205829218,0.5007506671316868
channel,math500_r1distill8b,hl_ratio,sw_var_peak_spilled,0.10997720037455407,-0.017251487205829218,0.016187138943426774
channel,math500_r1distill8b,hl_ratio,cusum_max_spilled,0.06507434536169847,-0.017251487205829218,0.006777542707936601
channel,math500_r1distill8b,hl_ratio,min_spilled,0.03504954976406075,-0.017251487205829218,0.0027353984681257972
channel,math500_r1distill8b,hl_ratio,epr_energy,-0.49296594425929946,-0.017251487205829336,0.2263042446496779
channel,math500_r1distill8b,hl_ratio,min_energy,0.18295444916368042,-0.017251487205829336,0.04008241695759219
channel,math500_r1distill8b,hl_ratio,sw_var_peak_energy,0.041734415600289156,-0.017251487205829336,0.0034793367298528574
channel,math500_r1distill8b,hl_ratio,cusum_max_energy,0.15194025878508155,-0.017251487205829336,0.02862584691145291
channel,math500_r1distill8b,hl_ratio,mean_top1_logprob,-0.7338233941125974,-0.16199558641033768,0.32698704166157266
channel,math500_r1distill8b,hl_ratio,logprob_margin,-0.7453982609258979,-0.16199558641033768,0.34035868063190877
channel,math500_r1distill8b,hl_ratio,mean_logprob_entropy,-0.7499939441786433,-0.16199558641033768,0.3457420687382244
channel,math500_r1distill8b,hl_ratio,varentropy,-0.6742334173431475,-0.16199558641033768,0.26238759543874973
channel,math500_r1distill8b,hl_ratio,renyi_entropy_2,-0.7358771957325083,-0.16199558641033768,0.3293401015182044
channel,math500_r1distill8b,hl_ratio,topk_tail_mass,-0.645978633520539,-0.16199558641033768,0.23423958989007532
channel,math500_r1distill8b,spectral_centroid,epr,-0.8498517341600454,-0.02170437405966059,0.6858280500412365
channel,math500_r1distill8b,spectral_centroid,spectral_entropy,-0.5144997783692119,-0.021704374059660532,0.24284731050861422
channel,math500_r1distill8b,spectral_centroid,low_band_power,0.9704174334888569,-0.021704374059660567,0.9843056810133375
channel,math500_r1distill8b,spectral_centroid,high_band_power,0.8188850513139001,-0.021704374059660515,0.7065905820498528
channel,math500_r1distill8b,spectral_centroid,hl_ratio,0.8916878923922614,-0.02170437405966057,0.8342854324141787
channel,math500_r1distill8b,spectral_centroid,stft_max_high_power,-0.2892043307912562,-0.02170437405966057,0.07155622685140552
channel,math500_r1distill8b,spectral_centroid,stft_spectral_entropy,-0.014927911654171337,-0.02170437405966057,4.592044273300892e-05
channel,math500_r1distill8b,spectral_centroid,rpdi,0.18207050145926051,-0.02170437405966057,0.04152419989275179
channel,math500_r1distill8b,spectral_centroid,sw_var_peak,0.2537857801370304,-0.02170437405966057,0.07589482505931658
channel,math500_r1distill8b,spectral_centroid,pe_mean,-0.10603563048485351,-0.02170437405966057,0.007111760810251646
channel,math500_r1distill8b,spectral_centroid,hurst_exponent,0.448819360198504,-0.02170437405966057,0.22139258450024787
channel,math500_r1distill8b,spectral_centroid,cusum_max,0.3524366185863625,-0.02170437405966057,0.1399814823781515
channel,math500_r1distill8b,spectral_centroid,cusum_shift_idx,-0.19006625889000342,-0.02170437405966057,0.028345724263625627
channel,math500_r1distill8b,spectral_centroid,epr_spilled,-0.8137352604196192,-0.01857646954746836,0.6322775027012608
channel,math500_r1distill8b,spectral_centroid,sw_var_peak_spilled,0.070645395913785,-0.01857646954746836,0.007960541276385997
channel,math500_r1distill8b,spectral_centroid,cusum_max_spilled,0.269180973499581,-0.01857646954746836,0.08280434602897582
channel,math500_r1distill8b,spectral_centroid,min_spilled,0.03447422748820184,-0.01857646954746836,0.0028143764559704675
channel,math500_r1distill8b,spectral_centroid,epr_energy,-0.5339059222698346,-0.018576469547468458,0.26556444484313335
channel,math500_r1distill8b,spectral_centroid,min_energy,0.13341319627159273,-0.018576469547468458,0.023100858515789902
channel,math500_r1distill8b,spectral_centroid,sw_var_peak_energy,0.04614649066342666,-0.018576469547468458,0.004189061578461112
channel,math500_r1distill8b,spectral_centroid,cusum_max_energy,0.3023066106471583,-0.018576469547468458,0.10296595115519126
channel,math500_r1distill8b,spectral_centroid,mean_top1_logprob,-0.8023219398018491,-0.15705966415506864,0.4163634043728616
channel,math500_r1distill8b,spectral_centroid,logprob_margin,-0.8216585160392682,-0.15705966415506864,0.4416916339257962
channel,math500_r1distill8b,spectral_centroid,mean_logprob_entropy,-0.826767323280113,-0.15705966415506864,0.4485083486907466
channel,math500_r1distill8b,spectral_centroid,varentropy,-0.7689455957053194,-0.15705966415506864,0.3744043932291181
channel,math500_r1distill8b,spectral_centroid,renyi_entropy_2,-0.8063213254206743,-0.15705966415506864,0.42154070478937394
channel,math500_r1distill8b,spectral_centroid,topk_tail_mass,-0.7043407311241554,-0.15705966415506864,0.299516566262822
channel,math500_r1distill8b,stft_max_high_power,epr,0.12952762847127783,0.010745015764966163,0.014109309081337632
channel,math500_r1distill8b,stft_max_high_power,spectral_entropy,0.33348211548072754,0.01074501576496626,0.10415923553294122
channel,math500_r1distill8b,stft_max_high_power,low_band_power,-0.23058888642981823,0.010745015764966219,0.058242052348561786
channel,math500_r1distill8b,stft_max_high_power,high_band_power,-0.3831483949419219,0.010745015764966281,0.15515201899830527
channel,math500_r1distill8b,stft_max_high_power,hl_ratio,-0.3292913827059526,0.010745015764966205,0.11562475228507349
channel,math500_r1distill8b,stft_max_high_power,spectral_centroid,-0.2892043307912562,0.010745015764966205,0.0899696104995048
channel,math500_r1distill8b,stft_max_high_power,stft_spectral_entropy,-0.0722315740685752,0.010745015764966205,0.006885114460403765
channel,math500_r1distill8b,stft_max_high_power,rpdi,0.026218021545509125,0.010745015764966205,0.00023941390788471462
channel,math500_r1distill8b,stft_max_high_power,sw_var_peak,0.024940290559640522,0.010745015764966205,0.00020150582649631596
channel,math500_r1distill8b,stft_max_high_power,pe_mean,0.07159208562840855,0.010745015764966205,0.0037023659109666333
channel,math500_r1distill8b,stft_max_high_power,hurst_exponent,-0.16094633025663493,0.010745015764966205,0.02947791829870917
channel,math500_r1distill8b,stft_max_high_power,cusum_max,-0.11339584909692822,0.010745015764966205,0.015410954328659136
channel,math500_r1distill8b,stft_max_high_power,cusum_shift_idx,-0.05405214153944842,0.010745015764966205,0.004198671594733054
channel,math500_r1distill8b,stft_max_high_power,epr_spilled,0.0647566020042056,-0.020336369440214816,0.007240813789240949
channel,math500_r1distill8b,stft_max_high_power,sw_var_peak_spilled,-0.05142406586748516,-0.020336369440214816,0.0009664448691541172
channel,math500_r1distill8b,stft_max_high_power,cusum_max_spilled,-0.11625890964728593,-0.020336369440214816,0.009201133719777174
channel,math500_r1distill8b,stft_max_high_power,min_spilled,0.12068704323985341,-0.020336369440214816,0.01988760292393283
channel,math500_r1distill8b,stft_max_high_power,epr_energy,-0.03935707011932127,-0.02033636944021494,0.00036178705432415593
channel,math500_r1distill8b,stft_max_high_power,min_energy,-0.07455063274322661,-0.02033636944021494,0.0029391863454882776
channel,math500_r1distill8b,stft_max_high_power,sw_var_peak_energy,0.03677454006386233,-0.02033636944021494,0.0032616559843829033
channel,math500_r1distill8b,stft_max_high_power,cusum_max_energy,-0.03456974291804667,-0.02033636944021494,0.0002025889205594436
channel,math500_r1distill8b,stft_max_high_power,mean_top1_logprob,0.08817929230328544,-0.2158334499794971,0.09242374747029754
channel,math500_r1distill8b,stft_max_high_power,logprob_margin,0.194873259152843,-0.2158334499794971,0.1686800009263166
channel,math500_r1distill8b,stft_max_high_power,mean_logprob_entropy,0.09401468672007131,-0.2158334499794971,0.09600586781619443
channel,math500_r1distill8b,stft_max_high_power,varentropy,0.13590106174632777,-0.2158334499794971,0.12371716673900443
channel,math500_r1distill8b,stft_max_high_power,renyi_entropy_2,0.08563490943088546,-0.2158334499794971,0.0908831717255876
channel,math500_r1distill8b,stft_max_high_power,topk_tail_mass,0.013235410309093707,-0.2158334499794971,0.052472542753913935
channel,math500_r1distill8b,stft_spectral_entropy,epr,0.024840876168768528,0.0018721836956246685,0.0005275608339258554
channel,math500_r1distill8b,stft_spectral_entropy,spectral_entropy,0.13517896815471586,0.0018721836956247587,0.017770698782822576
channel,math500_r1distill8b,stft_spectral_entropy,low_band_power,-0.026036816094764176,0.001872183695624724,0.0007789122692999277
channel,math500_r1distill8b,stft_spectral_entropy,high_band_power,0.01581727237606139,0.0018721836956247795,0.0001944654983052413
channel,math500_r1distill8b,stft_spectral_entropy,hl_ratio,0.14722543606350152,0.00187218369562471,0.02112756797391969
channel,math500_r1distill8b,stft_spectral_entropy,spectral_centroid,-0.014927911654171337,0.00187218369562471,0.0002822432037622388
channel,math500_r1distill8b,stft_spectral_entropy,stft_max_high_power,-0.0722315740685752,0.00187218369562471,0.0054913669147752175
channel,math500_r1distill8b,stft_spectral_entropy,rpdi,-0.16850067244141875,0.00187218369562471,0.029026910108293703
channel,math500_r1distill8b,stft_spectral_entropy,sw_var_peak,-0.0372406959461718,0.00187218369562471,0.0015298173538736597
channel,math500_r1distill8b,stft_spectral_entropy,pe_mean,0.022969070733885415,0.00187218369562471,0.00044507864270513256
channel,math500_r1distill8b,stft_spectral_entropy,hurst_exponent,-0.005660235299388905,0.00187218369562471,5.6737335916441916e-05
channel,math500_r1distill8b,stft_spectral_entropy,cusum_max,-0.26811811968797405,0.00187218369562471,0.0728947639211677
channel,math500_r1distill8b,stft_spectral_entropy,cusum_shift_idx,0.034677840825671685,0.00187218369562471,0.001076211139734202
channel,math500_r1distill8b,stft_spectral_entropy,epr_spilled,0.009311230301925096,-0.019608823658406493,0.0008363695210684909
channel,math500_r1distill8b,stft_spectral_entropy,sw_var_peak_spilled,0.07514830000178566,-0.019608823658406493,0.008978912484352947
channel,math500_r1distill8b,stft_spectral_entropy,cusum_max_spilled,-0.26940915560652895,-0.019608823658406493,0.06240020584139217
channel,math500_r1distill8b,stft_spectral_entropy,min_spilled,0.03593953412619808,-0.019608823658406493,0.0030856200525664398
channel,math500_r1distill8b,stft_spectral_entropy,epr_energy,-0.013002359349964254,-0.019608823658406632,4.3645370658723034e-05
channel,math500_r1distill8b,stft_spectral_entropy,min_energy,0.10514572290576912,-0.019608823658406632,0.015563696888433096
channel,math500_r1distill8b,stft_spectral_entropy,sw_var_peak_energy,0.04076007714680865,-0.019608823658406632,0.003644404184429922
channel,math500_r1distill8b,stft_spectral_entropy,cusum_max_energy,-0.16938329521018386,-0.019608823658406632,0.022432392328614124
channel,math500_r1distill8b,stft_spectral_entropy,mean_top1_logprob,0.008811996548211614,-0.20996432147938443,0.04786307732971184
channel,math500_r1distill8b,stft_spectral_entropy,logprob_margin,0.023090893521050895,-0.20996432147938443,0.054314733238899134
channel,math500_r1distill8b,stft_spectral_entropy,mean_logprob_entropy,0.012347277789496092,-0.20996432147938443,0.04942244716948732
channel,math500_r1distill8b,stft_spectral_entropy,varentropy,0.04732671432916839,-0.20996432147938443,0.06619867710743801
channel,math500_r1distill8b,stft_spectral_entropy,renyi_entropy_2,0.007370064371644424,-0.20996432147938443,0.04723423527324389
channel,math500_r1distill8b,stft_spectral_entropy,topk_tail_mass,-0.01468807252300964,-0.20996432147938443,0.03813281340647207
channel,math500_r1distill8b,rpdi,epr,-0.47118278593668134,-0.0038255763354561323,0.21842276136624353
channel,math500_r1distill8b,rpdi,spectral_entropy,0.07997972664999382,-0.003825576335456056,0.007023328808483055
channel,math500_r1distill8b,rpdi,low_band_power,0.18082692240956943,-0.0038255763354560976,0.03409654529278166
channel,math500_r1distill8b,rpdi,high_band_power,0.14809954832956734,-0.003825576335456042,0.023081243504482898
channel,math500_r1distill8b,rpdi,hl_ratio,0.09023376186207206,-0.0038255763354561115,0.008847159102156985
channel,math500_r1distill8b,rpdi,spectral_centroid,0.18207050145926051,-0.0038255763354561115,0.034557351739459334
channel,math500_r1distill8b,rpdi,stft_max_high_power,0.026218021545509125,-0.0038255763354561115,0.0009026177736331389
channel,math500_r1distill8b,rpdi,stft_spectral_entropy,-0.16850067244141875,-0.0038255763354561115,0.027117887277508034
channel,math500_r1distill8b,rpdi,sw_var_peak,0.06995206610631442,-0.0038255763354561115,0.005443140524265742
channel,math500_r1distill8b,rpdi,pe_mean,0.19019538907975456,-0.0038255763354561115,0.03764413502065037
channel,math500_r1distill8b,rpdi,hurst_exponent,0.008416775430217955,-0.0038255763354561115,0.00014987517675450293
channel,math500_r1distill8b,rpdi,cusum_max,0.2649956007369466,-0.0038255763354561115,0.07226482524259209
channel,math500_r1distill8b,rpdi,cusum_shift_idx,-0.30739222752004236,-0.0038255763354561115,0.09215271171142426
channel,math500_r1distill8b,rpdi,epr_spilled,-0.4886985582691068,-0.02219837402580925,0.21762242189903055
channel,math500_r1distill8b,rpdi,sw_var_peak_spilled,0.00716352881083522,-0.02219837402580925,0.0008621213381885506
channel,math500_r1distill8b,rpdi,cusum_max_spilled,0.23559855226026122,-0.02219837402580925,0.06645925520254566
channel,math500_r1distill8b,rpdi,min_spilled,0.1151917501936263,-0.02219837402580925,0.01887604623303193
channel,math500_r1distill8b,rpdi,epr_energy,-0.3161305244476094,-0.02219837402580936,0.08639610905158368
channel,math500_r1distill8b,rpdi,min_energy,0.07907013412293076,-0.02219837402580936,0.010255310742671445
channel,math500_r1distill8b,rpdi,sw_var_peak_energy,0.0642192473240591,-0.02219837402580936,0.007468005279769242
channel,math500_r1distill8b,rpdi,cusum_max_energy,0.3116087540259582,-0.02219837402580936,0.11142719873816917
channel,math500_r1distill8b,rpdi,mean_top1_logprob,-0.48051256131511355,-0.18045142212579784,0.09003668725158989
channel,math500_r1distill8b,rpdi,logprob_margin,-0.3446266264619605,-0.18045142212579784,0.026953497718820767
channel,math500_r1distill8b,rpdi,mean_logprob_entropy,-0.47762967623729063,-0.18045142212579784,0.08831491471675498
channel,math500_r1distill8b,rpdi,varentropy,-0.3478908767073051,-0.18045142212579784,0.028035970950552637
channel,math500_r1distill8b,rpdi,renyi_entropy_2,-0.4811286886595145,-0.18045142212579784,0.0904068186101877
channel,math500_r1distill8b,rpdi,topk_tail_mass,-0.466352452701595,-0.18045142212579784,0.08173939928430289
channel,math500_r1distill8b,sw_var_peak,epr,-0.30223387321846723,-0.00516735054727898,0.08824851889195162
channel,math500_r1distill8b,sw_var_peak,spectral_entropy,0.1392200607032307,-0.005167350547278911,0.020847724527623786
channel,math500_r1distill8b,sw_var_peak,low_band_power,0.2538443177508062,-0.005167350547278952,0.06708704431455728
channel,math500_r1distill8b,sw_var_peak,high_band_power,0.25105620066810036,-0.005167350547278883,0.06565050819742008
channel,math500_r1distill8b,sw_var_peak,hl_ratio,0.25873796724400433,-0.005167350547278966,0.06964601675851823
channel,math500_r1distill8b,sw_var_peak,spectral_centroid,0.2537857801370304,-0.005167350547278966,0.067056723891205
channel,math500_r1distill8b,sw_var_peak,stft_max_high_power,0.024940290559640522,-0.005167350547278966,0.0009064700530230682
channel,math500_r1distill8b,sw_var_peak,stft_spectral_entropy,-0.0372406959461718,-0.005167350547278966,0.0010286994850766799
channel,math500_r1distill8b,sw_var_peak,rpdi,0.06995206610631442,-0.005167350547278966,0.005642926758376165
channel,math500_r1distill8b,sw_var_peak,pe_mean,-0.0586951390629775,-0.005167350547278966,0.0028652241433813476
channel,math500_r1distill8b,sw_var_peak,hurst_exponent,-0.16571762271698307,-0.005167350547278966,0.025776389893766065
channel,math500_r1distill8b,sw_var_peak,cusum_max,-0.13240682750230032,-0.005167350547278966,0.016189884495787413
channel,math500_r1distill8b,sw_var_peak,cusum_shift_idx,-0.1328635588680538,-0.005167350547278966,0.016306321619502722
channel,math500_r1distill8b,sw_var_peak,epr_spilled,-0.34589646964514403,-0.01751187457993672,0.1078364422761402
channel,math500_r1distill8b,sw_var_peak,sw_var_peak_spilled,0.019488947463397806,-0.01751187457993672,0.0013690608318825102
