task,fold,roster,population,arm,status,orientation,small_groups,converged,selected_start,selected_iterations,start_likelihood_spread,job_seconds
pb_q4,4,selected,all,hard__hem,ok,1.0,[],True,1,21,1.875111177440658e-08,6.3416018999996595
pb_q4,4,selected,all,hard__equal,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected,all,hard__spectral,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected,all,hard__binary_lsml,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected,all,soft__equal,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected,all,soft__spectral,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,15.992118299996946
pb_q4,4,selected,all,hard__continuous_lsml,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected,all,pmf__equal,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected,all,pmf__spectral,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected,all,pmf__continuous_lsml,ok,1.0,[],,,,,15.992118299996946
pb_q4,4,selected_all,all,hard__ds,ok,1.0,[],True,1,17,1.0835217167937117e-09,10.020048899983522
pb_q4,4,selected_all,all,hard__hem,ok,1.0,[1],True,2,85,1.1308724623404487e-08,10.020048899983522
pb_q4,4,selected_all,all,hard__equal,ok,1.0,[],,,,,17.05899039999349
pb_q4,4,selected_all,all,hard__spectral,ok,1.0,[],,,,,17.05899039999349
pb_q4,4,selected_all,all,hard__binary_lsml,ok,1.0,[1],,,,,17.05899039999349
pb_q4,4,selected_all,all,soft__equal,ok,1.0,[],,,,,17.05899039999349
pb_q4,4,selected_all,all,soft__spectral,ok,1.0,[],,,,,17.05899039999349
pb_q4,4,selected_all,all,soft__continuous_lsml,ok,1.0,[2],,,,,17.05899039999349
pb_q4,4,selected_all,all,hard__continuous_lsml,ok,1.0,[0],,,,,17.05899039999349
pb_q4,4,selected_all,all,pmf__equal,ok,1.0,[],,,,,17.05899039999349
pb_q4,4,selected_all,all,pmf__spectral,ok,1.0,[],,,,,17.05899039999349
pb_q4,4,selected_all,all,pmf__continuous_lsml,ok,1.0,[],,,,,17.05899039999349
pb_q4,4,shuffle,all,hard__ds,ok,1.0,[],True,0,14,5.771179090174883e-09,18.339376999996603
pb_q4,4,shuffle,all,hard__hem,ok,1.0,"[1, 2, 3]",True,3,305,3.765893730189873e-08,18.339376999996603
pb_q4,4,shuffle,all,hard__equal,ok,1.0,[],,,,,16.507654600020032
pb_q4,4,shuffle,all,hard__spectral,ok,1.0,[],,,,,16.507654600020032
pb_q4,4,shuffle,all,hard__binary_lsml,ok,1.0,"[1, 2, 3]",,,,,16.507654600020032
pb_q4,4,shuffle,all,soft__equal,ok,1.0,[],,,,,16.507654600020032
pb_q4,4,shuffle,all,soft__spectral,ok,1.0,[],,,,,16.507654600020032
pb_q4,4,shuffle,all,soft__continuous_lsml,ok,1.0,[2],,,,,16.507654600020032
pb_q4,4,shuffle,all,hard__continuous_lsml,ok,1.0,[1],,,,,16.507654600020032
pb_q4,4,shuffle,all,pmf__equal,ok,1.0,[],,,,,16.507654600020032
pb_q4,4,shuffle,all,pmf__spectral,ok,1.0,[],,,,,16.507654600020032
pb_q4,4,shuffle,all,pmf__continuous_lsml,ok,1.0,[],,,,,16.507654600020032
pb_q4,4,shuffle_consensus,all,hard__ds,ok,1.0,[],True,0,17,2.0012365098409646e-09,13.621988200000487
pb_q4,4,shuffle_consensus,all,hard__hem,ok,1.0,[],True,1,40,2.7936767565961418e-08,13.621988200000487
pb_q4,4,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,26.01977650000481
pb_q4,4,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[0],,,,,26.01977650000481
pb_q4,4,top30,all,hard__ds,ok,1.0,[],True,1,16,2.54225795970342e-09,10.206320299999788
pb_q4,4,top30,all,hard__hem,ok,1.0,[1],True,3,79,2.3314774111327097e-08,10.206320299999788
pb_q4,4,top30,all,hard__equal,ok,1.0,[],,,,,19.16698420001194
pb_q4,4,top30,all,hard__spectral,ok,1.0,[],,,,,19.16698420001194
pb_q4,4,top30,all,hard__binary_lsml,ok,1.0,[1],,,,,19.16698420001194
pb_q4,4,top30,all,soft__equal,ok,1.0,[],,,,,19.16698420001194
pb_q4,4,top30,all,soft__spectral,ok,1.0,[],,,,,19.16698420001194
pb_q4,4,top30,all,soft__continuous_lsml,ok,1.0,[2],,,,,19.16698420001194
pb_q4,4,top30,all,hard__continuous_lsml,ok,1.0,[1],,,,,19.16698420001194
pb_q4,4,top30,all,pmf__equal,ok,1.0,[],,,,,19.16698420001194
pb_q4,4,top30,all,pmf__spectral,ok,1.0,[],,,,,19.16698420001194
pb_q4,4,top30,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,19.16698420001194
pb_q4,4,top5,all,hard__ds,ok,1.0,[],True,3,21,3.0385285398892847e-09,17.99313080002321
pb_q4,4,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 4, 5, 6]",True,3,203,1.0146122653154066e-07,17.99313080002321
pb_q4,4,top5,all,hard__equal,ok,1.0,[],,,,,19.745957100007217
pb_q4,4,top5,all,hard__spectral,ok,1.0,[],,,,,19.745957100007217
pb_q4,4,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 4, 5, 6]",,,,,19.745957100007217
pb_q4,4,top5,all,soft__equal,ok,1.0,[],,,,,19.745957100007217
pb_q4,4,top5,all,soft__spectral,ok,1.0,[],,,,,19.745957100007217
pb_q4,4,top5,all,soft__continuous_lsml,ok,1.0,[2],,,,,19.745957100007217
pb_q4,4,top5,all,hard__continuous_lsml,ok,1.0,"[0, 2, 4]",,,,,19.745957100007217
pb_q4,4,top5,all,pmf__equal,ok,1.0,[],,,,,19.745957100007217
pb_q4,4,top5,all,pmf__spectral,ok,1.0,[],,,,,19.745957100007217
pb_q4,4,top5,all,pmf__continuous_lsml,ok,1.0,[],,,,,19.745957100007217
pb_q4,4,top5,errors,hard__ds,ok,1.0,[],True,1,34,2.2469968108396188e-08,20.210400699987076
pb_q4,4,top5,errors,hard__hem,ok,1.0,"[0, 1, 2, 3, 5, 6]",True,2,327,5.146313108994605e-07,20.210400699987076
pb_q4,4,top5,errors,hard__equal,ok,1.0,[],,,,,18.034763099974953
pb_q4,4,top5,errors,hard__spectral,ok,1.0,[],,,,,18.034763099974953
pb_q4,4,top5,errors,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 5, 6]",,,,,18.034763099974953
pb_q4,4,top5,errors,soft__equal,ok,1.0,[],,,,,18.034763099974953
pb_q4,4,top5,errors,soft__spectral,ok,1.0,[],,,,,18.034763099974953
pb_q4,4,top5,errors,soft__continuous_lsml,ok,1.0,[2],,,,,18.034763099974953
pb_q4,4,top5,errors,hard__continuous_lsml,ok,1.0,[1],,,,,18.034763099974953
pb_q4,4,top5,errors,pmf__equal,ok,1.0,[],,,,,18.034763099974953
pb_q4,4,top5,errors,pmf__spectral,ok,1.0,[],,,,,18.034763099974953
pb_q4,4,top5,errors,pmf__continuous_lsml,ok,1.0,[],,,,,18.034763099974953
pb_q8,0,consensus10,all,hard__ds,ok,1.0,[],True,1,15,1.5454411084192543e-09,18.94968969997717
pb_q8,0,consensus10,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,0,103,1.5758577109892258e-08,18.94968969997717
pb_q8,0,consensus10,all,hard__equal,ok,1.0,[],,,,,25.147399099951144
pb_q8,0,consensus10,all,hard__spectral,ok,1.0,[],,,,,25.147399099951144
pb_q8,0,consensus10,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,25.147399099951144
pb_q8,0,consensus10,all,soft__equal,ok,1.0,[],,,,,25.147399099951144
pb_q8,0,consensus10,all,soft__spectral,ok,1.0,[],,,,,25.147399099951144
pb_q8,0,consensus10,all,soft__continuous_lsml,ok,1.0,[2],,,,,25.147399099951144
pb_q8,0,consensus10,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,25.147399099951144
pb_q8,0,consensus10,all,pmf__equal,ok,1.0,[],,,,,25.147399099951144
pb_q8,0,consensus10,all,pmf__spectral,ok,1.0,[],,,,,25.147399099951144
pb_q8,0,consensus10,all,pmf__continuous_lsml,ok,1.0,[2],,,,,25.147399099951144
pb_q8,0,consensus,all,hard__ds,ok,1.0,[],True,1,11,2.799052101210009e-09,20.802144999965094
pb_q8,0,consensus,all,hard__hem,ok,1.0,"[0, 2, 3, 4, 5, 6]",True,1,70,1.1500822472143568e-07,20.802144999965094
pb_q8,0,consensus,all,hard__equal,ok,1.0,[],,,,,29.77830519998679
pb_q8,0,consensus,all,hard__spectral,ok,1.0,[],,,,,29.77830519998679
pb_q8,0,consensus,all,hard__binary_lsml,ok,1.0,"[0, 2, 3, 4, 5, 6]",,,,,29.77830519998679
pb_q8,0,consensus,all,soft__equal,ok,1.0,[],,,,,29.77830519998679
pb_q8,0,consensus,all,soft__spectral,ok,1.0,[],,,,,29.77830519998679
pb_q8,0,consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,29.77830519998679
pb_q8,0,consensus,all,hard__continuous_lsml,ok,1.0,"[2, 4]",,,,,29.77830519998679
pb_q8,0,consensus,all,pmf__equal,ok,1.0,[],,,,,29.77830519998679
pb_q8,0,consensus,all,pmf__spectral,ok,1.0,[],,,,,29.77830519998679
pb_q8,0,consensus,all,pmf__continuous_lsml,ok,1.0,[0],,,,,29.77830519998679
pb_q8,0,onset80,all,hard__ds,ok,1.0,[],True,1,13,7.313985417312097e-09,40.71767079998972
pb_q8,0,onset80,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,486,1.0683753499662885e-06,40.71767079998972
pb_q8,0,onset80,all,hard__equal,ok,1.0,[],,,,,20.118461700039916
pb_q8,0,onset80,all,hard__spectral,ok,1.0,[],,,,,20.118461700039916
pb_q8,0,onset80,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,20.118461700039916
pb_q8,0,onset80,all,soft__equal,ok,1.0,[],,,,,20.118461700039916
pb_q8,0,onset80,all,soft__spectral,ok,1.0,[],,,,,20.118461700039916
pb_q8,0,onset80,all,soft__continuous_lsml,ok,1.0,[1],,,,,20.118461700039916
pb_q8,0,onset80,all,hard__continuous_lsml,ok,1.0,"[0, 2]",,,,,20.118461700039916
pb_q8,0,onset80,all,pmf__equal,ok,1.0,[],,,,,20.118461700039916
pb_q8,0,onset80,all,pmf__spectral,ok,1.0,[],,,,,20.118461700039916
pb_q8,0,onset80,all,pmf__continuous_lsml,ok,1.0,[],,,,,20.118461700039916
pb_q8,0,page_cross,all,hard__ds,ok,1.0,[],True,3,25,6.636362570588972e-09,12.513271400006488
pb_q8,0,page_cross,all,hard__hem,ok,1.0,"[1, 2, 3]",True,2,106,1.1366214103247785e-07,12.513271400006488
pb_q8,0,page_cross,all,hard__equal,ok,1.0,[],,,,,18.251162500004284
pb_q8,0,page_cross,all,hard__spectral,ok,1.0,[],,,,,18.251162500004284
pb_q8,0,page_cross,all,hard__binary_lsml,ok,1.0,"[1, 2, 3]",,,,,18.251162500004284
pb_q8,0,page_cross,all,soft__equal,ok,1.0,[],,,,,18.251162500004284
pb_q8,0,page_cross,all,soft__spectral,ok,1.0,[],,,,,18.251162500004284
pb_q8,0,page_cross,all,soft__continuous_lsml,ok,1.0,[1],,,,,18.251162500004284
pb_q8,0,page_cross,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3]",,,,,18.251162500004284
pb_q8,0,page_cross,all,pmf__equal,ok,1.0,[],,,,,18.251162500004284
pb_q8,0,page_cross,all,pmf__spectral,ok,1.0,[],,,,,18.251162500004284
pb_q8,0,page_cross,all,pmf__continuous_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,18.251162500004284
pb_q8,0,selected,all,hard__ds,ok,1.0,[],True,4,20,4.004673037627526e-09,9.556248900014907
pb_q8,0,selected,all,hard__hem,ok,1.0,[],True,4,18,2.2306592128984448e-08,9.556248900014907
pb_q8,0,selected,all,hard__equal,ok,1.0,[],,,,,20.730912500002887
pb_q8,0,selected,all,hard__spectral,ok,1.0,[],,,,,20.730912500002887
pb_q8,0,selected,all,hard__binary_lsml,ok,1.0,[],,,,,20.730912500002887
pb_q8,0,selected,all,soft__equal,ok,1.0,[],,,,,20.730912500002887
pb_q8,0,selected,all,soft__spectral,ok,1.0,[],,,,,20.730912500002887
pb_q8,0,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,20.730912500002887
pb_q8,0,selected,all,hard__continuous_lsml,ok,1.0,[2],,,,,20.730912500002887
pb_q8,0,selected,all,pmf__equal,ok,1.0,[],,,,,20.730912500002887
pb_q8,0,selected,all,pmf__spectral,ok,1.0,[],,,,,20.730912500002887
pb_q8,0,selected,all,pmf__continuous_lsml,ok,1.0,[],,,,,20.730912500002887
pb_q8,0,selected_all,all,hard__ds,ok,1.0,[],True,3,21,4.002908227107582e-09,11.494064100028481
pb_q8,0,selected_all,all,hard__hem,ok,1.0,[2],True,0,79,3.209920507174502e-08,11.494064100028481
pb_q8,0,selected_all,all,hard__equal,ok,1.0,[],,,,,20.810047000006307
pb_q8,0,selected_all,all,hard__spectral,ok,1.0,[],,,,,20.810047000006307
pb_q8,0,selected_all,all,hard__binary_lsml,ok,1.0,[2],,,,,20.810047000006307
pb_q8,0,selected_all,all,soft__equal,ok,1.0,[],,,,,20.810047000006307
pb_q8,0,selected_all,all,soft__spectral,ok,1.0,[],,,,,20.810047000006307
pb_q8,0,selected_all,all,soft__continuous_lsml,ok,1.0,[],,,,,20.810047000006307
pb_q8,0,selected_all,all,hard__continuous_lsml,ok,1.0,[0],,,,,20.810047000006307
pb_q8,0,selected_all,all,pmf__equal,ok,1.0,[],,,,,20.810047000006307
pb_q8,0,selected_all,all,pmf__spectral,ok,1.0,[],,,,,20.810047000006307
pb_q8,0,selected_all,all,pmf__continuous_lsml,ok,1.0,"[0, 2]",,,,,20.810047000006307
pb_q8,0,shuffle,all,hard__ds,ok,1.0,[],True,4,11,8.471229939743807e-09,15.43920150003396
pb_q8,0,shuffle,all,hard__hem,ok,1.0,[],True,0,238,2.6933926200456426e-08,15.43920150003396
pb_q8,0,shuffle,all,hard__equal,ok,1.0,[],,,,,20.14301709999563
pb_q8,0,shuffle,all,hard__spectral,ok,1.0,[],,,,,20.14301709999563
pb_q8,0,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,20.14301709999563
pb_q8,0,shuffle,all,soft__equal,ok,1.0,[],,,,,20.14301709999563
pb_q8,0,shuffle,all,soft__spectral,ok,1.0,[],,,,,20.14301709999563
pb_q8,0,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,20.14301709999563
pb_q8,0,shuffle,all,hard__continuous_lsml,ok,1.0,[3],,,,,20.14301709999563
pb_q8,0,shuffle,all,pmf__equal,ok,1.0,[],,,,,20.14301709999563
pb_q8,0,shuffle,all,pmf__spectral,ok,1.0,[],,,,,20.14301709999563
pb_q8,0,shuffle,all,pmf__continuous_lsml,ok,1.0,[2],,,,,20.14301709999563
pb_q8,0,shuffle_consensus,all,hard__ds,ok,1.0,[],True,4,16,1.9743788826076525e-09,17.719981600006577
pb_q8,0,shuffle_consensus,all,hard__hem,ok,1.0,[],True,2,40,1.3054711622828563e-07,17.719981600006577
pb_q8,0,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[0],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[],,,,,28.06690089998301
pb_q8,0,top30,all,hard__ds,ok,1.0,[],True,2,21,4.013689824944322e-09,7.913623600034043
pb_q8,0,top30,all,hard__hem,ok,1.0,[1],True,2,108,2.440910407131014e-08,7.913623600034043
pb_q8,0,top30,all,hard__equal,ok,1.0,[],,,,,19.62611219997052
pb_q8,0,top30,all,hard__spectral,ok,1.0,[],,,,,19.62611219997052
pb_q8,0,top30,all,hard__binary_lsml,ok,1.0,[1],,,,,19.62611219997052
pb_q8,0,top30,all,soft__equal,ok,1.0,[],,,,,19.62611219997052
pb_q8,0,top30,all,soft__spectral,ok,1.0,[],,,,,19.62611219997052
pb_q8,0,top30,all,soft__continuous_lsml,ok,1.0,"[0, 3]",,,,,19.62611219997052
pb_q8,0,top30,all,hard__continuous_lsml,ok,1.0,[1],,,,,19.62611219997052
pb_q8,0,top30,all,pmf__equal,ok,1.0,[],,,,,19.62611219997052
pb_q8,0,top30,all,pmf__spectral,ok,1.0,[],,,,,19.62611219997052
pb_q8,0,top30,all,pmf__continuous_lsml,ok,1.0,[],,,,,19.62611219997052
pb_q8,0,top5,all,hard__ds,ok,1.0,[],True,3,21,6.115486250735103e-08,21.60936609999044
pb_q8,0,top5,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5, 6, 7]",True,2,276,8.726888998111804e-07,21.60936609999044
pb_q8,0,top5,all,hard__equal,ok,1.0,[],,,,,19.060088300029747
pb_q8,0,top5,all,hard__spectral,ok,1.0,[],,,,,19.060088300029747
pb_q8,0,top5,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5, 6, 7]",,,,,19.060088300029747
pb_q8,0,top5,all,soft__equal,ok,1.0,[],,,,,19.060088300029747
pb_q8,0,top5,all,soft__spectral,ok,1.0,[],,,,,19.060088300029747
pb_q8,0,top5,all,soft__continuous_lsml,ok,1.0,[0],,,,,19.060088300029747
pb_q8,0,top5,all,hard__continuous_lsml,ok,1.0,"[1, 3, 4]",,,,,19.060088300029747
pb_q8,0,top5,all,pmf__equal,ok,1.0,[],,,,,19.060088300029747
pb_q8,0,top5,all,pmf__spectral,ok,1.0,[],,,,,19.060088300029747
pb_q8,0,top5,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,19.060088300029747
pb_q8,0,top5,errors,hard__ds,ok,1.0,[],True,1,28,1.2818913930345843e-08,17.662402600049973
pb_q8,0,top5,errors,hard__hem,ok,1.0,"[1, 2]",True,2,426,3.506167254307968e-07,17.662402600049973
pb_q8,0,top5,errors,hard__equal,ok,1.0,[],,,,,16.89190290000988
pb_q8,0,top5,errors,hard__spectral,ok,1.0,[],,,,,16.89190290000988
pb_q8,0,top5,errors,hard__binary_lsml,ok,1.0,"[1, 2]",,,,,16.89190290000988
pb_q8,0,top5,errors,soft__equal,ok,1.0,[],,,,,16.89190290000988
pb_q8,0,top5,errors,soft__spectral,ok,1.0,[],,,,,16.89190290000988
pb_q8,0,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,16.89190290000988
pb_q8,0,top5,errors,hard__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,16.89190290000988
pb_q8,0,top5,errors,pmf__equal,ok,1.0,[],,,,,16.89190290000988
pb_q8,0,top5,errors,pmf__spectral,ok,1.0,[],,,,,16.89190290000988
pb_q8,0,top5,errors,pmf__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,16.89190290000988
pb_q8,1,consensus10,all,hard__ds,ok,1.0,[],True,1,17,3.4734859433172005e-09,19.142640300036874
pb_q8,1,consensus10,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5, 6]",True,2,77,9.088389019140664e-08,19.142640300036874
pb_q8,1,consensus10,all,hard__equal,ok,1.0,[],,,,,27.654880200047046
pb_q8,1,consensus10,all,hard__spectral,ok,1.0,[],,,,,27.654880200047046
pb_q8,1,consensus10,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5, 6]",,,,,27.654880200047046
pb_q8,1,consensus10,all,soft__equal,ok,1.0,[],,,,,27.654880200047046
pb_q8,1,consensus10,all,soft__spectral,ok,1.0,[],,,,,27.654880200047046
pb_q8,1,consensus10,all,soft__continuous_lsml,ok,1.0,[2],,,,,27.654880200047046
pb_q8,1,consensus10,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,27.654880200047046
pb_q8,1,consensus10,all,pmf__equal,ok,1.0,[],,,,,27.654880200047046
pb_q8,1,consensus10,all,pmf__spectral,ok,1.0,[],,,,,27.654880200047046
pb_q8,1,consensus10,all,pmf__continuous_lsml,ok,1.0,[2],,,,,27.654880200047046
pb_q8,1,consensus,all,hard__ds,ok,1.0,[],True,1,36,8.300343967704293e-08,27.641365699993912
pb_q8,1,consensus,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4]",True,2,167,8.408142222471326e-07,27.641365699993912
pb_q8,1,consensus,all,hard__equal,ok,1.0,[],,,,,25.177107300027274
pb_q8,1,consensus,all,hard__spectral,ok,1.0,[],,,,,25.177107300027274
pb_q8,1,consensus,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4]",,,,,25.177107300027274
pb_q8,1,consensus,all,soft__equal,ok,1.0,[],,,,,25.177107300027274
pb_q8,1,consensus,all,soft__spectral,ok,1.0,[],,,,,25.177107300027274
pb_q8,1,consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,25.177107300027274
pb_q8,1,consensus,all,hard__continuous_lsml,ok,1.0,"[0, 2]",,,,,25.177107300027274
pb_q8,1,consensus,all,pmf__equal,ok,1.0,[],,,,,25.177107300027274
pb_q8,1,consensus,all,pmf__spectral,ok,1.0,[],,,,,25.177107300027274
pb_q8,1,consensus,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,25.177107300027274
pb_q8,1,onset80,all,hard__ds,ok,1.0,[],True,0,27,7.202940022210669e-09,32.93475089996355
pb_q8,1,onset80,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,375,6.694819365549165e-07,32.93475089996355
pb_q8,1,onset80,all,hard__equal,ok,1.0,[],,,,,18.49528570001712
pb_q8,1,onset80,all,hard__spectral,ok,1.0,[],,,,,18.49528570001712
pb_q8,1,onset80,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,18.49528570001712
pb_q8,1,onset80,all,soft__equal,ok,1.0,[],,,,,18.49528570001712
pb_q8,1,onset80,all,soft__spectral,ok,1.0,[],,,,,18.49528570001712
pb_q8,1,onset80,all,soft__continuous_lsml,ok,1.0,[1],,,,,18.49528570001712
pb_q8,1,onset80,all,hard__continuous_lsml,ok,1.0,[1],,,,,18.49528570001712
pb_q8,1,onset80,all,pmf__equal,ok,1.0,[],,,,,18.49528570001712
pb_q8,1,onset80,all,pmf__spectral,ok,1.0,[],,,,,18.49528570001712
pb_q8,1,onset80,all,pmf__continuous_lsml,ok,1.0,[],,,,,18.49528570001712
pb_q8,1,page_cross,all,hard__ds,ok,1.0,[],True,4,23,4.701265154949397e-09,13.646283799957018
pb_q8,1,page_cross,all,hard__hem,ok,1.0,"[1, 2, 4]",True,2,124,2.3797816783854842e-07,13.646283799957018
pb_q8,1,page_cross,all,hard__equal,ok,1.0,[],,,,,18.08041209995281
pb_q8,1,page_cross,all,hard__spectral,ok,1.0,[],,,,,18.08041209995281
pb_q8,1,page_cross,all,hard__binary_lsml,ok,1.0,"[1, 2, 4]",,,,,18.08041209995281
pb_q8,1,page_cross,all,soft__equal,ok,1.0,[],,,,,18.08041209995281
pb_q8,1,page_cross,all,soft__spectral,ok,1.0,[],,,,,18.08041209995281
pb_q8,1,page_cross,all,soft__continuous_lsml,ok,1.0,[1],,,,,18.08041209995281
pb_q8,1,page_cross,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3]",,,,,18.08041209995281
pb_q8,1,page_cross,all,pmf__equal,ok,1.0,[],,,,,18.08041209995281
pb_q8,1,page_cross,all,pmf__spectral,ok,1.0,[],,,,,18.08041209995281
pb_q8,1,page_cross,all,pmf__continuous_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,18.08041209995281
pb_q8,1,selected,all,hard__ds,ok,1.0,[],True,1,13,4.256868635366118e-09,6.945197499997448
pb_q8,1,selected,all,hard__hem,ok,1.0,[],True,4,19,2.935779086499224e-08,6.945197499997448
pb_q8,1,selected,all,hard__equal,ok,1.0,[],,,,,18.9528994000284
pb_q8,1,selected,all,hard__spectral,ok,1.0,[],,,,,18.9528994000284
pb_q8,1,selected,all,hard__binary_lsml,ok,1.0,[],,,,,18.9528994000284
pb_q8,1,selected,all,soft__equal,ok,1.0,[],,,,,18.9528994000284
pb_q8,1,selected,all,soft__spectral,ok,1.0,[],,,,,18.9528994000284
pb_q8,1,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,18.9528994000284
pb_q8,1,selected,all,hard__continuous_lsml,ok,1.0,[1],,,,,18.9528994000284
pb_q8,1,selected,all,pmf__equal,ok,1.0,[],,,,,18.9528994000284
pb_q8,1,selected,all,pmf__spectral,ok,1.0,[],,,,,18.9528994000284
pb_q8,1,selected,all,pmf__continuous_lsml,ok,1.0,[],,,,,18.9528994000284
pb_q8,1,selected_all,all,hard__ds,ok,1.0,[],True,0,19,2.3081616618014777e-09,9.567062099988107
pb_q8,1,selected_all,all,hard__hem,ok,1.0,[2],True,2,96,5.0745070367952394e-08,9.567062099988107
pb_q8,1,selected_all,all,hard__equal,ok,1.0,[],,,,,20.699021800013725
pb_q8,1,selected_all,all,hard__spectral,ok,1.0,[],,,,,20.699021800013725
pb_q8,1,selected_all,all,hard__binary_lsml,ok,1.0,[2],,,,,20.699021800013725
pb_q8,1,selected_all,all,soft__equal,ok,1.0,[],,,,,20.699021800013725
pb_q8,1,selected_all,all,soft__spectral,ok,1.0,[],,,,,20.699021800013725
pb_q8,1,selected_all,all,soft__continuous_lsml,ok,1.0,[2],,,,,20.699021800013725
pb_q8,1,selected_all,all,hard__continuous_lsml,ok,1.0,[],,,,,20.699021800013725
pb_q8,1,selected_all,all,pmf__equal,ok,1.0,[],,,,,20.699021800013725
pb_q8,1,selected_all,all,pmf__spectral,ok,1.0,[],,,,,20.699021800013725
pb_q8,1,selected_all,all,pmf__continuous_lsml,ok,1.0,"[0, 2]",,,,,20.699021800013725
pb_q8,1,shuffle,all,hard__ds,ok,1.0,[],True,4,15,1.9204998480404356e-08,15.687445799994748
pb_q8,1,shuffle,all,hard__hem,ok,1.0,[],True,1,254,2.5002772563453846e-07,15.687445799994748
pb_q8,1,shuffle,all,hard__equal,ok,1.0,[],,,,,20.07118290005019
