cell,domain,family,method,contract_id,pe_mean,stft_spectral_entropy,cusum_shift_idx,rpdi,auroc,auprc
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c217,mode,raw,squared,raw,0.7555551066580479,0.8836163814469725
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c217,mode,raw,squared,raw,0.7542420814479638,0.883192896880731
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c218,mode,raw,squared,squared,0.7564035229476407,0.8837613028726014
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c218,mode,raw,squared,squared,0.7542016806722689,0.8828678603097102
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c219,mode,raw,squared,mode,0.7556763089851325,0.8834774283173575
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c219,mode,raw,squared,mode,0.7538986748545573,0.8829000176421864
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c220,mode,raw,mode,drop,0.7554541047188106,0.8834571195896583
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c220,mode,raw,mode,drop,0.7543632837750485,0.8832152214425486
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c221,mode,raw,mode,raw,0.7561005171299289,0.8840382559677772
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c221,mode,raw,mode,raw,0.7541006787330317,0.8831377859892747
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c222,mode,raw,mode,squared,0.7563227213962509,0.8838528330402715
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c222,mode,raw,mode,squared,0.7545854880413705,0.8836263096920276
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c223,mode,raw,mode,mode,0.7556157078215902,0.8837535160160099
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c223,mode,raw,mode,mode,0.7541814802844214,0.883374901873144
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c224,mode,squared,drop,drop,0.7583629605688429,0.8839891830429045
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c224,mode,squared,drop,drop,0.7573529411764706,0.8840172267673456
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c225,mode,squared,drop,raw,0.7586053652230123,0.8841720677810022
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c225,mode,squared,drop,raw,0.7576963477698773,0.8843949456229371
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c226,mode,squared,drop,squared,0.7589891725921138,0.8843645153490293
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c226,mode,squared,drop,squared,0.7586053652230123,0.8848040152167526
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c227,mode,squared,drop,mode,0.7583225597931481,0.8839755262985416
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c227,mode,squared,drop,mode,0.7577973497091144,0.8843241325931792
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c228,mode,squared,raw,drop,0.7583629605688429,0.8839197135633178
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c228,mode,squared,raw,drop,0.7579791531997415,0.8841834049458461
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c229,mode,squared,raw,raw,0.758504363283775,0.8842434112416226
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c229,mode,squared,raw,raw,0.7574539431157079,0.8843628996772807
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c230,mode,squared,raw,squared,0.7591709760827408,0.8843119208151935
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c230,mode,squared,raw,squared,0.7580599547511313,0.8845429591525766
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c231,mode,squared,raw,mode,0.758504363283775,0.8840432326631923
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c231,mode,squared,raw,mode,0.7574337427278602,0.8841787863693594
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c232,mode,squared,squared,drop,0.757554945054945,0.883888506468621
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c232,mode,squared,squared,drop,0.7562015190691661,0.8837574117751628
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c233,mode,squared,squared,raw,0.7577165481577246,0.8839768201542342
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c233,mode,squared,squared,raw,0.7560803167420815,0.884029170702912
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c234,mode,squared,squared,squared,0.7587063671622496,0.8847086125422683
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c234,mode,squared,squared,squared,0.7567065287653523,0.8842868985818805
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c235,mode,squared,squared,mode,0.7575953458306399,0.8839991943193629
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c235,mode,squared,squared,mode,0.7559187136393019,0.8836821480092816
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c236,mode,squared,mode,drop,0.7576357466063348,0.8839197507563682
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c236,mode,squared,mode,drop,0.7563833225597932,0.8838438205599906
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c237,mode,squared,mode,raw,0.7582619586296057,0.8841948390691499
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c237,mode,squared,mode,raw,0.7559591144149969,0.8839148222788995
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c238,mode,squared,mode,squared,0.7586053652230123,0.8846761141864934
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c238,mode,squared,mode,squared,0.7566863283775049,0.8841630882222089
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c239,mode,squared,mode,mode,0.7578377504848093,0.8840961037543651
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c239,mode,squared,mode,mode,0.7559591144149967,0.8838385142308919
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c240,mode,mode,drop,drop,0.7580599547511313,0.8834745993764915
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c240,mode,mode,drop,drop,0.7578781512605042,0.8839118464961278
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c241,mode,mode,drop,raw,0.7584437621202327,0.8840289737767852
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c241,mode,mode,drop,raw,0.7584639625080801,0.8843217606220866
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c242,mode,mode,drop,squared,0.7589689722042663,0.8841684491914894
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c242,mode,mode,drop,squared,0.7591103749191983,0.8847207739815831
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c243,mode,mode,drop,mode,0.7582821590174531,0.88370351388423
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c243,mode,mode,drop,mode,0.7582417582417583,0.8842192848134383
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c244,mode,mode,raw,drop,0.7582013574660633,0.8834014073887577
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c244,mode,mode,raw,drop,0.7580195539754364,0.8840308206140989
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c245,mode,mode,raw,raw,0.7587669683257918,0.8840982946940679
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c245,mode,mode,raw,raw,0.7580801551389786,0.884340463632306
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c246,mode,mode,raw,squared,0.7591507756948934,0.8842409405543233
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c246,mode,mode,raw,squared,0.7587871687136393,0.8848266593500285
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c247,mode,mode,raw,mode,0.7584841628959276,0.883668690375295
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c247,mode,mode,raw,mode,0.7580397543632837,0.8840480076005616
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c248,mode,mode,squared,drop,0.7578983516483517,0.8834769960485614
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c248,mode,mode,squared,drop,0.757009534583064,0.8835686839657948
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c249,mode,mode,squared,raw,0.7580195539754364,0.8839815691832663
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c249,mode,mode,squared,raw,0.7569893341952165,0.884117346885143
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c250,mode,mode,squared,squared,0.7585649644473174,0.884031047348643
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c250,mode,mode,squared,squared,0.7573933419521656,0.8840954120684941
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c251,mode,mode,squared,mode,0.7579387524240466,0.883589963652091
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c251,mode,mode,squared,mode,0.7566661279896574,0.8837241951442698
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c252,mode,mode,mode,drop,0.7577973497091145,0.8836019071527546
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c252,mode,mode,mode,drop,0.7571105365223012,0.883758071345598
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c253,mode,mode,mode,raw,0.7584841628959276,0.8843705247392076
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c253,mode,mode,mode,raw,0.757373141564318,0.8843327544010724
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c254,mode,mode,mode,squared,0.7585043632837749,0.8839856014019072
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c254,mode,mode,mode,squared,0.7572115384615384,0.8841650506040183
ars_gsm8k_r1distill8b,math,gsm8k,iu_pcr,c255,mode,mode,mode,mode,0.7578983516483516,0.8836002207781941
ars_gsm8k_r1distill8b,math,gsm8k,dufs_liu,c255,mode,mode,mode,mode,0.7566055268261151,0.8837859462620432
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c000,drop,drop,drop,drop,0.711510666589582,0.48980609165815925
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c000,drop,drop,drop,drop,0.7098340752731688,0.4857876761250276
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c001,drop,drop,drop,raw,0.7125320383110751,0.4891099757858841
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c001,drop,drop,drop,raw,0.7106627353490972,0.486355965185912
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c002,drop,drop,drop,squared,0.7120117168680504,0.4898244224243037
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c002,drop,drop,drop,squared,0.7102580408934112,0.48797739297967424
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c003,drop,drop,drop,mode,0.7123393266655104,0.4900096935860096
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c003,drop,drop,drop,mode,0.7106434641845406,0.4862306895824343
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c004,drop,drop,raw,drop,0.7109710739820008,0.48522285150962374
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c004,drop,drop,raw,drop,0.7091403133491357,0.4835139876456466
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c005,drop,drop,raw,raw,0.7116262935769208,0.48547527593730677
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c005,drop,drop,raw,raw,0.7097569906149429,0.4843545037276827
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c006,drop,drop,raw,squared,0.7112215991212348,0.4869645547409639
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c006,drop,drop,raw,squared,0.7094101096529263,0.48452377889268367
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c007,drop,drop,raw,mode,0.7114913954250255,0.4874718086475802
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c007,drop,drop,raw,mode,0.7096799059567169,0.48365720273537777
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c008,drop,drop,squared,drop,0.7124742248174056,0.48884026441374323
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c008,drop,drop,squared,drop,0.7108554469946619,0.4879746441099226
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c009,drop,drop,squared,raw,0.7134955965388988,0.4909705677193553
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c009,drop,drop,squared,raw,0.7117419205642597,0.48709937757626204
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c010,drop,drop,squared,squared,0.7133028848933342,0.4918504963408877
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c010,drop,drop,squared,squared,0.7112408702857913,0.4890195183368833
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c011,drop,drop,squared,mode,0.713341427222447,0.4904463215182102
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c011,drop,drop,squared,mode,0.7118960898807115,0.48778305550637285
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c012,drop,drop,mode,drop,0.7108361758301054,0.48689123189974987
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c012,drop,drop,mode,drop,0.709313753830144,0.48458947362462546
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c013,drop,drop,mode,raw,0.7115877512478077,0.4885346658418407
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c013,drop,drop,mode,raw,0.7098726176022817,0.48467035066131436
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c014,drop,drop,mode,squared,0.7114528530959126,0.4888136064599795
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c014,drop,drop,mode,squared,0.7097762617794993,0.4857145973827975
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c015,drop,drop,mode,mode,0.7118960898807114,0.48833179511700364
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c015,drop,drop,mode,mode,0.7101424139060724,0.4841277908070728
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c016,drop,raw,drop,drop,0.7116455647414772,0.488688437560861
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c016,drop,raw,drop,drop,0.7107012776782101,0.48862693697848525
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c017,drop,raw,drop,raw,0.7122622420072845,0.48919169415707703
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c017,drop,raw,drop,raw,0.7110288874756702,0.4871877976724537
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c018,drop,raw,drop,squared,0.7120888015262761,0.49062828705645634
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c018,drop,raw,drop,squared,0.7105856506908712,0.48787595302341513
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c019,drop,raw,drop,mode,0.7121466150199456,0.49031120087588753
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c019,drop,raw,drop,mode,0.711144514463009,0.48789109032470857
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c020,drop,raw,raw,drop,0.7109325316528878,0.48542503786951763
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c020,drop,raw,raw,drop,0.7094486519820393,0.4844217961310943
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c021,drop,raw,raw,raw,0.7112601414503479,0.48640591783810727
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c021,drop,raw,raw,raw,0.7098148041086122,0.4831308546832352
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c022,drop,raw,raw,squared,0.7110288874756701,0.4869661919785545
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c022,drop,raw,raw,squared,0.7101231427415158,0.48472897273313165
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c023,drop,raw,raw,mode,0.7110481586402266,0.4872684646186925
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c023,drop,raw,raw,mode,0.710007515754177,0.4856741814301597
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c024,drop,raw,squared,drop,0.7124549536528493,0.4898429766878563
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c024,drop,raw,squared,drop,0.7111830567921219,0.48700202053858976
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c025,drop,raw,squared,raw,0.7131872579059952,0.4907610036181249
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c025,drop,raw,squared,raw,0.7117226493997031,0.4874484821813569
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c026,drop,raw,squared,squared,0.7127632922857529,0.49104980845416224
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c026,drop,raw,squared,squared,0.7114528530959127,0.488433252157112
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c027,drop,raw,squared,mode,0.7130523597540999,0.4907112989798896
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c027,drop,raw,squared,mode,0.711838276387042,0.48937078108754406
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c028,drop,raw,mode,drop,0.7111637856275654,0.4879238526839159
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c028,drop,raw,mode,drop,0.7096799059567169,0.4857265534578621
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c029,drop,raw,mode,raw,0.710990345146557,0.48792817582621256
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c029,drop,raw,mode,raw,0.7098533464377252,0.48415942410954127
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c030,drop,raw,mode,squared,0.7113564972731301,0.49000123606357543
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c030,drop,raw,mode,squared,0.7098340752731688,0.48515384471613543
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c031,drop,raw,mode,mode,0.7110288874756702,0.4894041177113855
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c031,drop,raw,mode,mode,0.7101616850706288,0.4850850547236763
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c032,drop,squared,drop,drop,0.7129560039313176,0.4905106786970791
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c032,drop,squared,drop,drop,0.7110288874756702,0.4889597810096562
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c033,drop,squared,drop,raw,0.7139581044882541,0.49259149399940794
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c033,drop,squared,drop,raw,0.7115299377541385,0.4876553040369676
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c034,drop,squared,drop,squared,0.7131487155768823,0.49265788687852974
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c034,drop,squared,drop,squared,0.7113757684376868,0.48842324900403683
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c035,drop,squared,drop,mode,0.7134763253743424,0.49196697848273196
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c035,drop,squared,drop,mode,0.7115492089186949,0.48785774395237597
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c036,drop,squared,raw,drop,0.7118190052224854,0.4864396151118707
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c036,drop,squared,raw,drop,0.7098726176022818,0.4850803764131089
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c037,drop,squared,raw,raw,0.7127632922857529,0.4887906534705666
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c037,drop,squared,raw,raw,0.7105856506908712,0.48400585401668084
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c038,drop,squared,raw,squared,0.7121466150199457,0.4893283847491857
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c038,drop,squared,raw,squared,0.7105471083617583,0.48573716900573655
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c039,drop,squared,raw,mode,0.7126862076275269,0.4898657770917889
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c039,drop,squared,raw,mode,0.7106820065136535,0.48563580043800864
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c040,drop,squared,squared,drop,0.7143242566148272,0.49304749692905414
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c040,drop,squared,squared,drop,0.7116262935769209,0.48769494598555785
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c041,drop,squared,squared,raw,0.7151721878553119,0.49347806453324433
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c041,drop,squared,squared,raw,0.712320055500954,0.48858860343661203
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c042,drop,squared,squared,squared,0.7148638492224084,0.49491582494665914
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c042,drop,squared,squared,squared,0.7121851573490586,0.48892254216978276
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c043,drop,squared,squared,mode,0.7145362394249485,0.4930710292013537
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c043,drop,squared,squared,mode,0.7127054787920833,0.49008542861909066
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c044,drop,squared,mode,drop,0.7119731745389374,0.48950939598318727
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c044,drop,squared,mode,drop,0.7102387697288548,0.4845883430946955
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c045,drop,squared,mode,raw,0.712763292285753,0.48964266566651715
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c045,drop,squared,mode,raw,0.7108939893237749,0.48641131398028675
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c046,drop,squared,mode,squared,0.7124742248174057,0.4913743536412618
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c046,drop,squared,mode,squared,0.7104507525389759,0.4863855346389167
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c047,drop,squared,mode,mode,0.7126283941338574,0.48972248681316816
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c047,drop,squared,mode,mode,0.7108554469946617,0.4872214110748537
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c048,drop,mode,drop,drop,0.7131101732477694,0.49071189711129953
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c048,drop,mode,drop,drop,0.7113372261085738,0.48942768022996175
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c049,drop,mode,drop,raw,0.7141315449692625,0.4929892104600645
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c049,drop,mode,drop,raw,0.7121466150199456,0.48893904351471584
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c050,drop,mode,drop,squared,0.7134763253743424,0.4931119129256872
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c050,drop,mode,drop,squared,0.7116648359060338,0.4892161243657954
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c051,drop,mode,drop,mode,0.7135534100325683,0.49176370330630603
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c051,drop,mode,drop,mode,0.7119346322098244,0.4901818913318555
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c052,drop,mode,raw,drop,0.7122236996781716,0.48842958238939593
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c052,drop,mode,raw,drop,0.7106241930199841,0.48580101931544206
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c053,drop,mode,raw,raw,0.7125898518047445,0.4891673945472179
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c053,drop,mode,raw,raw,0.7109710739820008,0.4845773401100401
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c054,drop,mode,raw,squared,0.7121273438553892,0.4896486791867496
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c054,drop,mode,raw,squared,0.7107590911718794,0.4862163274535631
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c055,drop,mode,raw,mode,0.7124934959819621,0.4900715077321099
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c055,drop,mode,raw,mode,0.711144514463009,0.48612373410705606
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c056,drop,mode,squared,drop,0.7147289510705132,0.4930109481714132
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c056,drop,mode,squared,drop,0.7121658861845022,0.4888663238993013
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c057,drop,mode,squared,raw,0.7155961534755545,0.4945752753958912
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c057,drop,mode,squared,raw,0.7130909020832128,0.4899415063842624
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c058,drop,mode,squared,squared,0.7146711375768438,0.494841696616603
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c058,drop,mode,squared,squared,0.7125898518047444,0.49006860204515845
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c059,drop,mode,squared,mode,0.7145940529186179,0.4940804692184602
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c059,drop,mode,squared,mode,0.7130523597541001,0.490636559350069
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c060,drop,mode,mode,drop,0.7122622420072846,0.49018500598492387
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c060,drop,mode,mode,drop,0.7106627353490971,0.4865028198225363
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c061,drop,mode,mode,raw,0.712898190437648,0.49044163870738894
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c061,drop,mode,mode,raw,0.711144514463009,0.48663017258646635
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c062,drop,mode,mode,squared,0.7129367327667612,0.49272790301837
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c062,drop,mode,mode,squared,0.7108747181592183,0.48764789649123225
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c063,drop,mode,mode,mode,0.7129174616022047,0.49172260227530895
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c063,drop,mode,mode,mode,0.7113950396022433,0.48748882196216675
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c064,raw,drop,drop,drop,0.7122622420072846,0.4891907944768966
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c064,raw,drop,drop,drop,0.7104314813744195,0.4874787217990446
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c065,raw,drop,drop,raw,0.7130523597540999,0.4910297307086045
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c065,raw,drop,drop,raw,0.7112601414503479,0.48773011681881756
internalstates_gsm8k_qwen25_7b,math,gsm8k,iu_pcr,c066,raw,drop,drop,squared,0.7125705806401881,0.49142667009954966
internalstates_gsm8k_qwen25_7b,math,gsm8k,dufs_liu,c066,raw,drop,drop,squared,0.7106820065136535,0.48873803868703314
