bank,diagnostic,stratum,feature,n,mean,median,p10,p90,zero_correct,zero_error,lag,subset
12,zero_variance,long,selected_power5,1491,,,,,2,2,,
12,feature_auc,long,moment6_15,4757,0.7254112162268971,0.8333333333333334,0.23809523809523808,1.0,,,,
12,mean,long,moment6_15,1491,0.29476303729718856,0.2848784627332258,-0.22683873276030636,0.8174344057849514,,,,
12,logvar,long,moment6_15,1491,-0.6666196769696295,-0.4697569422717413,-3.644367145585599,2.0366868143635797,,,,
12,zero_variance,long,moment6_15,1491,,,,,0,0,,
12,feature_auc,long,selected_power6,4757,0.6672277098863116,0.75,0.125,1.0,,,,
12,mean,long,selected_power6,1491,-0.04693924755682598,-0.00015209125886531116,-0.18592163003248616,0.007744897120253259,,,,
12,logvar,long,selected_power6,1478,-2.3538760156167053,-1.622897653700232,-11.876268033365594,7.210626600088367,,,,
12,zero_variance,long,selected_power6,1491,,,,,7,6,,
12,feature_auc,long,fusion_top10,4757,0.7502492321835501,0.8888888888888888,0.2777777777777778,1.0,,,,
12,lag_excess,long,mean_signed_feature_correlation,3834,0.13994925481947892,0.1349739977813415,-0.3579022878738579,0.6396315647189356,,,1,all
12,lag_excess,long,mean_signed_feature_correlation,84,0.1337333872473915,0.14183112103793338,-0.3701510823830754,0.7030639375068618,,,1,pb_hit
12,lag_excess,long,mean_signed_feature_correlation,708,0.20609809966081352,0.21542833757221963,-0.3759630208797156,0.810250884680474,,,1,pb_miss
12,lag_excess,long,mean_signed_feature_correlation,3135,0.10627721280768934,0.1045329386583963,-0.3772720054813901,0.5904982284832132,,,2,all
12,lag_excess,long,mean_signed_feature_correlation,42,0.1338515164893765,0.032347965297605176,-0.3043224664746135,0.6202425007729552,,,2,pb_hit
12,lag_excess,long,mean_signed_feature_correlation,460,0.11506070499388361,0.076732350135216,-0.5073094081121546,0.7532849243130993,,,2,pb_miss
12,lag_excess,long,mean_signed_feature_correlation,2439,0.07519951022860002,0.0747051700012009,-0.4248115937919477,0.5750218936462684,,,3,all
12,lag_excess,long,mean_signed_feature_correlation,22,0.22974638504948033,0.25037770872376447,-0.03865654413098189,0.6338578385141627,,,3,pb_hit
12,lag_excess,long,mean_signed_feature_correlation,318,0.11567985162623924,0.1194034944461991,-0.46129052434164414,0.7219846333796025,,,3,pb_miss
12,feature_auc,early,entropy15,2826,0.6933800883434653,0.75,0.2,1.0,,,,
12,mean,early,entropy15,865,0.19529264741379143,0.17548806220528085,-0.3062151832687097,0.6962128212087282,,,,
12,logvar,early,entropy15,865,-0.5668272368716761,-0.43979391095384324,-3.8624801337958194,2.5628213574581045,,,,
12,zero_variance,early,entropy15,865,,,,,0,0,,
12,feature_auc,early,varentropy15,2826,0.6925140520151518,0.75,0.2,1.0,,,,
12,mean,early,varentropy15,865,0.20782954649267282,0.2099835048853819,-0.3502388326066093,0.7299482328128712,,,,
12,logvar,early,varentropy15,865,-0.6856322998272482,-0.552147968049058,-3.8313677930718355,2.353337148284194,,,,
12,zero_variance,early,varentropy15,865,,,,,0,0,,
12,feature_auc,early,moment3_15,2826,0.7118924563401973,0.8,0.22727272727272727,1.0,,,,
12,mean,early,moment3_15,865,0.242160961769572,0.22682256099632464,-0.33570241940789736,0.8282284305649219,,,,
12,logvar,early,moment3_15,865,-0.4937335770376047,-0.36922007965532155,-3.7214599226327487,2.511711601694254,,,,
12,zero_variance,early,moment3_15,865,,,,,0,0,,
12,feature_auc,early,selected_surprisal,2826,0.6064405996173783,0.6666666666666666,0.08333333333333333,1.0,,,,
12,mean,early,selected_surprisal,865,0.025825852659953175,0.015194772362649989,-0.4020669482219103,0.44678892918137564,,,,
12,logvar,early,selected_surprisal,865,-1.3156364923645842,-1.0210540393541898,-4.540919307547685,1.4229577246545022,,,,
12,zero_variance,early,selected_surprisal,865,,,,,0,0,,
12,feature_auc,early,selected_squared,2826,0.561953154349716,0.6628787878787878,0.0,0.8888888888888888,,,,
12,mean,early,selected_squared,865,-0.11007272112915252,-0.1148984372917698,-0.3792596759734627,0.16708941488074816,,,,
12,logvar,early,selected_squared,865,-2.860409446352885,-2.7478489986808774,-6.0791098252270235,-0.08842513735868124,,,,
12,zero_variance,early,selected_squared,865,,,,,0,0,,
12,feature_auc,early,selected_cubed,2826,0.5562597541831253,0.6666666666666666,0.0,0.875,,,,
12,mean,early,selected_cubed,865,-0.169696421064758,-0.1597692076164733,-0.37110569943146204,-0.0012490485177211448,,,,
12,logvar,early,selected_cubed,865,-4.625041876072672,-4.644484295907352,-8.530174225562355,-1.7393147025698639,,,,
12,zero_variance,early,selected_cubed,865,,,,,0,0,,
12,feature_auc,early,moment4_15,2826,0.712028485822499,0.8,0.25,1.0,,,,
12,mean,early,moment4_15,865,0.25766666530931437,0.2597395812994295,-0.3515649852021694,0.8431739731709303,,,,
12,logvar,early,moment4_15,865,-0.5430117748654579,-0.5071303085810571,-3.589097234339282,2.5273240411094586,,,,
12,zero_variance,early,moment4_15,865,,,,,0,0,,
12,feature_auc,early,selected_power4,2826,0.5575269661920434,0.6666666666666666,0.0,0.875,,,,
12,mean,early,selected_power4,865,-0.18941560306673755,-0.17521965207273058,-0.3769663620818325,-0.051840619426356795,,,,
12,logvar,early,selected_power4,865,-6.325088252462195,-6.5744274541963685,-10.64379846404447,-3.1968193315781854,,,,
12,zero_variance,early,selected_power4,865,,,,,0,0,,
12,feature_auc,early,moment5_15,2826,0.7059486270021967,0.7633053221288515,0.25,1.0,,,,
12,mean,early,moment5_15,865,0.26089164100932316,0.28083438642718783,-0.373100218472483,0.875297762873249,,,,
12,logvar,early,moment5_15,865,-0.6957727536213713,-0.7044907259221551,-3.536168581720191,2.3428940168362704,,,,
12,zero_variance,early,moment5_15,865,,,,,0,0,,
12,feature_auc,early,selected_power5,2826,0.5580774096745532,0.6666666666666666,0.0,0.875,,,,
12,mean,early,selected_power5,865,-0.19623482721126168,-0.18165837663444692,-0.38137452932641447,-0.06939865893976314,,,,
12,logvar,early,selected_power5,864,-8.029864077558907,-8.383841548136438,-13.121915783415115,-4.437243437075502,,,,
12,zero_variance,early,selected_power5,865,,,,,0,1,,
12,feature_auc,early,moment6_15,2826,0.693863981575953,0.75,0.21428571428571427,1.0,,,,
12,mean,early,moment6_15,865,0.24004297784769899,0.2790104947951213,-0.3940814381426313,0.8257262007248026,,,,
12,logvar,early,moment6_15,865,-0.842415414942707,-0.7540944785722035,-3.7210501201786665,1.961588637665699,,,,
12,zero_variance,early,moment6_15,865,,,,,0,0,,
12,feature_auc,early,selected_power6,2826,0.5573773806187304,0.6666666666666666,0.0,0.875,,,,
12,mean,early,selected_power6,865,-0.19877543513237605,-0.1828801903561315,-0.382802673757022,-0.07411447705931065,,,,
12,logvar,early,selected_power6,861,-9.613316000864938,-10.199591230747624,-15.33645334507225,-5.600488173148854,,,,
12,zero_variance,early,selected_power6,865,,,,,0,4,,
12,feature_auc,early,fusion_top10,2826,0.7818241576339482,1.0,0.3333333333333333,1.0,,,,
12,lag_excess,early,mean_signed_feature_correlation,9497,0.14829605108636404,0.13405206033981584,-0.2486655007271838,0.5549373531551938,,,1,all
12,lag_excess,early,mean_signed_feature_correlation,285,0.2086794289097534,0.2193420875858829,-0.25519080583663284,0.6999418125553624,,,1,pb_hit
12,lag_excess,early,mean_signed_feature_correlation,2201,0.20435210421020186,0.19312528508257545,-0.2610976527887959,0.6731277038271104,,,1,pb_miss
12,lag_excess,early,mean_signed_feature_correlation,6709,0.06653529352217168,0.0689546168894465,-0.3600677506202039,0.4870160381287428,,,2,all
12,lag_excess,early,mean_signed_feature_correlation,149,0.031053319607898866,0.03891852532878053,-0.47400072665115334,0.5458335596527096,,,2,pb_hit
12,lag_excess,early,mean_signed_feature_correlation,1339,0.07377922518297089,0.07362437093622688,-0.4292569509213157,0.5609467795807629,,,2,pb_miss
12,lag_excess,early,mean_signed_feature_correlation,4738,0.022683319698345857,0.029822944807422952,-0.4363226421518352,0.4839276228889352,,,3,all
12,lag_excess,early,mean_signed_feature_correlation,77,0.004886775650152241,0.009912168333148997,-0.5699093687285834,0.5610462824844699,,,3,pb_hit
12,lag_excess,early,mean_signed_feature_correlation,745,0.0029015910021405384,0.013566303458290288,-0.5088663715591701,0.5394158746850796,,,3,pb_miss
12,feature_auc,late,entropy15,4733,0.5710566418968108,0.575,0.0,1.0,,,,
12,mean,late,entropy15,1937,0.09083155176637388,0.08565679718694925,-0.5523550040219198,0.7390535598653276,,,,
12,logvar,late,entropy15,1937,-0.7437593592982931,-0.593025393118209,-3.643690037919026,1.9674594885019472,,,,
12,zero_variance,late,entropy15,1937,,,,,0,0,,
12,feature_auc,late,varentropy15,4733,0.5758195947962698,0.6,0.0,1.0,,,,
12,mean,late,varentropy15,1937,0.10658747721553702,0.10059487790189425,-0.5127303212707894,0.7530935230013327,,,,
12,logvar,late,varentropy15,1937,-0.893204505656078,-0.6458111718982091,-4.022038042049063,1.8289897224695022,,,,
12,zero_variance,late,varentropy15,1937,,,,,0,0,,
12,feature_auc,late,moment3_15,4733,0.5822913375464894,0.6,0.0,1.0,,,,
12,mean,late,moment3_15,1937,0.11440707912004569,0.10708319719719835,-0.6059950897294034,0.8607121430381923,,,,
12,logvar,late,moment3_15,1937,-0.7668810404305337,-0.6040596720009503,-3.8180546707306573,2.2149223833270395,,,,
12,zero_variance,late,moment3_15,1937,,,,,0,0,,
12,feature_auc,late,selected_surprisal,4733,0.6392078528481188,0.6666666666666666,0.0,1.0,,,,
12,mean,late,selected_surprisal,1937,0.08878262397099175,0.09821955505664376,-0.41305332176603543,0.6000455325191032,,,,
12,logvar,late,selected_surprisal,1937,-0.49945509530304566,-0.27433283960295723,-4.080196623493323,2.6032304432904763,,,,
12,zero_variance,late,selected_surprisal,1937,,,,,0,0,,
12,feature_auc,late,selected_squared,4733,0.6618336730861172,0.7142857142857143,0.11911764705882386,1.0,,,,
12,mean,late,selected_squared,1937,0.0390229389649958,0.04944229754930322,-0.20274960584641455,0.27058649498227405,,,,
12,logvar,late,selected_squared,1936,-0.1709227309087631,-0.022333668059197072,-4.065869826263169,3.4598324992159197,,,,
12,zero_variance,late,selected_squared,1937,,,,,0,1,,
12,feature_auc,late,selected_cubed,4733,0.6696926232785688,0.75,0.14285714285714285,1.0,,,,
12,mean,late,selected_cubed,1937,0.015337048556173676,0.017450063382866046,-0.07970515881906713,0.10824527850793425,,,,
12,logvar,late,selected_cubed,1935,0.1262620825477813,0.11287911935985077,-4.3390614870867505,4.3635424781939856,,,,
12,zero_variance,late,selected_cubed,1937,,,,,1,1,,
12,feature_auc,late,moment4_15,4733,0.5824804957866441,0.6,0.0,1.0,,,,
12,mean,late,moment4_15,1937,0.12485160736364911,0.11928563539022784,-0.5845932693974926,0.863928223247456,,,,
12,logvar,late,moment4_15,1937,-0.801030235470731,-0.6401101482075682,-3.875602319391703,2.0386415102944575,,,,
12,zero_variance,late,moment4_15,1937,,,,,0,0,,
12,feature_auc,late,selected_power4,4733,0.6746761583285039,0.75,0.14505494505494554,1.0,,,,
12,mean,late,selected_power4,1937,0.00688672856588146,0.0060585570600319855,-0.031259934838478824,0.04556313399312506,,,,
12,logvar,late,selected_power4,1927,0.424659076665253,0.2973802493328071,-4.658002971610168,5.559703969495521,,,,
12,zero_variance,late,selected_power4,1937,,,,,5,5,,
12,feature_auc,late,moment5_15,4733,0.5786950258189623,0.6,0.0,1.0,,,,
12,mean,late,moment5_15,1937,0.13159723652996821,0.12473240930068924,-0.5634075751771309,0.8300452826742527,,,,
12,logvar,late,moment5_15,1937,-0.859055605300542,-0.6402623748132928,-3.9400049511219013,1.8291180361848132,,,,
12,zero_variance,late,moment5_15,1937,,,,,0,0,,
12,feature_auc,late,selected_power5,4733,0.6777147262860934,0.75,0.16666666666666666,1.0,,,,
12,mean,late,selected_power5,1937,0.0035873937980807455,0.0022713374557822782,-0.014019823459775437,0.021662095841249455,,,,
12,logvar,late,selected_power5,1919,0.6707749883219738,0.552044226073755,-5.114463049736276,6.82251318898179,,,,
12,zero_variance,late,selected_power5,1937,,,,,11,7,,
12,feature_auc,late,moment6_15,4733,0.5723656778508921,0.6,0.0,1.0,,,,
12,mean,late,moment6_15,1937,0.13013762224305855,0.12503288164770657,-0.49627198861025523,0.7415309826476084,,,,
12,logvar,late,moment6_15,1937,-0.9094871991062419,-0.6557423084284115,-3.7381611315438077,1.7207394852509106,,,,
12,zero_variance,late,moment6_15,1937,,,,,0,0,,
12,feature_auc,late,selected_power6,4733,0.6823515404327448,0.75,0.16666666666666666,1.0,,,,
12,mean,late,selected_power6,1937,0.0021023746172908514,0.0008388320595305171,-0.006238356728272403,0.010391473990471415,,,,
12,logvar,late,selected_power6,1897,0.8552881813925711,0.7491474136952515,-5.663815080273676,8.04447711648313,,,,
12,zero_variance,late,selected_power6,1937,,,,,26,14,,
12,feature_auc,late,fusion_top10,4733,0.68182246813172,0.75,0.2,1.0,,,,
12,lag_excess,late,mean_signed_feature_correlation,7958,0.10062476526639316,0.082758895874574,-0.28041716097243297,0.5070510396298274,,,1,all
12,lag_excess,late,mean_signed_feature_correlation,213,0.07980960641790104,0.052949366853575014,-0.3526200379109673,0.5084069419673168,,,1,pb_hit
12,lag_excess,late,mean_signed_feature_correlation,1743,0.1254521013031761,0.10877192420055926,-0.33779838505097415,0.6316473798719296,,,1,pb_miss
12,lag_excess,late,mean_signed_feature_correlation,5585,0.02620858614544207,0.02073517926253687,-0.4049858061770336,0.4567021894508785,,,2,all
12,lag_excess,late,mean_signed_feature_correlation,105,-0.01759532758142471,-0.053350691587119164,-0.5387932973511405,0.5169868668767038,,,2,pb_hit
12,lag_excess,late,mean_signed_feature_correlation,1013,0.01773786969960593,0.004682674714047074,-0.4950266804519808,0.5661501344853517,,,2,pb_miss
12,lag_excess,late,mean_signed_feature_correlation,4006,-0.0011491318718328334,0.0006062874928151497,-0.4437919649087142,0.440520868613962,,,3,all
12,lag_excess,late,mean_signed_feature_correlation,60,-0.10756677415890394,-0.04149065131075097,-0.8303439499304095,0.4145433258088365,,,3,pb_hit
12,lag_excess,late,mean_signed_feature_correlation,554,-0.035074786958601015,-0.03662320052410459,-0.5089745685929155,0.48847708382921934,,,3,pb_miss
