acc,cell,cont_16,cont_30,cont_5,cont_9,dataset,delta_16,delta_30,delta_5,delta_9,k,lr_16,lr_30,lr_5,lr_9,lr_ci_16,lr_ci_30,lr_ci_5,lr_ci_9,lr_in_16,lr_in_30,lr_in_5,lr_in_9,model,n,n_avail_16,n_avail_30,n_avail_5,n_avail_9,used_16,used_30,used_5,used_9
0.05,rag_hotpotqa_mistral24b,0.4455,,0.5314,0.5402,lciteeval_hotpotqa,0.3906996779388082,,0.2927384863123994,0.3316679549114331,1,0.8361996779388082,0.8814331723027375,0.8241384863123994,0.8718679549114331,"[np.float64(0.6734617466680373), np.float64(0.9102167287671369)]","[np.float64(0.6956497584541063), np.float64(0.9380029325010824)]","[np.float64(0.6658426295797941), np.float64(0.8825048842793017)]","[np.float64(0.6968212153249156), np.float64(0.9270747182075814)]",0.9480994152046784,0.9824561403508772,0.8717105263157894,0.8918128654970761,mistralai/Mistral-Small-24B-Instruct-2501,240,16,30,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.075,rag_hotpotqa_qwen72b,0.6494,,0.7425,0.6502,lciteeval_hotpotqa,0.0914585858585859,,0.09063131313131301,0.1257848484848485,1,0.7408585858585859,0.816489898989899,0.8331313131313131,0.7759848484848485,"[np.float64(0.6257895759639065), np.float64(0.849149445133693)]","[np.float64(0.7113617123488248), np.float64(0.8941163585880473)]","[np.float64(0.7133785015788329), np.float64(0.9377094699155306)]","[np.float64(0.6729340607193135), np.float64(0.8916419738005752)]",0.8973973973973974,0.9714714714714715,0.8506006006006006,0.8608608608608608,Qwen/Qwen2.5-72B-Instruct,240,16,29,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.075,rag_hotpotqa_qwen7b,0.4957,,0.523,0.5305,lciteeval_hotpotqa,0.17249023569023564,,0.15300168350168342,0.18426430976430974,1,0.6681902356902356,0.6118350168350168,0.6760016835016834,0.7147643097643097,"[np.float64(0.5916374071353314), np.float64(0.8094111416964677)]","[np.float64(0.5777323848119071), np.float64(0.7997281467396636)]","[np.float64(0.6091380103274062), np.float64(0.8317158413251388)]","[np.float64(0.6233788750726071), np.float64(0.8340463684971897)]",0.8455955955955956,0.8788788788788788,0.7112112112112111,0.7805305305305306,Qwen/Qwen2.5-7B-Instruct,240,16,29,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.15416666666666667,rag_narrativeqa_llama70b,0.5363,,0.5765,0.5078,lciteeval_narrativeqa,0.07927491289198596,,0.03064721254355396,0.09521611498257831,1,0.615574912891986,0.5880378919860628,0.607147212543554,0.6030161149825783,"[np.float64(0.5803185102328587), np.float64(0.7304487186589441)]","[np.float64(0.5560826373392648), np.float64(0.7043621914914185)]","[np.float64(0.5657701828747815), np.float64(0.7165975411646281)]","[np.float64(0.5604591905267055), np.float64(0.7105408874366793)]",0.746105711622953,0.7990946611636267,0.6406603647982958,0.6968446278791106,meta-llama/Llama-3.3-70B-Instruct,240,16,29,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.1125,rag_narrativeqa_llama8b,0.3931,,0.421,0.4224,lciteeval_narrativeqa,0.2795245847176079,,0.21179438907345888,0.21272366186784797,1,0.6726245847176079,0.6668992248062017,0.6327943890734589,0.635123661867848,"[np.float64(0.620621392511591), np.float64(0.7793889870456555)]","[np.float64(0.6315488927023359), np.float64(0.7602595547204207)]","[np.float64(0.5808459295148356), np.float64(0.7528722235675759)]","[np.float64(0.5967956933405033), np.float64(0.7487637085971383)]",0.8069900886802295,0.8706311945748564,0.7188315075639019,0.7416101547556946,meta-llama/Llama-3.1-8B-Instruct,240,16,30,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.10416666666666667,rag_narrativeqa_mistral24b,0.6024,,0.576,0.5016,lciteeval_narrativeqa,0.07573953488372087,,0.08632558139534885,0.17467906976744185,1,0.6781395348837209,0.7665116279069768,0.6623255813953488,0.6762790697674419,"[np.float64(0.6478630414316775), np.float64(0.8071809108621232)]","[np.float64(0.6806732189639076), np.float64(0.849402418938541)]","[np.float64(0.6406386327164537), np.float64(0.809961068973896)]","[np.float64(0.6501031057307114), np.float64(0.8233634267814433)]",0.8463255813953489,0.931906976744186,0.7291162790697675,0.7823255813953489,mistralai/Mistral-Small-24B-Instruct-2501,240,16,30,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.11666666666666667,rag_narrativeqa_qwen72b,0.6831,,0.7224,0.6358,lciteeval_narrativeqa,0.0024740125507567434,,0.04283809523809512,0.06523728313030641,1,0.6855740125507568,0.7224584717607974,0.7652380952380952,0.7010372831303064,"[np.float64(0.6147190181755022), np.float64(0.8080826852411154)]","[np.float64(0.6547739495571192), np.float64(0.8381385761893482)]","[np.float64(0.6801775035147859), np.float64(0.8519042919181086)]","[np.float64(0.6248746321006231), np.float64(0.826782602051677)]",0.8224393530997305,0.9017857142857142,0.7990229110512129,0.8005390835579514,Qwen/Qwen2.5-72B-Instruct,240,16,29,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.08333333333333333,rag_narrativeqa_qwen7b,0.6918,,0.7423,0.6591,lciteeval_narrativeqa,0.07069999999999999,,-0.03548181818181817,0.045445454545454456,1,0.7625,0.7454545454545454,0.7068181818181818,0.7045454545454545,"[np.float64(0.6850690571271966), np.float64(0.8843512048972539)]","[np.float64(0.6653507191949394), np.float64(0.8669031067549745)]","[np.float64(0.6192054775501357), np.float64(0.8381694756813295)]","[np.float64(0.6606899998001649), np.float64(0.8616750525454973)]",0.9147727272727273,0.9340909090909091,0.7695454545454545,0.8252272727272727,Qwen/Qwen2.5-7B-Instruct,240,16,29,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.13125,rag_natural_questions_llama70b,0.5039,,0.4529,0.4902,lciteeval_natural_questions,0.17897037037037034,,0.1689253968253968,0.17097724867724867,1,0.6828703703703703,0.6595767195767196,0.6218253968253968,0.6611772486772487,"[np.float64(0.6260088845721493), np.float64(0.8318445316733691)]","[np.float64(0.633281079480864), np.float64(0.8197159542348641)]","[np.float64(0.5917663919413919), np.float64(0.7810671182266009)]","[np.float64(0.6088886286055641), np.float64(0.8189905343827063)]",0.8304213771839671,0.8869475847893115,0.5673175745118191,0.7478588557725248,meta-llama/Llama-3.3-70B-Instruct,160,16,29,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.03125,rag_natural_questions_llama8b,0.3368,,0.3239,0.409,lciteeval_natural_questions,0.3212645161290322,,0.36642258064516126,0.26196774193548394,1,0.6580645161290322,0.7741935483870968,0.6903225806451613,0.6709677419354839,"[np.float64(0.5103281423804227), np.float64(0.6958542825361512)]","[np.float64(0.5296612903225806), np.float64(0.8032258064516128)]","[np.float64(0.5128279569892473), np.float64(0.7301236559139785)]","[np.float64(0.5133281423804227), np.float64(0.7211021505376344)]",0.9458064516129032,1.0,0.8335483870967741,0.8735483870967742,meta-llama/Llama-3.1-8B-Instruct,160,16,30,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.04375,rag_natural_questions_mistral24b,0.3567,,0.3501,0.3436,lciteeval_natural_questions,0.39652580645161284,,0.3892548387096774,0.36489462365591396,1,0.7532258064516129,0.7309677419354839,0.7393548387096774,0.708494623655914,"[np.float64(0.5698559907834102), np.float64(0.8465392234758194)]","[np.float64(0.5466344086021505), np.float64(0.8049970602256475)]","[np.float64(0.5699543010752689), np.float64(0.7826308464431377)]","[np.float64(0.5432150537634408), np.float64(0.7929592139414163)]",0.8935574229691876,0.9915966386554622,0.7833800186741363,0.7572362278244631,mistralai/Mistral-Small-24B-Instruct-2501,160,16,30,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.1375,rag_natural_questions_qwen72b,0.7052,,0.7177,0.7075,lciteeval_natural_questions,0.06849047619047599,,0.054125396825396854,0.10748677248677252,1,0.773690476190476,0.76244708994709,0.7718253968253969,0.8149867724867725,"[np.float64(0.6915083383007677), np.float64(0.861710463011016)]","[np.float64(0.6763576480990274), np.float64(0.8725396238870993)]","[np.float64(0.6855763852048335), np.float64(0.8754869136707593)]","[np.float64(0.7223541571933813), np.float64(0.888608507711956)]",0.8932806324110671,0.9219367588932806,0.8165349143610013,0.8764822134387351,Qwen/Qwen2.5-72B-Instruct,160,16,29,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.075,rag_natural_questions_qwen7b,0.6087,,0.6273,0.5597,lciteeval_natural_questions,0.07670229885057467,,0.04637816091954028,0.041564367816092074,1,0.6854022988505747,0.6564367816091955,0.6736781609195402,0.601264367816092,"[np.float64(0.5966957752882391), np.float64(0.8300109976693681)]","[np.float64(0.5836893200422121), np.float64(0.8109298132551747)]","[np.float64(0.5968469364108269), np.float64(0.7972104322262832)]","[np.float64(0.5616594066158165), np.float64(0.7464708935854654)]",0.8980855855855856,0.9521396396396397,0.8018018018018018,0.8282657657657658,Qwen/Qwen2.5-7B-Instruct,160,16,29,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.6616161616161617,sciq_llama8b,0.7215,,0.7381,0.7081,sciq,0.0014939576093423446,,0.030135183619799055,0.014180141510910849,1,0.7229939576093424,0.6752324598478445,0.768235183619799,0.7222801415109108,"[np.float64(0.6498678939228077), np.float64(0.79733562538681)]","[np.float64(0.6058176169743411), np.float64(0.7568279577554693)]","[np.float64(0.6962921133674859), np.float64(0.8322749822435048)]","[np.float64(0.6516114697775889), np.float64(0.7949588144135559)]",0.7924119858721658,0.8059701492537313,0.7693972883673237,0.7572063347385212,meta-llama/Llama-3.1-8B-Instruct,198,16,30,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.4852245862884161,se_nq_open_llama8b,0.6731,,0.718,0.6679,nq_open,0.06826306949752925,,0.027274470305948872,0.07212561238126292,10,0.7413630694975293,0.7480096298447583,0.7452744703059488,0.740025612381263,"[np.float64(0.7302017222267405), np.float64(0.7524780528235284)]","[np.float64(0.7369524113743272), np.float64(0.7592128611084535)]","[np.float64(0.7340888398890358), np.float64(0.7560341113619716)]","[np.float64(0.7287962595428532), np.float64(0.7508716591095218)]",0.7509994112637413,0.7620217846399968,0.7485144128509518,0.7449887077309043,meta-llama/Llama-3.1-8B-Instruct,8460,14,27,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.27957722468462326,se_squad_v2_llama8b,0.7659,,0.7982,0.749,squad_v2,0.039967360879625824,,0.015495581358757615,0.02727813254473943,10,0.8058673608796258,0.814216953601987,0.8136955813587576,0.7762781325447394,"[np.float64(0.7872636695557903), np.float64(0.8216147445882361)]","[np.float64(0.7966785110250286), np.float64(0.8307262526517921)]","[np.float64(0.7948135739487617), np.float64(0.8298422658223271)]","[np.float64(0.7562789778000497), np.float64(0.7947247728352564)]",0.8297132732330635,0.8503405168931008,0.8253737028614963,0.7938937818152436,meta-llama/Llama-3.1-8B-Instruct,2933,14,27,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.4644502303224514,seiclr_triviaqa_opt30b,0.5308,,0.5948,0.5329,trivia_qa_rougel,0.15326032230148312,,0.062264943738887246,0.12098690606318419,10,0.6840603223014832,0.7202201806894349,0.6570649437388872,0.6538869060631842,"[np.float64(0.6704214719958723), np.float64(0.6985370041179471)]","[np.float64(0.7058979750245045), np.float64(0.7339371826576941)]","[np.float64(0.6432799573056396), np.float64(0.6729753777865929)]","[np.float64(0.6404054921304408), np.float64(0.6697215468999662)]",0.6910910907036696,0.7299023739051372,0.6602131976650241,0.6601120850391049,facebook/opt-30b,4993,15,28,5,9,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.476775956284153,semenergy_triviaqa_qwen3_8b,0.7145,,0.8006,0.7377,trivia_qa,0.07851148898045279,,-0.006056036270244647,0.059393507027328596,10,0.7930114889804528,0.81815742646586,0.7945439637297553,0.7970935070273286,"[np.float64(0.77968548711431), np.float64(0.8063556152817417)]","[np.float64(0.8053512850221007), np.float64(0.8311833035786607)]","[np.float64(0.7809975501791522), np.float64(0.8083171654835812)]","[np.float64(0.7837349067599666), np.float64(0.8100494608836769)]",0.81762036337399,0.843253923722551,0.8036260092451972,0.813731345640867,Qwen/Qwen3-8B,4392,14,27,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
0.0234375,spilled_triviaqa_llama8b,0.9067,,0.934,0.8967,trivia_qa,-0.02070000000000005,,-0.008000000000000118,-0.09070000000000022,1,0.8859999999999999,0.9,0.9259999999999999,0.8059999999999998,"[np.float64(0.5799117647058823), np.float64(0.9080803921568626)]","[np.float64(0.5799791666666666), np.float64(0.9191486594637854)]","[np.float64(0.5876690676270508), np.float64(0.9480057222889157)]","[np.float64(0.5249511978704525), np.float64(0.8416727941176472)]",0.9873333333333333,0.994,0.948,0.9393333333333334,meta-llama/Llama-3.1-8B-Instruct,256,14,28,5,9,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|low_band_power|sw_var_peak|cusum_max|spectral_entropy,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|rpdi|pe_mean|cusum_max
