lane,representation,graph,tie_seed,graph_role,cells,median_raw_target_effect,exact_eligible_cells,exact_eligible_fraction,median_exact_target_effect,fraction_exact_effect_positive,fraction_exact_holm_p_le_0p05,median_exact_purity_excess,crt_eligible_cells,crt_eligible_fraction,median_crt_target_effect,fraction_crt_effect_positive,fraction_crt_holm_p_le_0p05,median_crt_purity_excess,pair_eligible_cells,pair_eligible_fraction,median_pair_target_effect,fraction_pair_effect_positive,fraction_pair_holm_p_le_0p05,median_pair_purity_excess,median_length_effect,healthy_graph_fraction,median_largest_component_fraction,median_isolated_fraction,mean_iu_auroc,mean_liu_auroc,mean_liu_delta_auroc,spearman_exact_effect_vs_liu_delta
global24,train_residualized,permuted_self_safe_union_knn_k7,211,control,21,0.008404072089138886,19,0.9047619047619048,0.006576674027699865,0.5789473684210527,0.0,-0.0005130368408493569,20,0.9523809523809523,0.007329417490679899,0.65,0.0,0.0017616695780627578,13,0.6190476190476191,0.0022943224902694623,0.6923076923076923,0.0,0.0002342874904488479,0.0070775792839769475,0.8571428571428571,1.0,0.0,0.7063034689147899,0.7063140976266398,1.0628711850006811e-05,-0.07368421052631578
global24,train_residualized,permuted_self_safe_union_knn_k7,307,control,21,-0.00235532775513498,19,0.9047619047619048,0.004083000312477408,0.5263157894736842,0.0,0.0018573118471769678,20,0.9523809523809523,-0.00017974777737956844,0.5,0.0,0.00027793929735325795,13,0.6190476190476191,-0.006142988171128011,0.23076923076923078,0.0,-0.002958957117423222,-0.00024482081872810515,0.8571428571428571,1.0,0.0,0.7063034689147899,0.7063030823110632,-3.866037268096534e-07,-0.12212867613232604
processbench,original,union_knn_k7_self_safe,101,candidate,4,0.2636089751648496,4,1.0,0.1502777364051499,1.0,1.0,0.05832407091391578,3,0.75,0.23006483567385422,1.0,1.0,0.09506160335111613,4,1.0,0.1903388136914048,1.0,1.0,0.07861346148957149,0.6302337248109133,1.0,1.0,0.0,0.7899704069130393,0.792078873567874,0.002108466654834662,0.39999999999999997
processbench,original,union_knn_k7_self_safe,211,candidate,4,0.2636089751648496,4,1.0,0.1502777364051499,1.0,1.0,0.05832407091391578,3,0.75,0.23006483567385422,1.0,1.0,0.09506160335111613,4,1.0,0.1903388136914048,1.0,1.0,0.07861346148957149,0.6302337248109133,1.0,1.0,0.0,0.7899704069130393,0.792078873567874,0.002108466654834662,0.39999999999999997
processbench,original,union_knn_k7_self_safe,307,candidate,4,0.2636089751648496,4,1.0,0.1502777364051499,1.0,1.0,0.05832407091391578,3,0.75,0.23006483567385422,1.0,1.0,0.09506160335111613,4,1.0,0.1903388136914048,1.0,1.0,0.07861346148957149,0.6302337248109133,1.0,1.0,0.0,0.7899704069130393,0.792078873567874,0.002108466654834662,0.39999999999999997
processbench,original,radius_edge_matched_k7,101,candidate,4,0.20913981786528188,4,1.0,0.1204684341241754,1.0,1.0,0.04550572992709517,3,0.75,0.20712240370485882,1.0,1.0,0.056149318810824744,4,1.0,0.1481559559943399,1.0,1.0,0.04867939210795347,0.44973373711151676,0.0,0.81925,0.13674999999999998,0.7899704069130393,0.7903511464566312,0.00038073954359182927,0.0
processbench,original,radius_edge_matched_k7,211,candidate,4,0.20913981786528188,4,1.0,0.1204684341241754,1.0,1.0,0.04550572992709517,3,0.75,0.20712240370485882,1.0,1.0,0.056149318810824744,4,1.0,0.1481559559943399,1.0,1.0,0.04867939210795347,0.44973373711151676,0.0,0.81925,0.13674999999999998,0.7899704069130393,0.7903511464566312,0.00038073954359182927,0.0
processbench,original,radius_edge_matched_k7,307,candidate,4,0.20913981786528188,4,1.0,0.1204684341241754,1.0,1.0,0.04550572992709517,3,0.75,0.20712240370485882,1.0,1.0,0.056149318810824744,4,1.0,0.1481559559943399,1.0,1.0,0.04867939210795347,0.44973373711151676,0.0,0.81925,0.13674999999999998,0.7899704069130393,0.7903511464566312,0.00038073954359182927,0.0
processbench,original,adaptive_knn_mean7_k3_25,101,candidate,4,0.2560858392588651,4,1.0,0.15251202610530057,1.0,1.0,0.0681294659591758,3,0.75,0.22648015567202723,1.0,1.0,0.12435144067046477,4,1.0,0.1842909849780371,1.0,1.0,0.09304492175917095,0.6413859465159943,1.0,1.0,0.0,0.7899704069130393,0.7920654231692634,0.0020950162562240193,0.39999999999999997
processbench,original,adaptive_knn_mean7_k3_25,211,candidate,4,0.2560858392588651,4,1.0,0.15251202610530057,1.0,1.0,0.0681294659591758,3,0.75,0.22648015567202723,1.0,1.0,0.12435144067046477,4,1.0,0.1842909849780371,1.0,1.0,0.09304492175917095,0.6413859465159943,1.0,1.0,0.0,0.7899704069130393,0.7920654231692634,0.0020950162562240193,0.39999999999999997
processbench,original,adaptive_knn_mean7_k3_25,307,candidate,4,0.2560858392588651,4,1.0,0.15251202610530057,1.0,1.0,0.0681294659591758,3,0.75,0.22648015567202723,1.0,1.0,0.12435144067046477,4,1.0,0.1842909849780371,1.0,1.0,0.09304492175917095,0.6413859465159943,1.0,1.0,0.0,0.7899704069130393,0.7920654231692634,0.0020950162562240193,0.39999999999999997
processbench,original,diffusion_edge_matched_base25_t2,101,candidate,4,0.25016737497526226,4,1.0,0.14385308989264387,1.0,1.0,0.05986951223065651,3,0.75,0.22314518348586793,1.0,1.0,0.09891750423690393,4,1.0,0.1821939450040559,1.0,1.0,0.0808499479778449,0.5371454687695706,1.0,1.0,0.0,0.7899704069130393,0.7918971330725078,0.0019267261594683172,0.39999999999999997
processbench,original,diffusion_edge_matched_base25_t2,211,candidate,4,0.25016737497526226,4,1.0,0.14385308989264387,1.0,1.0,0.05986951223065651,3,0.75,0.22314518348586793,1.0,1.0,0.09891750423690393,4,1.0,0.1821939450040559,1.0,1.0,0.0808499479778449,0.5371454687695706,1.0,1.0,0.0,0.7899704069130393,0.7918971330725078,0.0019267261594683172,0.39999999999999997
processbench,original,diffusion_edge_matched_base25_t2,307,candidate,4,0.25016737497526226,4,1.0,0.14385308989264387,1.0,1.0,0.05986951223065651,3,0.75,0.22314518348586793,1.0,1.0,0.09891750423690393,4,1.0,0.1821939450040559,1.0,1.0,0.0808499479778449,0.5371454687695706,1.0,1.0,0.0,0.7899704069130393,0.7918971330725078,0.0019267261594683172,0.39999999999999997
processbench,original,diffusion_edge_matched_base25_t4,101,candidate,4,0.251957026607705,4,1.0,0.14596760208034443,1.0,1.0,0.06283322143292741,3,0.75,0.22567005612905633,1.0,1.0,0.10221068954629997,4,1.0,0.1802754523473143,1.0,1.0,0.08311165401730991,0.5154925813634075,1.0,1.0,0.0,0.7899704069130393,0.7916949386516559,0.0017245317386165027,-0.19999999999999998
processbench,original,diffusion_edge_matched_base25_t4,211,candidate,4,0.251957026607705,4,1.0,0.14596760208034443,1.0,1.0,0.06283322143292741,3,0.75,0.22567005612905633,1.0,1.0,0.10221068954629997,4,1.0,0.1802754523473143,1.0,1.0,0.08311165401730991,0.5154925813634075,1.0,1.0,0.0,0.7899704069130393,0.7916949386516559,0.0017245317386165027,-0.19999999999999998
processbench,original,diffusion_edge_matched_base25_t4,307,candidate,4,0.251957026607705,4,1.0,0.14596760208034443,1.0,1.0,0.06283322143292741,3,0.75,0.22567005612905633,1.0,1.0,0.10221068954629997,4,1.0,0.1802754523473143,1.0,1.0,0.08311165401730991,0.5154925813634075,1.0,1.0,0.0,0.7899704069130393,0.7916949386516559,0.0017245317386165027,-0.19999999999999998
processbench,original,deployed_union_knn_k7,101,control,4,0.2633897352856954,4,1.0,0.1502526065582965,1.0,0.0,0.05816784249727053,3,0.75,0.22939080926203725,1.0,0.0,0.09468382352048899,4,1.0,0.1901075176818802,1.0,0.0,0.07845567779178297,0.6300115264746845,1.0,1.0,0.0,0.7899704069130393,0.7920851726491381,0.0021147657360987837,0.39999999999999997
processbench,original,deployed_union_knn_k7,211,control,4,0.2633897352856954,4,1.0,0.1502526065582965,1.0,0.0,0.05816784249727053,3,0.75,0.22939080926203725,1.0,0.0,0.09468382352048899,4,1.0,0.1901075176818802,1.0,0.0,0.07845567779178297,0.6300115264746845,1.0,1.0,0.0,0.7899704069130393,0.7920851726491381,0.0021147657360987837,0.39999999999999997
processbench,original,deployed_union_knn_k7,307,control,4,0.2633897352856954,4,1.0,0.1502526065582965,1.0,0.0,0.05816784249727053,3,0.75,0.22939080926203725,1.0,0.0,0.09468382352048899,4,1.0,0.1901075176818802,1.0,0.0,0.07845567779178297,0.6300115264746845,1.0,1.0,0.0,0.7899704069130393,0.7920851726491381,0.0021147657360987837,0.39999999999999997
processbench,original,mutual_knn_k7,101,control,4,0.2632157364033354,4,1.0,0.15356871200544747,1.0,0.0,0.06839836238249186,3,0.75,0.23354924292498255,1.0,0.0,0.11125097288075803,4,1.0,0.19472188906437093,1.0,0.0,0.08990754391147526,0.6293879687655024,1.0,0.9435,0.0335,0.7899704069130393,0.791589859564614,0.001619452651574621,-0.19999999999999998
processbench,original,mutual_knn_k7,211,control,4,0.2632157364033354,4,1.0,0.15356871200544747,1.0,0.0,0.06839836238249186,3,0.75,0.23354924292498255,1.0,0.0,0.11125097288075803,4,1.0,0.19472188906437093,1.0,0.0,0.08990754391147526,0.6293879687655024,1.0,0.9435,0.0335,0.7899704069130393,0.791589859564614,0.001619452651574621,-0.19999999999999998
processbench,original,mutual_knn_k7,307,control,4,0.2632157364033354,4,1.0,0.15356871200544747,1.0,0.0,0.06839836238249186,3,0.75,0.23354924292498255,1.0,0.0,0.11125097288075803,4,1.0,0.19472188906437093,1.0,0.0,0.08990754391147526,0.6293879687655024,1.0,0.9435,0.0335,0.7899704069130393,0.791589859564614,0.001619452651574621,-0.19999999999999998
processbench,original,length_only_knn_k7,101,control,4,0.06479672610492682,4,1.0,0.0002793659597964611,0.75,0.0,0.0003272166028918111,3,0.75,-0.030398072996141407,0.0,0.0,-0.009808214731179987,4,1.0,0.006858258849050499,1.0,0.0,0.003109997160408162,0.9929234537451497,0.0,0.6395,0.0,0.7899704069130393,0.7875478023434379,-0.002422604569601444,0.39999999999999997
processbench,original,length_only_knn_k7,211,control,4,0.06446030142847337,4,1.0,0.0005626788578554187,0.75,0.0,0.000709703754087132,3,0.75,-0.03116633057983714,0.3333333333333333,0.0,-0.010797035622602813,4,1.0,0.010215145356100422,1.0,0.0,0.00395498408593109,0.9929249704132106,0.0,0.6395,0.0,0.7899704069130393,0.7875475321927419,-0.0024228747202975354,-0.39999999999999997
processbench,original,length_only_knn_k7,307,control,4,0.0688891652921342,4,1.0,0.0008089626039613027,0.5,0.0,0.0004747741108198089,3,0.75,-0.025472205090441367,0.0,0.0,-0.00857047902774366,4,1.0,0.006916705114976364,1.0,0.0,0.002841863363188757,0.992923615445086,0.0,0.6395,0.0,0.7899704069130393,0.787554119944577,-0.0024162869684622446,0.6000000000000001
processbench,original,permuted_self_safe_union_knn_k7,101,control,4,0.007275443381484467,4,1.0,0.001522725075477402,0.5,0.0,0.00040480702123246726,3,0.75,0.0009390795433691917,0.6666666666666666,0.0,-0.0043847374382190996,4,1.0,0.008166438350705954,0.5,0.0,0.005836256866981915,-0.0032783324544701275,1.0,1.0,0.0,0.7899704069130393,0.7900191208249594,4.871391192004526e-05,0.19999999999999998
processbench,original,permuted_self_safe_union_knn_k7,211,control,4,-0.009402342919162483,4,1.0,-0.0084954513726773,0.0,0.0,-0.006050403110404334,3,0.75,-0.009870309174311564,0.3333333333333333,0.0,-0.006526579394724563,4,1.0,-0.013507273290353596,0.0,0.0,-0.007786515364414992,-0.009947010441769348,1.0,1.0,0.0,0.7899704069130393,0.7900046524618793,3.4245548839878515e-05,-0.39999999999999997
processbench,original,permuted_self_safe_union_knn_k7,307,control,4,-0.007116379635131843,4,1.0,-0.006923159242072929,0.0,0.0,-0.002331081471706631,3,0.75,-0.007889011042501061,0.0,0.0,-0.005244280803561985,4,1.0,-0.007541499941479074,0.0,0.0,-0.0015590779593541715,0.014207321838877643,1.0,1.0,0.0,0.7899704069130393,0.7899084511864556,-6.195572658379556e-05,-0.39999999999999997
processbench,drop_length,union_knn_k7_self_safe,101,candidate,4,0.258271428644506,4,1.0,0.148840691260523,1.0,1.0,0.05949733720831929,3,0.75,0.22872558247672986,1.0,1.0,0.09540874934368082,4,1.0,0.1924855579196353,1.0,1.0,0.07950118940627593,0.5350516384865109,1.0,1.0,0.0,0.7878115650319852,0.7888991578969051,0.0010875928649199396,0.19999999999999998
processbench,drop_length,union_knn_k7_self_safe,211,candidate,4,0.258271428644506,4,1.0,0.148840691260523,1.0,1.0,0.05949733720831929,3,0.75,0.22872558247672986,1.0,1.0,0.09540874934368082,4,1.0,0.1924855579196353,1.0,1.0,0.07950118940627593,0.5350516384865109,1.0,1.0,0.0,0.7878115650319852,0.7888991578969051,0.0010875928649199396,0.19999999999999998
processbench,drop_length,union_knn_k7_self_safe,307,candidate,4,0.258271428644506,4,1.0,0.148840691260523,1.0,1.0,0.05949733720831929,3,0.75,0.22872558247672986,1.0,1.0,0.09540874934368082,4,1.0,0.1924855579196353,1.0,1.0,0.07950118940627593,0.5350516384865109,1.0,1.0,0.0,0.7878115650319852,0.7888991578969051,0.0010875928649199396,0.19999999999999998
processbench,drop_length,radius_edge_matched_k7,101,candidate,4,0.21474775904511095,4,1.0,0.10971368423443167,1.0,1.0,0.04028028490480884,3,0.75,0.19823594547151066,1.0,1.0,0.05005607757174124,4,1.0,0.1447144309787567,1.0,1.0,0.04858446644080583,0.39033310528401066,0.0,0.81075,0.145,0.7878115650319852,0.7880640314816756,0.00025246644969034726,-0.6000000000000001
processbench,drop_length,radius_edge_matched_k7,211,candidate,4,0.21474775904511095,4,1.0,0.10971368423443167,1.0,1.0,0.04028028490480884,3,0.75,0.19823594547151066,1.0,1.0,0.05005607757174124,4,1.0,0.1447144309787567,1.0,1.0,0.04858446644080583,0.39033310528401066,0.0,0.81075,0.145,0.7878115650319852,0.7880640314816756,0.00025246644969034726,-0.6000000000000001
processbench,drop_length,radius_edge_matched_k7,307,candidate,4,0.21474775904511095,4,1.0,0.10971368423443167,1.0,1.0,0.04028028490480884,3,0.75,0.19823594547151066,1.0,1.0,0.05005607757174124,4,1.0,0.1447144309787567,1.0,1.0,0.04858446644080583,0.39033310528401066,0.0,0.81075,0.145,0.7878115650319852,0.7880640314816756,0.00025246644969034726,-0.6000000000000001
processbench,drop_length,adaptive_knn_mean7_k3_25,101,candidate,4,0.24740887414975082,4,1.0,0.15259199449068211,1.0,1.0,0.06950160737443162,3,0.75,0.22355826303876306,1.0,1.0,0.12347403397756518,4,1.0,0.17845672626983144,1.0,1.0,0.09465886240754728,0.541863221537376,1.0,1.0,0.0,0.7878115650319852,0.7889514490423408,0.0011398840103556962,0.19999999999999998
processbench,drop_length,adaptive_knn_mean7_k3_25,211,candidate,4,0.24740887414975082,4,1.0,0.15259199449068211,1.0,1.0,0.06950160737443162,3,0.75,0.22355826303876306,1.0,1.0,0.12347403397756518,4,1.0,0.17845672626983144,1.0,1.0,0.09465886240754728,0.541863221537376,1.0,1.0,0.0,0.7878115650319852,0.7889514490423408,0.0011398840103556962,0.19999999999999998
processbench,drop_length,adaptive_knn_mean7_k3_25,307,candidate,4,0.24740887414975082,4,1.0,0.15259199449068211,1.0,1.0,0.06950160737443162,3,0.75,0.22355826303876306,1.0,1.0,0.12347403397756518,4,1.0,0.17845672626983144,1.0,1.0,0.09465886240754728,0.541863221537376,1.0,1.0,0.0,0.7878115650319852,0.7889514490423408,0.0011398840103556962,0.19999999999999998
processbench,drop_length,diffusion_edge_matched_base25_t2,101,candidate,4,0.23901561129906454,4,1.0,0.14010202860150608,1.0,1.0,0.06133505940067541,3,0.75,0.21506873443167998,1.0,1.0,0.09765294246733291,4,1.0,0.17479792637311176,1.0,1.0,0.0794642906182807,0.47393097424819586,1.0,1.0,0.0,0.7878115650319852,0.7888087287600385,0.000997163728053363,-0.39999999999999997
processbench,drop_length,diffusion_edge_matched_base25_t2,211,candidate,4,0.23901561129906454,4,1.0,0.14010202860150608,1.0,1.0,0.06133505940067541,3,0.75,0.21506873443167998,1.0,1.0,0.09765294246733291,4,1.0,0.17479792637311176,1.0,1.0,0.0794642906182807,0.47393097424819586,1.0,1.0,0.0,0.7878115650319852,0.7888087287600385,0.000997163728053363,-0.39999999999999997
processbench,drop_length,diffusion_edge_matched_base25_t2,307,candidate,4,0.23901561129906454,4,1.0,0.14010202860150608,1.0,1.0,0.06133505940067541,3,0.75,0.21506873443167998,1.0,1.0,0.09765294246733291,4,1.0,0.17479792637311176,1.0,1.0,0.0794642906182807,0.47393097424819586,1.0,1.0,0.0,0.7878115650319852,0.7888087287600385,0.000997163728053363,-0.39999999999999997
processbench,drop_length,diffusion_edge_matched_base25_t4,101,candidate,4,0.2357398382940354,4,1.0,0.13991761595211252,1.0,1.0,0.06320887693980881,3,0.75,0.21329381659688038,1.0,1.0,0.10059500377943209,4,1.0,0.17594154499300318,1.0,1.0,0.08272214895762131,0.45940546705292995,1.0,1.0,0.0,0.7878115650319852,0.7886884817527821,0.0008769167207970108,-0.39999999999999997
processbench,drop_length,diffusion_edge_matched_base25_t4,211,candidate,4,0.2357398382940354,4,1.0,0.13991761595211252,1.0,1.0,0.06320887693980881,3,0.75,0.21329381659688038,1.0,1.0,0.10059500377943209,4,1.0,0.17594154499300318,1.0,1.0,0.08272214895762131,0.45940546705292995,1.0,1.0,0.0,0.7878115650319852,0.7886884817527821,0.0008769167207970108,-0.39999999999999997
processbench,drop_length,diffusion_edge_matched_base25_t4,307,candidate,4,0.2357398382940354,4,1.0,0.13991761595211252,1.0,1.0,0.06320887693980881,3,0.75,0.21329381659688038,1.0,1.0,0.10059500377943209,4,1.0,0.17594154499300318,1.0,1.0,0.08272214895762131,0.45940546705292995,1.0,1.0,0.0,0.7878115650319852,0.7886884817527821,0.0008769167207970108,-0.39999999999999997
processbench,drop_length,deployed_union_knn_k7,101,control,4,0.25813998218313555,4,1.0,0.14896473135516858,1.0,0.0,0.05947968674850468,3,0.75,0.22853171623892002,1.0,0.0,0.09566386763285561,4,1.0,0.19250115538141171,1.0,0.0,0.07961802641473276,0.5350130603419032,1.0,1.0,0.0,0.7878115650319852,0.7888944302076298,0.0010828651756447372,0.19999999999999998
processbench,drop_length,deployed_union_knn_k7,211,control,4,0.25813998218313555,4,1.0,0.14896473135516858,1.0,0.0,0.05947968674850468,3,0.75,0.22853171623892002,1.0,0.0,0.09566386763285561,4,1.0,0.19250115538141171,1.0,0.0,0.07961802641473276,0.5350130603419032,1.0,1.0,0.0,0.7878115650319852,0.7888944302076298,0.0010828651756447372,0.19999999999999998
processbench,drop_length,deployed_union_knn_k7,307,control,4,0.25813998218313555,4,1.0,0.14896473135516858,1.0,0.0,0.05947968674850468,3,0.75,0.22853171623892002,1.0,0.0,0.09566386763285561,4,1.0,0.19250115538141171,1.0,0.0,0.07961802641473276,0.5350130603419032,1.0,1.0,0.0,0.7878115650319852,0.7888944302076298,0.0010828651756447372,0.19999999999999998
processbench,drop_length,mutual_knn_k7,101,control,4,0.25045042212875235,4,1.0,0.14384200746790315,1.0,0.0,0.06603949475532933,3,0.75,0.2329200836150507,1.0,0.0,0.10695915483536522,4,1.0,0.1858619078682672,1.0,0.0,0.09140712951941188,0.5177532679332693,1.0,0.9475,0.034,0.7878115650319852,0.788624192527086,0.0008126274951008594,-0.7999999999999999
processbench,drop_length,mutual_knn_k7,211,control,4,0.25045042212875235,4,1.0,0.14384200746790315,1.0,0.0,0.06603949475532933,3,0.75,0.2329200836150507,1.0,0.0,0.10695915483536522,4,1.0,0.1858619078682672,1.0,0.0,0.09140712951941188,0.5177532679332693,1.0,0.9475,0.034,0.7878115650319852,0.788624192527086,0.0008126274951008594,-0.7999999999999999
processbench,drop_length,mutual_knn_k7,307,control,4,0.25045042212875235,4,1.0,0.14384200746790315,1.0,0.0,0.06603949475532933,3,0.75,0.2329200836150507,1.0,0.0,0.10695915483536522,4,1.0,0.1858619078682672,1.0,0.0,0.09140712951941188,0.5177532679332693,1.0,0.9475,0.034,0.7878115650319852,0.788624192527086,0.0008126274951008594,-0.7999999999999999
