cell,family,domain,n,positive_rate,method_key,method,auroc,auprc,score_variance
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,permuted_cm_iu_selected,Permuted-moment control,0.6727700787753008,0.8191824738479018,0.13459537077251438
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_direct_k0,cm_direct_k0,0.6826727812367499,0.824149266809423,9.036977792076595
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_direct_k1,cm_direct_k1,0.6432181830354153,0.7925024902279953,13.218107932488685
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_direct_k2,cm_direct_k2,0.6437983977148467,0.7928517480449315,13.220943230083025
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_direct_k3,cm_direct_k3,0.6319095757738056,0.780274803830119,12.194388127320885
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_direct_k4,cm_direct_k4,0.6078446140456585,0.7781679386844962,16.61590793818694
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_iu_k0,cm_iu_k0,0.6727700787753008,0.8191824738479018,0.13459537077251438
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_iu_k1,cm_iu_k1,0.6483090089486957,0.7976102107144538,0.19850772455469592
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_iu_k2,cm_iu_k2,0.6458347280801588,0.798024958592453,0.24301559934822614
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_iu_k3,cm_iu_k3,0.6363253442235166,0.7899427061424736,0.24697739951807074
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_iu_k4,cm_iu_k4,0.613736024636808,0.785384417848134,0.25077142742958425
math500_dsmath7b,math500,math,300,0.19,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.7919283806223377,0.49355654408208394,0.25858347345576504
math500_dsmath7b,math500,math,300,0.19,iu_pcr,IU-PCR,0.7882463360046207,0.4597986276798559,0.19679951370980334
math500_dsmath7b,math500,math,300,0.19,su_pcr,SU-PCR reproduction,0.789690275070392,0.46992156095239374,0.19455307101715225
math500_dsmath7b,math500,math,300,0.19,sdsf,SDSF,0.7557577070247636,0.37264566365495855,0.2044727275484791
math500_dsmath7b,math500,math,300,0.19,dufs_liu,DUFS-LIU,0.7902678506967006,0.4693278126095418,0.1758177686296523
math500_dsmath7b,math500,math,300,0.19,cm_direct_selected,CM-LFF direct factor,0.7882463360046207,0.4597986276798559,0.19679951370980334
math500_dsmath7b,math500,math,300,0.19,cm_iu_selected,CM-deflated IU-PCR,0.7882463360046207,0.4597986276798559,0.19679951370980334
math500_dsmath7b,math500,math,300,0.19,cm_dufs_selected,CM-deflated DUFS-LIU,0.7902678506967006,0.4693278126095418,0.1758177686296523
math500_dsmath7b,math500,math,300,0.19,pca_iu_selected,Second-order deflation control,0.7882463360046207,0.4597986276798559,0.1967995137098034
math500_dsmath7b,math500,math,300,0.19,permuted_cm_iu_selected,Permuted-moment control,0.7882463360046207,0.4597986276798559,0.19679951370980334
math500_dsmath7b,math500,math,300,0.19,cm_direct_k0,cm_direct_k0,0.7894736842105263,0.4738699548152535,8.385989452204969
math500_dsmath7b,math500,math,300,0.19,cm_direct_k1,cm_direct_k1,0.7468774817702691,0.4323848401513166,6.967854793053518
math500_dsmath7b,math500,math,300,0.19,cm_direct_k2,cm_direct_k2,0.6521550790556638,0.2817619044498195,12.003566926800085
math500_dsmath7b,math500,math,300,0.19,cm_direct_k3,cm_direct_k3,0.6196664500758069,0.31068989678359166,85936.51049007606
math500_dsmath7b,math500,math,300,0.19,cm_direct_k4,cm_direct_k4,0.6265251606382211,0.27962471634644526,10.932870887253108
math500_dsmath7b,math500,math,300,0.19,cm_iu_k0,cm_iu_k0,0.7882463360046207,0.4597986276798559,0.19679951370980334
math500_dsmath7b,math500,math,300,0.19,cm_iu_k1,cm_iu_k1,0.7544581618655692,0.4531497607536168,0.13744681162497252
math500_dsmath7b,math500,math,300,0.19,cm_iu_k2,cm_iu_k2,0.6763410584073352,0.30382038730474026,0.19589245306153638
math500_dsmath7b,math500,math,300,0.19,cm_iu_k3,cm_iu_k3,0.5183019276586529,0.20701032423814683,0.9649096209060097
math500_dsmath7b,math500,math,300,0.19,cm_iu_k4,cm_iu_k4,0.623998267273121,0.2748679787198016,0.2278752156330814
math500_qwenmath7b,math500,math,300,0.22666666666666666,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.9115111561866125,0.8412216960897188,0.3242803261883915
math500_qwenmath7b,math500,math,300,0.22666666666666666,iu_pcr,IU-PCR,0.9307809330628803,0.8370418652142969,0.19747536625675713
math500_qwenmath7b,math500,math,300,0.22666666666666666,su_pcr,SU-PCR reproduction,0.9304639959432048,0.8367166064186228,0.197569467342642
math500_qwenmath7b,math500,math,300,0.22666666666666666,sdsf,SDSF,0.9136663286004058,0.7636237174465043,0.20712424090660297
math500_qwenmath7b,math500,math,300,0.22666666666666666,dufs_liu,DUFS-LIU,0.9283088235294118,0.8399154812031351,0.16884024448307072
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_direct_selected,CM-LFF direct factor,0.9307809330628803,0.8370418652142969,0.19747536625675713
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_iu_selected,CM-deflated IU-PCR,0.9307809330628803,0.8370418652142969,0.19747536625675713
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_dufs_selected,CM-deflated DUFS-LIU,0.9283088235294118,0.8399154812031351,0.16884024448307072
math500_qwenmath7b,math500,math,300,0.22666666666666666,pca_iu_selected,Second-order deflation control,0.9307809330628803,0.8370418652142969,0.1974753662567574
math500_qwenmath7b,math500,math,300,0.22666666666666666,permuted_cm_iu_selected,Permuted-moment control,0.9307809330628803,0.8370418652142969,0.19747536625675713
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_direct_k0,cm_direct_k0,0.9054259634888437,0.8289351931162374,16.961269972668923
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_direct_k1,cm_direct_k1,0.8481237322515214,0.7608022862975758,9.673130956017475
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_direct_k2,cm_direct_k2,0.8551597363083164,0.7609506306135492,9.707489083120377
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_direct_k3,cm_direct_k3,0.749302738336714,0.4496487942834656,426.66474299149945
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_direct_k4,cm_direct_k4,0.728448275862069,0.39937789029992254,36117.81864712345
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_iu_k0,cm_iu_k0,0.9307809330628803,0.8370418652142969,0.19747536625675713
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_iu_k1,cm_iu_k1,0.8469193711967546,0.7584616050334734,0.2598249435117106
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_iu_k2,cm_iu_k2,0.8512297160243407,0.7553173028731831,0.26659710584744273
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_iu_k3,cm_iu_k3,0.7461333671399595,0.4449053315241193,0.2516937493274188
math500_qwenmath7b,math500,math,300,0.22666666666666666,cm_iu_k4,cm_iu_k4,0.726419878296146,0.40920198445636424,0.27881816584794367
math500_r1distill8b,math500,math,300,0.2866666666666667,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.8385677026733319,0.6465511029771114,0.30486015887033235
math500_r1distill8b,math500,math,300,0.2866666666666667,iu_pcr,IU-PCR,0.8384046946316018,0.6465239942485994,0.28396303125446576
math500_r1distill8b,math500,math,300,0.2866666666666667,su_pcr,SU-PCR reproduction,0.8384046946316018,0.646619864404898,0.2831978949854496
math500_r1distill8b,math500,math,300,0.2866666666666667,sdsf,SDSF,0.8385677026733318,0.6354210559055452,0.3104389595656207
math500_r1distill8b,math500,math,300,0.2866666666666667,dufs_liu,DUFS-LIU,0.8387307107150619,0.646891196969797,0.25196990412953973
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_direct_selected,CM-LFF direct factor,0.8384046946316018,0.6465239942485994,0.28396303125446576
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_iu_selected,CM-deflated IU-PCR,0.8384046946316018,0.6465239942485994,0.28396303125446576
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_dufs_selected,CM-deflated DUFS-LIU,0.8387307107150619,0.646891196969797,0.25196990412953973
math500_r1distill8b,math500,math,300,0.2866666666666667,pca_iu_selected,Second-order deflation control,0.8384046946316018,0.6465239942485994,0.28396303125446537
math500_r1distill8b,math500,math,300,0.2866666666666667,permuted_cm_iu_selected,Permuted-moment control,0.8384046946316018,0.6465239942485994,0.28396303125446576
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_direct_k0,cm_direct_k0,0.8385677026733319,0.647992002548713,13.98859075314206
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_direct_k1,cm_direct_k1,0.6630080417300587,0.3904684089932152,238727.69452846958
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_direct_k2,cm_direct_k2,0.7241360573788307,0.4484626010215138,392598.30241838546
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_direct_k3,cm_direct_k3,0.7025103238426429,0.45262194807907596,59904.43220564677
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_direct_k4,cm_direct_k4,0.4963594870680287,0.3016772350632163,162684.01080264416
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_iu_k0,cm_iu_k0,0.8384046946316018,0.6465239942485994,0.28396303125446576
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_iu_k1,cm_iu_k1,0.6103564442512498,0.3917557253505026,1.925909170084294
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_iu_k2,cm_iu_k2,0.7190828080851988,0.44272233397647753,0.4510466043654204
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_iu_k3,cm_iu_k3,0.5427081069332753,0.3118610538964439,9.245117350153748
math500_r1distill8b,math500,math,300,0.2866666666666667,cm_iu_k4,cm_iu_k4,0.40333623125407514,0.25528750361805563,0.7617671396428579
math500_r1distill8b_mn4096,math500,math,300,0.39,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.8292933538835179,0.7224548361109124,0.31117934684486653
math500_r1distill8b_mn4096,math500,math,300,0.39,iu_pcr,IU-PCR,0.8320956517677829,0.7215799536982784,0.30221499124725026
math500_r1distill8b_mn4096,math500,math,300,0.39,su_pcr,SU-PCR reproduction,0.8324225865209472,0.721744553741528,0.30242248844346353
math500_r1distill8b_mn4096,math500,math,300,0.39,sdsf,SDSF,0.7791789267199103,0.6639869873714417,0.36275056188209853
math500_r1distill8b_mn4096,math500,math,300,0.39,dufs_liu,DUFS-LIU,0.8338704404278175,0.7229664900416275,0.26916076339060035
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_direct_selected,CM-LFF direct factor,0.8320956517677829,0.7215799536982784,0.30221499124725026
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_iu_selected,CM-deflated IU-PCR,0.8320956517677829,0.7215799536982784,0.30221499124725026
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_dufs_selected,CM-deflated DUFS-LIU,0.8338704404278175,0.7229664900416275,0.26916076339060035
math500_r1distill8b_mn4096,math500,math,300,0.39,pca_iu_selected,Second-order deflation control,0.8320956517677829,0.7215799536982784,0.30221499124725026
math500_r1distill8b_mn4096,math500,math,300,0.39,permuted_cm_iu_selected,Permuted-moment control,0.8320956517677829,0.7215799536982784,0.30221499124725026
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_direct_k0,cm_direct_k0,0.8208397552659847,0.720811511674709,16.26441465903071
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_direct_k1,cm_direct_k1,0.8231750035028723,0.7162848968060889,15.303498871906191
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_direct_k2,cm_direct_k2,0.6629302694876466,0.5457189728173478,322074.38772842
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_direct_k3,cm_direct_k3,0.7581616925879222,0.6045268606764039,428.9387513209259
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_direct_k4,cm_direct_k4,0.7429825790481527,0.6104434227997272,58.01941126783883
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_iu_k0,cm_iu_k0,0.8320956517677829,0.7215799536982784,0.30221499124725026
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_iu_k1,cm_iu_k1,0.8238288730092008,0.7155626349818,0.30404675910241574
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_iu_k2,cm_iu_k2,0.687450375974966,0.565209181006472,0.6276091351620167
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_iu_k3,cm_iu_k3,0.7732006912334781,0.6049982732228597,0.5256816521170169
math500_r1distill8b_mn4096,math500,math,300,0.39,cm_iu_k4,cm_iu_k4,0.7773107281304003,0.6014577832288376,0.41936597536429404
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.8113494318181818,0.9073233306668513,0.3110585360558363
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,iu_pcr,IU-PCR,0.8148908926218709,0.9074383842651147,0.2802764273374519
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,su_pcr,SU-PCR reproduction,0.8148808053359684,0.9074178996660738,0.280078089793861
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,sdsf,SDSF,0.7690027997364953,0.8774025998295878,0.31055342260773905
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,dufs_liu,DUFS-LIU,0.8149108613306982,0.9074648582587058,0.24387366970096536
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_direct_selected,CM-LFF direct factor,0.8148908926218709,0.9074383842651147,0.2802764273374519
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_iu_selected,CM-deflated IU-PCR,0.8148908926218709,0.9074383842651147,0.2802764273374519
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_dufs_selected,CM-deflated DUFS-LIU,0.8149108613306982,0.9074648582587058,0.24387366970096536
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,pca_iu_selected,Second-order deflation control,0.8148908926218709,0.9074383842651147,0.28027642733745195
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,permuted_cm_iu_selected,Permuted-moment control,0.8148908926218709,0.9074383842651147,0.2802764273374519
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_direct_k0,cm_direct_k0,0.8156585556653491,0.9078434972686305,13.983880036502006
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_direct_k1,cm_direct_k1,0.7166660490777339,0.8363123217544991,10.388805170096019
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_direct_k2,cm_direct_k2,0.7109486166007906,0.8406898046542219,18.592982659904003
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_direct_k3,cm_direct_k3,0.5905757987483531,0.786526497788628,42254.527554664375
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_direct_k4,cm_direct_k4,0.6253960803689065,0.7922865420121081,26.688606011191652
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_iu_k0,cm_iu_k0,0.8148908926218709,0.9074383842651147,0.2802764273374519
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_iu_k1,cm_iu_k1,0.7150660820158102,0.8370515122347644,0.27429016269432493
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_iu_k2,cm_iu_k2,0.7165896739130435,0.8460874732219467,0.29666280518986476
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_iu_k3,cm_iu_k3,0.5989943593544137,0.7929256871286583,0.6040356112689669
trace_gsm8k_llama8b_k10,gsm8k,math,5000,0.736,cm_iu_k4,cm_iu_k4,0.37919198781291175,0.6619897391978846,0.3180074481006645
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.6885076719817559,0.3122742797734908,0.30036866271305773
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,iu_pcr,IU-PCR,0.686874358819394,0.31039146904307324,0.2760663275905347
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,su_pcr,SU-PCR reproduction,0.6868720637657699,0.3103740643156023,0.27733226395547694
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,sdsf,SDSF,0.6407353657818214,0.25950922227977896,0.32219507145652804
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,dufs_liu,DUFS-LIU,0.6869539206783566,0.31063234381528027,0.24174034526641633
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_direct_selected,CM-LFF direct factor,0.686874358819394,0.31039146904307324,0.2760663275905347
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_iu_selected,CM-deflated IU-PCR,0.686874358819394,0.31039146904307324,0.2760663275905347
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_dufs_selected,CM-deflated DUFS-LIU,0.6869539206783566,0.31063234381528027,0.24174034526641633
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,pca_iu_selected,Second-order deflation control,0.686874358819394,0.31039146904307324,0.27606632759053434
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,permuted_cm_iu_selected,Permuted-moment control,0.686874358819394,0.31039146904307324,0.2760663275905347
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_direct_k0,cm_direct_k0,0.6921399768505592,0.3119265271636015,10.232710401404143
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_direct_k1,cm_direct_k1,0.5669470967189147,0.18748579223364226,9.846279922271425
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_direct_k2,cm_direct_k2,0.556645366018977,0.18381178824251565,10.734750152114142
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_direct_k3,cm_direct_k3,0.6403054257362722,0.2781503644588925,12.949839874291074
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_direct_k4,cm_direct_k4,0.6526107382498991,0.295228940405041,20.434736545719954
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_iu_k0,cm_iu_k0,0.686874358819394,0.31039146904307324,0.2760663275905347
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_iu_k1,cm_iu_k1,0.5675904767514892,0.1878974848663846,0.24767537491975525
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_iu_k2,cm_iu_k2,0.5589641351970188,0.1851514748495916,0.2609854054128009
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_iu_k3,cm_iu_k3,0.6237718594294955,0.2664051659012458,0.3266917283107289
trace_math500_qwenmath15b_k10,math500,math,3000,0.17633333333333334,cm_iu_k4,cm_iu_k4,0.6517684535699176,0.29460911664048484,0.3352016430744674
