scope,channel,set,n_locators,stratum,n_erroneous,union_sla_exact,union_sla_tolerance_one,shuffled_union_sla_exact
within_channel,energy_level,top5+max,2,steps_2_to_5,1312,0.4070121951219512,0.7522865853658537,0.46189024390243905
within_channel,energy_level,top5+max,2,steps_6_to_10,2308,0.2902946273830156,0.5320623916811091,0.2833622183708839
within_channel,energy_level,top5+max,2,steps_11_plus,822,0.17396593673965938,0.340632603406326,0.15571776155717762
within_channel,energy_level,top5+mean,2,all,4442,0.32170193606483566,0.5886987843313822,0.32282755515533545
within_channel,energy_level,top5+mean,2,steps_2_to_5,1312,0.42835365853658536,0.7896341463414634,0.49390243902439024
within_channel,energy_level,top5+mean,2,steps_6_to_10,2308,0.3093587521663778,0.5563258232235702,0.2876949740034662
within_channel,energy_level,top5+mean,2,steps_11_plus,822,0.18613138686131386,0.3588807785888078,0.14841849148418493
within_channel,energy_level,top5+log_top5,2,all,4442,0.39081494822152185,0.7156686177397569,0.37167942368302564
within_channel,energy_level,top5+log_top5,2,steps_2_to_5,1312,0.5571646341463414,0.8932926829268293,0.5358231707317073
within_channel,energy_level,top5+log_top5,2,steps_6_to_10,2308,0.36048526863084923,0.7105719237435009,0.341421143847487
within_channel,energy_level,top5+log_top5,2,steps_11_plus,822,0.21046228710462286,0.4464720194647202,0.19464720194647203
within_channel,energy_level,top5+cusum_top5,2,all,4442,0.4570013507429086,0.7631697433588474,0.37775776677172446
within_channel,energy_level,top5+cusum_top5,2,steps_2_to_5,1312,0.6371951219512195,0.9352134146341463,0.5670731707317073
within_channel,energy_level,top5+cusum_top5,2,steps_6_to_10,2308,0.42157712305025996,0.7491334488734835,0.3375216637781629
within_channel,energy_level,top5+cusum_top5,2,steps_11_plus,822,0.2688564476885645,0.5279805352798054,0.18856447688564476
within_channel,energy_level,top5+onset80,2,all,4442,0.35704637550652857,0.6161638901395767,0.3169743358847366
within_channel,energy_level,top5+onset80,2,steps_2_to_5,1312,0.4405487804878049,0.7713414634146342,0.4451219512195122
within_channel,energy_level,top5+onset80,2,steps_6_to_10,2308,0.35225303292894283,0.5931542461005199,0.2915944540727903
within_channel,energy_level,top5+onset80,2,steps_11_plus,822,0.23722627737226276,0.43309002433090027,0.18369829683698297
within_channel,energy_level,top5+top30,2,all,4442,0.34376407023863126,0.579918955425484,0.35974786132372805
within_channel,energy_level,top5+top30,2,steps_2_to_5,1312,0.45884146341463417,0.7934451219512195,0.5160060975609756
within_channel,energy_level,top5+top30,2,steps_6_to_10,2308,0.3253899480069324,0.5433275563258232,0.3245233968804159
within_channel,energy_level,top5+top30,2,steps_11_plus,822,0.2116788321167883,0.3418491484184915,0.20924574209245742
within_channel,energy_level,top5+std,2,all,4442,0.3644754615038271,0.7037370553804593,0.3320576316974336
within_channel,energy_level,top5+std,2,steps_2_to_5,1312,0.5282012195121951,0.881859756097561,0.5015243902439024
within_channel,energy_level,top5+std,2,steps_6_to_10,2308,0.33362218370883884,0.6993067590987868,0.2993934142114385
within_channel,energy_level,top5+std,2,steps_11_plus,822,0.1897810218978102,0.4318734793187348,0.15328467153284672
within_channel,energy_level,top5+iqr,2,all,4442,0.37122917604682576,0.715443493921657,0.3379108509680324
within_channel,energy_level,top5+iqr,2,steps_2_to_5,1312,0.5251524390243902,0.8925304878048781,0.5121951219512195
within_channel,energy_level,top5+iqr,2,steps_6_to_10,2308,0.3401213171577123,0.7045060658578857,0.30155979202772965
within_channel,energy_level,top5+iqr,2,steps_11_plus,822,0.21289537712895376,0.4635036496350365,0.16180048661800486
within_channel,energy_level,top5+frac_above_z,2,all,4442,0.31539846915803693,0.5754164790634849,0.314948221521837
within_channel,energy_level,top5+frac_above_z,2,steps_2_to_5,1312,0.42759146341463417,0.7728658536585366,0.4771341463414634
within_channel,energy_level,top5+frac_above_z,2,steps_6_to_10,2308,0.2989601386481802,0.5459272097053726,0.27989601386481805
within_channel,energy_level,top5+frac_above_z,2,steps_11_plus,822,0.18248175182481752,0.34306569343065696,0.15450121654501217
within_channel,energy_level,top5+slope,2,all,4442,0.37820801440792434,0.6782980639351643,0.3194506978838361
within_channel,energy_level,top5+slope,2,steps_2_to_5,1312,0.5251524390243902,0.8666158536585366,0.4878048780487805
within_channel,energy_level,top5+slope,2,steps_6_to_10,2308,0.35051993067590986,0.662478336221837,0.2837954939341421
within_channel,energy_level,top5+slope,2,steps_11_plus,822,0.22141119221411193,0.4221411192214112,0.15085158150851583
within_channel,energy_level,top5+jump,2,all,4442,0.4308869878433138,0.7480864475461504,0.3421882035119316
within_channel,energy_level,top5+jump,2,steps_2_to_5,1312,0.5396341463414634,0.9009146341463414,0.5053353658536586
within_channel,energy_level,top5+jump,2,steps_6_to_10,2308,0.4150779896013865,0.7391681109185442,0.31152512998266896
within_channel,energy_level,top5+jump,2,steps_11_plus,822,0.30170316301703165,0.5291970802919708,0.1678832116788321
within_channel,energy_level,top5+q90,2,all,4442,0.31022062134173795,0.5677622692480865,0.3129221071589374
within_channel,energy_level,top5+q90,2,steps_2_to_5,1312,0.4184451219512195,0.774390243902439,0.4733231707317073
within_channel,energy_level,top5+q90,2,steps_6_to_10,2308,0.2967937608318891,0.5346620450606586,0.27946273830155977
within_channel,energy_level,top5+q90,2,steps_11_plus,822,0.17518248175182483,0.3309002433090024,0.15085158150851583
within_channel,energy_level,top5+first_token,2,all,4442,0.3160738406123368,0.6166141377757767,0.35029266096352996
within_channel,energy_level,top5+first_token,2,steps_2_to_5,1312,0.4344512195121951,0.8323170731707317,0.5190548780487805
within_channel,energy_level,top5+first_token,2,steps_6_to_10,2308,0.292894280762565,0.5831889081455806,0.31152512998266896
within_channel,energy_level,top5+first_token,2,steps_11_plus,822,0.1922141119221411,0.3661800486618005,0.1897810218978102
within_channel,energy_level,top5+boxcar8_max,2,all,4442,0.33070688878883386,0.5733903647005854,0.34984241332733
within_channel,energy_level,top5+boxcar8_max,2,steps_2_to_5,1312,0.4413109756097561,0.774390243902439,0.5198170731707317
within_channel,energy_level,top5+boxcar8_max,2,steps_6_to_10,2308,0.317157712305026,0.5450606585788561,0.31499133448873484
within_channel,energy_level,top5+boxcar8_max,2,steps_11_plus,822,0.1922141119221411,0.33211678832116787,0.17639902676399027
within_channel,energy_level,top5+page_wmax,2,all,4442,0.320126069338136,0.5758667266996849,0.3408374606033318
within_channel,energy_level,top5+page_wmax,2,steps_2_to_5,1312,0.43902439024390244,0.7766768292682927,0.5015243902439024
within_channel,energy_level,top5+page_wmax,2,steps_6_to_10,2308,0.3011265164644714,0.541161178509532,0.3050259965337955
within_channel,energy_level,top5+page_wmax,2,steps_11_plus,822,0.18369829683698297,0.35279805352798055,0.18491484184914841
within_channel,energy_level,top5+peak,7,all,4442,0.5547050877982891,0.8277802791535345,0.585321927059883
within_channel,energy_level,top5+peak,7,steps_2_to_5,1312,0.7172256097560976,0.9588414634146342,0.7614329268292683
within_channel,energy_level,top5+peak,7,steps_6_to_10,2308,0.5389948006932409,0.8409878682842288,0.5593587521663779
within_channel,energy_level,top5+peak,7,steps_11_plus,822,0.33941605839416056,0.5815085158150851,0.3771289537712895
within_channel,energy_level,top5+spread,4,all,4442,0.4644304367402071,0.7982890589824403,0.44709590274651057
within_channel,energy_level,top5+spread,4,steps_2_to_5,1312,0.6402439024390244,0.9458841463414634,0.6554878048780488
within_channel,energy_level,top5+spread,4,steps_6_to_10,2308,0.4354419410745234,0.798526863084922,0.408578856152513
within_channel,energy_level,top5+spread,4,steps_11_plus,822,0.26520681265206814,0.5620437956204379,0.22262773722627738
within_channel,energy_level,top5+trend,3,all,4442,0.5270148581719946,0.8196758217019361,0.4090499774876182
within_channel,energy_level,top5+trend,3,steps_2_to_5,1312,0.676829268292683,0.9512195121951219,0.5975609756097561
within_channel,energy_level,top5+trend,3,steps_6_to_10,2308,0.5004332755632582,0.8197573656845754,0.3747833622183709
within_channel,energy_level,top5+trend,3,steps_11_plus,822,0.36253041362530414,0.6094890510948905,0.20437956204379562
within_channel,energy_level,top5+sequential,4,all,4442,0.5691130121566862,0.834759117514633,0.49414678072940116
within_channel,energy_level,top5+sequential,4,steps_2_to_5,1312,0.7278963414634146,0.9542682926829268,0.666920731707317
within_channel,energy_level,top5+sequential,4,steps_6_to_10,2308,0.5511265164644714,0.834055459272097,0.46360485268630847
within_channel,energy_level,top5+sequential,4,steps_11_plus,822,0.3661800486618005,0.6459854014598541,0.30413625304136255
within_channel,energy_level,top5+first_token,2,all,4442,0.3160738406123368,0.6166141377757767,0.35029266096352996
within_channel,energy_level,top5+first_token,2,steps_2_to_5,1312,0.4344512195121951,0.8323170731707317,0.5190548780487805
within_channel,energy_level,top5+first_token,2,steps_6_to_10,2308,0.292894280762565,0.5831889081455806,0.31152512998266896
within_channel,energy_level,top5+first_token,2,steps_11_plus,822,0.1922141119221411,0.3661800486618005,0.1897810218978102
within_channel,energy_level,top5+mean,2,all,4442,0.32170193606483566,0.5886987843313822,0.32282755515533545
within_channel,energy_level,top5+mean,2,steps_2_to_5,1312,0.42835365853658536,0.7896341463414634,0.49390243902439024
within_channel,energy_level,top5+mean,2,steps_6_to_10,2308,0.3093587521663778,0.5563258232235702,0.2876949740034662
within_channel,energy_level,top5+mean,2,steps_11_plus,822,0.18613138686131386,0.3588807785888078,0.14841849148418493
within_channel,energy_level,all_readouts,17,all,4442,0.8397118415128321,0.9732102656461054,0.8081945069788383
within_channel,energy_level,all_readouts,17,steps_2_to_5,1312,0.9557926829268293,1.0,0.944359756097561
within_channel,energy_level,all_readouts,17,steps_6_to_10,2308,0.8379549393414212,0.9852686308492201,0.8050259965337955
within_channel,energy_level,all_readouts,17,steps_11_plus,822,0.6593673965936739,0.8965936739659367,0.5997566909975669
within_channel,energy_innovation,top5,1,all,4442,0.15983791085096805,0.4459702836560108,0.2334533993696533
within_channel,energy_innovation,top5,1,steps_2_to_5,1312,0.26753048780487804,0.6844512195121951,0.3399390243902439
within_channel,energy_innovation,top5,1,steps_6_to_10,2308,0.13474870017331023,0.39991334488734837,0.207105719237435
within_channel,energy_innovation,top5,1,steps_11_plus,822,0.058394160583941604,0.19464720194647203,0.13746958637469586
within_channel,energy_innovation,top5+top10,2,all,4442,0.18437640702386313,0.48244034218820353,0.28230526789734356
within_channel,energy_innovation,top5+top10,2,steps_2_to_5,1312,0.3041158536585366,0.7195121951219512,0.4032012195121951
within_channel,energy_innovation,top5+top10,2,steps_6_to_10,2308,0.15684575389948008,0.43847487001733104,0.25
within_channel,energy_innovation,top5+top10,2,steps_11_plus,822,0.0705596107055961,0.22749391727493917,0.18004866180048662
within_channel,energy_innovation,top5+max,2,all,4442,0.2161188653759568,0.5330932012606934,0.31269698334083745
within_channel,energy_innovation,top5+max,2,steps_2_to_5,1312,0.3429878048780488,0.7652439024390244,0.44435975609756095
within_channel,energy_innovation,top5+max,2,steps_6_to_10,2308,0.18847487001733101,0.4913344887348354,0.2850953206239168
within_channel,energy_innovation,top5+max,2,steps_11_plus,822,0.09124087591240876,0.2798053527980535,0.18004866180048662
within_channel,energy_innovation,top5+mean,2,all,4442,0.18865375956776226,0.5466006303466907,0.305042773525439
within_channel,energy_innovation,top5+mean,2,steps_2_to_5,1312,0.3048780487804878,0.7660060975609756,0.43521341463414637
within_channel,energy_innovation,top5+mean,2,steps_6_to_10,2308,0.16204506065857885,0.5177642980935875,0.2755632582322357
within_channel,energy_innovation,top5+mean,2,steps_11_plus,822,0.07785888077858881,0.2773722627737226,0.18004866180048662
within_channel,energy_innovation,top5+log_top5,2,all,4442,0.25011256190904996,0.5691130121566862,0.32778027915353447
within_channel,energy_innovation,top5+log_top5,2,steps_2_to_5,1312,0.39176829268292684,0.7865853658536586,0.4634146341463415
within_channel,energy_innovation,top5+log_top5,2,steps_6_to_10,2308,0.22227036395147315,0.5359618717504333,0.2989601386481802
within_channel,energy_innovation,top5+log_top5,2,steps_11_plus,822,0.10218978102189781,0.3150851581508516,0.1922141119221411
within_channel,energy_innovation,top5+cusum_top5,2,all,4442,0.29468707789284104,0.6517334533993696,0.37685727149932463
within_channel,energy_innovation,top5+cusum_top5,2,steps_2_to_5,1312,0.44740853658536583,0.8551829268292683,0.5365853658536586
within_channel,energy_innovation,top5+cusum_top5,2,steps_6_to_10,2308,0.26299826689774697,0.6169844020797227,0.3444540727902946
within_channel,energy_innovation,top5+cusum_top5,2,steps_11_plus,822,0.13990267639902676,0.4245742092457421,0.21289537712895376
within_channel,energy_innovation,top5+onset80,2,all,4442,0.1924808644754615,0.49662314272850067,0.3003151733453399
within_channel,energy_innovation,top5+onset80,2,steps_2_to_5,1312,0.3018292682926829,0.7225609756097561,0.4070121951219512
within_channel,energy_innovation,top5+onset80,2,steps_6_to_10,2308,0.16854419410745233,0.45190641247833624,0.2803292894280763
within_channel,energy_innovation,top5+onset80,2,steps_11_plus,822,0.0851581508515815,0.2615571776155718,0.18613138686131386
within_channel,energy_innovation,top5+top30,2,all,4442,0.21229176046825754,0.5216118865375957,0.3356596127870329
within_channel,energy_innovation,top5+top30,2,steps_2_to_5,1312,0.34527439024390244,0.7583841463414634,0.4641768292682927
within_channel,energy_innovation,top5+top30,2,steps_6_to_10,2308,0.18067590987868284,0.4809358752166378,0.3076256499133449
within_channel,energy_innovation,top5+top30,2,steps_11_plus,822,0.08880778588807786,0.25790754257907544,0.20924574209245742
within_channel,energy_innovation,top5+std,2,all,4442,0.20666366501575867,0.5310670868977938,0.28883385862224226
within_channel,energy_innovation,top5+std,2,steps_2_to_5,1312,0.3361280487804878,0.7515243902439024,0.4192073170731707
within_channel,energy_innovation,top5+std,2,steps_6_to_10,2308,0.17374350086655113,0.49263431542461006,0.25736568457538994
within_channel,energy_innovation,top5+std,2,steps_11_plus,822,0.09245742092457421,0.2871046228710462,0.16909975669099755
within_channel,energy_innovation,top5+iqr,2,all,4442,0.24110760918505178,0.5812696983340837,0.33070688878883386
within_channel,energy_innovation,top5+iqr,2,steps_2_to_5,1312,0.37652439024390244,0.8086890243902439,0.4725609756097561
within_channel,energy_innovation,top5+iqr,2,steps_6_to_10,2308,0.20623916811091855,0.5381282495667244,0.29766031195840553
within_channel,energy_innovation,top5+iqr,2,steps_11_plus,822,0.12287104622871046,0.33941605839416056,0.19708029197080293
within_channel,energy_innovation,top5+frac_above_z,2,all,4442,0.19518235029266096,0.5461503827104908,0.3210265646105358
within_channel,energy_innovation,top5+frac_above_z,2,steps_2_to_5,1312,0.3201219512195122,0.7728658536585366,0.4580792682926829
within_channel,energy_innovation,top5+frac_above_z,2,steps_6_to_10,2308,0.1655112651646447,0.5095320623916811,0.29116117850953205
within_channel,energy_innovation,top5+frac_above_z,2,steps_11_plus,822,0.07907542579075426,0.2871046228710462,0.18613138686131386
within_channel,energy_innovation,top5+slope,2,all,4442,0.22962629446195407,0.6494822152183701,0.3160738406123368
within_channel,energy_innovation,top5+slope,2,steps_2_to_5,1312,0.3955792682926829,0.864329268292683,0.48323170731707316
within_channel,energy_innovation,top5+slope,2,steps_6_to_10,2308,0.1854419410745234,0.6304159445407279,0.2738301559792028
within_channel,energy_innovation,top5+slope,2,steps_11_plus,822,0.08880778588807786,0.36009732360097324,0.1678832116788321
within_channel,energy_innovation,top5+jump,2,all,4442,0.20778928410625844,0.5886987843313822,0.3165240882485367
within_channel,energy_innovation,top5+jump,2,steps_2_to_5,1312,0.32164634146341464,0.7903963414634146,0.45121951219512196
within_channel,energy_innovation,top5+jump,2,steps_6_to_10,2308,0.18804159445407279,0.5645580589254766,0.285528596187175
within_channel,energy_innovation,top5+jump,2,steps_11_plus,822,0.08150851581508516,0.33454987834549876,0.18856447688564476
within_channel,energy_innovation,top5+q90,2,all,4442,0.19518235029266096,0.5238631247185952,0.3054930211616389
within_channel,energy_innovation,top5+q90,2,steps_2_to_5,1312,0.3254573170731707,0.7583841463414634,0.4382621951219512
within_channel,energy_innovation,top5+q90,2,steps_6_to_10,2308,0.16247833622183708,0.4852686308492201,0.27599653379549394
within_channel,energy_innovation,top5+q90,2,steps_11_plus,822,0.07907542579075426,0.25790754257907544,0.17639902676399027
within_channel,energy_innovation,top5+first_token,2,all,4442,0.22039621791985592,0.5378208014407925,0.33746060333183253
within_channel,energy_innovation,top5+first_token,2,steps_2_to_5,1312,0.36890243902439024,0.7873475609756098,0.4771341463414634
within_channel,energy_innovation,top5+first_token,2,steps_6_to_10,2308,0.18110918544194107,0.49090121317157714,0.31022530329289427
within_channel,energy_innovation,top5+first_token,2,steps_11_plus,822,0.09367396593673966,0.2712895377128954,0.19099756690997566
within_channel,energy_innovation,top5+boxcar8_max,2,all,4442,0.2059882935614588,0.5193606483565961,0.32035119315623595
within_channel,energy_innovation,top5+boxcar8_max,2,steps_2_to_5,1312,0.33003048780487804,0.7355182926829268,0.4535060975609756
within_channel,energy_innovation,top5+boxcar8_max,2,steps_6_to_10,2308,0.17677642980935876,0.481369150779896,0.2907279029462738
within_channel,energy_innovation,top5+boxcar8_max,2,steps_11_plus,822,0.09002433090024331,0.28102189781021897,0.19099756690997566
within_channel,energy_innovation,top5+page_wmax,2,all,4442,0.2113912651958577,0.5355695632597929,0.3115713642503377
within_channel,energy_innovation,top5+page_wmax,2,steps_2_to_5,1312,0.3407012195121951,0.7522865853658537,0.4382621951219512
within_channel,energy_innovation,top5+page_wmax,2,steps_6_to_10,2308,0.17807625649913345,0.4935008665511265,0.28596187175043325
within_channel,energy_innovation,top5+page_wmax,2,steps_11_plus,822,0.09854014598540146,0.3077858880778589,0.18126520681265207
within_channel,energy_innovation,top5+peak,7,all,4442,0.35321927059882935,0.7019360648356596,0.5294912201710941
within_channel,energy_innovation,top5+peak,7,steps_2_to_5,1312,0.5266768292682927,0.8765243902439024,0.6920731707317073
within_channel,energy_innovation,top5+peak,7,steps_6_to_10,2308,0.317157712305026,0.6850086655112652,0.5012998266897747
within_channel,energy_innovation,top5+peak,7,steps_11_plus,822,0.17761557177615572,0.4708029197080292,0.3491484184914842
within_channel,energy_innovation,top5+spread,4,all,4442,0.2766771724448447,0.6483565961278703,0.39981990094552006
within_channel,energy_innovation,top5+spread,4,steps_2_to_5,1312,0.42835365853658536,0.8551829268292683,0.5503048780487805
within_channel,energy_innovation,top5+spread,4,steps_6_to_10,2308,0.23700173310225303,0.6113518197573656,0.3700173310225303
within_channel,energy_innovation,top5+spread,4,steps_11_plus,822,0.145985401459854,0.4221411192214112,0.24330900243309003
within_channel,energy_innovation,top5+trend,3,all,4442,0.27172444844664567,0.7309770373705538,0.3854119765871229
within_channel,energy_innovation,top5+trend,3,steps_2_to_5,1312,0.4367378048780488,0.899390243902439,0.5632621951219512
within_channel,energy_innovation,top5+trend,3,steps_6_to_10,2308,0.23526863084922012,0.7287694974003466,0.34488734835355284
within_channel,energy_innovation,top5+trend,3,steps_11_plus,822,0.11070559610705596,0.4683698296836983,0.21532846715328466
within_channel,energy_innovation,top5+sequential,4,all,4442,0.34128770823953175,0.7048626744709591,0.4714092751013057
within_channel,energy_innovation,top5+sequential,4,steps_2_to_5,1312,0.49390243902439024,0.881859756097561,0.6272865853658537
within_channel,energy_innovation,top5+sequential,4,steps_6_to_10,2308,0.31022530329289427,0.6694107452339688,0.4493067590987868
within_channel,energy_innovation,top5+sequential,4,steps_11_plus,822,0.18491484184914841,0.5218978102189781,0.2846715328467153
within_channel,energy_innovation,top5+first_token,2,all,4442,0.22039621791985592,0.5378208014407925,0.33746060333183253
within_channel,energy_innovation,top5+first_token,2,steps_2_to_5,1312,0.36890243902439024,0.7873475609756098,0.4771341463414634
within_channel,energy_innovation,top5+first_token,2,steps_6_to_10,2308,0.18110918544194107,0.49090121317157714,0.31022530329289427
within_channel,energy_innovation,top5+first_token,2,steps_11_plus,822,0.09367396593673966,0.2712895377128954,0.19099756690997566
within_channel,energy_innovation,top5+mean,2,all,4442,0.18865375956776226,0.5466006303466907,0.305042773525439
within_channel,energy_innovation,top5+mean,2,steps_2_to_5,1312,0.3048780487804878,0.7660060975609756,0.43521341463414637
within_channel,energy_innovation,top5+mean,2,steps_6_to_10,2308,0.16204506065857885,0.5177642980935875,0.2755632582322357
within_channel,energy_innovation,top5+mean,2,steps_11_plus,822,0.07785888077858881,0.2773722627737226,0.18004866180048662
within_channel,energy_innovation,all_readouts,17,all,4442,0.5508779828905899,0.9076992345790185,0.7559657811796489
within_channel,energy_innovation,all_readouts,17,steps_2_to_5,1312,0.7591463414634146,0.9878048780487805,0.8894817073170732
within_channel,energy_innovation,all_readouts,17,steps_6_to_10,2308,0.5108318890814558,0.9103119584055459,0.7595320623916811
within_channel,energy_innovation,all_readouts,17,steps_11_plus,822,0.3309002433090024,0.7725060827250608,0.5328467153284672
within_channel,top15_turnover,top5,1,all,4442,0.1265195857721747,0.3644754615038271,0.12674470959027465
within_channel,top15_turnover,top5,1,steps_2_to_5,1312,0.23246951219512196,0.6128048780487805,0.2301829268292683
within_channel,top15_turnover,top5,1,steps_6_to_10,2308,0.09012131715771231,0.29116117850953205,0.09098786828422877
within_channel,top15_turnover,top5,1,steps_11_plus,822,0.05961070559610705,0.17396593673965938,0.06204379562043796
within_channel,top15_turnover,top5+mean,2,all,4442,0.2519135524538496,0.6256190904997748,0.2330031517334534
within_channel,top15_turnover,top5+mean,2,steps_2_to_5,1312,0.39176829268292684,0.836890243902439,0.38490853658536583
within_channel,top15_turnover,top5+mean,2,steps_6_to_10,2308,0.22140381282495666,0.5996533795493935,0.1923743500866551
within_channel,top15_turnover,top5+mean,2,steps_11_plus,822,0.11435523114355231,0.3613138686131387,0.10462287104622871
within_channel,top15_turnover,top5+log_top5,2,all,4442,0.28658262044124266,0.6116614137775777,0.2976136875281405
within_channel,top15_turnover,top5+log_top5,2,steps_2_to_5,1312,0.4603658536585366,0.8536585365853658,0.4580792682926829
within_channel,top15_turnover,top5+log_top5,2,steps_6_to_10,2308,0.23960138648180243,0.5723570190641247,0.2586655112651646
within_channel,top15_turnover,top5+log_top5,2,steps_11_plus,822,0.1411192214111922,0.3357664233576642,0.15085158150851583
within_channel,top15_turnover,top5+cusum_top5,2,all,4442,0.3343088698784331,0.6913552453849617,0.32530391715443496
within_channel,top15_turnover,top5+cusum_top5,2,steps_2_to_5,1312,0.5358231707317073,0.9092987804878049,0.5030487804878049
within_channel,top15_turnover,top5+cusum_top5,2,steps_6_to_10,2308,0.274263431542461,0.6650779896013865,0.2820623916811092
within_channel,top15_turnover,top5+cusum_top5,2,steps_11_plus,822,0.18126520681265207,0.4172749391727494,0.1630170316301703
within_channel,top15_turnover,top5+onset80,2,all,4442,0.1265195857721747,0.3644754615038271,0.12674470959027465
within_channel,top15_turnover,top5+onset80,2,steps_2_to_5,1312,0.23246951219512196,0.6128048780487805,0.2301829268292683
within_channel,top15_turnover,top5+onset80,2,steps_6_to_10,2308,0.09012131715771231,0.29116117850953205,0.09098786828422877
within_channel,top15_turnover,top5+onset80,2,steps_11_plus,822,0.05961070559610705,0.17396593673965938,0.06204379562043796
within_channel,top15_turnover,top5+top30,2,all,4442,0.3106708689779379,0.5855470508779829,0.2935614588023413
within_channel,top15_turnover,top5+top30,2,steps_2_to_5,1312,0.44435975609756095,0.7766768292682927,0.4321646341463415
within_channel,top15_turnover,top5+top30,2,steps_6_to_10,2308,0.2751299826689775,0.5550259965337955,0.2538994800693241
within_channel,top15_turnover,top5+top30,2,steps_11_plus,822,0.19708029197080293,0.3661800486618005,0.18369829683698297
within_channel,top15_turnover,top5+std,2,all,4442,0.22692480864475462,0.5718144979738856,0.23908149482215219
within_channel,top15_turnover,top5+std,2,steps_2_to_5,1312,0.37652439024390244,0.8254573170731707,0.3948170731707317
within_channel,top15_turnover,top5+std,2,steps_6_to_10,2308,0.18327556325823224,0.5229636048526863,0.1975736568457539
within_channel,top15_turnover,top5+std,2,steps_11_plus,822,0.11070559610705596,0.30413625304136255,0.1070559610705596
within_channel,top15_turnover,top5+iqr,2,all,4442,0.26069338135974784,0.5920756416028816,0.235029266096353
within_channel,top15_turnover,top5+iqr,2,steps_2_to_5,1312,0.4070121951219512,0.8216463414634146,0.37652439024390244
within_channel,top15_turnover,top5+iqr,2,steps_6_to_10,2308,0.21403812824956672,0.5450606585788561,0.1923743500866551
within_channel,top15_turnover,top5+iqr,2,steps_11_plus,822,0.15815085158150852,0.35766423357664234,0.12895377128953772
within_channel,top15_turnover,top5+slope,2,all,4442,0.19067987393066185,0.5058532192705988,0.2161188653759568
within_channel,top15_turnover,top5+slope,2,steps_2_to_5,1312,0.3125,0.7286585365853658,0.3757621951219512
within_channel,top15_turnover,top5+slope,2,steps_6_to_10,2308,0.1572790294627383,0.4545060658578856,0.16334488734835356
within_channel,top15_turnover,top5+slope,2,steps_11_plus,822,0.09002433090024331,0.2944038929440389,0.10948905109489052
within_channel,top15_turnover,top5+jump,2,all,4442,0.27217469608284556,0.6465556055830707,0.2769022962629446
within_channel,top15_turnover,top5+jump,2,steps_2_to_5,1312,0.43521341463414637,0.8971036585365854,0.4535060975609756
within_channel,top15_turnover,top5+jump,2,steps_6_to_10,2308,0.22833622183708838,0.6039861351819757,0.22530329289428075
within_channel,top15_turnover,top5+jump,2,steps_11_plus,822,0.13503649635036497,0.3661800486618005,0.13990267639902676
within_channel,top15_turnover,top5+boxcar8_max,2,all,4442,0.31539846915803693,0.6481314723097704,0.29063484916704185
within_channel,top15_turnover,top5+boxcar8_max,2,steps_2_to_5,1312,0.4565548780487805,0.836890243902439,0.4367378048780488
within_channel,top15_turnover,top5+boxcar8_max,2,steps_6_to_10,2308,0.27599653379549394,0.6265164644714039,0.2517331022530329
within_channel,top15_turnover,top5+boxcar8_max,2,steps_11_plus,822,0.20072992700729927,0.4075425790754258,0.16666666666666666
within_channel,top15_turnover,top5+page_wmax,2,all,4442,0.30774425934263844,0.659837910850968,0.28635749662314275
within_channel,top15_turnover,top5+page_wmax,2,steps_2_to_5,1312,0.4641768292682927,0.8620426829268293,0.4329268292682927
within_channel,top15_turnover,top5+page_wmax,2,steps_6_to_10,2308,0.2738301559792028,0.6429809358752167,0.24870017331022531
within_channel,top15_turnover,top5+page_wmax,2,steps_11_plus,822,0.15328467153284672,0.3844282238442822,0.15815085158150852
within_channel,top15_turnover,top5+peak,4,all,4442,0.5261143628995948,0.8331832507879333,0.4961728950923008
within_channel,top15_turnover,top5+peak,4,steps_2_to_5,1312,0.6928353658536586,0.9435975609756098,0.6707317073170732
within_channel,top15_turnover,top5+peak,4,steps_6_to_10,2308,0.4891681109185442,0.8453206239168111,0.4597053726169844
within_channel,top15_turnover,top5+peak,4,steps_11_plus,822,0.3637469586374696,0.6228710462287105,0.3199513381995134
within_channel,top15_turnover,top5+spread,3,all,4442,0.3045925258892391,0.6643403872129672,0.31517334533993696
within_channel,top15_turnover,top5+spread,3,steps_2_to_5,1312,0.4679878048780488,0.8841463414634146,0.4878048780487805
within_channel,top15_turnover,top5+spread,3,steps_6_to_10,2308,0.2564991334488735,0.6291161178509532,0.26949740034662045
within_channel,top15_turnover,top5+spread,3,steps_11_plus,822,0.17883211678832117,0.4124087591240876,0.1678832116788321
within_channel,top15_turnover,top5+trend,3,all,4442,0.3183250787933363,0.7111661413777578,0.3496172895092301
within_channel,top15_turnover,top5+trend,3,steps_2_to_5,1312,0.4847560975609756,0.9222560975609756,0.5617378048780488
within_channel,top15_turnover,top5+trend,3,steps_6_to_10,2308,0.27989601386481805,0.6811091854419411,0.287261698440208
within_channel,top15_turnover,top5+trend,3,steps_11_plus,822,0.16058394160583941,0.4586374695863747,0.18613138686131386
within_channel,top15_turnover,top5+sequential,4,all,4442,0.4554254840162089,0.8131472309770373,0.43291310220621343
within_channel,top15_turnover,top5+sequential,4,steps_2_to_5,1312,0.6585365853658537,0.9565548780487805,0.6150914634146342
