scope,channel,a,b,phi_hits,both,a_only,b_only,phi_misses_shuffled
within_channel,true_tail50,slope,std,0.18522358954344317,328,590,603,0.18095940259555196
within_channel,true_tail50,jump,top5,0.5998133808167905,773,237,439,0.4224324178918472
within_channel,true_tail50,jump,top10,0.5976737953980586,779,231,455,0.40789777480072004
within_channel,true_tail50,jump,max,0.5515716300330654,678,332,380,0.4149907659547736
within_channel,true_tail50,jump,mean,0.7225927000943708,765,245,179,0.5372579157877929
within_channel,true_tail50,jump,log_top5,0.5579649831833816,709,301,420,0.418743739735885
within_channel,true_tail50,jump,onset80,0.6268821784294432,803,207,430,0.46431154935961466
within_channel,true_tail50,jump,top30,0.6065049923977517,792,218,458,0.3989974803139807
within_channel,true_tail50,jump,std,0.6443962292780706,700,310,231,0.49616280745249924
within_channel,true_tail50,jump,slope,0.2457589436588771,394,616,524,0.15735106023392925
within_channel,true_tail50,jump,q90,0.5924303443925535,702,308,334,0.27605560991155237
within_channel,true_tail50,jump,page_wmax,0.5149644828246809,637,373,388,0.41568774236474937
within_channel,true_tail50,q90,top5,0.4939897142923933,696,340,516,0.18848825906342015
within_channel,true_tail50,q90,top10,0.5267417337822186,731,305,503,0.2041532545732512
within_channel,true_tail50,q90,top30,0.5474802459620577,754,282,496,0.21711243309881137
within_channel,true_tail50,q90,std,0.4929141672664898,594,442,337,0.16407499135531448
within_channel,true_tail50,q90,slope,0.1628905548282604,338,698,580,0.10254458918322955
within_channel,true_tail50,first_token,top5,0.14470349639996297,253,322,959,0.035388124009491574
within_channel,true_tail50,first_token,top10,0.12616001690164352,244,331,990,0.05777635826057391
within_channel,true_tail50,first_token,max,0.13389151177371508,222,353,836,0.04731230523121632
within_channel,true_tail50,first_token,mean,0.16196861228502368,221,354,723,0.06547344002602123
within_channel,true_tail50,first_token,log_top5,0.12453976916123644,227,348,902,0.04413650308189478
within_channel,true_tail50,first_token,onset80,0.0919409274956237,221,354,1012,0.059761212870434025
within_channel,true_tail50,first_token,top30,0.12406634790456135,245,330,1005,0.05365384612967914
within_channel,true_tail50,first_token,std,0.16062299675579855,218,357,713,0.05222025228110523
within_channel,true_tail50,first_token,iqr,0.13479595960916116,218,357,811,0.06995814835467497
within_channel,true_tail50,first_token,frac_above_z,0.13415854605718455,213,362,787,0.07085951874705941
within_channel,true_tail50,first_token,slope,-0.07093860245108924,76,499,842,0.05913074468609489
within_channel,true_tail50,first_token,jump,0.08201555946208863,182,393,828,0.0693952356343985
within_channel,true_tail50,first_token,q90,0.14889907227252425,228,347,808,0.09051006857914834
within_channel,true_tail50,first_token,page_wmax,0.17082218656684853,240,335,785,0.054906404094399404
within_channel,true_tail50,boxcar8_max,top5,0.7914783315756345,965,112,247,0.699460649805603
within_channel,true_tail50,boxcar8_max,top10,0.7538476691266377,942,135,292,0.6431405661839849
within_channel,true_tail50,boxcar8_max,max,0.7848818379231599,893,184,165,0.8150904342324317
within_channel,true_tail50,boxcar8_max,mean,0.6408946492009322,728,349,216,0.5697436181136548
within_channel,true_tail50,boxcar8_max,log_top5,0.8098678759030857,945,132,184,0.7689296125639012
within_channel,true_tail50,boxcar8_max,cusum_top5,0.28769652500739973,515,562,623,0.3926641351768903
within_channel,true_tail50,boxcar8_max,onset80,0.7613584242252426,948,129,285,0.6603487456959165
within_channel,true_tail50,boxcar8_max,top30,0.7335013531930522,931,146,319,0.5998783519014991
within_channel,true_tail50,boxcar8_max,std,0.7540539994042245,810,267,121,0.7176630552393184
within_channel,true_tail50,boxcar8_max,iqr,0.38287947201915923,557,520,472,0.0974906207281413
within_channel,true_tail50,boxcar8_max,frac_above_z,0.32767996682085915,503,574,497,0.08549774064239006
within_channel,true_tail50,boxcar8_max,slope,0.1834677091925975,364,713,554,0.16459562450786863
within_channel,true_tail50,boxcar8_max,jump,0.5866759897231967,713,364,297,0.42417874689477564
within_channel,true_tail50,boxcar8_max,q90,0.44570172646039885,610,467,426,0.14256788717605842
within_channel,true_tail50,boxcar8_max,first_token,0.13548994976463719,226,851,349,0.05939817128467807
within_channel,true_tail50,boxcar8_max,page_wmax,0.8085194264258662,897,180,128,0.8759865669742426
within_channel,true_tail50,page_wmax,top5,0.7261608194498869,885,140,327,0.6923223262394486
within_channel,true_tail50,page_wmax,top10,0.6814707368717574,856,169,378,0.6293925376842331
within_channel,true_tail50,page_wmax,top30,0.6565793387214027,841,184,409,0.5782838666403678
within_channel,true_tail50,page_wmax,std,0.6947028266723705,744,281,187,0.7452536857011882
within_channel,true_tail50,page_wmax,slope,0.09391830400318729,283,742,635,0.15087392233778
within_channel,true_tail50,page_wmax,q90,0.4093152019808299,563,462,473,0.11189548569471854
within_channel,energy_level,top10,top5,0.8206294018228583,1004,196,113,0.7497703238142457
within_channel,energy_level,top10,top30,0.7586747235234892,1035,165,272,0.6880019361950614
within_channel,energy_level,max,top5,0.5618022481380331,655,230,462,0.48383704488652574
within_channel,energy_level,max,top10,0.46827211647108347,608,277,592,0.3724159048588988
within_channel,energy_level,max,mean,0.2740763655944981,331,554,417,0.08357537274255032
within_channel,energy_level,max,onset80,0.45099482009457376,627,258,687,0.39631418445627503
within_channel,energy_level,max,top30,0.3767375391661277,565,320,742,0.24671786181096256
within_channel,energy_level,max,std,0.013954889122216822,136,749,503,0.06973643642315673
within_channel,energy_level,max,slope,0.04869372762248492,190,695,598,0.04397199951967951
within_channel,energy_level,max,q90,0.3495852241605243,409,476,427,0.15089987921827047
within_channel,energy_level,max,page_wmax,0.2811752861565533,363,522,478,0.19612997330583354
within_channel,energy_level,mean,top5,0.3437502077618485,436,312,681,0.10818477102024072
within_channel,energy_level,mean,top10,0.3792537278124348,482,266,718,0.1151692745750581
within_channel,energy_level,mean,onset80,0.25535822270929803,415,333,899,0.09641629633789368
within_channel,energy_level,mean,top30,0.374804446728672,504,244,803,0.1172467192939146
within_channel,energy_level,mean,std,-0.13645658779753286,28,720,611,-0.09076554237310966
within_channel,energy_level,mean,slope,0.04300310896164206,160,588,628,0.0623291294026482
within_channel,energy_level,mean,q90,0.551337729856694,499,249,337,0.2657056984324676
within_channel,energy_level,mean,page_wmax,0.3384117990694499,362,386,479,0.17801763688986857
within_channel,energy_level,log_top5,top5,0.06024002840329723,270,619,847,0.20118665123222154
within_channel,energy_level,log_top5,top10,0.03527520785051035,268,621,932,0.22870401322583916
within_channel,energy_level,log_top5,max,0.060405423024108965,220,669,665,0.13206729652555324
within_channel,energy_level,log_top5,mean,-0.09277335846049954,88,801,660,-0.06735871335657213
within_channel,energy_level,log_top5,onset80,0.07399684191931376,323,566,991,0.17705447453162593
within_channel,energy_level,log_top5,top30,0.03756488621054034,292,597,1015,0.23458940951062832
within_channel,energy_level,log_top5,std,0.4186452000997913,389,500,250,0.23341328765378477
within_channel,energy_level,log_top5,slope,0.1521443893503728,261,628,527,0.01823638038783246
within_channel,energy_level,log_top5,q90,-0.024922089146543838,150,739,686,0.08804471883821836
within_channel,energy_level,log_top5,page_wmax,-0.007631486909009364,163,726,678,0.17478738796431667
within_channel,energy_level,cusum_top5,top5,0.005462654461383998,313,913,804,0.16866143999406008
within_channel,energy_level,cusum_top5,top10,-0.024046855999780747,310,916,890,0.21194574284730192
within_channel,energy_level,cusum_top5,max,0.009756931356012065,252,974,633,0.1019853357692842
within_channel,energy_level,cusum_top5,mean,-0.12307126483706082,115,1111,633,0.03983494082578065
within_channel,energy_level,cusum_top5,log_top5,0.1908642319002482,397,829,492,0.13511913776353773
within_channel,energy_level,cusum_top5,onset80,0.08864243036444953,443,783,871,0.1423181159395306
within_channel,energy_level,cusum_top5,top30,0.00029357710653433685,361,865,946,0.21937071264403846
within_channel,energy_level,cusum_top5,std,0.1889002738132505,308,918,331,0.08791383577745246
within_channel,energy_level,cusum_top5,iqr,0.14885856186153282,289,937,376,0.07488324709218004
within_channel,energy_level,cusum_top5,frac_above_z,-0.08518924865112683,158,1068,651,0.06548585020018492
within_channel,energy_level,cusum_top5,slope,0.17601253752090942,351,875,437,0.06196330523706468
within_channel,energy_level,cusum_top5,jump,0.09585600110639186,430,796,818,0.06478181929846048
within_channel,energy_level,cusum_top5,q90,-0.0718136214998775,175,1051,661,0.09056517669126182
within_channel,energy_level,cusum_top5,first_token,-0.08527758717387507,79,1147,397,0.055387579110369185
within_channel,energy_level,cusum_top5,page_wmax,-0.06442512447958866,182,1044,659,0.15782548450465067
within_channel,energy_level,onset80,top5,0.5850266393586637,845,469,272,0.591457071993265
within_channel,energy_level,onset80,top10,0.553224377952364,853,461,347,0.5544274132832819
within_channel,energy_level,onset80,top30,0.4788277965586031,829,485,478,0.43614334695010104
within_channel,energy_level,onset80,std,-0.018305801327561995,176,1138,463,0.06777755028346412
within_channel,energy_level,onset80,slope,0.052810359548331305,274,1040,514,0.024128744478752233
within_channel,energy_level,onset80,q90,0.3466499040250913,522,792,314,0.2348513144346908
within_channel,energy_level,onset80,page_wmax,0.2634173021844718,458,856,383,0.26828533776244523
within_channel,energy_level,top30,top5,0.6471513462058398,897,410,220,0.5075439207137905
within_channel,energy_level,std,top5,-0.0350200602992107,137,502,980,0.07474015070402854
within_channel,energy_level,std,top10,-0.06013419387707826,131,508,1069,0.06975532849973486
within_channel,energy_level,std,top30,-0.0788552905089995,132,507,1175,0.04161916465770365
within_channel,energy_level,iqr,top5,-0.04977269364343128,133,532,984,0.04052223998339979
within_channel,energy_level,iqr,top10,-0.07197245715019583,129,536,1071,0.06460057625783178
within_channel,energy_level,iqr,max,-0.022891743931788593,118,547,767,0.058167269511486173
within_channel,energy_level,iqr,mean,-0.1483489001545726,24,641,724,-0.04339324541163909
within_channel,energy_level,iqr,log_top5,0.35154072891866195,356,309,533,0.13348844216629313
within_channel,energy_level,iqr,onset80,-0.02449149034450399,179,486,1135,0.07174852773762586
within_channel,energy_level,iqr,top30,-0.08261814833632306,136,529,1171,0.06822106562544603
within_channel,energy_level,iqr,std,0.5705600680313809,413,252,226,0.2651555591350482
within_channel,energy_level,iqr,slope,0.19826173246613038,238,427,550,0.08564198430789557
within_channel,energy_level,iqr,jump,-0.15980647922598884,73,592,1175,-0.03803062539688731
within_channel,energy_level,iqr,q90,-0.06320758364463674,86,579,750,0.1467454970619096
within_channel,energy_level,iqr,page_wmax,-0.0465522533579055,97,568,744,0.07371871932942117
within_channel,energy_level,frac_above_z,top5,0.43233416646752176,525,284,592,0.17995781221718005
within_channel,energy_level,frac_above_z,top10,0.4761264710873823,581,228,619,0.21200778510123253
within_channel,energy_level,frac_above_z,max,0.3107913228817337,374,435,511,0.10655533036447107
within_channel,energy_level,frac_above_z,mean,0.6324885748900982,542,267,206,0.2905645018859379
within_channel,energy_level,frac_above_z,log_top5,-0.04943580562170781,128,681,761,0.0564313865256592
within_channel,energy_level,frac_above_z,onset80,0.3165517207752645,487,322,827,0.17513157413839292
within_channel,energy_level,frac_above_z,top30,0.4607572441803824,598,211,709,0.1776789981084361
within_channel,energy_level,frac_above_z,std,-0.0704365837384222,74,735,565,0.1304236240270795
within_channel,energy_level,frac_above_z,iqr,-0.06558054053101738,81,728,584,0.1630883815556748
within_channel,energy_level,frac_above_z,slope,0.04654956653261848,174,635,614,0.0708859268592272
within_channel,energy_level,frac_above_z,jump,0.23581443735635735,409,400,839,0.21148891720742402
within_channel,energy_level,frac_above_z,q90,0.7248739057180362,638,171,198,0.6041576081755247
within_channel,energy_level,frac_above_z,page_wmax,0.3898396197815715,415,394,426,0.23356140726746558
within_channel,energy_level,slope,top5,0.03646726251315892,225,563,892,-0.004609388922222275
within_channel,energy_level,slope,top10,0.02405260734927963,231,557,969,-0.012328145855799623
within_channel,energy_level,slope,top30,0.018288004979134215,246,542,1061,-0.03020491551993178
within_channel,energy_level,slope,std,0.27983661367495233,280,508,359,0.09345543608369185
within_channel,energy_level,jump,top5,0.15836257322160827,451,797,666,0.0846802598425692
within_channel,energy_level,jump,top10,0.1724189933008987,490,758,710,0.09369619706016767
within_channel,energy_level,jump,max,0.11831948920632344,343,905,542,0.08410512953071585
within_channel,energy_level,jump,mean,0.25677772357923784,402,846,346,0.48158637153907063
within_channel,energy_level,jump,log_top5,-0.06230322210634324,200,1048,689,-0.04311213776636032
within_channel,energy_level,jump,onset80,0.2072211019129826,558,690,756,0.06413045520378163
within_channel,energy_level,jump,top30,0.1789292991187717,530,718,777,0.09855442401111889
within_channel,energy_level,jump,std,-0.1406236734558188,81,1167,558,-0.0731253676462041
within_channel,energy_level,jump,slope,0.030953700332074466,245,1003,543,0.04756498843630266
within_channel,energy_level,jump,q90,0.21543308357260324,403,845,433,0.19876011157996462
within_channel,energy_level,jump,page_wmax,0.09296760877998457,309,939,532,0.14416093251744758
within_channel,energy_level,q90,top5,0.4842472977049597,575,261,542,0.260029006637193
within_channel,energy_level,q90,top10,0.5255178488109248,631,205,569,0.30362913383530227
within_channel,energy_level,q90,top30,0.4828250851475502,628,208,679,0.21472996478415365
within_channel,energy_level,q90,std,-0.0529469372780263,88,748,551,0.13577308513876096
within_channel,energy_level,q90,slope,0.0658799415553416,192,644,596,0.08029016177809938
within_channel,energy_level,first_token,top5,0.11626025529419631,189,287,928,0.032971902128235885
within_channel,energy_level,first_token,top10,0.11704590368413781,200,276,1000,0.045176326516309005
within_channel,energy_level,first_token,max,0.08958501521914097,144,332,741,0.015836088449497073
within_channel,energy_level,first_token,mean,0.15140173148776565,158,318,590,0.07920959725808611
within_channel,energy_level,first_token,log_top5,-0.027766874647908477,80,396,809,0.018272239470605845
within_channel,energy_level,first_token,onset80,0.02103857756994436,154,322,1160,0.06373555472107294
within_channel,energy_level,first_token,top30,0.0893490615524357,196,280,1111,0.05254850955497046
within_channel,energy_level,first_token,std,-0.061126914798599295,39,437,600,0.04838623680303121
within_channel,energy_level,first_token,iqr,-0.055609796506446686,44,432,621,0.04502206312643911
within_channel,energy_level,first_token,frac_above_z,0.162758968054088,173,303,636,0.09395207688180696
within_channel,energy_level,first_token,slope,-0.08086106076373326,42,434,746,0.004581818900498094
within_channel,energy_level,first_token,jump,-0.002808417653072044,132,344,1116,0.06203851925585282
within_channel,energy_level,first_token,q90,0.16090609760510963,176,300,660,0.07746156067038308
within_channel,energy_level,first_token,page_wmax,0.16697406038263102,180,296,661,0.06701110750101698
within_channel,energy_level,boxcar8_max,top5,0.5666792085839547,748,352,369,0.27437710884956035
within_channel,energy_level,boxcar8_max,top10,0.6082394288354828,815,285,385,0.30207209577493094
within_channel,energy_level,boxcar8_max,max,0.3758543048529787,507,593,378,0.17879296348816523
within_channel,energy_level,boxcar8_max,mean,0.38295354180468205,460,640,288,0.18670372564628013
within_channel,energy_level,boxcar8_max,log_top5,-0.00019368495451722758,220,880,669,0.13461825555409598
within_channel,energy_level,boxcar8_max,cusum_top5,-0.020537013273656556,286,814,940,0.16997156013563994
within_channel,energy_level,boxcar8_max,onset80,0.43150601981156217,703,397,611,0.2572890524099672
within_channel,energy_level,boxcar8_max,top30,0.5715027611620019,823,277,484,0.3239108812895965
within_channel,energy_level,boxcar8_max,std,-0.05237156187105951,123,977,516,0.05807856802766409
within_channel,energy_level,boxcar8_max,iqr,-0.04046043272817892,137,963,528,0.040148138465159494
within_channel,energy_level,boxcar8_max,frac_above_z,0.48738571288983,561,539,248,0.18889847299827908
within_channel,energy_level,boxcar8_max,slope,0.03804121763951769,223,877,565,0.03869964666651717
within_channel,energy_level,boxcar8_max,jump,0.18676490963520778,470,630,778,0.14351782061605065
within_channel,energy_level,boxcar8_max,q90,0.5056789242114311,586,514,250,0.24492507126137045
within_channel,energy_level,boxcar8_max,first_token,0.10981154952527412,183,917,293,0.030819465173046352
within_channel,energy_level,boxcar8_max,page_wmax,0.5095314125068635,591,509,250,0.6253617605065002
within_channel,energy_level,page_wmax,top5,0.42982057016877423,536,305,581,0.2880004576539692
within_channel,energy_level,page_wmax,top10,0.45915746669731283,582,259,618,0.29699204396361
within_channel,energy_level,page_wmax,top30,0.4773446265371604,626,215,681,0.30323056323703396
within_channel,energy_level,page_wmax,std,-0.05072887689000984,90,751,549,0.06739762674427452
within_channel,energy_level,page_wmax,slope,-0.033381468741430345,127,714,661,0.02219443216086024
within_channel,energy_level,page_wmax,q90,0.38917159881067864,423,418,413,0.2598141635758609
within_channel,energy_innovation,top10,top5,0.8350893834190832,620,109,90,0.7812622549688227
within_channel,energy_innovation,top10,top30,0.7656905500786875,595,134,155,0.7089061694610386
within_channel,energy_innovation,max,top5,0.6065221648691266,484,250,226,0.4548127198534653
within_channel,energy_innovation,max,top10,0.5491335041703772,456,278,273,0.37116939733219534
within_channel,energy_innovation,max,mean,0.277688292978061,175,559,156,0.13178665855112928
within_channel,energy_innovation,max,onset80,0.5199608840257802,417,317,251,0.41490482509727866
within_channel,energy_innovation,max,top30,0.4369929833894834,394,340,356,0.2729192568048389
within_channel,energy_innovation,max,std,0.4631753185559402,370,364,258,0.3345158247743619
within_channel,energy_innovation,max,slope,0.0423236666069147,81,653,292,0.033337859665194654
within_channel,energy_innovation,max,q90,0.3461964663409795,254,480,218,0.1329449053482968
within_channel,energy_innovation,max,page_wmax,0.4229708887438246,355,379,298,0.3024092210136637
within_channel,energy_innovation,mean,top5,0.35111804552462333,203,128,507,0.19889086718792945
within_channel,energy_innovation,mean,top10,0.3695806718323276,214,117,515,0.19893292071904994
within_channel,energy_innovation,mean,onset80,0.3362961489035524,190,141,478,0.1707155459441953
within_channel,energy_innovation,mean,top30,0.38699590192951944,225,106,525,0.1662822416929905
within_channel,energy_innovation,mean,std,0.2883785450306767,164,167,464,0.2629781856599704
within_channel,energy_innovation,mean,slope,0.08409106978619811,55,276,318,0.06612623391822425
within_channel,energy_innovation,mean,q90,0.4807727183364044,208,123,264,0.4139398701107654
within_channel,energy_innovation,mean,page_wmax,0.4462662178544274,233,98,420,0.2285524286934449
within_channel,energy_innovation,log_top5,top5,0.46703336865143363,429,401,281,0.38526007822544667
within_channel,energy_innovation,log_top5,top10,0.48461685356267176,447,383,282,0.3698037631103558
within_channel,energy_innovation,log_top5,max,0.39786275031084944,393,437,341,0.2803435432983283
within_channel,energy_innovation,log_top5,mean,0.1476845724151294,129,701,202,0.08484645569909069
within_channel,energy_innovation,log_top5,onset80,0.4850221938222728,425,405,243,0.34336125879421037
within_channel,energy_innovation,log_top5,top30,0.41296449085531783,408,422,342,0.3203958027887192
within_channel,energy_innovation,log_top5,std,0.42876448214417834,376,454,252,0.23751578161850295
within_channel,energy_innovation,log_top5,slope,-0.011861610897832919,64,766,309,0.021669619674352793
within_channel,energy_innovation,log_top5,q90,0.2938736565842286,245,585,227,0.15069165327919998
within_channel,energy_innovation,log_top5,page_wmax,0.31149158990697534,313,517,340,0.37750699301333185
within_channel,energy_innovation,cusum_top5,top5,0.29494258947043683,348,599,362,0.17147644310402582
within_channel,energy_innovation,cusum_top5,top10,0.3006466735410941,358,589,371,0.19068762376579668
within_channel,energy_innovation,cusum_top5,max,0.2257251792745966,309,638,425,0.1198536366430299
within_channel,energy_innovation,cusum_top5,mean,0.1913801694832925,162,785,169,0.04430156668380089
within_channel,energy_innovation,cusum_top5,log_top5,0.15800854588531296,289,658,541,0.1122110715230315
within_channel,energy_innovation,cusum_top5,onset80,0.2100399877273047,279,668,389,0.14668493598563834
within_channel,energy_innovation,cusum_top5,top30,0.35083961247080897,399,548,351,0.21152711633316568
within_channel,energy_innovation,cusum_top5,std,0.21789711715264443,272,675,356,0.07356036187940114
within_channel,energy_innovation,cusum_top5,iqr,0.19215513833498443,272,675,412,0.048086533382966055
within_channel,energy_innovation,cusum_top5,frac_above_z,0.24195154139613345,207,740,181,0.0231918721495442
within_channel,energy_innovation,cusum_top5,slope,-0.018869096871163338,70,877,303,0.05931770717102383
within_channel,energy_innovation,cusum_top5,jump,0.15869231616293153,167,780,230,0.08308542073500343
within_channel,energy_innovation,cusum_top5,q90,0.21292210896118954,220,727,252,0.04958206852280888
within_channel,energy_innovation,cusum_top5,first_token,0.06040104649155001,152,795,392,0.03873136338847145
within_channel,energy_innovation,cusum_top5,page_wmax,0.3659974808377011,375,572,278,0.14209942295388328
within_channel,energy_innovation,onset80,top5,0.7153539225293417,523,145,187,0.6391585675915584
within_channel,energy_innovation,onset80,top10,0.7216204605754803,534,134,195,0.6190278442775056
within_channel,energy_innovation,onset80,top30,0.5988769832935471,469,199,281,0.4920996320973855
within_channel,energy_innovation,onset80,std,0.5758508139174118,413,255,215,0.35017495893480916
within_channel,energy_innovation,onset80,slope,-0.00475235281325793,54,614,319,-0.006862605440987538
within_channel,energy_innovation,onset80,q90,0.5252776969869365,328,340,144,0.20754306071190598
within_channel,energy_innovation,onset80,page_wmax,0.5332148558444623,398,270,255,0.36109020584012236
within_channel,energy_innovation,top30,top5,0.651239235487861,517,233,193,0.5590945314863857
within_channel,energy_innovation,std,top5,0.5635659921905924,420,208,290,0.3558086108432418
within_channel,energy_innovation,std,top10,0.5598865866804608,424,204,305,0.3298871515323812
within_channel,energy_innovation,std,top30,0.4501237967421469,367,261,383,0.20754960637111072
within_channel,energy_innovation,iqr,top5,0.3636783431488326,323,361,387,0.08657787289640324
within_channel,energy_innovation,iqr,top10,0.40710240141535914,354,330,375,0.10241856396207535
within_channel,energy_innovation,iqr,max,0.2820976599955492,281,403,453,0.07707427995510896
within_channel,energy_innovation,iqr,mean,0.22333446303998641,145,539,186,0.1960664895025862
within_channel,energy_innovation,iqr,log_top5,0.29633508675856274,313,371,517,0.08245271370260733
within_channel,energy_innovation,iqr,onset80,0.4103043994779514,338,346,330,0.10654992620762986
within_channel,energy_innovation,iqr,top30,0.3804684623416861,344,340,406,0.10189098626150446
within_channel,energy_innovation,iqr,std,0.5537050934836998,406,278,222,0.2907199563700191
within_channel,energy_innovation,iqr,slope,0.019259092040495744,66,618,307,0.06708625016538755
within_channel,energy_innovation,iqr,jump,0.12870560240424833,120,564,277,0.11006605364185397
within_channel,energy_innovation,iqr,q90,0.45401725617663796,297,387,175,0.25659432641949015
within_channel,energy_innovation,iqr,page_wmax,0.4111907847641372,334,350,319,0.1074792027396168
within_channel,energy_innovation,frac_above_z,top5,0.3676745437214207,231,157,479,0.11154679869567026
within_channel,energy_innovation,frac_above_z,top10,0.41187211812152164,255,133,474,0.097831743512757
within_channel,energy_innovation,frac_above_z,max,0.2616728513998097,186,202,548,0.08485470065263301
within_channel,energy_innovation,frac_above_z,mean,0.6196552369917072,233,155,98,0.4587326250039049
within_channel,energy_innovation,frac_above_z,log_top5,0.19330579947026105,167,221,663,0.03886829858680851
within_channel,energy_innovation,frac_above_z,onset80,0.36951071352096787,224,164,444,0.10272087725052705
within_channel,energy_innovation,frac_above_z,top30,0.42885513625755034,267,121,483,0.11633427632757626
within_channel,energy_innovation,frac_above_z,std,0.38480058283195256,223,165,405,0.26626331307811457
within_channel,energy_innovation,frac_above_z,iqr,0.4004071606058946,241,147,443,0.42352560233145436
within_channel,energy_innovation,frac_above_z,slope,0.07020267234333148,57,331,316,0.07291209704107621
within_channel,energy_innovation,frac_above_z,jump,0.40057299766735516,178,210,219,0.29827446997427437
within_channel,energy_innovation,frac_above_z,q90,0.5686255664121772,261,127,211,0.3883490019533145
within_channel,energy_innovation,frac_above_z,page_wmax,0.488523049045291,274,114,379,0.1539405418754521
within_channel,energy_innovation,slope,top5,0.00748783053536718,63,310,647,-0.008962560489706463
within_channel,energy_innovation,slope,top10,-0.007045861784204085,58,315,671,-0.007191055549587489
within_channel,energy_innovation,slope,top30,-0.019454370853292945,54,319,696,-0.030619403635306335
within_channel,energy_innovation,slope,std,0.007609202113349427,56,317,572,0.07924697725530402
within_channel,energy_innovation,jump,top5,0.2595798058479451,184,213,526,0.15459827369858814
within_channel,energy_innovation,jump,top10,0.25960313493671927,187,210,542,0.15925436140352178
within_channel,energy_innovation,jump,max,0.20694850404608992,163,234,571,0.12265918906725365
within_channel,energy_innovation,jump,mean,0.5181037978686575,202,195,129,0.47768208039879817
within_channel,energy_innovation,jump,log_top5,0.12312708967007603,135,262,695,0.06857309253755754
within_channel,energy_innovation,jump,onset80,0.26557885648495266,180,217,488,0.19773087009992443
within_channel,energy_innovation,jump,top30,0.284313723471899,202,195,548,0.14342881662688556
within_channel,energy_innovation,jump,std,0.17411166634566244,133,264,495,0.19930281002596278
within_channel,energy_innovation,jump,slope,0.05310280590302198,52,345,321,0.07623872591870515
within_channel,energy_innovation,jump,q90,0.32985689489383696,171,226,301,0.30176542196529377
within_channel,energy_innovation,jump,page_wmax,0.2955801897311587,191,206,462,0.19282509162097985
within_channel,energy_innovation,q90,top5,0.4775515729879975,315,157,395,0.2444973242980692
within_channel,energy_innovation,q90,top10,0.5414868181090399,352,120,377,0.25703005083167996
within_channel,energy_innovation,q90,top30,0.5115161229832597,342,130,408,0.22542173419684164
within_channel,energy_innovation,q90,std,0.5603919122156493,334,138,294,0.43581927859547603
within_channel,energy_innovation,q90,slope,0.05891075858419408,62,410,311,0.08079435459032386
within_channel,energy_innovation,first_token,top5,0.3523930394202829,275,269,435,0.06460898356428582
within_channel,energy_innovation,first_token,top10,0.3777186075970598,293,251,436,0.05097750461187032
within_channel,energy_innovation,first_token,max,0.2535164417718223,227,317,507,0.04732195686098293
within_channel,energy_innovation,first_token,mean,0.19210599292789152,114,430,217,0.07543571170625331
within_channel,energy_innovation,first_token,log_top5,0.33887707331966854,294,250,536,0.05271945817431235
within_channel,energy_innovation,first_token,onset80,0.5152458610830117,350,194,318,0.06346917916020606
within_channel,energy_innovation,first_token,top30,0.3485714846926757,282,262,468,0.062490784524655146
within_channel,energy_innovation,first_token,std,0.43971278894604865,300,244,328,0.04451953277807374
within_channel,energy_innovation,first_token,iqr,0.36764742953639595,277,267,407,0.0493878888200033
within_channel,energy_innovation,first_token,frac_above_z,0.2443945961451914,148,396,240,0.055248872817440536
within_channel,energy_innovation,first_token,slope,-0.026445048089712923,35,509,338,-0.030877779173108116
within_channel,energy_innovation,first_token,jump,0.17663798265135322,122,422,275,0.05366747187853387
within_channel,energy_innovation,first_token,q90,0.4082315034459338,241,303,231,0.04938060919827782
within_channel,energy_innovation,first_token,page_wmax,0.3103398067340719,240,304,413,0.07369514477177616
within_channel,energy_innovation,boxcar8_max,top5,0.5896415529715304,442,205,268,0.35839584789903756
within_channel,energy_innovation,boxcar8_max,top10,0.6251473883752076,469,178,260,0.37163652603707764
within_channel,energy_innovation,boxcar8_max,max,0.4572248179786361,373,274,361,0.23170177803892805
within_channel,energy_innovation,boxcar8_max,mean,0.38830893174040665,208,439,123,0.24715343489338673
within_channel,energy_innovation,boxcar8_max,log_top5,0.3636372819266015,343,304,487,0.2968980663159677
within_channel,energy_innovation,boxcar8_max,cusum_top5,0.2883668423026382,323,324,624,0.16892633248405026
within_channel,energy_innovation,boxcar8_max,onset80,0.5779326702506216,421,226,247,0.3277858341236462
within_channel,energy_innovation,boxcar8_max,top30,0.5634693262928075,440,207,310,0.3228574712230475
within_channel,energy_innovation,boxcar8_max,std,0.5431464322053687,388,259,240,0.2730860797369218
within_channel,energy_innovation,boxcar8_max,iqr,0.39848672658319584,325,322,359,0.12906744927041
within_channel,energy_innovation,boxcar8_max,frac_above_z,0.4305518247652087,247,400,141,0.16928564809298188
within_channel,energy_innovation,boxcar8_max,slope,0.026854500517763644,66,581,307,0.029330399246217793
within_channel,energy_innovation,boxcar8_max,jump,0.29120131436904484,188,459,209,0.22430864576194634
within_channel,energy_innovation,boxcar8_max,q90,0.5389473292412059,329,318,143,0.24905454738376354
within_channel,energy_innovation,boxcar8_max,first_token,0.33631981228850966,252,395,292,0.04678539923186016
within_channel,energy_innovation,boxcar8_max,page_wmax,0.6702130443457389,467,180,186,0.6436288508056542
within_channel,energy_innovation,page_wmax,top5,0.5545000085227276,424,229,286,0.3974686430028852
within_channel,energy_innovation,page_wmax,top10,0.600473526472743,457,196,272,0.38368464863348817
