series,population,stratum,bin,centre,mean,n
top5__all__pmf__equal,gate_closed,steps_2_to_5,9,0.95,-0.49286855523220785,947
top5__all__pmf__equal,gate_closed,steps_6_to_10,0,0.05,1.202036646459261,1009
top5__all__pmf__equal,gate_closed,steps_6_to_10,1,0.15,0.15602669226404042,655
top5__all__pmf__equal,gate_closed,steps_6_to_10,2,0.25,0.017687641827140565,779
top5__all__pmf__equal,gate_closed,steps_6_to_10,3,0.35,-0.105786476158272,459
top5__all__pmf__equal,gate_closed,steps_6_to_10,4,0.45,-0.16867595151250553,639
top5__all__pmf__equal,gate_closed,steps_6_to_10,5,0.55,-0.12014113429120683,655
top5__all__pmf__equal,gate_closed,steps_6_to_10,6,0.65,-0.1969774714129224,813
top5__all__pmf__equal,gate_closed,steps_6_to_10,7,0.75,-0.30687538178905327,425
top5__all__pmf__equal,gate_closed,steps_6_to_10,8,0.85,-0.24954447798498341,1009
top5__all__pmf__equal,gate_closed,steps_6_to_10,9,0.95,-0.5465249398948488,1009
top5__all__pmf__equal,gate_closed,steps_11_plus,0,0.05,1.290180100510765,516
top5__all__pmf__equal,gate_closed,steps_11_plus,1,0.15,0.013551731775850558,345
top5__all__pmf__equal,gate_closed,steps_11_plus,2,0.25,-0.10683004475231933,371
top5__all__pmf__equal,gate_closed,steps_11_plus,3,0.35,-0.19364408502134975,354
top5__all__pmf__equal,gate_closed,steps_11_plus,4,0.45,-0.3260832151629881,349
top5__all__pmf__equal,gate_closed,steps_11_plus,5,0.55,-0.22140468402777147,392
top5__all__pmf__equal,gate_closed,steps_11_plus,6,0.65,-0.27270844928821214,379
top5__all__pmf__equal,gate_closed,steps_11_plus,7,0.75,-0.21235273037114905,346
top5__all__pmf__equal,gate_closed,steps_11_plus,8,0.85,-0.12655592862873644,370
top5__all__pmf__equal,gate_closed,steps_11_plus,9,0.95,-0.23465035342432425,588
top5__all__pmf__equal,label_clean,all,0,0.05,1.003786781738678,2594
top5__all__pmf__equal,label_clean,all,1,0.15,0.11644653086354116,1028
top5__all__pmf__equal,label_clean,all,2,0.25,0.08126730431709384,1676
top5__all__pmf__equal,label_clean,all,3,0.35,-0.0709815612455032,1206
top5__all__pmf__equal,label_clean,all,4,0.45,-0.20854847513639282,1098
top5__all__pmf__equal,label_clean,all,5,0.55,-0.17101333036322666,1626
top5__all__pmf__equal,label_clean,all,6,0.65,-0.20615566796155527,1670
top5__all__pmf__equal,label_clean,all,7,0.75,-0.2732702405837892,1212
top5__all__pmf__equal,label_clean,all,8,0.85,-0.2436070585018758,1492
top5__all__pmf__equal,label_clean,all,9,0.95,-0.4603189863166059,2668
top5__all__pmf__equal,label_clean,steps_2_to_5,0,0.05,0.6735853034520116,950
top5__all__pmf__equal,label_clean,steps_2_to_5,1,0.15,nan,0
top5__all__pmf__equal,label_clean,steps_2_to_5,2,0.25,0.21774040706951006,406
top5__all__pmf__equal,label_clean,steps_2_to_5,3,0.35,0.09311554246650375,388
top5__all__pmf__equal,label_clean,steps_2_to_5,4,0.45,nan,0
top5__all__pmf__equal,label_clean,steps_2_to_5,5,0.55,-0.2069964238517217,532
top5__all__pmf__equal,label_clean,steps_2_to_5,6,0.65,-0.18832506031613605,388
top5__all__pmf__equal,label_clean,steps_2_to_5,7,0.75,-0.2948835371228368,406
top5__all__pmf__equal,label_clean,steps_2_to_5,8,0.85,nan,0
top5__all__pmf__equal,label_clean,steps_2_to_5,9,0.95,-0.48581319690840785,950
top5__all__pmf__equal,label_clean,steps_6_to_10,0,0.05,1.1769863088049943,1124
top5__all__pmf__equal,label_clean,steps_6_to_10,1,0.15,0.11756497200343168,686
top5__all__pmf__equal,label_clean,steps_6_to_10,2,0.25,0.06635298837199688,886
top5__all__pmf__equal,label_clean,steps_6_to_10,3,0.35,-0.09943024134197329,462
top5__all__pmf__equal,label_clean,steps_6_to_10,4,0.45,-0.17839685706869618,744
top5__all__pmf__equal,label_clean,steps_6_to_10,5,0.55,-0.12399847570033311,686
top5__all__pmf__equal,label_clean,steps_6_to_10,6,0.65,-0.2009593984270463,900
top5__all__pmf__equal,label_clean,steps_6_to_10,7,0.75,-0.2727195273150501,448
top5__all__pmf__equal,label_clean,steps_6_to_10,8,0.85,-0.25266837595739294,1124
top5__all__pmf__equal,label_clean,steps_6_to_10,9,0.95,-0.5441306767808122,1124
top5__all__pmf__equal,label_clean,steps_11_plus,0,0.05,1.2326620431805844,520
top5__all__pmf__equal,label_clean,steps_11_plus,1,0.15,0.11420310799229866,342
top5__all__pmf__equal,label_clean,steps_11_plus,2,0.25,-0.02861289305302199,384
top5__all__pmf__equal,label_clean,steps_11_plus,3,0.35,-0.21290961190755264,356
top5__all__pmf__equal,label_clean,steps_11_plus,4,0.45,-0.2719179775159588,354
top5__all__pmf__equal,label_clean,steps_11_plus,5,0.55,-0.2031436846839776,408
top5__all__pmf__equal,label_clean,steps_11_plus,6,0.65,-0.2365088573528684,382
top5__all__pmf__equal,label_clean,steps_11_plus,7,0.75,-0.24944823262161536,358
top5__all__pmf__equal,label_clean,steps_11_plus,8,0.85,-0.21593064323013117,368
top5__all__pmf__equal,label_clean,steps_11_plus,9,0.95,-0.26095225206748507,594
top5__all__pmf__equal,pre_error,all,0,0.05,0.6580505847741666,4454
top5__all__pmf__equal,pre_error,all,1,0.15,-0.20240597784566208,1918
top5__all__pmf__equal,pre_error,all,2,0.25,-0.261194317602361,1964
top5__all__pmf__equal,pre_error,all,3,0.35,-0.2250693616593876,1184
top5__all__pmf__equal,pre_error,all,4,0.45,-0.2421254044244659,878
top5__all__pmf__equal,pre_error,all,5,0.55,-0.24868186293149241,946
top5__all__pmf__equal,pre_error,all,6,0.65,-0.31398895155298634,602
top5__all__pmf__equal,pre_error,all,7,0.75,-0.26445822075412406,270
top5__all__pmf__equal,pre_error,all,8,0.85,-0.15811705490619013,146
top5__all__pmf__equal,pre_error,all,9,0.95,0.21840890893355283,22
top5__all__pmf__equal,pre_error,steps_2_to_5,0,0.05,0.2984634186366529,1016
top5__all__pmf__equal,pre_error,steps_2_to_5,1,0.15,nan,0
top5__all__pmf__equal,pre_error,steps_2_to_5,2,0.25,-0.23152868865064985,320
top5__all__pmf__equal,pre_error,steps_2_to_5,3,0.35,-0.12684924300834574,168
top5__all__pmf__equal,pre_error,steps_2_to_5,4,0.45,nan,0
top5__all__pmf__equal,pre_error,steps_2_to_5,5,0.55,-0.24849186488548308,164
top5__all__pmf__equal,pre_error,steps_2_to_5,6,0.65,-0.732586554208012,44
top5__all__pmf__equal,pre_error,steps_2_to_5,7,0.75,-0.07072692193924233,28
top5__all__pmf__equal,pre_error,steps_2_to_5,8,0.85,nan,0
top5__all__pmf__equal,pre_error,steps_2_to_5,9,0.95,nan,0
top5__all__pmf__equal,pre_error,steps_6_to_10,0,0.05,0.7238350518341149,2108
top5__all__pmf__equal,pre_error,steps_6_to_10,1,0.15,-0.2128468558412053,1218
top5__all__pmf__equal,pre_error,steps_6_to_10,2,0.25,-0.2682458522957481,1044
top5__all__pmf__equal,pre_error,steps_6_to_10,3,0.35,-0.24601092391049906,560
top5__all__pmf__equal,pre_error,steps_6_to_10,4,0.45,-0.2543063131076545,500
top5__all__pmf__equal,pre_error,steps_6_to_10,5,0.55,-0.21709133262827232,440
top5__all__pmf__equal,pre_error,steps_6_to_10,6,0.65,-0.2966544694350401,312
top5__all__pmf__equal,pre_error,steps_6_to_10,7,0.75,-0.4447304717549621,88
top5__all__pmf__equal,pre_error,steps_6_to_10,8,0.85,-0.17916732456326454,58
top5__all__pmf__equal,pre_error,steps_6_to_10,9,0.95,nan,0
top5__all__pmf__equal,pre_error,steps_11_plus,0,0.05,0.8284768285586291,1330
top5__all__pmf__equal,pre_error,steps_11_plus,1,0.15,-0.184238850133416,700
top5__all__pmf__equal,pre_error,steps_11_plus,2,0.25,-0.2647463160101137,600
top5__all__pmf__equal,pre_error,steps_11_plus,3,0.35,-0.23553801313472256,456
top5__all__pmf__equal,pre_error,steps_11_plus,4,0.45,-0.22601309135146586,378
top5__all__pmf__equal,pre_error,steps_11_plus,5,0.55,-0.2894157606302129,342
top5__all__pmf__equal,pre_error,steps_11_plus,6,0.65,-0.26110303246346717,246
top5__all__pmf__equal,pre_error,steps_11_plus,7,0.75,-0.19666937840829896,154
top5__all__pmf__equal,pre_error,steps_11_plus,8,0.85,-0.14424301354130006,88
top5__all__pmf__equal,pre_error,steps_11_plus,9,0.95,0.21840890893355283,22
q15_H1__top5,gate_closed,all,0,0.05,0.6397170198357641,2472
q15_H1__top5,gate_closed,all,1,0.15,0.42304040916734376,1000
q15_H1__top5,gate_closed,all,2,0.25,0.2985978397847792,1550
q15_H1__top5,gate_closed,all,3,0.35,0.07815214525518305,1208
q15_H1__top5,gate_closed,all,4,0.45,-0.12948451429828153,988
q15_H1__top5,gate_closed,all,5,0.55,-0.12721369861172593,1571
q15_H1__top5,gate_closed,all,6,0.65,-0.2458118274044387,1587
q15_H1__top5,gate_closed,all,7,0.75,-0.32850493437930983,1171
q15_H1__top5,gate_closed,all,8,0.85,-0.2914652406629023,1379
q15_H1__top5,gate_closed,all,9,0.95,-0.4155497993581523,2544
q15_H1__top5,gate_closed,steps_2_to_5,0,0.05,0.44802874699475953,947
q15_H1__top5,gate_closed,steps_2_to_5,1,0.15,nan,0
q15_H1__top5,gate_closed,steps_2_to_5,2,0.25,0.543562217160761,400
q15_H1__top5,gate_closed,steps_2_to_5,3,0.35,0.3057980017402978,395
q15_H1__top5,gate_closed,steps_2_to_5,4,0.45,nan,0
q15_H1__top5,gate_closed,steps_2_to_5,5,0.55,-0.09002483891554978,524
q15_H1__top5,gate_closed,steps_2_to_5,6,0.65,-0.2450588260111338,395
q15_H1__top5,gate_closed,steps_2_to_5,7,0.75,-0.31968902475043864,400
q15_H1__top5,gate_closed,steps_2_to_5,8,0.85,nan,0
q15_H1__top5,gate_closed,steps_2_to_5,9,0.95,-0.5181113613404831,947
q15_H1__top5,gate_closed,steps_6_to_10,0,0.05,0.7202358350594383,1009
q15_H1__top5,gate_closed,steps_6_to_10,1,0.15,0.5115905411522244,655
q15_H1__top5,gate_closed,steps_6_to_10,2,0.25,0.2534243968032773,779
q15_H1__top5,gate_closed,steps_6_to_10,3,0.35,-0.004291690426070875,459
q15_H1__top5,gate_closed,steps_6_to_10,4,0.45,-0.059678754572997546,639
q15_H1__top5,gate_closed,steps_6_to_10,5,0.55,-0.10544529697948662,655
q15_H1__top5,gate_closed,steps_6_to_10,6,0.65,-0.21341168103699992,813
q15_H1__top5,gate_closed,steps_6_to_10,7,0.75,-0.391742403208139,425
q15_H1__top5,gate_closed,steps_6_to_10,8,0.85,-0.3214490962477542,1009
q15_H1__top5,gate_closed,steps_6_to_10,9,0.95,-0.48138724616415757,1009
q15_H1__top5,gate_closed,steps_11_plus,0,0.05,0.834068395455423,516
q15_H1__top5,gate_closed,steps_11_plus,1,0.15,0.25492349192068675,345
q15_H1__top5,gate_closed,steps_11_plus,2,0.25,0.12933735766132434,371
q15_H1__top5,gate_closed,steps_11_plus,3,0.35,-0.06896195851296592,354
q15_H1__top5,gate_closed,steps_11_plus,4,0.45,-0.25729506004170977,349
q15_H1__top5,gate_closed,steps_11_plus,5,0.55,-0.21329855970844305,392
q15_H1__top5,gate_closed,steps_11_plus,6,0.65,-0.31609877871600506,379
q15_H1__top5,gate_closed,steps_11_plus,7,0.75,-0.26102065576455813,346
q15_H1__top5,gate_closed,steps_11_plus,8,0.85,-0.20969845610853627,370
q15_H1__top5,gate_closed,steps_11_plus,9,0.95,-0.13739370577902887,588
q15_H1__top5,label_clean,all,0,0.05,0.6160510540642881,2594
q15_H1__top5,label_clean,all,1,0.15,0.44124850944737865,1028
q15_H1__top5,label_clean,all,2,0.25,0.32512868001344186,1676
q15_H1__top5,label_clean,all,3,0.35,0.053254925970973525,1206
q15_H1__top5,label_clean,all,4,0.45,-0.08398403734951636,1098
q15_H1__top5,label_clean,all,5,0.55,-0.11136330178106486,1626
q15_H1__top5,label_clean,all,6,0.65,-0.21402783998020777,1670
q15_H1__top5,label_clean,all,7,0.75,-0.33627826527962973,1212
q15_H1__top5,label_clean,all,8,0.85,-0.3034950684544308,1492
q15_H1__top5,label_clean,all,9,0.95,-0.4384105758067989,2668
q15_H1__top5,label_clean,steps_2_to_5,0,0.05,0.4866868954311022,950
q15_H1__top5,label_clean,steps_2_to_5,1,0.15,nan,0
q15_H1__top5,label_clean,steps_2_to_5,2,0.25,0.48087541512253384,406
q15_H1__top5,label_clean,steps_2_to_5,3,0.35,0.27392803563827584,388
q15_H1__top5,label_clean,steps_2_to_5,4,0.45,nan,0
q15_H1__top5,label_clean,steps_2_to_5,5,0.55,-0.11512989156499821,532
q15_H1__top5,label_clean,steps_2_to_5,6,0.65,-0.1621168583307806,388
q15_H1__top5,label_clean,steps_2_to_5,7,0.75,-0.34420281455033364,406
q15_H1__top5,label_clean,steps_2_to_5,8,0.85,nan,0
q15_H1__top5,label_clean,steps_2_to_5,9,0.95,-0.5262897483943045,950
q15_H1__top5,label_clean,steps_6_to_10,0,0.05,0.6475413119870528,1124
q15_H1__top5,label_clean,steps_6_to_10,1,0.15,0.47629343001303803,686
q15_H1__top5,label_clean,steps_6_to_10,2,0.25,0.30115055772099314,886
q15_H1__top5,label_clean,steps_6_to_10,3,0.35,0.016304174601528686,462
q15_H1__top5,label_clean,steps_6_to_10,4,0.45,-0.049994102844100365,744
q15_H1__top5,label_clean,steps_6_to_10,5,0.55,-0.08117014096381733,686
q15_H1__top5,label_clean,steps_6_to_10,6,0.65,-0.20667446038371104,900
q15_H1__top5,label_clean,steps_6_to_10,7,0.75,-0.35237387838210765,448
q15_H1__top5,label_clean,steps_6_to_10,8,0.85,-0.2968552264148498,1124
q15_H1__top5,label_clean,steps_6_to_10,9,0.95,-0.49689638336396225,1124
q15_H1__top5,label_clean,steps_11_plus,0,0.05,0.7843220171341697,520
q15_H1__top5,label_clean,steps_11_plus,1,0.15,0.3709537272601204,342
q15_H1__top5,label_clean,steps_11_plus,2,0.25,0.21578347661973993,384
q15_H1__top5,label_clean,steps_11_plus,3,0.35,-0.13930102745102033,356
q15_H1__top5,label_clean,steps_11_plus,4,0.45,-0.15542050986937367,354
q15_H1__top5,label_clean,steps_11_plus,5,0.55,-0.1572179158878772,408
q15_H1__top5,label_clean,steps_11_plus,6,0.65,-0.28407889368917444,382
q15_H1__top5,label_clean,steps_11_plus,7,0.75,-0.3071492103248367,358
q15_H1__top5,label_clean,steps_11_plus,8,0.85,-0.32377545555358495,368
q15_H1__top5,label_clean,steps_11_plus,9,0.95,-0.18719296359740548,594
q15_H1__top5,pre_error,all,0,0.05,-0.029259219922580956,4454
q15_H1__top5,pre_error,all,1,0.15,0.043466291497072124,1918
q15_H1__top5,pre_error,all,2,0.25,-0.032428957759680514,1964
q15_H1__top5,pre_error,all,3,0.35,-0.031531822714317384,1184
q15_H1__top5,pre_error,all,4,0.45,-0.09285058435702953,878
q15_H1__top5,pre_error,all,5,0.55,-0.1328120494401396,946
q15_H1__top5,pre_error,all,6,0.65,-0.2683700411497971,602
q15_H1__top5,pre_error,all,7,0.75,-0.2356070129464475,270
q15_H1__top5,pre_error,all,8,0.85,-0.19024667439092138,146
q15_H1__top5,pre_error,all,9,0.95,-0.23454304600065992,22
q15_H1__top5,pre_error,steps_2_to_5,0,0.05,-0.09153241880866107,1016
q15_H1__top5,pre_error,steps_2_to_5,1,0.15,nan,0
q15_H1__top5,pre_error,steps_2_to_5,2,0.25,0.028300083232639946,320
q15_H1__top5,pre_error,steps_2_to_5,3,0.35,0.07465981683956417,168
q15_H1__top5,pre_error,steps_2_to_5,4,0.45,nan,0
q15_H1__top5,pre_error,steps_2_to_5,5,0.55,-0.146998704208111,164
q15_H1__top5,pre_error,steps_2_to_5,6,0.65,-0.7460851436381127,44
q15_H1__top5,pre_error,steps_2_to_5,7,0.75,-0.03645983520978407,28
q15_H1__top5,pre_error,steps_2_to_5,8,0.85,nan,0
q15_H1__top5,pre_error,steps_2_to_5,9,0.95,nan,0
q15_H1__top5,pre_error,steps_6_to_10,0,0.05,-0.133875688922634,2108
q15_H1__top5,pre_error,steps_6_to_10,1,0.15,0.06812271933530736,1218
q15_H1__top5,pre_error,steps_6_to_10,2,0.25,0.017299341889993,1044
q15_H1__top5,pre_error,steps_6_to_10,3,0.35,0.011791622766534756,560
q15_H1__top5,pre_error,steps_6_to_10,4,0.45,-0.040782476957584086,500
q15_H1__top5,pre_error,steps_6_to_10,5,0.55,-0.08716713581612674,440
q15_H1__top5,pre_error,steps_6_to_10,6,0.65,-0.22114062909328988,312
q15_H1__top5,pre_error,steps_6_to_10,7,0.75,-0.33169677731586494,88
q15_H1__top5,pre_error,steps_6_to_10,8,0.85,-0.053505901285390726,58
q15_H1__top5,pre_error,steps_6_to_10,9,0.95,nan,0
q15_H1__top5,pre_error,steps_11_plus,0,0.05,0.1841250558070203,1330
q15_H1__top5,pre_error,steps_11_plus,1,0.15,0.0005641070585426332,700
q15_H1__top5,pre_error,steps_11_plus,2,0.25,-0.15134502101268335,600
q15_H1__top5,pre_error,steps_11_plus,3,0.35,-0.12385928963170642,456
q15_H1__top5,pre_error,steps_11_plus,4,0.45,-0.1617237422928039,378
q15_H1__top5,pre_error,steps_11_plus,5,0.55,-0.18473354245949192,342
q15_H1__top5,pre_error,steps_11_plus,6,0.65,-0.24282578119916495,246
q15_H1__top5,pre_error,steps_11_plus,7,0.75,-0.21690715393422608,154
q15_H1__top5,pre_error,steps_11_plus,8,0.85,-0.28037127484683927,88
q15_H1__top5,pre_error,steps_11_plus,9,0.95,-0.23454304600065992,22
q15_H1__top10,gate_closed,all,0,0.05,0.7216863891656652,2472
q15_H1__top10,gate_closed,all,1,0.15,0.38633921114367914,1000
q15_H1__top10,gate_closed,all,2,0.25,0.2973045199186741,1550
q15_H1__top10,gate_closed,all,3,0.35,0.08441554827527446,1208
q15_H1__top10,gate_closed,all,4,0.45,-0.11218872464014598,988
q15_H1__top10,gate_closed,all,5,0.55,-0.10999085622398834,1571
q15_H1__top10,gate_closed,all,6,0.65,-0.21063227593124265,1587
q15_H1__top10,gate_closed,all,7,0.75,-0.28573550558574085,1171
q15_H1__top10,gate_closed,all,8,0.85,-0.27226962107937897,1379
q15_H1__top10,gate_closed,all,9,0.95,-0.5523491949163059,2544
q15_H1__top10,gate_closed,steps_2_to_5,0,0.05,0.5234021822482883,947
q15_H1__top10,gate_closed,steps_2_to_5,1,0.15,nan,0
q15_H1__top10,gate_closed,steps_2_to_5,2,0.25,0.541900467086092,400
q15_H1__top10,gate_closed,steps_2_to_5,3,0.35,0.31870442297252144,395
q15_H1__top10,gate_closed,steps_2_to_5,4,0.45,nan,0
q15_H1__top10,gate_closed,steps_2_to_5,5,0.55,-0.06843055702856107,524
q15_H1__top10,gate_closed,steps_2_to_5,6,0.65,-0.19104215509771877,395
q15_H1__top10,gate_closed,steps_2_to_5,7,0.75,-0.2568290550389377,400
q15_H1__top10,gate_closed,steps_2_to_5,8,0.85,nan,0
q15_H1__top10,gate_closed,steps_2_to_5,9,0.95,-0.6591968482952176,947
q15_H1__top10,gate_closed,steps_6_to_10,0,0.05,0.8057937389307139,1009
q15_H1__top10,gate_closed,steps_6_to_10,1,0.15,0.47751016319309725,655
q15_H1__top10,gate_closed,steps_6_to_10,2,0.25,0.27255802270809426,779
q15_H1__top10,gate_closed,steps_6_to_10,3,0.35,0.011310768829642876,459
q15_H1__top10,gate_closed,steps_6_to_10,4,0.45,-0.05061755268491039,639
q15_H1__top10,gate_closed,steps_6_to_10,5,0.55,-0.09416995825045854,655
q15_H1__top10,gate_closed,steps_6_to_10,6,0.65,-0.17572801395014243,813
q15_H1__top10,gate_closed,steps_6_to_10,7,0.75,-0.35496284805934447,425
q15_H1__top10,gate_closed,steps_6_to_10,8,0.85,-0.3051879452447216,1009
q15_H1__top10,gate_closed,steps_6_to_10,9,0.95,-0.6418659273703285,1009
q15_H1__top10,gate_closed,steps_11_plus,0,0.05,0.9211259783862441,516
q15_H1__top10,gate_closed,steps_11_plus,1,0.15,0.21324653406435123,345
q15_H1__top10,gate_closed,steps_11_plus,2,0.25,0.0855501869269626,371
q15_H1__top10,gate_closed,steps_11_plus,3,0.35,-0.08222007810853288,354
q15_H1__top10,gate_closed,steps_11_plus,4,0.45,-0.22492218847795475,349
q15_H1__top10,gate_closed,steps_11_plus,5,0.55,-0.19198137905833917,392
q15_H1__top10,gate_closed,steps_11_plus,6,0.65,-0.30592320659054806,379
q15_H1__top10,gate_closed,steps_11_plus,7,0.75,-0.23411978208123035,346
q15_H1__top10,gate_closed,steps_11_plus,8,0.85,-0.1825004613960523,370
q15_H1__top10,gate_closed,steps_11_plus,9,0.95,-0.2266568296170876,588
q15_H1__top10,label_clean,all,0,0.05,0.6930177395801161,2594
q15_H1__top10,label_clean,all,1,0.15,0.40193652304592964,1028
q15_H1__top10,label_clean,all,2,0.25,0.31886376527504035,1676
q15_H1__top10,label_clean,all,3,0.35,0.06742228559901188,1206
q15_H1__top10,label_clean,all,4,0.45,-0.07361961017507135,1098
q15_H1__top10,label_clean,all,5,0.55,-0.09446207196568895,1626
q15_H1__top10,label_clean,all,6,0.65,-0.18532884788668683,1670
q15_H1__top10,label_clean,all,7,0.75,-0.2964953597123875,1212
q15_H1__top10,label_clean,all,8,0.85,-0.2813639405307449,1492
q15_H1__top10,label_clean,all,9,0.95,-0.5635417904771061,2668
q15_H1__top10,label_clean,steps_2_to_5,0,0.05,0.5582501061930488,950
q15_H1__top10,label_clean,steps_2_to_5,1,0.15,nan,0
q15_H1__top10,label_clean,steps_2_to_5,2,0.25,0.4730304791582159,406
q15_H1__top10,label_clean,steps_2_to_5,3,0.35,0.2972512857356587,388
q15_H1__top10,label_clean,steps_2_to_5,4,0.45,nan,0
q15_H1__top10,label_clean,steps_2_to_5,5,0.55,-0.08539927728775977,532
q15_H1__top10,label_clean,steps_2_to_5,6,0.65,-0.1265783582446062,388
q15_H1__top10,label_clean,steps_2_to_5,7,0.75,-0.29688993062132146,406
q15_H1__top10,label_clean,steps_2_to_5,8,0.85,nan,0
q15_H1__top10,label_clean,steps_2_to_5,9,0.95,-0.6554098357250691,950
q15_H1__top10,label_clean,steps_6_to_10,0,0.05,0.7335022264866493,1124
q15_H1__top10,label_clean,steps_6_to_10,1,0.15,0.4365450117413379,686
