series,stratum,n_answers,argmax_in_last_fifth,uniform_expectation_last_fifth,argmax_at_first_step,uniform_expectation_first_step,mean_relative_argmax
energy_innovation__top10,steps_11_plus,288,0.09722222222222222,0.2424675108397682,0.4409722222222222,0.07510801732940292,0.2212806222666211
energy_innovation__max,all,2244,0.1501782531194296,0.26093554959027787,0.3244206773618538,0.17670549943712113,0.3702069134088617
energy_innovation__max,steps_2_to_5,947,0.133051742344245,0.24718409010911654,0.3611404435058078,0.24718409010911654,0.38296374516015486
energy_innovation__max,steps_6_to_10,1009,0.16253716551040634,0.2791133764374597,0.3072348860257681,0.13955668821872985,0.3628879764657763
energy_innovation__max,steps_11_plus,288,0.16319444444444445,0.2424675108397682,0.2638888888888889,0.07510801732940292,0.3539016623918425
energy_innovation__mean,all,2244,0.1836007130124777,0.26093554959027787,0.26336898395721925,0.17670549943712113,0.4194516892978169
energy_innovation__mean,steps_2_to_5,947,0.19640971488912354,0.24718409010911654,0.35374868004223864,0.24718409010911654,0.4264343541006688
energy_innovation__mean,steps_6_to_10,1009,0.1863230921704658,0.2791133764374597,0.21605550049554015,0.13955668821872985,0.4220896848993975
energy_innovation__mean,steps_11_plus,288,0.13194444444444445,0.2424675108397682,0.13194444444444445,0.07510801732940292,0.38724918537317987
energy_innovation__log_top5,all,2244,0.12611408199643495,0.26093554959027787,0.4077540106951872,0.17670549943712113,0.31106525680283514
energy_innovation__log_top5,steps_2_to_5,947,0.10137275607180571,0.24718409010911654,0.4424498416050686,0.24718409010911654,0.32286166842661035
energy_innovation__log_top5,steps_6_to_10,1009,0.15361744301288405,0.2791133764374597,0.3855302279484638,0.13955668821872985,0.3109069957682445
energy_innovation__log_top5,steps_11_plus,288,0.1111111111111111,0.2424675108397682,0.3715277777777778,0.07510801732940292,0.2728308247757057
energy_innovation__cusum_top5,all,2244,0.06372549019607843,0.26093554959027787,0.21479500891265596,0.17670549943712113,0.37687732903943594
energy_innovation__cusum_top5,steps_2_to_5,947,0.04963041182682154,0.24718409010911654,0.293558606124604,0.24718409010911654,0.36210841253079895
energy_innovation__cusum_top5,steps_6_to_10,1009,0.07234886025768088,0.2791133764374597,0.17542120911793854,0.13955668821872985,0.3827430113109003
energy_innovation__cusum_top5,steps_11_plus,288,0.0798611111111111,0.2424675108397682,0.09375,0.07510801732940292,0.404890143351143
energy_innovation__onset80,all,2244,0.049019607843137254,0.26093554959027787,0.5900178253119429,0.17670549943712113,0.18847140044486735
energy_innovation__onset80,steps_2_to_5,947,0.048574445617740235,0.24718409010911654,0.5744456177402323,0.24718409010911654,0.22844068989792324
energy_innovation__onset80,steps_6_to_10,1009,0.05153617443012884,0.2791133764374597,0.574826560951437,0.13955668821872985,0.17364788333569306
energy_innovation__onset80,steps_11_plus,288,0.041666666666666664,0.2424675108397682,0.6944444444444444,0.07510801732940292,0.10897838534456504
energy_innovation__top30,all,2244,0.07308377896613191,0.26093554959027787,0.4358288770053476,0.17670549943712113,0.27228309444049525
energy_innovation__top30,steps_2_to_5,947,0.04012671594508976,0.24718409010911654,0.4783526927138332,0.24718409010911654,0.2756951777543119
energy_innovation__top30,steps_6_to_10,1009,0.09613478691774034,0.2791133764374597,0.398414271555996,0.13955668821872985,0.2822285934525776
energy_innovation__top30,steps_11_plus,288,0.10069444444444445,0.2424675108397682,0.4270833333333333,0.07510801732940292,0.2262197215190529
energy_innovation__std,all,2244,0.14928698752228164,0.26093554959027787,0.4180035650623886,0.17670549943712113,0.32343136335116623
energy_innovation__std,steps_2_to_5,947,0.17317845828933473,0.24718409010911654,0.42027455121436114,0.24718409010911654,0.37601196761703626
energy_innovation__std,steps_6_to_10,1009,0.13974231912784935,0.2791133764374597,0.43508424182358774,0.13955668821872985,0.29404250633190177
energy_innovation__std,steps_11_plus,288,0.10416666666666667,0.2424675108397682,0.3506944444444444,0.07510801732940292,0.2534991567284541
energy_innovation__iqr,all,2244,0.16755793226381463,0.26093554959027787,0.3778966131907308,0.17670549943712113,0.3416076750316871
energy_innovation__iqr,steps_2_to_5,947,0.19957761351636746,0.24718409010911654,0.42344244984160506,0.24718409010911654,0.38067581837381204
energy_innovation__iqr,steps_6_to_10,1009,0.16154608523290387,0.2791133764374597,0.3587710604558969,0.13955668821872985,0.3314581465225667
energy_innovation__iqr,steps_11_plus,288,0.08333333333333333,0.2424675108397682,0.2951388888888889,0.07510801732940292,0.248702614339708
energy_innovation__frac_above_z,all,2244,0.17825311942959002,0.26093554959027787,0.3003565062388592,0.17670549943712113,0.38987075311006897
energy_innovation__frac_above_z,steps_2_to_5,947,0.20274551214361142,0.24718409010911654,0.3780359028511088,0.24718409010911654,0.4096268919394579
energy_innovation__frac_above_z,steps_6_to_10,1009,0.1734390485629336,0.2791133764374597,0.2606541129831516,0.13955668821872985,0.38844801547973007
energy_innovation__frac_above_z,steps_11_plus,288,0.11458333333333333,0.2424675108397682,0.1840277777777778,0.07510801732940292,0.3298932489350016
energy_innovation__slope,all,2244,0.31862745098039214,0.26093554959027787,0.049910873440285206,0.17670549943712113,0.5902774050060638
energy_innovation__slope,steps_2_to_5,947,0.27771911298838436,0.24718409010911654,0.0908130939809926,0.24718409010911654,0.6078845476944739
energy_innovation__slope,steps_6_to_10,1009,0.3557978196233895,0.2791133764374597,0.022794846382556987,0.13955668821872985,0.5870990451020185
energy_innovation__slope,steps_11_plus,288,0.3229166666666667,0.2424675108397682,0.010416666666666666,0.07510801732940292,0.5435169918715423
energy_innovation__jump,all,2244,0.1573083778966132,0.26093554959027787,0.2718360071301248,0.17670549943712113,0.40683347177278745
energy_innovation__jump,steps_2_to_5,947,0.14361140443505807,0.24718409010911654,0.3991552270327349,0.24718409010911654,0.3768919394579373
energy_innovation__jump,steps_6_to_10,1009,0.17244796828543113,0.2791133764374597,0.18533201189296333,0.13955668821872985,0.43349025437727123
energy_innovation__jump,steps_11_plus,288,0.14930555555555555,0.2424675108397682,0.15625,0.07510801732940292,0.4118957546000057
energy_innovation__q90,all,2244,0.14304812834224598,0.26093554959027787,0.3787878787878788,0.17670549943712113,0.3366652152029326
energy_innovation__q90,steps_2_to_5,947,0.16050686378035903,0.24718409010911654,0.42555438225976766,0.24718409010911654,0.3649243224216825
energy_innovation__q90,steps_6_to_10,1009,0.13875123885034688,0.2791133764374597,0.3657086223984143,0.13955668821872985,0.32416269447984014
energy_innovation__q90,steps_11_plus,288,0.10069444444444445,0.2424675108397682,0.2708333333333333,0.07510801732940292,0.28754600990239104
energy_innovation__first_token,all,2244,0.024955436720142603,0.26093554959027787,0.9090909090909091,0.17670549943712113,0.05426449220506163
energy_innovation__first_token,steps_2_to_5,947,0.006335797254487857,0.24718409010911654,0.9630411826821542,0.24718409010911654,0.02155931010207673
energy_innovation__first_token,steps_6_to_10,1009,0.02973240832507433,0.2791133764374597,0.9048562933597621,0.13955668821872985,0.05597755124514292
energy_innovation__first_token,steps_11_plus,288,0.06944444444444445,0.2424675108397682,0.7465277777777778,0.07510801732940292,0.15580383553868893
energy_innovation__boxcar8_max,all,2244,0.09581105169340463,0.26093554959027787,0.41532976827094475,0.17670549943712113,0.297810847569995
energy_innovation__boxcar8_max,steps_2_to_5,947,0.09714889123548047,0.24718409010911654,0.4371700105596621,0.24718409010911654,0.33166138683562124
energy_innovation__boxcar8_max,steps_6_to_10,1009,0.09217046580773043,0.2791133764374597,0.40237859266600595,0.13955668821872985,0.28040335394151056
energy_innovation__boxcar8_max,steps_11_plus,288,0.10416666666666667,0.2424675108397682,0.3888888888888889,0.07510801732940292,0.24749036280121972
energy_innovation__page_wmax,all,2244,0.10650623885918004,0.26093554959027787,0.3770053475935829,0.17670549943712113,0.3194688710408161
energy_innovation__page_wmax,steps_2_to_5,947,0.09398099260823653,0.24718409010911654,0.42344244984160506,0.24718409010911654,0.3397571277719113
energy_innovation__page_wmax,steps_6_to_10,1009,0.11496531219028741,0.2791133764374597,0.3587710604558969,0.13955668821872985,0.3092898044582881
energy_innovation__page_wmax,steps_11_plus,288,0.11805555555555555,0.2424675108397682,0.2881944444444444,0.07510801732940292,0.28841921499020373
top15_turnover__top5,all,2244,0.001336898395721925,0.26093554959027787,0.9705882352941176,0.17670549943712113,0.009061499502675973
top15_turnover__top5,steps_2_to_5,947,0.0031678986272439284,0.24718409010911654,0.9577613516367476,0.24718409010911654,0.016367476240760293
top15_turnover__top5,steps_6_to_10,1009,0.0,0.2791133764374597,0.9762140733399405,0.13955668821872985,0.004638413013041357
top15_turnover__top5,steps_11_plus,288,0.0,0.2424675108397682,0.9930555555555556,0.07510801732940292,0.0005341880341880342
top15_turnover__top10,all,2244,0.015597147950089126,0.26093554959027787,0.8471479500891266,0.17670549943712113,0.05714942860664786
top15_turnover__top10,steps_2_to_5,947,0.028511087645195353,0.24718409010911654,0.8078141499472017,0.24718409010911654,0.09046110524463216
top15_turnover__top10,steps_6_to_10,1009,0.006937561942517344,0.2791133764374597,0.8543111992071358,0.13955668821872985,0.038198672267056796
top15_turnover__top10,steps_11_plus,288,0.003472222222222222,0.2424675108397682,0.9513888888888888,0.07510801732940292,0.014007606976356977
top15_turnover__max,all,2244,0.0,0.26093554959027787,1.0,0.17670549943712113,0.0
top15_turnover__max,steps_2_to_5,947,0.0,0.24718409010911654,1.0,0.24718409010911654,0.0
top15_turnover__max,steps_6_to_10,1009,0.0,0.2791133764374597,1.0,0.13955668821872985,0.0
top15_turnover__max,steps_11_plus,288,0.0,0.2424675108397682,1.0,0.07510801732940292,0.0
top15_turnover__mean,all,2244,0.28520499108734404,0.26093554959027787,0.12477718360071301,0.17670549943712113,0.5194088978699936
top15_turnover__mean,steps_2_to_5,947,0.3115100316789863,0.24718409010911654,0.1900739176346357,0.24718409010911654,0.5462865188313973
top15_turnover__mean,steps_6_to_10,1009,0.2804757185332012,0.2791133764374597,0.0931615460852329,0.13955668821872985,0.5132722167162207
top15_turnover__mean,steps_11_plus,288,0.2152777777777778,0.2424675108397682,0.020833333333333332,0.07510801732940292,0.4525297459037
top15_turnover__log_top5,all,2244,0.3177361853832442,0.26093554959027787,0.23796791443850268,0.17670549943712113,0.5139904365791463
top15_turnover__log_top5,steps_2_to_5,947,0.249208025343189,0.24718409010911654,0.30095036958817317,0.24718409010911654,0.48539246744104186
top15_turnover__log_top5,steps_6_to_10,1009,0.36967294350842417,0.2791133764374597,0.21010901883052527,0.13955668821872985,0.5292384413296207
top15_turnover__log_top5,steps_11_plus,288,0.3611111111111111,0.2424675108397682,0.1284722222222222,0.07510801732940292,0.5546051587338551
top15_turnover__cusum_top5,all,2244,0.10873440285204991,0.26093554959027787,0.11675579322638147,0.17670549943712113,0.46005212828018827
top15_turnover__cusum_top5,steps_2_to_5,947,0.05807814149947202,0.24718409010911654,0.2006335797254488,0.24718409010911654,0.42678634283702915
top15_turnover__cusum_top5,steps_6_to_10,1009,0.1605550049554014,0.2791133764374597,0.06739345887016848,0.13955668821872985,0.4773483096575267
top15_turnover__cusum_top5,steps_11_plus,288,0.09375,0.2424675108397682,0.013888888888888888,0.07510801732940292,0.5088398081584424
top15_turnover__onset80,all,2244,0.001336898395721925,0.26093554959027787,0.9705882352941176,0.17670549943712113,0.009061499502675973
top15_turnover__onset80,steps_2_to_5,947,0.0031678986272439284,0.24718409010911654,0.9577613516367476,0.24718409010911654,0.016367476240760293
top15_turnover__onset80,steps_6_to_10,1009,0.0,0.2791133764374597,0.9762140733399405,0.13955668821872985,0.004638413013041357
top15_turnover__onset80,steps_11_plus,288,0.0,0.2424675108397682,0.9930555555555556,0.07510801732940292,0.0005341880341880342
top15_turnover__top30,all,2244,0.07531194295900179,0.26093554959027787,0.44696969696969696,0.17670549943712113,0.2543538137334205
top15_turnover__top30,steps_2_to_5,947,0.0675818373812038,0.24718409010911654,0.4593453009503696,0.24718409010911654,0.2852868708201337
top15_turnover__top30,steps_6_to_10,1009,0.07928642220019821,0.2791133764374597,0.4301288404360753,0.13955668821872985,0.24217990466751615
top15_turnover__top30,steps_11_plus,288,0.08680555555555555,0.2424675108397682,0.4652777777777778,0.07510801732940292,0.19529085951946237
top15_turnover__std,all,2244,0.34358288770053474,0.26093554959027787,0.2647058823529412,0.17670549943712113,0.5251845712298586
top15_turnover__std,steps_2_to_5,947,0.28511087645195354,0.24718409010911654,0.3368532206969377,0.24718409010911654,0.4946321717705033
top15_turnover__std,steps_6_to_10,1009,0.39345887016848363,0.2791133764374597,0.23389494549058473,0.13955668821872985,0.5429633300297324
top15_turnover__std,steps_11_plus,288,0.3611111111111111,0.2424675108397682,0.13541666666666666,0.07510801732940292,0.5633594137956118
top15_turnover__iqr,all,2244,0.2415329768270945,0.26093554959027787,0.2629233511586453,0.17670549943712113,0.4501310151402236
top15_turnover__iqr,steps_2_to_5,947,0.1795142555438226,0.24718409010911654,0.36642027455121434,0.24718409010911654,0.40681098204857447
top15_turnover__iqr,steps_6_to_10,1009,0.27750247770069375,0.2791133764374597,0.21407333994053518,0.13955668821872985,0.46459090408545317
top15_turnover__iqr,steps_11_plus,288,0.3194444444444444,0.2424675108397682,0.09375,0.07510801732940292,0.5419158880293039
top15_turnover__frac_above_z,all,2244,0.07709447415329768,0.26093554959027787,0.8556149732620321,0.17670549943712113,0.1055565036619779
top15_turnover__frac_above_z,steps_2_to_5,947,0.10348468848996832,0.24718409010911654,0.8384371700105596,0.24718409010911654,0.13181978176698345
top15_turnover__frac_above_z,steps_6_to_10,1009,0.06045589692765114,0.2791133764374597,0.8592666005946482,0.13955668821872985,0.09237497443642141
top15_turnover__frac_above_z,steps_11_plus,288,0.04861111111111111,0.2424675108397682,0.8993055555555556,0.07510801732940292,0.06537885999234684
top15_turnover__slope,all,2244,0.15552584670231728,0.26093554959027787,0.5508021390374331,0.17670549943712113,0.2720372760617558
top15_turnover__slope,steps_2_to_5,947,0.14994720168954592,0.24718409010911654,0.6810982048574445,0.24718409010911654,0.23539246744104192
top15_turnover__slope,steps_6_to_10,1009,0.16253716551040634,0.2791133764374597,0.5034687809712587,0.13955668821872985,0.2883323894473548
top15_turnover__slope,steps_11_plus,288,0.14930555555555555,0.2424675108397682,0.2881944444444444,0.07510801732940292,0.3354430550817097
top15_turnover__jump,all,2244,0.37923351158645274,0.26093554959027787,0.012032085561497326,0.17670549943712113,0.6266650298995458
top15_turnover__jump,steps_2_to_5,947,0.3368532206969377,0.24718409010911654,0.026399155227032733,0.24718409010911654,0.6429954241464274
top15_turnover__jump,steps_6_to_10,1009,0.40634291377601583,0.2791133764374597,0.0019821605550049554,0.13955668821872985,0.6134157660421288
top15_turnover__jump,steps_11_plus,288,0.4236111111111111,0.2424675108397682,0.0,0.07510801732940292,0.619385946150716
top15_turnover__q90,all,2244,0.004456327985739751,0.26093554959027787,0.9607843137254902,0.17670549943712113,0.014206762736174501
top15_turnover__q90,steps_2_to_5,947,0.010559662090813094,0.24718409010911654,0.9408658922914467,0.24718409010911654,0.02719112988384372
top15_turnover__q90,steps_6_to_10,1009,0.0,0.2791133764374597,0.9712586719524281,0.13955668821872985,0.0058465870656158065
top15_turnover__q90,steps_11_plus,288,0.0,0.2424675108397682,0.9895833333333334,0.07510801732940292,0.0008012820512820514
top15_turnover__first_token,all,2244,0.022727272727272728,0.26093554959027787,0.0,0.17670549943712113,0.24663887584189892
top15_turnover__first_token,steps_2_to_5,947,0.05279831045406547,0.24718409010911654,0.0,0.24718409010911654,0.3747800070397747
top15_turnover__first_token,steps_6_to_10,1009,0.0009910802775024777,0.2791133764374597,0.0,0.13955668821872985,0.17247903786555918
top15_turnover__first_token,steps_11_plus,288,0.0,0.2424675108397682,0.0,0.07510801732940292,0.08510285248682385
top15_turnover__boxcar8_max,all,2244,0.14884135472370766,0.26093554959027787,0.24331550802139038,0.17670549943712113,0.3949497175050982
top15_turnover__boxcar8_max,steps_2_to_5,947,0.16050686378035903,0.24718409010911654,0.29039070749736007,0.24718409010911654,0.42740232312565996
top15_turnover__boxcar8_max,steps_6_to_10,1009,0.14767096134786917,0.2791133764374597,0.22101090188305253,0.13955668821872985,0.3816123145657338
top15_turnover__boxcar8_max,steps_11_plus,288,0.11458333333333333,0.2424675108397682,0.16666666666666666,0.07510801732940292,0.33496646071046876
top15_turnover__page_wmax,all,2244,0.19162210338680927,0.26093554959027787,0.17067736185383245,0.17670549943712113,0.4496454657755423
top15_turnover__page_wmax,steps_2_to_5,947,0.21013727560718057,0.24718409010911654,0.2122492080253432,0.24718409010911654,0.49208025343189016
top15_turnover__page_wmax,steps_6_to_10,1009,0.18830525272547077,0.2791133764374597,0.1506442021803766,0.13955668821872985,0.43205554768983906
top15_turnover__page_wmax,steps_11_plus,288,0.1423611111111111,0.2424675108397682,0.10416666666666667,0.07510801732940292,0.37173742215718586
top50_js__top5,all,2244,0.00089126559714795,0.26093554959027787,0.9264705882352942,0.17670549943712113,0.021527919554028396
top50_js__top5,steps_2_to_5,947,0.0021119324181626186,0.24718409010911654,0.91129883843717,0.24718409010911654,0.03299894403379092
top50_js__top5,steps_6_to_10,1009,0.0,0.2791133764374597,0.9306243805748265,0.13955668821872985,0.015613053943083675
top50_js__top5,steps_11_plus,288,0.0,0.2424675108397682,0.9618055555555556,0.07510801732940292,0.004531527953709326
top50_js__top10,all,2244,0.007575757575757576,0.26093554959027787,0.8253119429590018,0.17670549943712113,0.06448664861320488
top50_js__top10,steps_2_to_5,947,0.009503695881731784,0.24718409010911654,0.7845828933474129,0.24718409010911654,0.0956529391059486
top50_js__top10,steps_6_to_10,1009,0.007928642220019821,0.2791133764374597,0.8344895936570862,0.13955668821872985,0.04920910220712005
top50_js__top10,steps_11_plus,288,0.0,0.2424675108397682,0.9270833333333334,0.07510801732940292,0.015530284818452388
top50_js__max,all,2244,0.0,0.26093554959027787,1.0,0.17670549943712113,0.0
top50_js__max,steps_2_to_5,947,0.0,0.24718409010911654,1.0,0.24718409010911654,0.0
top50_js__max,steps_6_to_10,1009,0.0,0.2791133764374597,1.0,0.13955668821872985,0.0
top50_js__max,steps_11_plus,288,0.0,0.2424675108397682,1.0,0.07510801732940292,0.0
top50_js__mean,all,2244,0.26336898395721925,0.26093554959027787,0.03609625668449198,0.17670549943712113,0.5794541673294537
top50_js__mean,steps_2_to_5,947,0.2016895459345301,0.24718409010911654,0.07286166842661035,0.24718409010911654,0.5729496656107005
top50_js__mean,steps_6_to_10,1009,0.32309217046580774,0.2791133764374597,0.011892963330029732,0.13955668821872985,0.5894737049097802
top50_js__mean,steps_11_plus,288,0.2569444444444444,0.2424675108397682,0.0,0.07510801732940292,0.5657390621527509
top50_js__log_top5,all,2244,0.13279857397504458,0.26093554959027787,0.7219251336898396,0.17670549943712113,0.18988004495122465
top50_js__log_top5,steps_2_to_5,947,0.11932418162618796,0.24718409010911654,0.7592397043294614,0.24718409010911654,0.1797782470960929
top50_js__log_top5,steps_6_to_10,1009,0.14073339940535184,0.2791133764374597,0.6997026759167493,0.13955668821872985,0.19735239983010053
top50_js__log_top5,steps_11_plus,288,0.14930555555555555,0.2424675108397682,0.6770833333333334,0.07510801732940292,0.19691753278464125
top50_js__cusum_top5,all,2244,0.11185383244206773,0.26093554959027787,0.2878787878787879,0.17670549943712113,0.35445675993983655
top50_js__cusum_top5,steps_2_to_5,947,0.07497360084477296,0.24718409010911654,0.3991552270327349,0.24718409010911654,0.3230376627947905
top50_js__cusum_top5,steps_6_to_10,1009,0.14568880079286423,0.2791133764374597,0.22101090188305253,0.13955668821872985,0.37255218902889864
top50_js__cusum_top5,steps_11_plus,288,0.11458333333333333,0.2424675108397682,0.15625,0.07510801732940292,0.39437202745891625
top50_js__onset80,all,2244,0.000445632798573975,0.26093554959027787,0.9358288770053476,0.17670549943712113,0.017070000022579447
top50_js__onset80,steps_2_to_5,947,0.0010559662090813093,0.24718409010911654,0.9229144667370645,0.24718409010911654,0.02639915522703273
top50_js__onset80,steps_6_to_10,1009,0.0,0.2791133764374597,0.9395441030723488,0.13955668821872985,0.012157251404030392
top50_js__onset80,steps_11_plus,288,0.0,0.2424675108397682,0.9652777777777778,0.07510801732940292,0.0036056020277834
top50_js__top30,all,2244,0.04367201426024955,0.26093554959027787,0.5392156862745098,0.17670549943712113,0.20709349744506447
top50_js__top30,steps_2_to_5,947,0.03695881731784583,0.24718409010911654,0.4931362196409715,0.24718409010911654,0.2568637803590285
top50_js__top30,steps_6_to_10,1009,0.05450941526263627,0.2791133764374597,0.5401387512388504,0.13955668821872985,0.19033893372347285
top50_js__top30,steps_11_plus,288,0.027777777777777776,0.2424675108397682,0.6875,0.07510801732940292,0.10213827826298802
top50_js__std,all,2244,0.3819073083778966,0.26093554959027787,0.3511586452762923,0.17670549943712113,0.4920382884453663
top50_js__std,steps_2_to_5,947,0.3579725448785639,0.24718409010911654,0.45195353748680045,0.24718409010911654,0.4567053854276663
top50_js__std,steps_6_to_10,1009,0.4122893954410307,0.2791133764374597,0.28245787908820613,0.13955668821872985,0.5283952365220947
top50_js__std,steps_11_plus,288,0.3541666666666667,0.2424675108397682,0.2604166666666667,0.07510801732940292,0.48084418618266767
top50_js__iqr,all,2244,0.2428698752228164,0.26093554959027787,0.3422459893048128,0.17670549943712113,0.4042167915440459
top50_js__iqr,steps_2_to_5,947,0.191129883843717,0.24718409010911654,0.45406546990496305,0.24718409010911654,0.35744456177402323
top50_js__iqr,steps_6_to_10,1009,0.2616451932606541,0.2791133764374597,0.29633300297324083,0.13955668821872985,0.41521976811867795
top50_js__iqr,steps_11_plus,288,0.3472222222222222,0.2424675108397682,0.13541666666666666,0.07510801732940292,0.5194643548371285
top50_js__frac_above_z,all,2244,0.0,0.26093554959027787,1.0,0.17670549943712113,0.0
top50_js__frac_above_z,steps_2_to_5,947,0.0,0.24718409010911654,1.0,0.24718409010911654,0.0
top50_js__frac_above_z,steps_6_to_10,1009,0.0,0.2791133764374597,1.0,0.13955668821872985,0.0
top50_js__frac_above_z,steps_11_plus,288,0.0,0.2424675108397682,1.0,0.07510801732940292,0.0
top50_js__slope,all,2244,0.18672014260249553,0.26093554959027787,0.48484848484848486,0.17670549943712113,0.3244507292560253
top50_js__slope,steps_2_to_5,947,0.15205913410770855,0.24718409010911654,0.6219640971488912,0.24718409010911654,0.26575149595212955
top50_js__slope,steps_6_to_10,1009,0.2091179385530228,0.2791133764374597,0.4271555996035679,0.13955668821872985,0.35840609121084843
top50_js__slope,steps_11_plus,288,0.2222222222222222,0.2424675108397682,0.2361111111111111,0.07510801732940292,0.3985035546948194
top50_js__jump,all,2244,0.19875222816399288,0.26093554959027787,0.0022281639928698753,0.17670549943712113,0.4901584774782838
top50_js__jump,steps_2_to_5,947,0.1583949313621964,0.24718409010911654,0.005279831045406547,0.24718409010911654,0.5175114396339318
top50_js__jump,steps_6_to_10,1009,0.22695738354806738,0.2791133764374597,0.0,0.13955668821872985,0.477589000582063
top50_js__jump,steps_11_plus,288,0.2326388888888889,0.2424675108397682,0.0,0.07510801732940292,0.44425343243275656
top50_js__q90,all,2244,0.0071301247771836,0.26093554959027787,0.8979500891265597,0.17670549943712113,0.03649483063337966
top50_js__q90,steps_2_to_5,947,0.014783526927138331,0.24718409010911654,0.8627243928194298,0.24718409010911654,0.06256599788806758
top50_js__q90,steps_6_to_10,1009,0.0019821605550049554,0.2791133764374597,0.9127849355797819,0.13955668821872985,0.02088033098934982
top50_js__q90,steps_11_plus,288,0.0,0.2424675108397682,0.9618055555555556,0.07510801732940292,0.00547272907309027
top50_js__first_token,all,2244,0.06461675579322639,0.26093554959027787,0.0,0.17670549943712113,0.338006714143718
top50_js__first_token,steps_2_to_5,947,0.12988384371700107,0.24718409010911654,0.0,0.24718409010911654,0.4953361492432241
top50_js__first_token,steps_6_to_10,1009,0.02180376610505451,0.2791133764374597,0.0,0.13955668821872985,0.2519227743955197
top50_js__first_token,steps_11_plus,288,0.0,0.2424675108397682,0.0,0.07510801732940292,0.12226963138920323
top50_js__boxcar8_max,all,2244,0.0784313725490196,0.26093554959027787,0.3948306595365419,0.17670549943712113,0.287463658387294
top50_js__boxcar8_max,steps_2_to_5,947,0.06863780359028511,0.24718409010911654,0.4192185850052798,0.24718409010911654,0.3186378035902851
top50_js__boxcar8_max,steps_6_to_10,1009,0.08721506442021804,0.2791133764374597,0.37066402378592667,0.13955668821872985,0.2751651800462504
top50_js__boxcar8_max,steps_11_plus,288,0.0798611111111111,0.2424675108397682,0.3993055555555556,0.07510801732940292,0.2280443845639618
top50_js__page_wmax,all,2244,0.0,0.26093554959027787,1.0,0.17670549943712113,0.0
top50_js__page_wmax,steps_2_to_5,947,0.0,0.24718409010911654,1.0,0.24718409010911654,0.0
top50_js__page_wmax,steps_6_to_10,1009,0.0,0.2791133764374597,1.0,0.13955668821872985,0.0
top50_js__page_wmax,steps_11_plus,288,0.0,0.2424675108397682,1.0,0.07510801732940292,0.0
dominant_freq16__top5,all,2244,0.001336898395721925,0.26093554959027787,0.8640819964349377,0.17670549943712113,0.03738185192422636
dominant_freq16__top5,steps_2_to_5,947,0.0031678986272439284,0.24718409010911654,0.8384371700105596,0.24718409010911654,0.05790214713129179
dominant_freq16__top5,steps_6_to_10,1009,0.0,0.2791133764374597,0.865213082259663,0.13955668821872985,0.027047052716031902
dominant_freq16__top5,steps_11_plus,288,0.0,0.2424675108397682,0.9444444444444444,0.07510801732940292,0.006114813174147324
dominant_freq16__top10,all,2244,0.012477718360071301,0.26093554959027787,0.7566844919786097,0.17670549943712113,0.07794981241918171
dominant_freq16__top10,steps_2_to_5,947,0.01900739176346357,0.24718409010911654,0.723336853220697,0.24718409010911654,0.11325237592397042
dominant_freq16__top10,steps_6_to_10,1009,0.009910802775024777,0.2791133764374597,0.7532210109018831,0.13955668821872985,0.062678355121368
dominant_freq16__top10,steps_11_plus,288,0.0,0.2424675108397682,0.8784722222222222,0.07510801732940292,0.015371245663831449
dominant_freq16__max,all,2244,0.0017825311942959,0.26093554959027787,0.8868092691622104,0.17670549943712113,0.03216522184325214
dominant_freq16__max,steps_2_to_5,947,0.004223864836325237,0.24718409010911654,0.8606124604012672,0.24718409010911654,0.0512143611404435
dominant_freq16__max,steps_6_to_10,1009,0.0,0.2791133764374597,0.8919722497522299,0.13955668821872985,0.022070807179826013
dominant_freq16__max,steps_11_plus,288,0.0,0.2424675108397682,0.9548611111111112,0.07510801732940292,0.004893449207685318
dominant_freq16__mean,all,2244,0.2647058823529412,0.26093554959027787,0.16532976827094475,0.17670549943712113,0.5013052279498674
dominant_freq16__mean,steps_2_to_5,947,0.28511087645195354,0.24718409010911654,0.23231256599788808,0.24718409010911654,0.5146955297430482
dominant_freq16__mean,steps_6_to_10,1009,0.25173439048562934,0.2791133764374597,0.13577799801783944,0.13955668821872985,0.4898697437349568
dominant_freq16__mean,steps_11_plus,288,0.24305555555555555,0.2424675108397682,0.04861111111111111,0.07510801732940292,0.49733921327869557
dominant_freq16__log_top5,all,2244,0.19607843137254902,0.26093554959027787,0.17914438502673796,0.17670549943712113,0.4615660118136828
dominant_freq16__log_top5,steps_2_to_5,947,0.17106652587117213,0.24718409010911654,0.23864836325237593,0.24718409010911654,0.4643611404435058
dominant_freq16__log_top5,steps_6_to_10,1009,0.21407333994053518,0.2791133764374597,0.15163528245787908,0.13955668821872985,0.4552425000393286
dominant_freq16__log_top5,steps_11_plus,288,0.2152777777777778,0.2424675108397682,0.0798611111111111,0.07510801732940292,0.4745293332299364
dominant_freq16__cusum_top5,all,2244,0.09046345811051694,0.26093554959027787,0.1751336898395722,0.17670549943712113,0.40287934929867053
dominant_freq16__cusum_top5,steps_2_to_5,947,0.044350580781414996,0.24718409010911654,0.27771911298838436,0.24718409010911654,0.360524463217177
dominant_freq16__cusum_top5,steps_6_to_10,1009,0.1199207135777998,0.2791133764374597,0.1159563924677899,0.13955668821872985,0.4234968615791213
