series,population,step_index,mean,n
top50_js__onset80,label_clean,2,1.0102634990769648,16
top50_js__onset80,label_clean,3,1.3487541350246892,2
top50_js__onset80,pre_error,0,-0.05468032663763402,3898
top50_js__onset80,pre_error,1,0.815328254780022,169
top50_js__onset80,pre_error,2,1.164291194818254,14
top50_js__top30,gate_closed,0,0.23023109686962734,2244
top50_js__top30,gate_closed,1,0.2597882428477932,2244
top50_js__top30,gate_closed,2,0.18637256971454516,2216
top50_js__top30,gate_closed,3,6.830876390423815e-05,2092
top50_js__top30,gate_closed,4,-0.12386044359911345,1697
top50_js__top30,gate_closed,5,-0.1750039406844716,1297
top50_js__top30,gate_closed,6,-0.25832102266492657,943
top50_js__top30,gate_closed,7,-0.3198725353323711,713
top50_js__top30,gate_closed,8,-0.2794617317001056,517
top50_js__top30,gate_closed,9,-0.26241062981123875,377
top50_js__top30,gate_closed,10,-0.3274144391292939,288
top50_js__top30,gate_closed,11,-0.6862142962584674,220
top50_js__top30,gate_closed,12,-0.1420195024978383,146
top50_js__top30,gate_closed,13,-0.11539499643195174,116
top50_js__top30,gate_closed,14,-0.09403968879690702,91
top50_js__top30,gate_closed,15,-0.6108324164092449,77
top50_js__top30,gate_closed,16,-0.02463783100990861,53
top50_js__top30,gate_closed,17,-0.21179084562492356,41
top50_js__top30,gate_closed,18,-0.5188242244181018,27
top50_js__top30,gate_closed,19,0.3139389197604781,19
top50_js__top30,gate_closed,20+,-0.14409122038943545,52
top50_js__top30,label_clean,0,0.24847069721691217,2358
top50_js__top30,label_clean,1,0.20185795524839156,2358
top50_js__top30,label_clean,2,0.16571605870154227,2328
top50_js__top30,label_clean,3,0.048306810902284586,2202
top50_js__top30,label_clean,4,-0.11910668204740069,1814
top50_js__top30,label_clean,5,-0.2456748485387983,1408
top50_js__top30,label_clean,6,-0.17234417386805598,970
top50_js__top30,label_clean,7,-0.3768159441678716,732
top50_js__top30,label_clean,8,-0.28231895439412324,508
top50_js__top30,label_clean,9,-0.2789266428275851,366
top50_js__top30,label_clean,10,-0.18412158903810077,284
top50_js__top30,label_clean,11,-0.5962311174245175,216
top50_js__top30,label_clean,12,-0.2888379926826542,160
top50_js__top30,label_clean,13,-0.05237208098637574,122
top50_js__top30,label_clean,14,-0.18484029855816345,96
top50_js__top30,label_clean,15,-0.7052316646605542,76
top50_js__top30,label_clean,16,-0.0421728639282516,54
top50_js__top30,label_clean,17,-0.027965081346358774,48
top50_js__top30,label_clean,18,0.16317127791984698,36
top50_js__top30,label_clean,19,0.35816809303716035,28
top50_js__top30,label_clean,20+,-0.10204292856723005,106
top50_js__top30,pre_error,0,0.19260529653387806,3898
top50_js__top30,pre_error,1,0.15482581308738605,2844
top50_js__top30,pre_error,2,0.1620304142115039,1860
top50_js__top30,pre_error,3,0.09838129994073612,1214
top50_js__top30,pre_error,4,0.10019930353161616,818
top50_js__top30,pre_error,5,0.10956118535271761,520
top50_js__top30,pre_error,6,0.09682208317490817,356
top50_js__top30,pre_error,7,0.15205903425237774,238
top50_js__top30,pre_error,8,0.17613258074443955,174
top50_js__top30,pre_error,9,0.1919587099029504,128
top50_js__top30,pre_error,10,-0.03134812945969232,84
top50_js__top30,pre_error,11,0.24596875075505586,60
top50_js__top30,pre_error,12,-0.06162798074463408,52
top50_js__top30,pre_error,13,0.2966498498030392,34
top50_js__top30,pre_error,14,0.3051177819158434,26
top50_js__top30,pre_error,15,-0.4840846430699699,20
top50_js__top30,pre_error,16,-0.5123883851484121,14
top50_js__top30,pre_error,17,0.3458223464513042,12
top50_js__top30,pre_error,18,0.3796837511830679,8
top50_js__top30,pre_error,19,0.2998841180592685,8
top50_js__top30,pre_error,20+,0.09531277496474996,16
top50_js__std,gate_closed,0,0.8045664391284347,2244
top50_js__std,gate_closed,1,-0.28091760121890247,2244
top50_js__std,gate_closed,2,-0.3020671294147549,2216
top50_js__std,gate_closed,3,-0.1788945645184054,2092
top50_js__std,gate_closed,4,-0.0741860206632444,1697
top50_js__std,gate_closed,5,-0.009059689571753963,1297
top50_js__std,gate_closed,6,0.005749935298194217,943
top50_js__std,gate_closed,7,-0.13239665164317568,713
top50_js__std,gate_closed,8,0.0072685186825292404,517
top50_js__std,gate_closed,9,0.11526794207087396,377
top50_js__std,gate_closed,10,0.11771598679971618,288
top50_js__std,gate_closed,11,0.25281782863376684,220
top50_js__std,gate_closed,12,-0.07303511081307958,146
top50_js__std,gate_closed,13,-0.1155473867057227,116
top50_js__std,gate_closed,14,0.07101555361867772,91
top50_js__std,gate_closed,15,-0.2326071561365387,77
top50_js__std,gate_closed,16,-0.1435898028948041,53
top50_js__std,gate_closed,17,0.09629238580887689,41
top50_js__std,gate_closed,18,-0.2245576152627553,27
top50_js__std,gate_closed,19,-0.15121874944195685,19
top50_js__std,gate_closed,20+,0.1261229040632852,52
top50_js__std,label_clean,0,0.7742667864969884,2358
top50_js__std,label_clean,1,-0.2564677522572397,2358
top50_js__std,label_clean,2,-0.31037072859566767,2328
top50_js__std,label_clean,3,-0.18730219998168246,2202
top50_js__std,label_clean,4,-0.07346400747902024,1814
top50_js__std,label_clean,5,0.016135436559897545,1408
top50_js__std,label_clean,6,0.015559826045675402,970
top50_js__std,label_clean,7,-0.07127324967742711,732
top50_js__std,label_clean,8,0.04930167455163202,508
top50_js__std,label_clean,9,0.10984340084524608,366
top50_js__std,label_clean,10,0.006510126943348603,284
top50_js__std,label_clean,11,0.08759096383818876,216
top50_js__std,label_clean,12,-0.04138056265979571,160
top50_js__std,label_clean,13,-0.07664637236134486,122
top50_js__std,label_clean,14,0.17647674962522641,96
top50_js__std,label_clean,15,0.0541716152941511,76
top50_js__std,label_clean,16,-0.10674332532777697,54
top50_js__std,label_clean,17,-0.1605185665776178,48
top50_js__std,label_clean,18,0.00936553953788968,36
top50_js__std,label_clean,19,-0.4379621689716742,28
top50_js__std,label_clean,20+,-0.03841821359226314,106
top50_js__std,pre_error,0,0.7061531152288288,3898
top50_js__std,pre_error,1,-0.31471004643433736,2844
top50_js__std,pre_error,2,-0.298225007332808,1860
top50_js__std,pre_error,3,-0.21657780267294915,1214
top50_js__std,pre_error,4,-0.24472314204464404,818
top50_js__std,pre_error,5,-0.1283784099317392,520
top50_js__std,pre_error,6,-0.24209380299174893,356
top50_js__std,pre_error,7,-0.17754820782249958,238
top50_js__std,pre_error,8,-0.1300328072657745,174
top50_js__std,pre_error,9,-0.06621861895742463,128
top50_js__std,pre_error,10,-0.23415566816859343,84
top50_js__std,pre_error,11,-0.12489181688746291,60
top50_js__std,pre_error,12,-0.27218591462159303,52
top50_js__std,pre_error,13,-0.28905907673754017,34
top50_js__std,pre_error,14,-0.3717560103879691,26
top50_js__std,pre_error,15,-0.3693389694132455,20
top50_js__std,pre_error,16,0.1528941479163796,14
top50_js__std,pre_error,17,-0.3034354319757742,12
top50_js__std,pre_error,18,-1.0830404323790153,8
top50_js__std,pre_error,19,-0.5101338398155895,8
top50_js__std,pre_error,20+,-0.17417312483151265,16
top50_js__iqr,gate_closed,0,0.5303230763141993,2244
top50_js__iqr,gate_closed,1,-0.02249866675066039,2244
top50_js__iqr,gate_closed,2,-0.14004425780526603,2216
top50_js__iqr,gate_closed,3,-0.18812944968815173,2092
top50_js__iqr,gate_closed,4,-0.15063909879710066,1697
top50_js__iqr,gate_closed,5,-0.15609045537179791,1297
top50_js__iqr,gate_closed,6,-0.06003396563857366,943
top50_js__iqr,gate_closed,7,-0.025260922004375824,713
top50_js__iqr,gate_closed,8,-0.11743055093981718,517
top50_js__iqr,gate_closed,9,0.08764024577698,377
top50_js__iqr,gate_closed,10,0.09699155619509131,288
top50_js__iqr,gate_closed,11,0.24259573556292857,220
top50_js__iqr,gate_closed,12,0.13295163770876517,146
top50_js__iqr,gate_closed,13,0.09542200054761937,116
top50_js__iqr,gate_closed,14,-0.03636705670933093,91
top50_js__iqr,gate_closed,15,-0.07426446547544868,77
top50_js__iqr,gate_closed,16,-0.01992376372995134,53
top50_js__iqr,gate_closed,17,0.27274019969857355,41
top50_js__iqr,gate_closed,18,0.19253287802938313,27
top50_js__iqr,gate_closed,19,-0.22941401935686412,19
top50_js__iqr,gate_closed,20+,0.2115846961504041,52
top50_js__iqr,label_clean,0,0.517873402080483,2358
top50_js__iqr,label_clean,1,0.02999467736155815,2358
top50_js__iqr,label_clean,2,-0.1557565949576194,2328
top50_js__iqr,label_clean,3,-0.19916107374012137,2202
top50_js__iqr,label_clean,4,-0.15211004846936024,1814
top50_js__iqr,label_clean,5,-0.10224053337527299,1408
top50_js__iqr,label_clean,6,-0.10213997073199112,970
top50_js__iqr,label_clean,7,0.011518672253823367,732
top50_js__iqr,label_clean,8,-0.11698965940687714,508
top50_js__iqr,label_clean,9,0.09353163131975338,366
top50_js__iqr,label_clean,10,-0.00544810848906804,284
top50_js__iqr,label_clean,11,0.26022529247742443,216
top50_js__iqr,label_clean,12,0.04900678578352959,160
top50_js__iqr,label_clean,13,-0.031758515929298445,122
top50_js__iqr,label_clean,14,-0.13771606901473868,96
top50_js__iqr,label_clean,15,-0.19236339820626885,76
top50_js__iqr,label_clean,16,-0.16271317712783664,54
top50_js__iqr,label_clean,17,0.10005209921922094,48
top50_js__iqr,label_clean,18,-0.17025454314171182,36
top50_js__iqr,label_clean,19,-0.2145073903730868,28
top50_js__iqr,label_clean,20+,0.28620258012504435,106
top50_js__iqr,pre_error,0,-0.092964448685896,3898
top50_js__iqr,pre_error,1,-0.16235476400636753,2844
top50_js__iqr,pre_error,2,-0.1698431450896729,1860
top50_js__iqr,pre_error,3,-0.16512266589384347,1214
top50_js__iqr,pre_error,4,-0.17107811972015308,818
top50_js__iqr,pre_error,5,-0.17007451237123683,520
top50_js__iqr,pre_error,6,-0.19282533553928916,356
top50_js__iqr,pre_error,7,-0.20330398857392262,238
top50_js__iqr,pre_error,8,-0.18831699529117982,174
top50_js__iqr,pre_error,9,-0.18971760660697576,128
top50_js__iqr,pre_error,10,-0.09344041912398209,84
top50_js__iqr,pre_error,11,-0.22952941142515873,60
top50_js__iqr,pre_error,12,-0.12197940162581061,52
top50_js__iqr,pre_error,13,-0.07967584271253776,34
top50_js__iqr,pre_error,14,0.016546665963115787,26
top50_js__iqr,pre_error,15,-0.13304674993429566,20
top50_js__iqr,pre_error,16,-0.3681565562622701,14
top50_js__iqr,pre_error,17,-0.3860083872809658,12
top50_js__iqr,pre_error,18,-0.35545582016194605,8
top50_js__iqr,pre_error,19,-0.21100475077637165,8
top50_js__iqr,pre_error,20+,-0.3961679292928191,16
top50_js__frac_above_z,gate_closed,0,0.0,2244
top50_js__frac_above_z,gate_closed,1,0.0,2244
top50_js__frac_above_z,gate_closed,2,0.0,2216
top50_js__frac_above_z,gate_closed,3,0.0,2092
top50_js__frac_above_z,gate_closed,4,0.0,1697
top50_js__frac_above_z,gate_closed,5,0.0,1297
top50_js__frac_above_z,gate_closed,6,0.0,943
top50_js__frac_above_z,gate_closed,7,0.0,713
top50_js__frac_above_z,gate_closed,8,0.0,517
top50_js__frac_above_z,gate_closed,9,0.0,377
top50_js__frac_above_z,gate_closed,10,0.0,288
top50_js__frac_above_z,gate_closed,11,0.0,220
top50_js__frac_above_z,gate_closed,12,0.0,146
top50_js__frac_above_z,gate_closed,13,0.0,116
top50_js__frac_above_z,gate_closed,14,0.0,91
top50_js__frac_above_z,gate_closed,15,0.0,77
top50_js__frac_above_z,gate_closed,16,0.0,53
top50_js__frac_above_z,gate_closed,17,0.0,41
top50_js__frac_above_z,gate_closed,18,0.0,27
top50_js__frac_above_z,gate_closed,19,0.0,19
top50_js__frac_above_z,gate_closed,20+,0.0,52
top50_js__frac_above_z,label_clean,0,0.0,2358
top50_js__frac_above_z,label_clean,1,0.0,2358
top50_js__frac_above_z,label_clean,2,0.0,2328
top50_js__frac_above_z,label_clean,3,0.0,2202
top50_js__frac_above_z,label_clean,4,0.0,1814
top50_js__frac_above_z,label_clean,5,0.0,1408
top50_js__frac_above_z,label_clean,6,0.0,970
top50_js__frac_above_z,label_clean,7,0.0,732
top50_js__frac_above_z,label_clean,8,0.0,508
top50_js__frac_above_z,label_clean,9,0.0,366
top50_js__frac_above_z,label_clean,10,0.0,284
top50_js__frac_above_z,label_clean,11,0.0,216
top50_js__frac_above_z,label_clean,12,0.0,160
top50_js__frac_above_z,label_clean,13,0.0,122
top50_js__frac_above_z,label_clean,14,0.0,96
top50_js__frac_above_z,label_clean,15,0.0,76
top50_js__frac_above_z,label_clean,16,0.0,54
top50_js__frac_above_z,label_clean,17,0.0,48
top50_js__frac_above_z,label_clean,18,0.0,36
top50_js__frac_above_z,label_clean,19,0.0,28
top50_js__frac_above_z,label_clean,20+,0.0,106
top50_js__frac_above_z,pre_error,0,0.0,3898
top50_js__frac_above_z,pre_error,1,0.0,2844
top50_js__frac_above_z,pre_error,2,0.0,1860
top50_js__frac_above_z,pre_error,3,0.0,1214
top50_js__frac_above_z,pre_error,4,0.0,818
top50_js__frac_above_z,pre_error,5,0.0,520
top50_js__frac_above_z,pre_error,6,0.0,356
top50_js__frac_above_z,pre_error,7,0.0,238
top50_js__frac_above_z,pre_error,8,0.0,174
top50_js__frac_above_z,pre_error,9,0.0,128
top50_js__frac_above_z,pre_error,10,0.0,84
top50_js__frac_above_z,pre_error,11,0.0,60
top50_js__frac_above_z,pre_error,12,0.0,52
top50_js__frac_above_z,pre_error,13,0.0,34
top50_js__frac_above_z,pre_error,14,0.0,26
top50_js__frac_above_z,pre_error,15,0.0,20
top50_js__frac_above_z,pre_error,16,0.0,14
top50_js__frac_above_z,pre_error,17,0.0,12
top50_js__frac_above_z,pre_error,18,0.0,8
top50_js__frac_above_z,pre_error,19,0.0,8
top50_js__frac_above_z,pre_error,20+,0.0,16
top50_js__slope,gate_closed,0,0.8246251835232243,2244
top50_js__slope,gate_closed,1,-0.07900200415308502,2244
top50_js__slope,gate_closed,2,-0.0786827042184412,2216
top50_js__slope,gate_closed,3,-0.08542065998843286,2092
top50_js__slope,gate_closed,4,-0.1763006610218653,1697
top50_js__slope,gate_closed,5,-0.19799338747559125,1297
top50_js__slope,gate_closed,6,-0.21710404492237545,943
top50_js__slope,gate_closed,7,-0.19231263393513817,713
top50_js__slope,gate_closed,8,-0.2071408857948322,517
top50_js__slope,gate_closed,9,-0.21044847139244824,377
top50_js__slope,gate_closed,10,-0.22259526113245412,288
top50_js__slope,gate_closed,11,-0.4476022674870002,220
top50_js__slope,gate_closed,12,-0.22656846959083235,146
top50_js__slope,gate_closed,13,-0.026391418305632845,116
top50_js__slope,gate_closed,14,-0.001225307833257595,91
top50_js__slope,gate_closed,15,-0.1563187298654996,77
top50_js__slope,gate_closed,16,0.00226572263018173,53
top50_js__slope,gate_closed,17,-0.28980565734462754,41
top50_js__slope,gate_closed,18,-0.09814200613877627,27
top50_js__slope,gate_closed,19,-0.35558154730841574,19
top50_js__slope,gate_closed,20+,-0.0735140261256597,52
top50_js__slope,label_clean,0,0.7826796563719025,2358
top50_js__slope,label_clean,1,-0.06841617242149098,2358
top50_js__slope,label_clean,2,-0.03448363058768739,2328
top50_js__slope,label_clean,3,-0.06787417149768349,2202
top50_js__slope,label_clean,4,-0.17327520459177786,1814
top50_js__slope,label_clean,5,-0.23620761699076628,1408
top50_js__slope,label_clean,6,-0.20445666446001268,970
top50_js__slope,label_clean,7,-0.2653817233616125,732
top50_js__slope,label_clean,8,-0.2694777118345156,508
top50_js__slope,label_clean,9,-0.21722025304863568,366
top50_js__slope,label_clean,10,-0.12459721436121445,284
top50_js__slope,label_clean,11,-0.2828618798568,216
top50_js__slope,label_clean,12,-0.09656972240831505,160
top50_js__slope,label_clean,13,-0.09429398025327479,122
top50_js__slope,label_clean,14,-0.06909627348554263,96
top50_js__slope,label_clean,15,-0.40193272486474274,76
top50_js__slope,label_clean,16,0.005682357538791616,54
top50_js__slope,label_clean,17,-0.3230340760773102,48
top50_js__slope,label_clean,18,0.11632478254915328,36
top50_js__slope,label_clean,19,-0.10518741580253653,28
top50_js__slope,label_clean,20+,-0.22679232206008026,106
top50_js__slope,pre_error,0,0.8368750821675961,3898
top50_js__slope,pre_error,1,-0.051786777067668106,2844
top50_js__slope,pre_error,2,-0.0015743554355263257,1860
top50_js__slope,pre_error,3,-0.007464765168784474,1214
top50_js__slope,pre_error,4,-0.136204776422919,818
top50_js__slope,pre_error,5,0.03345953561379847,520
top50_js__slope,pre_error,6,-0.08541209735237931,356
top50_js__slope,pre_error,7,0.013443212199670254,238
top50_js__slope,pre_error,8,-0.12640318313262344,174
top50_js__slope,pre_error,9,-0.0005102454359055722,128
top50_js__slope,pre_error,10,0.1522096822288705,84
top50_js__slope,pre_error,11,-0.14412770225689925,60
top50_js__slope,pre_error,12,-0.3491523342396095,52
top50_js__slope,pre_error,13,0.1471622603359949,34
top50_js__slope,pre_error,14,-0.018010770333639327,26
top50_js__slope,pre_error,15,0.2662362038264394,20
top50_js__slope,pre_error,16,-1.149411104436678,14
top50_js__slope,pre_error,17,0.004608021043168087,12
top50_js__slope,pre_error,18,0.2647801974840966,8
top50_js__slope,pre_error,19,0.36960303799258937,8
top50_js__slope,pre_error,20+,0.4022080995756554,16
top50_js__jump,gate_closed,0,-1.147617642083794,2244
top50_js__jump,gate_closed,1,0.800791144287604,2244
top50_js__jump,gate_closed,2,0.2618280060729549,2216
top50_js__jump,gate_closed,3,0.11968939505636468,2092
top50_js__jump,gate_closed,4,0.055326924607778154,1697
top50_js__jump,gate_closed,5,0.012818420323135465,1297
top50_js__jump,gate_closed,6,-0.026113818445316284,943
top50_js__jump,gate_closed,7,0.04970045936669494,713
top50_js__jump,gate_closed,8,-0.1288463648318203,517
top50_js__jump,gate_closed,9,-0.1303762871431187,377
top50_js__jump,gate_closed,10,-0.04168932801627176,288
top50_js__jump,gate_closed,11,-0.1398682699180464,220
top50_js__jump,gate_closed,12,0.06386054938558205,146
top50_js__jump,gate_closed,13,-0.04080673893813419,116
top50_js__jump,gate_closed,14,-0.13888378951712838,91
top50_js__jump,gate_closed,15,0.1742635078206739,77
top50_js__jump,gate_closed,16,-0.12141799246361461,53
top50_js__jump,gate_closed,17,-0.2877641904841349,41
top50_js__jump,gate_closed,18,0.36961217838827604,27
top50_js__jump,gate_closed,19,-0.17997640473473953,19
top50_js__jump,gate_closed,20+,-0.1692737030385182,52
top50_js__jump,label_clean,0,-1.1384819418085423,2358
top50_js__jump,label_clean,1,0.7667744411709219,2358
top50_js__jump,label_clean,2,0.29054743848050113,2328
top50_js__jump,label_clean,3,0.13173742282281728,2202
top50_js__jump,label_clean,4,0.05739979910751468,1814
top50_js__jump,label_clean,5,-0.006315220020761511,1408
top50_js__jump,label_clean,6,-0.04687056843201666,970
top50_js__jump,label_clean,7,0.012954772618887741,732
top50_js__jump,label_clean,8,-0.13315765738339494,508
top50_js__jump,label_clean,9,-0.06364286093421445,366
top50_js__jump,label_clean,10,0.06200211503592525,284
top50_js__jump,label_clean,11,-0.14066021987939828,216
top50_js__jump,label_clean,12,-0.07015349853676259,160
top50_js__jump,label_clean,13,-0.029915331235666493,122
top50_js__jump,label_clean,14,-0.23278103749105783,96
top50_js__jump,label_clean,15,-0.0438390820960724,76
top50_js__jump,label_clean,16,-0.01668917519910681,54
top50_js__jump,label_clean,17,-0.05119218811583293,48
top50_js__jump,label_clean,18,-0.02552335041223884,36
top50_js__jump,label_clean,19,0.32674509624098175,28
top50_js__jump,label_clean,20+,-0.09293416040374715,106
top50_js__jump,pre_error,0,-1.1867456551360518,3898
top50_js__jump,pre_error,1,0.682031002379426,2844
top50_js__jump,pre_error,2,0.20426726898211392,1860
top50_js__jump,pre_error,3,0.1496314473337376,1214
top50_js__jump,pre_error,4,0.17131389611441764,818
top50_js__jump,pre_error,5,0.08060523273383693,520
top50_js__jump,pre_error,6,0.18845626190774123,356
top50_js__jump,pre_error,7,0.03926710948622783,238
top50_js__jump,pre_error,8,0.07468204334985057,174
top50_js__jump,pre_error,9,0.058935692000567245,128
top50_js__jump,pre_error,10,0.18331411328467645,84
top50_js__jump,pre_error,11,0.0906871891644952,60
top50_js__jump,pre_error,12,0.04856239257021232,52
top50_js__jump,pre_error,13,-0.031957082371677714,34
top50_js__jump,pre_error,14,0.07349199587322676,26
top50_js__jump,pre_error,15,-0.30500496715696457,20
top50_js__jump,pre_error,16,-0.20529758490063843,14
top50_js__jump,pre_error,17,0.2805455034077871,12
top50_js__jump,pre_error,18,0.657955173608282,8
top50_js__jump,pre_error,19,-0.3648974830729986,8
top50_js__jump,pre_error,20+,-0.013836250824850505,16
top50_js__q90,gate_closed,0,-0.0033936773813687537,2244
top50_js__q90,gate_closed,1,0.03875519830956254,2244
top50_js__q90,gate_closed,2,0.06880802732221336,2216
top50_js__q90,gate_closed,3,0.026919418682767114,2092
top50_js__q90,gate_closed,4,-0.0013192591015880604,1697
top50_js__q90,gate_closed,5,-0.036387344030730295,1297
top50_js__q90,gate_closed,6,-0.050219282606675214,943
top50_js__q90,gate_closed,7,-0.06581909264188382,713
top50_js__q90,gate_closed,8,-0.04877033917554563,517
top50_js__q90,gate_closed,9,-0.0030068895509313778,377
top50_js__q90,gate_closed,10,-0.07962520305855215,288
top50_js__q90,gate_closed,11,-0.24665936586075593,220
top50_js__q90,gate_closed,12,0.028856451866740723,146
top50_js__q90,gate_closed,13,-0.03650486883583059,116
top50_js__q90,gate_closed,14,-0.01640184469308785,91
top50_js__q90,gate_closed,15,-0.16480566900793026,77
top50_js__q90,gate_closed,16,-0.1273762048920192,53
top50_js__q90,gate_closed,17,0.009229272541573087,41
top50_js__q90,gate_closed,18,-0.11200431214070114,27
top50_js__q90,gate_closed,19,-0.03467298061382312,19
top50_js__q90,gate_closed,20+,-0.3196490445368333,52
top50_js__q90,label_clean,0,0.003632153818451097,2358
top50_js__q90,label_clean,1,-0.012572890552710058,2358
top50_js__q90,label_clean,2,0.05574187453283781,2328
top50_js__q90,label_clean,3,0.05245855345842635,2202
top50_js__q90,label_clean,4,0.02045695824156841,1814
top50_js__q90,label_clean,5,-0.05592469362124585,1408
top50_js__q90,label_clean,6,-0.03699883894896771,970
top50_js__q90,label_clean,7,-0.04914274194582019,732
top50_js__q90,label_clean,8,-0.09403374436629218,508
top50_js__q90,label_clean,9,0.014508142679005801,366
top50_js__q90,label_clean,10,-0.024051475698551348,284
top50_js__q90,label_clean,11,-0.09347101096594616,216
top50_js__q90,label_clean,12,0.007210942298960572,160
top50_js__q90,label_clean,13,-0.051345572676498356,122
top50_js__q90,label_clean,14,-0.11286003408857805,96
top50_js__q90,label_clean,15,-0.15425166199246165,76
top50_js__q90,label_clean,16,-0.06747444963789948,54
top50_js__q90,label_clean,17,0.06340551422202696,48
top50_js__q90,label_clean,18,0.19233429675662841,36
top50_js__q90,label_clean,19,-0.1645271616685914,28
top50_js__q90,label_clean,20+,-0.14409108157207684,106
top50_js__q90,pre_error,0,0.15175184266158986,3898
top50_js__q90,pre_error,1,0.13829055812062688,2844
top50_js__q90,pre_error,2,0.1662152573786295,1860
top50_js__q90,pre_error,3,0.14531205010669765,1214
top50_js__q90,pre_error,4,0.11076339881358274,818
top50_js__q90,pre_error,5,0.1350556655500964,520
top50_js__q90,pre_error,6,0.12916393228021497,356
top50_js__q90,pre_error,7,0.1658443378954668,238
top50_js__q90,pre_error,8,0.13852084817397023,174
top50_js__q90,pre_error,9,0.15301682591677088,128
top50_js__q90,pre_error,10,0.028974600973700363,84
top50_js__q90,pre_error,11,-0.024686410939625692,60
top50_js__q90,pre_error,12,0.06787719800503754,52
top50_js__q90,pre_error,13,-0.0980141879717267,34
top50_js__q90,pre_error,14,0.22826589523827653,26
top50_js__q90,pre_error,15,-0.7148109036179695,20
top50_js__q90,pre_error,16,0.2793723648516925,14
top50_js__q90,pre_error,17,0.294463727610587,12
top50_js__q90,pre_error,18,0.295245418733462,8
top50_js__q90,pre_error,19,0.31653677039514005,8
top50_js__q90,pre_error,20+,0.2719356154522207,16
top50_js__first_token,gate_closed,0,-2.3404086402319257,2244
top50_js__first_token,gate_closed,1,0.45919924595742717,2244
top50_js__first_token,gate_closed,2,0.4526995296512514,2216
top50_js__first_token,gate_closed,3,0.43754753036623373,2092
top50_js__first_token,gate_closed,4,0.40498063800913764,1697
top50_js__first_token,gate_closed,5,0.37565064790065883,1297
top50_js__first_token,gate_closed,6,0.34876057849625164,943
top50_js__first_token,gate_closed,7,0.32956525626368394,713
top50_js__first_token,gate_closed,8,0.31123041632903947,517
top50_js__first_token,gate_closed,9,0.2955005905149846,377
top50_js__first_token,gate_closed,10,0.28381400436879006,288
top50_js__first_token,gate_closed,11,0.27379118636410243,220
top50_js__first_token,gate_closed,12,0.2597347822012382,146
top50_js__first_token,gate_closed,13,0.25222965135738085,116
top50_js__first_token,gate_closed,14,0.24534257256376532,91
top50_js__first_token,gate_closed,15,0.24135888857369697,77
top50_js__first_token,gate_closed,16,0.2337241168421342,53
top50_js__first_token,gate_closed,17,0.22898038450586558,41
top50_js__first_token,gate_closed,18,0.22194772683091402,27
top50_js__first_token,gate_closed,19,0.2161328473503626,19
top50_js__first_token,gate_closed,20+,0.1985047723778773,52
top50_js__first_token,label_clean,0,-2.3416911944422334,2358
top50_js__first_token,label_clean,1,0.4583509733338279,2358
top50_js__first_token,label_clean,2,0.4516011900458851,2328
top50_js__first_token,label_clean,3,0.43694195926467005,2202
top50_js__first_token,label_clean,4,0.40689769154782657,1814
top50_js__first_token,label_clean,5,0.38003644423404004,1408
top50_js__first_token,label_clean,6,0.34967199272025884,970
top50_js__first_token,label_clean,7,0.3306276514992386,732
top50_js__first_token,label_clean,8,0.3097522650474646,508
top50_js__first_token,label_clean,9,0.2927419334103198,366
top50_js__first_token,label_clean,10,0.2810350722419185,284
top50_js__first_token,label_clean,11,0.2699521597895354,216
top50_js__first_token,label_clean,12,0.2589031170927528,160
top50_js__first_token,label_clean,13,0.24960496072252863,122
top50_js__first_token,label_clean,14,0.2421057981354913,96
top50_js__first_token,label_clean,15,0.2354762580441937,76
top50_js__first_token,label_clean,16,0.22620705767310767,54
top50_js__first_token,label_clean,17,0.22325687460064245,48
top50_js__first_token,label_clean,18,0.21682772445161594,36
top50_js__first_token,label_clean,19,0.21142044381171132,28
top50_js__first_token,label_clean,20+,0.1957020167883117,106
top50_js__first_token,pre_error,0,-2.584311096073031,3898
top50_js__first_token,pre_error,1,0.39224738574524126,2844
top50_js__first_token,pre_error,2,0.36827651908841474,1860
top50_js__first_token,pre_error,3,0.3443400503833482,1214
top50_js__first_token,pre_error,4,0.3263672276588128,818
top50_js__first_token,pre_error,5,0.305484089384339,520
top50_js__first_token,pre_error,6,0.29430711926711534,356
top50_js__first_token,pre_error,7,0.27900439970386864,238
top50_js__first_token,pre_error,8,0.26938090594920344,174
top50_js__first_token,pre_error,9,0.2611087653173622,128
top50_js__first_token,pre_error,10,0.2480538993644982,84
top50_js__first_token,pre_error,11,0.23653084430184593,60
top50_js__first_token,pre_error,12,0.23449549146963838,52
top50_js__first_token,pre_error,13,0.22581843510094468,34
top50_js__first_token,pre_error,14,0.21648034703367344,26
top50_js__first_token,pre_error,15,0.21303471463652118,20
top50_js__first_token,pre_error,16,0.20657643007678148,14
top50_js__first_token,pre_error,17,0.2062152158617004,12
top50_js__first_token,pre_error,18,0.1945430500282933,8
top50_js__first_token,pre_error,19,0.19451930756457617,8
top50_js__first_token,pre_error,20+,0.1966636054934442,16
top50_js__boxcar8_max,gate_closed,0,0.1445176316539478,2244
top50_js__boxcar8_max,gate_closed,1,0.1698077649497841,2244
top50_js__boxcar8_max,gate_closed,2,0.16842367510484463,2216
top50_js__boxcar8_max,gate_closed,3,0.05745817176776556,2092
top50_js__boxcar8_max,gate_closed,4,-0.03852900590343261,1697
