test_set_code,size,measurements_code,auroc_unit,misfit_unit,K_unit,auroc_eigen,misfit_eigen,K_eigen,auroc_complete,misfit_complete,K_complete
lapeigvals_gsm8k_nemo,3,"sw_var_peak_spilled,sw_var_peak_energy,logprob_margin",0.7411050172658948,0.24275152350612136,2,0.7497867154174284,0.10335976328148117,2,0.7411050172658948,1.368049204818468e-24,2
lapeigvals_gsm8k_nemo,3,"stft_max_high_power,cusum_max,mean_top1_logprob",0.720609384521633,0.12544650474638572,2,0.7518423725370709,0.16115984691071641,2,0.7518423725370709,1.0257795024267822e-24,2
lapeigvals_gsm8k_nemo,3,"cusum_max,epr_spilled,topk_tail_mass",0.7783587243550681,0.39326693923766953,2,0.7783587243550681,0.6616250523219277,2,0.7791712370505789,2.1881685160825038e-24,2
lapeigvals_gsm8k_nemo,3,"sw_var_peak,cusum_max_energy,mean_logprob_entropy",0.7906723542555352,0.11115851857261348,2,0.7938899045297583,0.41784388173650067,2,0.7938899045297583,1.8881993189361938e-24,2
lapeigvals_gsm8k_nemo,3,"spectral_entropy,stft_max_high_power,varentropy",0.7408653260207192,0.4124235454516176,2,0.7408653260207192,0.03239615803823844,2,0.7217265894779605,1.6707327173985794e-25,2
lapeigvals_gsm8k_nemo,3,"epr,hl_ratio,cusum_shift_idx",0.745943530367662,0.12901753767862287,2,0.7400690635791184,0.10765713560663756,2,0.745943530367662,1.4246834558083042e-24,2
lapeigvals_gsm8k_nemo,3,"high_band_power,mean_logprob_entropy,topk_tail_mass",0.7471501117204955,0.33542850427970994,2,0.7640463132236441,0.4429647178616105,2,0.7640463132236441,1.7463905656886427e-24,2
lapeigvals_gsm8k_nemo,3,"hurst_exponent,cusum_max,varentropy",0.6956896201503149,0.003827503234648481,2,0.7171115173674589,0.23057559712361897,2,0.7171115173674589,8.0726020799642325e-25,2
lapeigvals_gsm8k_nemo,3,"trace_length,stft_spectral_entropy,cusum_max",0.6090595165549462,0.09435357473099865,2,0.6399796871826122,0.34315133576034385,2,0.6409547024172253,6.549165944567287e-25,2
lapeigvals_gsm8k_nemo,3,"epr,spectral_entropy,hl_ratio",0.7779321551899249,0.36233387426843927,2,0.7974730855169612,0.0459409442204094,2,0.646089782652854,2.5322345924653873e-26,2
lapeigvals_gsm8k_nemo,3,"high_band_power,dominant_freq,hurst_exponent",0.6247816372130814,0.1581060281169318,2,0.6050578915295551,0.10675655342308435,2,0.615998374974609,6.068223042411137e-25,2
lapeigvals_gsm8k_nemo,3,"pe_mean,epr_spilled,renyi_entropy_2",0.713727401990656,0.7812879446287141,2,0.7412268941702214,0.44481089344593666,2,0.713727401990656,1.4731650799061671e-24,2
lapeigvals_gsm8k_nemo,3,"epr,sw_var_peak,sw_var_peak_energy",0.7557302457850905,0.19298413866481118,2,0.7736502132845826,0.3049609920591929,2,0.7736502132845826,4.7956370674511925e-25,2
lapeigvals_gsm8k_nemo,3,"trace_length,hl_ratio,epr_spilled",0.778395287426366,0.15233640908817375,2,0.778395287426366,0.09305198178354092,2,0.7696445256957141,5.160027743013201e-25,2
lapeigvals_gsm8k_nemo,3,"high_band_power,hl_ratio,spectral_centroid",0.650920170627666,1.1382445470664289,2,0.6546861669713588,1.0518650095761197,2,0.6528133252082065,1.0737286360728607e-24,2
lapeigvals_gsm8k_nemo,3,"dominant_freq,epr_spilled,sw_var_peak_spilled",0.7375543367865123,0.3088869354538174,2,0.7306723542555352,0.18746431914100786,2,0.7306723542555352,6.628974132791127e-25,2
lapeigvals_gsm8k_nemo,3,"rpdi,sw_var_peak_spilled,min_energy",0.7226244160065001,0.12948996389350578,2,0.7426447288238879,0.15128172287395858,2,0.7332033313020516,2.0008710601596113e-24,2
lapeigvals_gsm8k_nemo,3,"stft_max_high_power,pe_mean,epr_energy",0.6733780215315864,0.6247007282056753,2,0.6733780215315864,0.013343886921714128,2,0.680556571196425,2.407311447236306e-25,2
lapeigvals_gsm8k_nemo,3,"low_band_power,cusum_max_spilled,epr_energy",0.7417103392240505,0.016405905621719143,2,0.764411943936624,0.31376446641244427,2,0.7507414178346538,1.6284162123938943e-24,2
lapeigvals_gsm8k_nemo,3,"low_band_power,hl_ratio,stft_spectral_entropy",0.5800406256347754,0.16041739652460282,2,0.6049035141174081,0.4594377952267486,2,0.6049035141174081,2.0600518351368552e-24,2
lapeigvals_gsm8k_nemo,3,"spectral_entropy,stft_spectral_entropy,epr_spilled",0.5346252285191957,0.17443891318039195,2,0.7271826122283161,0.08519129006121944,2,0.6017265894779606,1.1273697894792756e-24,2
lapeigvals_gsm8k_nemo,3,"sw_var_peak,min_energy,varentropy",0.7957018078407475,0.3933379889409036,2,0.7957018078407475,0.6493679519228432,2,0.8003046922608166,2.144069952722509e-24,2
lapeigvals_gsm8k_nemo,3,"dominant_freq,spectral_centroid,mean_top1_logprob",0.7563640056875889,0.09833796868507776,2,0.7342677229331708,0.11975653882945811,2,0.7342677229331708,4.335518833634694e-25,2
lapeigvals_gsm8k_nemo,3,"high_band_power,pe_mean,logprob_margin",0.6931870810481413,0.609420993025715,2,0.7086857607150112,0.020656898961871194,2,0.7086857607150112,5.590691933336671e-26,2
lapeigvals_gsm8k_nemo,3,"dominant_freq,epr_spilled,renyi_entropy_2",0.7617144017875279,0.7823640014251034,2,0.7612025187893561,0.4447761201387612,2,0.7612025187893561,1.5052055041216163e-24,2
lapeigvals_gsm8k_nemo,3,"spectral_entropy,stft_spectral_entropy,renyi_entropy_2",0.5432338005281332,0.15160947991951357,2,0.5752102376599635,0.09538566322177447,2,0.6116961202518789,1.261115975883904e-24,2
lapeigvals_gsm8k_nemo,3,"dominant_freq,rpdi,hurst_exponent",0.6132561446272597,0.47031692911122613,2,0.5971440178752793,0.0785489553002177,2,0.5971440178752793,1.0548610507033617e-24,2
lapeigvals_gsm8k_nemo,3,"high_band_power,stft_max_high_power,epr_spilled",0.6315986187284177,0.23720929278918243,2,0.6315986187284177,0.0662401040680174,2,0.6903960999390615,8.759477071354149e-25,2
lapeigvals_gsm8k_nemo,3,"stft_spectral_entropy,cusum_max,sw_var_peak_energy",0.6017631525492586,0.2943553596976612,2,0.6151939874060532,0.05275521520716844,2,0.6017631525492586,6.978652717137773e-25,2
lapeigvals_gsm8k_nemo,3,"low_band_power,pe_mean,cusum_shift_idx",0.6475360552508633,0.7219589580281953,2,0.6651513304895389,0.005663423466459802,2,0.6651513304895389,2.9974847604133004e-25,2
lapeigvals_gsm8k_nemo,4,"trace_length,spectral_entropy,hurst_exponent,epr_energy",0.7445825716026813,0.35545444705633367,3,0.7089579524680072,0.40156441111826024,3,0.7331098923420678,2.1273131689001465e-24,2
lapeigvals_gsm8k_nemo,4,"epr,hurst_exponent,epr_spilled,topk_tail_mass",0.7725573837091205,1.3762481844458374,2,0.7597237456835264,0.5312614682314479,3,0.7272151127361366,7.699051368165694e-24,2
lapeigvals_gsm8k_nemo,4,"epr,spectral_entropy,stft_spectral_entropy,pe_mean",0.54486695104611,0.14559488590670847,2,0.6126101970343286,0.10000555585183517,2,0.6126101970343286,1.428138497259121e-05,2
lapeigvals_gsm8k_nemo,4,"high_band_power,stft_spectral_entropy,sw_var_peak,cusum_max_spilled",0.726398537477148,0.06662305755238031,2,0.757529961405647,0.1735143751392433,3,0.7274344911639244,7.401737192446076e-16,2
lapeigvals_gsm8k_nemo,4,"spectral_centroid,epr_spilled,cusum_max_spilled,varentropy",0.7683282551289863,0.7009891103102358,2,0.7750314848669511,0.5444591508549925,3,0.758769043266301,9.565166470246405e-18,2
lapeigvals_gsm8k_nemo,4,"spectral_centroid,epr_energy,sw_var_peak_energy,mean_top1_logprob",0.7725451960186878,0.17777444260888556,2,0.7911801746902296,0.3099577475586818,3,0.786207596993703,4.251729013715053e-12,2
lapeigvals_gsm8k_nemo,4,"pe_mean,hurst_exponent,min_energy,topk_tail_mass",0.7134308348567946,0.18432710765883478,2,0.7744830387974813,0.16163510245028384,3,0.7057729027016048,4.4156420874867867e-07,2
lapeigvals_gsm8k_nemo,4,"epr,dominant_freq,hurst_exponent,mean_top1_logprob",0.7661182205971969,0.5098474882879789,2,0.6269876091813935,0.5714548296828001,3,0.7291163924436319,1.3351641749625664e-07,2
lapeigvals_gsm8k_nemo,4,"sw_var_peak_spilled,epr_energy,min_energy,varentropy",0.7887141986593541,1.0623465571713318,2,0.7912939264676011,0.5726208131471087,3,0.7898070282348162,8.504761983208514e-24,2
lapeigvals_gsm8k_nemo,4,"high_band_power,rpdi,mean_top1_logprob,topk_tail_mass",0.7491042047531993,0.36062309552749455,2,0.7707820434694292,0.36635185863848996,3,0.7494413975218363,1.0008697714115587e-07,2
lapeigvals_gsm8k_nemo,4,"hurst_exponent,epr_spilled,varentropy,renyi_entropy_2",0.7660125939467803,1.8038005218516846,2,0.7644525695713995,0.5997272362609657,3,0.735705870404225,3.794647158846155e-24,2
lapeigvals_gsm8k_nemo,4,"cusum_shift_idx,epr_energy,logprob_margin,topk_tail_mass",0.7799634369287021,0.767534515585008,2,0.7836156814950234,0.45023108839042647,3,0.7661669713589274,9.780343087380772e-24,2
lapeigvals_gsm8k_nemo,4,"mean_top1_logprob,mean_logprob_entropy,varentropy,topk_tail_mass",0.7754580540320943,4.350505847759512,2,0.7740402193784279,1.4204594511266238,3,0.7731139549055455,4.8810101923085194e-24,2
lapeigvals_gsm8k_nemo,4,"stft_max_high_power,rpdi,cusum_max_energy,logprob_margin",0.7443875685557586,0.2755358959131698,2,0.7258541539711558,0.039016470478362354,2,0.7258541539711558,2.5663172617235085e-14,2
lapeigvals_gsm8k_nemo,4,"stft_max_high_power,pe_mean,hurst_exponent,logprob_margin",0.6197440585009141,0.5109335117623199,2,0.6917692463944749,0.02732800877787498,3,0.6833028641072516,2.2241108413563156e-19,2
lapeigvals_gsm8k_nemo,4,"low_band_power,sw_var_peak,pe_mean,hurst_exponent",0.6745480398131222,0.012974900402638809,2,0.711732683323177,0.18159061191811365,3,0.6745480398131222,1.6766987338241392e-07,2
lapeigvals_gsm8k_nemo,4,"hl_ratio,sw_var_peak_spilled,cusum_max_spilled,epr_energy",0.7550111720495631,0.17419844034169307,2,0.7625106642291285,0.25943092846009763,3,0.7474832419256552,6.254980422896048e-25,2
lapeigvals_gsm8k_nemo,4,"high_band_power,spectral_centroid,pe_mean,renyi_entropy_2",0.7387934186471663,0.145165947275897,2,0.6873776152752387,0.2724944637805649,3,0.676116189315458,1.2174980896475288e-07,2
lapeigvals_gsm8k_nemo,4,"dominant_freq,stft_max_high_power,cusum_max_spilled,varentropy",0.7200121876904326,0.18514127605329359,2,0.7549421084704449,0.16391093366058923,3,0.7512451757058705,2.5422274021301454e-07,2
lapeigvals_gsm8k_nemo,4,"spectral_entropy,stft_spectral_entropy,epr_energy,mean_top1_logprob",0.7356083688807638,0.1701468306531104,2,0.6234613040828764,0.3659928281480638,2,0.6234613040828764,0.0002288301878143756,2
lapeigvals_gsm8k_nemo,4,"epr,high_band_power,hl_ratio,sw_var_peak",0.7515214300223441,0.42340985791038654,2,0.7241316270566728,0.6309913769003425,3,0.7566849482023157,2.302559984244939e-09,2
lapeigvals_gsm8k_nemo,4,"spectral_centroid,epr_spilled,epr_energy,min_energy",0.7818119033109892,0.7379606067041974,2,0.7852163315051798,0.45650215444030773,3,0.7716351817997156,2.5425043557554233e-23,2
lapeigvals_gsm8k_nemo,4,"high_band_power,cusum_max,mean_logprob_entropy,topk_tail_mass",0.7738980296567135,0.6398570827926289,3,0.7799390615478368,0.43875282802197185,3,0.7536339630306723,5.1335475653375956e-17,2
lapeigvals_gsm8k_nemo,4,"stft_max_high_power,sw_var_peak_spilled,epr_energy,cusum_max_energy",0.7770790168596384,0.07414540322877007,2,0.7751127361365022,0.13187864721801953,3,0.7834328661385334,1.317977721468419e-13,2
lapeigvals_gsm8k_nemo,4,"high_band_power,spectral_centroid,rpdi,cusum_max_spilled",0.6938899045297582,0.13251607060505638,2,0.6961974405850092,0.3000051699027543,2,0.6961974405850092,4.591557915344161e-08,2
lapeigvals_gsm8k_nemo,4,"high_band_power,stft_spectral_entropy,rpdi,min_energy",0.6980418444038188,0.2985177165388628,2,0.6380824700385943,0.07079805931284602,2,0.6380824700385943,0.0006776066608195587,2
lapeigvals_gsm8k_nemo,4,"epr,spectral_entropy,rpdi,cusum_shift_idx",0.7223400365630713,0.1619867990743867,2,0.5859029047328864,0.0985347138507037,2,0.7223400365630713,0.0001308626341300507,2
lapeigvals_gsm8k_nemo,4,"stft_spectral_entropy,sw_var_peak,mean_top1_logprob,mean_logprob_entropy",0.7777290270160471,1.235830473778325,2,0.7633191143611618,0.5291896829895932,3,0.7393703026609791,6.923120188883723e-24,2
lapeigvals_gsm8k_nemo,4,"low_band_power,hl_ratio,dominant_freq,rpdi",0.6578468413568962,0.1597148121133617,2,0.6722851919561242,0.28609890008252375,2,0.6722851919561242,7.524320684958086e-14,2
lapeigvals_gsm8k_nemo,4,"spectral_entropy,hurst_exponent,sw_var_peak_spilled,varentropy",0.7800568758886858,0.16477397605250352,2,0.7905667276051188,0.14158188826779855,2,0.7905667276051188,1.9015679455917212e-11,2
lapeigvals_gsm8k_nemo,6,"trace_length,high_band_power,hurst_exponent,cusum_max_spilled,cusum_max_energy,topk_tail_mass",0.7351939874060534,1.2744311164527722,2,0.7242331911436116,0.8241914817369834,3,0.7242331911436116,0.01039814801010495,3
lapeigvals_gsm8k_nemo,6,"epr,low_band_power,high_band_power,stft_spectral_entropy,cusum_max_energy,varentropy",0.7586106032906764,0.8828162696661395,2,0.7586106032906764,1.0213196843388639,2,0.7586106032906764,0.01071672866069516,2
lapeigvals_gsm8k_nemo,6,"epr,trace_length,spectral_entropy,high_band_power,hl_ratio,stft_max_high_power",0.7225756652447696,0.814534257846243,2,0.7225756652447696,1.01407024320687,2,0.7225756652447696,0.15494929203824032,2
lapeigvals_gsm8k_nemo,6,"high_band_power,stft_spectral_entropy,hurst_exponent,cusum_shift_idx,mean_logprob_entropy,topk_tail_mass",0.6863944749136706,0.49728514977689786,2,0.7646556977452774,0.8120199311681257,5,0.6863944749136706,0.11065573538463794,2
lapeigvals_gsm8k_nemo,6,"epr,trace_length,stft_max_high_power,rpdi,epr_spilled,mean_top1_logprob",0.7751614868982328,2.2720313755375154,4,0.7731627056672761,0.6627000702852848,5,0.7934145846028844,0.0011024966960941542,2
lapeigvals_gsm8k_nemo,6,"trace_length,dominant_freq,sw_var_peak_spilled,mean_top1_logprob,logprob_margin,topk_tail_mass",0.7879869997968719,1.8758926880266538,3,0.7999390615478368,0.6017219540400209,2,0.7999390615478368,0.022015730640186037,2
lapeigvals_gsm8k_nemo,6,"low_band_power,spectral_centroid,rpdi,cusum_shift_idx,sw_var_peak_spilled,cusum_max_energy",0.727921998781231,0.4928846645501153,5,0.7273816778387162,0.6322072203603478,4,0.7321836278691854,0.03792016174257645,3
lapeigvals_gsm8k_nemo,6,"low_band_power,hurst_exponent,cusum_shift_idx,epr_spilled,sw_var_peak_energy,logprob_margin",0.7552264879138737,0.4603775843122508,4,0.7637253707089173,0.5826936098307427,5,0.7506520414381473,0.058429334820365955,2
lapeigvals_gsm8k_nemo,6,"dominant_freq,stft_spectral_entropy,pe_mean,cusum_shift_idx,cusum_max_spilled,epr_energy",0.6914442413162707,0.2609540880043756,3,0.6914442413162707,0.35595842308128073,3,0.6914442413162707,0.09756407372027723,3
lapeigvals_gsm8k_nemo,6,"hl_ratio,dominant_freq,spectral_centroid,stft_spectral_entropy,sw_var_peak_energy,topk_tail_mass",0.6572983952874263,1.0009184294934614,3,0.653938655291489,0.442184993867545,5,0.6572983952874263,0.06578592321898785,3
lapeigvals_gsm8k_nemo,6,"trace_length,pe_mean,cusum_max_spilled,sw_var_peak_energy,varentropy,renyi_entropy_2",0.80131220800325,0.7473765743026973,2,0.7897095267113549,0.8644916975452797,5,0.80131220800325,0.00032155561718142473,2
lapeigvals_gsm8k_nemo,6,"high_band_power,stft_spectral_entropy,sw_var_peak,pe_mean,cusum_shift_idx,cusum_max_energy",0.7497745277269957,0.27393772206355993,4,0.7646191346739794,0.22458003549278463,5,0.7578671541742841,0.00653691140925755,3
lapeigvals_gsm8k_nemo,6,"trace_length,low_band_power,hurst_exponent,cusum_max,logprob_margin,topk_tail_mass",0.7478773105829778,1.1623876934506803,3,0.7386106032906765,0.7722148848560373,5,0.7478773105829778,0.14092048254738512,3
lapeigvals_gsm8k_nemo,6,"spectral_entropy,dominant_freq,cusum_shift_idx,epr_spilled,logprob_margin,renyi_entropy_2",0.753564899451554,2.032451329076725,3,0.6599228112939265,0.5581866335282337,2,0.6599228112939265,0.013892213527983288,2
lapeigvals_gsm8k_nemo,6,"hl_ratio,stft_spectral_entropy,pe_mean,epr_spilled,cusum_max_energy,mean_top1_logprob",0.7401503148486694,0.5113854355986659,3,0.7401503148486694,0.7721591173504256,3,0.7401503148486694,0.011625530664908118,3
lapeigvals_gsm8k_nemo,6,"high_band_power,spectral_centroid,stft_spectral_entropy,rpdi,mean_top1_logprob,logprob_margin",0.7577980905951657,0.8015125652388068,3,0.7577980905951657,0.9263966909485082,3,0.7577980905951657,0.04203603455627767,3
lapeigvals_gsm8k_nemo,6,"high_band_power,dominant_freq,stft_max_high_power,pe_mean,cusum_max,logprob_margin",0.7628559821247207,0.2917716500351785,5,0.7628559821247207,0.18129458751756683,5,0.7108876701198457,0.04496085473287291,3
lapeigvals_gsm8k_nemo,6,"trace_length,spectral_entropy,pe_mean,cusum_shift_idx,logprob_margin,topk_tail_mass",0.8016006500101565,0.44127017559717113,2,0.8016006500101565,0.687318274192385,2,0.8016006500101565,0.026203140496990573,2
lapeigvals_gsm8k_nemo,6,"spectral_entropy,spectral_centroid,cusum_max,epr_energy,sw_var_peak_energy,mean_logprob_entropy",0.8018931545805403,0.5777554540270627,2,0.7853178955921186,0.7075435608025755,5,0.7906886045094454,0.049868680508512966,3
lapeigvals_gsm8k_nemo,6,"spectral_entropy,dominant_freq,stft_max_high_power,rpdi,epr_spilled,sw_var_peak_spilled",0.7351696120251878,0.19711698171996284,5,0.7351696120251878,0.30423204227742334,5,0.7294657729027014,0.03306972785032282,4
lapeigvals_gsm8k_nemo,6,"high_band_power,dominant_freq,spectral_centroid,epr_spilled,sw_var_peak_spilled,min_energy",0.7468697948405443,0.662538506756053,2,0.7588502945358522,0.6838858411971761,5,0.7468697948405443,0.01173687288130552,2
lapeigvals_gsm8k_nemo,6,"hl_ratio,stft_max_high_power,pe_mean,sw_var_peak_spilled,cusum_max_spilled,renyi_entropy_2",0.7181637213081454,0.4571772318360334,3,0.7609343895998375,0.1862476542122657,5,0.7181637213081454,0.013280862984674905,3
lapeigvals_gsm8k_nemo,6,"low_band_power,stft_max_high_power,cusum_shift_idx,sw_var_peak_energy,mean_top1_logprob,varentropy",0.7642981921592524,0.6194816848887721,5,0.7642981921592524,0.7122876076808675,5,0.7666666666666666,0.005848196665966693,3
lapeigvals_gsm8k_nemo,6,"spectral_centroid,stft_spectral_entropy,sw_var_peak,mean_top1_logprob,logprob_margin,renyi_entropy_2",0.7754580540320941,4.2048649764426695,2,0.7790615478366849,0.9837270878888106,5,0.7754580540320941,0.10376958491380998,2
lapeigvals_gsm8k_nemo,6,"high_band_power,stft_spectral_entropy,cusum_shift_idx,sw_var_peak_spilled,sw_var_peak_energy,varentropy",0.7483932561446274,0.2947169591618884,3,0.7604875076173065,0.27791819549488705,5,0.7483932561446274,0.059221645620639446,3
lapeigvals_gsm8k_nemo,6,"spectral_entropy,epr_spilled,sw_var_peak_energy,logprob_margin,mean_logprob_entropy,renyi_entropy_2",0.7685191956124315,4.583536118183309,3,0.766881982530977,0.68891626142382,5,0.7970424537883405,0.019108106127881448,2
lapeigvals_gsm8k_nemo,6,"epr,high_band_power,cusum_shift_idx,min_energy,varentropy,renyi_entropy_2",0.7846110095470241,3.756883463276724,2,0.7832744261629088,0.6360336742862994,5,0.7846110095470241,0.00045976701134341745,2
lapeigvals_gsm8k_nemo,6,"high_band_power,stft_spectral_entropy,cusum_max,sw_var_peak_spilled,cusum_max_energy,mean_logprob_entropy",0.7741824091001421,0.5631116547837473,3,0.7658338411537682,0.510796984542617,5,0.7839853747714807,0.014415939827256238,2
lapeigvals_gsm8k_nemo,6,"hl_ratio,pe_mean,cusum_max,cusum_max_spilled,cusum_max_energy,topk_tail_mass",0.7434897420272191,2.499577372029641,5,0.7199878123095673,0.6747078194206076,2,0.7422709729839528,0.003767546768377254,3
lapeigvals_gsm8k_nemo,6,"dominant_freq,pe_mean,hurst_exponent,cusum_max,sw_var_peak_energy,varentropy",0.7066829169205769,0.07238232253816179,2,0.7066829169205769,0.35624932923165326,2,0.7066829169205769,0.011002472724966952,2
lapeigvals_gsm8k_nemo,8,"spectral_centroid,stft_max_high_power,stft_spectral_entropy,sw_var_peak,pe_mean,hurst_exponent,epr_energy,min_energy",0.7318464351005485,1.123950439777761,2,0.7299817184643511,0.8348773695430663,3,0.7299817184643511,0.06197202039473057,3
lapeigvals_gsm8k_nemo,8,"spectral_entropy,low_band_power,dominant_freq,rpdi,sw_var_peak,hurst_exponent,sw_var_peak_spilled,mean_logprob_entropy",0.7649725776965264,0.8891275229892261,3,0.7649725776965264,0.7550178564589225,3,0.7649725776965264,0.09559720511422068,3
lapeigvals_gsm8k_nemo,8,"trace_length,spectral_centroid,cusum_shift_idx,epr_energy,sw_var_peak_energy,mean_top1_logprob,mean_logprob_entropy,topk_tail_mass",0.8050660166565102,4.670796011385251,2,0.8043185049766401,0.8457620383794981,7,0.8050660166565102,0.18167731328346254,2
lapeigvals_gsm8k_nemo,8,"epr,spectral_entropy,high_band_power,cusum_max,cusum_max_spilled,epr_energy,logprob_margin,mean_logprob_entropy",0.8039406865732277,6.993462349941844,4,0.7955271176112126,1.6223367884191486,7,0.8032378630916107,0.04789754069913541,2
lapeigvals_gsm8k_nemo,8,"trace_length,stft_max_high_power,rpdi,cusum_shift_idx,epr_spilled,sw_var_peak_spilled,epr_energy,logprob_margin",0.7833881779402804,2.5773336561139724,5,0.7845460085313832,0.6734783566941063,7,0.7799228112939265,0.2020884474513708,3
lapeigvals_gsm8k_nemo,8,"stft_max_high_power,sw_var_peak,pe_mean,cusum_max,cusum_shift_idx,epr_spilled,sw_var_peak_spilled,mean_logprob_entropy",0.7827747308551696,2.9445038219283766,5,0.7544505382896608,0.5696754786487115,2,0.784147877310583,0.01205666907376026,3
lapeigvals_gsm8k_nemo,8,"low_band_power,stft_max_high_power,pe_mean,epr_spilled,min_energy,cusum_max_energy,logprob_margin,mean_logprob_entropy",0.7882266910420476,2.9903593494441205,4,0.7891448303879749,0.7642048390149456,7,0.7882266910420476,0.03847737291547125,4
lapeigvals_gsm8k_nemo,8,"epr,spectral_centroid,stft_max_high_power,sw_var_peak_energy,cusum_max_energy,logprob_margin,varentropy,topk_tail_mass",0.7908429819215925,4.757384740497749,4,0.7898842169408897,0.9202951089519553,7,0.7841560024375381,0.08682447850503584,3
lapeigvals_gsm8k_nemo,8,"epr,low_band_power,hl_ratio,stft_max_high_power,hurst_exponent,cusum_max,cusum_max_spilled,renyi_entropy_2",0.7492220190940482,3.538788912672672,4,0.7400406256347756,1.6923746680171932,6,0.7492220190940482,0.2870427939460403,4
lapeigvals_gsm8k_nemo,8,"epr,dominant_freq,spectral_centroid,stft_max_high_power,sw_var_peak_spilled,cusum_max_energy,mean_top1_logprob,logprob_margin",0.7793662400975014,2.9876626694436705,3,0.7812268941702214,1.0048677189888415,7,0.7793662400975014,0.07651259061054146,3
lapeigvals_gsm8k_nemo,8,"epr,high_band_power,spectral_centroid,hurst_exponent,cusum_max,epr_spilled,epr_energy,renyi_entropy_2",0.7566890107657932,6.649830266749088,3,0.7814625228519194,1.524207915410313,6,0.7566890107657932,0.243554543608497,3
lapeigvals_gsm8k_nemo,8,"dominant_freq,stft_spectral_entropy,sw_var_peak,hurst_exponent,cusum_max_spilled,sw_var_peak_energy,cusum_max_energy,renyi_entropy_2",0.7441438147471053,1.5315046822644076,4,0.7006906357911842,1.043121967608168,2,0.7006906357911842,0.42980776319293856,2
lapeigvals_gsm8k_nemo,8,"epr,hl_ratio,dominant_freq,rpdi,cusum_shift_idx,sw_var_peak_spilled,sw_var_peak_energy,logprob_margin",0.7723136299004673,0.8893561458048382,6,0.7754214909607962,0.6010881919871405,7,0.7778427787934187,0.08771933191229328,3
lapeigvals_gsm8k_nemo,8,"trace_length,spectral_entropy,high_band_power,spectral_centroid,hurst_exponent,logprob_margin,varentropy,topk_tail_mass",0.7793012390818607,2.4165633337388757,3,0.7677229331708308,1.5856780524966625,4,0.7793012390818607,0.19065433560564365,3
lapeigvals_gsm8k_nemo,8,"stft_spectral_entropy,rpdi,cusum_shift_idx,min_energy,cusum_max_energy,mean_top1_logprob,logprob_margin,renyi_entropy_2",0.7973958968108876,4.139593756015555,4,0.7792199878123096,0.9758568057657812,7,0.7888848263254113,0.22800728910673684,3
lapeigvals_gsm8k_nemo,8,"spectral_entropy,sw_var_peak,pe_mean,hurst_exponent,epr_energy,min_energy,mean_logprob_entropy,varentropy",0.8095185862279098,4.527566419621621,3,0.7733252082063782,0.7644032598755994,2,0.8095185862279098,0.0672567662452743,3
lapeigvals_gsm8k_nemo,8,"hl_ratio,stft_max_high_power,stft_spectral_entropy,sw_var_peak_spilled,cusum_max_spilled,logprob_margin,varentropy,renyi_entropy_2",0.7779646556977452,4.218795445253486,3,0.7801990656104002,0.9216860768748061,6,0.7779646556977452,0.3053870188855156,3
lapeigvals_gsm8k_nemo,8,"epr,low_band_power,high_band_power,stft_spectral_entropy,rpdi,hurst_exponent,cusum_shift_idx,logprob_margin",0.5250578915295552,1.2852736586317675,3,0.5250578915295552,1.1605079546598018,3,0.5250578915295552,0.2815092273702563,3
lapeigvals_gsm8k_nemo,8,"epr,low_band_power,hl_ratio,cusum_shift_idx,sw_var_peak_spilled,cusum_max_spilled,epr_energy,logprob_margin",0.7845053828966078,3.9451044757295035,3,0.7889823278488727,1.04715129704834,7,0.7708917326833233,0.13925890974538097,2
lapeigvals_gsm8k_nemo,8,"epr,spectral_entropy,dominant_freq,stft_spectral_entropy,hurst_exponent,sw_var_peak_spilled,min_energy,sw_var_peak_energy",0.7309323583180987,0.7319083915643922,4,0.7122933170830794,0.819388059718033,2,0.7122933170830794,0.3635473266788315,2
lapeigvals_gsm8k_nemo,8,"epr,spectral_entropy,epr_spilled,sw_var_peak_spilled,mean_top1_logprob,logprob_margin,varentropy,renyi_entropy_2",0.7700223440991266,17.35424055783684,2,0.7756571196424943,0.8038948175507099,7,0.7756571196424943,0.057300576295661834,7
lapeigvals_gsm8k_nemo,8,"spectral_entropy,low_band_power,hl_ratio,rpdi,sw_var_peak_spilled,cusum_max_spilled,min_energy,sw_var_peak_energy",0.7354946171033923,1.11373929442903,2,0.747848872638635,0.6626233411362967,7,0.7426406662604103,0.09312613180340479,3
lapeigvals_gsm8k_nemo,8,"trace_length,hl_ratio,epr_spilled,min_energy,cusum_max_energy,logprob_margin,mean_logprob_entropy,topk_tail_mass",0.8076498070282349,6.485235898214924,2,0.8007515742433475,1.2931261975221124,7,0.8076498070282349,0.16938731225799855,2
lapeigvals_gsm8k_nemo,8,"trace_length,spectral_entropy,low_band_power,high_band_power,pe_mean,cusum_max,cusum_shift_idx,renyi_entropy_2",0.7634288035750558,1.2933508604102124,3,0.7639041235019298,0.9664310388487498,4,0.7634288035750558,0.053962774994672794,3
lapeigvals_gsm8k_nemo,8,"trace_length,high_band_power,stft_max_high_power,hurst_exponent,cusum_max,cusum_max_spilled,sw_var_peak_energy,topk_tail_mass",0.718496851513305,2.8650728325607844,3,0.7266707292301443,0.5301350960445962,7,0.7135608368880764,0.05846413566765546,4
