endpoint,a,b,contrast,delta,ci95,p_bootstrap,draws,p_holm
pb_sla,evidence__all__seed__equal,ct7,new_minus_ct7,-0.10242227466623965,"[-0.12215928252707835, -0.08370912491754383]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__seed__equal,mindgap,new_minus_mindgap,0.07393546174543345,"[0.05272021684095613, 0.09421208539626481]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__equal,ct7,new_minus_ct7,-0.10845811211281842,"[-0.12846006031741702, -0.08835452669070924]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__equal,mindgap,new_minus_mindgap,0.06789962429885468,"[0.046670226921626284, 0.089173658289493]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__equal_std,evidence__all__plain__equal,learned_minus_equal,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,evidence__all__plain__equal_std,ct7,new_minus_ct7,-0.10845811211281842,"[-0.12846006031741702, -0.08835452669070924]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__equal_std,mindgap,new_minus_mindgap,0.06789962429885468,"[0.046670226921626284, 0.089173658289493]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__spectral,evidence__all__plain__equal,learned_minus_equal,-0.01918687245185302,"[-0.03189778655985345, -0.00694137801803036]",0.0027997200279972004,10000,0.17918208179182082
pb_sla,evidence__all__plain__spectral,ct7,new_minus_ct7,-0.12764498456467144,"[-0.14802122523193162, -0.10771232248593092]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__spectral,mindgap,new_minus_mindgap,0.04871275184700166,"[0.028196939055160034, 0.06898249660352228]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__continuous_lsml,evidence__all__plain__equal,learned_minus_equal,-0.03675136884865232,"[-0.050081619548326246, -0.02360657261535371]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__continuous_lsml,ct7,new_minus_ct7,-0.14520948096147074,"[-0.16681916184849732, -0.1237880846878029]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__continuous_lsml,mindgap,new_minus_mindgap,0.03114825545020236,"[0.010902099191812375, 0.05119917734247668]",0.0021997800219978004,10000,0.14298570142985703
pb_sla,evidence__all__position__equal,ct7,new_minus_ct7,-0.10367255399485875,"[-0.12480462756442007, -0.08262470206935489]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__equal,mindgap,new_minus_mindgap,0.07268518241681435,"[0.050958985550528565, 0.09480315212739367]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__equal_std,evidence__all__position__equal,learned_minus_equal,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,evidence__all__position__equal_std,ct7,new_minus_ct7,-0.10367255399485875,"[-0.12480462756442007, -0.08262470206935489]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__equal_std,mindgap,new_minus_mindgap,0.07268518241681435,"[0.050958985550528565, 0.09480315212739367]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__spectral,evidence__all__position__equal,learned_minus_equal,-0.06477072850897098,"[-0.07993691855207907, -0.04960911485664973]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__spectral,ct7,new_minus_ct7,-0.16844328250382973,"[-0.19031916841091268, -0.14604674405456464]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__spectral,mindgap,new_minus_mindgap,0.007914453907843372,"[-0.012678466522488224, 0.029017838035068824]",0.46655334466553344,10000,1.0
pb_sla,evidence__all__position__continuous_lsml,evidence__all__position__equal,learned_minus_equal,-0.06502068471334405,"[-0.07850537134067849, -0.051955019516436086]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__continuous_lsml,ct7,new_minus_ct7,-0.1686932387082028,"[-0.19141161628581319, -0.14659831493915987]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__continuous_lsml,mindgap,new_minus_mindgap,0.007664497703470302,"[-0.013893739442202714, 0.028970972384492328]",0.47735226477352266,10000,1.0
pb_sla,evidence__all__plain2__equal,ct7,new_minus_ct7,-0.11913879138686734,"[-0.1391153523338458, -0.09933745728523212]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain2__equal,mindgap,new_minus_mindgap,0.05721894502480576,"[0.03596465165626919, 0.07757365394060857]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position2__equal,ct7,new_minus_ct7,-0.11825134858417763,"[-0.13927780601310685, -0.09782490803023104]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position2__equal,mindgap,new_minus_mindgap,0.05810638782749547,"[0.03658548763095751, 0.07950590582287419]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__randomseed__equal,ct7,new_minus_ct7,-0.2837994826911488,"[-0.31050118125586595, -0.2577931253923912]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__randomseed__equal,mindgap,new_minus_mindgap,-0.1074417462794757,"[-0.12924576746677946, -0.08608254040064323]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__randomseed_position__equal,ct7,new_minus_ct7,-0.253361355890462,"[-0.2807672924042709, -0.2256039476268336]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__randomseed_position__equal,mindgap,new_minus_mindgap,-0.07700361947878889,"[-0.1001834042701911, -0.0539781035401731]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__prioronly__equal,ct7,new_minus_ct7,-0.34083455252385725,"[-0.3653317025846367, -0.31600724456113083]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__prioronly__equal,mindgap,new_minus_mindgap,-0.16447681611218412,"[-0.18400544809491035, -0.14492483095871925]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__ceiling__equal,ct7,new_minus_ct7,-0.11937072549698347,"[-0.1421756517094777, -0.09729479920611608]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__ceiling__equal,mindgap,new_minus_mindgap,0.056987010914689634,"[0.035077991081088694, 0.07783983459907394]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__ceiling_position__equal,ct7,new_minus_ct7,-0.12881308480450093,"[-0.15164340517758979, -0.10622533210855874]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__ceiling_position__equal,mindgap,new_minus_mindgap,0.04754465160717217,"[0.025230107167018217, 0.06952944225887916]",0.00019998000199980003,10000,0.031196880311968805
pb_sla,evidence30__all__seed__equal,ct7,new_minus_ct7,-0.06617996769200479,"[-0.08276890603185998, -0.049407758467372366]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__seed__equal,mindgap,new_minus_mindgap,0.1101777687196683,"[0.08792297781013249, 0.1318610094696224]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain__equal,ct7,new_minus_ct7,-0.04936319442091319,"[-0.06699032242589836, -0.032084288931846096]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain__equal,mindgap,new_minus_mindgap,0.1269945419907599,"[0.10452272101877282, 0.14939566719416938]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain__equal_std,evidence30__all__plain__equal,learned_minus_equal,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,evidence30__all__plain__equal_std,ct7,new_minus_ct7,-0.04936319442091319,"[-0.06699032242589836, -0.032084288931846096]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain__equal_std,mindgap,new_minus_mindgap,0.1269945419907599,"[0.10452272101877282, 0.14939566719416938]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain__spectral,evidence30__all__plain__equal,learned_minus_equal,-0.009836007801047653,"[-0.017187639013315246, -0.0024957195659369913]",0.009999000099990002,10000,0.5499450054994501
pb_sla,evidence30__all__plain__spectral,ct7,new_minus_ct7,-0.059199202221960845,"[-0.07645579269054348, -0.04150356663419364]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain__spectral,mindgap,new_minus_mindgap,0.11715853418971225,"[0.09442065522382428, 0.13962235368437537]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain__continuous_lsml,evidence30__all__plain__equal,learned_minus_equal,-0.009198687304982245,"[-0.01720517170788266, -0.0013817918213462445]",0.022297770222977704,10000,1.0
pb_sla,evidence30__all__plain__continuous_lsml,ct7,new_minus_ct7,-0.05856188172589544,"[-0.07592013797780305, -0.041075831171073295]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain__continuous_lsml,mindgap,new_minus_mindgap,0.11779585468577766,"[0.09537367773983464, 0.14024108039719668]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position__equal,ct7,new_minus_ct7,-0.07233474819230923,"[-0.09063556803712235, -0.054758873416817]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position__equal,mindgap,new_minus_mindgap,0.10402298821936387,"[0.08108400547422935, 0.12696511231941277]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position__equal_std,evidence30__all__position__equal,learned_minus_equal,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,evidence30__all__position__equal_std,ct7,new_minus_ct7,-0.07233474819230923,"[-0.09063556803712235, -0.054758873416817]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position__equal_std,mindgap,new_minus_mindgap,0.10402298821936387,"[0.08108400547422935, 0.12696511231941277]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position__spectral,evidence30__all__position__equal,learned_minus_equal,-0.006859289356987097,"[-0.011269108135828081, -0.002541380374820954]",0.001999800019998,10000,0.131986801319868
pb_sla,evidence30__all__position__spectral,ct7,new_minus_ct7,-0.07919403754929633,"[-0.09770089581475244, -0.061189724008488273]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position__spectral,mindgap,new_minus_mindgap,0.09716369886237677,"[0.07392959404270488, 0.12042683113437803]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position__continuous_lsml,evidence30__all__position__equal,learned_minus_equal,-0.0029127829191961108,"[-0.008909601724915691, 0.003057643567030221]",0.33796620337966204,10000,1.0
pb_sla,evidence30__all__position__continuous_lsml,ct7,new_minus_ct7,-0.07524753111150534,"[-0.09364802753604363, -0.05734923860691134]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position__continuous_lsml,mindgap,new_minus_mindgap,0.10111020530016776,"[0.0778005392059885, 0.12445582110337654]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain2__equal,ct7,new_minus_ct7,-0.05753411020463567,"[-0.0753557466665474, -0.04020205707605196]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__plain2__equal,mindgap,new_minus_mindgap,0.11882362620703743,"[0.09654764318448177, 0.14115195173975154]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position2__equal,ct7,new_minus_ct7,-0.0803715640918824,"[-0.09902560371524079, -0.062245611265608146]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__position2__equal,mindgap,new_minus_mindgap,0.0959861723197907,"[0.07293461657307737, 0.11919567451281643]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__randomseed__equal,ct7,new_minus_ct7,-0.22849013219745964,"[-0.2551625000533295, -0.20230933774273344]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__randomseed__equal,mindgap,new_minus_mindgap,-0.052132395785786545,"[-0.07448463456386603, -0.030086982002476295]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__randomseed_position__equal,ct7,new_minus_ct7,-0.26317278055832943,"[-0.2895470120020409, -0.23679494814904206]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__randomseed_position__equal,mindgap,new_minus_mindgap,-0.08681504414665633,"[-0.10904682661017982, -0.06503704956804086]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__prioronly__equal,ct7,new_minus_ct7,-0.34083455252385725,"[-0.3653317025846367, -0.31600724456113083]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__prioronly__equal,mindgap,new_minus_mindgap,-0.16447681611218412,"[-0.18400544809491035, -0.14492483095871925]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__ceiling__equal,ct7,new_minus_ct7,-0.07179862549279764,"[-0.0906596134687843, -0.052723061278808686]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__ceiling__equal,mindgap,new_minus_mindgap,0.10455911091887546,"[0.08204939304030417, 0.1268241363407606]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__ceiling_position__equal,ct7,new_minus_ct7,-0.10334603849452895,"[-0.12243101790274745, -0.08420171312287354]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence30__all__ceiling_position__equal,mindgap,new_minus_mindgap,0.07301169791714415,"[0.05071031514316494, 0.09567529743669569]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__equal,evidence__all__plain__equal,position_null_minus_plain,0.004785558117959665,"[-0.00816314497089468, 0.017637021559406024]",0.45985401459854014,10000,1.0
pb_sla,evidence__all__plain2__equal,evidence__all__plain__equal,iteration2_minus_iteration1,-0.010680679274048921,"[-0.019882440229005056, -0.0016840396754633437]",0.022797720227977204,10000,1.0
pb_sla,evidence__all__position2__equal,evidence__all__position__equal,iteration2_minus_iteration1,-0.014578794589318878,"[-0.023791574654076282, -0.005220342062117551]",0.0029997000299970002,10000,0.18898110188981102
pb_sla,evidence__all__plain__equal,evidence__all__seed__equal,evidence_minus_seed,-0.006035837446578762,"[-0.023491580661273305, 0.011188815479094658]",0.49955004499550043,10000,1.0
pb_sla,evidence__all__position__equal,evidence__all__seed__equal,evidence_minus_seed,-0.0012502793286190972,"[-0.020441871073927743, 0.017660071147980808]",0.8983101689831017,10000,1.0
pb_sla,evidence__all__plain__equal,evidence__all__randomseed__equal,primary_minus_random_seed_null,0.17534137057833038,"[0.15339909710035413, 0.19790610951962906]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__equal,evidence__all__randomseed_position__equal,primary_minus_random_seed_null,0.14968880189560324,"[0.12774876939551766, 0.17167449745494173]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__ceiling__equal,evidence__all__plain__equal,label_ceiling_minus_primary,-0.010912613384165049,"[-0.026910920552905223, 0.004523509446024704]",0.1718828117188281,10000,1.0
pb_sla,evidence__all__ceiling_position__equal,evidence__all__position__equal,label_ceiling_minus_primary,-0.02514053080964218,"[-0.039555891865892576, -0.010239648249342606]",0.0008999100089991,10000,0.0602939706029397
pb_sla,evidence__all__prioronly__equal,evidence__all__plain__equal,position_prior_alone_minus_plain,-0.23237644041103883,"[-0.25261083590134775, -0.2112847352245967]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__position__equal,evidence__all__prioronly__equal,position_null_minus_prior_alone,0.2371619985289985,"[0.21706778342845198, 0.2569284841962578]",9.999000099990002e-05,10000,0.031196880311968805
pb_sla,evidence__all__plain__equal,token_lsml,new_minus_token_lsml,-0.06883298053215176,"[-0.08523419737768577, -0.05232700686826132]",9.999000099990002e-05,10000,0.031196880311968805
