task,fold,roster,population,arm,status,orientation,small_groups,converged,selected_start,selected_iterations,start_likelihood_spread,job_seconds
pb_q8,4,evidence,all,randomseed__equal,ok,1.0,[],,,,,4.429775699973106
pb_q8,4,evidence,all,randomseed_position__equal,ok,1.0,[],,,,,4.429775699973106
pb_q8,4,evidence,all,prioronly__equal,ok,1.0,[],,,,,4.429775699973106
pb_q8,4,evidence,all,ceiling__equal,ok,1.0,[],,,,,4.429775699973106
pb_q8,4,evidence,all,ceiling_position__equal,ok,1.0,[],,,,,4.429775699973106
prm,0,evidence30,all,plain__equal_std,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,plain__spectral,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,plain__continuous_lsml,ok,1.0,"[1, 2, 3, 4]",,,,,9.525126499996986
prm,0,evidence30,all,position__equal_std,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,position__spectral,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,position__continuous_lsml,ok,1.0,[2],,,,,9.525126499996986
prm,0,evidence30,all,seed__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,plain__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,position__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,plain2__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,position2__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,randomseed__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,randomseed_position__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,prioronly__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,ceiling__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence30,all,ceiling_position__equal,ok,1.0,[],,,,,9.525126499996986
prm,0,evidence,all,plain__equal_std,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,plain__spectral,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,plain__continuous_lsml,ok,1.0,"[1, 2]",,,,,11.880634300003294
prm,0,evidence,all,position__equal_std,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,position__spectral,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,position__continuous_lsml,ok,1.0,"[0, 2, 3, 4, 5]",,,,,11.880634300003294
prm,0,evidence,all,seed__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,plain__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,position__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,plain2__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,position2__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,randomseed__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,randomseed_position__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,prioronly__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,ceiling__equal,ok,1.0,[],,,,,11.880634300003294
prm,0,evidence,all,ceiling_position__equal,ok,1.0,[],,,,,11.880634300003294
prm,1,evidence30,all,plain__equal_std,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,plain__spectral,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,plain__continuous_lsml,ok,1.0,"[1, 2, 3, 4]",,,,,6.976384100038558
prm,1,evidence30,all,position__equal_std,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,position__spectral,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,position__continuous_lsml,ok,1.0,[2],,,,,6.976384100038558
prm,1,evidence30,all,seed__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,plain__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,position__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,plain2__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,position2__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,randomseed__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,randomseed_position__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,prioronly__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,ceiling__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence30,all,ceiling_position__equal,ok,1.0,[],,,,,6.976384100038558
prm,1,evidence,all,plain__equal_std,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,plain__spectral,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,plain__continuous_lsml,ok,1.0,"[0, 1, 2]",,,,,7.065381000051275
prm,1,evidence,all,position__equal_std,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,position__spectral,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,position__continuous_lsml,ok,1.0,"[0, 2, 3, 4, 5]",,,,,7.065381000051275
prm,1,evidence,all,seed__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,plain__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,position__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,plain2__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,position2__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,randomseed__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,randomseed_position__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,prioronly__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,ceiling__equal,ok,1.0,[],,,,,7.065381000051275
prm,1,evidence,all,ceiling_position__equal,ok,1.0,[],,,,,7.065381000051275
prm,2,evidence30,all,plain__equal_std,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,plain__spectral,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,plain__continuous_lsml,ok,1.0,[2],,,,,6.527315599960275
prm,2,evidence30,all,position__equal_std,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,position__spectral,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,position__continuous_lsml,ok,1.0,[2],,,,,6.527315599960275
prm,2,evidence30,all,seed__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,plain__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,position__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,plain2__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,position2__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,randomseed__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,randomseed_position__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,prioronly__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,ceiling__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence30,all,ceiling_position__equal,ok,1.0,[],,,,,6.527315599960275
prm,2,evidence,all,plain__equal_std,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,plain__spectral,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,plain__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,5.990722000016831
prm,2,evidence,all,position__equal_std,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,position__spectral,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,position__continuous_lsml,ok,1.0,"[0, 1, 3, 4, 5]",,,,,5.990722000016831
prm,2,evidence,all,seed__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,plain__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,position__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,plain2__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,position2__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,randomseed__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,randomseed_position__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,prioronly__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,ceiling__equal,ok,1.0,[],,,,,5.990722000016831
prm,2,evidence,all,ceiling_position__equal,ok,1.0,[],,,,,5.990722000016831
prm,3,evidence30,all,plain__equal_std,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,plain__spectral,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,plain__continuous_lsml,ok,1.0,[1],,,,,7.417582199967001
prm,3,evidence30,all,position__equal_std,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,position__spectral,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,position__continuous_lsml,ok,1.0,[2],,,,,7.417582199967001
prm,3,evidence30,all,seed__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,plain__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,position__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,plain2__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,position2__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,randomseed__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,randomseed_position__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,prioronly__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,ceiling__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence30,all,ceiling_position__equal,ok,1.0,[],,,,,7.417582199967001
prm,3,evidence,all,plain__equal_std,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,plain__spectral,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,plain__continuous_lsml,ok,1.0,"[1, 3]",,,,,6.913883899978828
prm,3,evidence,all,position__equal_std,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,position__spectral,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,position__continuous_lsml,ok,1.0,"[1, 2, 3, 4]",,,,,6.913883899978828
prm,3,evidence,all,seed__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,plain__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,position__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,plain2__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,position2__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,randomseed__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,randomseed_position__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,prioronly__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,ceiling__equal,ok,1.0,[],,,,,6.913883899978828
prm,3,evidence,all,ceiling_position__equal,ok,1.0,[],,,,,6.913883899978828
prm,4,evidence30,all,plain__equal_std,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,plain__spectral,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,plain__continuous_lsml,ok,1.0,[1],,,,,7.309168399951886
prm,4,evidence30,all,position__equal_std,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,position__spectral,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,position__continuous_lsml,ok,1.0,[2],,,,,7.309168399951886
prm,4,evidence30,all,seed__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,plain__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,position__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,plain2__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,position2__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,randomseed__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,randomseed_position__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,prioronly__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,ceiling__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence30,all,ceiling_position__equal,ok,1.0,[],,,,,7.309168399951886
prm,4,evidence,all,plain__equal_std,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,plain__spectral,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,plain__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,6.87417170003755
prm,4,evidence,all,position__equal_std,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,position__spectral,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,position__continuous_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,6.87417170003755
prm,4,evidence,all,seed__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,plain__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,position__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,plain2__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,position2__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,randomseed__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,randomseed_position__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,prioronly__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,ceiling__equal,ok,1.0,[],,,,,6.87417170003755
prm,4,evidence,all,ceiling_position__equal,ok,1.0,[],,,,,6.87417170003755
