size,test_set,test_set_code,grouping_on,grouping_off,difference_off_minus_on,n_subsets_drawn
18,TruthfulQA / Llama-8B,truthfulqa_llama8b,0.6576596343596439,0.6575347479339262,-0.00012488642571772957,20
21,GSM8K / R1-Distill-8B,ars_gsm8k_r1distill8b,0.6391008807369102,0.7233364980607628,0.08423561732385265,20
21,TriviaQA / Mistral-24B,epr_triviaqa_mistral24b,0.7374200426439232,0.7423682807765684,0.004948238132645111,20
21,CoQA / Llama-7B,inside_coqa_llama7b,0.5138071065391104,0.5289540906596042,0.015146984120493756,20
21,GSM8K / Qwen2.5-7B,internalstates_gsm8k_qwen25_7b,0.7111416237883256,0.7052215220365767,-0.005920101751748841,20
21,GSM8K / Llama-3B,lapeigvals_gsm8k_llama3b,0.6807228102512545,0.6915490220720344,0.010826211820779919,20
21,GSM8K / Llama-8B,lapeigvals_gsm8k_llama8b,0.8166826807590681,0.8175134118023859,0.0008307310433177673,20
21,GSM8K / Mistral-24B,lapeigvals_gsm8k_mistral24b,0.8431545227083175,0.8448900598984,0.00173553719008257,20
21,GSM8K / Nemo,lapeigvals_gsm8k_nemo,0.7890729230144221,0.7948994515539306,0.005826528539508491,20
21,GSM8K / Phi-3.5,lapeigvals_gsm8k_phi35,0.8034658994829075,0.8053831913776378,0.001917291894730333,20
21,HotpotQA / Mistral-7B,losnet_hotpotqa_mistral7b,0.5695248395573749,0.5696946674055667,0.00016982784819186136,20
21,MATH-500 / DeepSeek-Math-7B,math500_dsmath7b,0.7822215002526893,0.7825680456284745,0.00034654537578515665,20
21,MATH-500 / Qwen-Math-7B,math500_qwenmath7b,0.9097680020283974,0.9009983519269775,-0.008769650101419835,20
21,MATH-500 / R1-Distill-8B,math500_r1distill8b,0.8370843294935882,0.8353863290589004,-0.0016980004346878186,20
21,MATH-500 / R1-Distill-8B (long),math500_r1distill8b_mn4096,0.8123698099107935,0.8205758722152166,0.008206062304423,20
21,GSM8K / Mistral-7B,noise_gsm8k_mistral7b,0.7776940621421905,0.779249916079993,0.0015558539378025538,20
21,GSM8K / Phi-3-mini,noise_gsm8k_phi3mini,0.6503935975541719,0.6783287027738725,0.02793510521970055,20
21,SciQ / Llama-8B,sciq_llama8b,0.7378831035661388,0.7398484675857355,0.0019653640195966826,20
21,NQ-Open / Llama-8B,se_nq_open_llama8b,0.7372736253148201,0.743241545481624,0.0059679201668039195,20
21,SQuAD-v2 / Llama-8B,se_squad_v2_llama8b,0.8124129950480764,0.8099937668094144,-0.00241922823866203,20
21,TriviaQA / OPT-30B,seiclr_triviaqa_opt30b,0.5645587264389037,0.5636212737094595,-0.0009374527294442325,20
21,TriviaQA / Qwen3-8B,semenergy_triviaqa_qwen3_8b,0.7837352961713313,0.7913319314249424,0.007596635253611095,20
21,TriviaQA / Llama-8B,spilled_triviaqa_llama8b,0.9371333333333333,0.9365666666666668,-0.0005666666666664932,20
21,GSM8K / Llama-8B (10 samples),trace_gsm8k_llama8b_k10,0.8103272192028985,0.8125776721014493,0.0022504528985507477,20
21,MATH-500 / Qwen-Math-1.5B (10 samples),trace_math500_qwenmath15b_k10,0.6874457506699644,0.6861206249584021,-0.0013251257115622916,20
21,TruthfulQA / Llama-8B,truthfulqa_llama8b,0.6604791113890189,0.657525428321767,-0.0029536830672519665,20
24,GSM8K / R1-Distill-8B,ars_gsm8k_r1distill8b,0.6741132029734972,0.7175076761473821,0.043394473173884895,20
24,TriviaQA / Mistral-24B,epr_triviaqa_mistral24b,0.739659549994389,0.7440943777353832,0.0044348277409942405,20
24,CoQA / Llama-7B,inside_coqa_llama7b,0.5150017850093811,0.5295642178749423,0.014562432865561248,20
24,GSM8K / Qwen2.5-7B,internalstates_gsm8k_qwen25_7b,0.7128490489680291,0.7078096394365111,-0.0050394095315180465,20
24,GSM8K / Llama-3B,lapeigvals_gsm8k_llama3b,0.6791357136872678,0.6921482996806956,0.013012585993427805,20
24,GSM8K / Llama-8B,lapeigvals_gsm8k_llama8b,0.8164454720153733,0.8152434142045,-0.001202057810873347,20
24,GSM8K / Mistral-24B,lapeigvals_gsm8k_mistral24b,0.8431336719993935,0.8452737129426037,0.0021400409432101863,20
24,GSM8K / Nemo,lapeigvals_gsm8k_nemo,0.79377737152143,0.7982476132439569,0.004470241722526858,20
24,GSM8K / Phi-3.5,lapeigvals_gsm8k_phi35,0.8054468266894508,0.8083522459260051,0.0029054192365542963,20
24,HotpotQA / Mistral-7B,losnet_hotpotqa_mistral7b,0.5701943188115627,0.5707145283254975,0.0005202095139348328,20
24,MATH-500 / DeepSeek-Math-7B,math500_dsmath7b,0.7813045989459245,0.7850624503645947,0.003757851418670133,20
24,MATH-500 / Qwen-Math-7B,math500_qwenmath7b,0.9053498985801216,0.8954709685598378,-0.009878930020283838,20
24,MATH-500 / R1-Distill-8B,math500_r1distill8b,0.8394370788958924,0.836312758096066,-0.0031243207998263856,20
24,MATH-500 / R1-Distill-8B (long),math500_r1distill8b_mn4096,0.8120498809023399,0.8232123674746626,0.011162486572322772,20
24,GSM8K / Mistral-7B,noise_gsm8k_mistral7b,0.7824456589215014,0.7839011537276577,0.0014554948061562545,20
24,GSM8K / Phi-3-mini,noise_gsm8k_phi3mini,0.6566159815670259,0.6802912510321126,0.02367526946508669,20
24,SciQ / Llama-8B,sciq_llama8b,0.7386122821009456,0.7401503930728038,0.0015381109718581865,20
24,NQ-Open / Llama-8B,se_nq_open_llama8b,0.7384210736815314,0.744598354615007,0.006177280933475582,20
24,SQuAD-v2 / Llama-8B,se_squad_v2_llama8b,0.8113566712453686,0.8089521891196194,-0.0024044821257491744,20
24,TriviaQA / OPT-30B,seiclr_triviaqa_opt30b,0.568890709023665,0.5679545544706778,-0.0009361545529872339,20
24,TriviaQA / Qwen3-8B,semenergy_triviaqa_qwen3_8b,0.802854907676872,0.809413900048462,0.006558992371590078,20
24,TriviaQA / Llama-8B,spilled_triviaqa_llama8b,0.9374666666666667,0.9374666666666667,0.0,20
24,GSM8K / Llama-8B (10 samples),trace_gsm8k_llama8b_k10,0.8092620326910408,0.8128912940546773,0.0036292613636365045,20
24,MATH-500 / Qwen-Math-1.5B (10 samples),trace_math500_qwenmath15b_k10,0.6878852534389465,0.6861428869785543,-0.001742366460392164,20
24,TruthfulQA / Llama-8B,truthfulqa_llama8b,0.6590398788830812,0.6565573570050878,-0.002482521877993471,20
27,GSM8K / R1-Distill-8B,ars_gsm8k_r1distill8b,0.6287683823529412,0.7225032320620556,0.09373484970911439,20
27,TriviaQA / Mistral-24B,epr_triviaqa_mistral24b,0.7393179777802715,0.7443237290988666,0.005005751318595042,20
27,CoQA / Llama-7B,inside_coqa_llama7b,0.5038652923405011,0.530941211069889,0.02707591872938786,1
27,GSM8K / Qwen2.5-7B,internalstates_gsm8k_qwen25_7b,0.7149332254148117,0.7110047985199747,-0.003928426894837078,20
27,GSM8K / Llama-3B,lapeigvals_gsm8k_llama3b,0.6783641001293973,0.693629737202223,0.015265637072825688,20
27,GSM8K / Llama-8B,lapeigvals_gsm8k_llama8b,0.818695451997758,0.8176064937144687,-0.0010889582832892541,20
27,GSM8K / Mistral-24B,lapeigvals_gsm8k_mistral24b,0.8453809993176133,0.8461187353097277,0.0007377359921143523,20
27,GSM8K / Nemo,lapeigvals_gsm8k_nemo,0.7888945764777575,0.7994757261832215,0.010581149705463977,20
27,GSM8K / Phi-3.5,lapeigvals_gsm8k_phi35,0.7971099333386734,0.8091826199948381,0.012072686656164677,20
27,HotpotQA / Mistral-7B,losnet_hotpotqa_mistral7b,0.5690761365058365,0.5715797565204955,0.0025036200146589804,20
27,MATH-500 / DeepSeek-Math-7B,math500_dsmath7b,0.786867374196809,0.7900404302938415,0.003173056097032556,20
27,MATH-500 / Qwen-Math-7B,math500_qwenmath7b,0.9071786257606492,0.8944472616632861,-0.012731364097363085,20
27,MATH-500 / R1-Distill-8B,math500_r1distill8b,0.8396598565529233,0.8362828732884156,-0.003376983264507749,20
27,MATH-500 / R1-Distill-8B (long),math500_r1distill8b_mn4096,0.8101700060716455,0.8229695016580262,0.012799495586380716,20
27,GSM8K / Mistral-7B,noise_gsm8k_mistral7b,0.7809244076167178,0.7847623109500664,0.003837903333348658,20
27,GSM8K / Phi-3-mini,noise_gsm8k_phi3mini,0.6433211153511416,0.6812696659302404,0.03794855057909885,20
27,SciQ / Llama-8B,sciq_llama8b,0.7394155178306938,0.7403042041699897,0.0008886863392958411,20
27,NQ-Open / Llama-8B,se_nq_open_llama8b,0.7407312915419156,0.745743744502448,0.005012452960532321,1
27,SQuAD-v2 / Llama-8B,se_squad_v2_llama8b,0.8113513326330614,0.8094126949314926,-0.0019386377015687684,1
27,TriviaQA / OPT-30B,seiclr_triviaqa_opt30b,0.5679417420334703,0.5672785996336722,-0.0006631423997980335,20
27,TriviaQA / Qwen3-8B,semenergy_triviaqa_qwen3_8b,0.7804442299811388,0.813349800457688,0.032905570476549184,1
27,TriviaQA / Llama-8B,spilled_triviaqa_llama8b,0.9349666666666666,0.9349666666666667,1.1102230246251565e-16,20
27,GSM8K / Llama-8B (10 samples),trace_gsm8k_llama8b_k10,0.8106197916666666,0.8145597311429512,0.003939939476284571,20
27,MATH-500 / Qwen-Math-1.5B (10 samples),trace_math500_qwenmath15b_k10,0.6884382848605257,0.6865136911423935,-0.0019245937181322503,20
27,TruthfulQA / Llama-8B,truthfulqa_llama8b,0.6617260646275704,0.6573450589571889,-0.004381005670381577,20
30,GSM8K / R1-Distill-8B,ars_gsm8k_r1distill8b,0.6740667420814479,0.7209316418875242,0.04686489980607633,1
30,GSM8K / Llama-3B,lapeigvals_gsm8k_llama3b,0.6760735796538853,0.6945895122927548,0.018515932638869526,1
30,GSM8K / Mistral-24B,lapeigvals_gsm8k_mistral24b,0.8451664265675942,0.8460914398362271,0.0009250132686329238,1
30,MATH-500 / DeepSeek-Math-7B,math500_dsmath7b,0.7846364883401921,0.7902678506967006,0.005631362356508518,1
30,SciQ / Llama-8B,sciq_llama8b,0.7403440811211118,0.7420530933120656,0.0017090121909537626,1
30,MATH-500 / Qwen-Math-1.5B (10 samples),trace_math500_qwenmath15b_k10,0.6893407764472417,0.6869217899276217,-0.0024189865196200255,1
