cell,rep,m,k,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,lsml_K,lsml_degenerate,n_distinct_cluster_size,dufs_n_open,lsml_K_eigen,lsml_degenerate_eigen,lsml_K_complete,lsml_degenerate_complete,auroc_dufs_gate_prune,dufs_gate_prune_cols,overlap_dufs_gate_prune,frac_inside_dufs_gate,cond_null_dufs_gate_prune,auroc_pc_leverage_prune,pc_leverage_prune_cols,overlap_pc_leverage_prune,frac_inside_pc_leverage,cond_null_pc_leverage_prune,auroc_redundancy_prune,redundancy_prune_cols,overlap_redundancy_prune,frac_inside_redundancy,cond_null_redundancy_prune,auroc_cluster_size_prune,cluster_size_prune_cols,overlap_cluster_size_prune,frac_inside_cluster_size,cond_null_cluster_size_prune,auroc_pairfit_resid_prune,pairfit_resid_prune_cols,overlap_pairfit_resid_prune,frac_inside_pairfit_resid,cond_null_pairfit_resid_prune,auroc_cluster_rr_prune,cluster_rr_prune_cols,overlap_cluster_rr_prune,frac_inside_cluster_rr,cond_null_cluster_rr_prune,auroc_rho_prune,rho_prune_cols,overlap_rho_prune,frac_inside_rho,cond_null_rho_prune,auroc_truecorr_prune,truecorr_prune_cols,overlap_truecorr_prune,frac_inside_truecorr,cond_null_truecorr_prune,auroc_cluster_size_eigen_prune,auroc_cluster_size_complete_prune,auroc_cluster_rr_eigen_prune,auroc_cluster_rr_complete_prune,n_distinct_null_compositions,auroc_random_prune,n_random_prune_failed
math500_r1distill8b_mn4096,3,29,15,25,0.8582826747720363,0.8712006079027356,5,0,5,20,2,0,3,0,0.8592325227963525,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5333333333333333,1.0,0.5580999999999999,0.8541033434650456,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4666666666666667,1.0,0.5580999999999999,0.743161094224924,spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|min_energy|cusum_max_energy|logprob_margin,0.6666666666666666,1.0,0.5580999999999999,0.7384118541033435,spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy,0.6,1.0,0.5580999999999999,0.8605623100303951,spectral_entropy|stft_max_high_power|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.6,1.0,0.5580999999999999,0.8472644376899696,spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|rpdi|cusum_max|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.5333333333333333,1.0,0.5580999999999999,0.8573328267477204,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5333333333333333,1.0,0.5580999999999999,0.8666413373860182,epr|spectral_entropy|rpdi|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,1.0,0.5580999999999999,0.8582826747720365,0.7792553191489362,0.8592325227963525,0.8487841945288754,1,0.8424924012158054,0
math500_r1distill8b_mn4096,4,29,11,25,0.8485725308641975,0.8333333333333334,5,0,5,19,3,0,4,0,0.8508873456790123,epr|hl_ratio|spectral_centroid|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.18181818181818182,1.0,0.3965454545454544,0.8512731481481481,epr|low_band_power|spectral_centroid|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.09090909090909091,1.0,0.3965454545454544,0.6626157407407407,spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|hurst_exponent|sw_var_peak_spilled|sw_var_peak_energy,0.5454545454545454,1.0,0.3965454545454544,0.6830632716049383,low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled,0.36363636363636365,1.0,0.3965454545454544,0.8097993827160493,spectral_entropy|low_band_power|stft_max_high_power|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy,0.6363636363636364,1.0,0.3965454545454544,0.8410493827160495,epr|spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_energy|mean_logprob_entropy|varentropy,0.2727272727272727,1.0,0.3965454545454544,0.8543595679012346,epr|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.18181818181818182,1.0,0.3965454545454544,0.8595679012345678,epr|spectral_entropy|rpdi|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.3965454545454544,0.6965663580246915,0.7056327160493827,0.7665895061728394,0.8111496913580247,1,0.8359259259259261,0
noise_gsm8k_mistral7b,0,29,8,23,0.8082112514351321,0.8346544202066591,5,0,5,17,4,0,4,0,0.7743375430539611,epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.25,1.0,0.2169375,0.7761561423650974,epr|epr_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.125,1.0,0.2169375,0.7303788748564868,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|rpdi|hurst_exponent|sw_var_peak_spilled,0.375,1.0,0.2169375,0.7584661308840415,trace_length|spectral_entropy|high_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_max_spilled|cusum_max_energy,0.25,1.0,0.2169375,0.7922388059701493,trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy,0.375,1.0,0.2169375,0.781630309988519,low_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_max_spilled|epr_energy|varentropy|topk_tail_mass,0.125,1.0,0.2169375,0.7788289322617681,epr|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.2169375,0.7895109070034443,epr|trace_length|spectral_entropy|sw_var_peak|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,0.375,1.0,0.2169375,0.7633800229621125,0.7633800229621125,0.7976027554535017,0.7976027554535017,1,0.7930900574052814,0
noise_gsm8k_mistral7b,1,29,9,23,0.795553678178863,0.83979650869154,8,0,5,15,4,0,4,0,0.7667471693954949,epr|sw_var_peak|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.2222222222222222,1.0,0.2145555555555556,0.7628352877436891,epr|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.2145555555555556,0.6905022084683973,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|sw_var_peak_spilled,0.3333333333333333,1.0,0.2145555555555556,0.7740934260186044,trace_length|spectral_entropy|low_band_power|rpdi|hurst_exponent|cusum_max|cusum_max_spilled|min_energy|cusum_max_energy,0.3333333333333333,1.0,0.2145555555555556,0.8014949632228028,trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|topk_tail_mass,0.3333333333333333,1.0,0.2145555555555556,0.8005307670410196,epr|trace_length|spectral_entropy|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|varentropy,0.2222222222222222,1.0,0.2145555555555556,0.7715406018420738,epr|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.2145555555555556,0.7665910614422538,epr|trace_length|spectral_entropy|sw_var_peak|epr_energy|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3333333333333333,1.0,0.2145555555555556,0.729813864222812,0.729813864222812,0.7583173399204768,0.7583173399204768,1,0.7797636341931513,0
noise_gsm8k_mistral7b,2,29,8,23,0.7834164439669027,0.81252812445473,8,0,4,16,7,0,6,0,0.7400978960611988,epr|epr_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.125,1.0,0.2579375,0.7333480269260086,epr|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.25,1.0,0.2579375,0.6312091908422184,spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|sw_var_peak_spilled,0.375,1.0,0.2579375,0.765793316252032,trace_length|spectral_entropy|rpdi|cusum_max|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|logprob_margin,0.5,1.0,0.2579375,0.7772175845570342,trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy,0.375,1.0,0.2579375,0.764810682241875,spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob,0.125,1.0,0.2579375,0.7481426380508949,epr|sw_var_peak|cusum_max|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.2579375,0.7186544342507645,epr|trace_length|spectral_entropy|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.375,1.0,0.2579375,0.738839757188381,0.7433213029543305,0.7706881193119726,0.7940233811793446,1,0.7661029837176625,0
noise_gsm8k_mistral7b,3,29,9,23,0.7962627812330617,0.8334144840194393,6,0,5,16,7,0,3,0,0.7577422347980267,epr|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.2178888888888889,0.7577422347980267,epr|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.2178888888888889,0.7010316855150619,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|sw_var_peak_spilled,0.3333333333333333,1.0,0.2178888888888889,0.7824181679543596,trace_length|spectral_entropy|high_band_power|hl_ratio|rpdi|cusum_max|cusum_max_spilled|min_energy|cusum_max_energy,0.3333333333333333,1.0,0.2178888888888889,0.7990739634913782,trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|topk_tail_mass,0.3333333333333333,1.0,0.2178888888888889,0.7803603090463109,hl_ratio|spectral_centroid|rpdi|cusum_max|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|renyi_entropy_2,0.1111111111111111,1.0,0.2178888888888889,0.7639525590026732,epr|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.2178888888888889,0.7008938824631837,epr|spectral_entropy|sw_var_peak|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3333333333333333,1.0,0.2178888888888889,0.771890014790861,0.7330938622520693,0.7962076600123105,0.7574298812137694,1,0.780444828251463,0
noise_gsm8k_mistral7b,4,29,9,23,0.7901613436730494,0.8276305634165166,7,0,5,17,4,0,5,0,0.7506799220846044,epr|sw_var_peak|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.2222222222222222,1.0,0.25905555555555554,0.7491822558712191,epr|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.25905555555555554,0.6993917453783676,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|sw_var_peak_spilled,0.3333333333333333,1.0,0.25905555555555554,0.7528575103825941,trace_length|spectral_entropy|low_band_power|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy,0.4444444444444444,1.0,0.25905555555555554,0.781202910801573,trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy,0.4444444444444444,1.0,0.25905555555555554,0.7763331985740012,hl_ratio|spectral_centroid|rpdi|cusum_max|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,0.1111111111111111,1.0,0.25905555555555554,0.7600701973611672,epr|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.25905555555555554,0.7509371899004006,epr|trace_length|spectral_entropy|sw_var_peak|epr_energy|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,1.0,0.25905555555555554,0.734701753096402,0.7252655371384468,0.7550259105443052,0.7774633393362491,1,0.7740435150134146,0
noise_gsm8k_phi3mini,0,29,10,20,0.6938719772403983,0.6998691322901849,7,0,5,11,4,0,4,0,0.6473968705547652,epr|hl_ratio|spectral_centroid|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3,1.0,0.29755000000000004,0.6435846372688477,epr|spectral_centroid|cusum_max|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3,1.0,0.29755000000000004,0.6408648648648649,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|sw_var_peak_spilled|epr_energy|cusum_max_energy,0.3,1.0,0.29755000000000004,0.6394992887624467,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy,0.3,1.0,0.29755000000000004,0.6603357041251778,spectral_entropy|high_band_power|hl_ratio|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|topk_tail_mass,0.2,1.0,0.29755000000000004,0.6698833570412517,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_max_spilled|mean_top1_logprob|renyi_entropy_2,0.4,1.0,0.29755000000000004,0.6613826458036984,epr|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3,1.0,0.29755000000000004,0.6383385490753912,epr|high_band_power|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4,1.0,0.29755000000000004,0.6394992887624467,0.6394992887624467,0.6906173541963015,0.6906173541963015,1,0.68410173541963,0
noise_gsm8k_phi3mini,1,29,13,18,0.6955819910867811,0.6949152542372882,6,0,5,12,5,0,5,0,0.6873121147255266,epr|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,1.0,0.38788461538461544,0.6873121147255266,epr|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,1.0,0.38788461538461544,0.6764103823794317,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|logprob_margin|topk_tail_mass,0.3076923076923077,1.0,0.38788461538461544,0.6883999485325941,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,0.3076923076923077,1.0,0.38788461538461544,0.678223438724544,high_band_power|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.23076923076923078,1.0,0.38788461538461544,0.6931255921675966,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.38788461538461544,0.6768782678878478,epr|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3076923076923077,1.0,0.38788461538461544,0.6722695956299493,epr|trace_length|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.38788461538461544,0.6938157232925104,0.6938157232925104,0.690283187703969,0.690283187703969,1,0.6874833608216071,0
noise_gsm8k_phi3mini,2,29,14,17,0.6678009259259259,0.6670254629629631,5,0,4,11,4,0,4,0,0.6613773148148148,epr|trace_length|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7142857142857143,1.0,0.7052857142857142,0.6614351851851852,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7142857142857143,1.0,0.7052857142857142,0.6630092592592594,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy,0.7142857142857143,1.0,0.7052857142857142,0.6677430555555555,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7142857142857143,1.0,0.7052857142857142,0.6634722222222222,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,1.0,0.7052857142857142,0.6648958333333334,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7857142857142857,1.0,0.7052857142857142,0.6599652777777777,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,1.0,0.7052857142857142,0.6613773148148148,epr|trace_length|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7142857142857143,1.0,0.7052857142857142,0.6677430555555555,0.6677430555555555,0.6648958333333334,0.6648958333333334,1,0.6631944444444444,0
noise_gsm8k_phi3mini,3,29,13,20,0.6760354531055168,0.686875835495793,8,0,5,14,5,0,5,0,0.6659477190262753,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.5045,0.6633527673867377,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.5045,0.6297644323122029,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|logprob_margin,0.38461538461538464,1.0,0.5045,0.6316516698682304,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_logprob_entropy,0.5384615384615384,1.0,0.5045,0.6410429234208428,trace_length|low_band_power|high_band_power|hl_ratio|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|topk_tail_mass,0.46153846153846156,1.0,0.5045,0.6664644626428066,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_shift_idx|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.5045,0.6553994091149081,epr|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.5045,0.6530403621698739,epr|spectral_centroid|sw_var_peak|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.5045,0.6413799301272761,0.6413799301272761,0.6706995135869871,0.6706995135869871,1,0.6664006560397218,0
noise_gsm8k_phi3mini,4,29,12,20,0.703733112765371,0.703236834849738,6,0,5,13,5,0,5,0,0.707901847256686,epr|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4166666666666667,1.0,0.3995833333333333,0.707901847256686,epr|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4166666666666667,1.0,0.3995833333333333,0.6509732561345465,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|cusum_shift_idx|sw_var_peak_spilled|epr_energy|logprob_margin,0.4166666666666667,1.0,0.3995833333333333,0.6499807003032809,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_shift_idx|cusum_max_spilled|epr_energy|logprob_margin|mean_logprob_entropy,0.5,1.0,0.3995833333333333,0.6747835676867936,trace_length|spectral_entropy|high_band_power|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|varentropy|topk_tail_mass,0.25,1.0,0.3995833333333333,0.6842349048800662,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,0.5833333333333334,1.0,0.3995833333333333,0.7025199889716021,epr|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.25,1.0,0.3995833333333333,0.70432864626413,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3333333333333333,1.0,0.3995833333333333,0.6897380755445273,0.6897380755445273,0.7111441963054865,0.7111441963054865,1,0.6987879790460437,0
