cell,family,domain,method,arm,phase,selector,variant,n,n_pool,n_selected,n_kept,auroc,random_mean_auroc,delta_vs_matched_random_pp,random_percentile,random_repeats_completed,orientation_failure,selector_fallback,fit_residual,decomposition_converged,theorem_support_ok,nnz_pairs,sparse_fraction,mean_abs_spearman,max_abs_spearman,effective_rank,effective_rank_fraction
noise_gsm8k_mistral7b,gsm8k,math,iu_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,1319,25,6,6,0.7488998431960417,0.7496003022269841,-0.07004590309424019,40.625,32,False,False,0.04629551894107503,,,,,0.9354453003251642,0.9978927526643242,1.3249352953539442,0.22082254922565736
noise_gsm8k_mistral7b,gsm8k,math,su_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,1319,25,6,6,0.7489113390874101,0.7561421829088284,-0.7230843821418254,34.375,32,False,False,0.046394821441258526,True,True,0,0.0,0.9354453003251642,0.9978927526643242,1.3249352953539442,0.22082254922565736
noise_gsm8k_mistral7b,gsm8k,math,deployed_upcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.7499229775278315,0.7551134443299965,-0.519046680216495,37.5,32,False,False,0.028115217886660607,,,,,0.9633227432169935,0.9997062887343956,1.1790198820124418,0.1965033136687403
noise_gsm8k_mistral7b,gsm8k,math,iu_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.7367532843761639,0.7496003022269841,-1.2847017850820208,34.375,32,False,False,0.028115217886660607,,,,,0.9633227432169935,0.9997062887343956,1.1790198820124418,0.1965033136687403
noise_gsm8k_mistral7b,gsm8k,math,su_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.7367302925934271,0.7561421829088284,-1.9411890315401248,21.875,32,False,False,0.028137682799437833,True,True,0,0.0,0.9633227432169935,0.9997062887343956,1.1790198820124418,0.1965033136687403
noise_gsm8k_mistral7b,gsm8k,math,deployed_upcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.7499229775278315,0.7551134443299965,-0.519046680216495,37.5,32,False,False,0.028115217886660607,,,,,0.9633227432169935,0.9997062887343956,1.1790198820124418,0.1965033136687403
noise_gsm8k_mistral7b,gsm8k,math,iu_pcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.7367532843761639,0.7496003022269841,-1.2847017850820208,34.375,32,False,False,0.028115217886660607,,,,,0.9633227432169935,0.9997062887343956,1.1790198820124418,0.1965033136687403
noise_gsm8k_mistral7b,gsm8k,math,su_pcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.7367302925934271,0.7561421829088284,-1.9411890315401248,21.875,32,False,False,0.028137682799437833,True,True,0,0.0,0.9633227432169935,0.9997062887343956,1.1790198820124418,0.1965033136687403
noise_gsm8k_mistral7b,gsm8k,math,deployed_upcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,4,0.7520497174309901,0.7551134443299965,-0.3063726899006358,40.625,32,False,False,0.07356325470096073,,,,,0.49366896275350175,0.9771726637989651,2.7736900001363636,0.4622816666893939
noise_gsm8k_mistral7b,gsm8k,math,iu_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,6,0.7425725045868606,0.7496003022269841,-0.7027797640123512,37.5,32,False,False,0.1478900754796886,,,,,0.49366896275350175,0.9771726637989651,2.7736900001363636,0.4622816666893939
noise_gsm8k_mistral7b,gsm8k,math,su_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,6,0.7058385333081956,0.7561421829088284,-5.030364960063283,9.375,32,False,False,0.6785433339714743,True,False,6,0.4,0.49366896275350175,0.9771726637989651,2.7736900001363636,0.4622816666893939
noise_gsm8k_mistral7b,gsm8k,math,deployed_upcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,4,0.7861879164386648,0.7551134443299965,3.1074472108668316,90.625,32,False,False,0.18540993621793514,,,,,0.2632611691004551,0.6149432391448519,4.973271818511443,0.8288786364185738
noise_gsm8k_mistral7b,gsm8k,math,iu_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,6,0.7934234304659514,0.7496003022269841,4.3823128238967275,96.875,32,False,False,0.16307454034313631,,,,,0.2632611691004551,0.6149432391448519,4.973271818511443,0.8288786364185738
noise_gsm8k_mistral7b,gsm8k,math,su_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,6,0.7933452584046462,0.7561421829088284,3.7203075495817806,90.625,32,False,False,0.16497390287432853,True,True,0,0.0,0.2632611691004551,0.6149432391448519,4.973271818511443,0.8288786364185738
noise_gsm8k_mistral7b,gsm8k,math,deployed_upcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.7374223452538062,0.7551134443299965,-1.7691099076190264,18.75,32,False,False,0.03382830220666848,,,,,0.9505588647417599,0.9997062887343956,1.2353599122118306,0.20589331870197178
noise_gsm8k_mistral7b,gsm8k,math,iu_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.7356542771613426,0.7496003022269841,-1.3946025065641576,34.375,32,False,False,0.03382830220666848,,,,,0.9505588647417599,0.9997062887343956,1.2353599122118306,0.20589331870197178
noise_gsm8k_mistral7b,gsm8k,math,su_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.7356542771613426,0.7561421829088284,-2.0487905747485824,18.75,32,False,False,0.03381308452359668,True,True,0,0.0,0.9505588647417599,0.9997062887343956,1.2353599122118306,0.20589331870197178
noise_gsm8k_mistral7b,gsm8k,math,deployed_upcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,6,0.7839117299477166,0.7551134443299965,2.879828561772013,87.5,32,False,False,0.09486915304335929,,,,,0.16116326009206502,0.7146990260734466,5.560381932970854,0.926730322161809
noise_gsm8k_mistral7b,gsm8k,math,iu_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,6,0.7839117299477166,0.7496003022269841,3.431142772073248,90.625,32,False,False,0.09486915304335929,,,,,0.16116326009206502,0.7146990260734466,5.560381932970854,0.926730322161809
noise_gsm8k_mistral7b,gsm8k,math,su_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,6,0.7745379801259029,0.7561421829088284,1.8395797217074517,65.625,32,False,False,0.2774400606737035,True,False,7,0.4666666666666667,0.16116326009206502,0.7146990260734466,5.560381932970854,0.926730322161809
noise_gsm8k_mistral7b,gsm8k,math,deployed_upcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,5,0.7684612519485536,0.7551134443299965,1.334780761855714,75.0,32,False,False,0.11023650425959038,,,,,0.15004457143147995,0.3152139883663858,5.511691585621179,0.9186152642701965
noise_gsm8k_mistral7b,gsm8k,math,iu_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,6,0.7955846580432153,0.7496003022269841,4.598435581623117,96.875,32,False,False,0.10878862181922673,,,,,0.15004457143147995,0.3152139883663858,5.511691585621179,0.9186152642701965
noise_gsm8k_mistral7b,gsm8k,math,su_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,6,0.7502862476950738,0.7561421829088284,-0.5855935213754604,37.5,32,False,False,0.37208424380589683,True,False,5,0.3333333333333333,0.15004457143147995,0.3152139883663858,5.511691585621179,0.9186152642701965
noise_gsm8k_mistral7b,gsm8k,math,deployed_upcr,upcrres_native,method_specific,upcr_residual,a1.upcrres_greedy,1319,25,4,4,0.7424046645728816,0.7479837643526204,-0.5579099779738805,43.75,32,False,False,0.002208759008102723,,,,,0.9962608926773968,0.9997062887343956,1.020557030652563,0.2551392576631408
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,full,baseline,full,full,1319,25,25,18,0.682750887058981,0.682750887058981,0.0,50.0,32,False,False,0.10164592227228049,,,,,0.30376385349922685,0.9996931526253761,7.993482269286687,0.3197392907714675
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,full,baseline,full,full,1319,25,25,25,0.6754479926803686,0.6754479926803686,0.0,50.0,32,False,False,0.26458591979056684,,,,,0.30376385349922685,0.9996931526253761,7.993482269286687,0.3197392907714675
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,full,baseline,full,full,1319,25,25,25,0.6783044341791078,0.6783044341791078,0.0,50.0,32,False,False,0.22383370472465905,True,True,7,0.023333333333333334,0.30376385349922685,0.9996931526253761,7.993482269286687,0.3197392907714675
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,dufs_native,native,dufs,a2.dufs_pf,1319,25,10,8,0.6687866818415122,0.6594748290040391,0.9311852837473156,50.0,32,False,False,0.0382892774462287,,,,,0.6348892327007445,0.9996931526253761,2.1740892008725177,0.21740892008725177
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,dufs_native,native,dufs,a2.dufs_pf,1319,25,10,10,0.6500189685568276,0.6613167665305393,-1.1297797973711665,15.625,32,False,False,0.12554544916698046,,,,,0.6348892327007445,0.9996931526253761,2.1740892008725177,0.21740892008725177
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,dufs_native,native,dufs,a2.dufs_pf,1319,25,10,10,0.6500189685568276,0.6239946490538038,2.6024319503023863,75.0,32,False,False,0.12580458978417974,True,True,0,0.0,0.6348892327007445,0.9996931526253761,2.1740892008725177,0.21740892008725177
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,groupfs_native,native,groupfs,a2.select,1319,25,8,8,0.66893173551137,0.6595288754435296,0.9402860067840413,50.0,32,False,False,0.0382892774462287,,,,,0.9316290176274721,0.9996931526253761,1.3640699834982997,0.17050874793728746
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,groupfs_native,native,groupfs,a2.select,1319,25,8,8,0.6687866818415122,0.6590518720291892,0.9734809812322998,53.125,32,False,False,0.0382892774462287,,,,,0.9316290176274721,0.9996931526253761,1.3640699834982997,0.17050874793728746
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,groupfs_native,native,groupfs,a2.select,1319,25,8,8,0.6687755238669076,0.6207559597531855,4.80195641137221,96.875,32,False,False,0.03841944178587349,True,True,0,0.0,0.9316290176274721,0.9996931526253761,1.3640699834982997,0.17050874793728746
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,lapscore_native,native,lapscore,lapscore_adapt,1319,25,5,5,0.6696904777844725,0.6488567085927562,2.083376919171631,71.875,32,False,False,0.012867875929276608,,,,,0.9798608388221389,0.9996931526253761,1.0741099216997856,0.2148219843399571
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,lapscore_native,native,lapscore,lapscore_adapt,1319,25,5,5,0.665854924014193,0.6363589924906831,2.9495931523509933,75.0,32,False,False,0.012867875929276608,,,,,0.9798608388221389,0.9996931526253761,1.0741099216997856,0.2148219843399571
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,lapscore_native,native,lapscore,lapscore_adapt,1319,25,5,5,0.6658688714824486,0.6149518080103099,5.091706347213865,87.5,32,False,False,0.012897305433518873,True,True,0,0.0,0.9798608388221389,0.9996931526253761,1.0741099216997856,0.2148219843399571
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,spec_native,native,spec,spec_adapt,1319,25,5,5,0.6696904777844725,0.6488567085927562,2.083376919171631,71.875,32,False,False,0.012867875929276608,,,,,0.9798608388221389,0.9996931526253761,1.0741099216997856,0.2148219843399571
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,spec_native,native,spec,spec_adapt,1319,25,5,5,0.665854924014193,0.6363589924906831,2.9495931523509933,75.0,32,False,False,0.012867875929276608,,,,,0.9798608388221389,0.9996931526253761,1.0741099216997856,0.2148219843399571
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,spec_native,native,spec,spec_adapt,1319,25,5,5,0.6658688714824486,0.6149518080103099,5.091706347213865,87.5,32,False,False,0.012897305433518873,True,True,0,0.0,0.9798608388221389,0.9996931526253761,1.0741099216997856,0.2148219843399571
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,mcfs_native,native,mcfs,mcfs_adapt,1319,25,4,3,0.679897235053893,0.6406019866773783,3.9295248376514658,90.625,32,False,False,0.4263369526764636,,,,,0.30018589423383435,0.9036390996284971,2.931636614608229,0.7329091536520572
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,mcfs_native,native,mcfs,mcfs_adapt,1319,25,4,4,0.6767506862154382,0.6222364835085136,5.451420270692465,100.0,32,False,False,0.18906897283302634,,,,,0.30018589423383435,0.9036390996284971,2.931636614608229,0.7329091536520572
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,mcfs_native,native,mcfs,mcfs_adapt,1319,25,4,4,0.6526159871460133,0.6159021536285733,3.6713833517440064,75.0,32,False,False,0.5768713184772563,True,False,2,0.3333333333333333,0.30018589423383435,0.9036390996284971,2.931636614608229,0.7329091536520572
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,cae_native,native,cae,a3.cae,1319,25,4,3,0.6015124634576332,0.6406019866773783,-3.9089523219745126,21.875,32,False,False,0.28612679748644976,,,,,0.1419025231027626,0.3746944284181818,3.7685893080480293,0.9421473270120073
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,cae_native,native,cae,a3.cae,1319,25,4,4,0.6320825243801745,0.6222364835085136,0.9846040871660966,43.75,32,False,False,0.14395950543712135,,,,,0.1419025231027626,0.3746944284181818,3.7685893080480293,0.9421473270120073
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,cae_native,native,cae,a3.cae,1319,25,4,4,0.6604628327865925,0.6159021536285733,4.4560679158019205,78.125,32,False,False,0.30594356736220557,True,False,2,0.3333333333333333,0.1419025231027626,0.3746944284181818,3.7685893080480293,0.9421473270120073
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,lscae_native,native,lscae,lscae,1319,25,8,8,0.6713195420767222,0.6595288754435296,1.1790666633192615,56.25,32,False,False,0.09531249243950163,,,,,0.8553121889988465,0.9996931526253761,1.5740409623166502,0.19675512028958128
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,lscae_native,native,lscae,lscae,1319,25,8,8,0.647550266675593,0.6590518720291892,-1.1501605353596234,21.875,32,False,False,0.09531249243950163,,,,,0.8553121889988465,0.9996931526253761,1.5740409623166502,0.19675512028958128
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,lscae_native,native,lscae,lscae,1319,25,8,8,0.6475837405994064,0.6207559597531855,2.682778084622084,78.125,32,False,False,0.0953077186696612,True,True,0,0.0,0.8553121889988465,0.9996931526253761,1.5740409623166502,0.19675512028958128
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,dpp_native,native,dpp,dpp,1319,25,21,18,0.6513160831045949,0.6796442628484078,-2.8328179743812965,0.0,32,False,False,0.06832648630483766,,,,,0.27053112148759273,0.9475753100564299,9.132699762860241,0.43489046489810673
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,dpp_native,native,dpp,dpp,1319,25,21,21,0.6473689495882707,0.6737089177322533,-2.633996814398254,0.0,32,False,False,0.11853978912233082,,,,,0.27053112148759273,0.9475753100564299,9.132699762860241,0.43489046489810673
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,dpp_native,native,dpp,dpp,1319,25,21,21,0.5945666242663632,0.6219190914340229,-2.735246716765971,43.75,32,False,False,0.5099408724655398,True,False,30,0.14285714285714285,0.27053112148759273,0.9475753100564299,9.132699762860241,0.43489046489810673
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,dpp_ridge_native,native,dpp,dpp.ridge,1319,25,22,18,0.6637823302314164,0.6805371623317935,-1.6754832100377093,0.0,32,False,False,0.09719215083247482,,,,,0.27679730302946,0.9475753100564299,8.900533514423836,0.4045697052010835
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,dpp_ridge_native,native,dpp,dpp.ridge,1319,25,22,22,0.6558796947178148,0.673131928404856,-1.7252233687041207,0.0,32,False,False,0.1825584353877667,,,,,0.27679730302946,0.9475753100564299,8.900533514423836,0.4045697052010835
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,dpp_ridge_native,native,dpp,dpp.ridge,1319,25,22,22,0.581715427015688,0.631868779429158,-5.015335241346996,21.875,32,False,False,0.6986727391106069,True,False,40,0.17316017316017315,0.27679730302946,0.9475753100564299,8.900533514423836,0.4045697052010835
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,1319,25,6,6,0.6717212291624823,0.6394425162069581,3.2278712955524202,93.75,32,False,False,0.03225748039954161,,,,,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,1319,25,6,6,0.6643485974425922,0.6533966095099417,1.0951987932650509,50.0,32,False,False,0.03225748039954161,,,,,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,1319,25,6,6,0.6644490192140322,0.6148406641226484,4.960835509138384,96.875,32,False,False,0.032003999136686376,True,True,0,0.0,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.6717212291624823,0.6394425162069581,3.2278712955524202,93.75,32,False,False,0.03225748039954161,,,,,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.6643485974425922,0.6533966095099417,1.0951987932650509,50.0,32,False,False,0.03225748039954161,,,,,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.6644490192140322,0.6148406641226484,4.960835509138384,96.875,32,False,False,0.032003999136686376,True,True,0,0.0,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.6717212291624823,0.6394425162069581,3.2278712955524202,93.75,32,False,False,0.03225748039954161,,,,,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.6643485974425922,0.6533966095099417,1.0951987932650509,50.0,32,False,False,0.03225748039954161,,,,,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.6644490192140322,0.6148406641226484,4.960835509138384,96.875,32,False,False,0.032003999136686376,True,True,0,0.0,0.9546329822387468,0.9996931526253761,1.20083528985179,0.20013921497529832
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,4,0.6812501394746826,0.6394425162069581,4.180762326772447,100.0,32,False,False,0.30753069206007966,,,,,0.30170442971930506,0.932171225206771,3.9164821037202096,0.6527470172867016
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,6,0.6799418669523108,0.6533966095099417,2.654525744236913,96.875,32,False,False,0.21125456079978797,,,,,0.30170442971930506,0.932171225206771,3.9164821037202096,0.6527470172867016
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,6,0.48287808796947174,0.6148406641226484,-13.196257615317663,6.25,32,True,False,0.9119191795106649,True,False,4,0.26666666666666666,0.30170442971930506,0.932171225206771,3.9164821037202096,0.6527470172867016
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,5,0.627234384414541,0.6394425162069581,-1.2208131792417087,31.25,32,False,False,0.17857288101261534,,,,,0.17638951792866778,0.49034964013231913,5.27982024158283,0.879970040263805
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,6,0.6292288723750864,0.6533966095099417,-2.4167737134855316,18.75,32,False,False,0.16799887377426148,,,,,0.17638951792866778,0.49034964013231913,5.27982024158283,0.879970040263805
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,6,0.62733201669233,0.6148406641226484,1.249135256968159,46.875,32,False,False,0.4608009946590585,True,False,6,0.4,0.17638951792866778,0.49034964013231913,5.27982024158283,0.879970040263805
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.6684798375398897,0.6394425162069581,2.9037321332931576,84.375,32,False,False,0.030451173551917867,,,,,0.961983278095786,0.9996931526253761,1.195009058544837,0.1991681764241395
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.6685495748811675,0.6533966095099417,1.515296537122579,50.0,32,False,False,0.030451173551917867,,,,,0.961983278095786,0.9996931526253761,1.195009058544837,0.1991681764241395
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.6685467853875164,0.6148406641226484,5.370612126486806,100.0,32,False,False,0.030422322314202832,True,True,0,0.0,0.961983278095786,0.9996931526253761,1.195009058544837,0.1991681764241395
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,4,0.550704626096271,0.6394425162069581,-8.87378901106871,3.125,32,False,False,0.1354565175721286,,,,,0.1380812277521928,0.7065331356137856,5.659340312243087,0.9432233853738478
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,6,0.5926083997232823,0.6533966095099417,-6.078820978665944,6.25,32,False,False,0.35865317302501404,,,,,0.1380812277521928,0.7065331356137856,5.659340312243087,0.9432233853738478
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,6,0.6016156747227244,0.6148406641226484,-1.3224989399924003,28.125,32,False,False,0.6257683999604347,True,False,4,0.26666666666666666,0.1380812277521928,0.7065331356137856,5.659340312243087,0.9432233853738478
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,5,0.6101571042824306,0.6394425162069581,-2.9285411924527494,28.125,32,False,False,0.15064089870606917,,,,,0.1562534830693105,0.3276909544188522,5.497067388237281,0.9161778980395469
noise_gsm8k_phi3mini,gsm8k,math,iu_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,6,0.6185925330833948,0.6533966095099417,-3.4804076426546926,15.625,32,False,False,0.3197693988493324,,,,,0.1562534830693105,0.3276909544188522,5.497067388237281,0.9161778980395469
noise_gsm8k_phi3mini,gsm8k,math,su_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,6,0.6189049563723192,0.6148406641226484,0.40642922496708644,37.5,32,False,False,0.6811070258212725,True,False,8,0.5333333333333333,0.1562534830693105,0.3276909544188522,5.497067388237281,0.9161778980395469
noise_gsm8k_phi3mini,gsm8k,math,deployed_upcr,upcrres_native,method_specific,upcr_residual,a1.upcrres_greedy,1319,25,5,5,0.6696904777844725,0.6488567085927562,2.083376919171631,71.875,32,False,False,0.012867875929276608,,,,,0.9798608388221389,0.9996931526253761,1.0741099216997856,0.2148219843399571
sciq_llama8b,sciq,QA,deployed_upcr,full,baseline,full,full,198,26,26,23,0.7401162128289849,0.7401162128289849,0.0,50.0,32,False,False,0.07844203828651296,,,,,0.5045233434839892,0.9992919527649012,6.220485976138147,0.23924946062069796
sciq_llama8b,sciq,QA,iu_pcr,full,baseline,full,full,198,26,26,26,0.7415973567278114,0.7415973567278114,0.0,50.0,32,False,False,0.10957968759851612,,,,,0.5045233434839892,0.9992919527649012,6.220485976138147,0.23924946062069796
sciq_llama8b,sciq,QA,su_pcr,full,baseline,full,full,198,26,26,26,0.7409137518514299,0.7409137518514299,0.0,50.0,32,False,False,0.10776124253911792,True,True,0,0.0,0.5045233434839892,0.9992919527649012,6.220485976138147,0.23924946062069796
sciq_llama8b,sciq,QA,deployed_upcr,dufs_native,native,dufs,a2.dufs_pf,198,26,18,17,0.7362424518628233,0.7370257491170104,-0.07832972541870209,45.3125,32,False,False,0.05881174636728852,,,,,0.7219856751806802,0.9992919527649012,3.260277585017668,0.18112653250098154
sciq_llama8b,sciq,QA,iu_pcr,dufs_native,native,dufs,a2.dufs_pf,198,26,18,18,0.7361285177167598,0.7386884755611256,-0.2559957844365801,40.625,32,False,False,0.07772409759966285,,,,,0.7219856751806802,0.9992919527649012,3.260277585017668,0.18112653250098154
sciq_llama8b,sciq,QA,su_pcr,dufs_native,native,dufs,a2.dufs_pf,198,26,18,18,0.7361285177167598,0.7378517716759713,-0.17232539592114682,28.125,32,False,False,0.07811487872365964,True,True,0,0.0,0.7219856751806802,0.9992919527649012,3.260277585017668,0.18112653250098154
sciq_llama8b,sciq,QA,deployed_upcr,groupfs_native,native,groupfs,a2.select,198,26,26,23,0.7401162128289849,0.7401162128289849,0.0,50.0,32,False,False,0.07844203828651296,,,,,0.5045233434839892,0.9992919527649012,6.220485976138147,0.23924946062069796
sciq_llama8b,sciq,QA,iu_pcr,groupfs_native,native,groupfs,a2.select,198,26,26,26,0.7415973567278114,0.7415973567278114,0.0,50.0,32,False,False,0.10957968759851612,,,,,0.5045233434839892,0.9992919527649012,6.220485976138147,0.23924946062069796
sciq_llama8b,sciq,QA,su_pcr,groupfs_native,native,groupfs,a2.select,198,26,26,26,0.7409137518514299,0.7409137518514299,0.0,50.0,32,False,False,0.10776124253911792,True,True,0,0.0,0.5045233434839892,0.9992919527649012,6.220485976138147,0.23924946062069796
sciq_llama8b,sciq,QA,deployed_upcr,lapscore_native,native,lapscore,lapscore_adapt,198,26,8,7,0.7101515324142645,0.7309694371653184,-2.081790475105383,0.0,32,False,False,0.1251726311686988,,,,,0.7317857554191508,0.9992919527649012,2.003774852189728,0.250471856523716
sciq_llama8b,sciq,QA,iu_pcr,lapscore_native,native,lapscore,lapscore_adapt,198,26,8,8,0.7253047738407201,0.7330095704682693,-0.7704796627549193,21.875,32,False,False,0.14610410422569176,,,,,0.7317857554191508,0.9992919527649012,2.003774852189728,0.250471856523716
sciq_llama8b,sciq,QA,su_pcr,lapscore_native,native,lapscore,lapscore_adapt,198,26,8,8,0.7253047738407201,0.7320268884584711,-0.6722114617750963,28.125,32,False,False,0.14585535553403833,True,True,0,0.0,0.7317857554191508,0.9992919527649012,2.003774852189728,0.250471856523716
sciq_llama8b,sciq,QA,deployed_upcr,spec_native,native,spec,spec_adapt,198,26,8,7,0.7101515324142645,0.7309694371653184,-2.081790475105383,0.0,32,False,False,0.1251726311686988,,,,,0.7317857554191508,0.9992919527649012,2.003774852189728,0.250471856523716
sciq_llama8b,sciq,QA,iu_pcr,spec_native,native,spec,spec_adapt,198,26,8,8,0.7253047738407201,0.7330095704682693,-0.7704796627549193,21.875,32,False,False,0.14610410422569176,,,,,0.7317857554191508,0.9992919527649012,2.003774852189728,0.250471856523716
