cell,rep,m,k,greedy_converged,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,greedy_cols,auroc_truecorr_ownk,overlap_truecorr,overlap_truecorr_random_baseline,truecorr_cols_ownk,auroc_rho_ownk,overlap_rho,overlap_rho_random_baseline,rho_cols_ownk,auroc_truecorr_top6,auroc_truecorr_top8,auroc_truecorr_top10,auroc_truecorr_top12,auroc_truecorr_top14,auroc_truecorr_top16,auroc_random_ownk,mean_abs_corr_greedy,mean_abs_corr_topk,mean_abs_corr_pool
math500_r1distill8b,3,28,5,True,22,0.8423822052140636,0.845730686438651,spectral_entropy|rpdi|hurst_exponent|cusum_max_energy|mean_top1_logprob,0.8330542932312844,0.6,0.17360000000000003,cusum_max_energy|rpdi|cusum_max_spilled|cusum_max|spectral_entropy,0.8237263812485052,0.2,0.1795,cusum_max_spilled|cusum_max|epr_spilled|mean_top1_logprob|epr,0.8619947381009327,0.8521884716574982,0.8316192298493184,0.8222913178665391,0.8198995455632624,0.8356852427648888,0.7833628318584069,0.5048528663152554,0.5717680334750638,0.40930807266168123
math500_r1distill8b,4,28,10,True,24,0.8190035273368605,0.8315696649029982,spectral_entropy|high_band_power|hl_ratio|stft_max_high_power|rpdi|sw_var_peak_spilled|cusum_max_energy|logprob_margin|varentropy|renyi_entropy_2,0.8216490299823633,0.4,0.3595,cusum_max_energy|cusum_max_spilled|cusum_max|rpdi|logprob_margin|epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|epr_spilled,0.8170194003527337,0.4,0.35314999999999996,cusum_max_spilled|cusum_max|cusum_max_energy|epr|logprob_margin|varentropy|epr_spilled|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2,0.8529541446208113,0.8390652557319225,0.8216490299823633,0.810626102292769,0.8249559082892416,0.8172398589065255,0.8093386243386242,0.46781278652843933,0.5497540869131508,0.4163662012922787
math500_r1distill8b_mn4096,0,29,8,True,25,0.8803827751196173,0.8855502392344498,spectral_entropy|dominant_freq|rpdi|pe_mean|min_energy|sw_var_peak_energy|cusum_max_energy|mean_logprob_entropy,0.8955023923444976,0.5,0.2730625,cusum_max_energy|cusum_max_spilled|spectral_entropy|cusum_max|topk_tail_mass|min_energy|epr_spilled|mean_logprob_entropy,0.8702392344497607,0.125,0.280875,mean_logprob_entropy|epr_spilled|epr|renyi_entropy_2|mean_top1_logprob|topk_tail_mass|cusum_max_spilled|varentropy,0.8830622009569378,0.8955023923444976,0.8943540669856459,0.8886124401913876,0.885933014354067,0.8891866028708134,0.8351234449760764,0.3874708269458771,0.4892649870559628,0.3611716264312193
math500_r1distill8b_mn4096,1,29,7,True,25,0.8408546693682077,0.8581690919137963,spectral_entropy|rpdi|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy,0.8611162276662369,0.2857142857142857,0.2392857142857142,cusum_max_energy|cusum_max_spilled|epr_spilled|spectral_entropy|mean_logprob_entropy|epr|renyi_entropy_2,0.8274083624976976,0.0,0.23799999999999993,varentropy|epr|mean_logprob_entropy|epr_spilled|renyi_entropy_2|sw_var_peak|mean_top1_logprob,0.8638791674341498,0.8561429360839933,0.8511696445017498,0.8480383127647817,0.8508012525326948,0.8526432123779701,0.8001989316632898,0.4294807659728062,0.5417924464839028,0.37227386571146026
math500_r1distill8b_mn4096,2,29,9,True,24,0.8012525326947872,0.8056732363234482,spectral_entropy|hl_ratio|stft_spectral_entropy|pe_mean|epr_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy,0.7972002210351814,0.4444444444444444,0.30772222222222223,cusum_max_energy|cusum_max_spilled|min_energy|cusum_max|topk_tail_mass|mean_logprob_entropy|epr_spilled|renyi_entropy_2|mean_top1_logprob,0.7931479093755756,0.2222222222222222,0.31072222222222223,mean_logprob_entropy|epr_spilled|epr|renyi_entropy_2|mean_top1_logprob|epr_energy|cusum_max_spilled|topk_tail_mass|varentropy,0.7844906981027814,0.7933321053601031,0.8003315527721495,0.8010683367102598,0.8086203720758888,0.8095413519985265,0.7738957450727574,0.44536204209678076,0.6083282973939509,0.4533714448471289
math500_r1distill8b_mn4096,3,29,15,True,25,0.8582826747720363,0.8712006079027356,spectral_entropy|hl_ratio|dominant_freq|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy,0.8666413373860182,0.6666666666666666,0.5157666666666667,spectral_entropy|min_energy|cusum_max_spilled|cusum_max_energy|cusum_max|epr_energy|varentropy|rpdi|mean_logprob_entropy|topk_tail_mass|epr_spilled|renyi_entropy_2|epr|mean_top1_logprob|logprob_margin,0.8573328267477204,0.5333333333333333,0.5169666666666667,epr_spilled|mean_logprob_entropy|epr|renyi_entropy_2|mean_top1_logprob|varentropy|epr_energy|topk_tail_mass|sw_var_peak|cusum_max_spilled|logprob_margin|cusum_max|min_energy|cusum_max_energy|spectral_centroid,0.8427051671732523,0.8546732522796352,0.8634118541033434,0.865691489361702,0.865501519756839,0.8656914893617023,0.8390501519756839,0.4288605224007572,0.5077337975946751,0.38906047431256124
math500_r1distill8b_mn4096,4,29,11,True,25,0.8485725308641975,0.8333333333333334,spectral_entropy|hl_ratio|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin,0.8595679012345678,0.36363636363636365,0.3819999999999999,cusum_max_energy|spectral_entropy|cusum_max_spilled|cusum_max|rpdi|topk_tail_mass|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr_spilled|epr,0.8543595679012346,0.18181818181818182,0.3763181818181818,epr|epr_spilled|mean_logprob_entropy|cusum_max_spilled|renyi_entropy_2|mean_top1_logprob|cusum_max|varentropy|topk_tail_mass|logprob_margin|epr_energy,0.8314043209876544,0.8636188271604939,0.8641975308641975,0.8661265432098766,0.8647762345679012,0.8643904320987654,0.8299074074074074,0.41816997540667616,0.523996455446146,0.37596703372591067
noise_gsm8k_mistral7b,0,29,8,True,23,0.8082112514351321,0.8346544202066591,trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|epr_energy|sw_var_peak_energy|logprob_margin,0.7895109070034443,0.375,0.27175,spectral_entropy|trace_length|sw_var_peak|epr_energy|topk_tail_mass|varentropy|mean_logprob_entropy|epr,0.7788289322617681,0.0,0.2769375,topk_tail_mass|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|epr|mean_top1_logprob|epr_spilled,0.8152009184845006,0.7895109070034443,0.7688266360505167,0.7801515499425946,0.8011481056257175,0.7975292766934559,0.7767079678530425,0.29967155648032734,0.39739910283696467,0.2693544382364167
noise_gsm8k_mistral7b,1,29,9,True,23,0.795553678178863,0.83979650869154,trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|pe_mean|epr_energy|sw_var_peak_energy|logprob_margin,0.7665910614422538,0.3333333333333333,0.312,spectral_entropy|topk_tail_mass|sw_var_peak|trace_length|varentropy|epr_energy|mean_logprob_entropy|epr|renyi_entropy_2,0.7715406018420738,0.0,0.30994444444444447,topk_tail_mass|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|cusum_max_spilled|epr|mean_top1_logprob|epr_spilled,0.8103931165575442,0.7788409443612889,0.7561318285751016,0.7774267899613404,0.7640657857280599,0.7881155933479647,0.7784736315301334,0.26556070168808565,0.40321458506269575,0.2814988987821795
noise_gsm8k_mistral7b,2,29,8,True,23,0.7834164439669027,0.81252812445473,trace_length|spectral_entropy|hl_ratio|stft_max_high_power|rpdi|pe_mean|epr_energy|logprob_margin,0.7186544342507645,0.375,0.2748125,spectral_entropy|trace_length|varentropy|epr_energy|mean_logprob_entropy|epr|renyi_entropy_2|mean_top1_logprob,0.7481426380508949,0.0,0.2754375,topk_tail_mass|sw_var_peak|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr|cusum_max_spilled|cusum_max,0.7528905051840832,0.7186544342507645,0.7299409501244364,0.7143381914024116,0.7430457980916697,0.769824870742302,0.7604051758180199,0.31038625908989903,0.4435357344441644,0.2940377450020372
noise_gsm8k_mistral7b,3,29,9,True,23,0.7962627812330617,0.8334144840194393,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|pe_mean|epr_energy|sw_var_peak_energy,0.7008938824631837,0.3333333333333333,0.31205555555555553,spectral_entropy|varentropy|topk_tail_mass|sw_var_peak|mean_logprob_entropy|epr_energy|epr|renyi_entropy_2|mean_top1_logprob,0.7639525590026732,0.1111111111111111,0.30822222222222223,topk_tail_mass|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|epr|mean_top1_logprob|epr_spilled|cusum_max_spilled,0.7289413969554712,0.7080228936803521,0.7492260061919505,0.7366767416009039,0.7688583476495393,0.7830520619929996,0.7754688519168406,0.28707071795207184,0.42037519959027064,0.2877979362865635
noise_gsm8k_mistral7b,4,29,9,True,23,0.7901613436730494,0.8276305634165166,trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|pe_mean|epr_energy|cusum_max_energy|varentropy,0.7509371899004006,0.4444444444444444,0.3135,spectral_entropy|varentropy|topk_tail_mass|epr_energy|sw_var_peak|mean_logprob_entropy|epr|renyi_entropy_2|trace_length,0.7600701973611672,0.1111111111111111,0.30744444444444446,topk_tail_mass|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|epr|mean_top1_logprob|epr_spilled|cusum_max_spilled,0.7159120144069977,0.6963872248153183,0.7393417619170127,0.7542816715057516,0.7638648976441619,0.777564408835312,0.7699937520673307,0.30989452536636175,0.42413701055180913,0.28881232739470203
noise_gsm8k_phi3mini,0,29,10,True,20,0.6938719772403983,0.6998691322901849,epr|trace_length|high_band_power|spectral_centroid|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx|logprob_margin,0.6777923186344239,0.4,0.34514999999999996,mean_logprob_entropy|renyi_entropy_2|epr|mean_top1_logprob|topk_tail_mass|varentropy|sw_var_peak|logprob_margin|epr_spilled|cusum_shift_idx,0.6613826458036984,0.3,0.3435,topk_tail_mass|mean_logprob_entropy|renyi_entropy_2|epr|mean_top1_logprob|varentropy|epr_spilled|sw_var_peak|logprob_margin|cusum_max_spilled,0.6757780938833571,0.6771664295874822,0.6777923186344239,0.6601650071123757,0.6803413940256045,0.686076813655761,0.6802854054054055,0.1530610988910006,0.2552012649570167,0.14060980172214071
noise_gsm8k_phi3mini,1,29,13,True,18,0.6955819910867811,0.6949152542372882,epr|trace_length|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx|min_energy|sw_var_peak_energy|logprob_margin|mean_logprob_entropy|varentropy,0.6722695956299493,0.38461538461538464,0.4475,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|topk_tail_mass|mean_top1_logprob|sw_var_peak|logprob_margin|epr_spilled|epr_energy|cusum_max_spilled|trace_length|sw_var_peak_spilled,0.6768782678878478,0.3076923076923077,0.4497692307692308,mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass|epr|mean_top1_logprob|epr_spilled|sw_var_peak|logprob_margin|cusum_max_spilled|cusum_max|epr_energy|sw_var_peak_spilled,0.6784690786164626,0.6810541460504613,0.6788082956100641,0.6695675568188464,0.6784456843410418,0.686774046390848,0.6787006819431285,0.15502493743175233,0.2312494236045734,0.1490004434695811
noise_gsm8k_phi3mini,2,29,14,True,17,0.6678009259259259,0.6670254629629631,epr|trace_length|spectral_entropy|high_band_power|spectral_centroid|cusum_max|cusum_shift_idx|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6635995370370369,0.7857142857142857,0.4818571428571428,topk_tail_mass|mean_logprob_entropy|renyi_entropy_2|varentropy|epr|mean_top1_logprob|sw_var_peak|logprob_margin|epr_spilled|cusum_shift_idx|cusum_max_spilled|cusum_max|trace_length|spectral_centroid,0.6599652777777777,0.6428571428571429,0.48360714285714285,topk_tail_mass|mean_logprob_entropy|renyi_entropy_2|epr|varentropy|mean_top1_logprob|epr_spilled|sw_var_peak|logprob_margin|cusum_max_spilled|epr_energy|cusum_max|sw_var_peak_spilled|trace_length,0.6638773148148148,0.6663541666666667,0.6634837962962963,0.6617708333333333,0.6635995370370369,0.6657407407407407,0.663037962962963,0.21205470931134993,0.2430915759722249,0.16178671526798763
noise_gsm8k_phi3mini,3,29,13,True,20,0.6760354531055168,0.686875835495793,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|hurst_exponent|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,0.6530403621698739,0.5384615384615384,0.4530769230769231,topk_tail_mass|varentropy|mean_logprob_entropy|epr|sw_var_peak|renyi_entropy_2|mean_top1_logprob|epr_spilled|logprob_margin|cusum_max_spilled|sw_var_peak_spilled|spectral_centroid|cusum_shift_idx,0.6553994091149081,0.38461538461538464,0.4495769230769231,topk_tail_mass|mean_logprob_entropy|renyi_entropy_2|varentropy|epr|mean_top1_logprob|sw_var_peak|epr_spilled|cusum_max_spilled|logprob_margin|cusum_max|sw_var_peak_spilled|epr_energy,0.6641503499252968,0.6606005459508644,0.6511306575000844,0.6465024320650647,0.6513777957514688,0.6639369123445558,0.662012379379683,0.1916774424714695,0.25687635592024566,0.1648790235232723
noise_gsm8k_phi3mini,4,29,12,True,20,0.703733112765371,0.703236834849738,epr|trace_length|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|hurst_exponent|cusum_shift_idx|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy,0.70432864626413,0.3333333333333333,0.4150833333333333,sw_var_peak|topk_tail_mass|varentropy|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr|epr_spilled|trace_length|logprob_margin|cusum_max_spilled|cusum_max,0.7025199889716021,0.25,0.4112083333333334,topk_tail_mass|mean_logprob_entropy|varentropy|renyi_entropy_2|epr|mean_top1_logprob|epr_spilled|sw_var_peak|logprob_margin|cusum_max_spilled|cusum_max|sw_var_peak_spilled,0.7076261373035566,0.7045381858285085,0.6764267990074442,0.70432864626413,0.7090488006617038,0.7022222222222223,0.6737601323407776,0.14592124488486563,0.21435031976969154,0.1434193368040594
sciq_llama8b,0,30,19,True,24,0.7693984306887532,0.7890148212728857,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2,0.7724498692240628,0.6842105263157895,0.6325263157894737,epr|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|varentropy|epr_energy|topk_tail_mass|epr_spilled|logprob_margin|min_energy|cusum_max|sw_var_peak|cusum_max_spilled|hurst_exponent|trace_length|sw_var_peak_spilled|spectral_entropy|min_spilled|cusum_max_energy,0.7724498692240627,0.7368421052631579,0.6317105263157896,varentropy|epr|mean_logprob_entropy|renyi_entropy_2|epr_energy|mean_top1_logprob|sw_var_peak|logprob_margin|min_energy|epr_spilled|topk_tail_mass|cusum_max|spectral_entropy|trace_length|cusum_max_spilled|sw_var_peak_spilled|stft_spectral_entropy|low_band_power|hurst_exponent,0.7646033129904097,0.7585004359197907,0.7585004359197907,0.7650392327811683,0.7685265911072363,0.7676547515257193,0.7780470793374019,0.2264603090515464,0.269038316593085,0.2049297161384203
sciq_llama8b,1,30,23,True,24,0.7149758454106281,0.7125603864734299,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7072463768115942,0.8695652173913043,0.7646086956521739,epr|varentropy|mean_logprob_entropy|logprob_margin|renyi_entropy_2|mean_top1_logprob|epr_energy|trace_length|spectral_entropy|topk_tail_mass|epr_spilled|sw_var_peak|stft_spectral_entropy|min_energy|cusum_max|cusum_max_spilled|sw_var_peak_energy|dominant_freq|rpdi|sw_var_peak_spilled|hurst_exponent|hl_ratio|stft_max_high_power,0.7120772946859903,0.9130434782608695,0.7669347826086956,epr|mean_logprob_entropy|varentropy|renyi_entropy_2|mean_top1_logprob|epr_energy|sw_var_peak|logprob_margin|epr_spilled|topk_tail_mass|min_energy|spectral_entropy|cusum_max|cusum_max_spilled|trace_length|stft_spectral_entropy|sw_var_peak_spilled|stft_max_high_power|hl_ratio|cusum_max_energy|rpdi|hurst_exponent|low_band_power,0.6990338164251209,0.7067632850241546,0.6971014492753624,0.6966183574879227,0.7000000000000001,0.7048309178743962,0.7112270531400965,0.3456696810128049,0.3606189073377158,0.30678778010455293
sciq_llama8b,2,30,16,True,22,0.6834821428571428,0.6879464285714285,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6803571428571428,0.5,0.533625,varentropy|epr|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr_energy|logprob_margin|topk_tail_mass|epr_spilled|sw_var_peak_spilled|cusum_max|cusum_max_spilled|spectral_entropy|trace_length|sw_var_peak|hurst_exponent,0.6785714285714286,0.4375,0.5331875,varentropy|sw_var_peak|mean_logprob_entropy|epr|epr_energy|min_energy|renyi_entropy_2|mean_top1_logprob|epr_spilled|logprob_margin|cusum_max|topk_tail_mass|spectral_entropy|cusum_max_spilled|trace_length|sw_var_peak_spilled,0.6674107142857143,0.6705357142857142,0.661607142857143,0.6651785714285715,0.6598214285714284,0.6803571428571428,0.6813571428571429,0.33104987830053034,0.43442631452799507,0.3149664404422004
sciq_llama8b,3,30,11,True,24,0.7621268656716418,0.7388059701492538,epr|low_band_power|hl_ratio|stft_spectral_entropy|hurst_exponent|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy,0.7271455223880597,0.5454545454545454,0.36627272727272725,epr|varentropy|logprob_margin|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr_energy|epr_spilled|topk_tail_mass|stft_spectral_entropy|min_energy,0.7252798507462687,0.45454545454545453,0.363590909090909,epr|varentropy|mean_logprob_entropy|sw_var_peak|epr_energy|renyi_entropy_2|mean_top1_logprob|logprob_margin|epr_spilled|min_energy|topk_tail_mass,0.71875,0.7196828358208955,0.7215485074626865,0.7145522388059701,0.7257462686567164,0.7304104477611941,0.7519589552238806,0.2918919297849977,0.3714806206773771,0.23642988463127565
sciq_llama8b,4,30,21,True,23,0.6928386540120793,0.6988783433994823,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|stft_max_high_power|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6911130284728214,0.8095238095238095,0.6984285714285713,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|topk_tail_mass|epr_energy|mean_top1_logprob|epr_spilled|logprob_margin|cusum_max|hurst_exponent|trace_length|sw_var_peak|spectral_entropy|min_energy|cusum_max_spilled|stft_max_high_power|sw_var_peak_spilled|stft_spectral_entropy|cusum_max_energy|min_spilled,0.6867989646246765,0.8571428571428571,0.7000952380952381,mean_logprob_entropy|epr|renyi_entropy_2|varentropy|mean_top1_logprob|sw_var_peak|epr_energy|epr_spilled|topk_tail_mass|logprob_margin|min_energy|spectral_entropy|trace_length|cusum_max|cusum_max_spilled|sw_var_peak_spilled|stft_spectral_entropy|rpdi|stft_max_high_power|cusum_max_energy|hurst_exponent,0.6773080241587577,0.6704055220017255,0.6725625539257981,0.6794650560828299,0.6738567730802415,0.6760138050043141,0.693183779119931,0.3253279255907293,0.35888114431648543,0.28187616831971296
se_nq_open_llama8b,0,27,8,True,22,0.7560640995332478,0.7682590605596956,epr|trace_length|spectral_entropy|cusum_max_spilled|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,0.7585645977317931,0.5,0.2914375,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|mean_top1_logprob|logprob_margin|epr_energy|sw_var_peak,0.7531547542231691,0.5,0.2990625,sw_var_peak|mean_logprob_entropy|epr|varentropy|cusum_max|renyi_entropy_2|cusum_max_spilled|mean_top1_logprob,0.7528138991914534,0.7585645977317931,0.7605549316735511,0.7622308022461541,0.7621616918755503,0.76272620506456,0.7363256856408554,0.2983001468590078,0.36409347728237607,0.21131292692457268
se_nq_open_llama8b,1,27,8,True,22,0.7445468170875755,0.7570757792410109,epr|trace_length|spectral_entropy|cusum_max_spilled|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,0.7467345095115748,0.5,0.295625,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|logprob_margin|mean_top1_logprob|sw_var_peak|epr_energy,0.7415449747378672,0.5,0.29425,sw_var_peak|mean_logprob_entropy|epr|varentropy|cusum_max|renyi_entropy_2|cusum_max_spilled|mean_top1_logprob,0.7413063214492047,0.7467345095115748,0.749107846012041,0.751228438167438,0.7514138585763426,0.7518629830408544,0.7205567980288624,0.3104474049879372,0.3790393409676547,0.22189139863896332
se_nq_open_llama8b,2,27,11,True,22,0.7527272458512358,0.7591094087630215,epr|spectral_entropy|high_band_power|dominant_freq|sw_var_peak|sw_var_peak_spilled|epr_energy|min_energy|mean_logprob_entropy|varentropy|topk_tail_mass,0.7572309977459963,0.6363636363636364,0.41054545454545444,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|sw_var_peak|mean_top1_logprob|epr_energy|logprob_margin|min_energy|epr_spilled|topk_tail_mass,0.7579826309131761,0.5454545454545454,0.40990909090909083,sw_var_peak|cusum_max|varentropy|mean_logprob_entropy|epr|renyi_entropy_2|cusum_max_spilled|mean_top1_logprob|epr_spilled|min_energy|epr_energy,0.7504725703166713,0.7547044263041148,0.7564896670596541,0.7581080524190226,0.7582249631798293,0.7587362797831283,0.7369509763168364,0.28031209814103614,0.35528439076241575,0.21341525121923363
se_nq_open_llama8b,3,27,12,True,22,0.7438149642203734,0.7542423615113046,epr|trace_length|spectral_entropy|rpdi|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7502334767502363,0.6666666666666666,0.44370833333333337,mean_logprob_entropy|epr|varentropy|renyi_entropy_2|mean_top1_logprob|logprob_margin|sw_var_peak|epr_energy|epr_spilled|min_energy|cusum_max_spilled|topk_tail_mass,0.7506768196136135,0.6666666666666666,0.447,sw_var_peak|mean_logprob_entropy|cusum_max|epr|varentropy|renyi_entropy_2|cusum_max_spilled|mean_top1_logprob|epr_spilled|min_energy|epr_energy|topk_tail_mass,0.7417363329659324,0.7471851308935674,0.7485916982314402,0.7502334767502363,0.7500602574790332,0.7505208327505274,0.7243581252482754,0.28732672195865055,0.35678276229458783,0.22106358655639993
se_nq_open_llama8b,4,27,13,True,22,0.7389772792673399,0.7481259017785542,epr|trace_length|spectral_entropy|dominant_freq|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7468485477824225,0.6923076923076923,0.4801153846153847,mean_logprob_entropy|epr|varentropy|renyi_entropy_2|mean_top1_logprob|logprob_margin|sw_var_peak|epr_energy|epr_spilled|min_energy|topk_tail_mass|cusum_max_spilled|cusum_max,0.7468485477824225,0.6923076923076923,0.48069230769230775,sw_var_peak|mean_logprob_entropy|epr|varentropy|cusum_max|renyi_entropy_2|cusum_max_spilled|mean_top1_logprob|epr_spilled|min_energy|epr_energy|logprob_margin|topk_tail_mass,0.7378372005165849,0.7429831187278593,0.7451080857806808,0.7465650396900132,0.745998247445236,0.7466349089829294,0.726479060150519,0.3005065023614191,0.3545701345901379,0.22644369037155737
se_squad_v2_llama8b,0,27,9,True,23,0.8213546659022297,0.8513983821408415,epr|trace_length|spectral_entropy|hl_ratio|hurst_exponent|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.7236022897275798,0.5555555555555556,0.33666666666666667,min_energy|epr_energy|logprob_margin|hl_ratio|epr|mean_logprob_entropy|varentropy|renyi_entropy_2|cusum_max,0.7816651586953212,0.2222222222222222,0.33416666666666667,sw_var_peak|cusum_max|mean_logprob_entropy|epr|renyi_entropy_2|varentropy|mean_top1_logprob|cusum_max_spilled|logprob_margin,0.738542403855629,0.7061314712126777,0.7793785665015363,0.759426313950676,0.8111041933547734,0.8095230630033414,0.8076668249290059,0.31763808002832733,0.345327350807162,0.23770472972949785
se_squad_v2_llama8b,1,27,11,True,23,0.8179806492619883,0.8462699216083241,trace_length|spectral_entropy|hl_ratio|hurst_exponent|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|varentropy|topk_tail_mass,0.7746345252948517,0.5454545454545454,0.4076363636363635,min_energy|logprob_margin|epr_energy|hl_ratio|epr|mean_logprob_entropy|varentropy|spectral_entropy|renyi_entropy_2|cusum_max|sw_var_peak,0.7912121283457709,0.36363636363636365,0.40940909090909083,sw_var_peak|cusum_max|mean_logprob_entropy|epr|renyi_entropy_2|varentropy|mean_top1_logprob|cusum_max_spilled|logprob_margin|min_energy|epr_spilled,0.7373360954824737,0.7772122695920338,0.7789284116857742,0.7636643988794463,0.8115963181807482,0.8077426493090705,0.801490336401516,0.31172736651049165,0.35109761647453985,0.24906825450435793
se_squad_v2_llama8b,2,27,12,True,23,0.8145883848489842,0.8381529697026766,trace_length|spectral_entropy|low_band_power|hl_ratio|hurst_exponent|epr_energy|min_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.7538171802537724,0.5833333333333334,0.4441666666666667,min_energy|epr_energy|logprob_margin|hl_ratio|varentropy|epr|mean_logprob_entropy|renyi_entropy_2|sw_var_peak|spectral_entropy|mean_top1_logprob|cusum_max,0.7910944231267215,0.4166666666666667,0.4420833333333334,sw_var_peak|cusum_max|mean_logprob_entropy|epr|renyi_entropy_2|varentropy|mean_top1_logprob|cusum_max_spilled|min_energy|logprob_margin|epr_spilled|epr_energy,0.7263612608583064,0.6962428494079428,0.7457661432707926,0.7538171802537724,0.8058499493867558,0.8057534311071353,0.8053333647213918,0.3208662712240045,0.3588200867854954,0.2530192334649997
se_squad_v2_llama8b,3,27,11,True,23,0.8100314371536783,0.8415688725535925,epr|trace_length|spectral_entropy|hl_ratio|hurst_exponent|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|varentropy,0.7523484579936194,0.6363636363636364,0.40336363636363626,min_energy|logprob_margin|epr_energy|hl_ratio|epr|mean_logprob_entropy|renyi_entropy_2|varentropy|cusum_max|mean_top1_logprob|spectral_entropy,0.7775121737345847,0.36363636363636365,0.40736363636363626,cusum_max|sw_var_peak|mean_logprob_entropy|epr|renyi_entropy_2|varentropy|mean_top1_logprob|cusum_max_spilled|epr_spilled|min_energy|logprob_margin,0.7239057631672232,0.6932428776656282,0.699110524450083,0.7920390305789287,0.7994995242448553,0.797619824996735,0.7971038638780574,0.31579844692102693,0.3661385042502893,0.2588401360817516
