version,cell,group,seed,representation,prior_strength,n_coordinates,n_training,n_evaluation,iu_auroc,head_auroc,delta_norm,class_balanced
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,14,atomic,3.0,28,180,120,0.8409712722298223,0.8549931600547196,0.07380294175553401,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,14,atomic,10.0,28,180,120,0.8409712722298223,0.8440492476060192,0.024642512656593212,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,15,family,0.3,5,180,120,0.8625170998632012,0.8577291381668947,0.1579695416485419,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,15,family,1.0,5,180,120,0.8625170998632012,0.8608071135430916,0.06513965984252702,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,15,family,3.0,5,180,120,0.8625170998632012,0.8614911080711354,0.02435122534189954,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,15,family,10.0,5,180,120,0.8625170998632012,0.8618331053351573,0.007631086912729063,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,15,atomic,0.3,28,180,120,0.8625170998632012,0.8594391244870041,0.3679185596250752,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,15,atomic,1.0,28,180,120,0.8625170998632012,0.8700410396716827,0.1798000690807654,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,15,atomic,3.0,28,180,120,0.8625170998632012,0.8679890560875513,0.0768057761268069,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,15,atomic,10.0,28,180,120,0.8625170998632012,0.8642270861833106,0.02587276940409583,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,16,family,0.3,5,180,120,0.8495212038303693,0.8461012311901505,0.1225336491098969,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,16,family,1.0,5,180,120,0.8495212038303693,0.84781121751026,0.05058476430098382,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,16,family,3.0,5,180,120,0.8495212038303693,0.8491792065663475,0.018912491601659132,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,16,family,10.0,5,180,120,0.8495212038303693,0.8491792065663474,0.005927757763464589,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,16,atomic,0.3,28,180,120,0.8495212038303693,0.8741450068399453,0.342714207981409,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,16,atomic,1.0,28,180,120,0.8495212038303693,0.8666210670314638,0.15916563259024907,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,16,atomic,3.0,28,180,120,0.8495212038303693,0.8584131326949385,0.06577850443628155,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,16,atomic,10.0,28,180,120,0.8495212038303693,0.8522571819425444,0.021786176833233632,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,17,family,0.3,5,180,120,0.8669630642954855,0.8710670314637482,0.05317410922563448,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,17,family,1.0,5,180,120,0.8669630642954855,0.8703830369357045,0.023956447716584468,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,17,family,3.0,5,180,120,0.8669630642954855,0.8679890560875514,0.009575612172091635,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,17,family,10.0,5,180,120,0.8669630642954855,0.8679890560875514,0.0031075365086149867,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,17,atomic,0.3,28,180,120,0.8669630642954855,0.8669630642954855,0.3923836219906319,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,17,atomic,1.0,28,180,120,0.8669630642954855,0.8765389876880985,0.18576792932117575,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,17,atomic,3.0,28,180,120,0.8669630642954855,0.8785909712722298,0.0778820318326289,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,17,atomic,10.0,28,180,120,0.8669630642954855,0.8738030095759234,0.025969699115946238,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,18,family,0.3,5,180,120,0.8194254445964433,0.8129274965800274,0.10752188437033315,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,18,family,1.0,5,180,120,0.8194254445964433,0.8160054719562243,0.04508602949678245,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,18,family,3.0,5,180,120,0.8194254445964433,0.8187414500683995,0.016993305780588573,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,18,family,10.0,5,180,120,0.8194254445964433,0.8187414500683995,0.005344870075840776,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,18,atomic,0.3,28,180,120,0.8194254445964433,0.8313953488372092,0.33278765432742263,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,18,atomic,1.0,28,180,120,0.8194254445964433,0.8354993160054719,0.1653193066413109,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,18,atomic,3.0,28,180,120,0.8194254445964433,0.8351573187414499,0.07149878604764952,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,18,atomic,10.0,28,180,120,0.8194254445964433,0.8272913816689467,0.024228122536771545,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,19,family,0.3,5,180,120,0.9114227086183311,0.8974008207934336,0.14532138625191832,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,19,family,1.0,5,180,120,0.9114227086183311,0.9021887824897401,0.066939113139853,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,19,family,3.0,5,180,120,0.9114227086183311,0.9076607387140903,0.027136007812725065,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,19,family,10.0,5,180,120,0.9114227086183311,0.9093707250341997,0.008871381265686826,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,19,atomic,0.3,28,180,120,0.9114227086183311,0.923392612859097,0.29462586219763814,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,19,atomic,1.0,28,180,120,0.9114227086183311,0.9209986320109439,0.1482144333552075,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,19,atomic,3.0,28,180,120,0.9114227086183311,0.9121067031463748,0.06577321497226424,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,19,atomic,10.0,28,180,120,0.9114227086183311,0.9107387140902872,0.02303557578705027,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,20,family,0.3,5,180,120,0.8255813953488372,0.8228454172366622,0.08932841134240967,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,20,family,1.0,5,180,120,0.8255813953488372,0.8235294117647058,0.037554857526919214,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,20,family,3.0,5,180,120,0.8255813953488372,0.8242134062927496,0.014310663111733986,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,20,family,10.0,5,180,120,0.8255813953488372,0.8255813953488372,0.004535885137886037,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,20,atomic,0.3,28,180,120,0.8255813953488372,0.8567031463748289,0.36689954099271227,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,20,atomic,1.0,28,180,120,0.8255813953488372,0.8365253077975375,0.1824203669894202,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,20,atomic,3.0,28,180,120,0.8255813953488372,0.8269493844049247,0.07775830157508354,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,20,atomic,10.0,28,180,120,0.8255813953488372,0.8252393980848153,0.02609605053050763,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,21,family,0.3,5,180,120,0.8546511627906977,0.856703146374829,0.11060180474406384,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,21,family,1.0,5,180,120,0.8546511627906977,0.8563611491108071,0.04935659432471541,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,21,family,3.0,5,180,120,0.8546511627906977,0.853967168262654,0.019544030392973057,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,21,family,10.0,5,180,120,0.8546511627906977,0.8553351573187414,0.006313785210877105,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,21,atomic,0.3,28,180,120,0.8546511627906977,0.8676470588235293,0.36280187734477987,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,21,atomic,1.0,28,180,120,0.8546511627906977,0.8614911080711355,0.18136687358250567,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,21,atomic,3.0,28,180,120,0.8546511627906977,0.8666210670314638,0.07851276891724462,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,21,atomic,10.0,28,180,120,0.8546511627906977,0.8577291381668947,0.026701032588209363,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,22,family,0.3,5,180,120,0.8676470588235294,0.8700410396716827,0.16644418337901917,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,22,family,1.0,5,180,120,0.8676470588235294,0.8693570451436388,0.0695106902288159,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,22,family,3.0,5,180,120,0.8676470588235294,0.8669630642954856,0.0263508514729179,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,22,family,10.0,5,180,120,0.8676470588235294,0.8683310533515732,0.008328648233856715,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,22,atomic,0.3,28,180,120,0.8676470588235294,0.9025307797537621,0.34856588995878623,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,22,atomic,1.0,28,180,120,0.8676470588235294,0.8997948016415869,0.16911646092042223,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,22,atomic,3.0,28,180,120,0.8676470588235294,0.887140902872777,0.07237892238181896,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,22,atomic,10.0,28,180,120,0.8676470588235294,0.8775649794801641,0.024462263513382692,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,23,family,0.3,5,180,120,0.8608071135430917,0.8584131326949385,0.06918068279760307,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,23,family,1.0,5,180,120,0.8608071135430917,0.8604651162790697,0.0296536095327011,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,23,family,3.0,5,180,120,0.8608071135430917,0.8604651162790697,0.011445672293684428,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,23,family,10.0,5,180,120,0.8608071135430917,0.8614911080711355,0.0036517052451125096,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,23,atomic,0.3,28,180,120,0.8608071135430917,0.8929548563611491,0.3108365088938778,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,23,atomic,1.0,28,180,120,0.8608071135430917,0.8830369357045145,0.15219217050223902,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,23,atomic,3.0,28,180,120,0.8608071135430917,0.8724350205198359,0.06429074545824463,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,23,atomic,10.0,28,180,120,0.8608071135430917,0.8649110807113543,0.02150559489042073,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,24,family,0.3,5,180,120,0.8847469220246238,0.8857729138166894,0.1142702177839329,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,24,family,1.0,5,180,120,0.8847469220246238,0.88406292749658,0.04807350781190042,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,24,family,3.0,5,180,120,0.8847469220246238,0.8854309165526676,0.018161463819963367,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,24,family,10.0,5,180,120,0.8847469220246238,0.884404924760602,0.005718685115197374,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,24,atomic,0.3,28,180,120,0.8847469220246238,0.8755129958960327,0.34783809225403145,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,24,atomic,1.0,28,180,120,0.8847469220246238,0.8850889192886457,0.17638580017137107,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,24,atomic,3.0,28,180,120,0.8847469220246238,0.8905608755129959,0.07579748914652937,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,24,atomic,10.0,28,180,120,0.8847469220246238,0.8844049247606018,0.025495679152258654,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,25,family,0.3,5,180,120,0.8272913816689467,0.8290013679890561,0.12096705621819279,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,25,family,1.0,5,180,120,0.8272913816689467,0.8276333789329685,0.04926351828646988,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,25,family,3.0,5,180,120,0.8272913816689467,0.8269493844049248,0.01846935516770116,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,25,family,10.0,5,180,120,0.8272913816689467,0.8259233926128591,0.005808325251466416,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,25,atomic,0.3,28,180,120,0.8272913816689467,0.8211354309165527,0.38329042261649837,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,25,atomic,1.0,28,180,120,0.8272913816689467,0.8324213406292751,0.19854307953791234,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,25,atomic,3.0,28,180,120,0.8272913816689467,0.8320793433652531,0.08766915888040439,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,25,atomic,10.0,28,180,120,0.8272913816689467,0.8293433652530781,0.03004914576268147,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,26,family,0.3,5,180,120,0.8153214774281805,0.807455540355677,0.09763805643672405,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,26,family,1.0,5,180,120,0.8153214774281805,0.8064295485636115,0.045589432366798334,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,26,family,3.0,5,180,120,0.8153214774281805,0.8105335157318742,0.01863892433490463,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,26,family,10.0,5,180,120,0.8153214774281805,0.814295485636115,0.006116254159609143,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,26,atomic,0.3,28,180,120,0.8153214774281805,0.8317373461012312,0.30032560465909974,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,26,atomic,1.0,28,180,120,0.8153214774281805,0.8296853625170998,0.15090994641389194,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,26,atomic,3.0,28,180,120,0.8153214774281805,0.8187414500683995,0.06640399353338206,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,26,atomic,10.0,28,180,120,0.8153214774281805,0.8125854993160054,0.022962028563172,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,27,family,0.3,5,180,120,0.8180574555403557,0.8245554035567715,0.09886384826182966,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,27,family,1.0,5,180,120,0.8180574555403557,0.8225034199726402,0.04051376499846734,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,27,family,3.0,5,180,120,0.8180574555403557,0.8190834473324214,0.01511690600367636,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,27,family,10.0,5,180,120,0.8180574555403557,0.8180574555403557,0.004736645100959813,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,27,atomic,0.3,28,180,120,0.8180574555403557,0.8461012311901505,0.3740750075776264,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,27,atomic,1.0,28,180,120,0.8180574555403557,0.8437072503419972,0.1765344916918883,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,27,atomic,3.0,28,180,120,0.8180574555403557,0.8290013679890561,0.07365103611213879,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,27,atomic,10.0,28,180,120,0.8180574555403557,0.8214774281805746,0.024502973332550283,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,28,family,0.3,5,180,120,0.8864569083447332,0.8874829001367989,0.08997299994218254,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,28,family,1.0,5,180,120,0.8864569083447332,0.8847469220246238,0.03697293484524189,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,28,family,3.0,5,180,120,0.8864569083447332,0.8854309165526676,0.01388397187246239,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,28,family,10.0,5,180,120,0.8864569083447332,0.8861149110807114,0.004369041681409863,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,28,atomic,0.3,28,180,120,0.8864569083447332,0.8926128590971273,0.33301613521112083,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,28,atomic,1.0,28,180,120,0.8864569083447332,0.8956908344733242,0.15807028806260598,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,28,atomic,3.0,28,180,120,0.8864569083447332,0.8939808481532148,0.06588897125622901,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,28,atomic,10.0,28,180,120,0.8864569083447332,0.8878248974008207,0.021916631675367525,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,29,family,0.3,5,180,120,0.7913816689466484,0.7944596443228454,0.041894836816964834,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,29,family,1.0,5,180,120,0.7913816689466484,0.7924076607387142,0.02115519070335955,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,29,family,3.0,5,180,120,0.7913816689466484,0.7910396716826266,0.008980016595216354,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,29,family,10.0,5,180,120,0.7913816689466484,0.7910396716826266,0.00298813036553583,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,29,atomic,0.3,28,180,120,0.7913816689466484,0.8303693570451435,0.247330487220689,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,29,atomic,1.0,28,180,120,0.7913816689466484,0.8149794801641587,0.1170072328677173,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,29,atomic,3.0,28,180,120,0.7913816689466484,0.8016415868673049,0.04916301756992634,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b,math500,29,atomic,10.0,28,180,120,0.7913816689466484,0.7954856361149111,0.0165348817201198,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,0,family,0.3,5,180,120,0.7438064704167882,0.7738268726318858,0.21882814171037118,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,0,family,1.0,5,180,120,0.7438064704167882,0.7612940833576217,0.09549636327185657,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,0,family,3.0,5,180,120,0.7438064704167882,0.7513844360244828,0.037031575832862006,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,0,family,10.0,5,180,120,0.7438064704167882,0.7455552317108715,0.011813687292233078,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,0,atomic,0.3,29,180,120,0.7438064704167882,0.7674147478869134,0.36871283992618314,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,0,atomic,1.0,29,180,120,0.7438064704167882,0.7761585543573302,0.1706471523772584,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,0,atomic,3.0,29,180,120,0.7438064704167882,0.7639172252987466,0.07207451156868391,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,0,atomic,10.0,29,180,120,0.7438064704167882,0.7522588166715244,0.024568342985675364,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,1,family,0.3,5,180,120,0.8160886039055669,0.8219178082191781,0.2778214271390959,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,1,family,1.0,5,180,120,0.8160886039055669,0.825998251238706,0.12188872332669877,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,1,family,3.0,5,180,120,0.8160886039055669,0.8190032060623724,0.04717138829766556,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,1,family,10.0,5,180,120,0.8160886039055669,0.8198775867094141,0.015015723897075388,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,1,atomic,0.3,29,180,120,0.8160886039055669,0.8073447974351501,0.4520932377017653,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,1,atomic,1.0,29,180,120,0.8160886039055669,0.8131740017487613,0.2227534593031119,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,1,atomic,3.0,29,180,120,0.8160886039055669,0.8227921888662197,0.09649032284917199,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,1,atomic,10.0,29,180,120,0.8160886039055669,0.8222092684348586,0.03297888685277191,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,2,family,0.3,5,180,120,0.8233751092975808,0.8329932964150394,0.26824951710123457,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,2,family,1.0,5,180,120,0.8233751092975808,0.8373651996502478,0.11754897347747,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,2,family,3.0,5,180,120,0.8233751092975808,0.826581171670067,0.04621733115350653,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,2,family,10.0,5,180,120,0.8233751092975808,0.8248324103759836,0.014880361100590782,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,2,atomic,0.3,29,180,120,0.8233751092975808,0.8434858641795395,0.38016368769621606,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,2,atomic,1.0,29,180,120,0.8233751092975808,0.83853104051297,0.189708163915355,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,2,atomic,3.0,29,180,120,0.8233751092975808,0.8356164383561644,0.08637008500489296,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,2,atomic,10.0,29,180,120,0.8233751092975808,0.8318274555523172,0.031210775151955035,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,3,family,0.3,5,180,120,0.8490236082774701,0.875546487904401,0.1559682299994508,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,3,family,1.0,5,180,120,0.8490236082774701,0.8618478577674147,0.07136200963320782,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,3,family,3.0,5,180,120,0.8490236082774701,0.8548528125910814,0.028469118507492196,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,3,family,10.0,5,180,120,0.8490236082774701,0.851063829787234,0.009207968803094173,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,3,atomic,0.3,29,180,120,0.8490236082774701,0.8464004663363451,0.4402894136918265,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,3,atomic,1.0,29,180,120,0.8490236082774701,0.8496065287088312,0.22218413264571704,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,3,atomic,3.0,29,180,120,0.8490236082774701,0.8571844943165258,0.09778872930659284,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,3,atomic,10.0,29,180,120,0.8490236082774701,0.8522296706499563,0.033853366498867214,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,4,family,0.3,5,180,120,0.8131740017487613,0.8178373651996502,0.27935283255771826,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,4,family,1.0,5,180,120,0.8131740017487613,0.8227921888662197,0.12663025571735192,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,4,family,3.0,5,180,120,0.8131740017487613,0.8175459049839697,0.05015349075356716,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,4,family,10.0,5,180,120,0.8131740017487613,0.8143398426114835,0.016153490504893012,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,4,atomic,0.3,29,180,120,0.8131740017487613,0.8344505974934422,0.40714022886023526,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,4,atomic,1.0,29,180,120,0.8131740017487613,0.8344505974934421,0.1953599165499302,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,4,atomic,3.0,29,180,120,0.8131740017487613,0.8259982512387058,0.08533060095792314,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,4,atomic,10.0,29,180,120,0.8131740017487613,0.8201690469250946,0.029699204005556933,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,math500_r1distill8b_mn4096,math500,5,family,0.3,5,180,120,0.8195861264937336,0.8484406878461092,0.19291149881065714,True
