cell,rep,arena,family,variant,size,auroc,floor,overlap,overlap_null,fallback,seconds,error
epr_triviaqa_mistral24b,2,full,a2_groupfs,a2.dufs,20,0.7319264069264069,0.7301883116883116,0.4,0.40837500000000004,0,8.015895462036132,
epr_triviaqa_mistral24b,2,full,a2_groupfs,a2.dufs_pf,20,0.7319264069264069,0.7301883116883116,0.4,0.40837500000000004,0,8.015895462036132,
epr_triviaqa_mistral24b,2,full,a3_concrete_ae,a3.cae_k3,3,0.694534632034632,0.6804025974025975,0.6666666666666666,0.4563333333333333,0,7.847032478877476,
epr_triviaqa_mistral24b,2,full,a3_concrete_ae,a3.cae_k4,4,0.6706168831168832,0.679987012987013,0.5,0.340875,0,7.847032478877476,
epr_triviaqa_mistral24b,2,full,a3_concrete_ae,a3.cae_k5,5,0.6964285714285715,0.7041428571428571,0.4,0.27090000000000003,0,7.847032478877476,
epr_triviaqa_mistral24b,2,full,a3_concrete_ae,a3.cae_k6,6,0.6886904761904762,0.7168484848484848,0.3333333333333333,0.22691666666666666,0,7.847032478877476,
epr_triviaqa_mistral24b,2,full,a3_concrete_ae,a3.cae_k7,7,0.6726190476190477,0.7114242424242424,0.14285714285714285,0.26228571428571423,0,7.847032478877476,
epr_triviaqa_mistral24b,2,full,a3_concrete_ae,a3.cae_k8,8,0.6788419913419913,0.7224177489177489,0.25,0.16975,0,7.847032478877476,
epr_triviaqa_mistral24b,2,full,a3_concrete_ae,a3.cae,6,0.6886904761904762,0.7168484848484848,0.3333333333333333,0.22691666666666666,0,7.847032478877476,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.anchor_s4,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.anchor_s5,5,0.7284090909090909,0.7041428571428571,0.4,0.4588,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.anchor_s6,6,0.7294372294372294,0.7168484848484848,0.5,0.4540833333333334,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.anchor_adapt,8,0.7266233766233766,0.7224177489177489,0.375,0.4546875,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.intrinsic_k_ah,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.good5+K_intrinsic_ah,5,0.7101190476190476,0.7041428571428571,0.4,0.4588,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.good5+K_intrinsic_kn,5,0.7101190476190476,0.7041428571428571,0.4,0.4588,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.recon_s4,4,0.691883116883117,0.679987012987013,0.75,0.45475,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.recon_s5,5,0.6895021645021646,0.7041428571428571,0.6,0.365,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.recon_s6,6,0.6811147186147186,0.7168484848484848,0.5,0.3069166666666666,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a4_antigravity,a4.recon_adapt,4,0.691883116883117,0.679987012987013,0.75,0.45475,0,0.0198961387981068,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.0_s4,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.0_s5,5,0.7284090909090909,0.7041428571428571,0.4,0.4588,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.0_s6,6,0.7294372294372294,0.7168484848484848,0.5,0.4540833333333334,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.0_adapt,8,0.7266233766233766,0.7224177489177489,0.375,0.4546875,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.3_s4,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.3_s5,5,0.7284090909090909,0.7041428571428571,0.4,0.4588,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.3_s6,6,0.7294372294372294,0.7168484848484848,0.5,0.4540833333333334,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.3_adapt,8,0.7266233766233766,0.7224177489177489,0.375,0.4546875,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.5_s4,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.5_s5,5,0.7284090909090909,0.7041428571428571,0.4,0.4588,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.5_s6,6,0.7294372294372294,0.7168484848484848,0.5,0.4540833333333334,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.5_adapt,8,0.7266233766233766,0.7224177489177489,0.375,0.4546875,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.7_s4,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.7_s5,5,0.7284090909090909,0.7041428571428571,0.4,0.4588,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.7_s6,6,0.7252705627705628,0.7168484848484848,0.3333333333333333,0.4540833333333334,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a5_mrmr,a5.mrmr_a0.7_adapt,8,0.7266233766233766,0.7224177489177489,0.375,0.4546875,0,0.0030832439661026,
epr_triviaqa_mistral24b,2,full,a7_iter_consensus,a7.iter_consensus,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,1.3679225444793701,
epr_triviaqa_mistral24b,2,full,a8_lscae,lscae.k3,3,0.7012987012987013,0.6804025974025975,0.6666666666666666,0.4563333333333333,0,5.226663589477539,
epr_triviaqa_mistral24b,2,full,a8_lscae,lscae.k4,4,0.6893398268398269,0.679987012987013,0.5,0.45475,0,5.226663589477539,
epr_triviaqa_mistral24b,2,full,a8_lscae,lscae.k5,5,0.7147186147186148,0.7041428571428571,0.6,0.4588,0,5.226663589477539,
epr_triviaqa_mistral24b,2,full,a8_lscae,lscae.k6,6,0.7293290043290043,0.7168484848484848,0.6666666666666666,0.4540833333333334,0,5.226663589477539,
epr_triviaqa_mistral24b,2,full,a8_lscae,lscae.k7,7,0.7260822510822511,0.7114242424242424,0.5714285714285714,0.45521428571428574,0,5.226663589477539,
epr_triviaqa_mistral24b,2,full,a8_lscae,lscae.k8,8,0.7215367965367966,0.7224177489177489,0.5,0.4546875,0,5.226663589477539,
epr_triviaqa_mistral24b,2,full,a8_lscae,lscae,8,0.7215367965367966,0.7224177489177489,0.5,0.4546875,0,5.226663589477539,
epr_triviaqa_mistral24b,2,full,a8_lscae,lscae.recon_only,8,0.712391774891775,0.7224177489177489,0.25,0.399625,0,5.226663589477539,
epr_triviaqa_mistral24b,2,full,classical_fs,lapscore_s4,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,lapscore_s5,5,0.7295454545454546,0.7041428571428571,0.4,0.4588,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,lapscore_s6,6,0.73008658008658,0.7168484848484848,0.3333333333333333,0.4540833333333334,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,lapscore_adapt,3,0.7261904761904762,0.6804025974025975,0.3333333333333333,0.4563333333333333,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,spec_s4,4,0.7273268398268399,0.679987012987013,0.25,0.45475,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,spec_s5,5,0.7295454545454546,0.7041428571428571,0.4,0.4588,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,spec_s6,6,0.73008658008658,0.7168484848484848,0.3333333333333333,0.4540833333333334,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,spec_adapt,3,0.7261904761904762,0.6804025974025975,0.3333333333333333,0.4563333333333333,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,mcfs_s4,4,0.6925324675324676,0.679987012987013,0.25,0.340875,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,mcfs_s5,5,0.7295995670995671,0.7041428571428571,0.4,0.365,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,mcfs_s6,6,0.7281385281385282,0.7168484848484848,0.3333333333333333,0.3069166666666666,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,classical_fs,mcfs_adapt,6,0.7281385281385282,0.7168484848484848,0.3333333333333333,0.3069166666666666,0,0.0046395063400268555,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.GOOD_5,5,0.7101190476190476,0.7041428571428571,0.4,0.4588,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.GOOD_6,6,0.7251623376623376,0.7168484848484848,0.5,0.4540833333333334,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.LOCO_5,5,0.7217532467532467,0.7041428571428571,0.6,0.4588,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.STABLE_H9,9,0.6675324675324675,0.7195043290043291,0.2222222222222222,0.30488888888888893,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.top_macro_5,5,0.7086580086580085,0.7041428571428571,0.4,0.365,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.consensus_4,4,0.6744588744588744,0.679987012987013,0.5,0.340875,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.ALL_H16,14,0.6615259740259739,0.7289415584415585,0.2857142857142857,0.29157142857142854,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.GOOD_5+topk,6,0.725487012987013,0.7168484848484848,0.5,0.4540833333333334,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.GOOD_6+topk,7,0.7306818181818182,0.7114242424242424,0.5714285714285714,0.45521428571428574,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.GOOD_5+renyi,6,0.7247835497835498,0.7168484848484848,0.3333333333333333,0.4540833333333334,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.GOOD_6+renyi,7,0.7288419913419912,0.7114242424242424,0.42857142857142855,0.45521428571428574,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.GOOD_6+both,8,0.7295995670995671,0.7224177489177489,0.5,0.4546875,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,reference_macros,ref.ENTROPY_6,6,0.698051948051948,0.7168484848484848,0.6666666666666666,0.4540833333333334,0,2.8316791240985578e-05,
epr_triviaqa_mistral24b,2,full,simple_stats,random_s4,4,0.6484307359307359,0.679987012987013,0.25,0.231875,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,random_s5,5,0.7203463203463203,0.7041428571428571,0.4,0.4588,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,random_s6,6,0.7329004329004329,0.7168484848484848,0.5,0.4540833333333334,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,mad_s4,4,0.6566558441558442,0.679987012987013,0.5,0.340875,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,mad_s5,5,0.7295995670995671,0.7041428571428571,0.6,0.365,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,mad_s6,6,0.7322510822510823,0.7168484848484848,0.5,0.38741666666666663,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,kurtosis_s4,4,0.618452380952381,0.679987012987013,0.25,0.11,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,kurtosis_s5,5,0.5676948051948052,0.7041428571428571,0.2,0.0914,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,kurtosis_s6,6,0.7148809523809523,0.7168484848484848,0.16666666666666666,0.15216666666666667,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,decorr_s4,4,0.6190476190476191,0.679987012987013,0.0,0.11,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,decorr_s5,5,0.6138528138528138,0.7041428571428571,0.0,0.0914,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,full,simple_stats,decorr_s6,6,0.6480519480519481,0.7168484848484848,0.16666666666666666,0.15216666666666667,0,0.00041049718856811523,
epr_triviaqa_mistral24b,2,keep,a1_residual,a1.relres_greedy,3,0.7103896103896105,0.6953744588744588,0.6666666666666666,0.4563333333333333,0,6.702656626701355,
epr_triviaqa_mistral24b,2,keep,a1_residual,a1.upcrres_greedy,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,6.702656626701355,
epr_triviaqa_mistral24b,2,keep,a1_residual,a1.router@good5,5,0.7101190476190476,0.7197445887445886,0.4,0.4588,0,6.702656626701355,
epr_triviaqa_mistral24b,2,keep,a1_residual,a1.router@minres,3,0.7103896103896105,0.6953744588744588,0.6666666666666666,0.4563333333333333,0,6.702656626701355,
epr_triviaqa_mistral24b,2,keep,a1_residual,a1.router@loco5,5,0.7217532467532467,0.7197445887445886,0.6,0.4588,0,6.702656626701355,
epr_triviaqa_mistral24b,2,keep,a1_residual,a1.good5+K_ah,5,0.7101190476190476,0.7197445887445886,0.4,0.4588,0,6.702656626701355,
epr_triviaqa_mistral24b,2,keep,a1_residual,a1.good5+K_kn,5,0.7101190476190476,0.7197445887445886,0.4,0.4588,0,6.702656626701355,
epr_triviaqa_mistral24b,2,keep,a1_residual,a1.minres+K_ah,3,0.7103896103896105,0.6953744588744588,0.6666666666666666,0.4563333333333333,0,6.702656626701355,
epr_triviaqa_mistral24b,2,keep,a2_groupfs,a2.select,18,0.7322510822510823,0.7307467532467534,0.4444444444444444,0.4566111111111112,0,10.217461824417114,
epr_triviaqa_mistral24b,2,keep,a2_groupfs,a2.select+groups,18,0.7322510822510823,0.7307467532467534,0.4444444444444444,0.4566111111111112,0,10.217461824417114,
epr_triviaqa_mistral24b,2,keep,a2_groupfs,a2.groups@good5,5,0.7101190476190476,0.7197445887445886,0.4,0.4588,0,10.217461824417114,
epr_triviaqa_mistral24b,2,keep,a2_groupfs,a2.dufs,18,0.7322510822510823,0.7307467532467534,0.4444444444444444,0.4566111111111112,0,10.217461824417114,
epr_triviaqa_mistral24b,2,keep,a2_groupfs,a2.dufs_pf,18,0.7322510822510823,0.7307467532467534,0.4444444444444444,0.4566111111111112,0,10.217461824417114,
epr_triviaqa_mistral24b,2,keep,a3_concrete_ae,a3.cae_k3,3,0.694534632034632,0.6953744588744588,0.6666666666666666,0.4563333333333333,0,7.7103303500584195,
epr_triviaqa_mistral24b,2,keep,a3_concrete_ae,a3.cae_k4,4,0.6904761904761905,0.7034718614718615,0.75,0.45475,0,7.7103303500584195,
epr_triviaqa_mistral24b,2,keep,a3_concrete_ae,a3.cae_k5,5,0.7038961038961039,0.7197445887445886,0.2,0.4588,0,7.7103303500584195,
epr_triviaqa_mistral24b,2,keep,a3_concrete_ae,a3.cae_k6,6,0.7160714285714286,0.7249523809523809,0.3333333333333333,0.4540833333333334,0,7.7103303500584195,
epr_triviaqa_mistral24b,2,keep,a3_concrete_ae,a3.cae_k7,7,0.6862554112554112,0.72141341991342,0.5714285714285714,0.45521428571428574,0,7.7103303500584195,
epr_triviaqa_mistral24b,2,keep,a3_concrete_ae,a3.cae_k8,8,0.7143398268398269,0.7247294372294373,0.375,0.4546875,0,7.7103303500584195,
epr_triviaqa_mistral24b,2,keep,a3_concrete_ae,a3.cae,6,0.7160714285714286,0.7249523809523809,0.3333333333333333,0.4540833333333334,0,7.7103303500584195,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.anchor_s4,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.anchor_s5,5,0.7284090909090909,0.7197445887445886,0.4,0.4588,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.anchor_s6,6,0.7294372294372294,0.7249523809523809,0.5,0.4540833333333334,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.anchor_adapt,8,0.7266233766233766,0.7247294372294373,0.375,0.4546875,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.intrinsic_k_ah,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.good5+K_intrinsic_ah,5,0.7101190476190476,0.7197445887445886,0.4,0.4588,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.good5+K_intrinsic_kn,5,0.7101190476190476,0.7197445887445886,0.4,0.4588,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.recon_s4,4,0.6990800865800866,0.7034718614718615,0.75,0.45475,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.recon_s5,5,0.7220238095238095,0.7197445887445886,0.6,0.4588,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.recon_s6,6,0.7100108225108225,0.7249523809523809,0.5,0.4540833333333334,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a4_antigravity,a4.recon_adapt,5,0.7220238095238095,0.7197445887445886,0.6,0.4588,0,0.006166674874045632,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.0_s4,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.0_s5,5,0.7284090909090909,0.7197445887445886,0.4,0.4588,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.0_s6,6,0.7294372294372294,0.7249523809523809,0.5,0.4540833333333334,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.0_adapt,8,0.7266233766233766,0.7247294372294373,0.375,0.4546875,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.3_s4,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.3_s5,5,0.7284090909090909,0.7197445887445886,0.4,0.4588,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.3_s6,6,0.7294372294372294,0.7249523809523809,0.5,0.4540833333333334,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.3_adapt,8,0.7266233766233766,0.7247294372294373,0.375,0.4546875,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.5_s4,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.5_s5,5,0.7284090909090909,0.7197445887445886,0.4,0.4588,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.5_s6,6,0.7294372294372294,0.7249523809523809,0.5,0.4540833333333334,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.5_adapt,8,0.7266233766233766,0.7247294372294373,0.375,0.4546875,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.7_s4,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.7_s5,5,0.7284090909090909,0.7197445887445886,0.4,0.4588,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.7_s6,6,0.7252705627705628,0.7249523809523809,0.3333333333333333,0.4540833333333334,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a5_mrmr,a5.mrmr_a0.7_adapt,8,0.7266233766233766,0.7247294372294373,0.375,0.4546875,0,0.0024763792753219604,
epr_triviaqa_mistral24b,2,keep,a7_iter_consensus,a7.iter_consensus,3,0.7285714285714286,0.6953744588744588,0.3333333333333333,0.4563333333333333,0,0.720421314239502,
epr_triviaqa_mistral24b,2,keep,a8_lscae,lscae.k3,3,0.7266774891774892,0.6953744588744588,0.6666666666666666,0.4563333333333333,0,4.668765991926193,
epr_triviaqa_mistral24b,2,keep,a8_lscae,lscae.k4,4,0.7174242424242424,0.7034718614718615,0.5,0.45475,0,4.668765991926193,
epr_triviaqa_mistral24b,2,keep,a8_lscae,lscae.k5,5,0.7243506493506493,0.7197445887445886,0.6,0.4588,0,4.668765991926193,
epr_triviaqa_mistral24b,2,keep,a8_lscae,lscae.k6,6,0.7291125541125543,0.7249523809523809,0.5,0.4540833333333334,0,4.668765991926193,
epr_triviaqa_mistral24b,2,keep,a8_lscae,lscae.k7,7,0.7242965367965368,0.72141341991342,0.42857142857142855,0.45521428571428574,0,4.668765991926193,
epr_triviaqa_mistral24b,2,keep,a8_lscae,lscae.k8,8,0.7290043290043292,0.7247294372294373,0.625,0.4546875,0,4.668765991926193,
epr_triviaqa_mistral24b,2,keep,a8_lscae,lscae,8,0.7290043290043292,0.7247294372294373,0.625,0.4546875,0,4.668765991926193,
epr_triviaqa_mistral24b,2,keep,a8_lscae,lscae.recon_only,8,0.7226731601731602,0.7247294372294373,0.375,0.4546875,0,4.668765991926193,
epr_triviaqa_mistral24b,2,keep,classical_fs,lapscore_s4,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,lapscore_s5,5,0.7295454545454546,0.7197445887445886,0.4,0.4588,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,lapscore_s6,6,0.7294372294372294,0.7249523809523809,0.5,0.4540833333333334,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,lapscore_adapt,3,0.7261904761904762,0.6953744588744588,0.3333333333333333,0.4563333333333333,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,spec_s4,4,0.7273268398268399,0.7034718614718615,0.25,0.45475,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,spec_s5,5,0.7295454545454546,0.7197445887445886,0.4,0.4588,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,spec_s6,6,0.7294372294372294,0.7249523809523809,0.5,0.4540833333333334,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,spec_adapt,3,0.7261904761904762,0.6953744588744588,0.3333333333333333,0.4563333333333333,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,mcfs_s4,4,0.7035714285714285,0.7034718614718615,0.75,0.45475,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,mcfs_s5,5,0.719534632034632,0.7197445887445886,0.8,0.4588,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,mcfs_s6,6,0.7170454545454545,0.7249523809523809,0.6666666666666666,0.4540833333333334,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,classical_fs,mcfs_adapt,3,0.6789502164502165,0.6953744588744588,1.0,0.4563333333333333,0,0.010175625483194986,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.GOOD_5,5,0.7101190476190476,0.7197445887445886,0.4,0.4588,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.GOOD_6,6,0.7251623376623376,0.7249523809523809,0.5,0.4540833333333334,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.LOCO_5,5,0.7217532467532467,0.7197445887445886,0.6,0.4588,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.STABLE_H9,6,0.6760281385281386,0.7249523809523809,0.3333333333333333,0.4540833333333334,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.top_macro_5,4,0.700974025974026,0.7034718614718615,0.5,0.45475,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.consensus_4,3,0.6638528138528139,0.6953744588744588,0.6666666666666666,0.4563333333333333,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.ALL_H16,9,0.6602813852813854,0.7248593073593075,0.4444444444444444,0.45655555555555555,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.GOOD_5+topk,6,0.725487012987013,0.7249523809523809,0.5,0.4540833333333334,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.GOOD_6+topk,7,0.7306818181818182,0.72141341991342,0.5714285714285714,0.45521428571428574,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.GOOD_5+renyi,6,0.7247835497835498,0.7249523809523809,0.3333333333333333,0.4540833333333334,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.GOOD_6+renyi,7,0.7288419913419912,0.72141341991342,0.42857142857142855,0.45521428571428574,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.GOOD_6+both,8,0.7295995670995671,0.7247294372294373,0.5,0.4546875,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,reference_macros,ref.ENTROPY_6,6,0.698051948051948,0.7249523809523809,0.6666666666666666,0.4540833333333334,0,2.978398249699519e-05,
epr_triviaqa_mistral24b,2,keep,simple_stats,random_s4,4,0.7214285714285715,0.7034718614718615,0.75,0.45475,0,0.0005773504575093588,
epr_triviaqa_mistral24b,2,keep,simple_stats,random_s5,5,0.7229978354978355,0.7197445887445886,0.4,0.4588,0,0.0005773504575093588,
epr_triviaqa_mistral24b,2,keep,simple_stats,random_s6,6,0.6970238095238094,0.7249523809523809,0.3333333333333333,0.4540833333333334,0,0.0005773504575093588,
epr_triviaqa_mistral24b,2,keep,simple_stats,mad_s4,4,0.7045454545454545,0.7034718614718615,0.75,0.45475,0,0.0005773504575093588,
epr_triviaqa_mistral24b,2,keep,simple_stats,mad_s5,5,0.7260822510822511,0.7197445887445886,0.6,0.4588,0,0.0005773504575093588,
epr_triviaqa_mistral24b,2,keep,simple_stats,mad_s6,6,0.7191558441558442,0.7249523809523809,0.6666666666666666,0.4540833333333334,0,0.0005773504575093588,
epr_triviaqa_mistral24b,2,keep,simple_stats,kurtosis_s4,4,0.6974025974025972,0.7034718614718615,0.25,0.45475,0,0.0005773504575093588,
epr_triviaqa_mistral24b,2,keep,simple_stats,kurtosis_s5,5,0.7334956709956709,0.7197445887445886,0.2,0.4588,0,0.0005773504575093588,
