version,cell,family,seed,budget,n,n_positive,n_training,n_labelled,n_evaluation,n_features,n_families,iu_auroc,family_ridge_auroc,full_ridge_auroc,family_ridge_fallback,full_ridge_fallback,anchored_0.1_auroc,anchored_0.1_delta_norm,anchored_0.1_delta__entropy_level,anchored_0.1_delta__entropy_dynamics,anchored_0.1_delta__sampled_token_energy,anchored_0.1_delta__partition_energy,anchored_0.1_delta__topk_distribution,anchored_0.1_delta__structural,anchored_0.3_auroc,anchored_0.3_delta_norm,anchored_0.3_delta__entropy_level,anchored_0.3_delta__entropy_dynamics,anchored_0.3_delta__sampled_token_energy,anchored_0.3_delta__partition_energy,anchored_0.3_delta__topk_distribution,anchored_0.3_delta__structural,anchored_1_auroc,anchored_1_delta_norm,anchored_1_delta__entropy_level,anchored_1_delta__entropy_dynamics,anchored_1_delta__sampled_token_energy,anchored_1_delta__partition_energy,anchored_1_delta__topk_distribution,anchored_1_delta__structural,anchored_3_auroc,anchored_3_delta_norm,anchored_3_delta__entropy_level,anchored_3_delta__entropy_dynamics,anchored_3_delta__sampled_token_energy,anchored_3_delta__partition_energy,anchored_3_delta__topk_distribution,anchored_3_delta__structural,anchored_10_auroc,anchored_10_delta_norm,anchored_10_delta__entropy_level,anchored_10_delta__entropy_dynamics,anchored_10_delta__sampled_token_energy,anchored_10_delta__partition_energy,anchored_10_delta__topk_distribution,anchored_10_delta__structural,anchored_30_auroc,anchored_30_delta_norm,anchored_30_delta__entropy_level,anchored_30_delta__entropy_dynamics,anchored_30_delta__sampled_token_energy,anchored_30_delta__partition_energy,anchored_30_delta__topk_distribution,anchored_30_delta__structural
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,2,80,621,469,372,80,249,28,6,0.7862748517614231,0.7813916986396932,0.6314963376351589,False,False,0.7942099755842343,0.21273238056350055,0.06491032115019957,-0.020777863824250332,-0.04032588885146928,0.13241855528833046,-0.010794953398417084,-0.14605688689037982,0.7915068015347053,0.11997349709760498,0.033363479471086366,-0.023707808784399514,-0.025283138949672757,0.07210406661722397,0.009361495946294283,-0.08241715174532399,0.788454830833624,0.050368152949941805,0.01566034258379508,-0.013852987250144002,-0.009821645553198961,0.027416893572562842,0.0087263646295246,-0.034285551356291834,0.7881060341820718,0.019399203625900113,0.006564759156789603,-0.006017210270767988,-0.0034708344578744626,0.009722351692208888,0.004258326221553935,-0.013127149828493152,0.7868852459016394,0.006192376115941041,0.0021799685609646233,-0.002011360588254512,-0.0010552584254380172,0.002964904709635595,0.0014852710815431412,-0.004175814549420719,0.7865364492500873,0.0021043621078729916,0.0007500761749764837,-0.0006928588163677538,-0.0003526912232134337,0.000992001599190959,0.0005180588695462931,-0.0014173316511392072
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,2,all,621,469,372,372,249,28,6,0.7862748517614231,0.7672654342518311,0.7223578653644925,False,False,0.7771189396581794,0.19819974961748116,0.06519750444964616,-0.14596261507556507,0.00380693336356634,0.0701531532127057,0.09344978230662188,-0.007649947829756705,0.7826124869201256,0.13943985036325235,0.05567500446156155,-0.09751475398823384,0.005550244727920215,0.04037134444434456,0.06753030632928679,-0.024771870345908754,0.7854900592954309,0.07590518459249457,0.033717630692174407,-0.04963922270633244,0.004321439673384099,0.014978786106849898,0.03816431342133676,-0.021473525668377343,0.7868852459016394,0.03423672769612892,0.015802755962047214,-0.021509316663530568,0.002233876547396403,0.004984976510713642,0.017486803664901046,-0.011142137423073614,0.7865364492500871,0.011813250054232128,0.005530538312739839,-0.007281623498069356,0.0008142322827777575,0.0014438551950250243,0.0060696504244714955,-0.004044209902773482,0.7865364492500871,0.004118420751408587,0.0019359891151628026,-0.0025230868588236154,0.00028862115703187446,0.0004731400548252978,0.002119681216521063,-0.0014307886604935326
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,3,20,621,469,372,20,249,28,6,0.723665852807813,0.5820544122776422,0.663149633763516,False,False,0.6442274154168119,1.2735039193424063,0.3552663895933881,-0.13306806602230828,-0.4336051503293422,0.03780451276735679,0.5096829367851955,-1.0142344951652655,0.6783222881060341,0.7256419516034504,0.22723898791075625,-0.09511127763388749,-0.2589095096126357,0.031175918771137942,0.29905444072855514,-0.5553673546117559,0.7057028252528776,0.32773476237499427,0.10614968982061393,-0.04749779094268646,-0.12820311539045276,0.0246769682045111,0.13564898956916083,-0.2417449849507281,0.7180851063829787,0.13291296430341898,0.042985957946007625,-0.01932281052597769,-0.05548197585226209,0.01292474586455972,0.05449441707287603,-0.09607159986445604,0.7200906871294035,0.043511220412617596,0.014002292388615334,-0.006256080396292456,-0.018769281601862503,0.004714890144429195,0.017703835493564777,-0.0311461338792953,0.7237530519707012,0.014907197900915947,0.004786893029188269,-0.0021321513345278122,-0.006499898838323091,0.001669958856400087,0.006047851102066225,-0.010637207557793831
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,3,40,621,469,372,40,249,28,6,0.723665852807813,0.6809382629926753,0.6914021625392396,False,False,0.6886117893268225,0.6065433196188021,-0.024875439679733914,0.20461484373973549,-0.5326315274091058,-0.13549963257742975,0.1424140271893884,-0.05541233831218947,0.7058772235786537,0.3352552992220377,0.01387180773193125,0.1314669341363216,-0.2801573855035132,-0.11118364439673314,0.06339433561180377,-0.007164399091136851,0.7156435298221137,0.14169629291149904,0.01108182988071728,0.05907311297209004,-0.11277063068838432,-0.05648639205206637,0.022866745427358642,0.005880826114375537,0.7208754795953959,0.05443086870755337,0.004761657724515663,0.023189735394468548,-0.04237749667139327,-0.02295034410539437,0.008077404367064885,0.0038035872947743904,0.7227066620160446,0.01729515451105514,0.0015532846778600164,0.007435976194259685,-0.013344559050697063,-0.007433999245911408,0.0024633051972073874,0.001416495947349771,0.7238402511335891,0.005865819863848642,0.0005297769360317658,0.0025291913062310207,-0.0045136429692723004,-0.0025349382135353127,0.0008242111749780901,0.0005021570951344698
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,3,80,621,469,372,80,249,28,6,0.723665852807813,0.596180676665504,0.6144925008719916,False,False,0.6544297174747122,0.5263666977696643,0.19668460299851606,-0.22001683511011674,0.0060464679821504805,-0.2709107316656002,0.29534412270684207,0.17120842446638168,0.6800662713637948,0.3304189642027659,0.1630487121850897,-0.13033371177024985,0.004521640599603261,-0.17000165200914916,0.181621878459549,0.060806408223762626,0.7045692361353331,0.16227686886216938,0.0891937614089931,-0.06387099677381182,0.0008499110141956676,-0.07770174211848016,0.09067495398225137,0.006206489175274957,0.7165155214509941,0.069439925853397,0.03939010367209966,-0.027783509395241164,-0.0001545615182577942,-0.03089239691982612,0.039214971927628996,-0.0024943016881127434,0.721224276246948,0.023384047879212437,0.013400481688415152,-0.009451106929233196,-0.00014308290028309528,-0.00997315640968935,0.013261965438293373,-0.00159790950087327,0.7227066620160446,0.00808775419908518,0.00464734580103287,-0.0032799891096531547,-5.965679737874663e-05,-0.0034000015048888123,0.0045924525199815885,-0.0006335827617556234
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,3,all,621,469,372,372,249,28,6,0.723665852807813,0.6965469131496337,0.6846006278339728,False,False,0.6998604813393792,0.25983969122252665,0.09984109933132529,-0.1386526485808332,-0.05731312106998732,0.009456991140408903,0.16462078513775422,-0.08859814689296255,0.7065748168817579,0.1956821541521264,0.09183737974849461,-0.09973828017005977,-0.03198948060786264,0.0027872992716473427,0.11538227693301219,-0.07460235161326452,0.7145099407045693,0.11093023694244952,0.05567184687545894,-0.05501174364687894,-0.012087996378814348,-0.002343305239607185,0.06332380674773705,-0.044926114427897845,0.7183467038716428,0.05063725134824413,0.025886559260924646,-0.024833897327276297,-0.004113295076204337,-0.0020764455308381136,0.02858334860702496,-0.020953667393967267,0.7222706662016044,0.017547822450722922,0.00902510515038948,-0.00856453738594894,-0.0012063188568023253,-0.0008822380698315889,0.009862008706051245,-0.007323215430179832,0.7231426578304847,0.006125679487706191,0.00315570554707373,-0.0029851813436817297,-0.00039693429439021207,-0.000326200982553138,0.003438170695293008,-0.002563041627940076
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,4,20,621,469,372,20,249,28,6,0.7513951866062086,0.6737007324729682,0.7245378444366934,False,False,0.7143355423787932,0.7785993342225596,0.011027914397257723,-0.45592244928301107,-0.02875098400557614,0.48697900641906217,0.05924914551253074,0.39590958005267957,0.7334321590512731,0.41421206650364284,0.0007395252082767945,-0.24005804071408432,0.016885985213808862,0.24782269157007672,0.017354368159310407,0.227905307486053,0.7448552493896059,0.16338380863224544,-0.006147072358034637,-0.08945151136261877,0.014048020302977348,0.09436644617097355,-0.00046478767010283176,0.09773597328822269,0.7504359958144403,0.060788945009315185,-0.004247412008926081,-0.03147273905536395,0.006345119531757216,0.03445240849768657,-0.0021448673063235568,0.03814305407278574,0.7501743983257761,0.019103219262881447,-0.0016745293189980468,-0.009558351613817717,0.0021392338379605173,0.010722701165483487,-0.0010068582280257886,0.01225562919654024,0.7511335891175445,0.006460444017771,-0.0006054385401284738,-0.0031932891484022495,0.0007384230323782607,0.003614382279777582,-0.0003785491493181189,0.004173890055812475
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,4,40,621,469,372,40,249,28,6,0.7513951866062086,0.49877921171956746,0.5928671084757586,False,False,0.6845134286710849,0.48481788542846876,-0.09233284289613017,0.05061851343133441,0.25966914011940584,-0.37746286360803794,0.043375563512760715,0.11033167726664368,0.7143355423787932,0.3203772226273723,-0.026202129975456075,0.033455337266346946,0.17999990502989763,-0.24690795504192933,0.013263628473281176,0.08541853228390395,0.7406696895709802,0.14945161396489678,-0.005100782579411016,0.014468012041728389,0.08483623675901805,-0.11411497647319117,0.004000765977458006,0.04318590638200136,0.7485176142309035,0.05890934130511311,-0.001308613068030692,0.00561118713267296,0.033502833543085704,-0.044761428930653206,0.001219580127323303,0.01759544977504189,0.75,0.018839218318015525,-0.0003677682643533795,0.0018016617705235358,0.010719225122250934,-0.014277788704602752,0.00032549241355178037,0.00571593608923009,0.7502615974886642,0.006398580253865705,-0.0001217322679859846,0.0006137859220393919,0.0036410724602332018,-0.004845010138442694,0.00010271931381361773,0.0019514595056741146
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,4,80,621,469,372,80,249,28,6,0.7513951866062086,0.7471224276246947,0.7545343564701779,False,False,0.7481688175793513,0.3446603845288763,-0.02005068853526788,-0.054955708357706246,-0.0608364339836529,0.280747735024361,-0.03377244691001125,-0.17806650465573695,0.7536623648412974,0.2059719365545801,-0.017321146759816646,-0.0340684331289766,-0.049885067762479134,0.1668503973063335,-0.012259192553481874,-0.10240066170730291,0.7554063480990582,0.08665577798453512,-0.008037419448402621,-0.013850712150615951,-0.02496635127008941,0.07005417488575694,-0.004038947154635002,-0.0412984540976126,0.7531391698639693,0.03273559723010659,-0.0032036936798284935,-0.005049196619573945,-0.010041882196446557,0.026486584601776914,-0.0015084181299309396,-0.015205505553758212,0.7518311824206487,0.010307652692374911,-0.0010386356193242282,-0.001557737243817429,-0.003238995369943552,0.00834750517233774,-0.0004857734024429186,-0.004725937510047794,0.7518311824206488,0.003485557490498426,-0.00035473470491945245,-0.0005230474840174177,-0.0011031008095208855,0.0028237301952667893,-0.00016600206067126256,-0.001591180487054904
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,4,all,621,469,372,372,249,28,6,0.7513951866062086,0.7558423439134985,0.7461632368329264,False,False,0.7588943146145797,0.18874260395185197,0.027521063824327733,-0.0962840376274476,-0.07091773888989299,0.10592985944923172,0.07430785501500303,-0.06183548788147019,0.7580223229856993,0.12840814379805982,0.033395017550080904,-0.06641167690020121,-0.04323272709309794,0.06461011313255556,0.05203023150052076,-0.04703438068998655,0.7567143355423788,0.06522270158297311,0.022571232391859465,-0.034525713440235015,-0.018440701808884987,0.026233710202386688,0.02899236492414132,-0.026147487899517444,0.7534879665155215,0.028118840401883862,0.01085627461785401,-0.015001336980015366,-0.006955321088921213,0.00946759425276092,0.01314288604252223,-0.01170568621947253,0.7518311824206487,0.00948988987351357,0.0038235713212813496,-0.0050710641111967915,-0.0021811392525919893,0.0028929708769961527,0.004530657195713431,-0.0040086303625062256,0.7517439832577608,0.0032845570633968056,0.0013401931601231016,-0.0017555431804710214,-0.0007361793669404621,0.0009675198611826957,0.0015781954860570936,-0.0013933807101678861
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,5,20,621,469,372,20,249,28,6,0.80772584583188,0.7420648761771886,0.752441576560865,False,False,0.7872340425531915,0.3753147646931066,0.0013050809422757662,-0.004756458670185339,0.15227549018357422,-0.19019448197113564,0.11263870476669637,-0.26227390599687855,0.7961283571677711,0.2394266490076019,0.05338179652022268,-0.02424208303021318,0.08769137781857186,-0.13976434605033142,0.08989964066468732,-0.13631591947899183,0.8065050575514474,0.13801679123108546,0.054435184515785516,-0.029945849466388817,0.039596923898185074,-0.07700211744938533,0.06194931960257885,-0.06207842439272871,0.8094698290896407,0.06915086082241305,0.03225150368438,-0.019546014545551507,0.0161285537576651,-0.034801592468718064,0.03332022780759276,-0.027894743449971848,0.809644227415417,0.025723956666010732,0.01273507091783018,-0.00806455872133738,0.005305267352804473,-0.012048202672015066,0.012737240205097212,-0.009947887743119459,0.8083362399720962,0.009228068942497104,0.004646765872511581,-0.0029840948352381227,0.0018217654723709377,-0.004207383981175044,0.004605403942195217,-0.0035255278293736306
harp-contribution-subspace-poc-v1-2026-08-12,epr_triviaqa_mistral24b,triviaqa,5,40,621,469,372,40,249,28,6,0.80772584583188,0.8085106382978724,0.7784269271014999,False,False,0.8141785838855948,0.3337788870759485,0.2111313001148098,-0.06256320570305039,-0.041388500633095716,0.2299282222199935,-0.09081262652477211,-0.009530811477334864,0.8161841646320196,0.1782631007185738,0.08249974577510907,-0.051466459805124466,-0.04253745960144015,0.14029594507038207,-0.021213458522722717,-0.019502052326336554,0.8147889780258111,0.07786183090185018,0.028256924667245404,-0.024296904989571575,-0.02407951869911606,0.06277621179239588,-0.0032791158728222836,-0.011926556039923803,0.8116498081618416,0.030474075052869594,0.009925411495907994,-0.009376331565892494,-0.010439993500863609,0.024650395486587963,-0.000665395955047174,-0.005016138914644473,0.8089466341123126,0.00976541410684125,0.0030230782888428865,-0.002948074056041664,-0.0035002874706360353,0.007911926877535008,-0.00016679603111920919,-0.001629340200561352,0.8085106382978724,0.00332109307968749,0.0010107326520048733,-0.0009944709659574173,-0.0012077675645342351,0.002692504454410311,-5.400008342489391e-05,-0.0005548941448752479
