cell,contract,diagnostic,feature_a,feature_b,value,effective_rank,layer_distance
sciq_t1.0,resid-core-32,correlation_vs_layer_distance,,,0.16251574506668898,4.3450186296184405,29
sciq_t1.0,resid-core-32,correlation_vs_layer_distance,,,0.30744446980335616,4.3450186296184405,30
sciq_t1.0,resid-core-32,correlation_vs_layer_distance,,,0.4372799435774205,4.3450186296184405,31
truthfulqa_t0.5,resid-core-32,layer_correlation,0,0,1.0,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,1,0.7986905852282467,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,2,0.3977262930580447,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,3,0.3156794514282595,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,4,0.3154252888375692,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,5,0.5047238631186107,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,6,0.5233528762103367,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,7,0.3123234763025693,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,8,0.28174904575066073,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,9,0.4634902163270666,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,10,0.23158233342877355,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,11,0.33701495369689816,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,12,0.36650571538594207,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,13,0.3133955093085982,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,14,0.3279751451087522,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,15,0.39302886000947584,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,16,0.4247939285933847,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,17,0.37694748535502465,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,18,0.43553169047648177,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,19,0.42674658668736803,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,20,0.4197788995106227,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,21,0.43117172172604795,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,22,0.4156840917025858,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,23,0.40735989605815637,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,24,0.38292322117258437,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,25,0.3520462541898933,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,26,0.33928390910365164,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,27,0.32067396183992614,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,28,0.31037424326146584,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,29,0.24135520199156454,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,30,0.08894197534097541,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,0,31,-0.40953676637496184,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,0,0.7986905852282467,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,1,1.0,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,2,0.5690657741693798,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,3,0.4579009164696045,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,4,0.4421686495833792,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,5,0.5726499020176269,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,6,0.5481203936756126,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,7,0.3792477600922155,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,8,0.3527388117154193,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,9,0.4615055075017099,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,10,0.2800000425231874,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,11,0.37730805712890503,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,12,0.4008349772613172,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,13,0.3391832076899556,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,14,0.3560650890479772,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,15,0.3363664490302847,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,16,0.3556474645745333,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,17,0.28698595597648646,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,18,0.30420963003056073,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,19,0.2850839752566001,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,20,0.26289181347812074,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,21,0.2602544105231464,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,22,0.24387386996347463,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,23,0.23707446205182947,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,24,0.2140689723746922,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,25,0.18168942756226258,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,26,0.17122756153505522,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,27,0.15912479804541788,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,28,0.16084575400276088,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,29,0.09017372812844018,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,30,-0.02562216936174715,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,1,31,-0.3867216305651913,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,0,0.3977262930580447,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,1,0.5690657741693798,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,2,1.0,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,3,0.8796518725187977,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,4,0.82171989915457,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,5,0.5068158323821687,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,6,0.421717839563025,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,7,0.474491120788238,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,8,0.5053620090590262,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,9,0.33083771208251594,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,10,0.5071952953626074,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,11,0.4701992899544045,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,12,0.47561876392381985,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,13,0.5496825084369974,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,14,0.5575366323004787,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,15,0.30696765676574667,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,16,0.1628320889030161,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,17,0.053359132704846914,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,18,0.01014132761561648,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,19,-0.029227468241729337,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,20,-0.08742075522934642,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,21,-0.14464102352393798,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,22,-0.18635213353732466,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,23,-0.15217631556265726,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,24,-0.15959377597711807,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,25,-0.1812034544115488,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,26,-0.24766381248533545,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,27,-0.2739927074600448,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,28,-0.34112958849258496,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,29,-0.455944373917773,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,30,-0.4552526332539526,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,2,31,-0.3692315744215486,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,0,0.3156794514282595,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,1,0.45790091646960446,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,2,0.8796518725187978,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,3,0.9999999999999998,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,4,0.8701412854175862,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,5,0.5479796347250712,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,6,0.4588032910520292,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,7,0.4911976802019917,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,8,0.5185640461064995,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,9,0.3136199145945815,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,10,0.5027454104821423,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,11,0.44810376614329406,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,12,0.4661998025444158,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,13,0.5416334096354151,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,14,0.5581449665669563,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,15,0.2874189419039225,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,16,0.13018165989073072,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,17,0.021833022488397094,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,18,-0.02182599141087594,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,19,-0.07143194961214007,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,20,-0.128430428871107,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,21,-0.1688650061176221,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,22,-0.21416231780479686,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,23,-0.1658736282240374,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,24,-0.17272032083984318,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,25,-0.18381514304239965,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,26,-0.24934603249432047,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,27,-0.2720563193578776,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,28,-0.3575072353055425,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,29,-0.46402142700940363,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,30,-0.4635209542005051,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,3,31,-0.317740524262923,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,0,0.3154252888375692,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,1,0.4421686495833792,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,2,0.82171989915457,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,3,0.8701412854175862,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,4,0.9999999999999998,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,5,0.6331105759828742,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,6,0.517971498702293,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,7,0.5588014183327562,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,8,0.5577960787114142,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,9,0.35329586707515753,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,10,0.5320385959083312,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,11,0.4831373307521062,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,12,0.524939787798582,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,13,0.6126289995748115,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,14,0.5999622422201029,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,15,0.2799036265142164,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,16,0.1460466254653304,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,17,0.0363934955374558,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,18,-0.0025666356000379658,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,19,-0.05184984603009042,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,20,-0.12343629664531629,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,21,-0.178058896437072,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,22,-0.23371526852310426,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,23,-0.19334953380070177,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,24,-0.19293911054034293,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,25,-0.20423556280530325,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,26,-0.2603318045511346,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,27,-0.27903875200983347,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,28,-0.357313699331978,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,29,-0.4647109121762744,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,30,-0.490142988002857,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,4,31,-0.3449586119877423,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,0,0.5047238631186107,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,1,0.572649902017627,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,2,0.5068158323821687,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,3,0.5479796347250712,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,4,0.6331105759828742,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,5,0.9999999999999998,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,6,0.7767317624354799,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,7,0.6332525336223677,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,8,0.5155289195294397,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,9,0.5170058193441763,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,10,0.3849914466873398,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,11,0.4481209327750184,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,12,0.47811035081937464,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,13,0.46485551492851007,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,14,0.48780790311664673,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,15,0.31557055602951417,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,16,0.3427370435107192,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,17,0.2598030046384589,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,18,0.26411378228776206,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,19,0.23614794880935447,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,20,0.18580959884666515,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,21,0.1557668758633315,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,22,0.12410042278711547,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,23,0.12449538211170186,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,24,0.1004695381974579,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,25,0.08789192992836035,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,26,0.08180154661697436,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,27,0.07589815546364224,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,28,0.03297441525229681,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,29,-0.03691158702115916,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,30,-0.16663105135999495,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,5,31,-0.3643937998494365,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,0,0.5233528762103367,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,1,0.5481203936756125,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,2,0.42171783956302494,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,3,0.45880329105202916,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,4,0.517971498702293,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,5,0.7767317624354799,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,6,1.0,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,7,0.6449031667212418,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,8,0.5248141285692565,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,9,0.5562392037664166,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,10,0.37676211798985354,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,11,0.47216506348648263,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,12,0.5100138580928498,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,13,0.4487331878705922,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,14,0.4569702287606163,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,15,0.40409963173484403,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,16,0.4024403482231657,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,17,0.35785284282496893,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,18,0.3544916917059519,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,19,0.31474680633978896,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,20,0.23610162933250275,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,21,0.20421873528069065,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,22,0.17762662575697374,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,23,0.1659332557593134,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,24,0.1346011496709609,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,25,0.1207085901921374,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,26,0.124213338030696,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,27,0.10451951017707183,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,28,0.08261330303747876,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,29,0.02350071409180219,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,30,-0.10574085589700294,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,6,31,-0.3584230230156233,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,0,0.3123234763025693,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,1,0.3792477600922155,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,2,0.4744911207882379,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,3,0.4911976802019917,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,4,0.5588014183327562,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,5,0.6332525336223677,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,6,0.6449031667212419,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,7,1.0,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,8,0.6968235640382882,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,9,0.553147592742988,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,10,0.5359762567540075,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,11,0.49840941733314253,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,12,0.5285862018827905,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,13,0.5548622774729326,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,14,0.5403672510750855,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,15,0.23767879903760128,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,16,0.24719555763790504,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,17,0.20819537814125905,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,18,0.16669268263629777,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,19,0.13636166330128993,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,20,0.056383383387538906,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,21,0.014578892840607779,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,22,-0.018507038581315437,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,23,-0.0013813968765174238,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,24,-0.014151471208239057,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,25,-0.02321238288724876,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,26,-0.046312853169825086,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,27,-0.0488445288460997,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,28,-0.11365465562445282,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,29,-0.20772168450432316,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,30,-0.29235830241300326,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,7,31,-0.3264245375102187,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,0,0.28174904575066073,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,1,0.3527388117154194,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,2,0.5053620090590263,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,3,0.5185640461064995,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,4,0.5577960787114142,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,5,0.5155289195294398,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,6,0.5248141285692565,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,7,0.6968235640382882,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,8,1.0,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,9,0.6372466305536864,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,10,0.6279082865582245,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,11,0.5928693248211135,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,12,0.5546602186910776,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,13,0.5474380925033113,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,14,0.5172814329732632,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,15,0.31806382003558986,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,16,0.2720048266969959,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,17,0.20203545625140712,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,18,0.15117796107052914,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,19,0.11503100886162329,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,20,0.055500939224549774,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,21,0.005033176038002992,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,22,-0.02877651804387868,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,23,-0.02562516730619067,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,24,-0.027329542559054038,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,25,-0.04520466678466495,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,26,-0.08725574889832803,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,27,-0.10399211759977242,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,28,-0.16144492124534954,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,29,-0.24050449088778622,4.262458057693982,
truthfulqa_t0.5,resid-core-32,layer_correlation,8,30,-0.3364636498262399,4.262458057693982,
