cell,contract,diagnostic,feature_a,feature_b,value,effective_rank,layer_distance
sciq_t1.0,resid-core-L,layer_correlation,18,2,0.17556032849536443,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,3,0.10100449467491206,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,4,0.035827026954409515,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,5,0.3214452529705153,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,6,0.32407945187259246,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,7,0.3665104594436912,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,8,0.21039895240421785,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,9,0.27371433490242875,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,10,0.03882118904832207,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,11,-0.016562323426815084,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,12,0.12558457862306088,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,13,0.12645340053167548,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,14,0.2494123105100847,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,15,0.581300713692601,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,16,0.6048266484232748,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,17,0.9041028262378187,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,18,1.0,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,19,0.9322099356963187,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,20,0.8468857200728147,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,21,0.7648040356372281,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,22,0.6722612473556064,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,23,0.5977964309340748,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,24,0.5532387235770225,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,25,0.5250252087110336,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,26,0.48813674940091806,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,27,0.4654101772078628,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,28,0.4444059465763633,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,29,0.31264341503948523,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,30,-0.22156061532925655,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,18,31,-0.6335826723823937,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,0,0.4450184558839316,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,1,0.47909344741734866,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,2,0.1888107323745282,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,3,0.12202611708383528,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,4,0.039170612688161084,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,5,0.36425212194746537,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,6,0.2819685815155258,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,7,0.37783040412087154,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,8,0.21706265962088253,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,9,0.30630431335160224,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,10,0.04823885460206368,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,11,-0.015195860536081619,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,12,0.14748862369775326,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,13,0.11046080549733046,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,14,0.24049605544863303,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,15,0.5538001013429817,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,16,0.5615612314867615,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,17,0.8415555340298816,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,18,0.9322099356963187,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,19,1.0,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,20,0.8847315645293949,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,21,0.8021812151461692,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,22,0.7084222993178038,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,23,0.6274250914793602,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,24,0.5663293263132902,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,25,0.5414655513037802,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,26,0.5013079035909963,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,27,0.4725190330603269,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,28,0.4538372508310238,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,29,0.32663688483536313,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,30,-0.251784244505094,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,19,31,-0.684602630026821,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,0,0.5479431954660791,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,1,0.6097415078553209,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,2,0.006285390153459724,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,3,-0.11573933278944516,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,4,-0.21955189911417872,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,5,0.22898688803697906,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,6,0.10264672337753758,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,7,0.3300442569605717,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,8,0.18735075009254903,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,9,0.26447184481241426,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,10,-0.16988197685346396,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,11,-0.19328540983194895,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,12,-0.0020880821360142444,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,13,-0.025638725695053797,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,14,0.08385437592075297,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,15,0.5415156759242585,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,16,0.5617574430876651,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,17,0.8486356018287468,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,18,0.8468857200728147,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,19,0.8847315645293949,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,20,1.0,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,21,0.9568325557065298,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,22,0.8781451841955997,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,23,0.8156132984196879,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,24,0.7606475271797681,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,25,0.7501005319637601,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,26,0.727583568423653,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,27,0.7170504322059661,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,28,0.7003511295409375,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,29,0.5336631921913807,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,30,-0.17932883641058917,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,20,31,-0.6412214630368236,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,0,0.5801585955990123,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,1,0.6093263244975753,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,2,-0.11022849702931435,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,3,-0.23150528151432556,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,4,-0.33402849524325623,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,5,0.15254745840755465,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,6,-0.0032884783212661674,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,7,0.3054521188575773,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,8,0.1869011910227599,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,9,0.26963542770347537,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,10,-0.24438789902858282,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,11,-0.24794263922534027,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,12,-0.05306261755221426,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,13,-0.049692469141137924,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,14,0.023713569724636,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,15,0.5119559060064821,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,16,0.5474285219698675,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,17,0.8085556410967625,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,18,0.7648040356372281,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,19,0.8021812151461692,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,20,0.9568325557065297,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,21,0.9999999999999999,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,22,0.9253736170969592,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,23,0.872865842711595,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,24,0.8294605923726688,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,25,0.8223381538622673,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,26,0.8039380009772509,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,27,0.7910235269469804,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,28,0.778689457843889,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,29,0.6005942976583619,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,30,-0.18695445340466857,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,21,31,-0.603884605507977,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,0,0.5480896773997898,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,1,0.5913809870548203,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,2,-0.16415729250938926,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,3,-0.28596714416613706,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,4,-0.38978166716344176,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,5,0.09921074260365552,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,6,-0.07261942355668363,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,7,0.250973600295474,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,8,0.15647995257155942,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,9,0.22164443970154915,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,10,-0.31503799271155347,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,11,-0.28644056680809815,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,12,-0.10270362983701346,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,13,-0.12285154863951749,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,14,-0.06858224031787483,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,15,0.4340781488712053,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,16,0.4776113008896754,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,17,0.7339746760475894,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,18,0.6722612473556064,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,19,0.7084222993178038,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,20,0.8781451841955996,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,21,0.9253736170969592,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,22,1.0,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,23,0.9337589246602244,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,24,0.8708761205659598,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,25,0.8520940483338278,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,26,0.8383431222231104,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,27,0.817567520112879,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,28,0.80522792855345,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,29,0.6370282075059663,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,30,-0.09577249229125492,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,22,31,-0.5336997366764286,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,0,0.5527303970524241,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,1,0.6043172777171124,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,2,-0.19696863526845557,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,3,-0.3082176539830313,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,4,-0.43724772360154895,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,5,0.08924080675157882,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,6,-0.10100409068722466,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,7,0.24340654713708687,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,8,0.14211588010356038,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,9,0.1910986422484787,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,10,-0.342959724753729,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,11,-0.30339745341438806,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,12,-0.10529269763980482,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,13,-0.12767722555803923,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,14,-0.06773697374780316,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,15,0.4239505244713457,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,16,0.4769932586050098,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,17,0.687006840292237,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,18,0.5977964309340748,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,19,0.6274250914793602,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,20,0.8156132984196879,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,21,0.872865842711595,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,22,0.9337589246602243,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,23,1.0,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,24,0.9103391074718864,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,25,0.8829053122809641,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,26,0.8658291657586712,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,27,0.8366463725803308,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,28,0.8225888847379913,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,29,0.6447597043893851,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,30,-0.06316752765451233,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,23,31,-0.4851892458738088,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,0,0.5106180212693928,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,1,0.5376502814742996,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,2,-0.21795995788640718,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,3,-0.345480487297278,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,4,-0.4570363632466488,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,5,-0.011649835721461705,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,6,-0.14819515850691667,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,7,0.15153165673347166,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,8,0.11242190963898896,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,9,0.17292733283675038,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,10,-0.3694773191836212,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,11,-0.3036059599456208,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,12,-0.15156987770442185,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,13,-0.12317309016325383,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,14,-0.0942563437771799,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,15,0.3779544240056998,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,16,0.46524632992542747,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,17,0.6607379678838061,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,18,0.5532387235770225,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,19,0.5663293263132902,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,20,0.760647527179768,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,21,0.8294605923726688,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,22,0.8708761205659596,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,23,0.9103391074718864,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,24,1.0,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,25,0.9254704383731764,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,26,0.8913948458691241,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,27,0.8445859667340891,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,28,0.822066501570881,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,29,0.6650293189552543,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,30,-0.05704723234771871,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,24,31,-0.42565541258339795,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,0,0.531626090444567,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,1,0.5647750783136642,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,2,-0.2635854702103579,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,3,-0.37615484248908715,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,4,-0.4959670162819205,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,5,0.0023284592083618674,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,6,-0.16279604197668937,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,7,0.19753166929376886,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,8,0.0842265753062958,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,9,0.16577495249985588,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,10,-0.40236862687939945,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,11,-0.3747001378099678,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,12,-0.20281999806622925,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,13,-0.1666388409175959,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,14,-0.11639209745386994,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,15,0.36543608587268495,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,16,0.42846190393735617,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,17,0.630321118110625,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,18,0.5250252087110336,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,19,0.5414655513037802,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,20,0.7501005319637601,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,21,0.8223381538622672,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,22,0.8520940483338278,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,23,0.8829053122809641,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,24,0.9254704383731766,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,25,1.0,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,26,0.9629447457287947,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,27,0.9053492098977055,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,28,0.8819641099525906,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,29,0.7229591348135287,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,30,-0.006088558225920965,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,25,31,-0.39864944192029644,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,0,0.5263170963335273,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,1,0.5608054372415788,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,2,-0.2999658984510325,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,3,-0.42065475664655866,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,4,-0.534310297929429,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,5,-0.027075498892229623,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,6,-0.20074863883839486,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,7,0.16917681485186423,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,8,0.05660733960133225,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,9,0.1293442733360315,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,10,-0.4513352935749499,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,11,-0.42301491341432346,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,12,-0.2510169155228565,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,13,-0.21469820360974454,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,14,-0.16560936329400724,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,15,0.33265166562306736,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,16,0.3962293970159521,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,17,0.597848872200486,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,18,0.4881367494009181,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,19,0.5013079035909964,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,20,0.727583568423653,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,21,0.8039380009772509,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,22,0.8383431222231104,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,23,0.8658291657586712,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,24,0.8913948458691241,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,25,0.9629447457287946,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,26,1.0,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,27,0.9454422094877606,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,28,0.9238693046095975,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,29,0.7751746265742406,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,30,0.051047335969255044,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,26,31,-0.3803447247072648,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,0,0.5358639566096446,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,1,0.5926278097009572,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,2,-0.3349419950353714,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,3,-0.4670910974468954,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,4,-0.5823056282116474,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,5,-0.041991961817671154,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,6,-0.2516401787655319,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,7,0.16145816674103045,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,8,0.06997873576989071,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,9,0.12426887329384682,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,10,-0.5122083774908135,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,11,-0.47421742631635994,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,12,-0.28358197256456863,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,13,-0.2555867364901904,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,14,-0.18293401460433723,4.3450186296184405,
sciq_t1.0,resid-core-L,layer_correlation,27,15,0.3583402902942425,4.3450186296184405,
