cell,group,removed,n_pool,auroc,n_kept,excluded_by_upcr
lapeigvals_gsm8k_phi35,math,sw_var_peak,28,0.8086846625548465,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,pe_mean,28,0.8088448633398303,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,hurst_exponent,28,0.8061169999732999,17,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,cusum_max,28,0.8072206053809664,17,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,cusum_shift_idx,28,0.8088448633398303,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,epr_spilled,28,0.8115059763792842,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,sw_var_peak_spilled,28,0.8083153107450227,17,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,cusum_max_spilled,28,0.8090718144518907,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,epr_energy,28,0.8088448633398303,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,min_energy,28,0.8088448633398303,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,sw_var_peak_energy,28,0.8088448633398303,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,cusum_max_energy,28,0.8088448633398303,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,mean_top1_logprob,28,0.811203374896537,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,logprob_margin,28,0.8092409152804849,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,mean_logprob_entropy,28,0.8110253740243327,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,varentropy,28,0.8096725673955802,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,renyi_entropy_2,28,0.811163324700291,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
lapeigvals_gsm8k_phi35,math,topk_tail_mass,28,0.8098238681369538,18,spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy
losnet_hotpotqa_mistral7b,QA,__FULL__,29,0.5695668496040329,23,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,epr,28,0.5700852714564079,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,trace_length,28,0.5671535064981498,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,spectral_entropy,28,0.5675467920413306,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,low_band_power,28,0.571157868392356,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,high_band_power,28,0.5721589588659075,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,hl_ratio,28,0.5733209388798512,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,dominant_freq,28,0.5704428037683906,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,spectral_centroid,28,0.5718550564007223,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,stft_max_high_power,28,0.5695668496040329,23,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,stft_spectral_entropy,28,0.5695668496040329,23,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,rpdi,28,0.5695668496040329,23,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,sw_var_peak,28,0.5674395323477359,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,pe_mean,28,0.5695668496040329,23,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,hurst_exponent,28,0.5701567779188044,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,cusum_max,28,0.5709612256207655,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,cusum_shift_idx,28,0.5695668496040329,23,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,epr_spilled,28,0.5699780117628132,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,sw_var_peak_spilled,28,0.567189259729348,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,cusum_max_spilled,28,0.570639446539981,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,epr_energy,28,0.5713187579327482,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,min_energy,28,0.5691914406764511,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,sw_var_peak_energy,28,0.5695668496040329,23,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,cusum_max_energy,28,0.5694059600636407,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,mean_top1_logprob,28,0.5699780117628132,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,logprob_margin,28,0.5698886286848174,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,mean_logprob_entropy,28,0.5693165769856451,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,varentropy,28,0.5680652138937057,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,renyi_entropy_2,28,0.5697277391444252,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
losnet_hotpotqa_mistral7b,QA,topk_tail_mass,28,0.5687087720552746,22,stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
math500_dsmath7b,math,__FULL__,30,0.7865136091256949,24,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,epr,29,0.7844920944336149,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,trace_length,29,0.7829037614612663,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,spectral_entropy,29,0.786152624359252,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,low_band_power,29,0.7914230019493178,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,high_band_power,29,0.7916395928091834,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,hl_ratio,29,0.7913508049960292,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,dominant_freq,29,0.7882463360046206,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,spectral_centroid,29,0.7903400476499891,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,stft_max_high_power,29,0.7865136091256949,24,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,stft_spectral_entropy,29,0.7894014872572377,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,rpdi,29,0.7842755035737492,22,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,sw_var_peak,29,0.7869467908454264,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,pe_mean,29,0.7865136091256949,24,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,hurst_exponent,29,0.787524366471735,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,cusum_max,29,0.7844920944336149,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,cusum_shift_idx,29,0.7865136091256949,24,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,epr_spilled,29,0.7845642913869035,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,sw_var_peak_spilled,29,0.7870189877987149,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,cusum_max_spilled,29,0.784636488340192,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,min_spilled,29,0.7865136091256949,24,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,epr_energy,29,0.7895458811638149,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,min_energy,29,0.786152624359252,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,sw_var_peak_energy,29,0.7842755035737492,22,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,cusum_max_energy,29,0.7850696700599235,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,mean_top1_logprob,29,0.7848530792000578,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,logprob_margin,29,0.7821817919283807,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,mean_logprob_entropy,29,0.7847808822467691,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,varentropy,29,0.7843477005270377,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,renyi_entropy_2,29,0.7850696700599235,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_dsmath7b,math,topk_tail_mass,29,0.785647245686232,23,spectral_entropy|stft_max_high_power|pe_mean|cusum_shift_idx|min_spilled|min_energy
math500_qwenmath7b,math,__FULL__,28,0.9155045638945232,8,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,epr,27,0.8942697768762679,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,spectral_entropy,27,0.9212728194726166,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,low_band_power,27,0.8961080121703854,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,high_band_power,27,0.9231110547667343,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,hl_ratio,27,0.9228575050709938,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,spectral_centroid,27,0.923618154158215,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,stft_max_high_power,27,0.9233646044624747,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,stft_spectral_entropy,27,0.9241886409736308,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,rpdi,27,0.8956643002028398,18,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,sw_var_peak,27,0.8935091277890468,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,pe_mean,27,0.9013057809330627,13,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,hurst_exponent,27,0.8975659229208924,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,cusum_max,27,0.8876774847870184,18,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,cusum_shift_idx,27,0.9233646044624747,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,epr_spilled,27,0.8943331643002029,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,sw_var_peak_spilled,27,0.8895157200811359,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,cusum_max_spilled,27,0.887614097363083,18,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,min_spilled,27,0.9155045638945232,8,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,epr_energy,27,0.920892494929006,14,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,min_energy,27,0.9227307302231237,14,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,sw_var_peak_energy,27,0.9323022312373225,10,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,cusum_max_energy,27,0.8895157200811359,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,mean_top1_logprob,27,0.9244421906693712,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,logprob_margin,27,0.9230476673427992,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,mean_logprob_entropy,27,0.8942063894523328,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,varentropy,27,0.9238083164300203,16,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,renyi_entropy_2,27,0.8943965517241379,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_qwenmath7b,math,topk_tail_mass,27,0.8946501014198783,17,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|hurst_exponent|epr_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass
math500_r1distill8b,math,__FULL__,28,0.8385677026733319,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,epr,27,0.8369919582699412,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,spectral_entropy,27,0.8339491414909802,20,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,low_band_power,27,0.8394370788958921,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,high_band_power,27,0.839002390784612,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,hl_ratio,27,0.839219734840252,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,spectral_centroid,27,0.8391653988263422,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,stft_max_high_power,27,0.8361769180612909,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,stft_spectral_entropy,27,0.8385677026733319,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,rpdi,27,0.8340578135188003,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,sw_var_peak,27,0.838730710715062,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,pe_mean,27,0.8385677026733319,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
