held_family,cell,candidate,candidate_role,support_size,selected_features,graph_role,tie_seed,n,error_rate,graph_eligible,selected_k,largest_component_fraction,isolated_fraction,logistic_auroc,exact_eligible,crt_eligible,exact_effect,exact_z,exact_p,crt_effect,crt_z,crt_p,min_conditional_effect,fixed_k_positive_count,fixed_k_sensitivity,iu_auroc,liu_auroc,liu_delta_auroc
gsm8k,lapeigvals_gsm8k_nemo,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,307,1319,0.17058377558756635,True,3,1.0,0.0,0.7953077391834247,True,True,0.15353831839119267,7.449504393176571,0.005,0.18817153974740494,8.283246597949113,0.005,0.15353831839119267,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.15163560245238064, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.1422304886546411, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.15881578928975204, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.1517082330800928, ""positive"": true}}",0.7847044485070079,0.7841478773105829,-0.0005565711964250486
gsm8k,lapeigvals_gsm8k_nemo,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,307,1319,0.17058377558756635,True,10,1.0,0.0,0.7953077391834247,True,True,0.152341881405971,9.630809933769005,0.005,0.1833565465927573,12.665046403610202,0.005,0.152341881405971,0,{},nan,nan,nan
gsm8k,lapeigvals_gsm8k_phi35,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,101,1319,0.15238817285822592,True,3,1.0,0.0,0.7703566247474611,True,True,0.14431049608900068,6.587570875057717,0.005,0.1763851285142543,7.588017768912817,0.005,0.14431049608900068,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.1553841961462871, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.14185882355397492, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.1542284732474588, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.15414252837103626, ""positive"": true}}",0.7855979494299521,0.7859450511307505,0.0003471017007984356
gsm8k,lapeigvals_gsm8k_phi35,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,101,1319,0.15238817285822592,True,10,1.0,0.0,0.7703566247474611,True,True,0.13324071547784197,8.263357837829439,0.005,0.1662433827072588,11.829208560996543,0.005,0.13324071547784197,0,{},nan,nan,nan
gsm8k,lapeigvals_gsm8k_phi35,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,211,1319,0.15238817285822592,True,3,1.0,0.0,0.7703566247474611,True,True,0.14431049608900068,6.587570875057717,0.005,0.1763851285142543,7.588017768912817,0.005,0.14431049608900068,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.1553841961462871, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.14185882355397492, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.1542284732474588, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.15414252837103626, ""positive"": true}}",0.7855979494299521,0.7859450511307505,0.0003471017007984356
gsm8k,lapeigvals_gsm8k_phi35,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,211,1319,0.15238817285822592,True,10,1.0,0.0,0.7703566247474611,True,True,0.13324071547784197,8.263357837829439,0.005,0.1662433827072588,11.829208560996543,0.005,0.13324071547784197,0,{},nan,nan,nan
gsm8k,lapeigvals_gsm8k_phi35,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,307,1319,0.15238817285822592,True,3,1.0,0.0,0.7703566247474611,True,True,0.14431049608900068,6.587570875057717,0.005,0.1763851285142543,7.588017768912817,0.005,0.14431049608900068,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.1553841961462871, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.14185882355397492, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.1542284732474588, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.15414252837103626, ""positive"": true}}",0.7855979494299521,0.7859450511307505,0.0003471017007984356
gsm8k,lapeigvals_gsm8k_phi35,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,307,1319,0.15238817285822592,True,10,1.0,0.0,0.7703566247474611,True,True,0.13324071547784197,8.263357837829439,0.005,0.1662433827072588,11.829208560996543,0.005,0.13324071547784197,0,{},nan,nan,nan
gsm8k,noise_gsm8k_mistral7b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,101,1319,0.5011372251705838,True,3,1.0,0.0,0.7686267927842588,True,True,0.10454112282540523,4.869374684926234,0.005,0.14661417813526786,6.018414533827525,0.005,0.10454112282540523,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.11540084395953236, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.117777544472503, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.10886361496683465, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.11892028824401064, ""positive"": true}}",0.7580206834077501,0.7585425968758766,0.000521913468126467
gsm8k,noise_gsm8k_mistral7b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,101,1319,0.5011372251705838,True,7,1.0,0.0,0.7686267927842588,True,True,0.10590943405223917,5.199916500426757,0.005,0.1509666521091495,7.946800833571517,0.005,0.10590943405223917,0,{},nan,nan,nan
gsm8k,noise_gsm8k_mistral7b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,211,1319,0.5011372251705838,True,3,1.0,0.0,0.7686267927842588,True,True,0.10454112282540523,4.869374684926234,0.005,0.14661417813526786,6.018414533827525,0.005,0.10454112282540523,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.11540084395953236, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.117777544472503, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.10886361496683465, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.11892028824401064, ""positive"": true}}",0.7580206834077501,0.7585425968758766,0.000521913468126467
gsm8k,noise_gsm8k_mistral7b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,211,1319,0.5011372251705838,True,7,1.0,0.0,0.7686267927842588,True,True,0.10590943405223917,5.199916500426757,0.005,0.1509666521091495,7.946800833571517,0.005,0.10590943405223917,0,{},nan,nan,nan
gsm8k,noise_gsm8k_mistral7b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,307,1319,0.5011372251705838,True,3,1.0,0.0,0.7686267927842588,True,True,0.10454112282540523,4.869374684926234,0.005,0.14661417813526786,6.018414533827525,0.005,0.10454112282540523,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.11540084395953236, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.117777544472503, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.10886361496683465, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.11892028824401064, ""positive"": true}}",0.7580206834077501,0.7585425968758766,0.000521913468126467
gsm8k,noise_gsm8k_mistral7b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,307,1319,0.5011372251705838,True,7,1.0,0.0,0.7686267927842588,True,True,0.10590943405223917,5.199916500426757,0.005,0.1509666521091495,7.946800833571517,0.005,0.10590943405223917,0,{},nan,nan,nan
gsm8k,noise_gsm8k_phi3mini,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,101,1319,0.29037149355572406,True,3,1.0,0.0,0.6667280355269911,True,True,0.07641309471664917,4.037326407763708,0.005,0.08611382201551906,4.559793453518187,0.005,0.07641309471664917,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.07981217831361198, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.08258600659454444, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.07482042633840828, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.07485817775562846, ""positive"": true}}",0.6755121510343443,0.6747840931914039,-0.0007280578429403883
gsm8k,noise_gsm8k_phi3mini,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,101,1319,0.29037149355572406,True,10,1.0,0.0,0.6667280355269911,True,True,0.06950248491624014,5.9361690523401585,0.005,0.07752881724170872,5.949387028800945,0.005,0.06950248491624014,0,{},nan,nan,nan
gsm8k,noise_gsm8k_phi3mini,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,211,1319,0.29037149355572406,True,3,1.0,0.0,0.6667280355269911,True,True,0.07641309471664917,4.037326407763708,0.005,0.08611382201551906,4.559793453518187,0.005,0.07641309471664917,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.07981217831361198, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.08258600659454444, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.07482042633840828, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.07485817775562846, ""positive"": true}}",0.6755121510343443,0.6747840931914039,-0.0007280578429403883
gsm8k,noise_gsm8k_phi3mini,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,211,1319,0.29037149355572406,True,10,1.0,0.0,0.6667280355269911,True,True,0.06950248491624014,5.9361690523401585,0.005,0.07752881724170872,5.949387028800945,0.005,0.06950248491624014,0,{},nan,nan,nan
gsm8k,noise_gsm8k_phi3mini,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,307,1319,0.29037149355572406,True,3,1.0,0.0,0.6667280355269911,True,True,0.07641309471664917,4.037326407763708,0.005,0.08611382201551906,4.559793453518187,0.005,0.07641309471664917,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.07981217831361198, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.08258600659454444, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.07482042633840828, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.07485817775562846, ""positive"": true}}",0.6755121510343443,0.6747840931914039,-0.0007280578429403883
gsm8k,noise_gsm8k_phi3mini,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,307,1319,0.29037149355572406,True,10,1.0,0.0,0.6667280355269911,True,True,0.06950248491624014,5.9361690523401585,0.005,0.07752881724170872,5.949387028800945,0.005,0.06950248491624014,0,{},nan,nan,nan
gsm8k,trace_gsm8k_llama8b_k10,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,101,5000,0.264,True,3,1.0,0.0,0.8054977766798419,True,True,0.20025444270796255,18.36631299568501,0.005,0.2239208313076013,17.900977389677024,0.005,0.20025444270796255,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.20387843203048056, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.20064681052431896, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.20563778505048033, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.20749332976249385, ""positive"": true}}",0.802231554677207,0.8023773056653493,0.00014575098814229026
gsm8k,trace_gsm8k_llama8b_k10,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,101,5000,0.264,True,10,1.0,0.0,0.8054977766798419,True,True,0.20824972678342496,22.30279510966789,0.005,0.23141805802477727,22.78613755968864,0.005,0.20824972678342496,0,{},nan,nan,nan
gsm8k,trace_gsm8k_llama8b_k10,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,211,5000,0.264,True,3,1.0,0.0,0.8054977766798419,True,True,0.20025444270796255,18.36631299568501,0.005,0.2239208313076013,17.900977389677024,0.005,0.20025444270796255,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.20387843203048056, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.20064681052431896, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.20563778505048033, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.20749332976249385, ""positive"": true}}",0.802231554677207,0.8023773056653493,0.00014575098814229026
gsm8k,trace_gsm8k_llama8b_k10,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,211,5000,0.264,True,10,1.0,0.0,0.8054977766798419,True,True,0.20824972678342496,22.30279510966789,0.005,0.23141805802477727,22.78613755968864,0.005,0.20824972678342496,0,{},nan,nan,nan
gsm8k,trace_gsm8k_llama8b_k10,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,307,5000,0.264,True,3,1.0,0.0,0.8054977766798419,True,True,0.20025444270796255,18.36631299568501,0.005,0.2239208313076013,17.900977389677024,0.005,0.20025444270796255,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.20387843203048056, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.20064681052431896, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.20563778505048033, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.20749332976249385, ""positive"": true}}",0.802231554677207,0.8023773056653493,0.00014575098814229026
gsm8k,trace_gsm8k_llama8b_k10,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,307,5000,0.264,True,10,1.0,0.0,0.8054977766798419,True,True,0.20824972678342496,22.30279510966789,0.005,0.23141805802477727,22.78613755968864,0.005,0.20824972678342496,0,{},nan,nan,nan
gsm8k,ars_gsm8k_r1distill8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,101,500,0.272,True,3,0.978,0.0,0.6957821590174531,True,True,0.07629130761366992,2.928499489939104,0.005,0.09599883360540232,2.625092218117423,0.005,0.07629130761366992,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.05717784123952874, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.04968073160699125, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.0751310666251841, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.06526896025496551, ""positive"": true}}",0.6962265675500969,0.6951155462184875,-0.001111021331609452
gsm8k,ars_gsm8k_r1distill8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,101,500,0.272,True,10,1.0,0.0,0.6957821590174531,True,True,0.057994442637037215,3.377711633907401,0.005,0.07982572017506727,3.7098272854247143,0.005,0.057994442637037215,0,{},nan,nan,nan
gsm8k,ars_gsm8k_r1distill8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,211,500,0.272,True,3,0.978,0.0,0.6957821590174531,True,True,0.07629130761366992,2.928499489939104,0.005,0.09599883360540232,2.625092218117423,0.005,0.07629130761366992,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.05717784123952874, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.04968073160699125, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.0751310666251841, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.06526896025496551, ""positive"": true}}",0.6962265675500969,0.6951155462184875,-0.001111021331609452
gsm8k,ars_gsm8k_r1distill8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,211,500,0.272,True,10,1.0,0.0,0.6957821590174531,True,True,0.057994442637037215,3.377711633907401,0.005,0.07982572017506727,3.7098272854247143,0.005,0.057994442637037215,0,{},nan,nan,nan
gsm8k,ars_gsm8k_r1distill8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,307,500,0.272,True,3,0.978,0.0,0.6957821590174531,True,True,0.07629130761366992,2.928499489939104,0.005,0.09599883360540232,2.625092218117423,0.005,0.07629130761366992,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.05717784123952874, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.04968073160699125, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.0751310666251841, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.06526896025496551, ""positive"": true}}",0.6962265675500969,0.6951155462184875,-0.001111021331609452
gsm8k,ars_gsm8k_r1distill8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,307,500,0.272,True,10,1.0,0.0,0.6957821590174531,True,True,0.057994442637037215,3.377711633907401,0.005,0.07982572017506727,3.7098272854247143,0.005,0.057994442637037215,0,{},nan,nan,nan
gsm8k,internalstates_gsm8k_qwen25_7b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,101,500,0.706,True,3,0.918,0.0,0.650054922818986,True,True,0.03717720066053688,1.0698305550037113,0.13,0.09380046512135853,2.720095101865696,0.005,0.03717720066053688,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.05268010459565331, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.0560202936670474, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.04402090284909923, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.05278464241646453, ""positive"": true}}",0.593686766491299,0.6048447707694976,0.011158004278198574
gsm8k,internalstates_gsm8k_qwen25_7b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,101,500,0.706,True,10,1.0,0.0,0.650054922818986,True,True,0.06388172614889909,2.976435183738286,0.01,0.09266761963327451,4.4436135666704235,0.005,0.06388172614889909,0,{},nan,nan,nan
gsm8k,internalstates_gsm8k_qwen25_7b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,211,500,0.706,True,3,0.918,0.0,0.650054922818986,True,True,0.03717720066053688,1.0698305550037113,0.13,0.09380046512135853,2.720095101865696,0.005,0.03717720066053688,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.05268010459565331, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.0560202936670474, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.04402090284909923, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.05278464241646453, ""positive"": true}}",0.593686766491299,0.6048447707694976,0.011158004278198574
gsm8k,internalstates_gsm8k_qwen25_7b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,211,500,0.706,True,10,1.0,0.0,0.650054922818986,True,True,0.06388172614889909,2.976435183738286,0.01,0.09266761963327451,4.4436135666704235,0.005,0.06388172614889909,0,{},nan,nan,nan
gsm8k,internalstates_gsm8k_qwen25_7b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,307,500,0.706,True,3,0.918,0.0,0.650054922818986,True,True,0.03717720066053688,1.0698305550037113,0.13,0.09380046512135853,2.720095101865696,0.005,0.03717720066053688,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.05268010459565331, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.0560202936670474, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.04402090284909923, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.05278464241646453, ""positive"": true}}",0.593686766491299,0.6048447707694976,0.011158004278198574
gsm8k,internalstates_gsm8k_qwen25_7b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,307,500,0.706,True,10,1.0,0.0,0.650054922818986,True,True,0.06388172614889909,2.976435183738286,0.01,0.09266761963327451,4.4436135666704235,0.005,0.06388172614889909,0,{},nan,nan,nan
gsm8k,lapeigvals_gsm8k_llama3b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,101,1319,0.5549658832448825,True,3,0.9810462471569371,0.0,0.7105989517878255,True,True,0.12384147041444668,5.794504412939769,0.005,0.14724494562132634,6.787038790014471,0.005,0.12384147041444668,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.13326981338365054, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.13150440927454052, ""positive"": true}, ""5"": {""healthy"": true, ""min_conditional_effect"": 0.13273912750056255, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.13202916921553814, ""positive"": true}}",0.7025395406857132,0.7046503942432113,0.0021108535574980714
gsm8k,lapeigvals_gsm8k_llama3b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,101,1319,0.5549658832448825,True,10,1.0,0.0,0.7105989517878255,True,True,0.12175144225299522,8.972603296474478,0.005,0.13784841424846053,9.828288133497656,0.005,0.12175144225299522,0,{},nan,nan,nan
