method,benchmark,metric,stratum,N,estimate,coverage
evidence__all__position2__equal,pb,tol1,q4,2221,0.5454968184774802,3400
evidence__all__position2__equal,pb,early,q4,2221,0.19294991175541065,3400
evidence__all__position2__equal,pb,late,q4,2221,0.5141574762291068,3400
evidence__all__position2__equal,pb,f1,q4,2221,0.3241603063812748,3400
evidence__all__position2__equal,pb,sla,q8,2221,0.26832871901279454,3400
evidence__all__position2__equal,pb,tol1,q8,2221,0.5263924019515022,3400
evidence__all__position2__equal,pb,early,q8,2221,0.24028384881505976,3400
evidence__all__position2__equal,pb,late,q8,2221,0.49138743217214575,3400
evidence__all__position2__equal,pb,f1,q8,2221,0.3054747129607262,3400
evidence__all__position2__equal,prm,within_auc,all,6030,0.7695553964126172,6969
evidence__all__position2__equal,prm,step_auroc_mean_folds,all,94203,0.663500966065474,6969
evidence__all__position2__equal,prm,step_auprc_mean_folds,all,94203,0.24532626105255115,6969
evidence__all__position2__equal,prm,prmscore_q80_raw,all,6211,0.5885770464512139,6969
evidence__all__position2__equal,prm,within_auc,kind=single,1964,0.8347609827544836,1964
evidence__all__position2__equal,prm,within_auc,kind=multi,4066,0.7380591417211695,4066
evidence__all__position2__equal,pb,sla,depth=2-5,1312,0.36128048780487804,1312
evidence__all__position2__equal,prm,within_auc,depth=2-5,395,0.7953586497890295,395
evidence__all__position2__equal,pb,sla,depth=6-10,2308,0.2448006932409012,2308
evidence__all__position2__equal,prm,within_auc,depth=6-10,2527,0.7853050860233289,2527
evidence__all__position2__equal,pb,sla,depth=11+,822,0.13381995133819952,822
evidence__all__position2__equal,prm,within_auc,depth=11+,3108,0.7534705345303933,3108
