geometry_id,actuator,replicate,delta_auroc_pp,group_values_pp
dufs_union_k7,cross,2,-0.1668005958496389,"[-0.15177704382981827, -0.24490963370814578, -0.5557091349016985, -0.19746857392974881, 0.011393414606364338, -0.1415742269112119, -0.19448885804266292, 0.14012928991981033]"
dufs_union_k7,cross,3,-0.17113392275839925,"[0.0669532086091984, 0.1054720320348923, -0.6368380602443868, 0.3085928923731496, 0.022786829212717574, -0.39996306257429337, -0.4250160208385423, -0.4110592006399294]"
dufs_union_k7,cross,4,-0.06737877961030447,"[-0.04315093512075152, -0.050054523677578455, -0.02502403404007314, 0.5331908806012198, -0.22786829212715354, -0.2894970738632985, 0.1283288115764984, -0.5649550702312989]"
dufs_union_k7,cross,5,0.06399570296959206,"[0.09075597000915647, 0.3521693273029536, 0.1839979308342543, -0.23907446744539929, -0.3645892674034479, 0.41958606997334336, -0.21492432876345133, 0.2840443892493272]"
dufs_union_k7,cross,6,0.06090381531717676,"[-0.09759708649721421, 0.13228695543360258, 0.015524724271083203, -0.21732618645737833, -0.3076221943716595, 0.6097560975609873, -0.18436234402103846, 0.5365705566190315]"
dufs_union_k7,cross,7,0.1710571849253854,"[0.4570067419754231, 0.2502726183878923, 0.16820439123043984, 0.04811695294726359, 0.19368804830807163, 0.26675747117150816, 0.03996664992541217, -0.05555539454292768]"
dufs_union_k7,cross,8,-0.00996865673375402,"[-0.0470196917557375, 0.07150646239653113, 0.21722158801431138, 0.5192513959761724, -0.20508146291444707, -0.224106287442416, 0.06005655128840844, -0.4715778094328549]"
dufs_union_k7,cross,9,0.010910457057673285,"[0.11877814556709554, -0.09832138579524141, -0.2915791189499206, -0.048335107000363475, 0.6038509741369325, 0.06729537243315153, 0.025308822473243026, -0.28971404640351084]"
dufs_union_k7,cross,10,-0.027910030953135455,"[-0.1265580885695139, -0.18234147911118104, -0.1584191871492835, -0.5836739659707546, 0.0911473168508592, 0.5290709083143996, -0.29703278303107783, 0.5045270310414685]"
dufs_union_k7,cross,11,-0.041085688495297236,"[-0.04825535610962772, 0.13049929387367598, 0.19096734214323785, 0.47265592770711073, -0.4329497550415895, -0.21954682395852743, 0.035410928692876834, -0.4574670652695345]"
dufs_union_k7,cross,12,0.07187835700154815,"[0.11108571549294012, 0.14301292479308447, -0.13245033724345046, -0.5095854933148347, 0.23926170673349567, 0.395403599090427, -0.2503504537596365, 0.5786491942203598]"
dufs_union_k7,cross,13,0.18863971278360428,"[0.40059664632493663, -0.06256815459696474, 0.20878071040715704, 0.12998065980414086, 0.38737609661615435, 0.26179400459409585, 0.061178597661185975, 0.12197914145812838]"
dufs_union_k7,cross,14,0.017561211183140493,"[-0.018184711830030453, 0.05541750835731385, -0.16560346958195193, -0.5255219265799749, 0.13672097527628324, 0.389112693777216, -0.23612332236016367, 0.5046719424064317]"
dufs_union_k7,cross,15,-0.49180540294862984,"[-0.5074062853200845, -0.4755179749369898, -0.8149944488954208, -0.1803574649939632, -0.5354904864988019, -0.7119111654911858, 0.0465488645790435, -0.7553142620316367]"
dufs_union_k7,cross,16,-0.32827666230841945,"[-0.6598183357569887, -0.41116215878009843, -0.021268018472371253, -0.6812000151029673, -0.23926170673351788, 0.09176641695428644, 0.10800932744138292, -0.8132788080170816]"
dufs_union_k7,cross,17,-0.1676519415365605,"[-0.19440062250953072, -0.14122526323316897, -0.4797513397625841, -0.6663599457971014, 0.06836048763814162, -0.010504080431239515, -0.26704211969546343, 0.34970735149846277]"
dufs_union_k7,cross,18,0.16158637399719206,"[0.09578337251058722, -0.14122526323316897, 0.4694701519426881, 0.20686038560129294, -0.33040902358437707, 0.7995221220551185, 0.05386415905024311, 0.13882508763515267]"
dufs_union_k7,cross,19,0.18469470923277623,"[0.20367024101566436, 0.3289297270240743, 0.2853330475857918, -0.11096769502063619, -0.10254073145722353, 0.5493864924451586, -0.2621843980403882, 0.5859309903097687]"
residual_cosine_union_k7,full,0,0.019640391909724466,"[-0.018609837128985562, 0.06793113927671124, 0.36356646565832484, 0.5414192039894239, -0.37598268200979, -0.10463680121892693, 0.10270045339203504, -0.41926480668099675]"
residual_cosine_union_k7,full,1,0.01203088260348261,"[0.03941521398856285, 0.019664277159048282, 0.058170276689315514, 0.5278712779212769, 0.07975390224449486, -0.2320132051296775, 0.14051740611311647, -0.5371320881582764]"
residual_cosine_union_k7,full,2,-0.32863019156042955,"[-0.5688955462893475, -0.11977332451420519, -0.48144190235119616, 0.13202795168726356, -0.06836048763815272, -0.7669710156637644, -0.0589477067308127, -0.6966795009832216]"
residual_cosine_union_k7,full,3,-0.021514522080789272,"[0.16497234218416756, 0.03396556963836117, -0.219218425497032, 0.5267749139620137, 0.04557365842543515, -0.2905359389608897, 0.1310531789442404, -0.5647014753426105]"
residual_cosine_union_k7,full,4,-0.0012285319973230104,"[-0.06129624333882199, -0.008938307799566392, -0.3116025163688563, -0.5906325208959284, 0.44434316964794274, 0.284360463102995, -0.29497066852292775, 0.5289083681965789]"
residual_cosine_union_k7,full,5,-0.550591738170253,"[-0.6502061940774151, -0.25742326462754317, -0.6668739420331193, -0.5932112136776913, -0.7177851202005314, -0.8214537185598836, -0.2579925734418823, -0.43978787874395797]"
residual_cosine_union_k7,full,6,-0.2789584239832965,"[-0.5175702226666679, -0.07865710863619313, -0.405597560164952, -0.6097237973908154, -0.2164748775208003, -0.17297103874965858, -0.3969948058742734, 0.16632201913698852]"
residual_cosine_union_k7,full,7,0.19735056056037897,"[0.2789868957028574, 0.060780493037060346, 0.38884866128060747, 0.5826782884975512, 0.06836048763814162, 0.20113582584004863, 0.19148861863381716, -0.19347478614705205]"
residual_cosine_union_k7,full,8,-0.04453521667062375,"[-0.04118036321605345, -0.1090473551547233, -0.3361377782464814, -0.5347403337477297, 0.15950780448901192, 0.2854570429282277, -0.07028953091565335, 0.29014878049841153]"
residual_cosine_union_k7,full,9,-0.11020723348707664,"[-0.10815846858444945, -0.007150646239650893, -0.3386941849635572, -0.6322999450419586, -0.056967073031788384, 0.1282421248254284, -0.2985923398965603, 0.4319626650359232]"
residual_cosine_union_k7,full,10,0.023047570352603318,"[-0.03431357820681491, 0.04469153899783196, 0.2347121735834912, -0.40460305052083534, -0.17090121909536515, 0.3312248219500713, -0.366640462733799, 0.5502103388462465]"
residual_cosine_union_k7,full,11,0.017126451543525205,"[0.07414703432713332, 0.06971880083662674, 0.20361190275949734, 0.523211731094364, -0.03418024381907081, -0.3429409116618265, 0.1361600536084066, -0.4927167547969291]"
residual_cosine_union_k7,full,12,0.393321771420171,"[0.5573930445192843, 0.26099858774737417, 0.5024151500545315, 0.2106696909903949, 0.29622877976529516, 0.8488104994632595, 0.006034114287090109, 0.46402430453413857]"
residual_cosine_union_k7,full,13,0.3803001199203653,"[0.6160297062671882, 0.07150646239654224, 0.4540402798514642, 0.13027153187497031, 0.19368804830808273, 0.852792815670711, 0.13757959314495044, 0.5864925218490136]"
residual_cosine_union_k7,full,14,-0.1281088187291131,"[-0.1542302495476655, -0.048266862117662956, -0.39873816145515656, -0.5238997554157354, -0.22786829212715354, 0.14826913531796881, -0.052302485079835925, 0.23216612059233643]"
residual_cosine_union_k7,full,15,-0.007925577568354308,"[-0.13642921438975386, -0.017876615599143886, -0.03372746684733974, -0.5659028011819389, 0.11393414606356567, 0.3653342259878012, -0.29186915373371847, 0.5031322591536935]"
residual_cosine_union_k7,full,16,0.10460553459894503,"[0.16922497188159635, 0.40401151254044754, 0.13560008165180548, -0.5054741284675535, -0.022786829212728676, 0.36995140419933126, -0.3021859028392174, 0.5885031670378793]"
residual_cosine_union_k7,full,17,0.12128346519596868,"[0.23433359142048804, -0.2216700334292776, 0.30673034420178213, 0.36210775971170506, -0.03418024381907081, 0.2548682372768063, 0.2245279986041774, -0.15644993239886107]"
residual_cosine_union_k7,full,18,0.08552696768608929,"[0.13581514388098737, 0.037540892758181066, 0.20860329914084152, 0.5576744777937348, -0.045573658425412944, 0.009061212240157879, 0.1985296747985569, -0.41743530069833223]"
residual_cosine_union_k7,full,19,-0.0528062758566887,"[-0.15864204669677195, -0.17340317131161465, -0.3414249822365334, -0.6383075720432729, 0.581064144924226, 0.1578497801069001, -0.24972286610224215, 0.40013650650579935]"
residual_cosine_union_k7,cross,0,0.01588535431976798,"[-0.020815543651129254, 0.05541750835731385, 0.3493534003222054, 0.5426218481284106, -0.3645892674034368, -0.11029284452804822, 0.10198867786510209, -0.4266009445322738]"
residual_cosine_union_k7,cross,1,0.011915888089916596,"[0.030908866574904662, 0.019664277159048282, 0.054378899978004824, 0.525829579731818, 0.10254073145721243, -0.2359378066094875, 0.138389492059654, -0.540446935631822]"
residual_cosine_union_k7,cross,2,-0.320183773483982,"[-0.55566570465436, -0.11977332451420519, -0.46536047774026645, 0.14703023810955784, -0.06836048763814162, -0.7505223182851628, -0.050725726357651414, -0.6980923867916267]"
residual_cosine_union_k7,cross,3,-0.0277360738035686,"[0.14835596479196633, 0.026814923398699175, -0.2149994943192013, 0.5255890509040073, 0.022786829212706472, -0.29803885355463855, 0.13449624887558925, -0.5668932597376775]"
residual_cosine_union_k7,cross,4,-0.005012705857009568,"[-0.06856910380080405, -0.008938307799566392, -0.3140415977729383, -0.5950962884443967, 0.4329497550415784, 0.2821095887248548, -0.295558327177492, 0.5270426343726875]"
residual_cosine_union_k7,cross,5,-0.5486287980164728,"[-0.645736691435127, -0.24669729526806128, -0.6666069950245701, -0.6024016523771158, -0.7291785348068847, -0.8047741622707272, -0.258411882201696, -0.43522317074760064]"
residual_cosine_union_k7,cross,6,-0.27939759658208807,"[-0.5050347235911301, -0.08402009331593963, -0.40792110424971767, -0.6178178721309546, -0.2506551213398711, -0.15369431971649083, -0.400401022387568, 0.1843634840749675]"
residual_cosine_union_k7,cross,7,0.18575120934236117,"[0.263391768333201, 0.05899283147714485, 0.38672752669022703, 0.5827398191279087, 0.045573658425424046, 0.17874251151409615, 0.1867919864420549, -0.21695042727116753]"
residual_cosine_union_k7,cross,8,-0.04802136686652811,"[-0.04612035521207147, -0.08580775487584402, -0.33692565910831807, -0.5432315607384108, 0.11393414606356567, 0.2845336072859306, -0.06975909915570475, 0.29920574080862794]"
residual_cosine_union_k7,cross,9,-0.10744470308801403,"[-0.11260756259136363, -0.0035753231198309976, -0.34219866910668806, -0.6348618567427078, -0.04557365842543515, 0.14117022381772149, -0.2968803543947426, 0.4349695758589345]"
residual_cosine_union_k7,cross,10,0.018757052956721306,"[-0.04278177347013523, 0.06614347771679574, 0.21975001749432896, -0.4149122279542006, -0.19368804830808273, 0.3302436715801216, -0.3663400319803167, 0.5516413385752594]"
residual_cosine_union_k7,cross,11,0.002923302815489165,"[0.06536341310425908, 0.03396556963836117, 0.19556308807945785, 0.5247555905472212, -0.0911473168508592, -0.33930488382024615, 0.13522200618744096, -0.5010310443617216]"
residual_cosine_union_k7,cross,12,0.3893727725576401,"[0.5551815592701148, 0.26993689554692946, 0.4977343833157755, 0.21281766935957735, 0.2734419505525887, 0.8413075848695217, 0.012130742209574368, 0.45243139533703847]"
residual_cosine_union_k7,cross,13,0.37787212445466206,"[0.6127549612270866, 0.05720516991722935, 0.4520819679371302, 0.12941569674349562, 0.1822946337017184, 0.8568328466058039, 0.14830834909833612, 0.5840833704064963]"
residual_cosine_union_k7,cross,14,-0.12942745644817216,"[-0.1538402812535944, -0.06256815459697584, -0.4030165735168345, -0.5342145265427756, -0.2164748775207892, 0.1438251012893521, -0.05504492578702521, 0.24591458634326546]"
residual_cosine_union_k7,cross,15,-0.011686259123966695,"[-0.13991470854968546, -0.008938307799577494, -0.0469426236433268, -0.5716083687250961, 0.0911473168508592, 0.3742222940450013, -0.29248671953161864, 0.5010310443617105]"
residual_cosine_union_k7,cross,16,0.09582416998359201,"[0.15162190043794155, 0.39328554318096565, 0.12449691578180211, -0.5142897896911025, -0.022786829212728676, 0.3500975378897264, -0.2988827954489922, 0.5830508769311238]"
residual_cosine_union_k7,cross,17,0.11541907331841096,"[0.22942698947621687, -0.2180947103094466, 0.3039914535501431, 0.37445304164085425, -0.06836048763814162, 0.23888125771935886, 0.2353727689706727, -0.1723177268623699]"
residual_cosine_union_k7,cross,18,0.07560140968966786,"[0.12317376265187029, 0.02323960027887928, 0.19892320493653193, 0.5574115741912578, -0.05696707303177728, -0.013447531541088686, 0.1981005328504389, -0.42562279281876947]"
residual_cosine_union_k7,cross,19,-0.05978742577522683,"[-0.16021134522122504, -0.14837590947281987, -0.33933670760993184, -0.6394934351012571, 0.50131024267972, 0.15761892119632304, -0.2541863366036049, 0.40437516393098116]"
residual_shrinkage_mahalanobis_union_k7,full,0,0.042079346306865495,"[-0.04270793391720873, 0.02145193871896378, 0.24230465134857268, 0.5203086040797666, 0.2164748775207892, -0.2580425472972103, 0.16165980213762216, -0.5248146221363714]"
residual_shrinkage_mahalanobis_union_k7,full,1,-0.013706436764632018,"[0.006420731603796748, 0.03396556963835007, 0.16836626403772703, 0.5396739715644583, -0.2734419505525776, -0.19172832523401961, 0.12846522204369065, -0.5213729772184816]"
residual_shrinkage_mahalanobis_union_k7,full,2,-0.19451031752966552,"[-0.5589604471647969, -0.17876615599135004, 0.11460875265130398, -0.17239763890191107, -0.3418024381907192, -0.21331363337295794, -0.1108419718662675, -0.09460900740062561]"
residual_shrinkage_mahalanobis_union_k7,full,3,0.19843603731852,"[0.1942919062356363, 0.04469153899784306, -0.004410610979188601, -0.2237365594029317, 0.33040902358435487, 0.8060438862789177, -0.17359108639051213, 0.6137902002240403]"
residual_shrinkage_mahalanobis_union_k7,full,4,0.10521022588596833,"[0.11625199300339006, 0.007150646239650893, -0.09958206381681876, -0.48539276819312693, 0.4329497550415673, 0.4911523322521538, -0.2302909467141919, 0.6094428592751222]"
residual_shrinkage_mahalanobis_union_k7,full,5,-0.378100149845522,"[-0.32410784678081783, -0.16804018663186815, -0.8039494864481322, -0.4820085835229304, -0.13672097527628324, -0.5610448674292612, -0.2519515241025597, -0.29697772857232296]"
residual_shrinkage_mahalanobis_union_k7,full,6,-0.1525302328468834,"[-0.330523525026607, 0.09474606267541041, -0.08738766792480535, -0.3760808064987464, -0.6266378033496611, 0.15300174298478186, -0.2803411126556984, 0.23298124702025858]"
residual_shrinkage_mahalanobis_union_k7,full,7,0.40931077033246915,"[0.42441502774945183, 0.3360803732637363, 0.4309626500024288, 0.28931702398715675, 0.7519653640195911, 0.5926148234506545, -0.23014112308024082, 0.6792720232669747]"
residual_shrinkage_mahalanobis_union_k7,full,8,-0.09456877621388148,"[-0.11064100790162622, -0.30032714206545963, -0.3121697543270341, 0.0027744720602074224, 0.4671299988606603, -0.09130469913311012, -0.019429075597628596, -0.39258300160706083]"
residual_shrinkage_mahalanobis_union_k7,full,9,0.2792714391786025,"[0.5581802175880446, 0.29496415738572423, 0.1728472121460345, -0.12708872017688222, 0.37598268200979, 0.6286865282282839, -0.09786724210836262, 0.42846667835618746]"
residual_shrinkage_mahalanobis_union_k7,full,10,0.06330064572110554,"[0.19072819469717062, -0.19306744847065183, 0.1738942391619247, 0.4565125277761872, 0.22786829212715354, -0.11883462421939939, 0.2067732816010063, -0.43746929690454683]"
residual_shrinkage_mahalanobis_union_k7,full,11,0.13496462805711487,"[0.16295231803005072, 0.49339459053612256, 0.21029723990434457, -0.2686539195710713, -0.23926170673350677, 0.42125979707503536, -0.3164163046887566, 0.6161450099047006]"
residual_shrinkage_mahalanobis_union_k7,full,12,0.07661767412894385,"[-0.030913665730466503, 0.02323960027887928, -0.13242654495379425, -0.5430637499283297, 0.6038509741369547, 0.34496092712940074, -0.2299424563130481, 0.5772363084119547]"
residual_shrinkage_mahalanobis_union_k7,full,13,0.23487700621305044,"[0.2685896149812783, 0.08044477019610863, 0.5026843914555723, -0.258126588084584, 0.022786829212717574, 0.6717417150508664, -0.11071117049954819, 0.7016064873919925]"
residual_shrinkage_mahalanobis_union_k7,full,14,-0.0562101334141143,"[-0.1773405233910086, 0.025027261838783676, -0.08742523103364208, -0.4984764176866996, -0.3759826820098011, 0.40007849202960966, -0.1554245331216249, 0.41986256606146855]"
residual_shrinkage_mahalanobis_union_k7,full,15,0.003492526472633945,"[0.10622869639762555, -0.2288206796689396, 0.10527747564580858, -0.04814492141559379, -0.0911473168508592, 0.3469232278693002, 0.05461038491613538, -0.21698665511240556]"
residual_shrinkage_mahalanobis_union_k7,full,16,-0.08219267881346387,"[-0.08366713240383739, 0.27887520334650695, -0.41920645037278, -0.6036993893084874, -0.11393414606358787, 0.1322244410328688, -0.31319075474789404, 0.46505679800949995]"
residual_shrinkage_mahalanobis_union_k7,full,17,0.10402253471431709,"[0.14965523156771132, -0.050054523677578455, 0.3448737679610936, 0.5503467390863603, -0.06836048763815272, 0.07849202959612223, 0.2173470292216558, -0.3901195084026754]"
residual_shrinkage_mahalanobis_union_k7,full,18,-0.09447360838315925,"[-0.14388561510480735, -0.060780493037060346, 0.24279998685755147, 0.46906477637111976, -0.8317192662640971, -0.07485600175451967, 0.16284139437244088, -0.5192536485059018]"
residual_shrinkage_mahalanobis_union_k7,full,19,-0.07863845286571482,"[-0.17278017101588605, -0.28245052646632685, -0.3492690171775781, -0.5934517425055019, 0.6494246325623787, 0.032666535846637146, -0.2071456962362883, 0.2938983620668467]"
residual_shrinkage_mahalanobis_union_k7,cross,0,0.03422325133360188,"[-0.04300851195177646, 0.02145193871896378, 0.23219429992791474, 0.5195590491280155, 0.17090121909535405, -0.2604088511306113, 0.16209580468065088, -0.5289989377996962]"
residual_shrinkage_mahalanobis_union_k7,cross,1,-0.014801860759485256,"[0.00014483629048878122, 0.03575323119826557, 0.16769616537534837, 0.5384881085064741, -0.26204853594622435, -0.1996352429212811, 0.12609174316052424, -0.5249051917394776]"
residual_shrinkage_mahalanobis_union_k7,cross,2,-0.1925598829907136,"[-0.5541959803497565, -0.17876615599135004, 0.10815311983393139, -0.1772809334755987, -0.31901560897800163, -0.2123901977306497, -0.11193956573875748, -0.0950437414955263]"
residual_shrinkage_mahalanobis_union_k7,cross,3,0.18479588568859498,"[0.18016934465190815, 0.03575323119826557, -0.019702975160047487, -0.23821303862024967, 0.2848353651589197, 0.7968095298558464, -0.1791683178601307, 0.6178839462842478]"
residual_shrinkage_mahalanobis_union_k7,cross,4,0.09656256160918707,"[0.10139490233027626, -0.007150646239650893, -0.10403971259380196, -0.49691018345916493, 0.4329497550415673, 0.47603107360937313, -0.23367469538036292, 0.6038999995652605]"
residual_shrinkage_mahalanobis_union_k7,cross,5,-0.374089099745947,"[-0.3261468955535385, -0.16088954039220615, -0.8136295612311727, -0.49254150870309266, -0.1253275606699411, -0.5373818290951404, -0.2481505772355841, -0.28864532508690033]"
residual_shrinkage_mahalanobis_union_k7,cross,6,-0.1527741501179993,"[-0.32766919374989323, 0.09653372423532591, -0.09964956965881067, -0.3879729992406489, -0.6380312179560255, 0.17360590075377047, -0.2838194825131294, 0.24480963718541693]"
residual_shrinkage_mahalanobis_union_k7,cross,7,0.40089717504909084,"[0.41782614067984003, 0.3378680348236518, 0.42776863087627515, 0.2921306519030442, 0.7063917055941671, 0.5858622003162894, -0.23503311457936382, 0.6743631507788228]"
residual_shrinkage_mahalanobis_union_k7,cross,8,-0.10123765159668224,"[-0.11011422249551539, -0.309265449865026, -0.31046570918387806, 0.009984743200519564, 0.4329497550415784, -0.097018457169884, -0.02228503735384931, -0.4036868349474032]"
residual_shrinkage_mahalanobis_union_k7,cross,9,0.26953333213265673,"[0.5540491261362579, 0.28245052646632685, 0.15766428231662077, -0.14285734263190797, 0.3418024381907303, 0.636997449009058, -0.09678175499276595, 0.4229419325669337]"
residual_shrinkage_mahalanobis_union_k7,cross,10,0.054470071949735036,"[0.18298477445023442, -0.19127978691073633, 0.18547348408251008, 0.46279983946100334, 0.1595078044889897, -0.1254718178984815, 0.20848990218657418, -0.4467436242622136]"
residual_shrinkage_mahalanobis_union_k7,cross,11,0.12445787432885577,"[0.1515507800203475, 0.48803160585638716, 0.18579417465720782, -0.2847637573399675, -0.26204853594622435, 0.41242944374547674, -0.3097911316493803, 0.6144604152869992]"
residual_shrinkage_mahalanobis_union_k7,cross,12,0.06329542117490705,"[-0.03871984678991858, 0.0035753231198309976, -0.14188480800372716, -0.5501006165648858, 0.5582773157115195, 0.33030138630777417, -0.22873513651044952, 0.5736497521291128]"
residual_shrinkage_mahalanobis_union_k7,cross,13,0.22651665103098237,"[0.2556999389913761, 0.07686944707628873, 0.5000182664228059, -0.27428676909651006, 0.011393414606353236, 0.6519455634689031, -0.10984516616990847, 0.7003385129485507]"
residual_shrinkage_mahalanobis_union_k7,cross,14,-0.052534184110644006,"[-0.1737917462509675, 0.04469153899784306, -0.09080418522001699, -0.5052559744144425, -0.3645892674034368, 0.399212771114954, -0.15613830111452787, 0.4264016914054425]"
residual_shrinkage_mahalanobis_union_k7,cross,15,-0.001890149894600196,"[0.10672467274926768, -0.2288206796689285, 0.10153731057221059, -0.0505837718556057, -0.12532756066993, 0.3524638417231385, 0.05659508411276123, -0.22771009611971538]"
residual_shrinkage_mahalanobis_union_k7,cross,16,-0.0841224713873803,"[-0.08611775091427076, 0.28066286490642245, -0.41356317712222257, -0.6071674793837412, -0.14811438988265868, 0.14786513222445619, -0.31230821184071356, 0.4657632409136858]"
residual_shrinkage_mahalanobis_union_k7,cross,17,0.09189756797579438,"[0.1374802934566588, -0.060780493037060346, 0.3267865342024301, 0.5498041508004037, -0.0911473168508592, 0.060485034571133856, 0.21377568240666575, -0.40122334174301777]"
residual_shrinkage_mahalanobis_union_k7,cross,18,-0.09308746168933742,"[-0.13636574511710742, -0.05899283147714485, 0.24181626499313325, 0.4742780988713391, -0.8203258516577439, -0.07981946833190978, 0.15854630962760147, -0.5238364704228671]"
residual_shrinkage_mahalanobis_union_k7,cross,19,-0.07507154989752306,"[-0.17427654801964287, -0.26993689554692946, -0.35038715962138367, -0.5998341469826918, 0.6494246325623787, 0.040919741899747564, -0.20142987711698387, 0.30494785364532095]"
