scope,cell_id,arm_id,metric,value,bootstrap_draws_requested,bootstrap_draws_valid,ci_lower,bootstrap_median,ci_upper,ci_level,ci_quantile_rule,n_rows,n_groups
cell,lapeigvals_gsm8k_llama3b,residual_ridge_correction__lam_10,auprc,0.7558833723084559,20000,20000,0.723353067264851,0.7565112330123637,0.7871642903339812,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_llama3b,signed_deem_b3,auroc,0.6905516612208041,20000,20000,0.6623152571336873,0.6905990033312102,0.7180818896762883,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_llama3b,signed_deem_b3,auprc,0.7580900164962951,20000,20000,0.7256819727066983,0.7587259036213196,0.7890930173922164,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_llama3b,signed_family_nrm_a,auroc,0.7006078885878925,20000,20000,0.6724846588007081,0.7007187058811607,0.7279550107911817,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_llama3b,signed_family_nrm_a,auprc,0.7591627705892345,20000,20000,0.7265010846501464,0.7598209455097922,0.7902326165907624,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_llama3b,signed_pgrd_a,auroc,0.6858272591020378,20000,20000,0.6575000099910209,0.6859128653333524,0.7134834646149154,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_llama3b,signed_pgrd_a,auprc,0.7535939361242457,20000,20000,0.7209558727494935,0.7542394365086362,0.7850565916038463,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_llama8b,iu_pcr,auroc,0.8180598927055809,20000,20000,0.7735320592932294,0.818820109065743,0.8604495373345896,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,iu_pcr,auprc,0.7033769736731541,20000,20000,0.6269613114305629,0.7068655221188233,0.7768486138902154,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,equal_family_mean,auroc,0.8102330050444391,20000,20000,0.7641336678187552,0.811078843912365,0.8544929454242,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,equal_family_mean,auprc,0.7010348581112528,20000,20000,0.6246107438089824,0.7046736317488093,0.7746551283623963,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_0p03,auroc,0.819120826327168,20000,20000,0.7745934213142678,0.8199047514659423,0.8615353461287026,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_0p03,auprc,0.7041986942030256,20000,20000,0.6276992092369431,0.7077140389848285,0.7776128358491108,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_0p03,auroc,0.8179798222435744,20000,20000,0.7734671121722453,0.8187470261973426,0.8604077710984893,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_0p03,auprc,0.7029644279946482,20000,20000,0.6263471750888417,0.7064837372859181,0.7764658311856273,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_0p03,auroc,0.8191608615581711,20000,20000,0.774820301117047,0.8199586244384509,0.861457633211508,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_0p03,auprc,0.704233301411009,20000,20000,0.6278338496660645,0.7077614552984757,0.7776811174138534,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_0p03,auroc,0.8183001040916007,20000,20000,0.7737537934277898,0.8190635868721554,0.8606509786943075,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_0p03,auprc,0.7033216641620117,20000,20000,0.626796697487551,0.7068680005565948,0.7768842293358634,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_0p1,auroc,0.8208023060293057,20000,20000,0.7763421493091028,0.8215100790654661,0.86269995602486,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_0p1,auprc,0.7054490058614397,20000,20000,0.6290318196146453,0.7089906218385695,0.7786306337782846,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_0p1,auroc,0.8180398750900792,20000,20000,0.7733919750657228,0.8187823471581122,0.8605994529471125,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_0p1,auprc,0.7031837081010851,20000,20000,0.626569291634807,0.7067526109742333,0.7765091469679805,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_0p1,auroc,0.8204820241812796,20000,20000,0.7758925942447467,0.8211955322375877,0.8625452898550725,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_0p1,auprc,0.7054551107624345,20000,20000,0.6292893878687447,0.7089788390268958,0.7785627738624828,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_0p1,auroc,0.8183201217071023,20000,20000,0.7739391252296073,0.8190281746031747,0.8606548273194697,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_0p1,auprc,0.7028850751652294,20000,20000,0.6261064034750627,0.7064290089004903,0.7766651712072805,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_0p3,auroc,0.8229642085034832,20000,20000,0.7785028701175261,0.8236722879950835,0.8643534865092187,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_0p3,auprc,0.7085230900338846,20000,20000,0.6332311143970676,0.7116610495140152,0.7797419750871618,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_0p3,auroc,0.8179397870125712,20000,20000,0.7731391838266839,0.818697468612146,0.8605650295204786,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_0p3,auprc,0.7034317380757326,20000,20000,0.6268080235228981,0.7070024742766354,0.7768473820441475,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_0p3,auroc,0.8225438385779485,20000,20000,0.7782441869189011,0.8232540067994172,0.8639616080866874,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_0p3,auprc,0.7096783415490806,20000,20000,0.6346556558618823,0.7127679146313575,0.7806527347053798,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_0p3,auroc,0.8179598046280726,20000,20000,0.7734203673145597,0.8185912834591627,0.8606981397353776,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_0p3,auprc,0.7029904892928238,20000,20000,0.6264101549798798,0.70646050111631,0.7763365127483283,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_1,auroc,0.8203819361037712,20000,20000,0.7758763115452071,0.8209506798237448,0.8623496759322217,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_1,auprc,0.709539277855708,20000,20000,0.6381604219638456,0.7118573427266143,0.7764172945933479,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_1,auroc,0.8161382016174235,20000,20000,0.7702035901828477,0.816850001356269,0.8592262354790706,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_1,auprc,0.7032571662305039,20000,20000,0.6267599788359849,0.7068211807007707,0.7765819439057317,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_1,auroc,0.8216430458803747,20000,20000,0.7774162199513854,0.8223299715013198,0.8629726739158934,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_1,auprc,0.7115661464241583,20000,20000,0.6403926247033638,0.7139771947052969,0.7783445297446827,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_1,auroc,0.8158579550004004,20000,20000,0.7707942769770024,0.8164212015718343,0.8586924377408302,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_1,auprc,0.7012319783091243,20000,20000,0.6246098420523513,0.7046482613054348,0.7749294139367694,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_3,auroc,0.8083713668027864,20000,20000,0.7627261843956621,0.8087334065708645,0.8514035721324761,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_3,auprc,0.6937063376688523,20000,20000,0.6224609710679343,0.6961235882021448,0.7615416938674721,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_3,auroc,0.8132556649851869,20000,20000,0.766719924309264,0.8138989964648893,0.8574220658150935,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_3,auprc,0.7010333630521777,20000,20000,0.6242883283894671,0.7046272969594656,0.7744668224748662,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_3,auroc,0.8111738329730163,20000,20000,0.7661940049767354,0.811560788187325,0.8537718023861798,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_3,auprc,0.6989168517040503,20000,20000,0.6280274797876546,0.7010815416099689,0.7655790573742294,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_3,auroc,0.8109136039714949,20000,20000,0.7648012297134843,0.8114271218380807,0.854187453246356,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_3,auprc,0.6965079600120626,20000,20000,0.6196416584977862,0.6996753144452463,0.7700631075987366,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_10,auroc,0.7904556009288174,20000,20000,0.7429198713829065,0.7909255599472991,0.8358880939775961,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_residual_graph__lam_10,auprc,0.6693835925647247,20000,20000,0.5949990996168116,0.6716386403817431,0.7400449802980299,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_10,auroc,0.8117343262070622,20000,20000,0.7646822052791153,0.8122606658137463,0.856367269939846,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,feature_smooth_raw_graph__lam_10,auprc,0.7003086581703576,20000,20000,0.6239002708142619,0.7037160060514541,0.7732113367691158,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_10,auroc,0.7959404275762672,20000,20000,0.7496700585221894,0.7963119857735722,0.8407313614435781,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,score_smooth_residual_graph__lam_10,auprc,0.6789314050651951,20000,20000,0.6057713962561849,0.6811749675452767,0.7481251275447983,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_10,auroc,0.8048082312434943,20000,20000,0.7575438802692875,0.805364793644741,0.8492070266548072,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,residual_ridge_correction__lam_10,auprc,0.6892484786718613,20000,20000,0.6116132803804418,0.6923536387292943,0.7636582136702584,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,signed_deem_b3,auroc,0.810633357354472,20000,20000,0.7646824497089126,0.8114623531449299,0.8548800132171561,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,signed_deem_b3,auprc,0.7015068614065822,20000,20000,0.6253980639573923,0.7050359945877729,0.7748601763410613,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,signed_family_nrm_a,auroc,0.8198014252542236,20000,20000,0.7749491585834621,0.8206041522863301,0.86165962676518,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,signed_family_nrm_a,auprc,0.703558802711631,20000,20000,0.6263320535400285,0.7077971222705182,0.7785741623410265,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,signed_pgrd_a,auroc,0.8143366162222756,20000,20000,0.7689601262140768,0.81493982043587,0.8571878552649423,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_llama8b,signed_pgrd_a,auprc,0.7003070354073379,20000,20000,0.6236548391851453,0.7035004267318485,0.7732643312172632,0.95,linear_type7,500,500
cell,lapeigvals_gsm8k_mistral24b,iu_pcr,auroc,0.8466525134581849,20000,20000,0.8075173868554814,0.8471567299503422,0.8832698215120075,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,iu_pcr,auprc,0.5062199061531487,20000,20000,0.4100061002522466,0.5099749292555271,0.6017134086224843,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,equal_family_mean,auroc,0.8524982940329062,20000,20000,0.8105013960705846,0.8534155489019538,0.8909092749604289,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,equal_family_mean,auprc,0.5238615787375764,20000,20000,0.4290585735262341,0.5269924584876511,0.616609426371599,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_0p03,auroc,0.846371976647206,20000,20000,0.8070193911592994,0.8469078516745214,0.8831386638082641,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_0p03,auprc,0.5069809310838489,20000,20000,0.41082494178937473,0.5107857737614876,0.6025567067119739,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_0p03,auroc,0.8465008719387368,20000,20000,0.8072285889112707,0.8470230726348594,0.8831977831098716,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_0p03,auprc,0.5064296940750478,20000,20000,0.41028010427020967,0.5101599927914506,0.6016671944134799,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_0p03,auroc,0.846334066267344,20000,20000,0.8069742384173769,0.8468795544030869,0.8831357203025535,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_0p03,auprc,0.5063814011039235,20000,20000,0.41046572899722433,0.5101407406696009,0.6020585297521968,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_0p03,auroc,0.8466828417620744,20000,20000,0.8075114664832015,0.8472059052580703,0.8833001775204451,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_0p03,auprc,0.5062700261973695,20000,20000,0.4100017504188468,0.5100199231425118,0.6017194642033407,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_0p1,auroc,0.8452649935552354,20000,20000,0.8052612326270466,0.8457779759023545,0.8825859363123338,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_0p1,auprc,0.5067401310704376,20000,20000,0.41082955412540423,0.5104098313283228,0.6018336311316163,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_0p1,auroc,0.8462354992797028,20000,20000,0.8068637057659324,0.8467778537356077,0.8828664812872773,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_0p1,auprc,0.5051138238646296,20000,20000,0.4092913709155005,0.5087080883075921,0.6008350129244925,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_0p1,auroc,0.8450451133520358,20000,20000,0.8051927300491849,0.8455706153578434,0.8823959335986299,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_0p1,auprc,0.5057849121976865,20000,20000,0.4097846903170774,0.5094207099775991,0.6008256910989096,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_0p1,auroc,0.8466070210023504,20000,20000,0.8074570169275598,0.8471433603170841,0.8832163416700941,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_0p1,auprc,0.5050541990043665,20000,20000,0.408987375582638,0.5089383049933303,0.601262421352332,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_0p3,auroc,0.8421563424065509,20000,20000,0.8008764200988966,0.8427042282371084,0.8804498414793474,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_0p3,auprc,0.5056904966515148,20000,20000,0.4094494295614873,0.5093513681825349,0.6003246163167606,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_0p3,auroc,0.8460080370005308,20000,20000,0.8064270544923172,0.8465145667577115,0.8827109362811627,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_0p3,auprc,0.5045703809911557,20000,20000,0.4083823077505795,0.5081778121184951,0.6004600303941908,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_0p3,auroc,0.8418530593676549,20000,20000,0.8009023419170613,0.8423734629638424,0.8800252535100982,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_0p3,auprc,0.503527430280417,20000,20000,0.40746227726955353,0.5073448571642263,0.5980997360912655,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_0p3,auroc,0.8460686936083099,20000,20000,0.8068191247688771,0.8466257485503257,0.8827449906456454,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_0p3,auprc,0.5049141381951728,20000,20000,0.4086209131528708,0.5088505751876704,0.6012714292611123,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_1,auroc,0.8318750473879749,20000,20000,0.7876543083280162,0.8325528788373531,0.8725377895933475,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_1,auprc,0.4839594175596499,20000,20000,0.38804481957242065,0.4880729695371505,0.5813126480685831,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_1,auroc,0.844650845401471,20000,20000,0.804661031965006,0.8451988493288636,0.8818761367872189,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_1,auprc,0.5013778779248379,20000,20000,0.4050890930065159,0.5049959112375051,0.597179976100252,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_1,auroc,0.8320039426795056,20000,20000,0.7878823580676014,0.8326966264906757,0.8723666030194221,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_1,auprc,0.48170537480963327,20000,20000,0.3853869730452271,0.48569627344812993,0.5789722395399343,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_1,auroc,0.8452498294032907,20000,20000,0.80573456399286,0.8458303014800769,0.8821343522670455,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_1,auprc,0.5046140202396485,20000,20000,0.40829208898476194,0.5085306698017116,0.6009544423416425,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_3,auroc,0.8186746531200243,20000,20000,0.7715767093785887,0.8192999610292844,0.861899086575357,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_3,auprc,0.44391047138350725,20000,20000,0.3487414805884071,0.4481579159606749,0.5433296960380419,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_3,auroc,0.842990370763515,20000,20000,0.8025579259219962,0.8437363970638114,0.8808050939493475,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_3,auprc,0.4945159859840758,20000,20000,0.39753551015945654,0.49858367561856914,0.5925243017069489,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_3,auroc,0.8169004473424823,20000,20000,0.769377038637423,0.8176091264830523,0.8602756563952815,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_3,auprc,0.43943745531312006,20000,20000,0.3450686113927837,0.44430316133325215,0.5399259545154793,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_3,auroc,0.8413981348093108,20000,20000,0.8007200185689823,0.8420398394635173,0.8792028792868463,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_3,auprc,0.49898946066441496,20000,20000,0.40255114588460084,0.5032108792256271,0.5964614620161343,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_10,auroc,0.800280536810979,20000,20000,0.7506698132991202,0.8009529365262449,0.8453548925121304,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_residual_graph__lam_10,auprc,0.3890831866264639,20000,20000,0.29903730740749196,0.39445008853014996,0.4891942200348807,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_10,auroc,0.8350064447645766,20000,20000,0.7931436458465634,0.8357629607271746,0.8748253075917843,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,feature_smooth_raw_graph__lam_10,auprc,0.4762830988384647,20000,20000,0.37812459743738436,0.481853342825663,0.5791442678018273,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_10,auroc,0.7964288422169992,20000,20000,0.7459518930508224,0.7971159785374023,0.8423628503561854,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,score_smooth_residual_graph__lam_10,auprc,0.38833261343807546,20000,20000,0.2983185319263985,0.39367560282154235,0.48935511328133535,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_10,auroc,0.8330426870877246,20000,20000,0.7895082771314343,0.8337642640473784,0.8728791592878525,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,residual_ridge_correction__lam_10,auprc,0.48812581596722443,20000,20000,0.3912446788059141,0.49276344903774416,0.5874187917402576,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,signed_deem_b3,auroc,0.8529077261354159,20000,20000,0.8113384613166942,0.8538064906076694,0.8910883951275175,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,signed_deem_b3,auprc,0.5234280244052031,20000,20000,0.4284477498283391,0.526555225278478,0.6160292421736054,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,signed_family_nrm_a,auroc,0.8344226249147016,20000,20000,0.7916780860035774,0.8350188934901959,0.8746293731441929,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,signed_family_nrm_a,auprc,0.5048951220284492,20000,20000,0.4099555361756702,0.5080593259139504,0.5990481469668059,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,signed_pgrd_a,auroc,0.8346425051179013,20000,20000,0.7918328338768996,0.8353145158555828,0.8740619076503147,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_mistral24b,signed_pgrd_a,auprc,0.48956012542850375,20000,20000,0.3932173852226497,0.4940984260588781,0.589229291785976,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,iu_pcr,auroc,0.7974812106439164,20000,20000,0.7625812522531279,0.7979152391179002,0.8309613937144443,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,iu_pcr,auprc,0.5111583588174721,20000,20000,0.44461156671132024,0.513998669110556,0.5825587172760539,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,equal_family_mean,auroc,0.8112695510867358,20000,20000,0.7779666268479646,0.811661507059987,0.8428724967288513,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,equal_family_mean,auprc,0.5291311927608379,20000,20000,0.4623096081477529,0.5319250404050885,0.6000616498535086,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,feature_smooth_residual_graph__lam_0p03,auroc,0.7968555758683729,20000,20000,0.7618618660639431,0.797294691236383,0.8303612683707013,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,feature_smooth_residual_graph__lam_0p03,auprc,0.5115450196578918,20000,20000,0.4451539209262583,0.5144591623733663,0.5829423916280765,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,feature_smooth_raw_graph__lam_0p03,auroc,0.7972983952874264,20000,20000,0.7623964737514625,0.7977244193405496,0.8308329314041585,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,feature_smooth_raw_graph__lam_0p03,auprc,0.5106696914821636,20000,20000,0.4440005223866062,0.5135382871713512,0.5821550781158483,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,score_smooth_residual_graph__lam_0p03,auroc,0.7969490148283567,20000,20000,0.7619640658557321,0.7973715340533187,0.8304268075925887,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,score_smooth_residual_graph__lam_0p03,auprc,0.5116372694811478,20000,20000,0.4452263207409173,0.5145164690662007,0.5828985086557963,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,residual_ridge_correction__lam_0p03,auroc,0.7974162096282755,20000,20000,0.7625619830198718,0.7978322436574439,0.8309017964056348,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,residual_ridge_correction__lam_0p03,auprc,0.5111859693928953,20000,20000,0.44463793566596355,0.5140682320951516,0.5826651581021103,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,feature_smooth_residual_graph__lam_0p1,auroc,0.7954499289051392,20000,20000,0.7603087774541144,0.795846639602485,0.8290627233497601,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,feature_smooth_residual_graph__lam_0p1,auprc,0.5104418187904703,20000,20000,0.44405029263003043,0.5133395064050249,0.5814911088415702,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,feature_smooth_raw_graph__lam_0p1,auroc,0.7973430834856794,20000,20000,0.7624735132635232,0.7977884817091866,0.8307454047401558,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,feature_smooth_raw_graph__lam_0p1,auprc,0.5097920989888023,20000,20000,0.4429036308618455,0.5126718663018801,0.5813455456591636,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,score_smooth_residual_graph__lam_0p1,auroc,0.7960796262441603,20000,20000,0.7610125202990472,0.7964721605966645,0.8296127978480501,0.95,linear_type7,1319,1319
cell,lapeigvals_gsm8k_nemo,score_smooth_residual_graph__lam_0p1,auprc,0.510993326107743,20000,20000,0.44454760060016457,0.513930000067918,0.5821665907781014,0.95,linear_type7,1319,1319
