domain,group,cell,method,auroc,auprc,delta_vs_iu_pp,nrm_delta_pp
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_11,0.7920773675779988,0.6079726546006411,-0.6932030024218494,1.4984774681689683
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_12,0.7991624708204177,0.6205679028243416,0.015307321820035025,1.4984774681689683
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_13,0.8013492310804236,0.6253997937578436,0.23398334782062102,1.4984774681689683
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_14,0.7948545531082063,0.6162138464297104,-0.4154844494011045,1.4984774681689683
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_15,0.7992444743301681,0.6207379724588075,0.023507672795075596,1.4984774681689683
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_16,0.7998513003023197,0.6231586282771926,0.0841902700102315,1.4984774681689683
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_17,0.787927989984638,0.601219139094576,-1.1081407617579364,1.4984774681689683
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_18,0.7954449783784079,0.6103771070363164,-0.35644192238094563,1.4984774681689683
processbench_llama,omnimath,llama31_8b__omnimath,node_permuted_19,0.798140160398865,0.6143875293745562,-0.08692372033523021,1.4984774681689683
semgrad,sciq,semgrad__sciq,iu,0.7449590661006671,0.8005831090702236,0.0,0.20466949666465561
semgrad,sciq,semgrad__sciq,primary_one_se,0.7466183208678661,0.8017439559329211,0.165925476719897,0.20466949666465561
semgrad,sciq,semgrad__sciq,max_mean_sensitivity,0.7459150326797386,0.8017639096472209,0.09559665790714877,0.20466949666465561
semgrad,sciq,semgrad__sciq,dufs_graph,0.7455739168519642,0.8010483469291301,0.06148507512970802,0.20466949666465561
semgrad,sciq,semgrad__sciq,contribution_graph,0.746475136446331,0.8015135685464259,0.15160703456639224,0.20466949666465561
semgrad,sciq,semgrad__sciq,equal_cell_pooling,0.7472921299103833,0.8010717301810166,0.2333063809716207,0.20466949666465561
semgrad,sciq,semgrad__sciq,cross_only,0.7466393774004447,0.8017302564247,0.1680311299777637,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_00,0.7448116703726164,0.7996717419959161,-0.014739572805066992,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_01,0.746251937200997,0.8012896650578524,0.12928711003299398,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_02,0.7428828919884105,0.7993728758387708,-0.2076174112256579,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_03,0.7458265952429082,0.8029357328707547,0.08675291422410858,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_04,0.744011522134627,0.7996758941131117,-0.09475439660401319,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_05,0.7429965972643353,0.7986053991301182,-0.19624688363317766,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_06,0.7414636816926082,0.7967119428925176,-0.3495384408058855,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_07,0.7433250791725624,0.7975309907545769,-0.16339869281046804,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_08,0.7434977427397076,0.8005775532971418,-0.1461323360959499,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_09,0.7432324304292164,0.8000814564866237,-0.17266356714507047,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_10,0.742145913348157,0.7969423066083864,-0.28131527525100397,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_11,0.742937638973115,0.7974389805558737,-0.20214271275520446,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_12,0.7450727713765919,0.8002051918973445,0.01137052759248025,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_13,0.7456581429822787,0.798812090624478,0.06990768816116377,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_14,0.7424028030456169,0.7964992606507307,-0.25562630550501897,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_15,0.7448243042921636,0.7997688198576445,-0.013476180850346964,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_16,0.7451233070547806,0.7982043537870898,0.01642409541134926,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_17,0.741691092244458,0.7971124786657625,-0.32679738562091387,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_18,0.7443315814298227,0.8011727606618375,-0.06274846708443915,0.20466949666465561
semgrad,sciq,semgrad__sciq,node_permuted_19,0.7443989623340745,0.8027579177446341,-0.05601037665925457,0.20466949666465561
semgrad,truthfulqa,semgrad__truthfulqa,iu,0.6941756782394233,0.5632553975740104,0.0,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,primary_one_se,0.6976475052172263,0.5662159622216021,0.34718269778030164,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,max_mean_sensitivity,0.6963194839688863,0.5629649333389928,0.21438057294630442,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,dufs_graph,0.6952823626130399,0.5604642655984311,0.11066843736166065,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,contribution_graph,0.6996774805539746,0.5647656111409963,0.550180231455133,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,equal_cell_pooling,0.7059760956175299,0.5740465824524817,1.1800417378106665,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,cross_only,0.697691772592171,0.5663055113464414,0.35160943527476896,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_00,0.6983874027698729,0.566129442799923,0.4211724530449601,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_01,0.6975716182887497,0.5639430196141845,0.3395940049326418,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_02,0.6891671409599697,0.5604858672380492,-0.5008537279453606,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_03,0.6899070385126163,0.5539990365755898,-0.4268639726807022,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_04,0.6928539809017896,0.5647525046649967,-0.13216973376336538,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_05,0.6916714095996965,0.5641034815357148,-0.2504268639726748,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_06,0.6877505849617404,0.5581776680784883,-0.6425093277682925,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_07,0.7042623158161007,0.5744896486642046,1.0086637576677382,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_08,0.6884462151394423,0.5606807840652943,-0.5729463099981014,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_09,0.6843546449124138,0.557778453242529,-0.9821033327009454,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_10,0.6993865806614812,0.5733219237801941,0.5210902422057906,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_11,0.6919117182065391,0.5593980142632125,-0.22639600328842047,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_12,0.6950610257383165,0.5616456850632947,0.08853474988932408,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_13,0.704799848226143,0.5733154279060957,1.0624169986719778,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_14,0.7056029848858535,0.5790338478751305,1.1427306646430213,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_15,0.6959653449693289,0.5629375100109667,0.1789666729905659,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_16,0.7037247834060584,0.5719901786039834,0.9549105166635097,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_17,0.6913425662429646,0.5664945923734273,-0.2833111996458637,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_18,0.6881110478720041,0.5606736669667121,-0.6064630367419221,2.415101498766836
semgrad,truthfulqa,semgrad__truthfulqa,node_permuted_19,0.6829760323784229,0.5527583493635597,-1.1199645861000418,2.415101498766836
