cell,feature,n_all,n_defect_free,population,pos_all,pos_defect_free,nonmono_gain_all,nonmono_gain_defect_free,folded_gain_all,folded_gain_defect_free
math500_qwenmath7b,mean_logprob_entropy,300,300,all rows (no known defect),0.2267,0.2267,-0.0524,-0.0524,-0.0524,-0.0524
math500_qwenmath7b,varentropy,300,300,all rows (no known defect),0.2267,0.2267,-0.0061,-0.0061,-0.0061,-0.0061
math500_qwenmath7b,renyi_entropy_2,300,300,all rows (no known defect),0.2267,0.2267,-0.0674,-0.0674,-0.0674,-0.0674
math500_qwenmath7b,topk_tail_mass,300,300,all rows (no known defect),0.2267,0.2267,-0.0671,-0.0671,-0.0671,-0.0671
math500_r1distill8b,epr,300,300,all rows (no known defect),0.2867,0.2867,-0.0176,-0.0176,-0.0176,-0.0176
math500_r1distill8b,spectral_entropy,300,300,all rows (no known defect),0.2867,0.2867,-0.0438,-0.0438,-0.0438,-0.0438
math500_r1distill8b,low_band_power,300,300,all rows (no known defect),0.2867,0.2867,-0.0286,-0.0286,-0.0286,-0.0286
math500_r1distill8b,high_band_power,300,300,all rows (no known defect),0.2867,0.2867,-0.0333,-0.0333,-0.0333,-0.0333
math500_r1distill8b,hl_ratio,300,300,all rows (no known defect),0.2867,0.2867,-0.02,-0.02,-0.02,-0.02
math500_r1distill8b,spectral_centroid,300,300,all rows (no known defect),0.2867,0.2867,-0.0347,-0.0347,-0.0347,-0.0347
math500_r1distill8b,stft_max_high_power,300,300,all rows (no known defect),0.2867,0.2867,-0.0131,-0.0131,-0.0131,-0.0131
math500_r1distill8b,stft_spectral_entropy,300,300,all rows (no known defect),0.2867,0.2867,-0.0171,-0.0171,-0.0073,-0.0073
math500_r1distill8b,rpdi,300,300,all rows (no known defect),0.2867,0.2867,-0.0203,-0.0203,-0.0203,-0.0203
math500_r1distill8b,sw_var_peak,300,300,all rows (no known defect),0.2867,0.2867,-0.0035,-0.0035,-0.0035,-0.0035
math500_r1distill8b,pe_mean,300,300,all rows (no known defect),0.2867,0.2867,-0.0056,-0.0056,-0.0037,-0.0037
math500_r1distill8b,hurst_exponent,300,300,all rows (no known defect),0.2867,0.2867,-0.0415,-0.0415,-0.0415,-0.0415
math500_r1distill8b,cusum_max,300,300,all rows (no known defect),0.2867,0.2867,-0.0305,-0.0305,-0.0305,-0.0305
math500_r1distill8b,cusum_shift_idx,300,300,all rows (no known defect),0.2867,0.2867,0.0808,0.0808,0.0856,0.0856
math500_r1distill8b,epr_spilled,300,300,all rows (no known defect),0.2867,0.2867,-0.021,-0.021,-0.021,-0.021
math500_r1distill8b,sw_var_peak_spilled,300,300,all rows (no known defect),0.2867,0.2867,-0.0421,-0.0421,0.0201,0.0201
math500_r1distill8b,cusum_max_spilled,300,300,all rows (no known defect),0.2867,0.2867,-0.0277,-0.0277,-0.0277,-0.0277
math500_r1distill8b,min_spilled,300,300,all rows (no known defect),0.2867,0.2867,-0.0305,-0.0305,-0.0305,-0.0305
math500_r1distill8b,epr_energy,300,300,all rows (no known defect),0.2867,0.2867,-0.0401,-0.0401,-0.0401,-0.0401
math500_r1distill8b,min_energy,300,300,all rows (no known defect),0.2867,0.2867,-0.0154,-0.0154,-0.0154,-0.0154
math500_r1distill8b,sw_var_peak_energy,300,300,all rows (no known defect),0.2867,0.2867,0.0074,0.0074,0.0074,0.0074
math500_r1distill8b,cusum_max_energy,300,300,all rows (no known defect),0.2867,0.2867,-0.0114,-0.0114,-0.0114,-0.0114
math500_r1distill8b,mean_top1_logprob,300,300,all rows (no known defect),0.2867,0.2867,-0.0196,-0.0196,-0.0196,-0.0196
math500_r1distill8b,logprob_margin,300,300,all rows (no known defect),0.2867,0.2867,-0.017,-0.017,-0.017,-0.017
math500_r1distill8b,mean_logprob_entropy,300,300,all rows (no known defect),0.2867,0.2867,-0.0244,-0.0244,-0.0244,-0.0244
math500_r1distill8b,varentropy,300,300,all rows (no known defect),0.2867,0.2867,-0.0186,-0.0186,-0.0186,-0.0186
math500_r1distill8b,renyi_entropy_2,300,300,all rows (no known defect),0.2867,0.2867,-0.0184,-0.0184,-0.0184,-0.0184
math500_r1distill8b,topk_tail_mass,300,300,all rows (no known defect),0.2867,0.2867,-0.0279,-0.0279,-0.0279,-0.0279
math500_r1distill8b_mn4096,epr,300,300,all rows (no known defect),0.39,0.39,-0.0213,-0.0213,-0.0213,-0.0213
math500_r1distill8b_mn4096,spectral_entropy,300,300,all rows (no known defect),0.39,0.39,-0.0153,-0.0153,-0.0153,-0.0153
math500_r1distill8b_mn4096,low_band_power,300,300,all rows (no known defect),0.39,0.39,0.0005,0.0005,0.0005,0.0005
math500_r1distill8b_mn4096,high_band_power,300,300,all rows (no known defect),0.39,0.39,0.0072,0.0072,0.0072,0.0072
math500_r1distill8b_mn4096,hl_ratio,300,300,all rows (no known defect),0.39,0.39,0.0281,0.0281,0.0281,0.0281
math500_r1distill8b_mn4096,dominant_freq,300,300,all rows (no known defect),0.39,0.39,-0.0463,-0.0463,-0.0463,-0.0463
math500_r1distill8b_mn4096,spectral_centroid,300,300,all rows (no known defect),0.39,0.39,0.052,0.052,0.052,0.052
math500_r1distill8b_mn4096,stft_max_high_power,300,300,all rows (no known defect),0.39,0.39,-0.0314,-0.0314,-0.0314,-0.0314
math500_r1distill8b_mn4096,stft_spectral_entropy,300,300,all rows (no known defect),0.39,0.39,0.0668,0.0668,0.0668,0.0668
math500_r1distill8b_mn4096,rpdi,300,300,all rows (no known defect),0.39,0.39,-0.0103,-0.0103,-0.0103,-0.0103
math500_r1distill8b_mn4096,sw_var_peak,300,300,all rows (no known defect),0.39,0.39,-0.029,-0.029,-0.029,-0.029
math500_r1distill8b_mn4096,pe_mean,300,300,all rows (no known defect),0.39,0.39,0.0293,0.0293,0.0293,0.0293
math500_r1distill8b_mn4096,hurst_exponent,300,300,all rows (no known defect),0.39,0.39,0.1153,0.1153,0.1153,0.1153
math500_r1distill8b_mn4096,cusum_max,300,300,all rows (no known defect),0.39,0.39,-0.0099,-0.0099,-0.0099,-0.0099
math500_r1distill8b_mn4096,cusum_shift_idx,300,300,all rows (no known defect),0.39,0.39,0.0164,0.0164,0.0164,0.0164
math500_r1distill8b_mn4096,epr_spilled,300,300,all rows (no known defect),0.39,0.39,-0.0138,-0.0138,-0.0138,-0.0138
math500_r1distill8b_mn4096,sw_var_peak_spilled,300,300,all rows (no known defect),0.39,0.39,0.0358,0.0358,0.0358,0.0358
math500_r1distill8b_mn4096,cusum_max_spilled,300,300,all rows (no known defect),0.39,0.39,-0.0165,-0.0165,-0.0165,-0.0165
math500_r1distill8b_mn4096,min_spilled,300,300,all rows (no known defect),0.39,0.39,0.0082,0.0082,0.0082,0.0082
math500_r1distill8b_mn4096,epr_energy,300,300,all rows (no known defect),0.39,0.39,-0.0333,-0.0333,-0.0333,-0.0333
math500_r1distill8b_mn4096,min_energy,300,300,all rows (no known defect),0.39,0.39,-0.0093,-0.0093,-0.0093,-0.0093
math500_r1distill8b_mn4096,sw_var_peak_energy,300,300,all rows (no known defect),0.39,0.39,-0.0377,-0.0377,-0.0377,-0.0377
math500_r1distill8b_mn4096,cusum_max_energy,300,300,all rows (no known defect),0.39,0.39,-0.022,-0.022,-0.022,-0.022
math500_r1distill8b_mn4096,mean_top1_logprob,300,300,all rows (no known defect),0.39,0.39,-0.0207,-0.0207,-0.0207,-0.0207
math500_r1distill8b_mn4096,logprob_margin,300,300,all rows (no known defect),0.39,0.39,-0.0139,-0.0139,-0.0139,-0.0139
math500_r1distill8b_mn4096,mean_logprob_entropy,300,300,all rows (no known defect),0.39,0.39,-0.015,-0.015,-0.015,-0.015
math500_r1distill8b_mn4096,varentropy,300,300,all rows (no known defect),0.39,0.39,-0.0202,-0.0202,-0.0202,-0.0202
math500_r1distill8b_mn4096,renyi_entropy_2,300,300,all rows (no known defect),0.39,0.39,-0.013,-0.013,-0.013,-0.013
math500_r1distill8b_mn4096,topk_tail_mass,300,300,all rows (no known defect),0.39,0.39,-0.0182,-0.0182,-0.0182,-0.0182
trace_gsm8k_llama8b_k10,epr,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0298,-0.0298,-0.0298,-0.0298
trace_gsm8k_llama8b_k10,trace_length,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0225,-0.0225,-0.0225,-0.0225
trace_gsm8k_llama8b_k10,spectral_entropy,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0021,-0.0021,-0.0021,-0.0021
trace_gsm8k_llama8b_k10,low_band_power,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.023,-0.023,-0.023,-0.023
trace_gsm8k_llama8b_k10,high_band_power,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0203,-0.0203,-0.0203,-0.0203
trace_gsm8k_llama8b_k10,hl_ratio,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0233,-0.0233,-0.0233,-0.0233
trace_gsm8k_llama8b_k10,dominant_freq,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.021,-0.021,-0.021,-0.021
trace_gsm8k_llama8b_k10,spectral_centroid,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.027,-0.027,-0.027,-0.027
trace_gsm8k_llama8b_k10,stft_max_high_power,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0114,-0.0114,-0.0114,-0.0114
trace_gsm8k_llama8b_k10,stft_spectral_entropy,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0079,-0.0079,-0.0079,-0.0079
trace_gsm8k_llama8b_k10,rpdi,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0135,-0.0135,-0.0135,-0.0135
trace_gsm8k_llama8b_k10,sw_var_peak,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0253,-0.0253,-0.0253,-0.0253
trace_gsm8k_llama8b_k10,pe_mean,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,0.0076,0.0076,0.0076,0.0076
trace_gsm8k_llama8b_k10,hurst_exponent,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0155,-0.0155,-0.0155,-0.0155
trace_gsm8k_llama8b_k10,cusum_max,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.027,-0.027,-0.027,-0.027
trace_gsm8k_llama8b_k10,cusum_shift_idx,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0033,-0.0033,-0.0033,-0.0033
trace_gsm8k_llama8b_k10,epr_spilled,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0256,-0.0256,-0.0256,-0.0256
trace_gsm8k_llama8b_k10,sw_var_peak_spilled,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0109,-0.0109,-0.0109,-0.0109
trace_gsm8k_llama8b_k10,cusum_max_spilled,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0287,-0.0287,-0.0287,-0.0287
trace_gsm8k_llama8b_k10,epr_energy,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0262,-0.0262,-0.0262,-0.0262
trace_gsm8k_llama8b_k10,min_energy,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0232,-0.0232,-0.0232,-0.0232
trace_gsm8k_llama8b_k10,sw_var_peak_energy,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0093,-0.0093,-0.0093,-0.0093
trace_gsm8k_llama8b_k10,cusum_max_energy,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0246,-0.0246,-0.0246,-0.0246
trace_gsm8k_llama8b_k10,mean_top1_logprob,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0294,-0.0294,-0.0294,-0.0294
trace_gsm8k_llama8b_k10,logprob_margin,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0284,-0.0284,-0.0284,-0.0284
trace_gsm8k_llama8b_k10,mean_logprob_entropy,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0293,-0.0293,-0.0293,-0.0293
trace_gsm8k_llama8b_k10,varentropy,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0282,-0.0282,-0.0282,-0.0282
trace_gsm8k_llama8b_k10,renyi_entropy_2,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0301,-0.0301,-0.0301,-0.0301
trace_gsm8k_llama8b_k10,topk_tail_mass,5000,5000,all rows (pinned 0.18% < 1%),0.736,0.736,-0.0295,-0.0295,-0.0295,-0.0295
trace_math500_qwenmath15b_k10,epr,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0104,-0.0108,-0.0104,-0.0108
trace_math500_qwenmath15b_k10,trace_length,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0112,-0.0119,-0.0112,-0.0119
trace_math500_qwenmath15b_k10,spectral_entropy,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0025,-0.0087,-0.0025,-0.0087
trace_math500_qwenmath15b_k10,low_band_power,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0176,-0.0162,-0.0176,-0.0162
trace_math500_qwenmath15b_k10,high_band_power,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0056,-0.0062,-0.0056,-0.0062
trace_math500_qwenmath15b_k10,hl_ratio,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0059,-0.0054,-0.0059,-0.0054
trace_math500_qwenmath15b_k10,dominant_freq,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0062,-0.01,-0.0062,-0.01
trace_math500_qwenmath15b_k10,spectral_centroid,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0132,-0.0133,-0.0132,-0.0133
trace_math500_qwenmath15b_k10,stft_max_high_power,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,0.0128,0.0123,0.0128,0.017
trace_math500_qwenmath15b_k10,stft_spectral_entropy,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0083,-0.0125,-0.0083,-0.0125
trace_math500_qwenmath15b_k10,rpdi,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0134,-0.0125,-0.0134,-0.0125
trace_math500_qwenmath15b_k10,sw_var_peak,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0155,-0.0202,-0.0155,-0.0202
trace_math500_qwenmath15b_k10,pe_mean,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.012,-0.0247,0.0029,-0.0187
trace_math500_qwenmath15b_k10,hurst_exponent,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0083,-0.0086,-0.0083,-0.0086
trace_math500_qwenmath15b_k10,cusum_max,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0109,-0.014,-0.0109,-0.014
trace_math500_qwenmath15b_k10,cusum_shift_idx,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0278,-0.0184,-0.0156,-0.0162
trace_math500_qwenmath15b_k10,epr_spilled,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0125,-0.0138,-0.0125,-0.0138
trace_math500_qwenmath15b_k10,sw_var_peak_spilled,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0107,-0.0181,-0.0107,-0.0181
trace_math500_qwenmath15b_k10,cusum_max_spilled,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0122,-0.0124,-0.0122,-0.0124
trace_math500_qwenmath15b_k10,min_spilled,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0039,-0.0046,-0.0039,-0.0046
trace_math500_qwenmath15b_k10,epr_energy,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.014,-0.0154,-0.014,-0.0154
trace_math500_qwenmath15b_k10,min_energy,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0137,-0.0128,-0.0137,-0.0128
trace_math500_qwenmath15b_k10,sw_var_peak_energy,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.011,-0.0049,0.0016,-0.0049
trace_math500_qwenmath15b_k10,cusum_max_energy,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0131,-0.0104,-0.0131,-0.0104
trace_math500_qwenmath15b_k10,mean_top1_logprob,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0095,-0.009,-0.0095,-0.009
trace_math500_qwenmath15b_k10,logprob_margin,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0152,-0.0151,-0.0152,-0.0151
trace_math500_qwenmath15b_k10,mean_logprob_entropy,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0098,-0.0109,-0.0098,-0.0109
trace_math500_qwenmath15b_k10,varentropy,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0136,-0.0114,-0.0136,-0.0114
trace_math500_qwenmath15b_k10,renyi_entropy_2,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0077,-0.0104,-0.0077,-0.0104
trace_math500_qwenmath15b_k10,topk_tail_mass,3000,2947,"complete traces only (1.8% pinned, dropped)",0.1763,0.1781,-0.0134,-0.0117,-0.0134,-0.0117
