file,cell,variant,auroc_now,auroc_csv,delta,K_now,K_csv,p_pool_csv,p_pool_now,stale
a5_mrmr__c46.csv,trace_math500_qwenmath15b_k10,a5.mrmr_a0.7_s5,0.6747993166860344,0.6747993166860344,0.0,2,2,30,30,False
a5_mrmr__c46.csv,trace_math500_qwenmath15b_k10,a5.mrmr_a0.7_s6,0.6742829296206505,0.6742829296206505,0.0,2,2,30,30,False
a5_mrmr__c46.csv,trace_math500_qwenmath15b_k10,a5.mrmr_a0.7_adapt,0.6790206853183125,0.6790206853183125,0.0,3,3,30,30,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.0_s4,0.6276232872752501,0.6276232872752501,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.0_s5,0.6335395347940876,0.6335395347940876,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.0_s6,0.6356400917307434,0.6356400917307434,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.0_adapt,0.6558555433504848,0.6558555433504848,0.0,3,3,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.3_s4,0.6276232872752501,0.6276232872752501,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.3_s5,0.6335395347940876,0.6335395347940876,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.3_s6,0.6356400917307434,0.6356400917307434,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.3_adapt,0.6558555433504848,0.6558555433504848,0.0,3,3,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.5_s4,0.6276232872752501,0.6276232872752501,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.5_s5,0.6335395347940876,0.6335395347940876,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.5_s6,0.6356400917307434,0.6356400917307434,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.5_adapt,0.6558555433504848,0.6558555433504848,0.0,3,3,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.7_s4,0.6276232872752501,0.6276232872752501,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.7_s5,0.6335395347940876,0.6335395347940876,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.7_s6,0.6356400917307434,0.6356400917307434,0.0,2,2,29,29,False
a5_mrmr__c46.csv,internalstates_gsm8k_qwen25_7b,a5.mrmr_a0.7_adapt,0.6558555433504848,0.6558555433504848,0.0,3,3,29,29,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.0_s4,0.6921258888170652,0.6921258888170652,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.0_s5,0.6919440853264384,0.6919440853264384,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.0_s6,0.6944893341952165,0.6944893341952165,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.0_adapt,0.6968325791855204,0.6968325791855204,0.0,3,3,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.3_s4,0.6921258888170652,0.6921258888170652,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.3_s5,0.6919440853264384,0.6919440853264384,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.3_s6,0.6944893341952165,0.6944893341952165,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.3_adapt,0.6968325791855204,0.6968325791855204,0.0,3,3,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.5_s4,0.6921258888170652,0.6921258888170652,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.5_s5,0.6919440853264384,0.6919440853264384,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.5_s6,0.6944893341952165,0.6944893341952165,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.5_adapt,0.6968325791855204,0.6968325791855204,0.0,3,3,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.7_s4,0.6921258888170652,0.6921258888170652,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.7_s5,0.6947519392372333,0.6947519392372333,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.7_s6,0.6944893341952165,0.6944893341952165,0.0,2,2,30,30,False
a5_mrmr__c46.csv,ars_gsm8k_r1distill8b,a5.mrmr_a0.7_adapt,0.6968325791855204,0.6968325791855204,0.0,3,3,30,30,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.0_s4,0.5742147138244651,0.5742147138244651,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.0_s5,0.5713189882535374,0.5713189882535374,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.0_s6,0.5716461089154535,0.5716461089154535,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.0_adapt,0.5468985658589827,0.5468985658589827,0.0,3,3,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.3_s4,0.5742147138244651,0.5742147138244651,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.3_s5,0.5713189882535374,0.5713189882535374,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.3_s6,0.5716461089154535,0.5716461089154535,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.3_adapt,0.5468985658589827,0.5468985658589827,0.0,3,3,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.5_s4,0.5742147138244651,0.5742147138244651,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.5_s5,0.5713189882535374,0.5713189882535374,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.5_s6,0.5716461089154535,0.5716461089154535,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.5_adapt,0.5468985658589827,0.5468985658589827,0.0,3,3,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.7_s4,0.5742147138244651,0.5742147138244651,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.7_s5,0.5713189882535374,0.5713189882535374,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.7_s6,0.5716461089154535,0.5716461089154535,0.0,2,2,27,27,False
a5_mrmr__c46.csv,inside_coqa_llama7b,a5.mrmr_a0.7_adapt,0.5779899693481649,0.5779899693481649,0.0,3,3,27,27,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.0_s4,0.7058582586272703,0.7058582586272703,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.0_s5,0.7079435119762431,0.7079435119762431,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.0_s6,0.7086277357313746,0.7086277357313746,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.0_adapt,0.7074617625976298,0.7074617625976298,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.3_s4,0.7058582586272703,0.7058582586272703,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.3_s5,0.7079435119762431,0.7079435119762431,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.3_s6,0.7086277357313746,0.7086277357313746,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.3_adapt,0.7074617625976298,0.7074617625976298,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.5_s4,0.7058582586272703,0.7058582586272703,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.5_s5,0.7079435119762431,0.7079435119762431,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.5_s6,0.7086277357313746,0.7086277357313746,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.5_adapt,0.7074617625976298,0.7074617625976298,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.7_s4,0.7058582586272703,0.7058582586272703,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.7_s5,0.7079435119762431,0.7079435119762431,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.7_s6,0.7086277357313746,0.7086277357313746,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama3b,a5.mrmr_a0.7_adapt,0.7074617625976298,0.7074617625976298,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.0_s4,0.7820081671871247,0.7820081671871247,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.0_s5,0.7869725358315317,0.7869725358315317,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.0_s6,0.7860917607494595,0.7860917607494595,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.0_adapt,0.7866322363680038,0.7866322363680038,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.3_s4,0.7820081671871247,0.7820081671871247,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.3_s5,0.7869725358315317,0.7869725358315317,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.3_s6,0.7860917607494595,0.7860917607494595,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.3_adapt,0.7866322363680038,0.7866322363680038,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.5_s4,0.7820081671871247,0.7820081671871247,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.5_s5,0.7869725358315317,0.7869725358315317,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.5_s6,0.7860917607494595,0.7860917607494595,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.5_adapt,0.7866322363680038,0.7866322363680038,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.7_s4,0.7820081671871247,0.7820081671871247,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.7_s5,0.7869725358315317,0.7869725358315317,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.7_s6,0.7860917607494595,0.7860917607494595,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_llama8b,a5.mrmr_a0.7_adapt,0.7866322363680038,0.7866322363680038,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.0_s4,0.845371142618849,0.845371142618849,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.0_s5,0.8485101220714232,0.8485101220714232,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.0_s6,0.8469254681931913,0.8469254681931913,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.0_adapt,0.8474486314352869,0.8474486314352869,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.3_s4,0.845371142618849,0.845371142618849,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.3_s5,0.8485101220714232,0.8485101220714232,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.3_s6,0.8469254681931913,0.8469254681931913,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.3_adapt,0.8474486314352869,0.8474486314352869,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.5_s4,0.845371142618849,0.845371142618849,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.5_s5,0.8485101220714232,0.8485101220714232,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.5_s6,0.8469254681931913,0.8469254681931913,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.5_adapt,0.8474486314352869,0.8474486314352869,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.7_s4,0.84951095609978,0.84951095609978,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.7_s5,0.8485101220714232,0.8485101220714232,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.7_s6,0.8469254681931913,0.8469254681931913,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_mistral24b,a5.mrmr_a0.7_adapt,0.8474486314352869,0.8474486314352869,0.0,2,2,30,30,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.0_s4,0.7634938045906967,0.7634938045906967,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.0_s5,0.7676904326630103,0.7676904326630103,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.0_s6,0.7673573024578508,0.7673573024578508,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.0_adapt,0.769863904123502,0.769863904123502,0.0,3,3,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.3_s4,0.7634938045906967,0.7634938045906967,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.3_s5,0.7676904326630103,0.7676904326630103,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.3_s6,0.7673573024578508,0.7673573024578508,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.3_adapt,0.769863904123502,0.769863904123502,0.0,3,3,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.5_s4,0.7634938045906967,0.7634938045906967,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.5_s5,0.7676904326630103,0.7676904326630103,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.5_s6,0.7673573024578508,0.7673573024578508,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.5_adapt,0.769863904123502,0.769863904123502,0.0,3,3,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.7_s4,0.7634938045906967,0.7634938045906967,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.7_s5,0.7676904326630103,0.7676904326630103,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.7_s6,0.7673573024578508,0.7673573024578508,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_nemo,a5.mrmr_a0.7_adapt,0.769863904123502,0.769863904123502,0.0,3,3,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.0_s4,0.7685677159818083,0.7685677159818083,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.0_s5,0.772265684101852,0.772265684101852,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.0_s6,0.7735650904689433,0.7735650904689433,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.0_adapt,0.7759725522655061,0.7759725522655061,0.0,3,3,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.3_s4,0.7685677159818083,0.7685677159818083,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.3_s5,0.772265684101852,0.772265684101852,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.3_s6,0.7735650904689433,0.7735650904689433,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.3_adapt,0.7759725522655061,0.7759725522655061,0.0,3,3,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.5_s4,0.7685677159818083,0.7685677159818083,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.5_s5,0.772265684101852,0.772265684101852,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.5_s6,0.7735650904689433,0.7735650904689433,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.5_adapt,0.7759725522655061,0.7759725522655061,0.0,3,3,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.7_s4,0.7685677159818083,0.7685677159818083,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.7_s5,0.772265684101852,0.772265684101852,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.7_s6,0.7726884361733373,0.7726884361733373,0.0,2,2,29,29,False
a5_mrmr__c46.csv,lapeigvals_gsm8k_phi35,a5.mrmr_a0.7_adapt,0.7759725522655061,0.7759725522655061,0.0,3,3,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.0_s4,0.5619514113588016,0.5619514113588016,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.0_s5,0.561343606428431,0.561343606428431,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.0_s6,0.5659915264842059,0.5659915264842059,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.0_adapt,0.5594486851749226,0.5594486851749226,0.0,3,3,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.3_s4,0.5619514113588016,0.5619514113588016,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.3_s5,0.561343606428431,0.561343606428431,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.3_s6,0.5659915264842059,0.5659915264842059,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.3_adapt,0.5594486851749226,0.5594486851749226,0.0,3,3,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.5_s4,0.5619514113588016,0.5619514113588016,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.5_s5,0.561343606428431,0.561343606428431,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.5_s6,0.5659915264842059,0.5659915264842059,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.5_adapt,0.5594486851749226,0.5594486851749226,0.0,3,3,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.7_s4,0.5619514113588016,0.5619514113588016,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.7_s5,0.561343606428431,0.561343606428431,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.7_s6,0.5659915264842059,0.5659915264842059,0.0,2,2,29,29,False
a5_mrmr__c46.csv,losnet_hotpotqa_mistral7b,a5.mrmr_a0.7_adapt,0.5594486851749226,0.5594486851749226,0.0,3,3,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.0_s4,0.7424046645728816,0.7424046645728816,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.0_s5,0.7453637070111142,0.7453637070111142,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.0_s6,0.7415033866895971,0.7415033866895971,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.0_adapt,0.7432369671079557,0.7432369671079557,0.0,3,3,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.3_s4,0.7424046645728816,0.7424046645728816,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.3_s5,0.7453637070111142,0.7453637070111142,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.3_s6,0.7415033866895971,0.7415033866895971,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.3_adapt,0.7432369671079557,0.7432369671079557,0.0,3,3,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.5_s4,0.7424046645728816,0.7424046645728816,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.5_s5,0.7453637070111142,0.7453637070111142,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.5_s6,0.7415033866895971,0.7415033866895971,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.5_adapt,0.7447935107992404,0.7447935107992404,0.0,3,3,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.7_s4,0.7424046645728816,0.7424046645728816,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.7_s5,0.7453637070111142,0.7453637070111142,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.7_s6,0.7415033866895971,0.7415033866895971,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_mistral7b,a5.mrmr_a0.7_adapt,0.7447935107992404,0.7447935107992404,0.0,3,3,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.0_s4,0.6677322532413916,0.6677322532413916,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.0_s5,0.6692999486733169,0.6692999486733169,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.0_s6,0.6682762045033586,0.6682762045033586,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.0_adapt,0.6690739996875767,0.6690739996875767,0.0,3,3,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.3_s4,0.6677322532413916,0.6677322532413916,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.3_s5,0.6692999486733169,0.6692999486733169,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.3_s6,0.6682762045033586,0.6682762045033586,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.3_adapt,0.6690739996875767,0.6690739996875767,0.0,3,3,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.5_s4,0.6677322532413916,0.6677322532413916,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.5_s5,0.6692999486733169,0.6692999486733169,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.5_s6,0.6682762045033586,0.6682762045033586,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.5_adapt,0.6690739996875767,0.6690739996875767,0.0,3,3,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.7_s4,0.6677322532413916,0.6677322532413916,0.0,2,2,29,29,False
a5_mrmr__c46.csv,noise_gsm8k_phi3mini,a5.mrmr_a0.7_s5,0.6692999486733169,0.6692999486733169,0.0,2,2,29,29,False
