world,repetition,method,full_rho_nrmse,shape_rho_nrmse,head_rho_nrmse,tail_error_norm,pcr_weight_nrmse,oracle_score_correlation,g2_hat
sparse_small,13,ols,0.15722778733188875,1.1223688969416883,0.1390149520214826,0.05238542322378549,0.15882184305673624,0.9985546715184905,0.23829431438127102
sparse_small,13,diag_var,0.18285379576178934,1.1618820391979638,0.16657714432167403,0.05450445034270811,0.1833699487278347,0.9985583886331492,0.2500000000000001
sparse_small,13,diag_mad,0.15306593744864558,1.1107930317579062,0.1343874563933513,0.052139447330949856,0.1541459730904864,0.9985979727536576,0.23662207357859544
sparse_small,13,lw_gls,0.12052061401102045,1.2335446479492553,0.08376756072740348,0.06007425830138366,0.12074264787055689,0.998166961496899,0.2165551839464884
sparse_small,14,ols,0.22149542446012074,2.250410013944494,0.18477284205366537,0.08517037771818488,0.18869808718181533,0.9992088618695342,0.24498327759197322
sparse_small,14,diag_var,0.23187134505668033,2.262034087680001,0.1974271933954149,0.08526329028281286,0.2016429888437995,0.99911275566097,0.24999999999999997
sparse_small,14,diag_mad,0.21620788788656264,2.2446964912266547,0.1779462707946557,0.08537108025106435,0.18098814960108706,0.9993341232790415,0.24247491638795984
sparse_small,14,lw_gls,0.2075607266726947,2.328040940917693,0.16125951923446577,0.08999457282071488,0.1639935890725839,0.9994400412429756,0.22993311036789293
sparse_small,15,ols,0.15973070819405297,1.8321431615322925,0.05384308515799603,0.10183755469149545,0.12601214590998364,0.9969987562980328,0.1605351170568561
sparse_small,15,diag_var,0.1593414360218225,1.8187223924676463,0.05366597154760356,0.10159997320906522,0.12395344607978101,0.9971144846303551,0.15969899665551832
sparse_small,15,diag_mad,0.1621170119609643,1.8271563396918276,0.058049849322914876,0.10254493425332088,0.12963385865823998,0.9968855040369687,0.15635451505016715
sparse_small,15,lw_gls,0.15408068422162174,1.80729216336484,0.05273421236734461,0.09804986125130433,0.10230696825022753,0.9982020784431217,0.17474916387959857
sparse_t5,0,ols,0.1277173206509476,1.2000277594287152,0.10488749953849034,0.04979905652824163,0.11042988055492127,0.9996646581174574,0.20819397993311042
sparse_t5,0,diag_var,0.2279776569517406,1.184787092735228,0.22034804628452906,0.046829013343865626,0.22019357048360116,0.9998378925191244,0.25000000000000006
sparse_t5,0,diag_mad,0.12293440414846038,1.2031747909399535,0.09823174808470791,0.050273828121555036,0.10451002164129591,0.9996539142074689,0.20568561872909705
sparse_t5,0,lw_gls,0.12172746395256391,1.191759872085576,0.09655796816443178,0.05036087425510442,0.10057656191073973,0.9997595795639272,0.20568561872909705
sparse_t5,1,ols,0.241787069474849,1.1232785572211292,0.21927929690154524,0.07262683792055716,0.22505408955339662,0.9991744736578876,0.09113712374581942
sparse_t5,1,diag_var,0.2421277759057425,1.1240667070516452,0.21941771914658176,0.07294914496738049,0.22489732776554922,0.9992205272626047,0.09113712374581942
sparse_t5,1,diag_mad,0.23945868177530033,1.1240171868329547,0.21677766767764864,0.07242913859122725,0.22246403656231373,0.9992017929169815,0.09197324414715721
sparse_t5,1,lw_gls,0.1848020031511204,1.0941140076158724,0.1598449136630072,0.06455926908139639,0.17002237946432178,0.9989986053790426,0.11287625418060203
sparse_t5,2,ols,0.19549973575443436,1.07099274780552,0.1864557750756504,0.045596507847752855,0.18632838494233903,0.9999970999190717,0.25000000000000017
sparse_t5,2,diag_var,0.19554270543095495,1.1059012505825423,0.18571946857741528,0.04704619819482284,0.18556042093624533,0.999992638897054,0.25000000000000017
sparse_t5,2,diag_mad,0.19550727030354034,1.0623733820164631,0.18674958242332215,0.04505422835090673,0.18660828936016924,0.9999958970702109,0.25000000000000017
sparse_t5,2,lw_gls,0.1898667433593724,0.9809481375102166,0.18230773867079816,0.04190261372590266,0.18547693829619466,0.9998724726133654,0.25000000000000017
sparse_t5,3,ols,0.16038592863375187,1.1278796269628657,0.14933312560558074,0.04274400019121736,0.14812650475026948,0.99980908135609,0.23494983277591985
sparse_t5,3,diag_var,0.19551974483501536,1.1768734188014993,0.18669972604212598,0.04402857450417936,0.18469918962614415,0.9998588280678192,0.24916387959866232
sparse_t5,3,diag_mad,0.16019837735371598,1.1165978361119497,0.14930151096161068,0.042467187163123817,0.14783300219597045,0.9998579771432131,0.23494983277591985
sparse_t5,3,lw_gls,0.0651644496346705,0.9855914143446449,0.016458976065985988,0.04295394483105425,0.039166181239987524,0.9997007424846933,0.1831103678929767
sparse_t5,4,ols,0.14765286102481812,1.9945721946224144,0.074058782465513,0.08407675816492212,0.10735096279919891,0.9984916217891154,0.19565217391304351
sparse_t5,4,diag_var,0.13337945390147135,1.897031894437811,0.0502399223851769,0.08114363435095819,0.0972377003661051,0.9984270930833067,0.18311036789297663
sparse_t5,4,diag_mad,0.15456228398508368,2.036008654701971,0.08590838573802086,0.08469361353250744,0.11915100792909315,0.9982759301563394,0.1998327759197325
sparse_t5,4,lw_gls,0.14765286102481812,1.994572194622414,0.07405878246551309,0.08407675816492209,0.10735096279919891,0.9984916217891154,0.19565217391304351
sparse_t5,5,ols,0.1678859686963413,0.7953166734055924,0.16129967730921385,0.036509641681466774,0.16257775008959827,0.9996541011085176,0.24749163879598654
sparse_t5,5,diag_var,0.15466087351578997,0.8162160943359592,0.14627212643054602,0.038001403122878766,0.14677389231499433,0.9997671485156832,0.24331103678929758
sparse_t5,5,diag_mad,0.17443919680862865,0.7960176636640003,0.1681718839463118,0.03675087036770208,0.1691698075741179,0.9996609165647115,0.24999999999999994
sparse_t5,5,lw_gls,0.1609067615738453,0.8615238653246506,0.15078329751392575,0.04190974291166118,0.14987522487158644,0.9999598320004759,0.24999999999999994
sparse_t5,6,ols,0.19335243917761896,0.9204070156197723,0.18670258341714646,0.04002386836528875,0.19379469370767016,0.9991299333674537,0.25000000000000006
sparse_t5,6,diag_var,0.19272921053462785,0.8498233917583462,0.1846254886185802,0.042769297117149725,0.18592823355278593,0.9996938516997382,0.25000000000000006
sparse_t5,6,diag_mad,0.13588413370252617,0.9241038999919402,0.12373529367599098,0.040238866247355565,0.13552776827371135,0.999105602727593,0.22658862876254185
sparse_t5,6,lw_gls,0.19592065503951656,0.8608925965871477,0.1878204599508266,0.04321837845999883,0.18802401706968735,0.9998154361667404,0.25000000000000006
sparse_t5,7,ols,0.2111002343189367,1.4245481038895111,0.20374124538547855,0.04497776580849904,0.23705078998639373,0.9966132653271963,0.24999999999999978
sparse_t5,7,diag_var,0.2112420283863078,1.4362884008803631,0.2040057345435529,0.044745349272289826,0.23956461639926138,0.9963972648044623,0.24999999999999978
sparse_t5,7,diag_mad,0.21103936033029844,1.4194651328176755,0.2037170310759083,0.044893898923974586,0.23662264860065185,0.9966515866494706,0.24999999999999978
sparse_t5,7,lw_gls,0.20692290969709376,1.397458249936562,0.19956183853302326,0.044389519979156335,0.23035756250628073,0.9968987132264905,0.24999999999999978
sparse_t5,8,ols,0.20642497424265205,0.7615453469350244,0.20239974783360243,0.03479127090249426,0.20605781073936463,0.9998761071532163,0.25000000000000006
sparse_t5,8,diag_var,0.20447032804610818,0.8128144825072011,0.19995425864505167,0.03580078533644569,0.20065759107888895,0.9999889692673365,0.25000000000000006
sparse_t5,8,diag_mad,0.20645906640298292,0.7564580998818756,0.2024527696064788,0.034746347769160996,0.20645555994013995,0.9998603565911175,0.25000000000000006
sparse_t5,8,lw_gls,0.19949719699613422,0.7862331991988226,0.1950163340064449,0.03511465718384141,0.19478692915544865,0.9999970263843553,0.25000000000000006
sparse_t5,9,ols,0.15139540659221526,2.0172509284924263,0.027183604024980663,0.09910788335429811,0.05626561891672554,0.9994519756178601,0.15635451505016718
sparse_t5,9,diag_var,0.14692561083880548,2.023372201754087,0.017353223844977193,0.09704504522072911,0.04183973806909332,0.9996806528742594,0.16722408026755847
sparse_t5,9,diag_mad,0.14966775810710092,2.007114945593842,0.021047521040716596,0.0985769679161325,0.04330102040250716,0.9996797544476642,0.15802675585284276
sparse_t5,9,lw_gls,0.11101597298754969,1.493029070944298,0.015131418632448797,0.07316207698156459,0.029854993399182406,0.9998534310119507,0.17056856187290964
sparse_t5,10,ols,0.15845283655225378,1.8560144621836467,0.13503564850779534,0.05893411017607708,0.18558200283179713,0.9969224669150913,0.2249163879598662
sparse_t5,10,diag_var,0.2137789117713208,2.0169990814090557,0.19531052793632553,0.06336341122244439,0.2300068276321991,0.9973165898654344,0.2491638795986622
sparse_t5,10,diag_mad,0.1820960981930225,1.9311964979843972,0.16103677621644508,0.06103563016630767,0.20373647960993713,0.997102523422446,0.23578595317725753
sparse_t5,10,lw_gls,0.16104723081157632,1.7281480567420548,0.14161799316512338,0.054956816290817195,0.18311794286511304,0.997431820916297,0.22826086956521738
sparse_t5,11,ols,0.22308759329445335,1.3081826179058995,0.2112244010727163,0.05335535363729309,0.2118848057112968,0.9999530957976168,0.24749163879598673
sparse_t5,11,diag_var,0.19082211939418645,1.3655736685237303,0.17276940057176357,0.057220814291715466,0.17487918283476,0.999872009761925,0.23494983277591985
sparse_t5,11,diag_mad,0.22993132586794524,1.3328238150241116,0.21808482761176431,0.05434530320713846,0.2183197751392688,0.9999823413357265,0.2500000000000001
sparse_t5,11,lw_gls,0.22164137904369743,1.2506603522602977,0.21035934604554626,0.052150315154867184,0.21213040776889538,0.9998767566718574,0.2500000000000001
sparse_t5,12,ols,0.3387921581368358,3.584670545605289,0.32180275438430084,0.07816187847624491,0.46662985002208046,0.9699563746343688,0.23327759197324394
sparse_t5,12,diag_var,0.21039199143978304,2.9705613572191747,0.1739800122148778,0.07848788827271302,0.3692202610625346,0.9727548544418912,0.17056856187290953
sparse_t5,12,diag_mad,0.3575717621403147,3.6644657050619274,0.34181521246415003,0.07888089153555632,0.48178277228575767,0.9695639160957337,0.24080267558528407
sparse_t5,12,lw_gls,0.2084533929783405,2.970699816663894,0.17323740774005492,0.07700854944768282,0.3828077196168075,0.9700369454349684,0.1622073578595316
sparse_t5,13,ols,0.2283968618702628,1.4426452989514535,0.20683204730288085,0.06733266745819834,0.23190751888879926,0.9976158688327513,0.25
sparse_t5,13,diag_var,0.22832975902974523,1.4180598134417464,0.20775937391190355,0.06595205078032468,0.23290961175363503,0.9976012747190932,0.25
sparse_t5,13,diag_mad,0.22973243300964818,1.4888592052553102,0.20684826728943792,0.06932575421840467,0.2328720397520488,0.9975345556351181,0.25
sparse_t5,13,lw_gls,0.22346226725519366,1.5225423274812069,0.1992473413188896,0.06995699400546493,0.23766181407276896,0.9965488845369128,0.25
sparse_t5,14,ols,0.17737428938766087,0.8154280525340859,0.1726233941756899,0.03295375190567594,0.1848732254250464,0.9984219441821466,0.2500000000000003
sparse_t5,14,diag_var,0.18053160993475828,0.8021906176861394,0.1760902052075123,0.03260100608082023,0.18957009506416672,0.9982834108219748,0.2500000000000003
sparse_t5,14,diag_mad,0.17618631449326602,0.7771991872970551,0.1714886885184657,0.03268264177955848,0.1807246095207071,0.9986862616452113,0.2500000000000003
sparse_t5,14,lw_gls,0.17495400747491924,0.6875659228027303,0.17099579857889607,0.030743967120572976,0.1767967305789398,0.9989858550238017,0.2500000000000003
sparse_t5,15,ols,0.12854601824928538,1.2082118851938113,0.10485567239665573,0.051895345296919235,0.1571023190069529,0.997161120404808,0.20819397993311042
sparse_t5,15,diag_var,0.13048558938972954,1.196605058379606,0.09689446748989398,0.06010916796351805,0.15137466116964035,0.9967287691160265,0.14715719063545155
sparse_t5,15,diag_mad,0.19207327278444766,1.2160502061562977,0.18001219473268637,0.05117752449525518,0.2149185623566538,0.9972946020435924,0.23745819397993317
sparse_t5,15,lw_gls,0.22059922112243943,1.2089372965893577,0.2129285381546501,0.048315466743026836,0.2500048737077171,0.996768963586665,0.25000000000000006
sparse_mixed_kurtosis,0,ols,0.1809600329757207,0.6882837967625445,0.1720880485486719,0.04208354813980754,0.1748245219535591,0.9995531482605554,0.24999999999999994
sparse_mixed_kurtosis,0,diag_var,0.18075784779163634,0.6871940714115681,0.17209508284681224,0.04167440317228283,0.17499742402692722,0.9995382064869619,0.24999999999999994
sparse_mixed_kurtosis,0,diag_mad,0.18118849042234877,0.6823861174244191,0.1725642405190729,0.0416655240919265,0.17574816440057592,0.9995115776185287,0.24999999999999994
sparse_mixed_kurtosis,0,lw_gls,0.1790805525988543,0.6455750698046071,0.17210040390828693,0.038235670577090985,0.17462733108127934,0.9995721016919218,0.24999999999999994
sparse_mixed_kurtosis,1,ols,0.15001956835597657,1.4806306368555313,0.13406951587502405,0.04880895422910557,0.13706503842334375,0.9998681632179371,0.23578595317725773
sparse_mixed_kurtosis,1,diag_var,0.14650115514264545,1.4840602137800678,0.12989044183722565,0.048931883406011865,0.13327405395736322,0.9998529423073015,0.23411371237458214
sparse_mixed_kurtosis,1,diag_mad,0.17004837088168948,1.4990542026285445,0.15672901646772275,0.04893020034335934,0.1595183786958442,0.9998645432836847,0.24414715719063568
sparse_mixed_kurtosis,1,lw_gls,0.11068908643008177,1.4761505760358598,0.08376056224999327,0.05053213666449507,0.08890386108064235,0.9998334614496875,0.21655518394648848
sparse_mixed_kurtosis,2,ols,0.13867331815274075,1.4375217644536769,0.06622049625429881,0.0826518337073922,0.06616223326777348,0.9999937661655772,0.1454849498327759
sparse_mixed_kurtosis,2,diag_var,0.15334422211255064,1.4279775107730899,0.09035162122491347,0.08444515789021774,0.09024817490749544,0.9999923304171336,0.13712374581939799
sparse_mixed_kurtosis,2,diag_mad,0.1347841890833084,1.4233096311809958,0.0603684029006918,0.08167579024496162,0.060297038223268,0.9999973560431055,0.1471571906354515
sparse_mixed_kurtosis,2,lw_gls,0.14515034130787896,1.30988662688056,0.08882561331771516,0.07834596057573354,0.08897061004447629,0.9999667392171442,0.13712374581939799
sparse_mixed_kurtosis,3,ols,0.23618380530756444,1.0180698144432685,0.22599399557538088,0.051294293361964144,0.2338768610368077,0.9989847952887329,0.2500000000000001
sparse_mixed_kurtosis,3,diag_var,0.2358141177983756,1.0332207992294684,0.22475075930005145,0.052920935187735677,0.23174933220882382,0.9990747351424908,0.2500000000000001
sparse_mixed_kurtosis,3,diag_mad,0.23670578648990528,1.026904771403046,0.2267118385783149,0.050978766205522746,0.23581383316497348,0.9988650174901795,0.2500000000000001
sparse_mixed_kurtosis,3,lw_gls,0.2389637896539154,1.023856292009517,0.2284710841526249,0.05225433052464043,0.23501394463329153,0.9991054248241241,0.2500000000000001
sparse_mixed_kurtosis,4,ols,0.07824754862612496,1.1431097069629752,0.035052687044044475,0.04787015620043614,0.051144027884115456,0.9996553900932487,0.18227424749163865
sparse_mixed_kurtosis,4,diag_var,0.07104651835209616,1.130115627645088,0.021595202713740165,0.046222285315092024,0.04203831900361939,0.999690607705316,0.18896321070234098
sparse_mixed_kurtosis,4,diag_mad,0.07470378640714029,1.1149247644683273,0.031411076307375406,0.04635714343075652,0.04816136389544421,0.9996722211648005,0.18394648829431423
sparse_mixed_kurtosis,4,lw_gls,0.07213811260493666,1.0386415236898576,0.041902187407067734,0.04032067801664404,0.05403382869913004,0.9997575718515541,0.20568561872909683
sparse_mixed_kurtosis,5,ols,0.22680846661038498,2.064128978914694,0.21091763046783063,0.06108344680368568,0.25612092702506234,0.9938822212993055,0.24999999999999983
sparse_mixed_kurtosis,5,diag_var,0.22477994944972865,2.0400739621470376,0.20723266786299668,0.06326043619881885,0.24709581520563417,0.9945477223436036,0.24999999999999983
sparse_mixed_kurtosis,5,diag_mad,0.22679799954253257,2.057169564656818,0.21153075109900304,0.060102897794650535,0.2576206304965501,0.9937698488567903,0.24999999999999983
sparse_mixed_kurtosis,5,lw_gls,0.22043336149378862,1.9319149142092165,0.20449724138453487,0.06012566785637222,0.24138840574821926,0.9949259296004759,0.24999999999999983
sparse_mixed_kurtosis,6,ols,0.1417442397498796,1.183267568509214,0.12336679591483546,0.048988074912766515,0.12458103592010376,0.9999093950540335,0.21655518394648823
sparse_mixed_kurtosis,6,diag_var,0.14948238270143896,1.1857011785528229,0.13282390625934667,0.04846957894342919,0.13502591189167742,0.9998452401985956,0.2198996655518394
sparse_mixed_kurtosis,6,diag_mad,0.14386982514553873,1.1900194721170352,0.12565769395788623,0.04922336005977869,0.12640308596423294,0.9999346811601731,0.21739130434782603
sparse_mixed_kurtosis,6,lw_gls,0.22552211650895693,1.2700423306019155,0.21550954481105905,0.05038312716546508,0.21590206409312,0.9999166398213964,0.24999999999999994
sparse_mixed_kurtosis,7,ols,0.28597974621807437,2.7202925373937643,0.23303132859372594,0.1152750914415495,0.24349731798547442,0.9992137631596806,0.24999999999999983
sparse_mixed_kurtosis,7,diag_var,0.2869810509216374,2.741219590075981,0.23309695084840082,0.11634243346795485,0.2421960059058043,0.9993162119562075,0.24999999999999983
sparse_mixed_kurtosis,7,diag_mad,0.28238435917693433,2.6440527786022066,0.23292424593932887,0.11127368579023279,0.241249295081885,0.9993743931781386,0.24999999999999983
sparse_mixed_kurtosis,7,lw_gls,0.2533066318654963,2.4818369823070165,0.20189329996598562,0.10599816620078299,0.22713726070971382,0.9982302976887043,0.24999999999999983
sparse_mixed_kurtosis,8,ols,0.23149364373557532,1.5742184477994239,0.21615712442094917,0.0598139993031466,0.21982318386549357,0.9997180211631539,0.24999999999999997
sparse_mixed_kurtosis,8,diag_var,0.23046168388052446,1.4767418611355652,0.21771647945543326,0.055311472843878676,0.22161057893576905,0.9997002333947724,0.24999999999999997
sparse_mixed_kurtosis,8,diag_mad,0.23248669677135428,1.6382946759520824,0.21524091029029396,0.06295628757677132,0.2184741391674866,0.9997496969206983,0.24999999999999997
sparse_mixed_kurtosis,8,lw_gls,0.23950738921154383,1.9343622966577945,0.21848411293843994,0.06960695295078864,0.2300106162218982,0.9991525104194778,0.24999999999999997
sparse_mixed_kurtosis,9,ols,0.2308091607501621,0.8574467684335702,0.22196662248757776,0.04853770776173853,0.23418977435200033,0.9988786367808459,0.24999999999999997
sparse_mixed_kurtosis,9,diag_var,0.23188124301237897,0.8643867799291773,0.22242670364462525,0.049872712813569586,0.2353426854939106,0.9988204011206068,0.24999999999999997
sparse_mixed_kurtosis,9,diag_mad,0.23150030445684658,0.8786983068593471,0.2228842345078594,0.048182382326393595,0.23778358160419452,0.9986565939663706,0.24999999999999997
sparse_mixed_kurtosis,9,lw_gls,0.22726888242814577,0.8242616425859067,0.21772671965093576,0.04940665863960365,0.22609031656816064,0.9992057360437677,0.24999999999999997
sparse_mixed_kurtosis,10,ols,0.19448171162301636,1.0847323237883921,0.1771061183489065,0.05765288435901369,0.17730926977154743,0.9999334719954694,0.24999999999999994
sparse_mixed_kurtosis,10,diag_var,0.1948321998157512,1.1037248295054145,0.17670765345765507,0.058729715636747434,0.1769079054850588,0.9999339775127231,0.24999999999999994
sparse_mixed_kurtosis,10,diag_mad,0.19222205627043656,0.9892890277873128,0.17818720730687912,0.05246537930929881,0.17839233663009385,0.9999327041113757,0.24999999999999994
sparse_mixed_kurtosis,10,lw_gls,0.17865273654935604,0.9770602169392406,0.16014491875968584,0.05631535399510465,0.16005419157736964,0.9999989716607162,0.24999999999999994
sparse_mixed_kurtosis,11,ols,0.17565621323808706,1.1447327266429472,0.1571504479072355,0.05610541724548838,0.17468501673062078,0.9986534687227436,0.2500000000000001
sparse_mixed_kurtosis,11,diag_var,0.17466087154517115,1.1355135847082247,0.15553616193404224,0.056714133784185015,0.1709463268068662,0.9988095393274311,0.2500000000000001
sparse_mixed_kurtosis,11,diag_mad,0.1754897463720539,1.1281865158519655,0.1580266033308505,0.05470542788572361,0.17661233991403405,0.9985745994508323,0.2500000000000001
sparse_mixed_kurtosis,11,lw_gls,0.16830963368822766,1.0731250858056474,0.15236399538079812,0.05138160194134612,0.17353274112676334,0.9984431998330637,0.2500000000000001
sparse_mixed_kurtosis,12,ols,0.20784977495749388,0.6612558158278803,0.20281749445076638,0.037109046564058716,0.2025289479868915,0.9999458672278506,0.2500000000000001
sparse_mixed_kurtosis,12,diag_var,0.20782536056121886,0.6739522011627446,0.20287057205249232,0.03692000483276894,0.20266987207393136,0.9999310486901264,0.2500000000000001
sparse_mixed_kurtosis,12,diag_mad,0.20791288480315373,0.6455433298832716,0.20352974226013643,0.035525103646866875,0.20331741049395208,0.9999323813869161,0.2500000000000001
sparse_mixed_kurtosis,12,lw_gls,0.20026183827347166,0.739890884892349,0.19347086953981113,0.04011730811344048,0.19351885637452865,0.9999051300049385,0.2500000000000001
sparse_mixed_kurtosis,13,ols,0.1363236296261051,0.9495071865262839,0.12281565038512478,0.04174422086614786,0.12314562108948886,0.9999800218952622,0.2148829431438127
sparse_mixed_kurtosis,13,diag_var,0.13991938781948576,0.9340628777305504,0.127354264262197,0.041138476026226764,0.12743182061348302,0.9999930418341115,0.2165551839464883
sparse_mixed_kurtosis,13,diag_mad,0.12794629429421142,0.9391653778685061,0.11347991123863935,0.04138990834308601,0.1142818834434238,0.9999598910573719,0.21153846153846154
sparse_mixed_kurtosis,13,lw_gls,0.13209878619924703,0.8508779390592351,0.12213692855162532,0.0361644005967656,0.12736359604241215,0.9997901353513204,0.2157190635451505
sparse_mixed_kurtosis,14,ols,0.06732680647127881,0.8890046424069402,0.028244934818533983,0.04047401121118414,0.03662614616317999,0.9998752350337873,0.14966555183946484
sparse_mixed_kurtosis,14,diag_var,0.09870738541146096,0.8411152401042299,0.08626715714934145,0.03307632737896844,0.08846577625621509,0.9999327392031043,0.1897993311036789
sparse_mixed_kurtosis,14,diag_mad,0.07102290118939808,0.8930041681398688,0.03513569026871949,0.04093903408340291,0.04422820631645186,0.9998319025426278,0.14715719063545146
sparse_mixed_kurtosis,14,lw_gls,0.24883999680646487,0.8108997054759601,0.24764489773550136,0.031734522278476396,0.2477621924061004,0.9999940836666011,0.24999999999999992
sparse_mixed_kurtosis,15,ols,0.20757148331254419,0.9224538696199867,0.20121702885420917,0.03916641573091791,0.21049372964689267,0.9993821855739575,0.24999999999999994
sparse_mixed_kurtosis,15,diag_var,0.20752427914067043,0.9270265460045803,0.2009803732368318,0.03959714480300199,0.20954987106291367,0.9994319169105612,0.24999999999999994
sparse_mixed_kurtosis,15,diag_mad,0.2073451495650896,0.9123208164503954,0.20117032120715447,0.038721322394960636,0.2104289891180104,0.9993835344650903,0.24999999999999994
sparse_mixed_kurtosis,15,lw_gls,0.2070754319314199,0.8785697800302246,0.20038471347487777,0.039878125861966915,0.20399634482781606,0.9997705463882599,0.24999999999999994
sparse_contaminated,0,ols,0.1290034373577601,0.6412030536889407,0.07449338674181706,0.06715808956893378,0.07467994698846399,0.9999461360741607,0.19565217391304351
sparse_contaminated,0,diag_var,0.21497985595699495,0.7582242911658237,0.19236089951395483,0.06492558465117416,0.1913474957742381,0.9999443581369972,0.23662207357859538
sparse_contaminated,0,diag_mad,0.11039029472553397,0.5620111078935441,0.01593950223624697,0.06905585391596705,0.02438266264115967,0.9999343031866418,0.16806020066889635
sparse_contaminated,0,lw_gls,0.1218824875897587,0.6213486210932526,0.03242617824885514,0.0743492887578458,0.06786590147688054,0.999239012789388,0.1638795986622074
sparse_contaminated,1,ols,0.10867521806353675,0.4399051302327969,0.07745893325097461,0.04910200966453832,0.08836424251356369,0.9997117457264789,0.20568561872909685
sparse_contaminated,1,diag_var,0.22017882441177725,0.6432844256091753,0.19769598089727683,0.06442630511917026,0.19766289791281194,0.9999774299715006,0.24999999999999983
sparse_contaminated,1,diag_mad,0.10134797038627918,0.46655889176274734,0.05822984782301261,0.05313395496449647,0.08835409673632148,0.9989381825132583,0.16722408026755842
sparse_contaminated,1,lw_gls,0.21030290409771493,0.5181413873709463,0.1953759701911105,0.05279044927739964,0.1972781528479384,0.9999330956395867,0.24999999999999983
sparse_contaminated,2,ols,0.17104943989690177,0.432176745852093,0.14433199142814526,0.06033053217687819,0.14426768644447316,0.9999391025034455,0.1237458193979933
sparse_contaminated,2,diag_var,0.1420320409166745,0.3875936033949939,0.11447868629354131,0.05472512509668546,0.11449615405657668,0.9999999682736307,0.1346153846153846
sparse_contaminated,2,diag_mad,0.12714081378059264,0.5173805111713685,0.08521159239857765,0.06041301787744542,0.1086537282820986,0.9985875328574119,0.1471571906354515
sparse_contaminated,2,lw_gls,0.1784518752136022,0.4860945623814432,0.14708802160165282,0.06604828357729131,0.14919450907067133,0.9996312567822729,0.12123745819397992
sparse_contaminated,3,ols,0.1455986846339999,0.4360115510527868,0.11285142984227278,0.060508739688807024,0.12871489397672167,0.9992388994689204,0.14715719063545155
sparse_contaminated,3,diag_var,0.09069346228621768,0.35841582496975194,0.050984759217252276,0.04835110995759496,0.05576974500928082,0.9999158380738605,0.16889632107023417
sparse_contaminated,3,diag_mad,0.1626331042574958,0.5124760210207518,0.126710420150222,0.06710597201767277,0.15684894546236125,0.9981550442061998,0.14381270903010038
sparse_contaminated,3,lw_gls,0.07878963914108374,0.3340848134653219,0.0397562471307569,0.043746338817730365,0.04019148953168562,0.9999827205496475,0.17391304347826092
sparse_contaminated,4,ols,0.20265573737671316,0.4042639335536054,0.1898997365042412,0.04814487846499325,0.20845260082546038,0.9990414141777736,0.25000000000000006
sparse_contaminated,4,diag_var,0.19450175849083204,0.29852602187130306,0.18620220031803042,0.039559270083233365,0.19439543180860974,0.9995722310094012,0.25000000000000006
sparse_contaminated,4,diag_mad,0.21238978931095434,0.5494294546515152,0.19477469076832477,0.05658829214857161,0.23797575777560953,0.9976520378547589,0.25000000000000006
sparse_contaminated,4,lw_gls,0.17877584003409688,0.2718825262805516,0.16901007030075307,0.04009278872396881,0.17432188842130755,0.9997348347601013,0.2449832775919733
sparse_contaminated,5,ols,0.17043936232008297,0.5318563836114368,0.14529170827197244,0.059352428477115006,0.1456684862424157,0.9999907751079713,0.23244147157190642
sparse_contaminated,5,diag_var,0.21108637540223238,0.5561504386468322,0.19431088272129418,0.05740080191013692,0.1944256950872124,0.9999632352203361,0.25000000000000006
sparse_contaminated,5,diag_mad,0.15632731318074977,0.5829942297169578,0.1183108181827611,0.06661952155864763,0.12794643278491885,0.9995926879003652,0.22408026755852847
sparse_contaminated,5,lw_gls,0.2201812014120487,0.5225143900954555,0.2084606598710082,0.05151269622245472,0.2084253917591289,0.9999794104624292,0.25000000000000006
sparse_contaminated,6,ols,0.09622719237895697,0.38795511347409856,0.06827400854831107,0.044019562875331125,0.0899997551063455,0.9991074691680278,0.19648829431438122
sparse_contaminated,6,diag_var,0.21776865482542138,0.4629475830998957,0.20781435790771696,0.045900251019257536,0.2074882685044852,0.9996586989754997,0.24999999999999994
sparse_contaminated,6,diag_mad,0.12259221673220945,0.5443796473093836,0.07500746356293808,0.06268956994616709,0.1086940574539117,0.9986792800502937,0.15551839464882938
sparse_contaminated,6,lw_gls,0.21922228701402321,0.4195148856363122,0.21048349329089447,0.0437869339668927,0.21302228536488488,0.9993155549890361,0.24999999999999994
sparse_contaminated,7,ols,0.19393325313643955,0.5497498388951736,0.16537172410525922,0.06636223290940806,0.17034856073222043,0.999173916459335,0.2382943143812709
sparse_contaminated,7,diag_var,0.21657379690602882,0.5279516477498799,0.19673266008215964,0.06059769704953678,0.20213627602980913,0.9989422391464758,0.25
sparse_contaminated,7,diag_mad,0.20275309712542888,0.6086923582942212,0.16624828650230147,0.07553592087342219,0.16922899631868998,0.9993526085005396,0.2399665551839465
sparse_contaminated,7,lw_gls,0.22564989703165567,0.5410987784232603,0.20301408440955396,0.06560019635674737,0.20669328138774445,0.9990870261148346,0.25
sparse_contaminated,8,ols,0.14193754833482392,0.7132699802624487,0.10682583009706705,0.060637394748246067,0.2100566312470852,0.995519184311474,0.1906354515050167
sparse_contaminated,8,diag_var,0.1328982335140042,0.563040838381814,0.06902269186152593,0.07213736010466419,0.09467366224354339,0.9993595264219642,0.15384615384615385
sparse_contaminated,8,diag_mad,0.26863021437681184,0.8591893395730533,0.26381192356883276,0.04813375584909315,0.3746377160883768,0.992486718263785,0.25
