cell,fold,feature,early,late,position_intercept
pb_olympiadbench_q4,1,varentropy15,-0.9885534862297087,-0.16574491809466418,-0.2880088962262955
pb_olympiadbench_q4,1,moment3_15,-0.7793671765514907,-0.6446678105522864,-0.2880088962262955
pb_olympiadbench_q4,1,selected_surprisal,1.9831938299079142,-1.1005629921263114,-0.2880088962262955
pb_olympiadbench_q4,1,selected_squared,0.7854806893462328,1.0733739578131745,-0.2880088962262955
pb_olympiadbench_q4,1,selected_cubed,-1.118607773924771,1.2251920428045204,-0.2880088962262955
pb_olympiadbench_q4,1,moment4_15,-0.46943837487065265,0.27527172864635024,-0.2880088962262955
pb_olympiadbench_q4,1,selected_power4,-1.7214214692573522,-0.020680285130646712,-0.2880088962262955
pb_olympiadbench_q4,1,moment5_15,0.568471205235441,1.2013054973611041,-0.2880088962262955
pb_olympiadbench_q4,1,selected_power5,-1.9741074457122736,-0.8952988460535293,-0.2880088962262955
pb_olympiadbench_q4,1,moment6_15,2.8041274478761817,2.0125545817191477,-0.2880088962262955
pb_olympiadbench_q4,1,selected_power6,-2.119215606176394,-1.3857989968341067,-0.2880088962262955
pb_olympiadbench_q4,2,entropy15,-1.0326291127338125,-2.131578710177477,-0.2939443223874355
pb_olympiadbench_q4,2,varentropy15,-0.6149466740417894,0.3715800996621768,-0.2939443223874355
pb_olympiadbench_q4,2,moment3_15,-1.3870371004837483,-0.8770760854909491,-0.2939443223874355
pb_olympiadbench_q4,2,selected_surprisal,2.597950928321231,-0.8675104699059218,-0.2939443223874355
pb_olympiadbench_q4,2,selected_squared,-0.334072119457539,1.8209145970425484,-0.2939443223874355
pb_olympiadbench_q4,2,selected_cubed,-2.5119709838211395,1.2812166472529618,-0.2939443223874355
pb_olympiadbench_q4,2,moment4_15,-0.9234977603320452,0.29866736068256733,-0.2939443223874355
pb_olympiadbench_q4,2,selected_power4,-1.9423505390693818,-0.5273982799210924,-0.2939443223874355
pb_olympiadbench_q4,2,moment5_15,0.528216384184622,1.2919814226239839,-0.2939443223874355
pb_olympiadbench_q4,2,selected_power5,-1.0613899634267008,-1.7772787187933572,-0.2939443223874355
pb_olympiadbench_q4,2,moment6_15,3.3755454824737208,1.9930570090187008,-0.2939443223874355
pb_olympiadbench_q4,2,selected_power6,-0.4541529559299195,-2.5024095655026226,-0.2939443223874355
pb_olympiadbench_q4,3,entropy15,-1.3532275732562489,-2.1046473260246046,-0.25382286941934296
pb_olympiadbench_q4,3,varentropy15,-1.3857976533190999,0.32562659479350914,-0.25382286941934296
pb_olympiadbench_q4,3,moment3_15,-0.9114861213571542,-1.3049995063813011,-0.25382286941934296
pb_olympiadbench_q4,3,selected_surprisal,1.6151414083780335,-0.9577154763221886,-0.25382286941934296
pb_olympiadbench_q4,3,selected_squared,2.2712091288677856,2.9512878500164788,-0.25382286941934296
pb_olympiadbench_q4,3,selected_cubed,-1.533423979292397,2.651091182386112,-0.25382286941934296
pb_olympiadbench_q4,3,moment4_15,-0.09977787305550422,-0.1294888352434441,-0.25382286941934296
pb_olympiadbench_q4,3,selected_power4,-2.41537585087829,0.5040691889122342,-0.25382286941934296
pb_olympiadbench_q4,3,moment5_15,1.0651759729360233,1.22316904711971,-0.25382286941934296
pb_olympiadbench_q4,3,selected_power5,-2.234507264812181,-0.9421577909741696,-0.25382286941934296
pb_olympiadbench_q4,3,moment6_15,2.762711687356832,2.681400383997967,-0.25382286941934296
pb_olympiadbench_q4,3,selected_power6,-1.9424756709891764,-1.7330991949499746,-0.25382286941934296
pb_olympiadbench_q4,4,entropy15,-1.1911319391080128,-2.1021193644111817,-0.28098670594935904
pb_olympiadbench_q4,4,varentropy15,-0.5858220329820405,-0.24751401036050835,-0.28098670594935904
pb_olympiadbench_q4,4,moment3_15,-1.0852971846089037,-0.6032783396913047,-0.28098670594935904
pb_olympiadbench_q4,4,selected_surprisal,1.9147162518213479,-0.8609068142425186,-0.28098670594935904
pb_olympiadbench_q4,4,selected_squared,0.7802919030160785,2.38002300779288,-0.28098670594935904
pb_olympiadbench_q4,4,selected_cubed,-1.4746483847560263,2.3861839611127853,-0.28098670594935904
pb_olympiadbench_q4,4,moment4_15,-0.6366866591831538,0.36249508511395845,-0.28098670594935904
pb_olympiadbench_q4,4,selected_power4,-1.945413312155919,0.43111087548141563,-0.28098670594935904
