cell,dataset,model,method,auroc,auprc,prevalence,n_samples,n_groups,analysis_role
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_entropy_burst__dufs_liu_pcr,0.5384388553401565,0.528762842219187,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_entropy_dispersion__equal_mean,0.5576432529807759,0.5418699865039847,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_entropy_dispersion__iu_pcr,0.5248595487247155,0.5212680370598558,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_entropy_dispersion__dufs_liu_pcr,0.5270481530143799,0.5222906549939752,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_target_nll_burst__equal_mean,0.5586589749715909,0.5323853820050347,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_target_nll_burst__iu_pcr,0.5321135229425049,0.5057590144193567,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_target_nll_burst__dufs_liu_pcr,0.5307311202329956,0.5042144888013,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,module_entropy_disagreement__equal_mean,0.5758635686925946,0.5505856454183089,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,module_entropy_disagreement__iu_pcr,0.5058237914146312,0.5101308803587836,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,module_entropy_disagreement__dufs_liu_pcr,0.5055823909414863,0.5101521645562876,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,module_target_nll_disagreement__equal_mean,0.505056869911465,0.493478705898571,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,module_target_nll_disagreement__iu_pcr,0.484163548960556,0.48216833544250937,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,module_target_nll_disagreement__dufs_liu_pcr,0.48171822416771937,0.4812136149571398,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_kl_tail__equal_mean,0.6661671656876447,0.6382700087816667,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_kl_tail__iu_pcr,0.6502342944592172,0.6191214188883523,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_kl_tail__dufs_liu_pcr,0.6512739764969939,0.6201308929280228,0.4993,10000,1000,retrospective_discovery_iteration_2
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_entropy_burst__best_layer_oracle,0.7097837911762308,0.6824535117783076,0.4993,10000,1000,evaluation_only_oracle
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_entropy_dispersion__best_layer_oracle,0.7316095539547258,0.7115567352938145,0.4993,10000,1000,evaluation_only_oracle
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_target_nll_burst__best_layer_oracle,0.6964535650489874,0.6679142769705974,0.4993,10000,1000,evaluation_only_oracle
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,module_entropy_disagreement__best_layer_oracle,0.5883349531365081,0.5853817747679742,0.4993,10000,1000,evaluation_only_oracle
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,module_target_nll_disagreement__best_layer_oracle,0.5636989048498535,0.5361096820735598,0.4993,10000,1000,evaluation_only_oracle
nq_open_t0.5,NQ-Open,meta-llama/Llama-3.1-8B-Instruct,resid_kl_tail__best_layer_oracle,0.6556269450288122,0.6273810441378469,0.4993,10000,1000,evaluation_only_oracle
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,baseline__final_nll,0.6907814407814407,0.4657925401446646,0.27054108216432865,499,499,existing_baseline
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,baseline__generation_entropy,0.6885022385022386,0.4612795043668615,0.27054108216432865,499,499,existing_baseline
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,baseline__lens96_dufs,0.6804436304436304,0.4439404340480221,0.27054108216432865,499,499,existing_baseline
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_entropy_burst__equal_mean,0.5844322344322344,0.35738796418025676,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_entropy_burst__iu_pcr,0.5249491249491249,0.2900893312312929,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_entropy_burst__dufs_liu_pcr,0.5256613756613757,0.2913713854822134,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_entropy_dispersion__equal_mean,0.6158323158323158,0.35867159404894444,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_entropy_dispersion__iu_pcr,0.5110907610907611,0.27191267442070804,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_entropy_dispersion__dufs_liu_pcr,0.5107041107041107,0.2714372572340541,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_target_nll_burst__equal_mean,0.5595645095645096,0.3061662303062856,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_target_nll_burst__iu_pcr,0.540944240944241,0.2957780541574091,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_target_nll_burst__dufs_liu_pcr,0.536996336996337,0.2928395386234518,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,module_entropy_disagreement__equal_mean,0.6278388278388279,0.381666425636556,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,module_entropy_disagreement__iu_pcr,0.5532763532763533,0.33506373661790534,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,module_entropy_disagreement__dufs_liu_pcr,0.5506512006512007,0.3354965908793264,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,module_target_nll_disagreement__equal_mean,0.5651811151811151,0.30544523787112166,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,module_target_nll_disagreement__iu_pcr,0.5467439967439968,0.2991310134006528,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,module_target_nll_disagreement__dufs_liu_pcr,0.5471306471306472,0.29839476834734163,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_kl_tail__equal_mean,0.650997150997151,0.40978590469325255,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_kl_tail__iu_pcr,0.6548026048026048,0.41555557836560725,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_kl_tail__dufs_liu_pcr,0.6536630036630037,0.4167844995953663,0.27054108216432865,499,499,retrospective_discovery_iteration_2
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_entropy_burst__best_layer_oracle,0.6838827838827839,0.47237088762715523,0.27054108216432865,499,499,evaluation_only_oracle
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_entropy_dispersion__best_layer_oracle,0.7044770044770045,0.5019365856066941,0.27054108216432865,499,499,evaluation_only_oracle
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_target_nll_burst__best_layer_oracle,0.6811558811558812,0.47328894840721114,0.27054108216432865,499,499,evaluation_only_oracle
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,module_entropy_disagreement__best_layer_oracle,0.6196174196174196,0.3504361183146613,0.27054108216432865,499,499,evaluation_only_oracle
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,module_target_nll_disagreement__best_layer_oracle,0.574094424094424,0.33072154358357697,0.27054108216432865,499,499,evaluation_only_oracle
gsm8k_r1distill_t0.0,GSM8K,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,resid_kl_tail__best_layer_oracle,0.6774216524216524,0.4458321408011652,0.27054108216432865,499,499,evaluation_only_oracle
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,baseline__final_nll,0.6319182409647616,0.9329019010165759,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,baseline__generation_entropy,0.6204465142581752,0.9304115819926999,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,baseline__lens96_dufs,0.5284658585200135,0.9045395901898616,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_entropy_burst__equal_mean,0.7356662613397518,0.9515281104255382,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_entropy_burst__iu_pcr,0.5667361711788884,0.913590501729626,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_entropy_burst__dufs_liu_pcr,0.5658865168210669,0.9134156508996252,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_entropy_dispersion__equal_mean,0.7351905941869713,0.9499943021936046,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_entropy_dispersion__iu_pcr,0.5397502434050804,0.9079652746241036,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_entropy_dispersion__dufs_liu_pcr,0.5300283171690074,0.9060068695410392,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_target_nll_burst__equal_mean,0.6654196944308639,0.9392507831803788,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_target_nll_burst__iu_pcr,0.6701523388477294,0.9382139596038365,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_target_nll_burst__dufs_liu_pcr,0.6704249943240302,0.9387551014037838,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,module_entropy_disagreement__equal_mean,0.6209274046959421,0.9207288657372186,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,module_entropy_disagreement__iu_pcr,0.5210390437070559,0.8976797756661362,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,module_entropy_disagreement__dufs_liu_pcr,0.5238937430617364,0.89929825078925,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,module_target_nll_disagreement__equal_mean,0.6720003370759912,0.9401753363676183,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,module_target_nll_disagreement__iu_pcr,0.6372783760180183,0.9291188318430599,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,module_target_nll_disagreement__dufs_liu_pcr,0.6370133813596977,0.928771814900768,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_kl_tail__equal_mean,0.5733265639559907,0.9120956167597325,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_kl_tail__iu_pcr,0.5234452369908864,0.9012903823807937,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_kl_tail__dufs_liu_pcr,0.5231039823717614,0.9012115717509137,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_entropy_burst__best_layer_oracle,0.6596657236896171,0.9350091280226741,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_entropy_dispersion__best_layer_oracle,0.6389658452876916,0.930413124412861,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_target_nll_burst__best_layer_oracle,0.6603482329278672,0.9335829027189352,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,module_entropy_disagreement__best_layer_oracle,0.6892914996956566,0.9429916707626679,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,module_target_nll_disagreement__best_layer_oracle,0.75064350871035,0.9552945937913676,0.8676,5000,500,appendix_protocol_rejected
coqa_llama7b_t0.5,CoQA,huggyllama/llama-7b,resid_kl_tail__best_layer_oracle,0.628216498894753,0.9272786373424409,0.8676,5000,500,appendix_protocol_rejected
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,baseline__final_nll,0.8328303889604974,0.4670998803540047,0.08263836239575435,1319,1319,existing_baseline
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,baseline__generation_entropy,0.8473121540677837,0.483314934889743,0.08263836239575435,1319,1319,existing_baseline
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,baseline__lens96_dufs,0.7975130790810524,0.4219395742663433,0.08263836239575435,1319,1319,existing_baseline
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_entropy_burst__equal_mean,0.6822048676927743,0.19349658876805204,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_entropy_burst__iu_pcr,0.5324133747820153,0.09531073898337712,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_entropy_burst__dufs_liu_pcr,0.5312912275380999,0.09481657363318755,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_entropy_dispersion__equal_mean,0.6967093790279778,0.22910212862643692,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_entropy_dispersion__iu_pcr,0.5758055955720677,0.10964884852560143,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_entropy_dispersion__dufs_liu_pcr,0.5755932974448404,0.1095872149706343,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_target_nll_burst__equal_mean,0.7287284858594284,0.23287952773695633,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_target_nll_burst__iu_pcr,0.6392903176889833,0.13439410696751913,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_target_nll_burst__dufs_liu_pcr,0.6387671544468876,0.13599314343390206,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,module_entropy_disagreement__equal_mean,0.7277352339070438,0.3286236826943984,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,module_entropy_disagreement__iu_pcr,0.5577754189096975,0.09880909781753561,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,module_entropy_disagreement__dufs_liu_pcr,0.554553036621427,0.09769377535374328,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,module_target_nll_disagreement__equal_mean,0.6944954128440367,0.2583744032349264,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,module_target_nll_disagreement__iu_pcr,0.6201759041625597,0.13479863761551808,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,module_target_nll_disagreement__dufs_liu_pcr,0.6105542497535826,0.1296780488466312,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_kl_tail__equal_mean,0.7552354234589431,0.34206891689627383,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_kl_tail__iu_pcr,0.7271059216013345,0.3089323786407815,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_kl_tail__dufs_liu_pcr,0.7396921677155205,0.32280656535956287,0.08263836239575435,1319,1319,retrospective_discovery_iteration_2
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_entropy_burst__best_layer_oracle,0.8416407612404276,0.45871360374601666,0.08263836239575435,1319,1319,evaluation_only_oracle
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_entropy_dispersion__best_layer_oracle,0.8472742436879218,0.4960652862676827,0.08263836239575435,1319,1319,evaluation_only_oracle
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_target_nll_burst__best_layer_oracle,0.8031313973766017,0.399991891613253,0.08263836239575435,1319,1319,evaluation_only_oracle
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,module_entropy_disagreement__best_layer_oracle,0.7772613541587687,0.4348881341784431,0.08263836239575435,1319,1319,evaluation_only_oracle
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,module_target_nll_disagreement__best_layer_oracle,0.7379634543938131,0.32722982894093383,0.08263836239575435,1319,1319,evaluation_only_oracle
gsm8k_mistral24b_t1.0,GSM8K,mistralai/Mistral-Small-24B-Instruct-2501,resid_kl_tail__best_layer_oracle,0.7828682993403594,0.3858808685229422,0.08263836239575435,1319,1319,evaluation_only_oracle
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,baseline__final_nll,0.7454931505726301,0.41425995887275313,0.16932422171602127,1317,1317,existing_baseline
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,baseline__generation_entropy,0.7635738352694272,0.4556907143004488,0.16932422171602127,1317,1317,existing_baseline
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,baseline__lens96_dufs,0.7411605086037991,0.409768513636484,0.16932422171602127,1317,1317,existing_baseline
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_entropy_burst__equal_mean,0.6201375624072601,0.2678626833820255,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_entropy_burst__iu_pcr,0.5780039514350596,0.23758558369567026,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_entropy_burst__dufs_liu_pcr,0.5762741738467466,0.23569544199873282,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_entropy_dispersion__equal_mean,0.5989170444577434,0.2495757222383999,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_entropy_dispersion__iu_pcr,0.5518974266484125,0.21972495187943197,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_entropy_dispersion__dufs_liu_pcr,0.5512538838015757,0.222368126267944,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_target_nll_burst__equal_mean,0.7060689779555832,0.34931416555109773,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_target_nll_burst__iu_pcr,0.5655921823890606,0.20679562469475518,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_target_nll_burst__dufs_liu_pcr,0.5654446184241808,0.20665999607355917,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,module_entropy_disagreement__equal_mean,0.5578368762348235,0.24020052255185514,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,module_entropy_disagreement__iu_pcr,0.485071445552996,0.18308226649527123,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,module_entropy_disagreement__dufs_liu_pcr,0.48460415966421,0.1814065823501889,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,module_target_nll_disagreement__equal_mean,0.5461424320181012,0.21464687598569265,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,module_target_nll_disagreement__iu_pcr,0.5265369196842131,0.19547907660980335,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,module_target_nll_disagreement__dufs_liu_pcr,0.5274305014715406,0.19613003375637555,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_kl_tail__equal_mean,0.7146358859166592,0.38241805185329636,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_kl_tail__iu_pcr,0.7184684500045089,0.38753392444354445,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_kl_tail__dufs_liu_pcr,0.7183618760298734,0.38742214341625997,0.16932422171602127,1317,1317,retrospective_discovery_iteration_2
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_entropy_burst__best_layer_oracle,0.7561669440322673,0.4403755417225162,0.16932422171602127,1317,1317,evaluation_only_oracle
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_entropy_dispersion__best_layer_oracle,0.775001844549561,0.4675623424545591,0.16932422171602127,1317,1317,evaluation_only_oracle
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_target_nll_burst__best_layer_oracle,0.7065731548355891,0.33880930039311,0.16932422171602127,1317,1317,evaluation_only_oracle
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,module_entropy_disagreement__best_layer_oracle,0.644801239537305,0.34805754749853796,0.16932422171602127,1317,1317,evaluation_only_oracle
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,module_target_nll_disagreement__best_layer_oracle,0.6024052926275404,0.23806032937025084,0.16932422171602127,1317,1317,evaluation_only_oracle
gsm8k_nemo_t1.0,GSM8K,mistralai/Mistral-Nemo-Instruct-2407,resid_kl_tail__best_layer_oracle,0.7367438371549668,0.3985057259993463,0.16932422171602127,1317,1317,evaluation_only_oracle
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,baseline__final_nll,0.7587894670485041,0.4242494377872694,0.15133079847908745,1315,1315,existing_baseline
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,baseline__generation_entropy,0.770987554258749,0.4513407936158506,0.15133079847908745,1315,1315,existing_baseline
gsm8k_phi35_t1.0,GSM8K,microsoft/Phi-3.5-mini-instruct,baseline__lens96_dufs,0.7809612579024152,0.45153234131968256,0.15133079847908745,1315,1315,existing_baseline
