auroc,budget,cell_id,eligibility,error_auprc,error_prevalence,final_auroc_same_cohort,method_id,n,n_correct,n_error,ordered_id_sha256,population_id,positive_class,prevalence_normalized_ap,recovered_above_chance_signal
0.5757545834567658,256,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5582732244231713,0.49898580121703856,0.6123070340015141,max_entropy,493,247,246,c87c39446af1539fc7fb5f7bd39041df878b041526ed690fb2e0efdeb427b586,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.11833481635879932,0.6745310668229781
0.5659197498697238,512,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5569690276650918,0.5153061224489796,0.5794424179260032,max_entropy,392,190,202,38e494b3be4a72f3bed69e6cb6e1a41e661fd2e38aa418620af51e93ed2a79b7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.08595715181429478,0.8297802558215807
0.5641643950513735,16,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5398142040984589,0.48549323017408125,0.5950633556001558,mean_entropy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.10557873503347091,0.6749645501811884
0.5351526225923374,32,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5086999549245586,0.48549323017408125,0.5950633556001558,mean_entropy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.045104799609010406,0.3697809988971168
0.504268639726807,64,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.48806389472707357,0.48549323017408125,0.5950633556001558,mean_entropy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.004996366819161763,0.04490310382858006
0.5236478329107811,128,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.4991983973621858,0.487378640776699,0.5934594953519257,mean_entropy,515,264,251,d9e2b406821ae1e5b51405bf8042589aac7334339928f68c2423610fefbe7d53,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.02305747970274884,0.2530276118197962
0.5660939402916296,256,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5270926985900483,0.49898580121703856,0.5893486060366676,mean_entropy,493,247,246,c87c39446af1539fc7fb5f7bd39041df878b041526ed690fb2e0efdeb427b586,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.056100001639246076,0.7397310738625901
0.5697498697238145,512,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5539058657385482,0.5153061224489796,0.5733454924439813,mean_entropy,392,190,202,38e494b3be4a72f3bed69e6cb6e1a41e661fd2e38aa418620af51e93ed2a79b7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.07963736510268891,0.950976909413854
0.5384477129077674,16,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5166217692630957,0.48549323017408125,0.6184584968397089,step272_two_head_global_local_w0p50_peak,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.06050170943240773,0.32456694904539085
0.5206242698379415,32,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5102618650992837,0.48549323017408125,0.6184584968397089,step272_two_head_global_local_w0p50_peak,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.04814054231702889,0.17410544948792556
0.5045831710750981,64,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.49166561831071987,0.48549323017408125,0.6184584968397089,step272_two_head_global_local_w0p50_peak,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.01199670927309085,0.03869009988620547
0.5374260533623083,128,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5081566363862611,0.487378640776699,0.6156585778099722,step272_two_head_global_local_w0p50_peak,515,264,251,d9e2b406821ae1e5b51405bf8042589aac7334339928f68c2423610fefbe7d53,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.04053283234441084,0.32359081419624186
0.5532240545077516,256,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5341039999470585,0.49898580121703856,0.6062177018531318,step272_two_head_global_local_w0p50_peak,493,247,246,c87c39446af1539fc7fb5f7bd39041df878b041526ed690fb2e0efdeb427b586,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.07009421851781304,0.5010845986984821
0.5573215216258468,512,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5472053852689607,0.5153061224489796,0.5906982803543512,step272_two_head_global_local_w0p50_peak,392,190,202,38e494b3be4a72f3bed69e6cb6e1a41e661fd2e38aa418620af51e93ed2a79b7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.06581321592332946,0.6320022981901753
0.5423568882365276,16,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5251843840764369,0.48549323017408125,0.5825719677680257,unified28,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.07714408484029268,0.5129693451841106
0.4781475601353983,32,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.47004685705332355,0.48549323017408125,0.5825719677680257,unified28,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,-0.030021710163277177,-0.2646471975331033
0.5010933708773927,64,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.4952342326312915,0.48549323017408125,0.5825719677680257,unified28,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.018932700264577853,0.013241429348812036
0.5150458770976699,128,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.49760395169660415,0.487378640776699,0.5800283713630328,unified28,515,264,251,d9e2b406821ae1e5b51405bf8042589aac7334339928f68c2423610fefbe7d53,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.019947102741481617,0.18800678861022038
0.5503768802870215,256,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.523822399985643,0.49898580121703856,0.5745202593726342,unified28,493,247,246,c87c39446af1539fc7fb5f7bd39041df878b041526ed690fb2e0efdeb427b586,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.049572644505756935,0.6760159010600707
0.5507295466388744,512,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.536698444554762,0.5153061224489796,0.5751954142782699,unified28,392,190,202,38e494b3be4a72f3bed69e6cb6e1a41e661fd2e38aa418620af51e93ed2a79b7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.04413573823929854,0.6746361746361746
