domain,cell,n,split,seed,greedy_subset,greedy_size,greedy_halfA_auroc,greedy_halfB_auroc,good5_halfB_auroc,fulloracle_subset,fulloracle_halfB_auroc,fulloracle_insample_auroc
rag,Qwen-7B/hotpotqa,169,9,0,stft_max_high_power|stft_spectral_entropy|rpdi,3,0.8651,0.5623,0.6731,spectral_entropy|dominant_freq|stft_max_high_power,0.7418,0.7788
rag,Qwen-7B/natural-questions,103,0,0,epr|low_band_power|sw_var_peak,3,0.763,0.4493,0.5181,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.6196,0.7599
rag,Qwen-7B/natural-questions,103,1,0,spectral_entropy|stft_max_high_power|hurst_exponent|cusum_max,4,0.8285,0.5884,0.6497,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.6905,0.7599
rag,Qwen-7B/natural-questions,103,2,0,spectral_entropy|high_band_power|hl_ratio|stft_max_high_power,4,0.891,0.654,0.6444,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.6889,0.7599
rag,Qwen-7B/natural-questions,103,3,0,low_band_power|high_band_power|stft_max_high_power|stft_spectral_entropy|sw_var_peak,5,0.7611,0.6681,0.6043,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.7702,0.7599
rag,Qwen-7B/natural-questions,103,4,0,trace_length|spectral_entropy|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi,6,0.887,0.5688,0.5435,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.5978,0.7599
rag,Qwen-7B/natural-questions,103,5,0,epr|trace_length|high_band_power|stft_max_high_power|hurst_exponent|cusum_max,6,0.7468,0.7083,0.6953,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.7214,0.7599
rag,Qwen-7B/natural-questions,103,6,0,spectral_entropy|stft_max_high_power|stft_spectral_entropy|rpdi|cusum_max,5,0.7936,0.4626,0.4762,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.5306,0.7599
rag,Qwen-7B/natural-questions,103,7,0,trace_length|spectral_entropy|high_band_power|hl_ratio|dominant_freq|stft_max_high_power,6,0.8957,0.6558,0.7101,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.6594,0.7599
rag,Qwen-7B/natural-questions,103,8,0,high_band_power|stft_max_high_power|stft_spectral_entropy|hurst_exponent,4,0.9722,0.527,0.6179,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.7088,0.7599
rag,Qwen-7B/natural-questions,103,9,0,epr|sw_var_peak|cusum_max|cusum_shift_idx,4,0.8889,0.2596,0.3447,low_band_power|high_band_power|stft_max_high_power|cusum_max,0.3234,0.7599
rag,Qwen-7B/2wikimultihopqa,192,0,0,spectral_entropy|spectral_centroid|stft_max_high_power|stft_spectral_entropy,4,0.8611,0.4602,0.3366,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.2969,0.7741
rag,Qwen-7B/2wikimultihopqa,192,1,0,hl_ratio|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi,5,0.7784,0.4093,0.4444,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.263,0.7741
rag,Qwen-7B/2wikimultihopqa,192,2,0,epr|spectral_entropy|stft_spectral_entropy|pe_mean|cusum_max,5,0.8056,0.4631,0.3366,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.223,0.7741
rag,Qwen-7B/2wikimultihopqa,192,3,0,high_band_power|dominant_freq|stft_max_high_power|rpdi|cusum_shift_idx,5,0.837,0.6449,0.4915,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.7031,0.7741
rag,Qwen-7B/2wikimultihopqa,192,4,0,hl_ratio|dominant_freq|spectral_centroid|pe_mean,4,0.6796,0.5426,0.6605,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.4616,0.7741
rag,Qwen-7B/2wikimultihopqa,192,5,0,trace_length|high_band_power|hl_ratio|dominant_freq|stft_max_high_power|pe_mean,6,0.6,0.5384,0.4886,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.2614,0.7741
rag,Qwen-7B/2wikimultihopqa,192,6,0,low_band_power|dominant_freq|stft_max_high_power|rpdi|pe_mean,5,0.8054,0.6759,0.5481,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.3111,0.7741
rag,Qwen-7B/2wikimultihopqa,192,7,0,spectral_entropy|high_band_power|stft_spectral_entropy|rpdi,4,0.7829,0.5033,0.3626,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.6923,0.7741
rag,Qwen-7B/2wikimultihopqa,192,8,0,hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy,4,0.8764,0.5698,0.6822,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.5329,0.7741
rag,Qwen-7B/2wikimultihopqa,192,9,0,epr|spectral_entropy|stft_spectral_entropy|rpdi|sw_var_peak|cusum_shift_idx,6,0.9728,0.4035,0.3791,low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|hurst_exponent|cusum_shift_idx,0.2663,0.7741
rag,Qwen-7B/narrativeqa,235,0,0,epr|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|pe_mean,6,0.7153,0.7052,0.6954,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.7315,0.7239
rag,Qwen-7B/narrativeqa,235,1,0,high_band_power|stft_max_high_power|sw_var_peak|pe_mean,4,0.6836,0.7094,0.6617,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.7183,0.7239
rag,Qwen-7B/narrativeqa,235,2,0,epr|high_band_power|stft_max_high_power|sw_var_peak|pe_mean|cusum_shift_idx,6,0.7427,0.6376,0.5958,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.711,0.7239
rag,Qwen-7B/narrativeqa,235,3,0,epr|spectral_entropy|high_band_power|hl_ratio|sw_var_peak|pe_mean,6,0.8264,0.5401,0.5126,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.5818,0.7239
rag,Qwen-7B/narrativeqa,235,4,0,epr|hl_ratio|sw_var_peak|pe_mean,4,0.7686,0.5159,0.5841,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.6909,0.7239
rag,Qwen-7B/narrativeqa,235,5,0,spectral_entropy|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak,5,0.7832,0.5939,0.6356,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.69,0.7239
rag,Qwen-7B/narrativeqa,235,6,0,epr|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,6,0.7857,0.6078,0.6738,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.7074,0.7239
rag,Qwen-7B/narrativeqa,235,7,0,epr|hl_ratio|sw_var_peak,3,0.7236,0.6477,0.636,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.6951,0.7239
rag,Qwen-7B/narrativeqa,235,8,0,epr|spectral_entropy|high_band_power|hl_ratio|sw_var_peak|pe_mean,6,0.7767,0.6336,0.6164,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.7098,0.7239
rag,Qwen-7B/narrativeqa,235,9,0,epr|spectral_entropy|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,6,0.904,0.4876,0.4615,spectral_entropy|hl_ratio|spectral_centroid|sw_var_peak|pe_mean|cusum_shift_idx,0.5618,0.7239
rag,Mistral-24B/hotpotqa,46,0,0,high_band_power|sw_var_peak|pe_mean|hurst_exponent|cusum_max,5,0.6905,0.6984,0.6825,hl_ratio|hurst_exponent|cusum_shift_idx,0.7857,0.7738
rag,Mistral-24B/hotpotqa,46,1,0,epr|low_band_power|hl_ratio|dominant_freq|cusum_max|cusum_shift_idx,6,0.8409,0.5446,0.5446,hl_ratio|hurst_exponent|cusum_shift_idx,0.7589,0.7738
rag,Mistral-24B/hotpotqa,46,2,0,low_band_power|hl_ratio|rpdi|cusum_max|cusum_shift_idx,5,0.9107,0.3864,0.5909,hl_ratio|hurst_exponent|cusum_shift_idx,0.7424,0.7738
rag,Mistral-24B/hotpotqa,46,3,0,low_band_power|high_band_power|hl_ratio|dominant_freq|hurst_exponent|cusum_max,6,0.7321,0.6364,0.6591,hl_ratio|hurst_exponent|cusum_shift_idx,0.4773,0.7738
rag,Mistral-24B/hotpotqa,46,4,0,spectral_entropy|low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|cusum_shift_idx,6,0.7667,0.6077,0.6385,hl_ratio|hurst_exponent|cusum_shift_idx,0.5846,0.7738
rag,Mistral-24B/hotpotqa,46,5,0,low_band_power|dominant_freq|stft_spectral_entropy|cusum_max|cusum_shift_idx,5,0.7803,0.7232,0.6875,hl_ratio|hurst_exponent|cusum_shift_idx,0.7589,0.7738
rag,Mistral-24B/hotpotqa,46,6,0,epr|low_band_power|rpdi|pe_mean|hurst_exponent|cusum_max,6,0.875,0.4308,0.4846,hl_ratio|hurst_exponent|cusum_shift_idx,0.4231,0.7738
rag,Mistral-24B/hotpotqa,46,7,0,spectral_entropy|low_band_power|pe_mean|cusum_max,4,0.8214,0.4621,0.5455,hl_ratio|hurst_exponent|cusum_shift_idx,0.7045,0.7738
rag,Mistral-24B/hotpotqa,46,8,0,low_band_power|high_band_power|hl_ratio|rpdi|pe_mean|hurst_exponent,6,0.598,0.5758,0.6894,hl_ratio|hurst_exponent|cusum_shift_idx,0.7348,0.7738
rag,Mistral-24B/hotpotqa,46,9,0,low_band_power|high_band_power|dominant_freq|hurst_exponent|cusum_max,5,0.7,0.6,0.6333,hl_ratio|hurst_exponent|cusum_shift_idx,0.475,0.7738
rag,Mistral-24B/natural-questions,44,0,0,low_band_power|hl_ratio|stft_spectral_entropy|rpdi|cusum_max,5,0.7765,0.3611,0.3333,high_band_power|rpdi|sw_var_peak|pe_mean,0.2083,0.7714
rag,Mistral-24B/natural-questions,44,1,0,low_band_power|high_band_power|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx,6,0.7412,0.4583,0.4861,high_band_power|rpdi|sw_var_peak|pe_mean,0.5833,0.7714
rag,Mistral-24B/natural-questions,44,2,0,spectral_entropy|low_band_power|high_band_power|dominant_freq|stft_max_high_power|cusum_max,6,0.4583,0.7895,0.7719,high_band_power|rpdi|sw_var_peak|pe_mean,0.8772,0.7714
rag,Mistral-24B/natural-questions,44,3,0,spectral_entropy|high_band_power|stft_spectral_entropy|sw_var_peak,4,1.0,0.3619,0.4476,high_band_power|rpdi|sw_var_peak|pe_mean,0.4381,0.7714
rag,Mistral-24B/natural-questions,44,4,0,spectral_entropy|high_band_power|stft_spectral_entropy|rpdi|cusum_shift_idx,5,0.7143,0.2,0.05,high_band_power|rpdi|sw_var_peak|pe_mean,0.075,0.7714
rag,Mistral-24B/natural-questions,44,5,0,low_band_power|high_band_power|dominant_freq|stft_max_high_power|pe_mean|cusum_max,6,0.6824,0.3889,0.6389,high_band_power|rpdi|sw_var_peak|pe_mean,0.5417,0.7714
rag,Mistral-24B/natural-questions,44,6,0,spectral_entropy|low_band_power|stft_spectral_entropy,3,0.8235,0.5833,0.4861,high_band_power|rpdi|sw_var_peak|pe_mean,0.3194,0.7714
rag,Mistral-24B/natural-questions,44,7,0,low_band_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_max|cusum_shift_idx,6,0.8706,0.5972,0.5417,high_band_power|rpdi|sw_var_peak|pe_mean,0.6806,0.7714
rag,Mistral-24B/natural-questions,44,8,0,low_band_power|high_band_power|cusum_max|cusum_shift_idx,4,0.7193,0.5104,0.7188,high_band_power|rpdi|sw_var_peak|pe_mean,0.6875,0.7714
rag,Mistral-24B/natural-questions,44,9,0,epr|spectral_entropy|low_band_power|pe_mean|cusum_max|cusum_shift_idx,6,0.9298,0.5208,0.5312,high_band_power|rpdi|sw_var_peak|pe_mean,0.6042,0.7714
rag,Mistral-24B/2wikimultihopqa,47,0,0,trace_length|spectral_entropy|stft_max_high_power|stft_spectral_entropy,4,0.7549,0.7259,0.3556,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.2815,0.7417
rag,Mistral-24B/2wikimultihopqa,47,1,0,high_band_power|stft_spectral_entropy|pe_mean|cusum_shift_idx,4,0.575,0.3193,0.5294,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.4034,0.7417
rag,Mistral-24B/2wikimultihopqa,47,2,0,epr|high_band_power|hl_ratio|stft_spectral_entropy|cusum_shift_idx,5,0.5392,0.5778,0.3926,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.437,0.7417
rag,Mistral-24B/2wikimultihopqa,47,3,0,high_band_power|hl_ratio|rpdi,3,0.6569,0.5407,0.5037,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.4667,0.7417
rag,Mistral-24B/2wikimultihopqa,47,4,0,dominant_freq|pe_mean|cusum_max|cusum_shift_idx,4,0.3923,0.6105,0.4947,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.4737,0.7417
rag,Mistral-24B/2wikimultihopqa,47,5,0,epr|dominant_freq|spectral_centroid|rpdi|hurst_exponent,5,0.775,0.5882,0.5546,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.5462,0.7417
rag,Mistral-24B/2wikimultihopqa,47,6,0,spectral_entropy|hl_ratio|spectral_centroid|pe_mean,4,0.5667,0.4792,0.5833,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.3889,0.7417
rag,Mistral-24B/2wikimultihopqa,47,7,0,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_spectral_entropy|pe_mean,6,0.6176,0.4593,0.4667,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.6593,0.7417
rag,Mistral-24B/2wikimultihopqa,47,8,0,hl_ratio|spectral_centroid|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,6,0.5784,0.4,0.5185,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.7333,0.7417
rag,Mistral-24B/2wikimultihopqa,47,9,0,hl_ratio|spectral_centroid|stft_max_high_power|rpdi|sw_var_peak|pe_mean,6,0.7768,0.6094,0.5156,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx,0.4297,0.7417
rag,Mistral-24B/narrativeqa,238,0,0,epr|trace_length|sw_var_peak|cusum_shift_idx,4,0.7846,0.5578,0.5539,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.6232,0.6734
rag,Mistral-24B/narrativeqa,238,1,0,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,5,0.7112,0.5935,0.5655,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.6293,0.6734
rag,Mistral-24B/narrativeqa,238,2,0,epr|trace_length|spectral_entropy|hl_ratio|cusum_max,5,0.7332,0.4958,0.5649,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.4187,0.6734
rag,Mistral-24B/narrativeqa,238,3,0,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,5,0.7358,0.4859,0.5128,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.4705,0.6734
rag,Mistral-24B/narrativeqa,238,4,0,epr|trace_length|spectral_entropy|hurst_exponent|cusum_shift_idx,5,0.7409,0.5333,0.551,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.6381,0.6734
rag,Mistral-24B/narrativeqa,238,5,0,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio,5,0.7397,0.6047,0.6095,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.6616,0.6734
rag,Mistral-24B/narrativeqa,238,6,0,epr|spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,5,0.6823,0.5347,0.519,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.5952,0.6734
rag,Mistral-24B/narrativeqa,238,7,0,epr|trace_length|spectral_entropy|hl_ratio|cusum_max|cusum_shift_idx,6,0.6821,0.5989,0.6005,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.6174,0.6734
rag,Mistral-24B/narrativeqa,238,8,0,epr|hl_ratio|sw_var_peak|cusum_shift_idx,4,0.7006,0.5889,0.6495,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.6516,0.6734
rag,Mistral-24B/narrativeqa,238,9,0,epr|trace_length|spectral_entropy|hl_ratio|cusum_max,5,0.7021,0.4594,0.5675,epr|spectral_entropy|pe_mean|cusum_shift_idx,0.5668,0.6734
rag,Qwen-72B/hotpotqa,169,0,0,dominant_freq|stft_max_high_power|stft_spectral_entropy|cusum_max,4,0.7867,0.7105,0.7354,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.7953,0.7988
rag,Qwen-72B/hotpotqa,169,1,0,spectral_entropy|low_band_power|dominant_freq|sw_var_peak|hurst_exponent|cusum_max,6,0.8533,0.641,0.667,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.8106,0.7988
rag,Qwen-72B/hotpotqa,169,2,0,spectral_entropy|low_band_power|high_band_power|hl_ratio|cusum_max,5,0.8551,0.6149,0.6652,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.7789,0.7988
rag,Qwen-72B/hotpotqa,169,3,0,trace_length|spectral_entropy|stft_max_high_power|hurst_exponent|cusum_max,5,0.766,0.8782,0.7549,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.8588,0.7988
rag,Qwen-72B/hotpotqa,169,4,0,trace_length|spectral_entropy|high_band_power|stft_max_high_power|stft_spectral_entropy,5,0.9176,0.6513,0.6988,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.6947,0.7988
rag,Qwen-72B/hotpotqa,169,5,0,spectral_entropy|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max,5,0.791,0.78,0.72,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.8129,0.7988
rag,Qwen-72B/hotpotqa,169,6,0,epr|spectral_entropy|high_band_power|stft_max_high_power|hurst_exponent|cusum_max,6,0.816,0.7233,0.6891,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.7837,0.7988
rag,Qwen-72B/hotpotqa,169,7,0,trace_length|spectral_entropy|stft_max_high_power|cusum_max,4,0.8694,0.6826,0.6484,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.6838,0.7988
rag,Qwen-72B/hotpotqa,169,8,0,trace_length|spectral_entropy|low_band_power|high_band_power|stft_max_high_power|hurst_exponent,6,0.8472,0.7265,0.7671,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.75,0.7988
rag,Qwen-72B/hotpotqa,169,9,0,spectral_entropy|stft_max_high_power|cusum_max,3,0.7636,0.8498,0.8443,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|stft_max_high_power|hurst_exponent|cusum_max|cusum_shift_idx,0.8498,0.7988
rag,Qwen-72B/natural-questions,171,0,0,epr|low_band_power|sw_var_peak|hurst_exponent|cusum_max,5,0.7301,0.5563,0.5271,epr|hl_ratio|spectral_centroid|hurst_exponent,0.6729,0.6922
rag,Qwen-72B/natural-questions,171,1,0,epr|high_band_power|hl_ratio|cusum_max,4,0.6769,0.5182,0.717,epr|hl_ratio|spectral_centroid|hurst_exponent,0.5618,0.6922
rag,Qwen-72B/natural-questions,171,2,0,epr|hl_ratio|sw_var_peak|cusum_max,4,0.6784,0.6122,0.6417,epr|hl_ratio|spectral_centroid|hurst_exponent,0.6712,0.6922
rag,Qwen-72B/natural-questions,171,3,0,low_band_power|dominant_freq|sw_var_peak|pe_mean|hurst_exponent,5,0.664,0.634,0.7021,epr|hl_ratio|spectral_centroid|hurst_exponent,0.7055,0.6922
rag,Qwen-72B/natural-questions,171,4,0,epr|low_band_power|hl_ratio|dominant_freq|hurst_exponent|cusum_shift_idx,6,0.5958,0.5843,0.7183,epr|hl_ratio|spectral_centroid|hurst_exponent,0.7619,0.6922
rag,Qwen-72B/natural-questions,171,5,0,epr|low_band_power|sw_var_peak|pe_mean|hurst_exponent|cusum_max,6,0.7006,0.575,0.5708,epr|hl_ratio|spectral_centroid|hurst_exponent,0.7979,0.6922
rag,Qwen-72B/natural-questions,171,6,0,spectral_centroid|sw_var_peak|pe_mean|hurst_exponent|cusum_max,5,0.7118,0.6145,0.6461,epr|hl_ratio|spectral_centroid|hurst_exponent,0.6079,0.6922
rag,Qwen-72B/natural-questions,171,7,0,epr|trace_length|high_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.8828,0.5315,0.6099,epr|hl_ratio|spectral_centroid|hurst_exponent,0.5498,0.6922
rag,Qwen-72B/natural-questions,171,8,0,epr|spectral_entropy|high_band_power|dominant_freq|sw_var_peak|cusum_max,6,0.8586,0.5071,0.6313,epr|hl_ratio|spectral_centroid|hurst_exponent,0.4562,0.6922
rag,Qwen-72B/natural-questions,171,9,0,epr|spectral_entropy|high_band_power|hl_ratio|hurst_exponent|cusum_max,6,0.75,0.6276,0.6224,epr|hl_ratio|spectral_centroid|hurst_exponent,0.5671,0.6922
rag,Qwen-72B/2wikimultihopqa,198,0,0,spectral_entropy|stft_max_high_power|stft_spectral_entropy|hurst_exponent,4,0.6609,0.6121,0.5501,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.6235,0.6681
rag,Qwen-72B/2wikimultihopqa,198,1,0,spectral_entropy|stft_max_high_power|stft_spectral_entropy,3,0.7313,0.5444,0.4835,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.6116,0.6681
rag,Qwen-72B/2wikimultihopqa,198,2,0,spectral_entropy|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak,5,0.5894,0.6522,0.5017,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.6961,0.6681
rag,Qwen-72B/2wikimultihopqa,198,3,0,spectral_entropy|hl_ratio|stft_max_high_power|stft_spectral_entropy|hurst_exponent,5,0.6798,0.6185,0.4951,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.6525,0.6681
rag,Qwen-72B/2wikimultihopqa,198,4,0,spectral_entropy|spectral_centroid|stft_spectral_entropy|hurst_exponent,4,0.5843,0.751,0.6457,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.781,0.6681
rag,Qwen-72B/2wikimultihopqa,198,5,0,trace_length|spectral_entropy|low_band_power|hl_ratio|stft_max_high_power|stft_spectral_entropy,6,0.7639,0.4693,0.4464,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.5785,0.6681
rag,Qwen-72B/2wikimultihopqa,198,6,0,spectral_entropy|low_band_power|high_band_power|spectral_centroid|stft_spectral_entropy,5,0.8331,0.3435,0.3694,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.5474,0.6681
rag,Qwen-72B/2wikimultihopqa,198,7,0,spectral_entropy|spectral_centroid|stft_spectral_entropy|pe_mean,4,0.6136,0.5556,0.5927,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.7489,0.6681
rag,Qwen-72B/2wikimultihopqa,198,8,0,epr|spectral_centroid|stft_spectral_entropy|pe_mean|hurst_exponent,5,0.6926,0.4025,0.4765,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.6277,0.6681
rag,Qwen-72B/2wikimultihopqa,198,9,0,spectral_entropy|hl_ratio|stft_max_high_power|stft_spectral_entropy|hurst_exponent,5,0.6767,0.6063,0.5594,spectral_entropy|stft_spectral_entropy|hurst_exponent,0.6695,0.6681
rag,Qwen-72B/narrativeqa,345,0,0,epr|high_band_power|pe_mean|hurst_exponent,4,0.7092,0.5613,0.5854,epr|spectral_centroid|pe_mean,0.6669,0.6742
rag,Qwen-72B/narrativeqa,345,1,0,high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent,5,0.6813,0.5807,0.6358,epr|spectral_centroid|pe_mean,0.7298,0.6742
rag,Qwen-72B/narrativeqa,345,2,0,trace_length|high_band_power|hl_ratio|spectral_centroid,4,0.6814,0.6045,0.688,epr|spectral_centroid|pe_mean,0.6897,0.6742
rag,Qwen-72B/narrativeqa,345,3,0,epr|sw_var_peak|pe_mean|hurst_exponent,4,0.715,0.6089,0.5627,epr|spectral_centroid|pe_mean,0.6483,0.6742
rag,Qwen-72B/narrativeqa,345,4,0,high_band_power|hl_ratio|spectral_centroid|pe_mean,4,0.7352,0.5528,0.632,epr|spectral_centroid|pe_mean,0.6518,0.6742
rag,Qwen-72B/narrativeqa,345,5,0,epr|hl_ratio|rpdi|pe_mean,4,0.7333,0.6643,0.6217,epr|spectral_centroid|pe_mean,0.675,0.6742
rag,Qwen-72B/narrativeqa,345,6,0,epr|spectral_centroid|pe_mean|hurst_exponent|cusum_max,5,0.6676,0.6726,0.5683,epr|spectral_centroid|pe_mean,0.7092,0.6742
rag,Qwen-72B/narrativeqa,345,7,0,epr|sw_var_peak|pe_mean,3,0.7532,0.5806,0.5423,epr|spectral_centroid|pe_mean,0.6018,0.6742
rag,Qwen-72B/narrativeqa,345,8,0,epr|hl_ratio|spectral_centroid|sw_var_peak|pe_mean,5,0.6673,0.6759,0.6068,epr|spectral_centroid|pe_mean,0.6861,0.6742
rag,Qwen-72B/narrativeqa,345,9,0,epr|hl_ratio|sw_var_peak|pe_mean,4,0.6741,0.6551,0.5917,epr|spectral_centroid|pe_mean,0.6891,0.6742
rag,Llama-8B/hotpotqa,93,0,0,epr|sw_var_peak|pe_mean,3,0.9337,0.827,0.7919,epr|dominant_freq|rpdi|pe_mean,0.7757,0.8847
rag,Llama-8B/hotpotqa,93,1,0,epr|sw_var_peak|pe_mean|cusum_shift_idx,4,0.9183,0.8182,0.7403,epr|dominant_freq|rpdi|pe_mean,0.8247,0.8847
rag,Llama-8B/hotpotqa,93,2,0,epr|low_band_power|pe_mean|cusum_shift_idx,4,0.8839,0.8074,0.7749,epr|dominant_freq|rpdi|pe_mean,0.8463,0.8847
rag,Llama-8B/hotpotqa,93,3,0,epr|high_band_power|pe_mean|hurst_exponent|cusum_max,5,0.9333,0.671,0.7273,epr|dominant_freq|rpdi|pe_mean,0.6818,0.8847
rag,Llama-8B/hotpotqa,93,4,0,epr|spectral_centroid|sw_var_peak|pe_mean,4,0.8753,0.8701,0.7576,epr|dominant_freq|rpdi|pe_mean,0.8961,0.8847
rag,Llama-8B/hotpotqa,93,5,0,epr|hl_ratio|rpdi|sw_var_peak|pe_mean,5,0.8688,0.8982,0.8077,epr|dominant_freq|rpdi|pe_mean,0.8824,0.8847
rag,Llama-8B/hotpotqa,93,6,0,epr|low_band_power|rpdi|sw_var_peak|pe_mean,5,0.9432,0.8286,0.7738,epr|dominant_freq|rpdi|pe_mean,0.7381,0.8847
