domain,cell,n,split,seed,greedy_subset,greedy_size,greedy_halfA_auroc,greedy_halfB_auroc,good5_halfB_auroc,fulloracle_subset,fulloracle_halfB_auroc,fulloracle_insample_auroc
repgrid,math500_dsmath7b,300,2,0,cusum_max_spilled|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|renyi_entropy_2,6,0.8118,0.8279,0.7903,,,
repgrid,math500_dsmath7b,300,3,0,rpdi|cusum_max|sw_var_peak_energy|mean_top1_logprob|logprob_margin|topk_tail_mass,6,0.8629,0.7807,0.7418,,,
repgrid,math500_dsmath7b,300,4,0,trace_length|epr_energy|sw_var_peak_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,6,0.7857,0.8214,0.7121,,,
repgrid,math500_dsmath7b,300,5,0,rpdi|cusum_max|min_energy|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,6,0.8099,0.8162,0.7793,,,
repgrid,math500_dsmath7b,300,6,0,trace_length|min_spilled|mean_top1_logprob|logprob_margin|renyi_entropy_2|topk_tail_mass,6,0.8393,0.7406,0.7425,,,
repgrid,math500_dsmath7b,300,7,0,cusum_max|sw_var_peak_energy|cusum_max_energy|topk_tail_mass,4,0.8311,0.7638,0.715,,,
repgrid,math500_dsmath7b,300,8,0,cusum_max|min_energy|mean_top1_logprob|logprob_margin|topk_tail_mass,5,0.8904,0.7296,0.6714,,,
repgrid,math500_dsmath7b,300,9,0,rpdi|hurst_exponent|cusum_max|cusum_max_energy|mean_top1_logprob|topk_tail_mass,6,0.8028,0.8147,0.7128,,,
repgrid,math500_qwenmath7b,300,0,0,epr|stft_spectral_entropy|cusum_max_spilled|epr_energy|logprob_margin|mean_logprob_entropy,6,0.9709,0.9268,0.8753,,,
repgrid,math500_qwenmath7b,300,1,0,epr|cusum_max|epr_energy|logprob_margin|mean_logprob_entropy,5,0.9574,0.951,0.9012,,,
repgrid,math500_qwenmath7b,300,2,0,epr|hl_ratio|min_spilled|epr_energy|logprob_margin|mean_logprob_entropy,6,0.9691,0.908,0.877,,,
repgrid,math500_qwenmath7b,300,3,0,epr|cusum_max|epr_energy|logprob_margin|mean_logprob_entropy,5,0.9708,0.9413,0.8882,,,
repgrid,math500_qwenmath7b,300,4,0,epr|cusum_max|epr_energy|sw_var_peak_energy|logprob_margin|mean_logprob_entropy,6,0.9599,0.9405,0.9311,,,
repgrid,math500_qwenmath7b,300,5,0,epr|pe_mean|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy,6,0.948,0.9507,0.9402,,,
repgrid,math500_qwenmath7b,300,6,0,epr|epr_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy,6,0.9656,0.9478,0.8964,,,
repgrid,math500_qwenmath7b,300,7,0,epr|rpdi|epr_energy|logprob_margin|mean_logprob_entropy,5,0.9501,0.9559,0.9308,,,
repgrid,math500_qwenmath7b,300,8,0,epr|cusum_max|epr_energy|logprob_margin|mean_logprob_entropy,5,0.9647,0.9468,0.9296,,,
repgrid,math500_qwenmath7b,300,9,0,epr|cusum_max_spilled|epr_energy|logprob_margin|mean_logprob_entropy,5,0.9443,0.968,0.9135,,,
repgrid,math500_r1distill8b,300,0,0,spectral_entropy|rpdi|sw_var_peak|min_spilled|cusum_max_energy|logprob_margin,6,0.9098,0.8194,0.8105,,,
repgrid,math500_r1distill8b,300,1,0,spectral_entropy|rpdi|hurst_exponent|cusum_max|epr_energy|cusum_max_energy,6,0.9257,0.8191,0.8053,,,
repgrid,math500_r1distill8b,300,2,0,stft_max_high_power|rpdi|sw_var_peak|cusum_max|min_energy|cusum_max_energy,6,0.8952,0.8236,0.8073,,,
repgrid,math500_r1distill8b,300,3,0,spectral_entropy|stft_spectral_entropy|rpdi|cusum_max|cusum_max_energy|mean_top1_logprob,6,0.933,0.8246,0.78,,,
repgrid,math500_r1distill8b,300,4,0,spectral_entropy|hurst_exponent|cusum_max|cusum_max_energy|mean_top1_logprob,5,0.8891,0.8194,0.814,,,
repgrid,math500_r1distill8b,300,5,0,spectral_entropy|rpdi|hurst_exponent|cusum_max_energy,4,0.9211,0.8238,0.8078,,,
repgrid,math500_r1distill8b,300,6,0,spectral_entropy|stft_spectral_entropy|rpdi|cusum_max|cusum_max_energy,5,0.8731,0.8835,0.8583,,,
repgrid,math500_r1distill8b,300,7,0,spectral_entropy|rpdi|cusum_max|min_spilled|cusum_max_energy|mean_top1_logprob,6,0.8619,0.8914,0.8633,,,
repgrid,math500_r1distill8b,300,8,0,stft_max_high_power|rpdi|min_spilled|cusum_max_energy|mean_top1_logprob|renyi_entropy_2,6,0.8848,0.8563,0.8535,,,
repgrid,math500_r1distill8b,300,9,0,epr|spectral_entropy|rpdi|cusum_max|min_spilled|cusum_max_energy,6,0.8856,0.8697,0.8391,,,
repgrid,math500_r1distill8b_mn4096,300,0,0,spectral_entropy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin,6,0.8576,0.8856,0.8791,,,
repgrid,math500_r1distill8b_mn4096,300,1,0,spectral_entropy|rpdi|pe_mean|sw_var_peak_energy|cusum_max_energy|topk_tail_mass,6,0.8921,0.8391,0.8275,,,
repgrid,math500_r1distill8b_mn4096,300,2,0,spectral_entropy|rpdi|cusum_max|sw_var_peak_energy|cusum_max_energy|logprob_margin,6,0.8721,0.8519,0.8528,,,
repgrid,math500_r1distill8b_mn4096,300,3,0,rpdi|cusum_max_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,5,0.8477,0.8446,0.8298,,,
repgrid,math500_r1distill8b_mn4096,300,4,0,spectral_entropy|cusum_max|min_energy|cusum_max_energy,4,0.8968,0.7994,0.8061,,,
repgrid,math500_r1distill8b_mn4096,300,5,0,spectral_entropy|rpdi|sw_var_peak_energy|cusum_max_energy|mean_logprob_entropy|topk_tail_mass,6,0.8793,0.8555,0.8385,,,
repgrid,math500_r1distill8b_mn4096,300,6,0,spectral_entropy|rpdi|cusum_max_energy|mean_top1_logprob,4,0.9012,0.8285,0.8193,,,
repgrid,math500_r1distill8b_mn4096,300,7,0,spectral_entropy|rpdi|cusum_shift_idx|sw_var_peak_energy|logprob_margin|varentropy,6,0.8825,0.8435,0.8419,,,
repgrid,math500_r1distill8b_mn4096,300,8,0,epr|spectral_entropy|rpdi|sw_var_peak_energy|cusum_max_energy|mean_logprob_entropy,6,0.9128,0.8351,0.8081,,,
repgrid,math500_r1distill8b_mn4096,300,9,0,spectral_entropy|rpdi|sw_var_peak_energy|mean_top1_logprob|topk_tail_mass,5,0.8628,0.8774,0.8538,,,
repgrid,noise_gsm8k_mistral7b,1319,0,0,spectral_entropy|rpdi|sw_var_peak|cusum_max_energy|varentropy|topk_tail_mass,6,0.8291,0.7901,0.7706,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8047,0.8183
repgrid,noise_gsm8k_mistral7b,1319,1,0,trace_length|spectral_entropy|rpdi|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8282,0.8082,0.7718,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.809,0.8183
repgrid,noise_gsm8k_mistral7b,1319,2,0,trace_length|spectral_entropy|stft_max_high_power|sw_var_peak|epr_energy|topk_tail_mass,6,0.8234,0.8055,0.7784,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8075,0.8183
repgrid,noise_gsm8k_mistral7b,1319,3,0,trace_length|spectral_entropy|rpdi|sw_var_peak|varentropy|topk_tail_mass,6,0.8227,0.8046,0.7675,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8107,0.8183
repgrid,noise_gsm8k_mistral7b,1319,4,0,trace_length|spectral_entropy|rpdi|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8143,0.8195,0.7995,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8253,0.8183
repgrid,noise_gsm8k_mistral7b,1319,5,0,trace_length|spectral_entropy|stft_max_high_power|cusum_shift_idx|varentropy|topk_tail_mass,6,0.8332,0.7933,0.7732,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8069,0.8183
repgrid,noise_gsm8k_mistral7b,1319,6,0,spectral_entropy|dominant_freq|stft_max_high_power|rpdi|varentropy|topk_tail_mass,6,0.8061,0.8329,0.8085,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8353,0.8183
repgrid,noise_gsm8k_mistral7b,1319,7,0,trace_length|spectral_entropy|rpdi|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8053,0.8306,0.8015,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8344,0.8183
repgrid,noise_gsm8k_mistral7b,1319,8,0,trace_length|spectral_entropy|rpdi|sw_var_peak|epr_energy|topk_tail_mass,6,0.8225,0.8087,0.7721,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8126,0.8183
repgrid,noise_gsm8k_mistral7b,1319,9,0,trace_length|spectral_entropy|rpdi|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8429,0.7895,0.7778,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8014,0.8183
repgrid,noise_gsm8k_phi3mini,1319,0,0,trace_length|spectral_centroid|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.701,0.6935,0.6546,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6462,0.6935
repgrid,noise_gsm8k_phi3mini,1319,1,0,trace_length|stft_max_high_power|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.6877,0.6996,0.6755,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.7054,0.6935
repgrid,noise_gsm8k_phi3mini,1319,2,0,spectral_centroid|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.688,0.6988,0.6841,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.7223,0.6935
repgrid,noise_gsm8k_phi3mini,1319,3,0,epr|trace_length|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7116,0.6686,0.6626,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6741,0.6935
repgrid,noise_gsm8k_phi3mini,1319,4,0,epr|spectral_entropy|spectral_centroid|min_energy|mean_logprob_entropy|varentropy,6,0.6842,0.6932,0.6811,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.7021,0.6935
repgrid,noise_gsm8k_phi3mini,1319,5,0,spectral_entropy|stft_max_high_power|sw_var_peak|cusum_shift_idx|varentropy|topk_tail_mass,6,0.7176,0.6614,0.6377,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6269,0.6935
repgrid,noise_gsm8k_phi3mini,1319,6,0,epr|trace_length|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.6822,0.6998,0.6782,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.701,0.6935
repgrid,noise_gsm8k_phi3mini,1319,7,0,trace_length|spectral_centroid|sw_var_peak|cusum_shift_idx|varentropy|topk_tail_mass,6,0.6902,0.693,0.654,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.5765,0.6935
repgrid,noise_gsm8k_phi3mini,1319,8,0,epr|trace_length|cusum_max|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.6859,0.6793,0.6751,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.7031,0.6935
repgrid,noise_gsm8k_phi3mini,1319,9,0,epr|trace_length|rpdi|cusum_shift_idx|mean_logprob_entropy|varentropy,6,0.701,0.6808,0.6632,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.701,0.6935
repgrid,sciq_llama8b,198,0,0,epr|cusum_max|sw_var_peak_energy|logprob_margin|varentropy,5,0.7504,0.7435,0.7696,epr|spectral_entropy|hl_ratio,0.7854,0.7609
repgrid,sciq_llama8b,198,1,0,spectral_entropy|stft_spectral_entropy|logprob_margin|varentropy,4,0.8014,0.7245,0.7713,epr|spectral_entropy|hl_ratio,0.7383,0.7609
repgrid,sciq_llama8b,198,2,0,trace_length|spectral_entropy|spectral_centroid|cusum_max|min_spilled|varentropy,6,0.7671,0.7541,0.7424,epr|spectral_entropy|hl_ratio,0.7921,0.7609
repgrid,sciq_llama8b,198,3,0,spectral_entropy|dominant_freq|stft_spectral_entropy|sw_var_peak_energy|logprob_margin|varentropy,6,0.7627,0.7793,0.7936,epr|spectral_entropy|hl_ratio,0.7936,0.7609
repgrid,sciq_llama8b,198,4,0,epr|spectral_centroid|stft_spectral_entropy|rpdi|logprob_margin|varentropy,6,0.7531,0.7839,0.7703,epr|spectral_entropy|hl_ratio,0.8042,0.7609
repgrid,sciq_llama8b,198,5,0,epr|stft_max_high_power|stft_spectral_entropy|pe_mean|mean_logprob_entropy|renyi_entropy_2,6,0.8269,0.6614,0.7015,epr|spectral_entropy|hl_ratio,0.7209,0.7609
repgrid,sciq_llama8b,198,6,0,epr|spectral_centroid|stft_spectral_entropy|hurst_exponent|cusum_max|mean_logprob_entropy,6,0.73,0.784,0.7956,epr|spectral_entropy|hl_ratio,0.8383,0.7609
repgrid,sciq_llama8b,198,7,0,epr|dominant_freq|rpdi|hurst_exponent|mean_logprob_entropy|varentropy,6,0.7853,0.6912,0.7542,epr|spectral_entropy|hl_ratio,0.7873,0.7609
repgrid,sciq_llama8b,198,8,0,spectral_entropy|dominant_freq|stft_spectral_entropy|logprob_margin|mean_logprob_entropy|varentropy,6,0.8045,0.7458,0.7234,epr|spectral_entropy|hl_ratio,0.7374,0.7609
repgrid,sciq_llama8b,198,9,0,epr|spectral_centroid|stft_spectral_entropy|pe_mean|cusum_max|varentropy,6,0.8614,0.6656,0.6521,epr|spectral_entropy|hl_ratio,0.7262,0.7609
repgrid,se_nq_open_llama8b,8460,0,0,pe_mean|cusum_max|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7592,0.7555,0.7149,epr|hl_ratio|sw_var_peak|pe_mean,0.6721,0.7428
repgrid,se_nq_open_llama8b,8460,1,0,trace_length|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.7505,0.7668,0.7222,epr|hl_ratio|sw_var_peak|pe_mean,0.7476,0.7428
repgrid,se_nq_open_llama8b,8460,2,0,epr|spectral_entropy|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.756,0.76,0.7263,epr|hl_ratio|sw_var_peak|pe_mean,0.6952,0.7428
repgrid,se_nq_open_llama8b,8460,3,0,trace_length|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.7634,0.7556,0.7106,epr|hl_ratio|sw_var_peak|pe_mean,0.6676,0.7428
repgrid,se_nq_open_llama8b,8460,4,0,epr|cusum_max_spilled|min_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7552,0.758,0.7163,epr|hl_ratio|sw_var_peak|pe_mean,0.6922,0.7428
repgrid,se_nq_open_llama8b,8460,5,0,trace_length|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.7513,0.7658,0.7225,epr|hl_ratio|sw_var_peak|pe_mean,0.682,0.7428
repgrid,se_nq_open_llama8b,8460,6,0,epr|spectral_entropy|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7561,0.7599,0.719,epr|hl_ratio|sw_var_peak|pe_mean,0.7099,0.7428
repgrid,se_nq_open_llama8b,8460,7,0,epr|spectral_entropy|epr_energy|mean_logprob_entropy|varentropy,5,0.7548,0.7594,0.7243,epr|hl_ratio|sw_var_peak|pe_mean,0.7481,0.7428
repgrid,se_nq_open_llama8b,8460,8,0,epr|spectral_entropy|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7691,0.7465,0.709,epr|hl_ratio|sw_var_peak|pe_mean,0.7321,0.7428
repgrid,se_nq_open_llama8b,8460,9,0,epr|cusum_max_spilled|min_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.757,0.756,0.7216,epr|hl_ratio|sw_var_peak|pe_mean,0.7429,0.7428
repgrid,se_squad_v2_llama8b,2933,0,0,spectral_entropy|cusum_max|min_energy|logprob_margin|varentropy|topk_tail_mass,6,0.8444,0.8193,0.783,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8091,0.8181
repgrid,se_squad_v2_llama8b,2933,1,0,spectral_entropy|cusum_max|epr_spilled|min_energy|logprob_margin|topk_tail_mass,6,0.8196,0.8436,0.8141,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8362,0.8181
repgrid,se_squad_v2_llama8b,2933,2,0,spectral_entropy|hurst_exponent|cusum_max|min_energy|logprob_margin|topk_tail_mass,6,0.8093,0.8572,0.8215,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8368,0.8181
repgrid,se_squad_v2_llama8b,2933,3,0,trace_length|sw_var_peak|cusum_max|min_energy|varentropy|topk_tail_mass,6,0.8245,0.8163,0.7975,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.817,0.8181
repgrid,se_squad_v2_llama8b,2933,4,0,spectral_entropy|cusum_max|min_energy|logprob_margin|varentropy|topk_tail_mass,6,0.8295,0.8385,0.8085,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.825,0.8181
repgrid,se_squad_v2_llama8b,2933,5,0,spectral_entropy|cusum_max|min_energy|logprob_margin|varentropy|topk_tail_mass,6,0.8523,0.8164,0.7847,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8016,0.8181
repgrid,se_squad_v2_llama8b,2933,6,0,spectral_entropy|cusum_max|min_energy|logprob_margin|varentropy|topk_tail_mass,6,0.8277,0.8374,0.8048,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8261,0.8181
repgrid,se_squad_v2_llama8b,2933,7,0,trace_length|cusum_max|min_energy|cusum_max_energy|logprob_margin|topk_tail_mass,6,0.8412,0.8258,0.794,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8136,0.8181
repgrid,se_squad_v2_llama8b,2933,8,0,trace_length|hurst_exponent|cusum_max|min_energy|logprob_margin|topk_tail_mass,6,0.8187,0.8445,0.8204,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8319,0.8181
repgrid,se_squad_v2_llama8b,2933,9,0,trace_length|sw_var_peak|hurst_exponent|cusum_max|min_energy|topk_tail_mass,6,0.8347,0.8025,0.7852,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.7993,0.8181
repgrid,seiclr_triviaqa_opt30b,4993,0,0,epr|sw_var_peak|cusum_max|cusum_shift_idx|min_energy|cusum_max_energy,6,0.6646,0.5436,0.5867,sw_var_peak|cusum_max|cusum_shift_idx,0.6295,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,1,0,sw_var_peak|cusum_max|cusum_shift_idx|min_energy|cusum_max_energy|mean_top1_logprob,6,0.6583,0.6451,0.5927,sw_var_peak|cusum_max|cusum_shift_idx,0.63,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,2,0,cusum_max|cusum_shift_idx|min_energy|cusum_max_energy|mean_top1_logprob,5,0.6699,0.6674,0.6033,sw_var_peak|cusum_max|cusum_shift_idx,0.631,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,3,0,cusum_max|cusum_shift_idx|mean_top1_logprob,3,0.6502,0.65,0.5944,sw_var_peak|cusum_max|cusum_shift_idx,0.6345,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,4,0,cusum_max|cusum_shift_idx|min_energy|cusum_max_energy|mean_top1_logprob,5,0.6747,0.6628,0.5915,sw_var_peak|cusum_max|cusum_shift_idx,0.6272,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,5,0,cusum_max|min_energy|cusum_max_energy|mean_top1_logprob,4,0.6594,0.6546,0.5936,sw_var_peak|cusum_max|cusum_shift_idx,0.6392,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,6,0,cusum_max|cusum_shift_idx|min_energy|cusum_max_energy|mean_top1_logprob,5,0.6542,0.654,0.5982,sw_var_peak|cusum_max|cusum_shift_idx,0.6387,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,7,0,cusum_max|min_energy|cusum_max_energy|mean_top1_logprob,4,0.6526,0.6619,0.5915,sw_var_peak|cusum_max|cusum_shift_idx,0.6442,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,8,0,cusum_max|cusum_shift_idx|min_energy|cusum_max_energy|mean_top1_logprob,5,0.6697,0.6679,0.5989,sw_var_peak|cusum_max|cusum_shift_idx,0.629,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,9,0,sw_var_peak|cusum_max|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob,6,0.6498,0.6317,0.5853,sw_var_peak|cusum_max|cusum_shift_idx,0.6397,0.6325
repgrid,semenergy_triviaqa_qwen3_8b,4392,0,0,spectral_centroid|sw_var_peak|sw_var_peak_spilled|varentropy|topk_tail_mass,5,0.8204,0.8202,0.8025,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8111,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,1,0,spectral_centroid|sw_var_peak|cusum_max|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8257,0.8179,0.7985,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.805,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,2,0,spectral_centroid|sw_var_peak|sw_var_peak_spilled|varentropy|topk_tail_mass,5,0.8303,0.811,0.7972,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.803,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,3,0,spectral_centroid|sw_var_peak|cusum_max|sw_var_peak_spilled|varentropy|topk_tail_mass,6,0.8148,0.823,0.8067,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.816,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,4,0,sw_var_peak|varentropy|topk_tail_mass,3,0.815,0.8225,0.8091,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8175,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,5,0,sw_var_peak|varentropy|topk_tail_mass,3,0.8228,0.8142,0.7951,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8023,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,6,0,sw_var_peak|varentropy|topk_tail_mass,3,0.8079,0.8295,0.8126,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8203,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,7,0,sw_var_peak|varentropy|topk_tail_mass,3,0.8085,0.8285,0.8067,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8165,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,8,0,sw_var_peak|varentropy|topk_tail_mass,3,0.8153,0.8216,0.8012,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8107,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,9,0,sw_var_peak|varentropy|topk_tail_mass,3,0.825,0.8122,0.7972,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8086,0.8094
repgrid,spilled_triviaqa_llama8b,256,0,0,dominant_freq|mean_top1_logprob|logprob_margin|renyi_entropy_2,4,1.0,0.7813,0.9173,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9707,0.9827
repgrid,spilled_triviaqa_llama8b,256,2,0,spectral_entropy|low_band_power|cusum_shift_idx|sw_var_peak_energy|cusum_max_energy|logprob_margin,6,0.9973,0.976,0.968,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.952,0.9827
repgrid,spilled_triviaqa_llama8b,256,3,0,spectral_entropy|cusum_shift_idx|sw_var_peak_spilled|cusum_max_energy|logprob_margin|varentropy,6,0.9899,0.9841,0.996,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,1.0,0.9827
repgrid,spilled_triviaqa_llama8b,256,4,0,hl_ratio|epr_spilled|mean_top1_logprob|logprob_margin|varentropy,5,0.996,0.7857,0.8571,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9524,0.9827
repgrid,spilled_triviaqa_llama8b,256,5,0,low_band_power|sw_var_peak|cusum_shift_idx|mean_top1_logprob|logprob_margin,5,1.0,0.8889,0.9325,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9127,0.9827
repgrid,spilled_triviaqa_llama8b,256,6,0,epr|spectral_entropy|rpdi|cusum_max_energy,4,1.0,0.8105,0.8911,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9577,0.9827
repgrid,spilled_triviaqa_llama8b,256,7,0,spectral_entropy|low_band_power|cusum_shift_idx|cusum_max_energy|logprob_margin|varentropy,6,0.9879,0.9841,0.9921,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,1.0,0.9827
repgrid,spilled_triviaqa_llama8b,256,8,0,high_band_power|mean_top1_logprob|logprob_margin|renyi_entropy_2,4,1.0,0.8163,0.9317,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9902,0.9827
repgrid,spilled_triviaqa_llama8b,256,9,0,spectral_entropy|low_band_power|rpdi|sw_var_peak_spilled,4,1.0,0.6,0.9173,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9867,0.9827
repgrid,trace_gsm8k_llama8b_k10,5000,0,0,trace_length|rpdi|pe_mean|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8245,0.8203,0.7996,,,
repgrid,trace_gsm8k_llama8b_k10,5000,1,0,trace_length|rpdi|sw_var_peak|epr_energy|varentropy|topk_tail_mass,6,0.8226,0.818,0.7994,,,
repgrid,trace_gsm8k_llama8b_k10,5000,2,0,trace_length|rpdi|cusum_max|logprob_margin|varentropy|topk_tail_mass,6,0.8313,0.8196,0.8024,,,
repgrid,trace_gsm8k_llama8b_k10,5000,3,0,trace_length|rpdi|cusum_max_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8304,0.8151,0.8011,,,
repgrid,trace_gsm8k_llama8b_k10,5000,4,0,trace_length|rpdi|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.8351,0.8112,0.7947,,,
repgrid,trace_gsm8k_llama8b_k10,5000,5,0,trace_length|stft_max_high_power|rpdi|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8281,0.8169,0.796,,,
repgrid,trace_gsm8k_llama8b_k10,5000,6,0,trace_length|rpdi|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.8118,0.8342,0.814,,,
repgrid,trace_gsm8k_llama8b_k10,5000,7,0,trace_length|rpdi|cusum_max_energy|logprob_margin|varentropy|topk_tail_mass,6,0.8205,0.8291,0.8092,,,
