domain,cell,size,n,objective,spearman
repgrid,internalstates_gsm8k_qwen25_7b,12,1820,rho_max,-0.3599
repgrid,internalstates_gsm8k_qwen25_7b,12,1820,K,-0.0726
repgrid,internalstates_gsm8k_qwen25_7b,13,560,eq14_raw,-0.3214
repgrid,internalstates_gsm8k_qwen25_7b,13,560,eq14_rel,-0.41
repgrid,internalstates_gsm8k_qwen25_7b,13,560,rho_mean,-0.2706
repgrid,internalstates_gsm8k_qwen25_7b,13,560,rho_max,-0.3711
repgrid,internalstates_gsm8k_qwen25_7b,13,560,K,-0.099
repgrid,internalstates_gsm8k_qwen25_7b,14,120,eq14_raw,-0.318
repgrid,internalstates_gsm8k_qwen25_7b,14,120,eq14_rel,-0.4009
repgrid,internalstates_gsm8k_qwen25_7b,14,120,rho_mean,-0.2746
repgrid,internalstates_gsm8k_qwen25_7b,14,120,rho_max,-0.2976
repgrid,internalstates_gsm8k_qwen25_7b,14,120,K,-0.076
repgrid,internalstates_gsm8k_qwen25_7b,4,34,upcr_k1,0.1615
repgrid,internalstates_gsm8k_qwen25_7b,5,34,upcr_k1,0.182
repgrid,internalstates_gsm8k_qwen25_7b,6,34,upcr_k1,0.3513
repgrid,lapeigvals_gsm8k_llama3b,3,560,eq14_raw,-0.1841
repgrid,lapeigvals_gsm8k_llama3b,3,560,eq14_rel,-0.3008
repgrid,lapeigvals_gsm8k_llama3b,3,560,rho_mean,0.2281
repgrid,lapeigvals_gsm8k_llama3b,3,560,rho_max,0.1191
repgrid,lapeigvals_gsm8k_llama3b,4,1820,eq14_raw,0.0185
repgrid,lapeigvals_gsm8k_llama3b,4,1820,eq14_rel,-0.1676
repgrid,lapeigvals_gsm8k_llama3b,4,1820,rho_mean,0.0962
repgrid,lapeigvals_gsm8k_llama3b,4,1820,rho_max,-0.0027
repgrid,lapeigvals_gsm8k_llama3b,4,1820,K,-0.1248
repgrid,lapeigvals_gsm8k_llama3b,5,4368,eq14_raw,0.0454
repgrid,lapeigvals_gsm8k_llama3b,5,4368,eq14_rel,-0.0656
repgrid,lapeigvals_gsm8k_llama3b,5,4368,rho_mean,-0.0125
repgrid,lapeigvals_gsm8k_llama3b,5,4368,rho_max,-0.0482
repgrid,lapeigvals_gsm8k_llama3b,5,4368,K,-0.0502
repgrid,lapeigvals_gsm8k_llama3b,6,8008,eq14_raw,0.0333
repgrid,lapeigvals_gsm8k_llama3b,6,8008,eq14_rel,-0.0261
repgrid,lapeigvals_gsm8k_llama3b,6,8008,rho_mean,-0.0531
repgrid,lapeigvals_gsm8k_llama3b,6,8008,rho_max,-0.0664
repgrid,lapeigvals_gsm8k_llama3b,6,8008,K,-0.0592
repgrid,lapeigvals_gsm8k_llama3b,7,11440,eq14_raw,0.0127
repgrid,lapeigvals_gsm8k_llama3b,7,11440,eq14_rel,-0.0264
repgrid,lapeigvals_gsm8k_llama3b,7,11440,rho_mean,-0.0825
repgrid,lapeigvals_gsm8k_llama3b,7,11440,rho_max,-0.0962
repgrid,lapeigvals_gsm8k_llama3b,7,11440,K,-0.0514
repgrid,lapeigvals_gsm8k_llama3b,8,12870,eq14_raw,-0.008
repgrid,lapeigvals_gsm8k_llama3b,8,12870,eq14_rel,-0.046
repgrid,lapeigvals_gsm8k_llama3b,8,12870,rho_mean,-0.1012
repgrid,lapeigvals_gsm8k_llama3b,8,12870,rho_max,-0.1278
repgrid,lapeigvals_gsm8k_llama3b,8,12870,K,-0.0598
repgrid,lapeigvals_gsm8k_llama3b,9,11440,eq14_raw,-0.0283
repgrid,lapeigvals_gsm8k_llama3b,9,11440,eq14_rel,-0.0681
repgrid,lapeigvals_gsm8k_llama3b,9,11440,rho_mean,-0.119
repgrid,lapeigvals_gsm8k_llama3b,9,11440,rho_max,-0.1521
repgrid,lapeigvals_gsm8k_llama3b,9,11440,K,-0.0921
repgrid,lapeigvals_gsm8k_llama3b,10,8008,eq14_raw,-0.043
repgrid,lapeigvals_gsm8k_llama3b,10,8008,eq14_rel,-0.082
repgrid,lapeigvals_gsm8k_llama3b,10,8008,rho_mean,-0.1356
repgrid,lapeigvals_gsm8k_llama3b,10,8008,rho_max,-0.1667
repgrid,lapeigvals_gsm8k_llama3b,10,8008,K,-0.1147
repgrid,lapeigvals_gsm8k_llama3b,11,4368,eq14_raw,-0.0508
repgrid,lapeigvals_gsm8k_llama3b,11,4368,eq14_rel,-0.08
repgrid,lapeigvals_gsm8k_llama3b,11,4368,rho_mean,-0.1475
repgrid,lapeigvals_gsm8k_llama3b,11,4368,rho_max,-0.1714
repgrid,lapeigvals_gsm8k_llama3b,11,4368,K,-0.1093
repgrid,lapeigvals_gsm8k_llama3b,12,1820,eq14_raw,-0.0419
repgrid,lapeigvals_gsm8k_llama3b,12,1820,eq14_rel,-0.0645
repgrid,lapeigvals_gsm8k_llama3b,12,1820,rho_mean,-0.1444
repgrid,lapeigvals_gsm8k_llama3b,12,1820,rho_max,-0.17
repgrid,lapeigvals_gsm8k_llama3b,12,1820,K,-0.1033
repgrid,lapeigvals_gsm8k_llama3b,13,560,eq14_raw,-0.041
repgrid,lapeigvals_gsm8k_llama3b,13,560,eq14_rel,-0.0486
repgrid,lapeigvals_gsm8k_llama3b,13,560,rho_mean,-0.1492
repgrid,lapeigvals_gsm8k_llama3b,13,560,rho_max,-0.16
repgrid,lapeigvals_gsm8k_llama3b,13,560,K,-0.0217
repgrid,lapeigvals_gsm8k_llama3b,14,120,eq14_raw,-0.0646
repgrid,lapeigvals_gsm8k_llama3b,14,120,eq14_rel,-0.0988
repgrid,lapeigvals_gsm8k_llama3b,14,120,rho_mean,-0.1473
repgrid,lapeigvals_gsm8k_llama3b,14,120,rho_max,-0.1761
repgrid,lapeigvals_gsm8k_llama3b,14,120,K,0.095
repgrid,lapeigvals_gsm8k_llama3b,4,34,upcr_k1,0.1089
repgrid,lapeigvals_gsm8k_llama3b,5,34,upcr_k1,-0.0607
repgrid,lapeigvals_gsm8k_llama3b,6,34,upcr_k1,0.3112
repgrid,lapeigvals_gsm8k_llama8b,3,560,eq14_raw,-0.3844
repgrid,lapeigvals_gsm8k_llama8b,3,560,eq14_rel,-0.6345
repgrid,lapeigvals_gsm8k_llama8b,3,560,rho_mean,0.5579
repgrid,lapeigvals_gsm8k_llama8b,3,560,rho_max,0.3517
repgrid,lapeigvals_gsm8k_llama8b,4,1820,eq14_raw,0.0436
repgrid,lapeigvals_gsm8k_llama8b,4,1820,eq14_rel,-0.3883
repgrid,lapeigvals_gsm8k_llama8b,4,1820,rho_mean,0.3363
repgrid,lapeigvals_gsm8k_llama8b,4,1820,rho_max,0.1098
repgrid,lapeigvals_gsm8k_llama8b,4,1820,K,-0.1332
repgrid,lapeigvals_gsm8k_llama8b,5,4368,eq14_raw,0.2119
repgrid,lapeigvals_gsm8k_llama8b,5,4368,eq14_rel,-0.1323
repgrid,lapeigvals_gsm8k_llama8b,5,4368,rho_mean,0.2047
repgrid,lapeigvals_gsm8k_llama8b,5,4368,rho_max,0.0178
repgrid,lapeigvals_gsm8k_llama8b,5,4368,K,-0.1279
repgrid,lapeigvals_gsm8k_llama8b,6,8008,eq14_raw,0.1966
repgrid,lapeigvals_gsm8k_llama8b,6,8008,eq14_rel,0.0431
repgrid,lapeigvals_gsm8k_llama8b,6,8008,rho_mean,0.1072
repgrid,lapeigvals_gsm8k_llama8b,6,8008,rho_max,-0.0438
repgrid,lapeigvals_gsm8k_llama8b,6,8008,K,-0.0166
repgrid,lapeigvals_gsm8k_llama8b,7,11440,eq14_raw,0.1366
repgrid,lapeigvals_gsm8k_llama8b,7,11440,eq14_rel,0.0487
repgrid,lapeigvals_gsm8k_llama8b,7,11440,rho_mean,0.0367
repgrid,lapeigvals_gsm8k_llama8b,7,11440,rho_max,-0.0815
repgrid,lapeigvals_gsm8k_llama8b,7,11440,K,0.0507
repgrid,lapeigvals_gsm8k_llama8b,8,12870,eq14_raw,0.0821
repgrid,lapeigvals_gsm8k_llama8b,8,12870,eq14_rel,0.0083
repgrid,lapeigvals_gsm8k_llama8b,8,12870,rho_mean,-0.0186
repgrid,lapeigvals_gsm8k_llama8b,8,12870,rho_max,-0.1003
repgrid,lapeigvals_gsm8k_llama8b,8,12870,K,0.1128
repgrid,lapeigvals_gsm8k_llama8b,9,11440,eq14_raw,0.0368
repgrid,lapeigvals_gsm8k_llama8b,9,11440,eq14_rel,-0.0405
repgrid,lapeigvals_gsm8k_llama8b,9,11440,rho_mean,-0.0593
repgrid,lapeigvals_gsm8k_llama8b,9,11440,rho_max,-0.1182
repgrid,lapeigvals_gsm8k_llama8b,9,11440,K,0.1572
repgrid,lapeigvals_gsm8k_llama8b,10,8008,eq14_raw,0.0076
repgrid,lapeigvals_gsm8k_llama8b,10,8008,eq14_rel,-0.0723
repgrid,lapeigvals_gsm8k_llama8b,10,8008,rho_mean,-0.0879
repgrid,lapeigvals_gsm8k_llama8b,10,8008,rho_max,-0.1363
repgrid,lapeigvals_gsm8k_llama8b,10,8008,K,0.1866
repgrid,lapeigvals_gsm8k_llama8b,11,4368,eq14_raw,-0.0228
repgrid,lapeigvals_gsm8k_llama8b,11,4368,eq14_rel,-0.103
repgrid,lapeigvals_gsm8k_llama8b,11,4368,rho_mean,-0.119
repgrid,lapeigvals_gsm8k_llama8b,11,4368,rho_max,-0.1629
repgrid,lapeigvals_gsm8k_llama8b,11,4368,K,0.2531
repgrid,lapeigvals_gsm8k_llama8b,12,1820,eq14_raw,-0.0525
repgrid,lapeigvals_gsm8k_llama8b,12,1820,eq14_rel,-0.1374
repgrid,lapeigvals_gsm8k_llama8b,12,1820,rho_mean,-0.1473
repgrid,lapeigvals_gsm8k_llama8b,12,1820,rho_max,-0.1985
repgrid,lapeigvals_gsm8k_llama8b,12,1820,K,0.3162
repgrid,lapeigvals_gsm8k_llama8b,13,560,eq14_raw,-0.1019
repgrid,lapeigvals_gsm8k_llama8b,13,560,eq14_rel,-0.188
repgrid,lapeigvals_gsm8k_llama8b,13,560,rho_mean,-0.1954
repgrid,lapeigvals_gsm8k_llama8b,13,560,rho_max,-0.2596
repgrid,lapeigvals_gsm8k_llama8b,13,560,K,0.2984
repgrid,lapeigvals_gsm8k_llama8b,14,120,eq14_raw,-0.1138
repgrid,lapeigvals_gsm8k_llama8b,14,120,eq14_rel,-0.1968
repgrid,lapeigvals_gsm8k_llama8b,14,120,rho_mean,-0.228
repgrid,lapeigvals_gsm8k_llama8b,14,120,rho_max,-0.2875
repgrid,lapeigvals_gsm8k_llama8b,14,120,K,0.1973
repgrid,lapeigvals_gsm8k_llama8b,4,34,upcr_k1,0.1545
repgrid,lapeigvals_gsm8k_llama8b,5,34,upcr_k1,0.0677
repgrid,lapeigvals_gsm8k_llama8b,6,34,upcr_k1,0.0017
repgrid,lapeigvals_gsm8k_mistral24b,3,560,eq14_raw,-0.2455
repgrid,lapeigvals_gsm8k_mistral24b,3,560,eq14_rel,-0.4593
repgrid,lapeigvals_gsm8k_mistral24b,3,560,rho_mean,0.4749
repgrid,lapeigvals_gsm8k_mistral24b,3,560,rho_max,0.4152
repgrid,lapeigvals_gsm8k_mistral24b,4,1820,eq14_raw,0.0507
repgrid,lapeigvals_gsm8k_mistral24b,4,1820,eq14_rel,-0.2731
repgrid,lapeigvals_gsm8k_mistral24b,4,1820,rho_mean,0.3359
repgrid,lapeigvals_gsm8k_mistral24b,4,1820,rho_max,0.2041
repgrid,lapeigvals_gsm8k_mistral24b,4,1820,K,-0.1088
repgrid,lapeigvals_gsm8k_mistral24b,5,4368,eq14_raw,0.1625
repgrid,lapeigvals_gsm8k_mistral24b,5,4368,eq14_rel,-0.0889
repgrid,lapeigvals_gsm8k_mistral24b,5,4368,rho_mean,0.258
repgrid,lapeigvals_gsm8k_mistral24b,5,4368,rho_max,0.1085
repgrid,lapeigvals_gsm8k_mistral24b,5,4368,K,-0.0814
repgrid,lapeigvals_gsm8k_mistral24b,6,8008,eq14_raw,0.1369
repgrid,lapeigvals_gsm8k_mistral24b,6,8008,eq14_rel,-0.0258
repgrid,lapeigvals_gsm8k_mistral24b,6,8008,rho_mean,0.184
repgrid,lapeigvals_gsm8k_mistral24b,6,8008,rho_max,0.0364
repgrid,lapeigvals_gsm8k_mistral24b,6,8008,K,-0.0536
repgrid,lapeigvals_gsm8k_mistral24b,7,11440,eq14_raw,0.062
repgrid,lapeigvals_gsm8k_mistral24b,7,11440,eq14_rel,-0.0337
repgrid,lapeigvals_gsm8k_mistral24b,7,11440,rho_mean,0.1111
repgrid,lapeigvals_gsm8k_mistral24b,7,11440,rho_max,-0.033
repgrid,lapeigvals_gsm8k_mistral24b,7,11440,K,-0.0459
repgrid,lapeigvals_gsm8k_mistral24b,8,12870,eq14_raw,-0.0207
repgrid,lapeigvals_gsm8k_mistral24b,8,12870,eq14_rel,-0.0929
repgrid,lapeigvals_gsm8k_mistral24b,8,12870,rho_mean,0.0379
repgrid,lapeigvals_gsm8k_mistral24b,8,12870,rho_max,-0.0912
repgrid,lapeigvals_gsm8k_mistral24b,8,12870,K,-0.0651
repgrid,lapeigvals_gsm8k_mistral24b,9,11440,eq14_raw,-0.0936
repgrid,lapeigvals_gsm8k_mistral24b,9,11440,eq14_rel,-0.166
repgrid,lapeigvals_gsm8k_mistral24b,9,11440,rho_mean,-0.023
repgrid,lapeigvals_gsm8k_mistral24b,9,11440,rho_max,-0.1239
repgrid,lapeigvals_gsm8k_mistral24b,9,11440,K,-0.0878
repgrid,lapeigvals_gsm8k_mistral24b,10,8008,eq14_raw,-0.1617
repgrid,lapeigvals_gsm8k_mistral24b,10,8008,eq14_rel,-0.2412
repgrid,lapeigvals_gsm8k_mistral24b,10,8008,rho_mean,-0.0866
repgrid,lapeigvals_gsm8k_mistral24b,10,8008,rho_max,-0.1547
repgrid,lapeigvals_gsm8k_mistral24b,10,8008,K,-0.1391
repgrid,lapeigvals_gsm8k_mistral24b,11,4368,eq14_raw,-0.205
repgrid,lapeigvals_gsm8k_mistral24b,11,4368,eq14_rel,-0.2904
repgrid,lapeigvals_gsm8k_mistral24b,11,4368,rho_mean,-0.1319
repgrid,lapeigvals_gsm8k_mistral24b,11,4368,rho_max,-0.175
repgrid,lapeigvals_gsm8k_mistral24b,11,4368,K,-0.2167
repgrid,lapeigvals_gsm8k_mistral24b,12,1820,eq14_raw,-0.2238
repgrid,lapeigvals_gsm8k_mistral24b,12,1820,eq14_rel,-0.3116
repgrid,lapeigvals_gsm8k_mistral24b,12,1820,rho_mean,-0.1662
repgrid,lapeigvals_gsm8k_mistral24b,12,1820,rho_max,-0.1808
repgrid,lapeigvals_gsm8k_mistral24b,12,1820,K,-0.3286
repgrid,lapeigvals_gsm8k_mistral24b,13,560,eq14_raw,-0.2087
repgrid,lapeigvals_gsm8k_mistral24b,13,560,eq14_rel,-0.2899
repgrid,lapeigvals_gsm8k_mistral24b,13,560,rho_mean,-0.166
repgrid,lapeigvals_gsm8k_mistral24b,13,560,rho_max,-0.2101
repgrid,lapeigvals_gsm8k_mistral24b,13,560,K,-0.4455
repgrid,lapeigvals_gsm8k_mistral24b,14,120,eq14_raw,-0.1759
repgrid,lapeigvals_gsm8k_mistral24b,14,120,eq14_rel,-0.209
repgrid,lapeigvals_gsm8k_mistral24b,14,120,rho_mean,-0.1573
repgrid,lapeigvals_gsm8k_mistral24b,14,120,rho_max,-0.1768
repgrid,lapeigvals_gsm8k_mistral24b,14,120,K,-0.4974
repgrid,lapeigvals_gsm8k_mistral24b,4,34,upcr_k1,-0.0527
repgrid,lapeigvals_gsm8k_mistral24b,5,34,upcr_k1,-0.0576
repgrid,lapeigvals_gsm8k_mistral24b,6,34,upcr_k1,0.0096
repgrid,lapeigvals_gsm8k_nemo,3,560,eq14_raw,-0.2096
repgrid,lapeigvals_gsm8k_nemo,3,560,eq14_rel,-0.2448
repgrid,lapeigvals_gsm8k_nemo,3,560,rho_mean,0.1764
repgrid,lapeigvals_gsm8k_nemo,3,560,rho_max,0.1287
repgrid,lapeigvals_gsm8k_nemo,4,1820,eq14_raw,-0.1129
repgrid,lapeigvals_gsm8k_nemo,4,1820,eq14_rel,-0.1707
repgrid,lapeigvals_gsm8k_nemo,4,1820,rho_mean,0.0831
repgrid,lapeigvals_gsm8k_nemo,4,1820,rho_max,0.0169
repgrid,lapeigvals_gsm8k_nemo,4,1820,K,-0.111
repgrid,lapeigvals_gsm8k_nemo,5,4368,eq14_raw,-0.0016
repgrid,lapeigvals_gsm8k_nemo,5,4368,eq14_rel,-0.1012
repgrid,lapeigvals_gsm8k_nemo,5,4368,rho_mean,-0.0018
repgrid,lapeigvals_gsm8k_nemo,5,4368,rho_max,-0.0267
repgrid,lapeigvals_gsm8k_nemo,5,4368,K,-0.0731
repgrid,lapeigvals_gsm8k_nemo,6,8008,eq14_raw,0.0272
repgrid,lapeigvals_gsm8k_nemo,6,8008,eq14_rel,-0.0626
repgrid,lapeigvals_gsm8k_nemo,6,8008,rho_mean,-0.0389
repgrid,lapeigvals_gsm8k_nemo,6,8008,rho_max,-0.0634
repgrid,lapeigvals_gsm8k_nemo,6,8008,K,-0.0843
repgrid,lapeigvals_gsm8k_nemo,7,11440,eq14_raw,0.0138
repgrid,lapeigvals_gsm8k_nemo,7,11440,eq14_rel,-0.056
repgrid,lapeigvals_gsm8k_nemo,7,11440,rho_mean,-0.0558
repgrid,lapeigvals_gsm8k_nemo,7,11440,rho_max,-0.0712
repgrid,lapeigvals_gsm8k_nemo,7,11440,K,-0.0668
repgrid,lapeigvals_gsm8k_nemo,8,12870,eq14_raw,0.0008
repgrid,lapeigvals_gsm8k_nemo,8,12870,eq14_rel,-0.0659
repgrid,lapeigvals_gsm8k_nemo,8,12870,rho_mean,-0.0574
repgrid,lapeigvals_gsm8k_nemo,8,12870,rho_max,-0.0583
repgrid,lapeigvals_gsm8k_nemo,8,12870,K,-0.0472
repgrid,lapeigvals_gsm8k_nemo,9,11440,eq14_raw,-0.0129
repgrid,lapeigvals_gsm8k_nemo,9,11440,eq14_rel,-0.0812
repgrid,lapeigvals_gsm8k_nemo,9,11440,rho_mean,-0.0622
repgrid,lapeigvals_gsm8k_nemo,9,11440,rho_max,-0.0273
repgrid,lapeigvals_gsm8k_nemo,9,11440,K,-0.0495
repgrid,lapeigvals_gsm8k_nemo,10,8008,eq14_raw,-0.0263
repgrid,lapeigvals_gsm8k_nemo,10,8008,eq14_rel,-0.1
repgrid,lapeigvals_gsm8k_nemo,10,8008,rho_mean,-0.0624
repgrid,lapeigvals_gsm8k_nemo,10,8008,rho_max,0.0072
repgrid,lapeigvals_gsm8k_nemo,10,8008,K,-0.0526
repgrid,lapeigvals_gsm8k_nemo,11,4368,eq14_raw,-0.0407
repgrid,lapeigvals_gsm8k_nemo,11,4368,eq14_rel,-0.1178
repgrid,lapeigvals_gsm8k_nemo,11,4368,rho_mean,-0.0645
repgrid,lapeigvals_gsm8k_nemo,11,4368,rho_max,0.0393
repgrid,lapeigvals_gsm8k_nemo,11,4368,K,-0.0083
repgrid,lapeigvals_gsm8k_nemo,12,1820,eq14_raw,-0.0421
repgrid,lapeigvals_gsm8k_nemo,12,1820,eq14_rel,-0.1279
repgrid,lapeigvals_gsm8k_nemo,12,1820,rho_mean,-0.0549
repgrid,lapeigvals_gsm8k_nemo,12,1820,rho_max,0.0569
repgrid,lapeigvals_gsm8k_nemo,12,1820,K,0.0559
repgrid,lapeigvals_gsm8k_nemo,13,560,eq14_raw,-0.0099
repgrid,lapeigvals_gsm8k_nemo,13,560,eq14_rel,-0.103
repgrid,lapeigvals_gsm8k_nemo,13,560,rho_mean,-0.0187
repgrid,lapeigvals_gsm8k_nemo,13,560,rho_max,0.0623
repgrid,lapeigvals_gsm8k_nemo,13,560,K,0.0384
repgrid,lapeigvals_gsm8k_nemo,14,120,eq14_raw,0.0186
repgrid,lapeigvals_gsm8k_nemo,14,120,eq14_rel,-0.1145
repgrid,lapeigvals_gsm8k_nemo,14,120,rho_mean,0.0618
repgrid,lapeigvals_gsm8k_nemo,14,120,rho_max,0.1228
repgrid,lapeigvals_gsm8k_nemo,14,120,K,0.0661
repgrid,lapeigvals_gsm8k_nemo,4,34,upcr_k1,0.1774
repgrid,lapeigvals_gsm8k_nemo,5,34,upcr_k1,0.288
repgrid,lapeigvals_gsm8k_nemo,6,34,upcr_k1,0.3797
repgrid,lapeigvals_gsm8k_phi35,3,560,eq14_raw,-0.2368
repgrid,lapeigvals_gsm8k_phi35,3,560,eq14_rel,-0.3463
repgrid,lapeigvals_gsm8k_phi35,3,560,rho_mean,0.3116
repgrid,lapeigvals_gsm8k_phi35,3,560,rho_max,0.2188
repgrid,lapeigvals_gsm8k_phi35,4,1820,eq14_raw,-0.0559
repgrid,lapeigvals_gsm8k_phi35,4,1820,eq14_rel,-0.2251
repgrid,lapeigvals_gsm8k_phi35,4,1820,rho_mean,0.1495
repgrid,lapeigvals_gsm8k_phi35,4,1820,rho_max,0.0817
repgrid,lapeigvals_gsm8k_phi35,4,1820,K,-0.0795
repgrid,lapeigvals_gsm8k_phi35,5,4368,eq14_raw,0.029
repgrid,lapeigvals_gsm8k_phi35,5,4368,eq14_rel,-0.1803
repgrid,lapeigvals_gsm8k_phi35,5,4368,rho_mean,0.0833
repgrid,lapeigvals_gsm8k_phi35,5,4368,rho_max,0.0302
repgrid,lapeigvals_gsm8k_phi35,5,4368,K,-0.0719
repgrid,lapeigvals_gsm8k_phi35,6,8008,eq14_raw,0.0348
repgrid,lapeigvals_gsm8k_phi35,6,8008,eq14_rel,-0.148
repgrid,lapeigvals_gsm8k_phi35,6,8008,rho_mean,0.0501
repgrid,lapeigvals_gsm8k_phi35,6,8008,rho_max,-0.0099
repgrid,lapeigvals_gsm8k_phi35,6,8008,K,-0.113
repgrid,lapeigvals_gsm8k_phi35,7,11440,eq14_raw,-0.0003
repgrid,lapeigvals_gsm8k_phi35,7,11440,eq14_rel,-0.1435
repgrid,lapeigvals_gsm8k_phi35,7,11440,rho_mean,0.01
repgrid,lapeigvals_gsm8k_phi35,7,11440,rho_max,-0.0646
repgrid,lapeigvals_gsm8k_phi35,7,11440,K,-0.1431
repgrid,lapeigvals_gsm8k_phi35,8,12870,eq14_raw,-0.0342
repgrid,lapeigvals_gsm8k_phi35,8,12870,eq14_rel,-0.1721
repgrid,lapeigvals_gsm8k_phi35,8,12870,rho_mean,-0.0222
repgrid,lapeigvals_gsm8k_phi35,8,12870,rho_max,-0.0937
repgrid,lapeigvals_gsm8k_phi35,8,12870,K,-0.177
repgrid,lapeigvals_gsm8k_phi35,9,11440,eq14_raw,-0.0574
repgrid,lapeigvals_gsm8k_phi35,9,11440,eq14_rel,-0.1946
repgrid,lapeigvals_gsm8k_phi35,9,11440,rho_mean,-0.0456
repgrid,lapeigvals_gsm8k_phi35,9,11440,rho_max,-0.1062
repgrid,lapeigvals_gsm8k_phi35,9,11440,K,-0.1948
repgrid,lapeigvals_gsm8k_phi35,10,8008,eq14_raw,-0.0753
repgrid,lapeigvals_gsm8k_phi35,10,8008,eq14_rel,-0.2131
repgrid,lapeigvals_gsm8k_phi35,10,8008,rho_mean,-0.0621
repgrid,lapeigvals_gsm8k_phi35,10,8008,rho_max,-0.1151
repgrid,lapeigvals_gsm8k_phi35,10,8008,K,-0.2218
repgrid,lapeigvals_gsm8k_phi35,11,4368,eq14_raw,-0.1026
repgrid,lapeigvals_gsm8k_phi35,11,4368,eq14_rel,-0.2351
repgrid,lapeigvals_gsm8k_phi35,11,4368,rho_mean,-0.0912
repgrid,lapeigvals_gsm8k_phi35,11,4368,rho_max,-0.1315
repgrid,lapeigvals_gsm8k_phi35,11,4368,K,-0.2478
repgrid,lapeigvals_gsm8k_phi35,12,1820,eq14_raw,-0.1174
repgrid,lapeigvals_gsm8k_phi35,12,1820,eq14_rel,-0.2414
repgrid,lapeigvals_gsm8k_phi35,12,1820,rho_mean,-0.1168
repgrid,lapeigvals_gsm8k_phi35,12,1820,rho_max,-0.1437
repgrid,lapeigvals_gsm8k_phi35,12,1820,K,-0.2401
repgrid,lapeigvals_gsm8k_phi35,13,560,eq14_raw,-0.1562
repgrid,lapeigvals_gsm8k_phi35,13,560,eq14_rel,-0.2609
repgrid,lapeigvals_gsm8k_phi35,13,560,rho_mean,-0.1678
repgrid,lapeigvals_gsm8k_phi35,13,560,rho_max,-0.1922
repgrid,lapeigvals_gsm8k_phi35,13,560,K,-0.2414
repgrid,lapeigvals_gsm8k_phi35,14,120,eq14_raw,-0.1694
repgrid,lapeigvals_gsm8k_phi35,14,120,eq14_rel,-0.2665
repgrid,lapeigvals_gsm8k_phi35,14,120,rho_mean,-0.2037
repgrid,lapeigvals_gsm8k_phi35,14,120,rho_max,-0.2875
repgrid,lapeigvals_gsm8k_phi35,14,120,K,-0.1912
repgrid,lapeigvals_gsm8k_phi35,4,34,upcr_k1,0.1591
repgrid,lapeigvals_gsm8k_phi35,5,34,upcr_k1,-0.0402
repgrid,lapeigvals_gsm8k_phi35,6,34,upcr_k1,0.057
repgrid,losnet_hotpotqa_mistral7b,3,560,eq14_raw,-0.1433
repgrid,losnet_hotpotqa_mistral7b,3,560,eq14_rel,-0.0719
repgrid,losnet_hotpotqa_mistral7b,3,560,rho_mean,0.0809
repgrid,losnet_hotpotqa_mistral7b,3,560,rho_max,-0.0099
repgrid,losnet_hotpotqa_mistral7b,4,1820,eq14_raw,-0.083
repgrid,losnet_hotpotqa_mistral7b,4,1820,eq14_rel,-0.0187
repgrid,losnet_hotpotqa_mistral7b,4,1820,rho_mean,-0.0096
repgrid,losnet_hotpotqa_mistral7b,4,1820,rho_max,-0.0761
repgrid,losnet_hotpotqa_mistral7b,4,1820,K,0.0264
repgrid,losnet_hotpotqa_mistral7b,5,4368,eq14_raw,-0.1291
repgrid,losnet_hotpotqa_mistral7b,5,4368,eq14_rel,-0.0929
repgrid,losnet_hotpotqa_mistral7b,5,4368,rho_mean,-0.0319
repgrid,losnet_hotpotqa_mistral7b,5,4368,rho_max,-0.0818
repgrid,losnet_hotpotqa_mistral7b,5,4368,K,-0.0401
repgrid,losnet_hotpotqa_mistral7b,6,8008,eq14_raw,-0.1573
repgrid,losnet_hotpotqa_mistral7b,6,8008,eq14_rel,-0.196
repgrid,losnet_hotpotqa_mistral7b,6,8008,rho_mean,-0.0304
repgrid,losnet_hotpotqa_mistral7b,6,8008,rho_max,-0.052
repgrid,losnet_hotpotqa_mistral7b,6,8008,K,-0.0887
repgrid,losnet_hotpotqa_mistral7b,7,11440,eq14_raw,-0.1734
repgrid,losnet_hotpotqa_mistral7b,7,11440,eq14_rel,-0.2342
repgrid,losnet_hotpotqa_mistral7b,7,11440,rho_mean,-0.0454
repgrid,losnet_hotpotqa_mistral7b,7,11440,rho_max,-0.0039
repgrid,losnet_hotpotqa_mistral7b,7,11440,K,-0.1337
repgrid,losnet_hotpotqa_mistral7b,8,12870,eq14_raw,-0.1748
repgrid,losnet_hotpotqa_mistral7b,8,12870,eq14_rel,-0.2442
repgrid,losnet_hotpotqa_mistral7b,8,12870,rho_mean,-0.0543
repgrid,losnet_hotpotqa_mistral7b,8,12870,rho_max,0.0741
repgrid,losnet_hotpotqa_mistral7b,8,12870,K,-0.1421
repgrid,losnet_hotpotqa_mistral7b,9,11440,eq14_raw,-0.1599
repgrid,losnet_hotpotqa_mistral7b,9,11440,eq14_rel,-0.2264
repgrid,losnet_hotpotqa_mistral7b,9,11440,rho_mean,-0.0464
repgrid,losnet_hotpotqa_mistral7b,9,11440,rho_max,0.1553
repgrid,losnet_hotpotqa_mistral7b,9,11440,K,-0.1211
repgrid,losnet_hotpotqa_mistral7b,10,8008,eq14_raw,-0.1505
repgrid,losnet_hotpotqa_mistral7b,10,8008,eq14_rel,-0.2063
