domain,cell,n,split,seed,greedy_subset,greedy_size,greedy_halfA_auroc,greedy_halfB_auroc,good5_halfB_auroc,fulloracle_subset,fulloracle_halfB_auroc,fulloracle_insample_auroc
repgrid,ars_gsm8k_r1distill8b,500,0,0,epr|spectral_entropy|dominant_freq|cusum_max,4,0.8,0.4592,0.7223,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.7349,0.779
repgrid,ars_gsm8k_r1distill8b,500,1,0,epr|spectral_entropy|hl_ratio|dominant_freq|sw_var_peak|cusum_max,6,0.7834,0.745,0.7467,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.4651,0.779
repgrid,ars_gsm8k_r1distill8b,500,2,0,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max,6,0.7492,0.7691,0.7867,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.7697,0.779
repgrid,ars_gsm8k_r1distill8b,500,3,0,epr|trace_length|stft_spectral_entropy|sw_var_peak|cusum_max,5,0.765,0.7723,0.7683,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.7752,0.779
repgrid,ars_gsm8k_r1distill8b,500,4,0,epr|dominant_freq|rpdi|sw_var_peak|cusum_max,5,0.7632,0.7158,0.7775,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.796,0.779
repgrid,ars_gsm8k_r1distill8b,500,5,0,epr|spectral_entropy|stft_spectral_entropy|sw_var_peak|cusum_max,5,0.7799,0.3989,0.7411,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.7758,0.779
repgrid,ars_gsm8k_r1distill8b,500,6,0,epr|spectral_entropy|rpdi|cusum_max,4,0.766,0.4998,0.765,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.4863,0.779
repgrid,ars_gsm8k_r1distill8b,500,7,0,epr|spectral_entropy|dominant_freq|stft_max_high_power|sw_var_peak|cusum_max,6,0.7217,0.8016,0.8131,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.8304,0.779
repgrid,ars_gsm8k_r1distill8b,500,8,0,epr|spectral_entropy|dominant_freq|sw_var_peak|cusum_max,5,0.8074,0.7216,0.7096,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.6725,0.779
repgrid,ars_gsm8k_r1distill8b,500,9,0,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,6,0.8289,0.6981,0.701,epr|trace_length|rpdi|cusum_max|cusum_shift_idx,0.7147,0.779
repgrid,epr_triviaqa_mistral24b,621,0,0,epr|high_band_power|sw_var_peak|cusum_max,4,0.7455,0.6794,0.6884,epr|hl_ratio|sw_var_peak|hurst_exponent,0.6942,0.7384
repgrid,epr_triviaqa_mistral24b,621,1,0,epr|hl_ratio|sw_var_peak|cusum_max,4,0.7112,0.7469,0.7098,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7153,0.7384
repgrid,epr_triviaqa_mistral24b,621,2,0,epr|sw_var_peak|cusum_max,3,0.7588,0.6946,0.6792,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7003,0.7384
repgrid,epr_triviaqa_mistral24b,621,3,0,epr|hl_ratio|sw_var_peak|cusum_max,4,0.7217,0.7295,0.7115,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7087,0.7384
repgrid,epr_triviaqa_mistral24b,621,4,0,epr|rpdi|sw_var_peak|cusum_max,4,0.702,0.7441,0.7445,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7654,0.7384
repgrid,epr_triviaqa_mistral24b,621,5,0,epr|sw_var_peak|hurst_exponent|cusum_max,4,0.7141,0.7239,0.7487,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7594,0.7384
repgrid,epr_triviaqa_mistral24b,621,6,0,epr|hl_ratio|sw_var_peak|cusum_max,4,0.7208,0.7303,0.7004,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7179,0.7384
repgrid,epr_triviaqa_mistral24b,621,7,0,epr|hl_ratio|sw_var_peak|cusum_max,4,0.735,0.7266,0.6928,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7143,0.7384
repgrid,epr_triviaqa_mistral24b,621,8,0,epr|hl_ratio|sw_var_peak|cusum_max,4,0.7332,0.7248,0.6976,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7312,0.7384
repgrid,epr_triviaqa_mistral24b,621,9,0,epr|hl_ratio|sw_var_peak|cusum_max,4,0.7286,0.7423,0.7129,epr|hl_ratio|sw_var_peak|hurst_exponent,0.7275,0.7384
repgrid,gpqa_llama70b,1980,0,0,epr|trace_length|dominant_freq|stft_spectral_entropy|sw_var_peak|cusum_max,6,0.6195,0.6476,0.643,,,
repgrid,gpqa_llama70b,1980,1,0,epr|trace_length|dominant_freq|stft_spectral_entropy|sw_var_peak|cusum_max,6,0.6516,0.6115,0.6061,,,
repgrid,gpqa_llama70b,1980,2,0,epr|trace_length|sw_var_peak|cusum_max,4,0.6336,0.629,0.6187,,,
repgrid,gpqa_llama70b,1980,3,0,epr|trace_length|dominant_freq|stft_spectral_entropy|sw_var_peak|cusum_max,6,0.6241,0.6407,0.6408,,,
repgrid,gpqa_llama70b,1980,4,0,epr|trace_length|dominant_freq|sw_var_peak|cusum_max,5,0.6482,0.62,0.6099,,,
repgrid,gpqa_llama70b,1980,5,0,epr|trace_length|dominant_freq|stft_spectral_entropy|sw_var_peak|cusum_max,6,0.6056,0.6622,0.6529,,,
repgrid,gpqa_llama70b,1980,6,0,epr|trace_length|dominant_freq|stft_max_high_power|sw_var_peak|cusum_max,6,0.6373,0.6265,0.6197,,,
repgrid,gpqa_llama70b,1980,7,0,epr|trace_length|dominant_freq|stft_spectral_entropy|sw_var_peak|cusum_max,6,0.6384,0.6269,0.6205,,,
repgrid,gpqa_llama70b,1980,8,0,epr|trace_length|low_band_power|dominant_freq|sw_var_peak|cusum_max,6,0.6258,0.6343,0.6348,,,
repgrid,gpqa_llama70b,1980,9,0,epr|spectral_entropy|hl_ratio|sw_var_peak|pe_mean|cusum_max,6,0.6293,0.6405,0.642,,,
repgrid,gpqa_llama8b,1980,0,0,low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,4,0.5573,0.5167,0.5023,,,
repgrid,gpqa_llama8b,1980,1,0,epr|low_band_power|spectral_centroid|rpdi|sw_var_peak|cusum_max,6,0.5455,0.5256,0.5118,,,
repgrid,gpqa_llama8b,1980,2,0,epr|low_band_power|hl_ratio|dominant_freq|pe_mean,5,0.5387,0.4484,0.5106,,,
repgrid,gpqa_llama8b,1980,3,0,low_band_power|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max,6,0.5626,0.506,0.5063,,,
repgrid,gpqa_llama8b,1980,4,0,epr|low_band_power|spectral_centroid|stft_spectral_entropy|rpdi|cusum_max,6,0.5511,0.4793,0.4998,,,
repgrid,gpqa_llama8b,1980,5,0,low_band_power|rpdi|cusum_max,3,0.5553,0.4973,0.5082,,,
repgrid,gpqa_llama8b,1980,6,0,low_band_power|hl_ratio|rpdi|cusum_max,4,0.5529,0.4925,0.5045,,,
repgrid,gpqa_llama8b,1980,7,0,epr|low_band_power|spectral_centroid|stft_max_high_power|pe_mean|cusum_max,6,0.5566,0.5129,0.5043,,,
repgrid,gpqa_llama8b,1980,8,0,trace_length|spectral_entropy|low_band_power|stft_spectral_entropy|rpdi|cusum_max,6,0.5517,0.5129,0.5068,,,
repgrid,gpqa_llama8b,1980,9,0,spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|pe_mean,6,0.5509,0.4687,0.5282,,,
repgrid,gpqa_mistral7b,1980,0,0,low_band_power|dominant_freq|rpdi|hurst_exponent|cusum_max,5,0.5477,0.5129,0.4735,,,
repgrid,gpqa_mistral7b,1980,1,0,dominant_freq|rpdi|cusum_max|cusum_shift_idx,4,0.5237,0.515,0.4814,,,
repgrid,gpqa_mistral7b,1980,2,0,epr|low_band_power|rpdi|cusum_shift_idx,4,0.5153,0.5047,0.4906,,,
repgrid,gpqa_mistral7b,1980,3,0,low_band_power|dominant_freq|rpdi|pe_mean|cusum_max,5,0.5531,0.5059,0.4924,,,
repgrid,gpqa_mistral7b,1980,4,0,epr|trace_length|high_band_power|stft_max_high_power|rpdi|pe_mean,6,0.5284,0.4847,0.4898,,,
repgrid,gpqa_mistral7b,1980,5,0,epr|trace_length|spectral_entropy|high_band_power|stft_max_high_power|rpdi,6,0.5396,0.5142,0.5214,,,
repgrid,gpqa_mistral7b,1980,6,0,trace_length|high_band_power|hl_ratio,3,0.5654,0.4434,0.5257,,,
repgrid,gpqa_mistral7b,1980,7,0,low_band_power|rpdi|pe_mean|cusum_max,4,0.5483,0.4989,0.4796,,,
repgrid,gpqa_mistral7b,1980,8,0,low_band_power|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_max,6,0.56,0.5014,0.4541,,,
repgrid,gpqa_mistral7b,1980,9,0,low_band_power|high_band_power|dominant_freq|rpdi|hurst_exponent|cusum_max,6,0.5338,0.5149,0.4988,,,
repgrid,gpqa_qwen72b,1980,0,0,spectral_entropy|low_band_power|dominant_freq|sw_var_peak|pe_mean|cusum_max,6,0.5885,0.5685,0.5686,,,
repgrid,gpqa_qwen72b,1980,1,0,spectral_entropy|high_band_power|rpdi|sw_var_peak|hurst_exponent|cusum_max,6,0.5908,0.5779,0.564,,,
repgrid,gpqa_qwen72b,1980,2,0,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6022,0.4523,0.5839,,,
repgrid,gpqa_qwen72b,1980,3,0,spectral_entropy|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max,6,0.5783,0.5891,0.564,,,
repgrid,gpqa_qwen72b,1980,4,0,low_band_power|sw_var_peak|cusum_max,3,0.6267,0.5732,0.5296,,,
repgrid,gpqa_qwen72b,1980,5,0,spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx,6,0.5873,0.5757,0.5655,,,
repgrid,gpqa_qwen72b,1980,6,0,low_band_power|sw_var_peak|cusum_max,3,0.6129,0.586,0.5461,,,
repgrid,gpqa_qwen72b,1980,7,0,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.5995,0.5513,0.5802,,,
repgrid,gpqa_qwen72b,1980,8,0,low_band_power|sw_var_peak|cusum_max,3,0.6274,0.5719,0.5179,,,
repgrid,gpqa_qwen72b,1980,9,0,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6108,0.5272,0.5392,,,
repgrid,gpqa_r1distill8b,1750,0,0,dominant_freq|rpdi|hurst_exponent|cusum_max,4,0.5672,0.5074,0.4612,,,
repgrid,gpqa_r1distill8b,1750,1,0,low_band_power|dominant_freq|rpdi,3,0.5113,0.4866,0.4728,,,
repgrid,gpqa_r1distill8b,1750,2,0,epr|low_band_power|dominant_freq|rpdi|pe_mean|cusum_max,6,0.5194,0.4623,0.4865,,,
repgrid,gpqa_r1distill8b,1750,3,0,low_band_power|dominant_freq|rpdi|hurst_exponent|cusum_max,5,0.5262,0.5164,0.4924,,,
repgrid,gpqa_r1distill8b,1750,4,0,low_band_power|dominant_freq|rpdi|hurst_exponent|cusum_max,5,0.5158,0.53,0.519,,,
repgrid,gpqa_r1distill8b,1750,5,0,low_band_power|dominant_freq|rpdi|hurst_exponent|cusum_max,5,0.5165,0.5261,0.4985,,,
repgrid,gpqa_r1distill8b,1750,6,0,low_band_power|dominant_freq|rpdi|hurst_exponent|cusum_max,5,0.5175,0.5265,0.5015,,,
repgrid,gpqa_r1distill8b,1750,7,0,low_band_power|dominant_freq|rpdi|sw_var_peak|hurst_exponent|cusum_max,6,0.5223,0.509,0.4846,,,
repgrid,gpqa_r1distill8b,1750,8,0,low_band_power|dominant_freq|rpdi|hurst_exponent|cusum_max,5,0.5227,0.5197,0.5023,,,
repgrid,gpqa_r1distill8b,1750,9,0,epr|dominant_freq|pe_mean|hurst_exponent,4,0.5282,0.4829,0.4817,,,
repgrid,inside_coqa_llama7b,4504,0,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.6264,0.5953,0.6791,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7212,0.7227
repgrid,inside_coqa_llama7b,4504,1,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.619,0.597,0.6996,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7469,0.7227
repgrid,inside_coqa_llama7b,4504,2,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.6187,0.5928,0.6925,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7369,0.7227
repgrid,inside_coqa_llama7b,4504,3,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.7001,0.6686,0.6686,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7289,0.7227
repgrid,inside_coqa_llama7b,4504,4,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.6148,0.596,0.6996,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7459,0.7227
repgrid,inside_coqa_llama7b,4504,5,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.6252,0.5961,0.6815,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7219,0.7227
repgrid,inside_coqa_llama7b,4504,6,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.6142,0.5984,0.6905,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7185,0.7227
repgrid,inside_coqa_llama7b,4504,7,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.6261,0.6014,0.6795,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7106,0.7227
repgrid,inside_coqa_llama7b,4504,8,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.623,0.5865,0.6791,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.7289,0.7227
repgrid,inside_coqa_llama7b,4504,9,0,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,6,0.6117,0.605,0.6945,epr|spectral_entropy|dominant_freq|stft_spectral_entropy,0.728,0.7227
repgrid,internalstates_gsm8k_qwen25_7b,500,0,0,trace_length|spectral_entropy|sw_var_peak|pe_mean|cusum_max,5,0.7414,0.7361,0.729,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.7421,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,1,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,6,0.7337,0.736,0.7207,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.7338,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,2,0,epr|trace_length|low_band_power|stft_spectral_entropy|sw_var_peak|cusum_max,6,0.7238,0.7152,0.5885,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.7135,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,3,0,spectral_entropy|sw_var_peak|cusum_max,3,0.7363,0.7381,0.7136,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.7313,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,4,0,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.735,0.7333,0.7048,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.7438,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,5,0,trace_length|low_band_power|sw_var_peak|cusum_max,4,0.7591,0.6591,0.6467,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.6754,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,6,0,epr|trace_length|spectral_entropy|low_band_power|sw_var_peak|cusum_max,6,0.7592,0.7003,0.5695,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.7083,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,7,0,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max,6,0.7819,0.6985,0.6961,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.6884,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,8,0,epr|trace_length|spectral_entropy|low_band_power|sw_var_peak|cusum_max,6,0.7524,0.7137,0.6947,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.6964,0.7283
repgrid,internalstates_gsm8k_qwen25_7b,500,9,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max,5,0.7469,0.7417,0.7042,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_shift_idx,0.7438,0.7283
repgrid,lapeigvals_gsm8k_llama3b,1319,0,0,epr|sw_var_peak|cusum_max,3,0.7215,0.6855,0.6758,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.6999,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,1,0,epr|trace_length|sw_var_peak|cusum_max,4,0.6902,0.7016,0.6975,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.6337,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,2,0,epr|dominant_freq|rpdi|sw_var_peak|cusum_max,5,0.6948,0.7005,0.7031,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.723,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,3,0,epr|trace_length|sw_var_peak|cusum_max,4,0.6974,0.6962,0.6893,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.6393,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,4,0,epr|rpdi|sw_var_peak|cusum_max,4,0.7158,0.6737,0.6884,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.6536,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,5,0,epr|dominant_freq|sw_var_peak|cusum_max|cusum_shift_idx,5,0.6829,0.7041,0.7061,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.7372,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,6,0,epr|trace_length|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,6,0.6937,0.6988,0.6947,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.729,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,7,0,epr|sw_var_peak|cusum_max,3,0.7076,0.7003,0.6895,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.7,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,8,0,epr|sw_var_peak|cusum_max,3,0.7114,0.6942,0.6864,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.6956,0.7096
repgrid,lapeigvals_gsm8k_llama3b,1319,9,0,epr|low_band_power|sw_var_peak,3,0.6976,0.6894,0.6931,epr|spectral_entropy|stft_max_high_power|pe_mean|cusum_max,0.6086,0.7096
repgrid,lapeigvals_gsm8k_llama8b,500,0,0,epr|trace_length|spectral_centroid|sw_var_peak|cusum_max,5,0.8245,0.8053,0.8052,epr|trace_length|rpdi|sw_var_peak,0.8432,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,1,0,epr|rpdi|sw_var_peak|cusum_max,4,0.8268,0.8196,0.8291,epr|trace_length|rpdi|sw_var_peak,0.8229,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,2,0,epr|rpdi|sw_var_peak|cusum_max,4,0.8495,0.7901,0.8106,epr|trace_length|rpdi|sw_var_peak,0.8042,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,3,0,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,6,0.8532,0.7477,0.7835,epr|trace_length|rpdi|sw_var_peak,0.806,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,4,0,epr|trace_length|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,6,0.8562,0.7844,0.7917,epr|trace_length|rpdi|sw_var_peak,0.7976,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,5,0,epr|spectral_entropy|dominant_freq|rpdi|sw_var_peak|cusum_max,6,0.8646,0.72,0.7929,epr|trace_length|rpdi|sw_var_peak,0.7884,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,6,0,epr|trace_length|low_band_power|stft_max_high_power|rpdi|sw_var_peak,6,0.8208,0.8348,0.8248,epr|trace_length|rpdi|sw_var_peak,0.8446,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,7,0,epr|low_band_power|rpdi|sw_var_peak,4,0.8381,0.8083,0.7609,epr|trace_length|rpdi|sw_var_peak,0.8163,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,8,0,epr|trace_length|low_band_power|rpdi|sw_var_peak,5,0.8395,0.8114,0.8006,epr|trace_length|rpdi|sw_var_peak,0.8329,0.8279
repgrid,lapeigvals_gsm8k_llama8b,500,9,0,epr|trace_length|rpdi|sw_var_peak|cusum_max,5,0.8384,0.8155,0.8174,epr|trace_length|rpdi|sw_var_peak,0.8175,0.8279
repgrid,lapeigvals_gsm8k_mistral24b,1319,0,0,epr|trace_length|high_band_power|dominant_freq|sw_var_peak|cusum_max,6,0.8889,0.7994,0.7729,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.79,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,1,0,epr|trace_length|dominant_freq|sw_var_peak|cusum_max|cusum_shift_idx,6,0.8362,0.8494,0.8485,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8536,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,2,0,epr|sw_var_peak|cusum_max,3,0.8775,0.8262,0.7546,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8084,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,3,0,epr|sw_var_peak|cusum_max,3,0.8599,0.8477,0.7924,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8593,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,4,0,epr|trace_length|high_band_power|dominant_freq|sw_var_peak|cusum_max,6,0.8764,0.8261,0.7749,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8079,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,5,0,epr|trace_length|high_band_power|sw_var_peak|cusum_max,5,0.8373,0.8441,0.8087,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8654,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,6,0,epr|sw_var_peak|cusum_max,3,0.8403,0.8647,0.8203,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8547,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,7,0,epr|trace_length|dominant_freq|rpdi|sw_var_peak|cusum_max,6,0.8588,0.8502,0.7948,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8084,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,8,0,epr|dominant_freq|stft_max_high_power|sw_var_peak|cusum_max,5,0.8592,0.8524,0.81,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8251,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,9,0,epr|trace_length|dominant_freq|stft_max_high_power|sw_var_peak|cusum_max,6,0.8452,0.8585,0.8171,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8512,0.8693
repgrid,lapeigvals_gsm8k_nemo,1319,0,0,epr|rpdi|sw_var_peak|cusum_max,4,0.7958,0.8046,0.7886,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.7789,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,1,0,epr|spectral_entropy|sw_var_peak|cusum_max,4,0.8264,0.7777,0.7402,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.7924,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,2,0,epr|trace_length|stft_spectral_entropy|sw_var_peak|cusum_max,5,0.8045,0.768,0.779,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8213,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,3,0,epr|trace_length|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,6,0.8087,0.81,0.7842,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8137,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,4,0,epr|rpdi|sw_var_peak|cusum_max,4,0.8017,0.7953,0.8035,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8281,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,5,0,epr|trace_length|stft_spectral_entropy|sw_var_peak|cusum_max,5,0.8128,0.8004,0.7607,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8123,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,6,0,epr|rpdi|sw_var_peak|cusum_max,4,0.8,0.8003,0.7906,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8071,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,7,0,epr|spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,5,0.7876,0.8059,0.7892,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8303,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,8,0,epr|rpdi|sw_var_peak|cusum_max,4,0.8043,0.7956,0.7832,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8198,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,9,0,epr|rpdi|sw_var_peak|cusum_max,4,0.8036,0.7925,0.78,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8059,0.814
repgrid,lapeigvals_gsm8k_phi35,1319,0,0,epr|trace_length|spectral_centroid|sw_var_peak|cusum_max,5,0.8085,0.8096,0.8091,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8217,0.8176
