domain,cell,size,lsml_auroc,upcr_auroc,lsml_rel_residual,upcr_k1_residual,route_lsml,lsml_wins,router_correct
repgrid,sciq_llama8b,4,0.6143,0.4701,1.20519,0.99841,False,True,False
repgrid,sciq_llama8b,4,0.7084,0.7204,0.08678,0.50479,True,False,False
repgrid,sciq_llama8b,4,0.7022,0.7143,0.04978,0.68676,True,False,False
repgrid,sciq_llama8b,4,0.7295,0.716,0.12983,0.07529,False,True,False
repgrid,sciq_llama8b,4,0.6283,0.4985,0.13189,0.28235,True,True,True
repgrid,sciq_llama8b,4,0.7381,0.7296,0.2803,0.10202,False,True,False
repgrid,sciq_llama8b,4,0.7102,0.731,0.06483,0.61914,True,False,False
repgrid,sciq_llama8b,4,0.6448,0.6233,0.18682,0.67854,True,True,True
repgrid,sciq_llama8b,4,0.6616,0.6016,0.02328,0.91714,True,True,True
repgrid,sciq_llama8b,4,0.7138,0.7189,0.11755,0.81024,True,False,False
repgrid,sciq_llama8b,4,0.7317,0.748,0.06652,0.35247,True,False,False
repgrid,sciq_llama8b,4,0.6711,0.5264,0.08118,0.37865,True,True,True
repgrid,sciq_llama8b,4,0.6712,0.7204,0.15221,0.24913,True,False,False
repgrid,sciq_llama8b,4,0.6809,0.6583,0.10681,0.2242,True,True,True
repgrid,sciq_llama8b,4,0.7423,0.6929,0.33739,0.87938,True,True,True
repgrid,sciq_llama8b,4,0.6483,0.692,0.18326,0.86096,True,False,False
repgrid,sciq_llama8b,4,0.5446,0.6326,0.17404,0.38346,True,False,False
repgrid,sciq_llama8b,4,0.6663,0.6929,0.14788,0.94506,True,False,False
repgrid,sciq_llama8b,4,0.6988,0.7005,0.11608,0.65975,True,False,False
repgrid,sciq_llama8b,4,0.6449,0.5247,0.08084,0.50621,True,True,True
repgrid,sciq_llama8b,4,0.7444,0.7195,0.27352,0.56175,True,True,True
repgrid,sciq_llama8b,4,0.6955,0.7016,0.16586,0.99065,True,False,False
repgrid,sciq_llama8b,4,0.6669,0.6326,0.0524,0.30148,True,True,True
repgrid,sciq_llama8b,5,0.7,0.6835,0.23305,0.26882,True,True,True
repgrid,sciq_llama8b,5,0.7204,0.7534,0.07331,0.33901,True,False,False
repgrid,sciq_llama8b,5,0.7169,0.7007,0.14386,0.28531,True,True,True
repgrid,sciq_llama8b,5,0.6642,0.7037,0.17348,0.32081,True,False,False
repgrid,sciq_llama8b,5,0.7163,0.6944,0.13058,0.44999,True,True,True
repgrid,sciq_llama8b,5,0.7223,0.7117,0.1796,0.78919,True,True,True
repgrid,sciq_llama8b,5,0.7125,0.7272,0.21248,0.18508,False,False,True
repgrid,sciq_llama8b,5,0.6813,0.6486,0.07772,0.71141,True,True,True
repgrid,sciq_llama8b,5,0.7139,0.6866,0.21092,0.19032,False,True,False
repgrid,sciq_llama8b,5,0.6568,0.6482,0.13992,0.35232,True,True,True
repgrid,sciq_llama8b,5,0.6074,0.4701,0.26478,0.74738,True,True,True
repgrid,sciq_llama8b,5,0.6244,0.5563,0.09144,0.20099,True,True,True
repgrid,sciq_llama8b,5,0.6814,0.71,0.14781,0.14903,True,False,False
repgrid,sciq_llama8b,5,0.7218,0.7199,0.15569,0.27173,True,True,True
repgrid,sciq_llama8b,5,0.6593,0.6327,0.09929,0.40104,True,True,True
repgrid,sciq_llama8b,5,0.6941,0.7444,0.27881,0.18138,False,False,True
repgrid,sciq_llama8b,5,0.726,0.7572,0.26544,0.15367,False,False,True
repgrid,sciq_llama8b,5,0.6818,0.7479,0.26306,0.23382,False,False,True
repgrid,sciq_llama8b,5,0.6579,0.5718,0.07501,0.48909,True,True,True
repgrid,sciq_llama8b,5,0.6809,0.6029,0.12877,0.85179,True,True,True
repgrid,sciq_llama8b,5,0.7165,0.5864,0.29529,0.13927,False,True,False
repgrid,sciq_llama8b,5,0.7389,0.7395,0.1439,0.21137,True,False,False
repgrid,sciq_llama8b,5,0.6265,0.6866,0.30114,0.20971,False,False,True
repgrid,sciq_llama8b,5,0.6993,0.5622,0.10228,0.99681,True,True,True
repgrid,sciq_llama8b,5,0.6918,0.7147,0.15599,0.23252,True,False,False
repgrid,sciq_llama8b,5,0.7424,0.7556,0.22325,0.25689,True,False,False
repgrid,sciq_llama8b,5,0.6205,0.5726,0.15003,0.35504,True,True,True
repgrid,sciq_llama8b,5,0.718,0.6785,0.09544,0.85001,True,True,True
repgrid,sciq_llama8b,5,0.7021,0.6884,0.12075,0.41186,True,True,True
repgrid,sciq_llama8b,5,0.7042,0.652,0.12613,0.31369,True,True,True
repgrid,sciq_llama8b,5,0.6353,0.5632,0.11561,0.1638,True,True,True
repgrid,sciq_llama8b,5,0.6663,0.6375,0.16292,0.36806,True,True,True
repgrid,sciq_llama8b,5,0.6651,0.5563,0.17477,0.93355,True,True,True
repgrid,sciq_llama8b,5,0.6373,0.5858,0.15008,0.70838,True,True,True
repgrid,sciq_llama8b,6,0.7067,0.689,0.36697,0.14272,False,True,False
repgrid,sciq_llama8b,6,0.6811,0.6907,0.24668,0.9856,True,False,False
repgrid,sciq_llama8b,6,0.6793,0.562,0.10585,0.96993,True,True,True
repgrid,sciq_llama8b,6,0.7172,0.7424,0.19723,0.29085,True,False,False
repgrid,sciq_llama8b,6,0.7157,0.7171,0.24687,0.32656,True,False,False
repgrid,sciq_llama8b,6,0.7317,0.7296,0.33617,0.1435,False,True,False
repgrid,sciq_llama8b,6,0.7033,0.6843,0.20167,0.97729,True,True,True
repgrid,sciq_llama8b,6,0.7212,0.7121,0.32272,0.07993,False,True,False
repgrid,sciq_llama8b,6,0.6978,0.6806,0.38611,0.41004,True,True,True
repgrid,sciq_llama8b,6,0.6841,0.6027,0.1837,0.62831,True,True,True
repgrid,sciq_llama8b,6,0.6949,0.7021,0.19689,0.28766,True,False,False
repgrid,sciq_llama8b,6,0.6895,0.7444,0.24821,0.11416,False,False,True
repgrid,sciq_llama8b,6,0.6508,0.599,0.22421,0.43731,True,True,True
repgrid,sciq_llama8b,6,0.6737,0.6914,0.25558,0.9561,True,False,False
repgrid,sciq_llama8b,6,0.7374,0.7436,0.35753,0.21172,False,False,True
repgrid,sciq_llama8b,6,0.7239,0.6854,0.1676,0.99976,True,True,True
repgrid,sciq_llama8b,6,0.6893,0.6988,0.18496,0.37934,True,False,False
repgrid,sciq_llama8b,6,0.6719,0.6209,0.12222,0.76351,True,True,True
repgrid,sciq_llama8b,6,0.7053,0.6539,0.17247,0.56442,True,True,True
repgrid,sciq_llama8b,6,0.6625,0.584,0.16164,0.34441,True,True,True
repgrid,sciq_llama8b,6,0.7391,0.7296,0.37553,0.33134,False,True,False
repgrid,sciq_llama8b,6,0.7165,0.7055,0.23503,0.39597,True,True,True
repgrid,sciq_llama8b,6,0.6788,0.7158,0.13945,0.7403,True,False,False
repgrid,sciq_llama8b,6,0.7067,0.6304,0.2155,0.43354,True,True,True
repgrid,sciq_llama8b,6,0.6546,0.5783,0.22781,0.85115,True,True,True
repgrid,sciq_llama8b,6,0.717,0.744,0.24079,0.49396,True,False,False
repgrid,sciq_llama8b,6,0.6886,0.7084,0.21461,0.353,True,False,False
repgrid,sciq_llama8b,6,0.6769,0.5336,0.24023,0.88248,True,True,True
repgrid,sciq_llama8b,6,0.6418,0.5924,0.08755,0.98406,True,True,True
repgrid,sciq_llama8b,6,0.6784,0.5704,0.18852,0.83931,True,True,True
repgrid,sciq_llama8b,6,0.6632,0.6332,0.24709,0.73979,True,True,True
repgrid,sciq_llama8b,6,0.6775,0.6836,0.31769,0.28295,False,False,True
repgrid,sciq_llama8b,6,0.6474,0.6234,0.20249,0.90975,True,True,True
repgrid,sciq_llama8b,6,0.7275,0.732,0.2721,0.10374,False,False,True
repgrid,se_nq_open_llama8b,4,0.6884,0.7301,0.56197,0.22744,False,False,True
repgrid,se_nq_open_llama8b,4,0.6523,0.6873,0.55061,0.36392,False,False,True
repgrid,se_nq_open_llama8b,4,0.6665,0.7296,0.09738,0.28715,True,False,False
repgrid,se_nq_open_llama8b,4,0.6887,0.7069,0.33677,0.20344,False,False,True
repgrid,se_nq_open_llama8b,4,0.6887,0.7159,0.19099,0.99247,True,False,False
repgrid,se_nq_open_llama8b,4,0.6764,0.7326,0.05322,0.48755,True,False,False
repgrid,se_nq_open_llama8b,4,0.5904,0.5929,1.16565,0.55304,False,False,True
repgrid,se_nq_open_llama8b,4,0.6813,0.7203,0.06247,0.20573,True,False,False
repgrid,se_nq_open_llama8b,4,0.6249,0.6256,0.32529,0.51216,True,False,False
repgrid,se_nq_open_llama8b,4,0.7412,0.7074,0.12647,0.26377,True,True,True
repgrid,se_nq_open_llama8b,4,0.6806,0.6524,0.32886,0.22456,False,True,False
repgrid,se_nq_open_llama8b,4,0.6787,0.6431,0.30811,0.05628,False,True,False
repgrid,se_nq_open_llama8b,4,0.6871,0.6878,0.41514,0.02489,False,False,True
repgrid,se_nq_open_llama8b,4,0.6015,0.5456,1.29293,0.23235,False,True,False
repgrid,se_nq_open_llama8b,4,0.6327,0.6989,4.53008,0.89623,False,False,True
repgrid,se_nq_open_llama8b,4,0.6538,0.6039,0.07362,0.36214,True,True,True
repgrid,se_nq_open_llama8b,4,0.5947,0.5663,0.71001,0.13131,False,True,False
repgrid,se_nq_open_llama8b,4,0.6278,0.629,0.10174,0.54763,True,False,False
repgrid,se_nq_open_llama8b,4,0.7215,0.7349,0.27737,0.12104,False,False,True
repgrid,se_nq_open_llama8b,4,0.6622,0.5641,4.37016,0.67872,False,True,False
repgrid,se_nq_open_llama8b,4,0.5987,0.6008,0.37797,0.14425,False,False,True
repgrid,se_nq_open_llama8b,4,0.6191,0.522,13.23864,0.67804,False,True,False
repgrid,se_nq_open_llama8b,4,0.5776,0.5557,0.87341,0.54958,False,True,False
repgrid,se_nq_open_llama8b,4,0.6223,0.6367,0.46098,0.2057,False,False,True
repgrid,se_nq_open_llama8b,4,0.6684,0.6827,0.21023,0.64199,True,False,False
repgrid,se_nq_open_llama8b,4,0.7129,0.7367,0.13286,0.31092,True,False,False
repgrid,se_nq_open_llama8b,4,0.5408,0.5626,1.82709,0.81987,False,False,True
repgrid,se_nq_open_llama8b,4,0.6368,0.6071,0.10605,0.86451,True,True,True
repgrid,se_nq_open_llama8b,4,0.5928,0.5476,1.08781,0.78687,False,True,False
repgrid,se_nq_open_llama8b,4,0.6024,0.5753,0.11113,0.1452,True,True,True
repgrid,se_nq_open_llama8b,4,0.6549,0.6864,0.39472,0.20598,False,False,True
repgrid,se_nq_open_llama8b,4,0.5681,0.5634,0.434,0.0892,False,True,False
repgrid,se_nq_open_llama8b,4,0.6764,0.5717,2.7476,0.63813,False,True,False
repgrid,se_nq_open_llama8b,4,0.6716,0.7296,0.3295,0.1933,False,False,True
repgrid,se_nq_open_llama8b,5,0.6744,0.7308,0.06475,0.72507,True,False,False
repgrid,se_nq_open_llama8b,5,0.6926,0.7096,0.21483,0.20195,False,False,True
repgrid,se_nq_open_llama8b,5,0.6244,0.5658,0.07418,0.56856,True,True,True
repgrid,se_nq_open_llama8b,5,0.6081,0.6071,0.15121,0.98594,True,True,True
repgrid,se_nq_open_llama8b,5,0.6347,0.5108,0.16827,0.86617,True,True,True
repgrid,se_nq_open_llama8b,5,0.6482,0.5796,1.02415,0.84869,False,True,False
repgrid,se_nq_open_llama8b,5,0.6825,0.7263,0.18997,0.15917,False,False,True
repgrid,se_nq_open_llama8b,5,0.6256,0.6194,0.14029,0.72473,True,True,True
repgrid,se_nq_open_llama8b,5,0.6062,0.5233,0.07651,0.91069,True,True,True
repgrid,se_nq_open_llama8b,5,0.6009,0.6014,0.48046,0.39154,False,False,True
repgrid,se_nq_open_llama8b,5,0.6653,0.6819,0.14358,0.21498,True,False,False
repgrid,se_nq_open_llama8b,5,0.706,0.7367,0.15756,0.16066,True,False,False
repgrid,se_nq_open_llama8b,5,0.6035,0.6037,0.41564,0.3625,False,False,True
repgrid,se_nq_open_llama8b,5,0.6842,0.7101,0.04166,0.313,True,False,False
repgrid,se_nq_open_llama8b,5,0.6356,0.6552,0.2557,0.99949,True,False,False
repgrid,se_nq_open_llama8b,5,0.6674,0.6358,0.19053,0.96574,True,True,True
repgrid,se_nq_open_llama8b,5,0.6539,0.6089,0.07862,0.54381,True,True,True
repgrid,se_nq_open_llama8b,5,0.664,0.554,0.02686,0.24078,True,True,True
repgrid,se_nq_open_llama8b,5,0.6541,0.6122,0.07944,0.4878,True,True,True
repgrid,se_nq_open_llama8b,5,0.6249,0.705,0.67446,0.74646,True,False,False
repgrid,se_nq_open_llama8b,5,0.6615,0.6632,0.54789,0.31985,False,False,True
repgrid,se_nq_open_llama8b,5,0.671,0.5455,0.59531,0.6707,True,True,True
repgrid,se_nq_open_llama8b,5,0.6525,0.563,0.11411,0.10757,False,True,False
repgrid,se_nq_open_llama8b,5,0.7198,0.743,0.20836,0.15747,False,False,True
repgrid,se_nq_open_llama8b,5,0.6327,0.7012,0.6241,0.86992,True,False,False
repgrid,se_nq_open_llama8b,5,0.5778,0.5744,0.04234,0.35706,True,True,True
repgrid,se_nq_open_llama8b,5,0.6294,0.5372,0.14954,0.9679,True,True,True
repgrid,se_nq_open_llama8b,5,0.6114,0.574,0.19462,0.38624,True,True,True
repgrid,se_nq_open_llama8b,5,0.6705,0.7012,0.04609,0.30005,True,False,False
repgrid,se_nq_open_llama8b,5,0.6306,0.6479,0.13514,0.15212,True,False,False
repgrid,se_nq_open_llama8b,5,0.5772,0.574,0.08661,0.10892,True,True,True
repgrid,se_nq_open_llama8b,5,0.6716,0.7203,0.06685,0.45244,True,False,False
repgrid,se_nq_open_llama8b,5,0.6685,0.5812,0.72355,0.57868,False,True,False
repgrid,se_nq_open_llama8b,5,0.6411,0.5678,0.11368,0.04209,False,True,False
repgrid,se_nq_open_llama8b,6,0.6754,0.6819,0.24102,0.28866,True,False,False
repgrid,se_nq_open_llama8b,6,0.63,0.6221,0.23639,0.66137,True,True,True
repgrid,se_nq_open_llama8b,6,0.7018,0.7025,0.17281,0.55167,True,False,False
repgrid,se_nq_open_llama8b,6,0.662,0.7179,0.14535,0.75576,True,False,False
repgrid,se_nq_open_llama8b,6,0.6675,0.6588,0.03919,0.7423,True,True,True
repgrid,se_nq_open_llama8b,6,0.6582,0.7298,0.09564,0.26617,True,False,False
repgrid,se_nq_open_llama8b,6,0.615,0.5782,0.21391,0.31577,True,True,True
repgrid,se_nq_open_llama8b,6,0.6277,0.5422,0.12407,0.9281,True,True,True
repgrid,se_nq_open_llama8b,6,0.6895,0.7379,0.13504,0.66391,True,False,False
repgrid,se_nq_open_llama8b,6,0.6273,0.5749,0.21289,0.1506,False,True,False
repgrid,se_nq_open_llama8b,6,0.6567,0.5665,0.05453,0.25028,True,True,True
repgrid,se_nq_open_llama8b,6,0.6266,0.6303,0.13004,0.4489,True,False,False
repgrid,se_nq_open_llama8b,6,0.6504,0.5719,0.17696,0.50524,True,True,True
repgrid,se_nq_open_llama8b,6,0.6493,0.6637,0.08847,0.64023,True,False,False
repgrid,se_nq_open_llama8b,6,0.6263,0.604,0.13258,0.47307,True,True,True
repgrid,se_nq_open_llama8b,6,0.6616,0.6779,0.12385,0.19901,True,False,False
repgrid,se_nq_open_llama8b,6,0.6326,0.5694,0.12669,0.5063,True,True,True
repgrid,se_nq_open_llama8b,6,0.6774,0.6707,0.19386,0.9738,True,True,True
repgrid,se_nq_open_llama8b,6,0.6043,0.5567,0.24381,0.6318,True,True,True
repgrid,se_nq_open_llama8b,6,0.6527,0.6054,0.1544,0.43731,True,True,True
repgrid,se_nq_open_llama8b,6,0.6386,0.5956,0.10471,0.19497,True,True,True
repgrid,se_nq_open_llama8b,6,0.6977,0.6955,0.12155,0.48459,True,True,True
repgrid,se_nq_open_llama8b,6,0.6581,0.6495,0.09909,0.56838,True,True,True
repgrid,se_nq_open_llama8b,6,0.6777,0.6947,0.09301,0.4168,True,False,False
repgrid,se_nq_open_llama8b,6,0.6264,0.563,0.11403,0.98896,True,True,True
repgrid,se_nq_open_llama8b,6,0.6808,0.7033,0.07826,0.33173,True,False,False
repgrid,se_nq_open_llama8b,6,0.6581,0.6124,0.11755,0.49979,True,True,True
repgrid,se_nq_open_llama8b,6,0.6536,0.5586,0.04201,0.14147,True,True,True
repgrid,se_nq_open_llama8b,6,0.6188,0.6333,0.21175,0.67252,True,False,False
repgrid,se_nq_open_llama8b,6,0.6595,0.5737,0.03302,0.46775,True,True,True
repgrid,se_nq_open_llama8b,6,0.6477,0.6621,0.18491,0.83874,True,False,False
repgrid,se_nq_open_llama8b,6,0.6635,0.5679,0.14332,0.72055,True,True,True
repgrid,se_nq_open_llama8b,6,0.6195,0.582,0.12205,0.20539,True,True,True
repgrid,se_nq_open_llama8b,6,0.6037,0.5668,0.113,0.71218,True,True,True
repgrid,se_squad_v2_llama8b,4,0.7044,0.6731,0.13583,0.20926,True,True,True
repgrid,se_squad_v2_llama8b,4,0.6224,0.6145,0.25507,0.17885,False,True,False
repgrid,se_squad_v2_llama8b,4,0.6998,0.6368,0.4898,0.91844,True,True,True
repgrid,se_squad_v2_llama8b,4,0.7483,0.6807,0.42951,0.16772,False,True,False
repgrid,se_squad_v2_llama8b,4,0.7125,0.7284,0.18513,0.70967,True,False,False
repgrid,se_squad_v2_llama8b,4,0.7088,0.6861,0.03037,0.06409,True,True,True
repgrid,se_squad_v2_llama8b,4,0.743,0.7105,0.0761,0.19791,True,True,True
repgrid,se_squad_v2_llama8b,4,0.6988,0.7085,0.14304,0.19596,True,False,False
repgrid,se_squad_v2_llama8b,4,0.7059,0.7033,0.1029,0.44882,True,True,True
repgrid,se_squad_v2_llama8b,4,0.7261,0.7318,0.30586,0.46806,True,False,False
repgrid,se_squad_v2_llama8b,4,0.7648,0.7037,0.19716,0.08377,False,True,False
repgrid,se_squad_v2_llama8b,4,0.6763,0.6625,2.62142,0.92749,False,True,False
repgrid,se_squad_v2_llama8b,4,0.6897,0.63,0.14932,0.25969,True,True,True
repgrid,se_squad_v2_llama8b,4,0.6901,0.6053,0.07535,0.37723,True,True,True
repgrid,se_squad_v2_llama8b,4,0.7592,0.7807,0.73056,0.79006,True,False,False
repgrid,se_squad_v2_llama8b,4,0.7357,0.632,0.11409,0.2004,True,True,True
repgrid,se_squad_v2_llama8b,4,0.6955,0.6341,0.45721,0.89033,True,True,True
repgrid,se_squad_v2_llama8b,4,0.8139,0.7749,0.15682,0.87158,True,True,True
repgrid,se_squad_v2_llama8b,4,0.6899,0.6354,0.97344,0.66985,False,True,False
repgrid,se_squad_v2_llama8b,4,0.7005,0.691,0.09175,0.5455,True,True,True
repgrid,se_squad_v2_llama8b,4,0.7404,0.6739,0.75413,0.98162,True,True,True
repgrid,se_squad_v2_llama8b,4,0.6592,0.7096,0.11034,0.78305,True,False,False
repgrid,se_squad_v2_llama8b,4,0.7271,0.6336,9.1648,0.93703,False,True,False
repgrid,se_squad_v2_llama8b,4,0.7405,0.7453,0.08554,0.18248,True,False,False
repgrid,se_squad_v2_llama8b,4,0.7369,0.7454,0.24926,0.21797,False,False,True
repgrid,se_squad_v2_llama8b,4,0.7216,0.7149,0.11688,0.85505,True,True,True
repgrid,se_squad_v2_llama8b,4,0.6654,0.5419,1.75055,0.85972,False,True,False
repgrid,se_squad_v2_llama8b,4,0.696,0.6625,0.86106,0.99658,True,True,True
repgrid,se_squad_v2_llama8b,4,0.7697,0.7905,0.25554,0.33575,True,False,False
repgrid,se_squad_v2_llama8b,4,0.694,0.6232,0.12371,0.29329,True,True,True
repgrid,se_squad_v2_llama8b,4,0.7079,0.7074,0.21244,0.4427,True,True,True
repgrid,se_squad_v2_llama8b,4,0.704,0.6067,0.19528,0.13324,False,True,False
repgrid,se_squad_v2_llama8b,4,0.7697,0.736,0.07444,0.72034,True,True,True
repgrid,se_squad_v2_llama8b,4,0.6958,0.379,0.39413,0.96253,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7276,0.5381,0.13512,0.93213,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7542,0.6872,0.15943,0.18695,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7443,0.7452,0.24945,0.23461,False,False,True
repgrid,se_squad_v2_llama8b,5,0.7267,0.6921,0.14337,0.67666,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7775,0.7652,0.15112,0.64627,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7237,0.7345,0.14335,0.80762,True,False,False
repgrid,se_squad_v2_llama8b,5,0.7309,0.7232,0.15464,0.32893,True,True,True
repgrid,se_squad_v2_llama8b,5,0.6849,0.6216,0.23759,0.25521,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7395,0.6872,0.25735,0.54082,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7368,0.7517,0.1694,0.14461,False,False,True
repgrid,se_squad_v2_llama8b,5,0.7204,0.6235,0.1983,0.29792,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7742,0.4856,0.11565,0.89375,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7648,0.5853,0.07324,0.98341,True,True,True
repgrid,se_squad_v2_llama8b,5,0.725,0.6789,0.16265,0.6917,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7986,0.7956,0.12368,0.14631,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7416,0.7536,0.07579,0.49601,True,False,False
repgrid,se_squad_v2_llama8b,5,0.7254,0.6694,0.10288,0.91765,True,True,True
repgrid,se_squad_v2_llama8b,5,0.746,0.6443,0.29204,0.85546,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7967,0.7706,0.06018,0.1668,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7798,0.7902,0.19106,0.29154,True,False,False
repgrid,se_squad_v2_llama8b,5,0.7838,0.737,0.13225,0.84315,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7721,0.7826,0.08554,0.2212,True,False,False
repgrid,se_squad_v2_llama8b,5,0.6496,0.6379,0.23081,0.21187,False,True,False
repgrid,se_squad_v2_llama8b,5,0.7877,0.7786,0.12411,0.25611,True,True,True
repgrid,se_squad_v2_llama8b,5,0.6451,0.5984,0.14242,0.08995,False,True,False
repgrid,se_squad_v2_llama8b,5,0.721,0.6219,0.26612,0.10664,False,True,False
repgrid,se_squad_v2_llama8b,5,0.716,0.647,0.17726,0.55885,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7646,0.7714,0.09154,0.19265,True,False,False
repgrid,se_squad_v2_llama8b,5,0.7418,0.7195,0.02979,0.4249,True,True,True
repgrid,se_squad_v2_llama8b,5,0.6895,0.6639,0.15039,0.29817,True,True,True
repgrid,se_squad_v2_llama8b,5,0.6943,0.6365,0.25825,0.79196,True,True,True
repgrid,se_squad_v2_llama8b,5,0.6979,0.5414,0.47309,0.87829,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7991,0.7032,0.23452,0.67804,True,True,True
repgrid,se_squad_v2_llama8b,5,0.7515,0.6872,0.14327,0.17689,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7736,0.6743,0.25981,0.75974,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7488,0.7813,0.1143,0.15823,True,False,False
repgrid,se_squad_v2_llama8b,6,0.7333,0.648,0.18367,0.97445,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7817,0.7245,0.21465,0.7584,True,True,True
repgrid,se_squad_v2_llama8b,6,0.6966,0.6022,0.11428,0.79489,True,True,True
repgrid,se_squad_v2_llama8b,6,0.76,0.7037,0.14922,0.80059,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7093,0.6313,0.23228,0.27999,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7939,0.7521,0.24163,0.14511,False,True,False
repgrid,se_squad_v2_llama8b,6,0.7444,0.7419,0.15075,0.21707,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7571,0.695,0.18095,0.88203,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7418,0.6815,0.167,0.99928,True,True,True
repgrid,se_squad_v2_llama8b,6,0.6962,0.6326,0.14836,0.05631,False,True,False
repgrid,se_squad_v2_llama8b,6,0.7358,0.6635,0.22323,0.99769,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7502,0.7835,0.09819,0.26455,True,False,False
repgrid,se_squad_v2_llama8b,6,0.7297,0.7238,0.07769,0.58134,True,True,True
repgrid,se_squad_v2_llama8b,6,0.793,0.6701,0.17314,0.34712,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7799,0.7608,0.23904,0.38846,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7726,0.7743,0.25389,0.49738,True,False,False
repgrid,se_squad_v2_llama8b,6,0.7647,0.7775,0.1689,0.62656,True,False,False
repgrid,se_squad_v2_llama8b,6,0.7186,0.7453,0.12291,0.2798,True,False,False
repgrid,se_squad_v2_llama8b,6,0.74,0.7124,0.12658,0.34596,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7348,0.6966,0.19459,0.1493,False,True,False
repgrid,se_squad_v2_llama8b,6,0.7385,0.7102,0.1044,0.93394,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7407,0.5623,0.10834,0.94069,True,True,True
repgrid,se_squad_v2_llama8b,6,0.6851,0.599,0.09329,0.37608,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7274,0.7569,0.14478,0.6255,True,False,False
repgrid,se_squad_v2_llama8b,6,0.7583,0.7608,0.26217,0.05215,False,False,True
repgrid,se_squad_v2_llama8b,6,0.7334,0.6503,0.19635,0.20293,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7535,0.7459,0.29179,0.32092,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7432,0.5419,0.24126,0.92896,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7948,0.7652,0.30863,0.68719,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7678,0.7475,0.17393,0.25527,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7698,0.6336,0.09936,0.93707,True,True,True
repgrid,se_squad_v2_llama8b,6,0.7373,0.6429,0.14393,0.56758,True,True,True
repgrid,seiclr_triviaqa_opt30b,4,0.5565,0.4736,7.63023,0.35717,False,True,False
repgrid,seiclr_triviaqa_opt30b,4,0.5682,0.5035,3.03988,0.39594,False,True,False
repgrid,seiclr_triviaqa_opt30b,4,0.5229,0.4975,0.06369,0.73926,True,True,True
repgrid,seiclr_triviaqa_opt30b,4,0.5292,0.5329,0.34268,0.95993,True,False,False
repgrid,seiclr_triviaqa_opt30b,4,0.5469,0.5841,0.03674,0.42647,True,False,False
repgrid,seiclr_triviaqa_opt30b,4,0.5767,0.6257,0.88751,0.8926,True,False,False
repgrid,seiclr_triviaqa_opt30b,4,0.5578,0.5945,0.01705,0.43233,True,False,False
repgrid,seiclr_triviaqa_opt30b,4,0.4956,0.5078,0.09339,0.25716,True,False,False
repgrid,seiclr_triviaqa_opt30b,4,0.5397,0.4982,0.09806,0.48934,True,True,True
repgrid,seiclr_triviaqa_opt30b,4,0.543,0.4632,1.07905,0.91873,False,True,False
repgrid,seiclr_triviaqa_opt30b,4,0.5746,0.5031,0.31481,0.99966,True,True,True
repgrid,seiclr_triviaqa_opt30b,4,0.5451,0.5643,3.80972,0.17612,False,False,True
repgrid,seiclr_triviaqa_opt30b,4,0.4972,0.4532,6.68961,0.76818,False,True,False
repgrid,seiclr_triviaqa_opt30b,4,0.5412,0.5534,5.73807,0.64956,False,False,True
repgrid,seiclr_triviaqa_opt30b,4,0.5359,0.5096,0.19317,0.39128,True,True,True
repgrid,seiclr_triviaqa_opt30b,4,0.5696,0.5641,2.81555,0.45147,False,True,False
repgrid,seiclr_triviaqa_opt30b,4,0.5289,0.5455,0.80281,0.77882,False,False,True
repgrid,seiclr_triviaqa_opt30b,4,0.4888,0.484,1.56321,0.70873,False,True,False
