cell,family,kind,method,k,lambda,auroc
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,5,1.0,0.7020787369322572
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,5,3.0,0.702074082348889
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,5,10.0,0.7021741558913063
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,5,30.0,0.702306811517301
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,0.0,0.7084136248964356
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,0.003,0.7083554426043324
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,0.01,0.7082646782286518
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,0.03,0.7079854032265571
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,0.1,0.70711732342838
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,0.3,0.7058838588357955
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,1.0,0.7047597769523649
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,3.0,0.7044618836167975
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,10.0,0.7043431917409073
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,6,30.0,0.7043455190325913
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,0.0,0.6962558531385855
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,0.003,0.6963675631394233
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,0.01,0.6966724383500432
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,0.03,0.6973799350220161
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,0.1,0.6994349335790954
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,0.3,0.7018041165135308
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,1.0,0.7039335884045019
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,3.0,0.7047527950773126
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,10.0,0.7050972342465627
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,7,30.0,0.7050576702879325
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,0.0,0.6974078625222256
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,0.003,0.6975032814812746
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,0.01,0.6977988475251581
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,0.03,0.6984830712802897
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,0.1,0.7000004654583367
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,0.3,0.701690079221009
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,1.0,0.7035542398599901
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,3.0,0.7040057344467097
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,10.0,0.7039847888215526
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,8,30.0,0.7039452248629225
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,0.0,0.6980734679438843
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,0.003,0.6982619785702983
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,0.01,0.6985156533638675
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,0.03,0.6993232235782575
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,0.1,0.7010756742164008
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,0.3,0.7035495852766219
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,1.0,0.7049389784120423
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,3.0,0.7050553429962484
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,10.0,0.7047760679941539
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,9,30.0,0.7044386106999563
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,0.0,0.6967189841837256
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,0.003,0.696877240018246
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,0.01,0.6972379702292847
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,0.03,0.6980059764850448
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,0.1,0.699774718164977
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,0.3,0.7018157529719515
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,1.0,0.7028467431880172
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,3.0,0.7028956163133838
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,10.0,0.7026582325616033
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,10,30.0,0.7026279777697098
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,0.0,0.6972565885627576
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,0.003,0.697396226063805
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,0.01,0.697742992524739
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,0.03,0.6983853250295565
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,0.1,0.7001494121261206
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,0.3,0.7020391729736272
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,1.0,0.7028909617300155
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,3.0,0.7027652879790729
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,10.0,0.7024068850597183
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,11,30.0,0.7023999031846659
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,0.0,0.6973240800215972
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,0.003,0.6974032079388575
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,0.01,0.6975824093985348
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,0.03,0.6982433602368252
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,0.1,0.7000190837918099
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,0.3,0.7020019363066812
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,1.0,0.7028490704797015
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,3.0,0.7024301579765594
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,10.0,0.7019553904729988
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,12,30.0,0.701843680472161
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,0.0,0.6952760633395706
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,0.003,0.6954063916738813
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,0.01,0.6957298852179742
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,0.03,0.6964839277236295
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,0.1,0.6984225616965026
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,0.3,0.7009220729652489
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,1.0,0.7023184479757216
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,3.0,0.7019763360981558
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,10.0,0.701578369220171
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,13,30.0,0.7015225142197522
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,0.0,0.6943707468744471
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,0.003,0.6944382383332868
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,0.01,0.694843187086324
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,0.03,0.6957741037599725
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,0.1,0.69787332085905
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,0.3,0.7009942190074566
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,1.0,0.7025279042272925
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,3.0,0.7019740088064718
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,10.0,0.7015690600534346
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,14,30.0,0.7015062231779633
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,0.0,0.6796669180141686
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,0.003,0.679829828432057
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,0.01,0.680309250518986
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,0.03,0.6816241703205146
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,0.1,0.685429292224053
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,0.3,0.6915267964364509
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,1.0,0.6974078625222256
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,3.0,0.6999818471248638
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,10.0,0.7006637435883114
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,15,30.0,0.7010314556744026
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,0.0,0.6821035924074437
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,0.003,0.6823153759506987
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,0.01,0.6827645432457341
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,0.03,0.6841585909645227
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,0.1,0.6879567309930088
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,0.3,0.6946872585434878
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,1.0,0.7005543608791577
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,3.0,0.7032191098574767
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,10.0,0.7041872631980712
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,16,30.0,0.704436283408272
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,0.0,0.6708022639893503
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,0.003,0.6710419750328147
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,0.01,0.6717401625380512
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,0.03,0.6736066504687166
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,0.1,0.6786103275895774
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,0.3,0.6868954859850495
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,1.0,0.6954482829241955
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,3.0,0.6992906414946798
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,10.0,0.7008918181733553
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,17,30.0,0.7011641113003975
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,0.0,0.6483438992375793
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,0.003,0.6489652861172395
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,0.01,0.6501684959179304
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,0.03,0.6533661946919131
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,0.1,0.6623728135094626
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,0.3,0.6761992534048278
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,1.0,0.6906750076800625
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,3.0,0.6973008071047561
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,10.0,0.7001843215013823
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,18,30.0,0.7010337829660869
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,0.0,0.6483857904878934
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,0.003,0.648974595283976
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,0.01,0.6501149682091957
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,0.03,0.6531218290650804
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,0.1,0.6615768797534933
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,0.3,0.6747167686020424
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,1.0,0.6906051889295389
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,3.0,0.6988624198248015
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,10.0,0.7027536515206525
lapeigvals_gsm8k_llama3b,gsm8k,sweep,uclean_clean,19,30.0,0.7039591886130273
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,0.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,0.003,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,0.01,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,0.03,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,0.1,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,0.3,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,1.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,3.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,10.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,1,30.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,0.0,0.694901369378427
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,0.003,0.6949176604202159
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,0.01,0.6949106785451633
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,0.03,0.6950410068794741
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,0.1,0.6952597722977817
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,0.3,0.6958346133437596
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,1.0,0.6964350545982628
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,3.0,0.696765530017408
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,10.0,0.696877240018246
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_obs,2,30.0,0.6969307677269807
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,0.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,0.003,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,0.01,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,0.03,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,0.1,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,0.3,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,1.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,3.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,10.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,1,30.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,0.0,0.694864132711481
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,0.003,0.6948757691699016
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,0.01,0.6949223150035839
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,0.03,0.6950200612543173
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,0.1,0.6952458085476768
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,0.3,0.6957973766768137
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,1.0,0.6964280727232105
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,3.0,0.6967585481423558
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,10.0,0.6968842218932982
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_clean,2,30.0,0.6969284404352964
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,0.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,0.003,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,0.01,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,0.03,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,0.1,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,0.3,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,1.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,3.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,10.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,1,30.0,0.6960440695953305
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,0.0,0.6936585956191061
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,0.003,0.693693504994368
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,0.01,0.693788923953417
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,0.03,0.6939844164548833
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,0.1,0.6944498747917075
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,0.3,0.695134098546839
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,1.0,0.6961930162631144
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,3.0,0.6966817475167797
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,10.0,0.6968330214762477
lapeigvals_gsm8k_llama3b,gsm8k,sweep,ul_lraw,2,30.0,0.6969261131436125
lapeigvals_gsm8k_llama8b,gsm8k,baseline,iu_pcr,,,0.8180598927055809
lapeigvals_gsm8k_llama8b,gsm8k,baseline,dufs_liu,,,0.8184001921691089
lapeigvals_gsm8k_llama8b,gsm8k,baseline,su_pcr,,,0.8180799103210825
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,0.0,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,0.003,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,0.01,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,0.03,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,0.1,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,0.3,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,1.0,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,3.0,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,10.0,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,1,30.0,0.8183601569381056
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,0.0,0.8180799103210825
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,0.003,0.8181199455520858
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,0.01,0.8180999279365841
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,0.03,0.8181399631675875
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,0.1,0.8185803507086237
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,0.3,0.8184202097846104
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,1.0,0.8190407558651613
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,3.0,0.8183801745536072
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,10.0,0.8187605092481383
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,2,30.0,0.8187204740171351
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,0.0,0.8180598927055809
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,0.003,0.8180598927055809
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,0.01,0.8178196813195612
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,0.03,0.8171591000080071
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,0.1,0.8145568099927937
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,0.3,0.811974537593082
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,1.0,0.8093522299623669
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,3.0,0.8083113139562815
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,10.0,0.8080911201857635
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,3,30.0,0.8080310673392586
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,0.0,0.8154375850748659
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,0.003,0.8153575146128593
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,0.01,0.8152173913043479
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,0.03,0.814316598606774
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,0.1,0.813255664985187
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,0.3,0.8120746256705901
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,1.0,0.8109536392024983
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,3.0,0.811133797742013
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,10.0,0.8111137801265114
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,4,30.0,0.8112939386660261
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,0.0,0.8040675794699335
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,0.003,0.8043077908559533
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,0.01,0.8048082312434942
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,0.03,0.8062695171751141
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,0.1,0.8089318600368325
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,0.3,0.811073744895508
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,1.0,0.8109136039714948
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,3.0,0.8112138682040195
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,10.0,0.811133797742013
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,5,30.0,0.8113940267435344
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,0.0,0.8095524061173833
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,0.003,0.809792617503403
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,0.01,0.8107334454319801
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,0.03,0.8118344142845705
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,0.1,0.8143566338377773
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,0.3,0.81743934662503
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,1.0,0.8167587476979743
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,3.0,0.8159180078469053
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,10.0,0.8150172151493313
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,6,30.0,0.8148570742253183
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,0.0,0.7977219953559131
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,0.003,0.7982224357434542
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,0.01,0.7993834574425493
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,0.03,0.801084954760189
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,0.1,0.8072103451036912
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,0.3,0.8119144847465769
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,1.0,0.8142165105292657
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,3.0,0.8147970213788134
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,10.0,0.8149571623028264
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,7,30.0,0.8148570742253183
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,8,0.0,0.7974817839698934
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,8,0.003,0.7977820482024183
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,8,0.01,0.798462647129474
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,8,0.03,0.8003843382176314
lapeigvals_gsm8k_llama8b,gsm8k,sweep,uc_obs,8,0.1,0.8062695171751141
