method,k,lambda,cell_macro_auroc,family_macro_auroc,cell_delta_vs_iu_pp,family_delta_vs_iu_pp,cell_laplacian_gain_pp,family_laplacian_gain_pp
uclean_obs,3,0.0,0.7752302958502689,0.7420509871594896,-0.08562534672802066,-0.029645739693148765,0.0,0.0
uclean_obs,3,0.003,0.7752006748175856,0.7420417117506015,-0.08858744999636023,-0.030573280581952522,-0.0029621032683395847,-0.0009275408888037573
uclean_obs,3,0.01,0.775209111768616,0.7420590011729222,-0.08774375489333472,-0.02884433834988015,-0.0021184081653140745,0.0008014013432686151
uclean_obs,3,0.03,0.7751050185692431,0.7421212236645233,-0.09815307483062215,-0.022622089189777705,-0.012527728102601499,0.0070236505033710595
uclean_obs,3,0.1,0.774838444920721,0.7423355565059923,-0.12481043968283294,-0.0011888050428801589,-0.039185092954812276,0.028456934650268606
uclean_obs,3,0.3,0.7742179023193962,0.7423852920968679,-0.18686469981530712,0.0037847540446875327,-0.10123935308728645,0.0334304937378363
uclean_obs,3,1.0,0.7724316604490998,0.7413473736597433,-0.3654888868449441,-0.100007089667771,-0.27986354011692355,-0.07036134997462223
uclean_obs,3,3.0,0.7707111061911979,0.7401042967422258,-0.5375443126351381,-0.22431478141951983,-0.4519189659071175,-0.19466904172637106
uclean_obs,3,10.0,0.7696611218549019,0.7393982745541425,-0.6425427462647306,-0.2949170002278581,-0.55691739953671,-0.26527126053470934
uclean_obs,3,30.0,0.7693262572053078,0.7391024758498909,-0.6760292112241523,-0.32449687065301963,-0.5904038644961317,-0.29485113095987087
uclean_obs,4,0.0,0.7741890574597693,0.741587605272982,-0.18974918577798805,-0.0759839283439076,0.0,0.0
uclean_obs,4,0.003,0.7741804082356166,0.7415951694438618,-0.19061410819325258,-0.07522751125591809,-0.0008649224152644982,0.0007564170879895138
uclean_obs,4,0.01,0.7742227965434886,0.7415971279392257,-0.1863752774060627,-0.07503166171952957,0.0033739083719253973,0.0009522666243780287
uclean_obs,4,0.03,0.774164153169676,0.7416679897324663,-0.19223961478731327,-0.06794548239548032,-0.002490429009325186,0.008038445948427286
uclean_obs,4,0.1,0.7740827388104652,0.7419364036865902,-0.20038105070839252,-0.04110408698308754,-0.01063186493040445,0.03487984136082006
uclean_obs,4,0.3,0.7736034099161765,0.7419199927427372,-0.24831394013727498,-0.04274518136837546,-0.05856475435928691,0.03323874697553214
uclean_obs,4,1.0,0.77246229454451,0.7412402430638881,-0.3624254773039362,-0.11072014925328638,-0.17267629152594816,-0.03473622090937878
uclean_obs,4,3.0,0.7709117932273454,0.7401522116672381,-0.5174756090203981,-0.21952328891829964,-0.3277264232424101,-0.14353936057439204
uclean_obs,4,10.0,0.7696012977264406,0.7390546590448344,-0.6485251591108566,-0.32927855115866267,-0.4587759733328686,-0.25329462281475507
uclean_obs,4,30.0,0.769070948253562,0.7387338798723512,-0.7015601063987118,-0.361356468406987,-0.5118109206207238,-0.2853725400630794
uclean_obs,5,0.0,0.7722406053434102,0.7409199301325184,-0.3845943974139024,-0.14275144239025012,0.0,0.0
uclean_obs,5,0.003,0.7722900073616281,0.7410006001981547,-0.37965419559211255,-0.13468443582663053,0.004940201821789872,0.008067006563619583
uclean_obs,5,0.01,0.772372899915882,0.7410533881981566,-0.3713649401667218,-0.12940563582644754,0.013229457247180646,0.013345806563802576
uclean_obs,5,0.03,0.7726015633908986,0.7412587601149918,-0.3484985926650789,-0.10886844414293023,0.03609580474882347,0.033882998247319884
uclean_obs,5,0.1,0.773115338485499,0.7418535794028265,-0.2971210832050162,-0.0493865153594536,0.08747331420888618,0.09336492703079652
uclean_obs,5,0.3,0.7735473527329796,0.7425025369221516,-0.2539196584569641,0.015509236573059415,0.13067473895693832,0.15826067896330953
uclean_obs,5,1.0,0.7731061170822887,0.7424115804635338,-0.2980432235260474,0.006413590711285,0.08655117388785502,0.14916503310153512
uclean_obs,5,3.0,0.7722502971180946,0.7418532545423194,-0.38362521994547377,-0.04941900141015865,0.00096917746842858,0.09333244098009147
uclean_obs,5,10.0,0.7709521398943204,0.7409129864678841,-0.5134409423228805,-0.14344580885368857,-0.12884654490897818,-0.0006943664634384561
uclean_obs,5,30.0,0.7702820448269989,0.7404370983248643,-0.5804504490550338,-0.19103462315566838,-0.19585605164113146,-0.048283180765418265
uclean_obs,6,0.0,0.7696867668396067,0.7398988529874055,-0.6399782477942424,-0.2448591569015418,0.0,0.0
uclean_obs,6,0.003,0.7697366603673007,0.7399227856361719,-0.6349888950248577,-0.2424658920249137,0.004989352769384689,0.0023932648766281095
uclean_obs,6,0.01,0.7698977819416216,0.7400007478276958,-0.6188767375927458,-0.23466967287252422,0.021101510201496552,0.010189484029017593
uclean_obs,6,0.03,0.7702884726920282,0.7402262138732185,-0.5798076625521092,-0.21212306832024685,0.060170585242133125,0.03273608858129495
uclean_obs,6,0.1,0.7712748371314656,0.7410012362986669,-0.4811712186083496,-0.13462082577540557,0.15880702918589273,0.11023833112613624
uclean_obs,6,0.3,0.7723675446602302,0.7418853579892933,-0.37190046573190305,-0.04620865671276647,0.2680777820623393,0.19865050018877534
uclean_obs,6,1.0,0.772605334379743,0.7420277489505704,-0.34812149378061763,-0.03196956058506284,0.2918567540136247,0.21288959631647897
uclean_obs,6,3.0,0.7714423657275895,0.7411840231845127,-0.46441835899597345,-0.11634213719083353,0.1755598887982689,0.12851701971070828
uclean_obs,6,10.0,0.770003957697881,0.7400640810429511,-0.6082591619668269,-0.22833635134698882,0.031719085827415505,0.01652280555455299
uclean_obs,6,30.0,0.7693183096780696,0.7395355732750125,-0.6768239639479683,-0.2811871281408529,-0.03684571615372584,-0.036327971239311085
uclean_obs,7,0.0,0.7672678467047073,0.7386877578286439,-0.8818702612841983,-0.36596867277770423,0.0,0.0
uclean_obs,7,0.003,0.7673998480238989,0.7388058617177315,-0.8686701293650262,-0.35415828386894527,0.013200131919172131,0.011810388908758962
uclean_obs,7,0.01,0.7675763496166287,0.7388551295566783,-0.8510199700920618,-0.34923149997426184,0.030850291192136465,0.01673717280344239
uclean_obs,7,0.03,0.7681641457729412,0.7392843970185209,-0.7922403544608131,-0.30630475379001404,0.08962990682338523,0.05966391898769019
uclean_obs,7,0.1,0.769541481574057,0.7400434060868404,-0.6545067743492228,-0.23040384695806188,0.22736348693497554,0.13556482581964235
uclean_obs,7,0.3,0.7711858009914554,0.741149870188964,-0.49007483260938106,-0.11975743674569883,0.39179542867481726,0.2462112360320054
uclean_obs,7,1.0,0.7721667446742787,0.7417124232299532,-0.391980464327039,-0.0635021326467769,0.48988979695715934,0.30246654013092733
uclean_obs,7,3.0,0.7713864494440114,0.7411921599307135,-0.470009987353794,-0.11552846257075339,0.4118602739304043,0.25044021020695084
uclean_obs,7,10.0,0.7697599056970549,0.7398369545438335,-0.6326643620494353,-0.251049001258756,0.24920589923476308,0.11491967151894822
uclean_obs,7,30.0,0.7690318488632256,0.7393227667375445,-0.7054700454323586,-0.3024677818876567,0.1764002158518398,0.06350089089004751
uclean_obs,8,0.0,0.7625206067298596,0.7351103507201019,-1.3565942587689575,-0.7237093836319153,0.0,0.0
uclean_obs,8,0.003,0.7626785828136703,0.7352087169830099,-1.3407966503878992,-0.713872757341108,0.015797608381058294,0.009836626290807282
uclean_obs,8,0.01,0.7629670476516947,0.735356534513913,-1.311950166585465,-0.6990910042507958,0.04464409218349248,0.024618379381119437
uclean_obs,8,0.03,0.7639537663858101,0.7360116004554524,-1.2132782931739088,-0.6335844100968657,0.14331596559504872,0.09012497353504956
uclean_obs,8,0.1,0.7661875034616615,0.7374028971116224,-0.9899045855887828,-0.4944547444798511,0.3666896731801747,0.22925463915206418
uclean_obs,8,0.3,0.7690944195405827,0.7392086853527162,-0.6992129776966606,-0.3138759203704766,0.6573812810722969,0.40983346326143866
uclean_obs,8,1.0,0.7712959978917278,0.740684472656715,-0.47905514258213683,-0.1662971899706031,0.8775391161868207,0.5574121936613121
uclean_obs,8,3.0,0.7709123790948915,0.7403428513916331,-0.5174170222657893,-0.20045931647879184,0.8391772365031682,0.5232500671531235
uclean_obs,8,10.0,0.7693708320016738,0.7390222296054693,-0.6715717315875401,-0.33252149509518103,0.6850225271814174,0.39118788853673425
uclean_obs,8,30.0,0.7685011869435622,0.7383797004590718,-0.7585362373987052,-0.3967744097349221,0.5980580213702523,0.32693497389699316
uclean_obs,9,0.0,0.7606491387919863,0.73356998737393,-1.5437410525562967,-0.8777457182491122,0.0,0.0
uclean_obs,9,0.003,0.7607856614063647,0.7336305862460886,-1.5300887911184493,-0.8716858310332448,0.013652261437847405,0.0060598872158673656
uclean_obs,9,0.01,0.7610634835526681,0.7337995384354058,-1.5023065764881194,-0.854790612101522,0.04143447606817739,0.02295510614759022
uclean_obs,9,0.03,0.7619606442599416,0.7344698853790375,-1.412590505760763,-0.78775591773836,0.13115054679553362,0.08998980051075217
uclean_obs,9,0.1,0.7644004988467693,0.735938169186561,-1.1686050470779905,-0.640927536986001,0.3751360054783062,0.23681818126311122
uclean_obs,9,0.3,0.7678300147994319,0.7383521578644137,-0.8256534518117231,-0.3995286692007369,0.7180876007445737,0.4782170490483753
uclean_obs,9,1.0,0.7706246579868035,0.7402758444265032,-0.5461891330745806,-0.2071600129917764,0.997551919481716,0.6705857052573359
uclean_obs,9,3.0,0.7705301041313856,0.740126261587174,-0.5556445186163703,-0.22211829692470597,0.9880965339399264,0.6556274213244062
uclean_obs,9,10.0,0.7693562225261541,0.7391957115619495,-0.6730326791395125,-0.31517329944715095,0.8707083734167842,0.5625724188019612
uclean_obs,9,30.0,0.7686224966634546,0.7387426051022028,-0.7464052654094587,-0.36048394542182727,0.7973357871468378,0.5172617728272849
uclean_obs,10,0.0,0.755183099664413,0.7295140126996117,-2.090344965313619,-1.2833431856809339,0.0,0.0
uclean_obs,10,0.003,0.7553896400576029,0.7296412891109553,-2.0696909259946414,-1.2706155445465772,0.02065403931897728,0.012727641134356593
uclean_obs,10,0.01,0.7556618188709172,0.7298178038926268,-2.0424730446632076,-1.252964066379425,0.04787192065041125,0.030379119301508772
uclean_obs,10,0.03,0.7568694489151865,0.7307266332097806,-1.9217100402362635,-1.1620811346640378,0.1686349250773554,0.12126205101689602
uclean_obs,10,0.1,0.7597809965195287,0.7324032076043159,-1.630555279802071,-0.994423695210514,0.4597896855115478,0.2889194904704198
uclean_obs,10,0.3,0.7647013293311128,0.7357678114515944,-1.1385219986436457,-0.6579633104826663,0.9518229666699731,0.6253798751982675
uclean_obs,10,1.0,0.7693296990057762,0.7390131009046346,-0.6756850311773162,-0.33343436517864755,1.4146599341363026,0.9499088205022863
uclean_obs,10,3.0,0.7706104196561384,0.7398752532358236,-0.5476129661410774,-0.24721913205974638,1.5427319991725414,1.0361240536211875
uclean_obs,10,10.0,0.7699499436624224,0.7394788416798563,-0.6136605655126849,-0.28686028765647353,1.4766843998009338,0.9964828980244602
uclean_obs,10,30.0,0.7693348512973847,0.7390409488669041,-0.6751698020164644,-0.3306495689516978,1.4151751632971545,0.952693616729236
uclean_obs,11,0.0,0.7541475658524343,0.7285471871867275,-2.193898346511511,-1.3800257369693536,0.0,0.0
uclean_obs,11,0.003,0.7543107991434802,0.7286425075024862,-2.1775750174068973,-1.370493705393494,0.016323329104613503,0.009532031575859579
uclean_obs,11,0.01,0.7547775271211044,0.7289221473820862,-2.1309022196444856,-1.342529717433484,0.06299612686702558,0.03749601953586951
uclean_obs,11,0.03,0.7559245143085372,0.7296823765621409,-2.0162035009012143,-1.2665067994280201,0.17769484561029658,0.11351893754133341
uclean_obs,11,0.1,0.7590527224669602,0.731636660063975,-1.7033826850589007,-1.0710784492446113,0.49051566145261,0.30894728772474234
uclean_obs,11,0.3,0.764200453833626,0.7351022283353525,-1.1886095483923185,-0.7245216221068509,1.0052887981191925,0.6555041148625027
uclean_obs,11,1.0,0.7690043353437263,0.7383930341507001,-0.7082213973822971,-0.3954410405720976,1.4856769491292137,0.984584696397256
uclean_obs,11,3.0,0.7704451481551136,0.7393256416163576,-0.564140116243568,-0.3021802940063392,1.6297582302679428,1.0778454429630144
uclean_obs,11,10.0,0.769769115009491,0.738780750311003,-0.6317434308058274,-0.3566694245418042,1.5621549157056833,1.0233563124275493
uclean_obs,11,30.0,0.7692314571232602,0.7384527329720556,-0.6855092194288994,-0.3894711584365343,1.5083891270826113,0.9905545785328194
uclean_obs,12,0.0,0.7524047439925544,0.7279034902601006,-2.3681805324994945,-1.4443954296320463,0.0,0.0
uclean_obs,12,0.003,0.752633368507304,0.7280912735602298,-2.345318081024528,-1.4256170996191198,0.022862451474966093,0.01877833001292656
uclean_obs,12,0.01,0.753119638530788,0.7284062009491811,-2.296691078676129,-1.3941243607239973,0.07148945382336505,0.050271068908049055
uclean_obs,12,0.03,0.7542036138520224,0.7290739022925308,-2.188293546552689,-1.32735422638903,0.17988698594680513,0.11704120324301653
uclean_obs,12,0.1,0.757502719071152,0.7311442492746003,-1.8583830246397297,-1.1203195281820815,0.5097975078597647,0.32407590144996473
uclean_obs,12,0.3,0.7629340190390689,0.7347570197610411,-1.31525302784804,-0.7590424795379982,1.0529275046514541,0.6853529500940481
uclean_obs,12,1.0,0.7685301861022307,0.7385362536346546,-0.7556363215318453,-0.3811190921766447,1.612544210967649,1.0632763374554015
uclean_obs,12,3.0,0.7700415016161836,0.7395065595048008,-0.6045047701365814,-0.28408850516202233,1.7636757623629127,1.160306924470024
uclean_obs,12,10.0,0.7696865187500187,0.7393195409353459,-0.6400030567530445,-0.30279036210752175,1.7281774757464496,1.1416050675245246
uclean_obs,12,30.0,0.7688750003547362,0.7386884168305253,-0.7211548962813008,-0.36590277258957,1.6470256362181936,1.0784926570424762
uclean_obs,13,0.0,0.7494399138280041,0.7268095661002387,-2.664663548954526,-1.5537878456182361,0.0,0.0
uclean_obs,13,0.003,0.7497284563703343,0.7269904226399886,-2.635809294721499,-1.5357021916432414,0.02885425423302714,0.01808565397499462
uclean_obs,13,0.01,0.750250216883288,0.7273014148463252,-2.5836332434261173,-1.5046029710095858,0.08103030552840859,0.04918487460865012
uclean_obs,13,0.03,0.7516156515574934,0.728190737479872,-2.447089776005574,-1.4156707076549009,0.21757377294895167,0.1381171379633353
uclean_obs,13,0.1,0.755310957679959,0.7303957815031119,-2.077559163759009,-1.1951663053309192,0.5871043851955166,0.3586215402873169
uclean_obs,13,0.3,0.7611286388933451,0.7340362984957101,-1.49579104242041,-0.83111460607109,1.168872506534116,0.722673239547146
uclean_obs,13,1.0,0.7675227665246402,0.7380878968335989,-0.8563782792909014,-0.42595477228221795,1.8082852696636245,1.127833073336018
uclean_obs,13,3.0,0.7697255027657893,0.7394563322088461,-0.6361046551759837,-0.2891112347574887,2.028558893778542,1.2646766108607475
uclean_obs,13,10.0,0.7696455782223154,0.7395317663840786,-0.6440971095233977,-0.28156781723423785,2.020566439431128,1.2722200283839982
uclean_obs,13,30.0,0.769000237145656,0.7391362951599014,-0.7086312171893299,-0.3211149396519647,1.9560323317651962,1.2326729059662713
uclean_obs,14,0.0,0.747661275092511,0.7239138995858734,-2.842527422503828,-1.8433544970547666,0.0,0.0
uclean_obs,14,0.003,0.7479598516922553,0.7241152829122621,-2.8126697625293877,-1.8232161644158917,0.029857659974440176,0.02013833263887488
uclean_obs,14,0.01,0.7485491681457885,0.7244614160114201,-2.7537381171760735,-1.788602854500096,0.0887893053277545,0.05475164255467069
uclean_obs,14,0.03,0.7499854543234008,0.7254876298501576,-2.610109499414849,-1.6859814706263423,0.2324179230889789,0.15737302642842427
uclean_obs,14,0.1,0.7541436908129763,0.7284904548684239,-2.1942858504572915,-1.38569896879972,0.6482415720465363,0.4576555282550465
uclean_obs,14,0.3,0.7608511289674077,0.7331683581372567,-1.5235420350141615,-0.9179086419164415,1.3189853874896664,0.9254458551383251
uclean_obs,14,1.0,0.7675753014096349,0.7378512379035909,-0.8511247907914443,-0.4496206652830209,1.9914026317123839,1.3937338317717458
uclean_obs,14,3.0,0.7701122092856609,0.7398684506137401,-0.5974340031888143,-0.24789939426810154,2.2450934193150136,1.595455102786665
uclean_obs,14,10.0,0.770127768934481,0.7399591260082619,-0.5958780383068185,-0.23883185481592406,2.2466493841970094,1.6045226422388426
uclean_obs,14,30.0,0.7694073695407164,0.7394723843645283,-0.6679179776832754,-0.2875060191892598,2.1746094448205526,1.5558484778655068
uclean_obs,15,0.0,0.7460488645654322,0.7231821693952147,-3.0037684752116993,-1.9165275161206308,0.0,0.0
uclean_obs,15,0.003,0.7462692745604932,0.7232949795677124,-2.981727475705606,-1.905246498870855,0.02204099950609365,0.011281017249775704
uclean_obs,15,0.01,0.7468499445863688,0.7236875636178153,-2.923660473118053,-1.865988093860578,0.08010800209364613,0.05053942226005276
uclean_obs,15,0.03,0.7482998880750146,0.724695191410512,-2.7786661242534665,-1.7652253145909083,0.22510235095823256,0.15130220152972246
uclean_obs,15,0.1,0.7526843968805794,0.7277702996521588,-2.3402152436969708,-1.457714490426222,0.6635532315147283,0.4588130256944087
uclean_obs,15,0.3,0.759381536780837,0.73245275303451,-1.6705012536712225,-0.9894691521911053,1.3332672215404768,0.9270583639295255
uclean_obs,15,1.0,0.7665690097344814,0.737381960009222,-0.9517539583067952,-0.496548454719907,2.0520145169049044,1.4199790614007237
uclean_obs,15,3.0,0.7695975754962779,0.7396760217079464,-0.6488973821271176,-0.26714228484746305,2.354871093084582,1.6493852312731678
uclean_obs,15,10.0,0.7697881639990207,0.739925532932194,-0.6298385318528406,-0.24219116242270577,2.3739299433588585,1.674336353697925
uclean_obs,15,30.0,0.7692597980103567,0.7394926323206575,-0.6826751307192624,-0.28548122357634903,2.3210933444924366,1.6310462925442817
uclean_obs,16,0.0,0.7434965207634844,0.7218659454386411,-3.2590028554064827,-2.048149911777998,0.0,0.0
uclean_obs,16,0.003,0.7438624504142511,0.7221372566910244,-3.2224098903298075,-2.021018786539666,0.03659296507667516,0.027131125238331888
uclean_obs,16,0.01,0.744414806312976,0.7225099537439545,-3.167174300457323,-1.9837490812466594,0.09182855494915959,0.06440083053133872
uclean_obs,16,0.03,0.7461955568588797,0.7237385266732057,-2.9890992458669374,-1.8608917883215281,0.26990360953954523,0.18725812345646992
uclean_obs,16,0.1,0.7507548042707147,0.7268905844404343,-2.5331745046834584,-1.5456860115986792,0.7258283507230244,0.5024639001793187
uclean_obs,16,0.3,0.7581959879600552,0.731810599569588,-1.7890561357494135,-1.0536844986832938,1.4699467196570692,0.9944654130947042
uclean_obs,16,1.0,0.7661769864990665,0.7372103254046816,-0.9909562818482626,-0.5137119151739561,2.2680465735582205,1.534437996604042
uclean_obs,16,3.0,0.769563601914714,0.7394377747139267,-0.6522947402835206,-0.29096698424942863,2.606708115122962,1.7571829275285693
uclean_obs,16,10.0,0.7699281643143263,0.7398096115987831,-0.615838500322292,-0.2537832957637834,2.643164355084191,1.7943666160142147
uclean_obs,16,30.0,0.7693418713665654,0.7392008552829256,-0.6744677950983801,-0.31465892734954537,2.5845350603081028,1.7334909844284527
uclean_obs,17,0.0,0.7424034468383999,0.7212026222758754,-3.368310247914947,-2.1144822280545537,0.0,0.0
uclean_obs,17,0.003,0.7426935713855118,0.7213982477682034,-3.3392977932037375,-2.0949196788217677,0.029012454711208984,0.019562549232786386
uclean_obs,17,0.01,0.7433294896336605,0.7217988619151738,-3.2757059683888623,-2.0548582641247175,0.09260427952608452,0.059623963929836266
uclean_obs,17,0.03,0.7449352578779806,0.7229465245744483,-3.115129143956859,-1.9400919981972713,0.2531811039580875,0.17439022985728247
uclean_obs,17,0.1,0.7496219385551312,0.7261259501880579,-2.6464610762418097,-1.622149436836315,0.7218491716731372,0.49233279121823903
uclean_obs,17,0.3,0.7574987001738571,0.7313448078313425,-1.858784914369206,-1.100263672507855,1.509525333545741,1.014218555546699
uclean_obs,17,1.0,0.7655733949719977,0.7367253841595851,-1.051315434555156,-0.5622060396835937,2.3169948133597904,1.5522761883709602
uclean_obs,17,3.0,0.7691685072125695,0.7391956864896416,-0.6918042104979778,-0.31517580667794476,2.676506037416969,1.7993064213766092
uclean_obs,17,10.0,0.7694024613157909,0.7393385895441176,-0.668408800175831,-0.3008855012303399,2.6999014477391157,1.813596726824214
uclean_obs,17,30.0,0.768790902770773,0.7386810530243293,-0.7295646546776187,-0.36663915320917784,2.638745593237328,1.7478430748453762
uclean_obs,18,0.0,0.7380495379787688,0.7178138734021076,-3.803701133878041,-2.453357115431351,0.0,0.0
uclean_obs,18,0.003,0.7383573126119322,0.7180182093067078,-3.7729236705617057,-2.4329235249713226,0.030777463316335185,0.02043359046002835
uclean_obs,18,0.01,0.7391457633026849,0.7185194959744836,-3.6940786014864315,-2.38279485819374,0.10962253239160946,0.07056225723761078
uclean_obs,18,0.03,0.741258163399451,0.7199180997080538,-3.482838591809819,-2.2429344848367267,0.3208625420682223,0.21042263059462413
uclean_obs,18,0.1,0.7466773509271835,0.72375907769868,-2.9409198390365736,-1.8588366857741039,0.8627812948414674,0.594520429657247
uclean_obs,18,0.3,0.7551430242597323,0.7293630609805674,-2.094352505781685,-1.2984383575853673,1.709348628096356,1.1549187578459839
uclean_obs,18,1.0,0.7646756525299888,0.7357997494359682,-1.1410896787560452,-0.654769512045289,2.662611455121996,1.798587603386062
uclean_obs,18,3.0,0.768735054774074,0.7384780841953573,-0.7351494543475334,-0.38693603610637506,3.0685516795305077,2.066421079324976
uclean_obs,18,10.0,0.7697507540632746,0.7393114164661575,-0.6335795254274634,-0.3036028090263543,3.1701216084505774,2.1497543064049967
uclean_obs,18,30.0,0.7692708939705958,0.7388563218695953,-0.6815655346953576,-0.34911226868257483,3.1221355991826836,2.1042448467487764
uclean_obs,19,0.0,0.7356054222835727,0.7167924766056146,-4.048112703397646,-2.5554967950806375,0.0,0.0
uclean_obs,19,0.003,0.7359208723648764,0.7169707742427129,-4.016567695267289,-2.537667031370805,0.03154500813035606,0.017829763709832636
uclean_obs,19,0.01,0.7366621229617006,0.7174071134900897,-3.942442635584868,-2.494033106633135,0.10567006781277699,0.061463688447502274
uclean_obs,19,0.03,0.738990728244388,0.7189898247009767,-3.709582107316135,-2.335761985544434,0.3385305960815104,0.21973480953620395
uclean_obs,19,0.1,0.7448757005241647,0.7229279116496145,-3.1210848793384534,-1.9419532906806578,0.9270278240591919,0.6135435043999798
uclean_obs,19,0.3,0.753861465836871,0.7288280754047345,-2.222508348067824,-1.3519369151686527,1.8256043553298213,1.2035598799119849
uclean_obs,19,1.0,0.7639600074674834,0.7352309547221227,-1.2126541850065833,-0.7116489834298314,2.835458518391062,1.8438478116508061
uclean_obs,19,3.0,0.7683629755361547,0.7379359154735718,-0.7723573781394567,-0.44115290828491555,3.2757553252581886,2.114343886795722
uclean_obs,19,10.0,0.7693775160142025,0.7387041455652152,-0.6709033303346795,-0.3643298991205718,3.3772093730629655,2.1911668959600656
uclean_obs,19,30.0,0.76893009307397,0.7384371687007693,-0.7156456243579177,-0.391027585565179,3.3324670790397275,2.1644692095154587
uclean_clean,1,0.0,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,0.003,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,0.01,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,0.03,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,0.1,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,0.3,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,1.0,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,3.0,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,10.0,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,1,30.0,0.7714308456431717,0.7400895993349255,-0.46557036743774355,-0.22578452214956496,0.0,0.0
uclean_clean,2,0.0,0.7757041727663333,0.7423531389922267,-0.03823765512158961,0.0005694435805655984,0.0,0.0
uclean_clean,2,0.003,0.7757237355625023,0.7423391064360627,-0.03628137550469128,-0.0008338120358233891,0.0019562796168983336,-0.0014032556163889875
uclean_clean,2,0.01,0.7757334985637518,0.7424136047299403,-0.03530507537973608,0.006616017351923631,0.002932579741853532,0.0060465737713580325
uclean_clean,2,0.03,0.7758385590185731,0.7425352350757508,-0.024799029897604186,0.01877905193297391,0.013438625223985423,0.018209608352408313
uclean_clean,2,0.1,0.7760741732174554,0.7429841979086804,-0.001237610009382125,0.06367533522593782,0.03700004511220749,0.06310589164537223
uclean_clean,2,0.3,0.7757404270771078,0.7427846763418954,-0.03461222404415089,0.043723178547437624,0.0036254310774387157,0.043153734966872026
uclean_clean,2,1.0,0.7740875431265349,0.7415600973145702,-0.19990061910142945,-0.07873472418508942,-0.16166296397983987,-0.07930416776565502
uclean_clean,2,3.0,0.7725946331415724,0.7403665532602738,-0.3491916175976847,-0.1980891296147258,-0.3109539624760951,-0.1986585731952914
uclean_clean,2,10.0,0.7718978149550629,0.7397124732956728,-0.4188734362486332,-0.2634971260748187,-0.3806357811270436,-0.2640665696553843
uclean_clean,2,30.0,0.7715672691490165,0.7394047000772205,-0.451928016853273,-0.29427444792005375,-0.4136903617316834,-0.29484389150061935
uclean_clean,3,0.0,0.7758235735658993,0.7422687843091285,-0.026297575164995386,-0.00786602472925696,0.0,0.0
uclean_clean,3,0.003,0.775784718111281,0.7422572894631422,-0.030183120626814386,-0.009015509327889304,-0.003885545461818999,-0.0011494845986323443
uclean_clean,3,0.01,0.7757585775509585,0.7422665187000446,-0.03279717665907039,-0.00809258563764792,-0.006499601494075006,-0.00022656090839096032
uclean_clean,3,0.03,0.7756147854802365,0.7423100576662496,-0.04717638373126683,-0.0037386890171520193,-0.020878808566271445,0.00412733571210494
uclean_clean,3,0.1,0.7752780411773447,0.7425899681834383,-0.08085081402045002,0.024252362701718266,-0.054553238855454635,0.032118387430975226
uclean_clean,3,0.3,0.7746070900642129,0.742639859240247,-0.14794592533363915,0.029241468382595892,-0.12164835016864374,0.03710749311185285
uclean_clean,3,1.0,0.7727140888202868,0.74157448698419,-0.33724604972624056,-0.07729575722309895,-0.31094847456124514,-0.06942973249384199
uclean_clean,3,3.0,0.7708500469829319,0.7401810111809729,-0.523650233461737,-0.21664333754481124,-0.49735265829674163,-0.20877731281555428
uclean_clean,3,10.0,0.7697374445424123,0.7394228358848758,-0.6349104775136848,-0.29246086715453007,-0.6086129023486893,-0.2845948424252731
uclean_clean,3,30.0,0.7693334539353686,0.739097113073703,-0.675309538218063,-0.3250331482718097,-0.6490119630530676,-0.3171671235425527
uclean_clean,4,0.0,0.7748501565605569,0.7419237503592467,-0.1236392756992379,-0.042369419717433465,0.0,0.0
uclean_clean,4,0.003,0.7748644474849407,0.7419433374302931,-0.12221018326085038,-0.040410712612790056,0.0014290924383875137,0.001958707104643409
uclean_clean,4,0.01,0.77490520588435,0.7419513899295189,-0.11813434331992233,-0.03960546269022036,0.005504932379315578,0.002763957027213104
uclean_clean,4,0.03,0.7748442833373007,0.742080503686994,-0.1242265980248546,-0.026694086942716244,-0.0005873223256167015,0.01567533277471722
uclean_clean,4,0.1,0.7747025395562659,0.7422498435281706,-0.1384009761283403,-0.009760102825037698,-0.01476170042910239,0.03260931689239577
uclean_clean,4,0.3,0.7742036689051979,0.7423580596063567,-0.1882880412351286,0.0010615049935672194,-0.06464876553589072,0.043430924711000685
uclean_clean,4,1.0,0.7728553967822794,0.7415237401423203,-0.32311525352697323,-0.0823704414100776,-0.19947597782773532,-0.040001021692644134
