source,world,unit,group,family,repetition,n_train,n_test,n_features,upcr_n_kept,n_domain_donors,n_domain_donor_labels,n_all_donors,n_all_donor_labels,domain_shared_upcr_coefficient,domain_shared_residual_norm,budget,method,auc,delta_vs_upcr,n_target_labels,n_donor_labels_used,selected_positive_rate,selected_both_classes,converged,head_coefficient_upcr,head_coefficient_correction,prior_coefficient_upcr,prior_coefficient_correction
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,5,local_controlled2,0.768000961654045,-0.00444764995792768,5,0,0.2,1,1,1.0381124768893435,-0.041693060113457914,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,5,local_uniform2,0.7884361101093882,0.015987498497415542,5,0,0.6,1,1,0.8170338695225101,0.19227244336932375,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,5,local_active2,0.7536963577353046,-0.018752253876668012,5,0,0.2,1,1,1.008069150447639,-0.12876567042953652,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,5,hybrid_domain_uniform,0.7809832912609688,0.008534679648996124,5,100,0.6,1,1,1.0129287513722187,0.11494666471649576,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,5,hybrid_domain_active,0.7808630845053492,0.008414472893376601,5,100,0.2,1,1,1.24655109504353,0.15236838715175294,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,10,upcr,0.7724486116119726,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,10,pooled_domain_lofo,0.7862723885082342,0.013823776896261575,0,100,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,10,pooled_all_lofo,0.6670272869335258,-0.10542132467844689,0,280,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,10,local_controlled2,0.7795408101935328,0.007092198581560183,10,0,0.3,1,1,0.9852423049130273,0.07534445770379633,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,10,local_uniform2,0.7886765236206275,0.01622791200865481,10,0,0.3,1,1,0.799478680906126,0.1842618437548741,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,10,local_active2,0.7717273710782546,-0.0007212405337180261,10,0,0.4,1,1,1.0417601063874757,-0.015068329259250253,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,10,hybrid_domain_uniform,0.7736506791681693,0.0012020675561966732,10,100,0.3,1,1,0.9957925693076192,0.024814630846666814,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,10,hybrid_domain_active,0.7824257723284049,0.009977160716432287,10,100,0.3,1,1,1.039358933957908,0.14803479270096934,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,20,upcr,0.7724486116119726,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,20,pooled_domain_lofo,0.7862723885082342,0.013823776896261575,0,100,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,20,pooled_all_lofo,0.6670272869335258,-0.10542132467844689,0,280,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,20,local_controlled2,0.7788195696598149,0.006370958047842268,20,0,0.3,1,1,1.0454214520166918,0.06068614110182387,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,20,local_uniform2,0.7890371438874865,0.016588532275513823,20,0,0.3,1,1,0.6426221789211447,0.14377864011143193,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,20,local_active2,0.7747325399687462,0.0022839283567736013,20,0,0.25,1,1,1.0761112834894018,0.022108519452248215,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,20,hybrid_domain_uniform,0.7617502103618222,-0.010698401250150424,20,100,0.3,1,1,0.8165177488891764,-0.10940118479483811,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,20,hybrid_domain_active,0.7843490804183195,0.011900468806346876,20,100,0.3,1,1,0.9330130683433675,0.2134576583539333,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,40,upcr,0.7724486116119726,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,40,pooled_domain_lofo,0.7862723885082342,0.013823776896261575,0,100,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,40,pooled_all_lofo,0.6670272869335258,-0.10542132467844689,0,280,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,40,local_controlled2,0.6770044476499579,-0.09544416396201472,40,0,0.3,1,1,0.5066098171739782,-0.26645824907535554,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,40,local_uniform2,0.7791801899266738,0.00673157831470117,40,0,0.25,1,1,0.5965714500328171,0.043805377255381237,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,40,local_active2,0.7736506791681692,0.0012020675561965621,40,0,0.325,1,1,0.6988442224597469,0.005024293799687545,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,40,hybrid_domain_uniform,0.7335016227912008,-0.038946988820771855,40,100,0.25,1,1,0.7617562880603846,-0.21570497690621415,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,40,hybrid_domain_active,0.7848299074407982,0.012381295828825523,40,100,0.2,1,1,0.8841475139072281,0.1887422043786735,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,80,upcr,0.7724486116119726,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,80,pooled_domain_lofo,0.7862723885082342,0.013823776896261575,0,100,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,80,pooled_all_lofo,0.6670272869335258,-0.10542132467844689,0,280,nan,0,1,nan,nan,nan,nan
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,80,local_controlled2,0.7743719197018872,0.0019233080899145882,80,0,0.2875,1,1,0.8276349767626641,0.013973909559365654,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,80,local_uniform2,0.7744921264575069,0.0020435148455342222,80,0,0.2875,1,1,0.7387280600327996,0.018796934010614018,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,80,local_active2,0.7790599831710542,0.006611371559081536,80,0,0.3125,1,1,0.667782743343939,0.04340606733779299,1.0,0.0
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,80,hybrid_domain_uniform,0.777377088592379,0.004928476980406327,80,100,0.2875,1,1,0.8747932270686598,0.0542435669666233,1.2339476193265708,0.31087929783621737
real,real,internalstates_gsm8k_qwen25_7b,math,gsm8k,0,300,200,25,20,5,100,14,280,1.2339476193265708,0.2555886088304087,80,hybrid_domain_active,0.7861521817526145,0.01370357014064183,80,100,0.2125,1,1,0.8793001702737411,0.2265104887642436,1.2339476193265708,0.31087929783621737
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,upcr,0.7158957228959408,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,pooled_domain_lofo,0.7048144651804517,-0.011081257715489179,0,100,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,pooled_all_lofo,0.6881707936968993,-0.02772492919904157,0,280,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,local_controlled2,0.7158957228959408,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,local_uniform2,0.7158957228959408,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,local_active2,0.7158957228959408,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,hybrid_domain_uniform,0.7048144651804517,-0.011081257715489179,0,100,nan,0,1,1.2339476193265708,0.33399083469749347,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,hybrid_domain_active,0.7048144651804517,-0.011081257715489179,0,100,nan,0,1,1.2339476193265708,0.33399083469749347,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,5,upcr,0.7158957228959408,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,5,pooled_domain_lofo,0.7048144651804517,-0.011081257715489179,0,100,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,5,pooled_all_lofo,0.6881707936968993,-0.02772492919904157,0,280,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,5,local_controlled2,0.6972187931159683,-0.018676929779972484,5,0,0.4,1,1,0.8985509289073206,-0.25674012707216576,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,5,local_uniform2,0.7101445065717812,-0.005751216324159647,5,0,0.4,1,1,1.0613408718345894,0.12686007366065002,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,5,local_active2,0.7115096942850918,-0.004386028610849024,5,0,0.6,1,1,0.860371289750495,-0.11320791826288251,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,5,hybrid_domain_uniform,0.7078498293515358,-0.008045893544404992,5,100,0.4,1,1,1.2892152797209164,0.2770503914593807,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,5,hybrid_domain_active,0.7094909592622177,-0.0064047636337231095,5,100,0.2,1,1,1.2716747159952795,0.21434040071592905,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,10,upcr,0.7158957228959408,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,10,pooled_domain_lofo,0.7048144651804517,-0.011081257715489179,0,100,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,10,pooled_all_lofo,0.6881707936968993,-0.02772492919904157,0,280,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,10,local_controlled2,0.7135139060344202,-0.0023818168615206137,10,0,0.4,1,1,1.031250594526564,-0.10174401936065877,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,10,local_uniform2,0.7110013797109869,-0.004894343184953964,10,0,0.3,1,0,1.095590875961969,0.12014643618079238,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,10,local_active2,0.7156923970662987,-0.0002033258296421092,10,0,0.6,1,1,0.884553800561608,-0.054712605779382535,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,10,hybrid_domain_uniform,0.7085178999346453,-0.0073778229612955215,10,100,0.3,1,1,1.3110085292238634,0.2640261353503875,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,10,hybrid_domain_active,0.7001524943722315,-0.01574322852370935,10,100,0.3,1,1,1.1840191240058597,0.4405679876288843,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,20,upcr,0.7158957228959408,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,20,pooled_domain_lofo,0.7048144651804517,-0.011081257715489179,0,100,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,20,pooled_all_lofo,0.6881707936968993,-0.02772492919904157,0,280,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,20,local_controlled2,0.7122358579623848,-0.0036598649335560784,20,0,0.45,1,1,1.1125032105987533,-0.13348931620321094,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,20,local_uniform2,0.7018371941035508,-0.014058528792390002,20,0,0.3,1,1,1.1016594282637644,0.24261377870961465,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,20,local_active2,0.705482535763561,-0.01041318713237982,20,0,0.55,1,1,0.7507023364312055,-0.14849810347263626,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,20,hybrid_domain_uniform,0.7090988308764795,-0.00679689201946132,20,100,0.3,1,1,1.3132674478074988,0.24406523180577241,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,20,hybrid_domain_active,0.7066008278265921,-0.009294895069348774,20,100,0.4,1,1,1.2482128956692011,0.29545911887421955,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,40,upcr,0.7158957228959408,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,40,pooled_domain_lofo,0.7048144651804517,-0.011081257715489179,0,100,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,40,pooled_all_lofo,0.6881707936968993,-0.02772492919904157,0,280,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,40,local_controlled2,0.7058746641492992,-0.010021058746641609,40,0,0.45,1,1,0.8208154993370722,-0.159451729511146,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,40,local_uniform2,0.7143707791736258,-0.001524943722315042,40,0,0.425,1,1,1.1117242254985655,0.06006052245915238,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,40,local_active2,0.7057149081402948,-0.010180814755646028,40,0,0.425,1,1,0.7047356450238111,-0.13814683095419064,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,40,hybrid_domain_uniform,0.7063829787234043,-0.009512744172536558,40,100,0.425,1,1,1.2782959432199983,0.3121420450480375,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,40,hybrid_domain_active,0.703957592041246,-0.011938130854694862,40,100,0.35,1,1,1.053874521337631,0.29870641785754165,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,80,upcr,0.7158957228959408,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,80,pooled_domain_lofo,0.7048144651804517,-0.011081257715489179,0,100,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,80,pooled_all_lofo,0.6881707936968993,-0.02772492919904157,0,280,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,80,local_controlled2,0.7158085832546655,-8.713964127537999e-05,80,0,0.45,1,1,1.2559542435193498,-0.01107432520795816,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,80,local_uniform2,0.7121341950475637,-0.003761527848377133,80,0,0.45,1,1,0.915448553609238,0.075043072149878,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,80,local_active2,0.7045530462566263,-0.011342676639314542,80,0,0.3875,1,1,0.929011043824684,-0.1941146322281209,1.0,0.0
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,80,hybrid_domain_uniform,0.7105511582310652,-0.005344564664875651,80,100,0.45,1,1,1.047887691564302,0.14861099797289123,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama3b,math,gsm8k,0,791,528,26,21,5,100,14,280,1.2339476193265708,0.2555886088304087,80,hybrid_domain_active,0.7088809817732918,-0.007014741122648993,80,100,0.3125,1,1,1.0473997001037647,0.2023050148489273,1.2339476193265708,0.33399083469749347
real,real,lapeigvals_gsm8k_llama8b,math,gsm8k,0,300,200,25,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,upcr,0.8344827586206897,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama8b,math,gsm8k,0,300,200,25,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,pooled_domain_lofo,0.8310971786833856,-0.0033855799373040396,0,100,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama8b,math,gsm8k,0,300,200,25,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,pooled_all_lofo,0.7918495297805642,-0.04263322884012544,0,280,nan,0,1,nan,nan,nan,nan
real,real,lapeigvals_gsm8k_llama8b,math,gsm8k,0,300,200,25,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,local_controlled2,0.8344827586206897,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,lapeigvals_gsm8k_llama8b,math,gsm8k,0,300,200,25,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,local_uniform2,0.8344827586206897,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,lapeigvals_gsm8k_llama8b,math,gsm8k,0,300,200,25,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,local_active2,0.8344827586206897,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,lapeigvals_gsm8k_llama8b,math,gsm8k,0,300,200,25,21,5,100,14,280,1.2339476193265708,0.2555886088304087,0,hybrid_domain_uniform,0.8310971786833856,-0.0033855799373040396,0,100,nan,0,1,1.2339476193265708,0.3459694717010845,1.2339476193265708,0.3459694717010845
