phase_id,experiment_id,left_variant_id,right_variant_id,task_id,dataset_id,population_id,metric_id,delta,ci_low,ci_high,p_adjusted,wins,ties,losses,worst_unit_delta,comparison_group_id,status,evidence_status,source_artifact,source_sha256,source_row_selector,notes
P2,P2_ATOMIC,C8_SELF_INNOV,C8_IU29_TOP10_PARENT,processbench_first_error,processbench,current_common_eight_qwen,first_error_exact,0.01161067193675891,0.0005726641826808362,0.02256912322086237,,6,2,0,0.0,p2a::processbench::first_error_exact::parent_diagnostic,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_CONTRASTS.csv,254450ee20a72a589564d156809dbae73e2f6bf5a146d493523725c3b5904f43,contrast_id=pb::C8_SELF_INNOV::C8_IU29_TOP10_PARENT::first_error_exact,unadjusted paired diagnostic percentile interval; worst cell processbench_olympiadbench_qwen3_4b; family W/T/L 3/1/0; worst family olympiadbench +0.000000; practical bounds +0.005/-0.005
P2,P2_ATOMIC,C8_SELF_INNOV,C8_IU29_TOP10_PARENT,processbench_first_error,processbench,current_common_eight_qwen,first_error_within_one,0.01684152250652282,0.005705568767291555,0.028055188695244905,,8,0,0,0.01010101010101011,p2a::processbench::first_error_within_one::parent_diagnostic,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_CONTRASTS.csv,254450ee20a72a589564d156809dbae73e2f6bf5a146d493523725c3b5904f43,contrast_id=pb::C8_SELF_INNOV::C8_IU29_TOP10_PARENT::first_error_within_one,unadjusted paired diagnostic percentile interval; worst cell processbench_math_qwen3_4b; family W/T/L 4/0/0; worst family math +0.010101; practical bounds +0.005/-0.005
P2,P2_ATOMIC,C8_SELF_INNOV,C8_IU29_TOP10_PARENT,processbench_first_error,processbench,current_common_eight_qwen,clean_abstention_accuracy,-0.008503019077890972,-0.01699070174248788,2.4687558700247168e-05,,2,0,6,-0.03734439834024894,p2a::processbench::clean_abstention_accuracy::parent_diagnostic,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_CONTRASTS.csv,254450ee20a72a589564d156809dbae73e2f6bf5a146d493523725c3b5904f43,contrast_id=pb::C8_SELF_INNOV::C8_IU29_TOP10_PARENT::clean_abstention_accuracy,unadjusted paired diagnostic percentile interval; worst cell processbench_omnimath_qwen3_4b; family W/T/L 1/0/3; worst family omnimath -0.020747; practical bounds +0.005/-0.005
P2,P2_ATOMIC,C8_SELF_INNOV,C8_IU29_TOP10_PARENT,processbench_first_error,processbench,current_common_eight_qwen,overall_decision_accuracy,0.004937499999999984,-0.002437500000000037,0.012250000000000094,,5,0,3,-0.009000000000000008,p2a::processbench::overall_decision_accuracy::parent_diagnostic,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_CONTRASTS.csv,254450ee20a72a589564d156809dbae73e2f6bf5a146d493523725c3b5904f43,contrast_id=pb::C8_SELF_INNOV::C8_IU29_TOP10_PARENT::overall_decision_accuracy,unadjusted paired diagnostic percentile interval; worst cell processbench_olympiadbench_qwen3_4b; family W/T/L 2/0/2; worst family olympiadbench -0.003000; practical bounds +0.005/-0.005
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,macro_f1,-0.004055699723094608,-0.02137026641065897,0.012994434021770234,,1,0,3,-0.015327379055662893,p2c::llama4::primary::macro_f1,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::official_macro_f1,Bonferroni simultaneous percentile interval across four C7/C8 Llama primary contrasts; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_exact,-0.0037022253936678795,-0.018573414671819784,0.011208019312091066,,1,0,3,-0.014492753623188415,p2c::llama4::diagnostic::first_error_exact,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::first_error_exact,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_within_one,0.014468834899013183,0.0004657369684927832,0.02849776722469457,,4,0,0,0.009661835748792313,p2c::llama4::diagnostic::first_error_within_one,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::first_error_within_one,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,clean_abstention_accuracy,-0.0017953205622088797,-0.014889425110850198,0.011096452807925494,,2,1,1,-0.015544041450777146,p2c::llama4::diagnostic::clean_abstention_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::clean_abstention_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,overall_decision_accuracy,-0.003250000000000086,-0.013625000000000054,0.007000000000000006,,1,1,2,-0.015000000000000013,p2c::llama4::diagnostic::overall_decision_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::overall_decision_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,macro_f1,0.017990111583274127,-0.0009521566220334249,0.03739369835273945,,4,0,0,0.005633523057333389,p2c::llama4::primary::macro_f1,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::official_macro_f1,Bonferroni simultaneous percentile interval across four C7/C8 Llama primary contrasts; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_exact,0.012816089815695153,-0.003308273839662991,0.029236116967449943,,3,0,1,-0.004830917874396101,p2c::llama4::diagnostic::first_error_exact,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::first_error_exact,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_within_one,0.010369985013147565,-0.0065168279130865606,0.027114898511118323,,3,1,0,0.0,p2c::llama4::diagnostic::first_error_within_one,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::first_error_within_one,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,clean_abstention_accuracy,0.023599046832209036,0.009382202969172398,0.03822115679548594,,4,0,0,0.020648967551622377,p2c::llama4::diagnostic::clean_abstention_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::clean_abstention_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,overall_decision_accuracy,0.017249999999999988,0.005875000000000019,0.02862500000000001,,4,0,0,0.008000000000000007,p2c::llama4::diagnostic::overall_decision_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::overall_decision_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,macro_f1,0.02248460285768944,0.0047633872593844965,0.040020954097540314,,4,0,0,0.01199789920929023,p2c::llama4::diagnostic::macro_f1,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::official_macro_f1,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_exact,0.017793177671162258,-0.0012115652729245,0.03644099730099424,,4,0,0,0.011784511784511786,p2c::llama4::diagnostic::first_error_exact,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::first_error_exact,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_within_one,0.014414381044322522,-0.006046148378409914,0.034309162075213874,,3,0,1,-0.009661835748792313,p2c::llama4::diagnostic::first_error_within_one,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::first_error_within_one,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,clean_abstention_accuracy,0.0267877245304613,0.01198624483590065,0.041671722495155446,,4,0,0,0.005181347150259086,p2c::llama4::diagnostic::clean_abstention_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::clean_abstention_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,overall_decision_accuracy,0.021249999999999936,0.008249999999999978,0.033999999999999975,,4,0,0,0.010000000000000009,p2c::llama4::diagnostic::overall_decision_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C7_EDIS_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::overall_decision_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,macro_f1,-0.0035109362967188362,-0.01702812876135479,0.010137650823569521,,1,0,3,-0.006583511069302717,p2c::llama4::primary::macro_f1,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::official_macro_f1,Bonferroni simultaneous percentile interval across four C7/C8 Llama primary contrasts; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_exact,-0.0004392850870519327,-0.012463826584279244,0.011637989290500821,,2,0,2,-0.004538577912254149,p2c::llama4::diagnostic::first_error_exact,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::first_error_exact,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_within_one,0.0138400548270311,0.002410535066171579,0.025679137850387862,,3,0,1,-0.001512859304084735,p2c::llama4::diagnostic::first_error_within_one,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::first_error_within_one,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,clean_abstention_accuracy,-0.01218355209599542,-0.021805585550113925,-0.0026283632085982813,,0,0,4,-0.017241379310344862,p2c::llama4::diagnostic::clean_abstention_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::clean_abstention_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,overall_decision_accuracy,-0.005249999999999977,-0.01337499999999997,0.0028750000000000164,,0,1,3,-0.009000000000000008,p2c::llama4::diagnostic::overall_decision_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP10_LLAMA4::overall_decision_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,macro_f1,0.018534875009649898,0.0033080737371291025,0.03457741650751497,,4,0,0,0.015321659662962062,p2c::llama4::primary::macro_f1,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::official_macro_f1,Bonferroni simultaneous percentile interval across four C7/C8 Llama primary contrasts; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_exact,0.0160790301223111,0.0024299890217272728,0.029949919510511028,,4,0,0,0.014492753623188415,p2c::llama4::diagnostic::first_error_exact,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::first_error_exact,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_within_one,0.009741204941165482,-0.003658655332619273,0.02319402823078352,,4,0,0,0.0016835016835016758,p2c::llama4::diagnostic::first_error_within_one,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::first_error_within_one,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,clean_abstention_accuracy,0.013210815298422496,0.001781193154463448,0.025093392539879265,,4,0,0,0.002949852507374562,p2c::llama4::diagnostic::clean_abstention_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::clean_abstention_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_ENTROPY_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,overall_decision_accuracy,0.015250000000000097,0.005874999999999964,0.024625000000000064,,4,0,0,0.01100000000000001,p2c::llama4::diagnostic::overall_decision_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_ENTROPY_TOP5_LLAMA4::overall_decision_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,macro_f1,0.02302936628406521,0.007627751578475717,0.03877144294909992,,4,0,0,0.008036648832714488,p2c::llama4::diagnostic::macro_f1,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::official_macro_f1,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_exact,0.021056117977778205,0.0037684773049214935,0.03846029019453605,,4,0,0,0.006051437216338884,p2c::llama4::diagnostic::first_error_exact,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::first_error_exact,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_within_one,0.01378560097234044,-0.004124356895226195,0.031365333929148746,,4,0,0,0.0033670033670033517,p2c::llama4::diagnostic::first_error_within_one,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::first_error_within_one,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,clean_abstention_accuracy,0.016399492996674758,0.004853679455558782,0.028199615607103493,,4,0,0,0.005181347150259086,p2c::llama4::diagnostic::clean_abstention_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::clean_abstention_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_FAMILY6_TOP5_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,overall_decision_accuracy,0.019250000000000045,0.008124999999999993,0.030500000000000027,,4,0,0,0.008000000000000007,p2c::llama4::diagnostic::overall_decision_accuracy,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_FAMILY6_TOP5_LLAMA4::overall_decision_accuracy,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_IU29_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,macro_f1,0.010151419299126996,-0.0022721246343882923,0.02276501904510957,,4,0,0,7.752869670696327e-07,p2c::llama4::diagnostic::macro_f1,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_IU29_TOP10_LLAMA4::official_macro_f1,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_IU29_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_exact,0.009216487929570916,-0.00486967717400089,0.023543058679176793,,3,0,1,-0.003025718608169442,p2c::llama4::diagnostic::first_error_exact,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_IU29_TOP10_LLAMA4::first_error_exact,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_IU29_TOP10_LLAMA4,processbench_first_error,processbench,current_llama4_scorer_transfer,first_error_within_one,0.016536503405871317,0.003390817156471006,0.030005549418326293,,4,0,0,0.004830917874396157,p2c::llama4::diagnostic::first_error_within_one,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_CONTRASTS.csv,24d5ce05a416c4345c23274068e3e9729f2f647fde9c353220c91088166e5b1b,contrast_id=llama::P2C_C8_INNOV_LLAMA4::P2C_IU29_TOP10_LLAMA4::first_error_within_one,unadjusted paired mechanism diagnostic; practical bounds +0.005/-0.005; source questions previously opened in Phase 1.
