cell,rep,m,k,n_x,n_y,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,cca_lambda,cca_n_open,cca_n_open_x,cca_leverage_n_distinct,cca_init_n_distinct,path_heldout_lam0,path_nopen_lam0,path_heldout_lam1,path_nopen_lam1,path_heldout_lam2,path_nopen_lam2,path_heldout_lam3,path_nopen_lam3,path_heldout_lam4,path_nopen_lam4,path_heldout_lam5,path_nopen_lam5,auroc_cca_leverage_prune,cca_leverage_prune_cols,overlap_cca_leverage_prune,frac_inside_cca_leverage,frac_x_cca_leverage,cond_null_cca_leverage_prune,auroc_cca_gates_prune,cca_gates_prune_cols,overlap_cca_gates_prune,frac_inside_cca_gates,frac_x_cca_gates,cond_null_cca_gates_prune,auroc_rho_prune,rho_prune_cols,overlap_rho_prune,frac_inside_rho,frac_x_rho,cond_null_rho_prune,auroc_truecorr_prune,truecorr_prune_cols,overlap_truecorr_prune,frac_inside_truecorr,frac_x_truecorr,cond_null_truecorr_prune,auroc_cca_leverage_rr_prune,auroc_cca_gates_rr_prune,auroc_cca_init_r50_prune,auroc_chan_rr_random_prune,auroc_cca_gates_lam0_prune,auroc_cca_gates_lam1_prune,auroc_cca_gates_lam2_prune,auroc_cca_gates_lam3_prune,auroc_cca_gates_lam4_prune,auroc_cca_gates_lam5_prune,n_distinct_null_compositions,frac_x_greedy,auroc_random_prune,n_random_prune_failed
lapeigvals_gsm8k_mistral24b,2,30,13,16,14,21,0.8765245901639345,0.8880983606557377,0.03,28,14,30,16,2.757782206083992,30,2.7661739978626043,29,2.778232227145394,26,2.583166099500169,15,1.8382578569520753,6,0.0,0,0.8676065573770492,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6153846153846154,1.0,0.38461538461538464,0.5719615384615384,0.8782295081967214,epr|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,1.0,0.38461538461538464,0.5719615384615384,0.8715409836065574,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,1.0,0.38461538461538464,0.5719615384615384,0.8851803278688525,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,1.0,0.23076923076923078,0.5719615384615384,0.8745573770491804,0.8782295081967214,0.877016393442623,0.8714754098360656,0.8731475409836065,0.870360655737705,0.8722622950819671,0.8847213114754098,0.8844918032786886,0.8774754098360656,1,0.46153846153846156,0.8717613114754098,0
lapeigvals_gsm8k_mistral24b,3,30,13,16,14,21,0.867137490608565,0.8708940646130728,0.01,30,16,30,16,2.9910203551472017,30,2.991034836690448,30,2.960898882201121,26,2.644487168950718,15,1.6383464031527775,6,0.0,0,0.8608264462809917,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.46153846153846156,1.0,0.38461538461538464,0.5726153846153845,0.8655146506386175,low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,1.0,0.3076923076923077,0.5726153846153845,0.8620586025544702,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.38461538461538464,0.5726153846153845,0.877625845229151,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.3076923076923077,0.5726153846153845,0.8644928625093914,0.8694214876033058,0.8524718256949662,0.8729075882794891,0.868580015026296,0.8644327573253193,0.8662960180315552,0.8722464312546956,0.8689706987227649,0.8811419984973704,1,0.46153846153846156,0.8606773854244929,0
lapeigvals_gsm8k_mistral24b,4,30,13,16,14,21,0.803580864753971,0.8262099406297598,0.03,28,14,30,16,2.979816024413168,30,2.980168810684575,30,2.984209667798046,27,2.558826237807873,13,1.9182465505732371,6,0.0,0,0.7929190886201858,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.38461538461538464,1.0,0.38461538461538464,0.3354615384615385,0.8092070498274843,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|varentropy|topk_tail_mass,0.3076923076923077,1.0,0.46153846153846156,0.3354615384615385,0.8038295359174412,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,1.0,0.3076923076923077,0.3354615384615385,0.8081501973827361,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.3354615384615385,0.8017158310279444,0.8122221876845607,0.7818221379503278,0.7965248204905039,0.8045444655124179,0.8033632774859346,0.8088651269777127,0.8147710671101303,0.8055080662708651,0.8075596033694943,1,0.46153846153846156,0.7941064934257562,0
lapeigvals_gsm8k_nemo,0,29,11,16,13,21,0.8166570271833429,0.8317428185849238,0.0,29,16,29,15,2.3913101732022195,29,2.3909567583052644,29,2.386764365989783,27,2.0128193568396275,13,1.9303438146292011,7,0.0,0,0.8033866718077245,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.2727272727272727,0.37872727272727263,0.7952413083992032,low_band_power|hl_ratio|spectral_centroid|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2727272727272727,1.0,0.2727272727272727,0.37872727272727263,0.8024387892808946,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.18181818181818182,0.37872727272727263,0.7980528243686137,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.18181818181818182,0.37872727272727263,0.7947272026219396,0.8165445665445666,0.7827421116894802,0.813379602853287,0.8094434804961119,0.7841880341880343,0.7823244007454533,0.8087205192468352,0.8131868131868132,0.8029368292526187,1,0.5454545454545454,0.8112441359809782,0
lapeigvals_gsm8k_nemo,1,29,13,16,13,20,0.8002559490868844,0.8219078583287216,0.01,29,16,29,15,2.5137269763795795,29,2.513782207435079,29,2.4959098802008923,25,2.163425176082448,13,1.4374893116541343,4,0.0,0,0.7850373547315994,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.23076923076923078,0.39842307692307694,0.7879081350304372,low_band_power|high_band_power|hl_ratio|spectral_centroid|epr_spilled|sw_var_peak_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3076923076923077,1.0,0.3076923076923077,0.39842307692307694,0.7850373547315994,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.23076923076923078,0.39842307692307694,0.7850373547315994,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.23076923076923078,0.39842307692307694,0.7911247924737134,0.7902428057553957,0.7885134200332041,0.7831869120088545,0.7928541781959049,0.7928541781959049,0.7959151909241837,0.8117736579966797,0.8001003043718871,0.7916609020475928,1,0.6153846153846154,0.79155783065855,0
lapeigvals_gsm8k_nemo,2,29,13,16,13,20,0.7931074380165288,0.8205950413223141,0.01,29,16,29,15,2.408297529650275,29,2.4083546332326886,29,2.4077421546170736,26,2.136637867814762,14,1.4509806661829296,4,0.0,0,0.778710743801653,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.44773076923076927,0.7855371900826447,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.38461538461538464,0.44773076923076927,0.7721983471074381,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.44773076923076927,0.7721983471074381,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.44773076923076927,0.7816363636363637,0.7857685950413222,0.7887107438016528,0.78499173553719,0.7911404958677686,0.7810743801652893,0.7887272727272727,0.7915537190082644,0.7765619834710743,0.7881487603305785,1,0.5384615384615384,0.7840714049586777,0
lapeigvals_gsm8k_nemo,3,29,10,16,13,21,0.7970265347314527,0.8223469371010355,0.01,28,15,29,15,3.567422101512813,29,3.619426880325987,28,3.4207332760950697,27,2.3659237156273947,13,2.352130492466873,6,0.0,0,0.7609412691379904,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,1.0,0.3,0.33385,0.7772362526460886,low_band_power|hl_ratio|spectral_centroid|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.3,1.0,0.3,0.33385,0.7609412691379904,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,1.0,0.3,0.33385,0.7807479610758299,epr|sw_var_peak|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4,1.0,0.2,0.33385,0.7917425622343655,0.7739871018559542,0.7737737737737738,0.7768588260391539,0.7951229918443032,0.7592510543330215,0.7592510543330215,0.7676857185053906,0.7933014982195311,0.7864749995897535,1,0.6,0.7834391768818,0
lapeigvals_gsm8k_nemo,4,29,11,16,13,21,0.7922314911366006,0.8145040406673618,0.03,26,14,29,15,2.5334023919364883,29,2.53350815460284,29,2.5565546208173355,27,2.2780083324644353,12,1.5204557632797524,4,0.0,0,0.7869199687174142,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.2727272727272727,0.3344090909090908,0.7857957507820647,low_band_power|high_band_power|hl_ratio|cusum_max|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.36363636363636365,1.0,0.36363636363636365,0.3344090909090908,0.7856816996871743,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.18181818181818182,0.3344090909090908,0.78859814911366,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.18181818181818182,0.3344090909090908,0.7825371480709071,0.783237747653806,0.7745861574556829,0.7836613660062566,0.7968098279457769,0.7783498435870698,0.7656087069864442,0.7961418143899895,0.7845086027111574,0.7906999478623566,1,0.6363636363636364,0.7812122002085505,0
lapeigvals_gsm8k_phi35,0,29,11,16,13,18,0.807552063754605,0.8000526276219833,0.03,26,13,29,15,2.331212372748942,29,2.3312787414752068,29,2.3668363294693773,26,2.1578220032862294,12,1.7914713005956884,4,0.0,0,0.795203368167807,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45454545454545453,1.0,0.2727272727272727,0.4404999999999999,0.8074204946996466,trace_length|low_band_power|hl_ratio|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.5454545454545454,1.0,0.36363636363636365,0.4404999999999999,0.7901473573415534,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.36363636363636365,0.4404999999999999,0.795203368167807,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45454545454545453,1.0,0.2727272727272727,0.4404999999999999,0.8036989700022554,0.7993196000300729,0.7968197879858657,0.8095631907375385,0.7985865724381626,0.8026464175625894,0.8017254341778812,0.8094880084204197,0.7937185174047063,0.7705999548906098,1,0.6363636363636364,0.802538155025938,0
lapeigvals_gsm8k_phi35,1,29,13,16,13,18,0.7890131259115216,0.7941446551072221,0.0,29,16,29,15,2.486513961579911,29,2.4864857875948183,29,2.467124876274973,25,2.182643348756296,11,1.7579588197379588,4,0.0,0,0.7734204793028323,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.38461538461538464,0.4436538461538462,0.782243108446317,trace_length|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|sw_var_peak_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,1.0,0.38461538461538464,0.4436538461538462,0.7734204793028323,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.38461538461538464,0.4436538461538462,0.7700894866670268,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,1.0,0.3076923076923077,0.4436538461538462,0.787824771781991,0.782243108446317,0.787824771781991,0.779074164100902,0.7765534129170495,0.7830893606294677,0.7835394947694412,0.782909306973478,0.7666144511064298,0.7725202110228848,1,0.5384615384615384,0.7846010911251553,0
lapeigvals_gsm8k_phi35,2,29,16,16,13,20,0.8013468013468014,0.8122580528997642,0.01,28,15,29,15,2.563709099181438,29,2.586174487967127,27,2.5408697929598723,25,2.2673470793305897,13,1.8311506128700428,4,0.0,0,0.7807666684672032,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.4375,0.4999375,0.8074506202848449,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.4375,0.4999375,0.7871585732548301,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.4375,0.4999375,0.7845297898773835,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5625,1.0,0.4375,0.4999375,0.787140567889231,0.8074506202848449,0.787806766416392,0.7981598516357875,0.8030933218098995,0.8055060408001586,0.8076126685752354,0.7681088964511424,0.7834314625758478,0.7887250400619384,1,0.4375,0.8047152451430526,0
lapeigvals_gsm8k_phi35,3,29,17,16,13,18,0.7863735440365096,0.7867481779170357,0.0,29,16,29,15,2.42646781556579,29,2.4037507831384572,28,2.3896464753597626,25,2.122926700429427,11,1.7177327653252024,4,0.0,0,0.7800899121313263,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,1.0,0.47058823529411764,0.8890000000000002,0.789047067638444,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,1.0,0.47058823529411764,0.8890000000000002,0.7802942578843403,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9411764705882353,1.0,0.47058823529411764,0.8890000000000002,0.7802942578843403,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9411764705882353,1.0,0.47058823529411764,0.8890000000000002,0.7800899121313263,0.789047067638444,0.7854369593351951,0.7770247258361147,0.7800899121313263,0.7844492881956271,0.7895068455827259,0.7770247258361147,0.7800899121313263,0.7854369593351951,1,0.5294117647058824,0.7827069000749267,0
lapeigvals_gsm8k_phi35,4,29,17,16,13,20,0.8050590760466189,0.8045375218150086,0.01,29,16,29,15,2.3030428299902073,29,2.303185301494836,29,2.289812523341693,26,2.1926661394733724,14,1.6862816671818606,4,0.0,0,0.8036950111331769,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7058823529411765,1.0,0.47058823529411764,0.7503823529411764,0.8043770435898978,epr|trace_length|low_band_power|high_band_power|hl_ratio|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.47058823529411764,0.7503823529411764,0.803674951355038,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.47058823529411764,0.7503823529411764,0.803674951355038,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.47058823529411764,0.7503823529411764,0.8036950111331769,0.8043770435898978,0.8089506730055566,0.8025917233355399,0.8042968044773425,0.8052797336061462,0.8054602716093959,0.7978375559166315,0.799983952177489,0.7978776754729092,1,0.5294117647058824,0.8017315600489457,0
losnet_hotpotqa_mistral7b,0,29,3,16,13,22,0.5501022494887525,0.5559551512587265,0.03,28,15,28,14,3.241573867727186,29,3.2417889461958587,29,3.242221085630075,29,3.1739294226775714,19,2.0818183842040785,6,0.0,0,0.5594809956984697,epr|sw_var_peak|cusum_max,0.0,1.0,1.0,0.092,0.5439672801635992,epr_spilled|mean_logprob_entropy|renyi_entropy_2,0.0,1.0,0.0,0.092,0.5439672801635992,epr_spilled|mean_logprob_entropy|renyi_entropy_2,0.0,1.0,0.0,0.092,0.5675904379098794,sw_var_peak|mean_logprob_entropy|varentropy,0.3333333333333333,1.0,0.3333333333333333,0.092,0.5618080530287004,0.5197799873069601,0.5594809956984697,0.5446019321627529,0.5439672801635992,0.5439672801635992,0.5439672801635992,0.5572244552570341,0.556237218813906,0.57527677878852,1,0.3333333333333333,0.5273958112968056,0
losnet_hotpotqa_mistral7b,1,29,10,16,13,23,0.5600448933782266,0.5792648709315376,0.1,17,7,28,14,2.5592014155317355,29,2.5590674054377756,29,2.5589035033161562,29,2.6097165623433707,19,2.004671771055878,6,0.0,0,0.5561167227833894,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,1.0,0.3,0.34745000000000004,0.5638327721661055,epr|spectral_entropy|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,0.4,1.0,0.4,0.34745000000000004,0.5561167227833894,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,1.0,0.3,0.34745000000000004,0.554503367003367,epr|trace_length|sw_var_peak|epr_spilled|sw_var_peak_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5,1.0,0.3,0.34745000000000004,0.5611672278338944,0.5638327721661055,0.5568883277216611,0.5693742985409652,0.5606762065095398,0.5606762065095398,0.5606762065095398,0.5730218855218855,0.5697951739618408,0.5532407407407408,1,0.6,0.5605106621773288,0
losnet_hotpotqa_mistral7b,2,29,15,16,13,21,0.5742361111111112,0.5652083333333333,0.03,29,16,28,14,3.102727536051043,29,3.1027634417032575,29,3.1254708486458282,28,3.0415569569459224,19,2.445492237361845,7,0.0,0,0.579375,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6,1.0,0.26666666666666666,0.7165999999999999,0.5741666666666667,trace_length|spectral_entropy|hl_ratio|spectral_centroid|cusum_max|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,1.0,0.3333333333333333,0.7165999999999999,0.5786805555555556,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6,1.0,0.3333333333333333,0.7165999999999999,0.581875,epr|trace_length|spectral_entropy|dominant_freq|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8,1.0,0.4,0.7165999999999999,0.5753472222222222,0.5708333333333334,0.580486111111111,0.5782638888888889,0.5804166666666667,0.5772916666666666,0.5704861111111111,0.5782638888888888,0.581875,0.5811111111111111,1,0.6,0.5717472222222222,0
losnet_hotpotqa_mistral7b,3,29,17,16,13,22,0.5403004019462662,0.5434031450532403,0.01,29,16,28,14,2.9819103016021185,29,2.9820548637409567,29,2.970919988997969,28,2.886716865556563,17,2.4726857387191625,7,0.0,0,0.5405824695014455,epr|trace_length|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.35294117647058826,0.7262647058823529,0.5414991890557789,trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7058823529411765,1.0,0.35294117647058826,0.7262647058823529,0.5406529863902404,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6470588235294118,1.0,0.47058823529411764,0.7262647058823529,0.5379028277272406,epr|trace_length|spectral_entropy|high_band_power|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8235294117647058,1.0,0.35294117647058826,0.7262647058823529,0.5484803610464707,0.5358578379521896,0.5380438615048304,0.5378323108384458,0.5356462872858049,0.5439672801635992,0.5439672801635992,0.5480572597137013,0.547211057048163,0.5374092095056766,1,0.47058823529411764,0.5379733446160355,0
