cell,rep,m,k,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,auroc_truecorr_rebuilt,auroc_rho_rebuilt,auroc_random_rebuilt,auroc_truecorr_prune,truecorr_prune_cols,overlap_truecorr_prune,auroc_rho_prune,rho_prune_cols,overlap_rho_prune,auroc_random_prune,n_random_prune_failed,frac_inside_greedy,overlap_truecorr_rebuilt,overlap_truecorr_uniform_null,overlap_truecorr_conditional_null,frac_inside_truecorr,overlap_rho_rebuilt,overlap_rho_uniform_null,overlap_rho_conditional_null,frac_inside_rho
sciq_llama8b,0,30,19,24,0.7693984306887532,0.7890148212728857,0.7724498692240628,0.7724498692240627,0.7780470793374019,0.7711421098517872,epr|trace_length|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7368421052631579,0.7724498692240627,epr|trace_length|spectral_entropy|low_band_power|stft_spectral_entropy|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7368421052631579,0.7758674803836094,0,1.0,0.6842105263157895,0.6325263157894737,0.7504210526315788,0.9473684210526315,0.7368421052631579,0.6317105263157896,0.7928421052631577,1.0
sciq_llama8b,1,30,23,24,0.7149758454106281,0.7125603864734299,0.7072463768115942,0.7120772946859903,0.7112270531400965,0.7096618357487923,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9130434782608695,0.7120772946859903,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9130434782608695,0.7108985507246376,0,0.9565217391304348,0.8695652173913043,0.7646086956521739,0.884304347826087,0.9565217391304348,0.9130434782608695,0.7669347826086956,0.9170869565217389,1.0
sciq_llama8b,2,30,16,22,0.6834821428571428,0.6879464285714285,0.6803571428571428,0.6785714285714286,0.6813571428571429,0.6803571428571428,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.6785714285714286,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4375,0.6821071428571429,0,0.8125,0.5,0.533625,0.58915625,1.0,0.4375,0.5331875,0.5901875,1.0
sciq_llama8b,3,30,11,24,0.7621268656716418,0.7388059701492538,0.7271455223880597,0.7252798507462687,0.7519589552238806,0.7271455223880597,epr|stft_spectral_entropy|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5454545454545454,0.7252798507462687,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45454545454545453,0.7582462686567165,0,1.0,0.5454545454545454,0.36627272727272725,0.4581818181818181,1.0,0.45454545454545453,0.363590909090909,0.4541363636363635,1.0
sciq_llama8b,4,30,21,23,0.6928386540120793,0.6988783433994823,0.6911130284728214,0.6867989646246765,0.693183779119931,0.6850733390854186,epr|trace_length|spectral_entropy|hl_ratio|stft_max_high_power|stft_spectral_entropy|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8571428571428571,0.6867989646246765,epr|trace_length|spectral_entropy|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8571428571428571,0.6860224331320103,0,0.9523809523809523,0.8095238095238095,0.6984285714285713,0.8349761904761906,0.9523809523809523,0.8571428571428571,0.7000952380952381,0.8692619047619048,1.0
se_nq_open_llama8b,0,27,8,22,0.7560640995332478,0.7682590605596956,0.7585645977317931,0.7531547542231691,0.7363256856408554,0.7585645977317931,epr|sw_var_peak|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5,0.7531547542231691,epr|sw_var_peak|cusum_max|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5,0.7469202741422766,0,1.0,0.5,0.2914375,0.364875,1.0,0.5,0.2990625,0.364625,1.0
se_nq_open_llama8b,1,27,8,22,0.7445468170875755,0.7570757792410109,0.7467345095115748,0.7415449747378672,0.7205567980288624,0.7467345095115748,epr|sw_var_peak|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5,0.7415449747378672,epr|sw_var_peak|cusum_max|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5,0.7311536034745414,0,1.0,0.5,0.295625,0.367375,1.0,0.5,0.29425,0.359625,1.0
se_nq_open_llama8b,2,27,11,22,0.7527272458512358,0.7591094087630215,0.7572309977459963,0.7579826309131761,0.7369509763168364,0.7572309977459963,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.7579826309131761,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5454545454545454,0.7465936414880007,0,1.0,0.6363636363636364,0.41054545454545444,0.501590909090909,1.0,0.5454545454545454,0.40990909090909083,0.49718181818181806,1.0
se_nq_open_llama8b,3,27,12,22,0.7438149642203734,0.7542423615113046,0.7502334767502363,0.7506768196136135,0.7243581252482754,0.7502334767502363,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.7506768196136135,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.7398134916327705,0,0.9166666666666666,0.6666666666666666,0.44370833333333337,0.4989583333333334,1.0,0.6666666666666666,0.447,0.4994583333333334,1.0
se_nq_open_llama8b,4,27,13,22,0.7389772792673399,0.7481259017785542,0.7468485477824225,0.7468485477824225,0.726479060150519,0.7468485477824225,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,0.7468485477824225,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,0.73503121388267,0,1.0,0.6923076923076923,0.4801153846153847,0.5899230769230769,1.0,0.6923076923076923,0.48069230769230775,0.5888846153846152,1.0
se_squad_v2_llama8b,0,27,9,23,0.8213546659022297,0.8513983821408415,0.7236022897275798,0.7816651586953212,0.8076668249290059,0.7236022897275798,epr|hl_ratio|cusum_max|epr_energy|min_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5555555555555556,0.7816651586953212,epr|sw_var_peak|cusum_max|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.2222222222222222,0.8067672379041287,0,1.0,0.5555555555555556,0.33666666666666667,0.39288888888888884,1.0,0.2222222222222222,0.33416666666666667,0.3906666666666666,1.0
se_squad_v2_llama8b,1,27,11,23,0.8179806492619883,0.8462699216083241,0.7746345252948517,0.7912121283457709,0.801490336401516,0.7746345252948517,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_energy|min_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5454545454545454,0.7912121283457709,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.36363636363636365,0.8067941335718826,0,1.0,0.5454545454545454,0.4076363636363635,0.47954545454545444,1.0,0.36363636363636365,0.40940909090909083,0.4776363636363635,1.0
se_squad_v2_llama8b,2,27,12,23,0.8145883848489842,0.8381529697026766,0.7538171802537724,0.7910944231267215,0.8053333647213918,0.7538171802537724,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5833333333333334,0.7910944231267215,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.4166666666666667,0.8037304079662893,0,1.0,0.5833333333333334,0.4441666666666667,0.520625,1.0,0.4166666666666667,0.4420833333333334,0.521,1.0
se_squad_v2_llama8b,3,27,11,23,0.8100314371536783,0.8415688725535925,0.7523484579936194,0.7775121737345847,0.7971038638780574,0.7523484579936194,epr|spectral_entropy|hl_ratio|cusum_max|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6363636363636364,0.7775121737345847,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.36363636363636365,0.7948181869064722,0,0.9090909090909091,0.6363636363636364,0.40336363636363626,0.433090909090909,1.0,0.36363636363636365,0.40736363636363626,0.4364090909090908,1.0
se_squad_v2_llama8b,4,27,12,23,0.8082607626300352,0.8382075643571572,0.7484286469055731,0.7816320209878118,0.8026685674725355,0.7484286469055731,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5833333333333334,0.7816320209878118,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.4166666666666667,0.8015776385068049,0,0.9166666666666666,0.5833333333333334,0.4414166666666666,0.4783333333333334,1.0,0.4166666666666667,0.4435833333333334,0.479125,1.0
seiclr_triviaqa_opt30b,0,19,11,13,0.807576304359552,0.8351204893547617,0.7917111877101373,0.7994719761435701,0.8072739122952567,0.7917111877101373,epr|sw_var_peak|cusum_max|epr_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.7994719761435701,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.8037288385915253,0,0.7272727272727273,0.7272727272727273,0.5782727272727273,0.6156363636363636,1.0,0.6363636363636364,0.5800454545454546,0.6155909090909091,1.0
seiclr_triviaqa_opt30b,1,19,11,13,0.8145338253192236,0.8421751552282527,0.7993894011593128,0.8282001000474453,0.8100558512284175,0.7993894011593128,epr|sw_var_peak|cusum_max|epr_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.8282001000474453,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.8121852373290426,0,0.7272727272727273,0.7272727272727273,0.5746363636363635,0.6148181818181817,1.0,0.7272727272727273,0.582,0.6158636363636363,1.0
seiclr_triviaqa_opt30b,2,19,11,13,0.8220352731907721,0.8505035795450138,0.804573195167291,0.8356230657658985,0.8222049687032197,0.804573195167291,epr|sw_var_peak|cusum_max|epr_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.8356230657658985,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.8205821769942164,0,0.7272727272727273,0.7272727272727273,0.577,0.6136363636363635,1.0,0.7272727272727273,0.5792727272727272,0.6141363636363636,1.0
seiclr_triviaqa_opt30b,3,19,11,13,0.811705393218497,0.8390693524172012,0.7957115376196497,0.826453501098318,0.8134575518707462,0.7957115376196497,epr|sw_var_peak|cusum_max|epr_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.826453501098318,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8181818181818182,0.8080530025417115,0,0.8181818181818182,0.7272727272727273,0.5754090909090909,0.6931818181818182,1.0,0.8181818181818182,0.5803636363636363,0.6905,1.0
seiclr_triviaqa_opt30b,4,19,9,13,0.8155412116787666,0.8338203445483958,0.8213153604685581,0.8031537266791613,0.7954977305983658,0.8213153604685581,epr|sw_var_peak|cusum_max|epr_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6666666666666666,0.8031537266791613,epr|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5555555555555556,0.8080303237517008,0,0.7777777777777778,0.6666666666666666,0.47305555555555556,0.5395,1.0,0.5555555555555556,0.4757222222222222,0.5404444444444445,1.0
semenergy_triviaqa_qwen3_8b,0,27,15,20,0.8074671840754071,0.818881490880754,0.8031467768317954,0.8129676948726907,0.7765598902553488,0.8031467768317954,epr|low_band_power|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,0.8129676948726907,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,0.8044468160855915,0,0.8666666666666667,0.7333333333333333,0.5553666666666666,0.6507666666666665,1.0,0.7333333333333333,0.5570333333333333,0.6503,1.0
semenergy_triviaqa_qwen3_8b,1,27,13,20,0.813596096388861,0.8273194700155901,0.809091610571478,0.804330744920319,0.7821572911022922,0.809091610571478,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,0.804330744920319,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6923076923076923,0.8090735893093758,0,0.9230769230769231,0.6923076923076923,0.48276923076923084,0.5991538461538461,1.0,0.6923076923076923,0.4818846153846154,0.6046923076923076,1.0
semenergy_triviaqa_qwen3_8b,2,27,15,21,0.8184570765274298,0.830930350465809,0.8074072468070487,0.8211138388464347,0.7840888122454561,0.8074072468070487,epr|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8,0.8211138388464347,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,0.8112043989179489,0,0.9333333333333333,0.8,0.5547666666666666,0.6661999999999998,1.0,0.7333333333333333,0.5574333333333332,0.6651666666666665,1.0
semenergy_triviaqa_qwen3_8b,3,27,16,20,0.8133888497901949,0.8266394340574705,0.8154694720348437,0.8209021617889202,0.7769681839910766,0.8154694720348437,epr|low_band_power|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.875,0.8209021617889202,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,0.8100105898443724,0,0.9375,0.875,0.59078125,0.74915625,1.0,0.8125,0.59203125,0.7494375,1.0
semenergy_triviaqa_qwen3_8b,4,27,14,21,0.8283393141945774,0.8388041600212652,0.8125440257841573,0.8154729864433812,0.7952659157363106,0.8125440257841573,epr|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8571428571428571,0.8154729864433812,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8571428571428571,0.8149373338649656,0,1.0,0.8571428571428571,0.5189285714285714,0.6667142857142858,1.0,0.8571428571428571,0.515,0.66675,1.0
spilled_triviaqa_llama8b,0,28,12,22,0.9706666666666667,0.9466666666666668,0.9520000000000001,0.9573333333333334,0.9528533333333334,0.9680000000000001,epr|spectral_entropy|low_band_power|high_band_power|dominant_freq|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|min_energy|logprob_margin|varentropy,0.25,0.9573333333333334,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.25,0.9613866666666666,0,0.75,0.3333333333333333,0.429375,0.43333333333333335,0.75,0.25,0.4305,0.4129583333333333,1.0
spilled_triviaqa_llama8b,1,28,23,22,0.8452380952380951,0.8492063492063492,0.8531746031746031,0.8531746031746033,0.8719047619047618,0.8531746031746033,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9565217391304348,0.8531746031746033,epr|trace_length|spectral_entropy|low_band_power|high_band_power|dominant_freq|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9565217391304348,0.853968253968254,0,0.9565217391304348,0.9130434782608695,0.8228260869565217,0.8918478260869565,0.8695652173913043,0.9565217391304348,0.8233695652173912,0.9638695652173915,0.9565217391304348
spilled_triviaqa_llama8b,2,28,19,22,0.9760000000000001,0.9786666666666666,0.9733333333333334,0.9733333333333334,0.97312,0.968,epr|spectral_entropy|low_band_power|high_band_power|dominant_freq|spectral_centroid|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7368421052631579,0.9733333333333334,epr|trace_length|spectral_entropy|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7368421052631579,0.97248,0,0.8947368421052632,0.6842105263157895,0.679342105263158,0.7285526315789472,0.8947368421052632,0.7368421052631579,0.6798684210526316,0.7721578947368418,1.0
spilled_triviaqa_llama8b,3,28,21,22,0.9112903225806451,0.9314516129032258,0.9092741935483871,0.9052419354838709,0.923225806451613,0.9193548387096774,epr|trace_length|spectral_entropy|low_band_power|high_band_power|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9523809523809523,0.9052419354838709,epr|trace_length|spectral_entropy|low_band_power|high_band_power|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9523809523809523,0.9208870967741934,0,1.0,0.7619047619047619,0.7511190476190475,0.7726904761904764,0.8095238095238095,0.9523809523809523,0.7510238095238095,0.9542619047619049,1.0
spilled_triviaqa_llama8b,4,28,21,22,0.84,0.8426666666666666,0.8240000000000001,0.8346666666666666,0.8471466666666667,0.832,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9523809523809523,0.8346666666666666,epr|trace_length|spectral_entropy|low_band_power|high_band_power|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9523809523809523,0.8395733333333333,0,1.0,0.8095238095238095,0.751547619047619,0.817809523809524,0.8571428571428571,0.9523809523809523,0.7507619047619047,0.9544523809523809,1.0
trace_gsm8k_llama8b_k10,0,29,11,21,0.8148068283917341,0.8242570885308929,0.8037334670594873,0.8067924528301887,0.8092809628283082,0.8037334670594873,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2727272727272727,0.8067924528301887,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2727272727272727,0.8079032156961072,0,0.45454545454545453,0.2727272727272727,0.3802727272727272,0.2378636363636363,1.0,0.2727272727272727,0.3794090909090908,0.2346363636363636,1.0
trace_gsm8k_llama8b_k10,1,29,10,21,0.8119610521610356,0.818800315325327,0.8030007516862996,0.8030007516862996,0.7966062404114213,0.8030007516862996,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,0.8030007516862996,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,0.8035810235420158,0,0.6,0.2,0.341,0.28585000000000005,1.0,0.2,0.34845000000000004,0.28059999999999996,1.0
trace_gsm8k_llama8b_k10,2,29,12,21,0.8134763651303256,0.8222878792396817,0.8041148561564635,0.8055055811225859,0.8120023457612294,0.8041148561564635,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.8055055811225859,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4166666666666667,0.8102046908598142,0,0.75,0.5,0.4151666666666667,0.42691666666666667,1.0,0.4166666666666667,0.4156666666666667,0.42895833333333333,1.0
trace_gsm8k_llama8b_k10,3,29,13,22,0.8046172226386806,0.814212592364532,0.799157340972371,0.7987515728742771,0.8009857236560292,0.799157340972371,epr|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,0.7987515728742771,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3076923076923077,0.8036097464660525,0,0.6153846153846154,0.38461538461538464,0.4470769230769231,0.3622307692307693,1.0,0.3076923076923077,0.4451538461538462,0.36576923076923085,1.0
trace_gsm8k_llama8b_k10,4,29,6,21,0.8216777020471985,0.8308417523958987,0.8128120314634044,0.8005652730463337,0.7892350185745525,0.8128120314634044,epr|epr_spilled|epr_energy|min_energy|mean_logprob_entropy|varentropy,0.16666666666666666,0.8005652730463337,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.16666666666666666,0.8072323628297943,0,0.6666666666666666,0.16666666666666666,0.20833333333333331,0.193,1.0,0.16666666666666666,0.20925,0.193,1.0
trace_math500_qwenmath15b_k10,0,30,5,24,0.6653524192974807,0.692620732948027,0.6864360394459752,0.655370323985169,0.6530254592908012,0.6864360394459752,low_band_power|epr_energy|min_energy|logprob_margin|varentropy,0.2,0.655370323985169,epr|low_band_power|spectral_centroid|epr_spilled|mean_logprob_entropy,0.0,0.6521505725480009,0,0.8,0.2,0.1699,0.1625,1.0,0.0,0.1653,0.162,1.0
trace_math500_qwenmath15b_k10,1,30,4,23,0.6709812823411685,0.7106422922859394,0.6970106650215042,0.6608564487515165,0.6634854813428541,0.6970106650215042,epr_energy|min_energy|logprob_margin|varentropy,0.5,0.6608564487515165,epr|low_band_power|spectral_centroid|mean_logprob_entropy,0.0,0.6625171576079417,0,0.75,0.5,0.134875,0.12725,1.0,0.0,0.134875,0.128125,1.0
