cell,rep,m,k,n_x,n_y,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,cca_lambda,cca_n_open,cca_n_open_x,cca_leverage_n_distinct,cca_init_n_distinct,path_heldout_lam0,path_nopen_lam0,path_heldout_lam1,path_nopen_lam1,path_heldout_lam2,path_nopen_lam2,path_heldout_lam3,path_nopen_lam3,path_heldout_lam4,path_nopen_lam4,path_heldout_lam5,path_nopen_lam5,auroc_cca_leverage_prune,cca_leverage_prune_cols,overlap_cca_leverage_prune,frac_inside_cca_leverage,frac_x_cca_leverage,cond_null_cca_leverage_prune,auroc_cca_gates_prune,cca_gates_prune_cols,overlap_cca_gates_prune,frac_inside_cca_gates,frac_x_cca_gates,cond_null_cca_gates_prune,auroc_rho_prune,rho_prune_cols,overlap_rho_prune,frac_inside_rho,frac_x_rho,cond_null_rho_prune,auroc_truecorr_prune,truecorr_prune_cols,overlap_truecorr_prune,frac_inside_truecorr,frac_x_truecorr,cond_null_truecorr_prune,auroc_cca_leverage_rr_prune,auroc_cca_gates_rr_prune,auroc_cca_init_r50_prune,auroc_cca_gates_lam0_prune,auroc_cca_gates_lam1_prune,auroc_cca_gates_lam2_prune,auroc_cca_gates_lam3_prune,auroc_cca_gates_lam4_prune,auroc_cca_gates_lam5_prune,n_distinct_null_compositions,frac_x_greedy,auroc_random_prune,n_random_prune_failed
lapeigvals_gsm8k_mistral24b,3,30,13,16,14,21,0.867137490608565,0.8708940646130728,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8729075882794891,high_band_power|sw_var_peak|hurst_exponent|epr_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.5726153846153845,0.8729075882794891,high_band_power|sw_var_peak|hurst_exponent|epr_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.5726153846153845,0.8620586025544702,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.38461538461538464,0.5726153846153845,0.877625845229151,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.3076923076923077,0.5726153846153845,0.8729075882794891,0.8729075882794891,0.8729075882794891,0.8729075882794891,0.8729075882794891,0.8729075882794891,0.8729075882794891,0.8729075882794891,0.8729075882794891,1,0.46153846153846156,0.8606773854244929,0
lapeigvals_gsm8k_mistral24b,4,30,13,16,14,21,0.803580864753971,0.8262099406297598,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8078082745329644,epr|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.46153846153846156,1.0,0.15384615384615385,0.3354615384615385,0.8078082745329644,epr|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.46153846153846156,1.0,0.15384615384615385,0.3354615384615385,0.8038295359174412,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,1.0,0.3076923076923077,0.3354615384615385,0.8081501973827361,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.3354615384615385,0.7965248204905039,0.7965248204905039,0.8078082745329644,0.8078082745329644,0.8078082745329644,0.8078082745329644,0.8078082745329644,0.8078082745329644,0.8078082745329644,1,0.46153846153846156,0.7941064934257562,0
lapeigvals_gsm8k_nemo,0,29,11,16,13,21,0.8166570271833429,0.8317428185849238,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.813379602853287,epr|low_band_power|sw_var_peak|cusum_max|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.36363636363636365,0.37872727272727263,0.813379602853287,epr|low_band_power|sw_var_peak|cusum_max|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.36363636363636365,0.37872727272727263,0.8024387892808946,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.18181818181818182,0.37872727272727263,0.7980528243686137,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.18181818181818182,0.37872727272727263,0.813379602853287,0.813379602853287,0.813379602853287,0.813379602853287,0.813379602853287,0.813379602853287,0.813379602853287,0.813379602853287,0.813379602853287,1,0.5454545454545454,0.8112441359809782,0
lapeigvals_gsm8k_nemo,1,29,13,16,13,20,0.8002559490868844,0.8219078583287216,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7831869120088545,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.3076923076923077,1.0,0.38461538461538464,0.39842307692307694,0.7831869120088545,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.3076923076923077,1.0,0.38461538461538464,0.39842307692307694,0.7850373547315994,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.23076923076923078,0.39842307692307694,0.7850373547315994,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.23076923076923078,0.39842307692307694,0.7831869120088545,0.7831869120088545,0.7831869120088545,0.7831869120088545,0.7831869120088545,0.7831869120088545,0.7831869120088545,0.7831869120088545,0.7831869120088545,1,0.6153846153846154,0.79155783065855,0
lapeigvals_gsm8k_nemo,2,29,13,16,13,20,0.7931074380165288,0.8205950413223141,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7813884297520661,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.23076923076923078,1.0,0.46153846153846156,0.44773076923076927,0.7813884297520661,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.23076923076923078,1.0,0.46153846153846156,0.44773076923076927,0.7721983471074381,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.44773076923076927,0.7721983471074381,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,1.0,0.23076923076923078,0.44773076923076927,0.78499173553719,0.78499173553719,0.7813884297520661,0.7813884297520661,0.7813884297520661,0.7813884297520661,0.7813884297520661,0.7813884297520661,0.7813884297520661,1,0.5384615384615384,0.7840714049586777,0
lapeigvals_gsm8k_nemo,3,29,10,16,13,21,0.7970265347314527,0.8223469371010355,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7849817030144898,epr|high_band_power|spectral_centroid|sw_var_peak|cusum_max|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.3,1.0,0.5,0.33385,0.7849817030144898,epr|high_band_power|spectral_centroid|sw_var_peak|cusum_max|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.3,1.0,0.5,0.33385,0.7609412691379904,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,1.0,0.3,0.33385,0.7807479610758299,epr|sw_var_peak|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4,1.0,0.2,0.33385,0.7768588260391539,0.7768588260391539,0.7849817030144898,0.7849817030144898,0.7849817030144898,0.7849817030144898,0.7849817030144898,0.7849817030144898,0.7849817030144898,1,0.6,0.7834391768818,0
lapeigvals_gsm8k_nemo,4,29,11,16,13,21,0.7922314911366006,0.8145040406673618,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7836613660062566,epr|low_band_power|spectral_centroid|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|logprob_margin|varentropy|renyi_entropy_2,0.2727272727272727,1.0,0.36363636363636365,0.3344090909090908,0.7836613660062566,epr|low_band_power|spectral_centroid|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|logprob_margin|varentropy|renyi_entropy_2,0.2727272727272727,1.0,0.36363636363636365,0.3344090909090908,0.7856816996871743,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.18181818181818182,0.3344090909090908,0.78859814911366,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.18181818181818182,0.3344090909090908,0.7836613660062566,0.7836613660062566,0.7836613660062566,0.7836613660062566,0.7836613660062566,0.7836613660062566,0.7836613660062566,0.7836613660062566,0.7836613660062566,1,0.6363636363636364,0.7812122002085505,0
lapeigvals_gsm8k_phi35,0,29,11,16,13,18,0.807552063754605,0.8000526276219833,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8079843620780391,epr|trace_length|spectral_centroid|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45454545454545453,1.0,0.45454545454545453,0.4404999999999999,0.8079843620780391,epr|trace_length|spectral_centroid|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45454545454545453,1.0,0.45454545454545453,0.4404999999999999,0.7901473573415534,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,1.0,0.36363636363636365,0.4404999999999999,0.795203368167807,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45454545454545453,1.0,0.2727272727272727,0.4404999999999999,0.8095631907375385,0.8095631907375385,0.8079843620780391,0.8079843620780391,0.8079843620780391,0.8079843620780391,0.8079843620780391,0.8079843620780391,0.8079843620780391,1,0.6363636363636364,0.802538155025938,0
lapeigvals_gsm8k_phi35,1,29,13,16,13,18,0.7890131259115216,0.7941446551072221,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7882749059219647,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy,0.5384615384615384,1.0,0.6153846153846154,0.4436538461538462,0.7882749059219647,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy,0.5384615384615384,1.0,0.6153846153846154,0.4436538461538462,0.7734204793028323,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,1.0,0.38461538461538464,0.4436538461538462,0.7700894866670268,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,1.0,0.3076923076923077,0.4436538461538462,0.779074164100902,0.779074164100902,0.7882749059219647,0.7882749059219647,0.7882749059219647,0.7882749059219647,0.7882749059219647,0.7882749059219647,0.7882749059219647,1,0.5384615384615384,0.7846010911251553,0
lapeigvals_gsm8k_phi35,2,29,16,16,13,20,0.8013468013468014,0.8122580528997642,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8101334197590883,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.375,1.0,0.6875,0.4999375,0.8101334197590883,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.375,1.0,0.6875,0.4999375,0.7871585732548301,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.4375,0.4999375,0.7845297898773835,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5625,1.0,0.4375,0.4999375,0.7981598516357875,0.7981598516357875,0.8101334197590883,0.8101334197590883,0.8101334197590883,0.8101334197590883,0.8101334197590883,0.8101334197590883,0.8101334197590883,1,0.4375,0.8047152451430526,0
lapeigvals_gsm8k_phi35,3,29,17,16,13,18,0.7863735440365096,0.7867481779170357,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7770247258361147,epr|trace_length|low_band_power|high_band_power|hl_ratio|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,1.0,0.47058823529411764,0.8890000000000002,0.7770247258361147,epr|trace_length|low_band_power|high_band_power|hl_ratio|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,1.0,0.47058823529411764,0.8890000000000002,0.7802942578843403,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9411764705882353,1.0,0.47058823529411764,0.8890000000000002,0.7802942578843403,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9411764705882353,1.0,0.47058823529411764,0.8890000000000002,0.7770247258361147,0.7770247258361147,0.7770247258361147,0.7770247258361147,0.7770247258361147,0.7770247258361147,0.7770247258361147,0.7770247258361147,0.7770247258361147,1,0.5294117647058824,0.7827069000749267,0
lapeigvals_gsm8k_phi35,4,29,17,16,13,20,0.8050590760466189,0.8045375218150086,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8025917233355399,epr|trace_length|high_band_power|hl_ratio|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.5294117647058824,0.7503823529411764,0.8025917233355399,epr|trace_length|high_band_power|hl_ratio|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.5294117647058824,0.7503823529411764,0.803674951355038,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.47058823529411764,0.7503823529411764,0.803674951355038,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.47058823529411764,0.7503823529411764,0.8025917233355399,0.8025917233355399,0.8025917233355399,0.8025917233355399,0.8025917233355399,0.8025917233355399,0.8025917233355399,0.8025917233355399,0.8025917233355399,1,0.5294117647058824,0.8017315600489457,0
losnet_hotpotqa_mistral7b,0,29,3,16,13,22,0.5501022494887525,0.5559551512587265,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5446019321627529,epr|cusum_max_spilled|cusum_max_energy,0.3333333333333333,1.0,0.3333333333333333,0.092,0.5446019321627529,epr|cusum_max_spilled|cusum_max_energy,0.3333333333333333,1.0,0.3333333333333333,0.092,0.5439672801635992,epr_spilled|mean_logprob_entropy|renyi_entropy_2,0.0,1.0,0.0,0.092,0.5675904379098794,sw_var_peak|mean_logprob_entropy|varentropy,0.3333333333333333,1.0,0.3333333333333333,0.092,0.5446019321627529,0.5446019321627529,0.5446019321627529,0.5446019321627529,0.5446019321627529,0.5446019321627529,0.5446019321627529,0.5446019321627529,0.5446019321627529,1,0.3333333333333333,0.5273958112968056,0
losnet_hotpotqa_mistral7b,1,29,10,16,13,23,0.5600448933782266,0.5792648709315376,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5639029180695848,trace_length|spectral_entropy|high_band_power|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|topk_tail_mass,0.2,1.0,0.5,0.34745000000000004,0.5639029180695848,trace_length|spectral_entropy|high_band_power|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|topk_tail_mass,0.2,1.0,0.5,0.34745000000000004,0.5561167227833894,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,1.0,0.3,0.34745000000000004,0.554503367003367,epr|trace_length|sw_var_peak|epr_spilled|sw_var_peak_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5,1.0,0.3,0.34745000000000004,0.5693742985409652,0.5693742985409652,0.5639029180695848,0.5639029180695848,0.5639029180695848,0.5639029180695848,0.5639029180695848,0.5639029180695848,0.5639029180695848,1,0.6,0.5605106621773288,0
losnet_hotpotqa_mistral7b,2,29,15,16,13,21,0.5742361111111112,0.5652083333333333,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5782638888888889,epr|trace_length|spectral_entropy|low_band_power|dominant_freq|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,1.0,0.4,0.7165999999999999,0.5782638888888889,epr|trace_length|spectral_entropy|low_band_power|dominant_freq|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,1.0,0.4,0.7165999999999999,0.5786805555555556,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6,1.0,0.3333333333333333,0.7165999999999999,0.581875,epr|trace_length|spectral_entropy|dominant_freq|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8,1.0,0.4,0.7165999999999999,0.5782638888888889,0.5782638888888889,0.5782638888888889,0.5782638888888889,0.5782638888888889,0.5782638888888889,0.5782638888888889,0.5782638888888889,0.5782638888888889,1,0.6,0.5717472222222222,0
losnet_hotpotqa_mistral7b,3,29,17,16,13,22,0.5403004019462662,0.5434031450532403,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5362104223961639,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2,0.7647058823529411,1.0,0.5882352941176471,0.7262647058823529,0.5362104223961639,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2,0.7647058823529411,1.0,0.5882352941176471,0.7262647058823529,0.5406529863902404,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6470588235294118,1.0,0.47058823529411764,0.7262647058823529,0.5379028277272406,epr|trace_length|spectral_entropy|high_band_power|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8235294117647058,1.0,0.35294117647058826,0.7262647058823529,0.5378323108384458,0.5378323108384458,0.5362104223961639,0.5362104223961639,0.5362104223961639,0.5362104223961639,0.5362104223961639,0.5362104223961639,0.5362104223961639,1,0.47058823529411764,0.5379733446160355,0
losnet_hotpotqa_mistral7b,4,29,3,16,13,22,0.5860690235690236,0.5812991021324354,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5732323232323232,mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.0,1.0,0.0,0.08566666666666665,0.5732323232323232,mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,0.0,1.0,0.0,0.08566666666666665,0.5863496071829405,cusum_max_spilled|mean_logprob_entropy|topk_tail_mass,0.0,1.0,0.0,0.08566666666666665,0.5969416386083052,sw_var_peak_spilled|mean_logprob_entropy|varentropy,0.3333333333333333,1.0,0.0,0.08566666666666665,0.5732323232323232,0.5732323232323232,0.5732323232323232,0.5732323232323232,0.5732323232323232,0.5732323232323232,0.5732323232323232,0.5732323232323232,0.5732323232323232,1,0.6666666666666666,0.5727777777777777,0
math500_dsmath7b,0,30,16,16,14,24,0.8054802770249925,0.8241493526046372,nan,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7795844625112918,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.375,1.0,0.5,0.457,0.7795844625112918,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.375,1.0,0.5,0.457,0.8024691358024691,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.4375,1.0,0.5,0.457,0.8027702499247215,epr|trace_length|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.5,0.457,0.7795844625112918,0.7795844625112918,0.7795844625112918,0.7795844625112918,0.7795844625112918,0.7795844625112918,0.7795844625112918,0.7795844625112918,0.7795844625112918,1,0.4375,0.7973020174646192,0
