endpoint,a,b,contrast,delta,ci95,p_bootstrap,draws,p_holm
pb_common_gate_f1,top5__all__hard__hem,mindgap,new_minus_mindgap,0.07918521578161691,"[0.060103310052459134, 0.09791951759014936]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__ds,top5__all__hard__spectral,em_minus_spectral_initialization,0.08529680156319269,"[0.06596130078398703, 0.10515645763890584]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__hem,top5__all__hard__spectral,em_minus_spectral_initialization,0.08488613504594555,"[0.06540952483701351, 0.10467069989791614]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__hem,top5__all__hard__ds,hierarchical_minus_ds,-0.000410666517247138,"[-0.004405353790048835, 0.003568343411714943]",0.8383161683831617,10000,1.0
pb_common_gate_f1,selected__all__soft__equal,selected__all__hard__equal,soft_minus_binary,0.005644542101010508,"[-0.0023401355546065596, 0.013837332362974344]",0.1730826917308269,10000,1.0
pb_common_gate_f1,selected__all__soft__spectral,selected__all__hard__spectral,soft_minus_binary,0.008112290235023911,"[-1.5011236059961303e-05, 0.01633697059884237]",0.051994800519948,10000,1.0
pb_common_gate_f1,selected__all__soft__continuous_lsml,selected__all__hard__continuous_lsml,soft_minus_binary,0.008825243984242614,"[0.000213361396769607, 0.017448893893575623]",0.044295570442955706,10000,1.0
pb_common_gate_f1,selected__all__hard__continuous_lsml,selected__all__hard__binary_lsml,continuous_core_bridge,0.012759617736209206,"[-0.00018034715353107682, 0.0257569535222779]",0.05449455054494551,10000,1.0
pb_common_gate_f1,selected__all__hard__equal,ct7,new_minus_ct7,-0.03624816501872219,"[-0.04989548072962472, -0.02281449584806621]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__equal,mindgap,new_minus_mindgap,0.10589339892812605,"[0.08642015954629108, 0.12545096980284157]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__equal,top5__all__hard__equal,selected_minus_top5,0.11627414599977925,"[0.09806363263628842, 0.134890925582355]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__spectral,selected__all__hard__equal,learned_minus_equal,-0.0019376394693108034,"[-0.007082276772116176, 0.003361255050406279]",0.46355364463553644,10000,1.0
pb_common_gate_f1,selected__all__hard__spectral,ct7,new_minus_ct7,-0.03818580448803299,"[-0.05165128973134373, -0.02508663732408299]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__spectral,mindgap,new_minus_mindgap,0.10395575945881524,"[0.08430044882799421, 0.12339366738465608]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__spectral,top5__all__hard__spectral,selected_minus_top5,0.10965667872314389,"[0.09169709314530922, 0.12835456168433035]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__binary_lsml,selected__all__hard__equal,learned_minus_equal,-0.014089267929423444,"[-0.026892318724648208, -0.0013933165684561787]",0.031996800319968,10000,1.0
pb_common_gate_f1,selected__all__hard__binary_lsml,ct7,new_minus_ct7,-0.05033743294814563,"[-0.06686950421312829, -0.033941467294655685]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__binary_lsml,mindgap,new_minus_mindgap,0.0918041309987026,"[0.07161466694261738, 0.11195425040360536]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__binary_lsml,top5__all__hard__binary_lsml,selected_minus_top5,0.007782622484351742,"[-0.007688312040757711, 0.023530674565224386]",0.32956704329567044,10000,1.0
pb_common_gate_f1,selected__all__soft__equal,ct7,new_minus_ct7,-0.03060362291771168,"[-0.04351095001173611, -0.01785299010936096]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__soft__equal,mindgap,new_minus_mindgap,0.11153794102913656,"[0.09260774986458706, 0.13045146772882055]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__soft__equal,top5__all__soft__equal,selected_minus_top5,0.028847903610163872,"[0.017335045056180057, 0.04064638627266657]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__soft__spectral,selected__all__soft__equal,learned_minus_equal,0.0005301086647025999,"[-0.004080652269663228, 0.005308715728534846]",0.817018298170183,10000,1.0
pb_common_gate_f1,selected__all__soft__spectral,ct7,new_minus_ct7,-0.03007351425300908,"[-0.04336546900531209, -0.017153461823220844]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__soft__spectral,mindgap,new_minus_mindgap,0.11206804969383916,"[0.0928369688599919, 0.13135482753702743]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__soft__spectral,top5__all__soft__spectral,selected_minus_top5,0.08002300486186215,"[0.0636032307956231, 0.09676433325058742]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__soft__continuous_lsml,selected__all__soft__equal,learned_minus_equal,0.0018510516900178686,"[-0.0026567040708680737, 0.006287768823517553]",0.41805819418058193,10000,1.0
pb_common_gate_f1,selected__all__soft__continuous_lsml,ct7,new_minus_ct7,-0.028752571227693813,"[-0.041507362018872083, -0.016198533770398028]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__soft__continuous_lsml,mindgap,new_minus_mindgap,0.11338899271915442,"[0.09426239519962142, 0.1324310127550302]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__soft__continuous_lsml,top5__all__soft__continuous_lsml,selected_minus_top5,0.08467402496539722,"[0.0682755631185597, 0.10109634388582568]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__continuous_lsml,selected__all__hard__equal,learned_minus_equal,-0.001329650193214238,"[-0.006323763141294605, 0.0035342198585231687]",0.6044395560443956,10000,1.0
pb_common_gate_f1,selected__all__hard__continuous_lsml,ct7,new_minus_ct7,-0.03757781521193643,"[-0.050994029007627166, -0.024236267861149945]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__continuous_lsml,mindgap,new_minus_mindgap,0.10456374873491181,"[0.08479189900325082, 0.12416290488287669]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,selected__all__hard__continuous_lsml,top5__all__hard__continuous_lsml,selected_minus_top5,0.16382743666647298,"[0.14096560319948398, 0.18691588386247865]",9.999000099990002e-05,10000,0.0327967203279672
