locator,variant,scope,n_clean,n_erroneous,argmax_sla,argmax_early,argmax_late,false_alarm_budget,false_alarm,theta,detected,exact,early_stop,no_stop,mean_delay_steps,median_delay_steps,mean_delay_tokens
q15_VE1__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.3526570048309179,0.28019323671497587,0.3671497584541063,0.3,0.24870466321243523,1.7314819343143175,0.24154589371980675,0.10144927536231885,0.0966183574879227,0.6618357487922706,1.24,1.0,89.76
q15_VE1__page_wmax,offline,cell=pb_math_q4,406,594,0.25084175084175087,0.26936026936026936,0.4797979797979798,0.05,0.04926108374384237,2.3224303474942958,0.07744107744107744,0.008417508417508417,0.015151515151515152,0.9074074074074074,4.956521739130435,4.0,389.2391304347826
q15_VE1__page_wmax,offline,cell=pb_math_q4,406,594,0.25084175084175087,0.26936026936026936,0.4797979797979798,0.1,0.0960591133004926,2.1664372256556326,0.12794612794612795,0.025252525252525252,0.03535353535353535,0.8367003367003367,3.9078947368421053,3.0,328.9605263157895
q15_VE1__page_wmax,offline,cell=pb_math_q4,406,594,0.25084175084175087,0.26936026936026936,0.4797979797979798,0.2,0.1625615763546798,1.9864084831767281,0.19528619528619529,0.03872053872053872,0.07744107744107744,0.7272727272727273,3.5172413793103448,2.5,327.6034482758621
q15_VE1__page_wmax,offline,cell=pb_math_q4,406,594,0.25084175084175087,0.26936026936026936,0.4797979797979798,0.3,0.28078817733990147,1.8090357774277763,0.2558922558922559,0.06228956228956229,0.1111111111111111,0.632996632996633,2.986842105263158,2.0,277.67105263157896
q15_VE1__page_wmax,offline,cell=pb_math_q8,406,594,0.2255892255892256,0.24074074074074073,0.5336700336700336,0.05,0.046798029556650245,2.3224303474942958,0.07575757575757576,0.011784511784511785,0.015151515151515152,0.9090909090909091,4.711111111111111,4.0,393.3333333333333
q15_VE1__page_wmax,offline,cell=pb_math_q8,406,594,0.2255892255892256,0.24074074074074073,0.5336700336700336,0.1,0.09852216748768473,2.1664372256556326,0.13131313131313133,0.030303030303030304,0.030303030303030304,0.8383838383838383,3.576923076923077,3.0,323.11538461538464
q15_VE1__page_wmax,offline,cell=pb_math_q8,406,594,0.2255892255892256,0.24074074074074073,0.5336700336700336,0.2,0.19704433497536947,1.9864084831767281,0.19865319865319866,0.04377104377104377,0.04882154882154882,0.7525252525252525,3.610169491525424,3.0,319.9237288135593
q15_VE1__page_wmax,offline,cell=pb_math_q8,406,594,0.2255892255892256,0.24074074074074073,0.5336700336700336,0.3,0.27832512315270935,1.8556171127157446,0.24579124579124578,0.05555555555555555,0.07744107744107744,0.6767676767676768,3.328767123287671,2.0,294.7054794520548
q15_VE1__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.25416036308623297,0.27382753403933435,0.4720121028744327,0.05,0.04424778761061947,2.6392233663777236,0.04387291981845688,0.012102874432677761,0.01664145234493192,0.9394856278366112,3.6206896551724137,1.0,272.62068965517244
q15_VE1__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.25416036308623297,0.27382753403933435,0.4720121028744327,0.1,0.0943952802359882,2.4501761672381095,0.08472012102874432,0.02723146747352496,0.024205748865355523,0.8910741301059002,3.4285714285714284,1.0,263.75
q15_VE1__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.25416036308623297,0.27382753403933435,0.4720121028744327,0.2,0.17404129793510326,2.3224303474942958,0.12708018154311648,0.04084720121028744,0.037821482602118005,0.8350983358547656,3.1785714285714284,1.0,250.60714285714286
q15_VE1__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.25416036308623297,0.27382753403933435,0.4720121028744327,0.3,0.25958702064896755,2.1664372256556326,0.18910741301059,0.06656580937972768,0.060514372163388806,0.7503782148260212,2.792,1.0,236.128
q15_VE1__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.26021180030257185,0.2526475037821483,0.48714069591527986,0.1,0.05309734513274336,2.6392233663777236,0.048411497730711045,0.012102874432677761,0.015128593040847202,0.9364599092284418,5.125,2.0,363.71875
q15_VE1__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.26021180030257185,0.2526475037821483,0.48714069591527986,0.2,0.16519174041297935,2.3224303474942958,0.11800302571860817,0.030257186081694403,0.03479576399394856,0.8472012102874432,3.6923076923076925,2.0,286.6794871794872
q15_VE1__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.26021180030257185,0.2526475037821483,0.48714069591527986,0.3,0.2890855457227139,2.041958610313519,0.25113464447806355,0.07564296520423601,0.08169440242057488,0.6671709531013615,2.783132530120482,1.0,240.59036144578315
q15_VE1__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.2015810276679842,0.22266139657444006,0.5757575757575758,0.05,0.02074688796680498,2.6392233663777236,0.04743083003952569,0.00922266139657444,0.014492753623188406,0.9380764163372859,4.027777777777778,3.0,314.27777777777777
q15_VE1__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.2015810276679842,0.22266139657444006,0.5757575757575758,0.1,0.0954356846473029,2.3224303474942958,0.10540184453227931,0.022397891963109356,0.03557312252964427,0.8590250329380764,3.6625,3.0,314.4
q15_VE1__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.2015810276679842,0.22266139657444006,0.5757575757575758,0.2,0.17427385892116182,2.101165144235999,0.18050065876152832,0.03557312252964427,0.05533596837944664,0.764163372859025,3.3503649635036497,3.0,311.54744525547443
q15_VE1__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.2015810276679842,0.22266139657444006,0.5757575757575758,0.3,0.27385892116182575,1.9428114965118897,0.28063241106719367,0.05533596837944664,0.08036890645586298,0.6389986824769434,3.1502347417840375,2.0,299.94835680751174
q15_VE1__page_wmax,offline,cell=pb_omnimath_q8,241,759,0.22134387351778656,0.19104084321475626,0.5876152832674572,0.05,0.016597510373443983,2.6392233663777236,0.043478260869565216,0.00922266139657444,0.010540184453227932,0.9459815546772069,3.8181818181818183,3.0,287.3939393939394
q15_VE1__page_wmax,offline,cell=pb_omnimath_q8,241,759,0.22134387351778656,0.19104084321475626,0.5876152832674572,0.1,0.08713692946058091,2.3224303474942958,0.1067193675889328,0.021080368906455864,0.03293807641633729,0.8603425559947299,3.876543209876543,3.0,312.0617283950617
q15_VE1__page_wmax,offline,cell=pb_omnimath_q8,241,759,0.22134387351778656,0.19104084321475626,0.5876152832674572,0.2,0.17012448132780084,2.1664372256556326,0.1686429512516469,0.03689064558629776,0.04479578392621871,0.7865612648221344,3.390625,3.0,297.078125
q15_VE1__page_wmax,offline,cell=pb_omnimath_q8,241,759,0.22134387351778656,0.19104084321475626,0.5876152832674572,0.3,0.27385892116182575,1.9864084831767281,0.2608695652173913,0.05665349143610013,0.06851119894598155,0.6706192358366272,3.0656565656565657,2.0,291.0959595959596
chosen_surprisal__page_wmax,offline,macro8_all,2358,4442,0.12922107158937415,0.8586222422332283,0.012156686177397569,0.05,0.027989821882951654,3.354369796749208,0.004502476361999099,0.004502476361999099,0.0384961728950923,0.9570013507429086,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,macro8_all,2358,4442,0.12922107158937415,0.8586222422332283,0.012156686177397569,0.1,0.09626802374893978,2.9209605204766906,0.00810445745159838,0.007879333633498424,0.11368752814047726,0.8782080144079244,0.1388888888888889,0.0,8.833333333333334
chosen_surprisal__page_wmax,offline,macro8_all,2358,4442,0.12922107158937415,0.8586222422332283,0.012156686177397569,0.2,0.19338422391857507,2.5987309191023953,0.018009905447996397,0.017109410175596577,0.22264745610085548,0.7593426384511481,0.1875,0.0,14.125
chosen_surprisal__page_wmax,offline,macro8_all,2358,4442,0.12922107158937415,0.8586222422332283,0.012156686177397569,0.3,0.28965224766751485,2.398913997898099,0.0270148581719946,0.025213867627194957,0.33273300315173343,0.640252138676272,0.225,0.0,21.2
chosen_surprisal__page_wmax,offline,steps_2_to_5,950,1312,0.23094512195121952,0.7545731707317073,0.014481707317073171,0.05,0.04,1.9855078289851689,0.013719512195121951,0.013719512195121951,0.04344512195121951,0.9428353658536586,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,steps_2_to_5,950,1312,0.23094512195121952,0.7545731707317073,0.014481707317073171,0.1,0.04,1.9855078289851689,0.013719512195121951,0.013719512195121951,0.04344512195121951,0.9428353658536586,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,steps_2_to_5,950,1312,0.23094512195121952,0.7545731707317073,0.014481707317073171,0.2,0.13578947368421052,1.9637208826771584,0.026676829268292682,0.026676829268292682,0.10823170731707317,0.8650914634146342,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,steps_2_to_5,950,1312,0.23094512195121952,0.7545731707317073,0.014481707317073171,0.3,0.2326315789473684,1.9306448713214117,0.039634146341463415,0.039634146341463415,0.16844512195121952,0.791920731707317,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,steps_6_to_10,1124,2308,0.09402079722703639,0.8990467937608319,0.006932409012131715,0.05,0.04804270462633452,2.799387919923032,0.0034662045060658577,0.0034662045060658577,0.048960138648180246,0.9475736568457539,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,steps_6_to_10,1124,2308,0.09402079722703639,0.8990467937608319,0.006932409012131715,0.1,0.099644128113879,2.692702104154945,0.006932409012131715,0.006932409012131715,0.10138648180242635,0.891681109185442,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,steps_6_to_10,1124,2308,0.09402079722703639,0.8990467937608319,0.006932409012131715,0.2,0.1699288256227758,2.5987309191023953,0.012131715771230503,0.012131715771230503,0.15294627383015597,0.8349220103986135,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,steps_6_to_10,1124,2308,0.09402079722703639,0.8990467937608319,0.006932409012131715,0.3,0.29537366548042704,2.4555682017258924,0.021663778162911613,0.021663778162911613,0.2837954939341421,0.6945407279029463,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,steps_11_plus,284,822,0.06569343065693431,0.9111922141119222,0.023114355231143552,0.3,0.2323943661971831,3.354369796749208,0.024330900243309004,0.024330900243309004,0.20802919708029197,0.767639902676399,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_gsm8k_q4,193,207,0.19806763285024154,0.7971014492753623,0.004830917874396135,0.05,0.046632124352331605,2.398913997898099,0.004830917874396135,0.004830917874396135,0.04830917874396135,0.9468599033816425,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_gsm8k_q4,193,207,0.19806763285024154,0.7971014492753623,0.004830917874396135,0.1,0.09844559585492228,2.2850374233833026,0.00966183574879227,0.00966183574879227,0.11594202898550725,0.8743961352657005,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_gsm8k_q4,193,207,0.19806763285024154,0.7971014492753623,0.004830917874396135,0.2,0.18652849740932642,2.1538955098732924,0.014492753623188406,0.014492753623188406,0.19806763285024154,0.7874396135265701,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_gsm8k_q4,193,207,0.19806763285024154,0.7971014492753623,0.004830917874396135,0.3,0.27979274611398963,2.0423218596887756,0.01932367149758454,0.01932367149758454,0.2753623188405797,0.7053140096618358,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.1932367149758454,0.8019323671497585,0.004830917874396135,0.05,0.04145077720207254,2.4555682017258924,0.004830917874396135,0.004830917874396135,0.028985507246376812,0.966183574879227,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.1932367149758454,0.8019323671497585,0.004830917874396135,0.1,0.09844559585492228,2.2850374233833026,0.00966183574879227,0.00966183574879227,0.10144927536231885,0.8888888888888888,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.1932367149758454,0.8019323671497585,0.004830917874396135,0.2,0.17616580310880828,2.1888544696115857,0.014492753623188406,0.014492753623188406,0.17391304347826086,0.8115942028985508,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.1932367149758454,0.8019323671497585,0.004830917874396135,0.3,0.29533678756476683,2.0423218596887756,0.014492753623188406,0.014492753623188406,0.28019323671497587,0.7053140096618358,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_math_q4,406,594,0.19865319865319866,0.765993265993266,0.03535353535353535,0.05,0.03694581280788178,3.077766714974496,0.003367003367003367,0.003367003367003367,0.04040404040404041,0.9562289562289562,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_math_q4,406,594,0.19865319865319866,0.765993265993266,0.03535353535353535,0.1,0.08620689655172414,2.692702104154945,0.015151515151515152,0.015151515151515152,0.1111111111111111,0.8737373737373737,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_math_q4,406,594,0.19865319865319866,0.765993265993266,0.03535353535353535,0.2,0.19704433497536947,2.398913997898099,0.026936026936026935,0.026936026936026935,0.21043771043771045,0.7626262626262627,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_math_q4,406,594,0.19865319865319866,0.765993265993266,0.03535353535353535,0.3,0.270935960591133,2.2219345696642576,0.03872053872053872,0.03872053872053872,0.29797979797979796,0.6632996632996633,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_math_q8,406,594,0.19528619528619529,0.7912457912457912,0.013468013468013467,0.05,0.034482758620689655,3.077766714974496,0.006734006734006734,0.006734006734006734,0.05555555555555555,0.9377104377104377,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_math_q8,406,594,0.19528619528619529,0.7912457912457912,0.013468013468013467,0.1,0.08374384236453201,2.692702104154945,0.016835016835016835,0.016835016835016835,0.13636363636363635,0.8468013468013468,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_math_q8,406,594,0.19528619528619529,0.7912457912457912,0.013468013468013467,0.2,0.1748768472906404,2.4555682017258924,0.026936026936026935,0.026936026936026935,0.22053872053872053,0.7525252525252525,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_math_q8,406,594,0.19528619528619529,0.7912457912457912,0.013468013468013467,0.3,0.2832512315270936,2.2219345696642576,0.04377104377104377,0.04377104377104377,0.3282828282828283,0.6279461279461279,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.08018154311649017,0.913767019667171,0.006051437216338881,0.1,0.06784660766961652,3.354369796749208,0.0045385779122541605,0.0045385779122541605,0.05597579425113464,0.9394856278366112,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.08018154311649017,0.913767019667171,0.006051437216338881,0.2,0.168141592920354,2.9209605204766906,0.009077155824508321,0.009077155824508321,0.15431164901664146,0.8366111951588502,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.08018154311649017,0.913767019667171,0.006051437216338881,0.3,0.2831858407079646,2.692702104154945,0.015128593040847202,0.01361573373676248,0.2723146747352496,0.7125567322239031,0.1,0.0,13.4
chosen_surprisal__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.07715582450832073,0.9152798789712556,0.007564296520423601,0.1,0.07964601769911504,3.354369796749208,0.0045385779122541605,0.0045385779122541605,0.07110438729198185,0.924357034795764,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.07715582450832073,0.9152798789712556,0.007564296520423601,0.2,0.1887905604719764,2.9209605204766906,0.009077155824508321,0.009077155824508321,0.18910741301059,0.8018154311649016,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.07715582450832073,0.9152798789712556,0.007564296520423601,0.3,0.23893805309734514,2.799387919923032,0.009077155824508321,0.009077155824508321,0.2405446293494705,0.7503782148260212,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.10276679841897234,0.8853754940711462,0.011857707509881422,0.05,0.02074688796680498,3.354369796749208,0.006587615283267457,0.006587615283267457,0.03689064558629776,0.9565217391304348,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.10276679841897234,0.8853754940711462,0.011857707509881422,0.1,0.05394190871369295,3.077766714974496,0.007905138339920948,0.007905138339920948,0.06324110671936758,0.9288537549407114,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.10276679841897234,0.8853754940711462,0.011857707509881422,0.2,0.1908713692946058,2.692702104154945,0.014492753623188406,0.013175230566534914,0.18840579710144928,0.7971014492753623,0.45454545454545453,0.0,28.90909090909091
chosen_surprisal__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.10276679841897234,0.8853754940711462,0.011857707509881422,0.3,0.2697095435684647,2.534692650908527,0.019762845849802372,0.01844532279314888,0.27009222661396576,0.7101449275362319,0.3333333333333333,0.0,21.2
chosen_surprisal__page_wmax,offline,cell=pb_omnimath_q8,241,759,0.10144927536231885,0.8919631093544137,0.006587615283267457,0.05,0.024896265560165973,3.354369796749208,0.007905138339920948,0.007905138339920948,0.043478260869565216,0.9486166007905138,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_omnimath_q8,241,759,0.10144927536231885,0.8919631093544137,0.006587615283267457,0.1,0.07053941908713693,3.077766714974496,0.007905138339920948,0.007905138339920948,0.08432147562582346,0.9077733860342556,0.0,0.0,0.0
chosen_surprisal__page_wmax,offline,cell=pb_omnimath_q8,241,759,0.10144927536231885,0.8919631093544137,0.006587615283267457,0.2,0.1991701244813278,2.692702104154945,0.019762845849802372,0.01844532279314888,0.22397891963109354,0.7562582345191041,0.3333333333333333,0.0,21.2
chosen_surprisal__page_wmax,offline,cell=pb_omnimath_q8,241,759,0.10144927536231885,0.8919631093544137,0.006587615283267457,0.3,0.29045643153526973,2.534692650908527,0.026350461133069828,0.025032938076416336,0.31357048748353095,0.6600790513833992,0.25,0.0,15.9
logprob_margin__page_wmax,offline,macro8_all,2358,4442,0.24561008554705088,0.24245835209365152,0.5119315623592976,0.05,0.03265479219677693,2.6213626284075984,0.03084196307969383,0.00495272399819901,0.009230076542098155,0.959927960378208,5.102189781021898,4.0,377.2992700729927
logprob_margin__page_wmax,offline,macro8_all,2358,4442,0.24561008554705088,0.24245835209365152,0.5119315623592976,0.1,0.0818490245971162,2.289706760161936,0.09927960378208014,0.02363800090049527,0.025438991445294913,0.875281404772625,3.8480725623582765,3.0,316.05442176870747
logprob_margin__page_wmax,offline,macro8_all,2358,4442,0.24561008554705088,0.24245835209365152,0.5119315623592976,0.2,0.19804919423240033,1.9838437992463713,0.20643854119765873,0.050877982890589826,0.06461053579468708,0.7289509230076542,3.050163576881134,2.0,276.1374045801527
logprob_margin__page_wmax,offline,macro8_all,2358,4442,0.24561008554705088,0.24245835209365152,0.5119315623592976,0.3,0.2989821882951654,1.8568003847334216,0.2789284106258442,0.07294011706438541,0.08869878433138226,0.6323728050427735,2.741727199354318,2.0,257.7465698143664
logprob_margin__page_wmax,offline,steps_2_to_5,950,1312,0.37652439024390244,0.20655487804878048,0.4169207317073171,0.05,0.04105263157894737,1.8968796202200469,0.028201219512195123,0.007621951219512195,0.005335365853658537,0.9664634146341463,1.1891891891891893,1.0,156.54054054054055
logprob_margin__page_wmax,offline,steps_2_to_5,950,1312,0.37652439024390244,0.20655487804878048,0.4169207317073171,0.1,0.08315789473684211,1.8214180297258957,0.06326219512195122,0.025914634146341462,0.01753048780487805,0.9192073170731707,1.0,1.0,120.01204819277109
logprob_margin__page_wmax,offline,steps_2_to_5,950,1312,0.37652439024390244,0.20655487804878048,0.4169207317073171,0.2,0.18947368421052632,1.6865559939207162,0.1448170731707317,0.06021341463414634,0.0350609756097561,0.8201219512195121,0.9947368421052631,1.0,112.08947368421053
logprob_margin__page_wmax,offline,steps_2_to_5,950,1312,0.37652439024390244,0.20655487804878048,0.4169207317073171,0.3,0.28842105263157897,1.5943241289243215,0.21875,0.10442073170731707,0.053353658536585365,0.7278963414634146,0.8362369337979094,1.0,98.01393728222996
logprob_margin__page_wmax,offline,steps_6_to_10,1124,2308,0.20623916811091855,0.26429809358752165,0.5294627383015598,0.05,0.03469750889679715,2.418085740872457,0.03552859618717504,0.009532062391681109,0.010398613518197574,0.9540727902946274,2.768292682926829,2.0,250.890243902439
logprob_margin__page_wmax,offline,steps_6_to_10,1124,2308,0.20623916811091855,0.26429809358752165,0.5294627383015598,0.1,0.09074733096085409,2.188139835158336,0.10398613518197573,0.03292894280762565,0.028162911611785094,0.8678509532062392,2.279166666666667,1.5,232.075
logprob_margin__page_wmax,offline,steps_6_to_10,1124,2308,0.20623916811091855,0.26429809358752165,0.5294627383015598,0.2,0.19306049822064056,2.039468106030743,0.17937608318890816,0.04982668977469671,0.05632582322357019,0.7642980935875217,2.2753623188405796,1.0,239.02657004830917
logprob_margin__page_wmax,offline,steps_6_to_10,1124,2308,0.20623916811091855,0.26429809358752165,0.5294627383015598,0.3,0.28558718861209964,1.9391284474625465,0.24610051993067592,0.07452339688041594,0.0779896013864818,0.6759098786828422,2.132042253521127,1.0,233.6056338028169
logprob_margin__page_wmax,offline,steps_11_plus,284,822,0.14720194647201945,0.2384428223844282,0.6143552311435523,0.3,0.22535211267605634,2.6213626284075984,0.14720194647201945,0.023114355231143552,0.0364963503649635,0.816301703163017,5.371900826446281,4.0,397.25619834710744
logprob_margin__page_wmax,offline,cell=pb_gsm8k_q4,193,207,0.3671497584541063,0.2753623188405797,0.357487922705314,0.05,0.04145077720207254,2.039468106030743,0.06280193236714976,0.033816425120772944,0.00966183574879227,0.927536231884058,1.1538461538461537,0.0,79.23076923076923
logprob_margin__page_wmax,offline,cell=pb_gsm8k_q4,193,207,0.3671497584541063,0.2753623188405797,0.357487922705314,0.1,0.09326424870466321,1.8968796202200469,0.11594202898550725,0.057971014492753624,0.057971014492753624,0.8260869565217391,1.2083333333333333,0.5,76.91666666666667
logprob_margin__page_wmax,offline,cell=pb_gsm8k_q4,193,207,0.3671497584541063,0.2753623188405797,0.357487922705314,0.2,0.18652849740932642,1.7490687466605181,0.18840579710144928,0.08695652173913043,0.10144927536231885,0.7101449275362319,1.2564102564102564,1.0,82.1025641025641
logprob_margin__page_wmax,offline,cell=pb_gsm8k_q4,193,207,0.3671497584541063,0.2753623188405797,0.357487922705314,0.3,0.27979274611398963,1.6550694566991555,0.2463768115942029,0.0966183574879227,0.14009661835748793,0.6135265700483091,1.2549019607843137,1.0,84.72549019607843
logprob_margin__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.36231884057971014,0.3140096618357488,0.32367149758454106,0.05,0.046632124352331605,1.9838437992463713,0.06280193236714976,0.028985507246376812,0.028985507246376812,0.9082125603864735,1.5384615384615385,1.0,105.61538461538461
logprob_margin__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.36231884057971014,0.3140096618357488,0.32367149758454106,0.1,0.08808290155440414,1.8968796202200469,0.10144927536231885,0.043478260869565216,0.03864734299516908,0.8599033816425121,1.3333333333333333,1.0,91.66666666666667
logprob_margin__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.36231884057971014,0.3140096618357488,0.32367149758454106,0.2,0.16580310880829016,1.7490687466605181,0.18357487922705315,0.07246376811594203,0.09178743961352658,0.7246376811594203,1.2894736842105263,1.0,91.47368421052632
logprob_margin__page_wmax,offline,cell=pb_gsm8k_q8,193,207,0.36231884057971014,0.3140096618357488,0.32367149758454106,0.3,0.29015544041450775,1.6217815369087876,0.2753623188405797,0.1111111111111111,0.15458937198067632,0.5700483091787439,1.2280701754385965,1.0,87.0
logprob_margin__page_wmax,offline,cell=pb_math_q4,406,594,0.2542087542087542,0.24074074074074073,0.5050505050505051,0.05,0.04433497536945813,2.289706760161936,0.07744107744107744,0.013468013468013467,0.016835016835016835,0.9057239057239057,4.586956521739131,4.0,365.69565217391306
logprob_margin__page_wmax,offline,cell=pb_math_q4,406,594,0.2542087542087542,0.24074074074074073,0.5050505050505051,0.1,0.09113300492610837,2.1127348784703748,0.12962962962962962,0.026936026936026935,0.02861952861952862,0.8417508417508418,3.896103896103896,3.0,327.46753246753246
logprob_margin__page_wmax,offline,cell=pb_math_q4,406,594,0.2542087542087542,0.24074074074074073,0.5050505050505051,0.2,0.1625615763546798,1.9391284474625465,0.1835016835016835,0.04377104377104377,0.050505050505050504,0.765993265993266,3.220183486238532,2.0,282.4403669724771
logprob_margin__page_wmax,offline,cell=pb_math_q4,406,594,0.2542087542087542,0.24074074074074073,0.5050505050505051,0.3,0.29064039408866993,1.78303942731471,0.2777777777777778,0.0707070707070707,0.08754208754208755,0.6346801346801347,2.7393939393939393,2.0,249.33333333333334
logprob_margin__page_wmax,offline,cell=pb_math_q8,406,594,0.24579124579124578,0.2255892255892256,0.5286195286195287,0.05,0.046798029556650245,2.289706760161936,0.08417508417508418,0.021885521885521887,0.013468013468013467,0.9023569023569024,4.38,4.0,344.6
logprob_margin__page_wmax,offline,cell=pb_math_q8,406,594,0.24579124579124578,0.2255892255892256,0.5286195286195287,0.1,0.08866995073891626,2.1127348784703748,0.13804713804713806,0.02861952861952862,0.030303030303030304,0.8316498316498316,4.2073170731707314,4.0,362.1585365853659
logprob_margin__page_wmax,offline,cell=pb_math_q8,406,594,0.24579124579124578,0.2255892255892256,0.5286195286195287,0.2,0.16748768472906403,1.9391284474625465,0.18855218855218855,0.03535353535353535,0.05218855218855219,0.7592592592592593,3.7589285714285716,3.0,347.74107142857144
logprob_margin__page_wmax,offline,cell=pb_math_q8,406,594,0.24579124579124578,0.2255892255892256,0.5286195286195287,0.3,0.2857142857142857,1.78303942731471,0.26936026936026936,0.06060606060606061,0.08417508417508418,0.6464646464646465,3.05,2.0,277.85625
logprob_margin__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.2526475037821483,0.26777609682299547,0.4795763993948563,0.1,0.0855457227138643,2.6213626284075984,0.04236006051437216,0.009077155824508321,0.019667170953101363,0.9379727685325264,4.464285714285714,3.0,346.60714285714283
logprob_margin__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.2526475037821483,0.26777609682299547,0.4795763993948563,0.2,0.1976401179941003,2.188139835158336,0.1588502269288956,0.048411497730711045,0.0680786686838124,0.773071104387292,2.857142857142857,1.0,245.74285714285713
logprob_margin__page_wmax,offline,cell=pb_olympiadbench_q4,339,661,0.2526475037821483,0.26777609682299547,0.4795763993948563,0.3,0.2949852507374631,2.039468106030743,0.20726172465960666,0.06354009077155824,0.09379727685325265,0.6989409984871406,2.5985401459854014,1.0,224.62773722627736
logprob_margin__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.2481089258698941,0.2556732223903177,0.4962178517397882,0.1,0.07079646017699115,2.6213626284075984,0.049924357034795766,0.01059001512859304,0.015128593040847202,0.9349470499243571,4.393939393939394,2.0,329.72727272727275
logprob_margin__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.2481089258698941,0.2556732223903177,0.4962178517397882,0.2,0.1887905604719764,2.188139835158336,0.16187594553706505,0.05143721633888049,0.0529500756429652,0.7851739788199698,2.9813084112149535,1.0,248.4018691588785
logprob_margin__page_wmax,offline,cell=pb_olympiadbench_q8,339,661,0.2481089258698941,0.2556732223903177,0.4962178517397882,0.3,0.2713864306784661,2.039468106030743,0.21482602118003025,0.059001512859304085,0.0832072617246596,0.7019667170953101,2.6267605633802815,1.0,228.1056338028169
logprob_margin__page_wmax,offline,cell=pb_omnimath_q4,241,759,0.20948616600790515,0.21870882740447958,0.5718050065876152,0.05,0.03734439834024896,2.6213626284075984,0.03689064558629776,0.006587615283267457,0.006587615283267457,0.9565217391304348,5.071428571428571,3.5,373.82142857142856
