cell,feature,n,weak_cell,stability,sign_correct,oracle_single_auroc,abs_rho,headroom_pp,is_candidate
se_squad_v2_llama8b,varentropy,2933,False,1.0,1,0.7495936883173848,0.13695088294008984,,
se_squad_v2_llama8b,renyi_entropy_2,2933,False,1.0,1,0.7404407096602912,0.1479449807845784,,
se_squad_v2_llama8b,topk_tail_mass,2933,False,1.0,1,0.7733161728209804,0.14024261738303823,,
seiclr_triviaqa_opt30b,epr,5000,True,1.0,1,0.8040768937376669,0.15773569765020903,,
seiclr_triviaqa_opt30b,trace_length,5000,True,1.0,1,0.5207526936702609,0.08771026925541928,,
seiclr_triviaqa_opt30b,rpdi,5000,True,1.0,1,0.5387360621216448,0.047874180984436,8.61,1
seiclr_triviaqa_opt30b,sw_var_peak,5000,True,1.0,1,0.7147174540570997,0.13986708155637861,,
seiclr_triviaqa_opt30b,cusum_max,5000,True,1.0,1,0.7114265839784506,0.17320395164533706,,
seiclr_triviaqa_opt30b,epr_spilled,5000,True,1.0,1,0.7915953532258438,0.1811560516033432,,
seiclr_triviaqa_opt30b,sw_var_peak_spilled,5000,True,1.0,1,0.7008061071962417,0.11962051308681154,,
seiclr_triviaqa_opt30b,cusum_max_spilled,5000,True,1.0,1,0.7008641548898992,0.1858908959111899,,
seiclr_triviaqa_opt30b,min_spilled,5000,True,1.0,1,0.5828863178530908,0.07309222481109447,,
seiclr_triviaqa_opt30b,epr_energy,5000,True,1.0,1,0.6632793988252819,0.07003266609833508,,
seiclr_triviaqa_opt30b,min_energy,5000,True,1.0,1,0.6738169847873237,0.12965238300936044,,
seiclr_triviaqa_opt30b,sw_var_peak_energy,5000,True,0.986,1,0.5438136273473138,0.014967345918356178,,
seiclr_triviaqa_opt30b,cusum_max_energy,5000,True,1.0,1,0.5434291618749181,0.0791088258912059,,
seiclr_triviaqa_opt30b,mean_top1_logprob,5000,True,1.0,1,0.7956109350920659,0.29131274369942844,,
seiclr_triviaqa_opt30b,logprob_margin,5000,True,1.0,1,0.6742188967272035,0.1507969784162338,,
seiclr_triviaqa_opt30b,mean_logprob_entropy,5000,True,1.0,1,0.8084526607390484,0.1644207363084289,,
seiclr_triviaqa_opt30b,varentropy,5000,True,1.0,1,0.7749880849470914,0.07837293294971895,,
seiclr_triviaqa_opt30b,renyi_entropy_2,5000,True,1.0,1,0.8025726384075701,0.16183832796685607,,
seiclr_triviaqa_opt30b,topk_tail_mass,5000,True,1.0,1,0.8258314327135576,0.15938868165688497,,
semenergy_triviaqa_qwen3_8b,epr,4392,False,1.0,1,0.7813451005525339,0.12824056623252278,,
semenergy_triviaqa_qwen3_8b,trace_length,4392,False,1.0,1,0.6014440529242238,0.13297057109987337,,
semenergy_triviaqa_qwen3_8b,spectral_entropy,4392,False,1.0,1,0.5512845770126924,0.11077516994095926,6.6,1
semenergy_triviaqa_qwen3_8b,low_band_power,4392,False,1.0,1,0.6267598667667496,0.06149479238262421,,
semenergy_triviaqa_qwen3_8b,high_band_power,4392,False,1.0,1,0.5993330856199028,0.048215739575308295,,
semenergy_triviaqa_qwen3_8b,hl_ratio,4392,False,1.0,1,0.6339422054641592,0.13575345150393964,,
semenergy_triviaqa_qwen3_8b,dominant_freq,4392,False,1.0,1,0.6322996492943077,0.06868007818749672,,
semenergy_triviaqa_qwen3_8b,spectral_centroid,4392,False,1.0,1,0.6776984346672451,0.12482282604892621,,
semenergy_triviaqa_qwen3_8b,rpdi,4392,False,1.0,0,0.5567450787737022,0.019593105585404308,10.61,1
semenergy_triviaqa_qwen3_8b,sw_var_peak,4392,False,1.0,1,0.7939350525310411,0.17183073639429575,,
semenergy_triviaqa_qwen3_8b,pe_mean,4392,False,0.96,1,0.5215534583039277,0.00835801407426887,10.37,1
semenergy_triviaqa_qwen3_8b,hurst_exponent,4392,False,1.0,1,0.643781229140742,0.07762874617866541,2.17,0
semenergy_triviaqa_qwen3_8b,cusum_max,4392,False,1.0,1,0.7912409611613604,0.20733341284948748,,
semenergy_triviaqa_qwen3_8b,cusum_shift_idx,4392,False,0.996,1,0.555488016239361,0.012218312648389504,6.38,1
semenergy_triviaqa_qwen3_8b,epr_spilled,4392,False,1.0,1,0.7524783811844193,0.13729649368076596,,
semenergy_triviaqa_qwen3_8b,sw_var_peak_spilled,4392,False,1.0,1,0.7530068503569817,0.12715278756633308,,
semenergy_triviaqa_qwen3_8b,cusum_max_spilled,4392,False,1.0,1,0.7544197728517718,0.18967691403936932,,
semenergy_triviaqa_qwen3_8b,epr_energy,4392,False,1.0,0,0.5538018192805837,0.050556391181289004,11.8,1
semenergy_triviaqa_qwen3_8b,min_energy,4392,False,1.0,1,0.7308616437365494,0.17150378332811572,,
semenergy_triviaqa_qwen3_8b,sw_var_peak_energy,4392,False,1.0,1,0.6230691029033177,0.137256858790455,,
semenergy_triviaqa_qwen3_8b,cusum_max_energy,4392,False,1.0,1,0.5883831960518802,0.12518098370008818,,
semenergy_triviaqa_qwen3_8b,mean_top1_logprob,4392,False,1.0,1,0.7601609264482299,0.22683986293729264,,
semenergy_triviaqa_qwen3_8b,logprob_margin,4392,False,0.848,0,0.6175009538629579,0.00427257446510888,5.29,1
semenergy_triviaqa_qwen3_8b,mean_logprob_entropy,4392,False,1.0,1,0.7830188287144754,0.13107502752644684,,
semenergy_triviaqa_qwen3_8b,varentropy,4392,False,1.0,1,0.7966505486686235,0.09455720583904176,,
semenergy_triviaqa_qwen3_8b,renyi_entropy_2,4392,False,1.0,1,0.7689101772813534,0.13025245290614917,,
semenergy_triviaqa_qwen3_8b,topk_tail_mass,4392,False,1.0,1,0.8204998241899646,0.1300052233108826,,
spilled_triviaqa_llama8b,epr,256,False,1.0,1,0.872,0.21504840473632425,,
spilled_triviaqa_llama8b,trace_length,256,False,1.0,1,0.9253333333333333,0.22955120978159477,,
spilled_triviaqa_llama8b,spectral_entropy,256,False,1.0,1,0.8866666666666667,0.19465009637082786,,
spilled_triviaqa_llama8b,low_band_power,256,False,1.0,1,0.8073333333333333,0.12018707673864384,,
spilled_triviaqa_llama8b,high_band_power,256,False,1.0,1,0.7426666666666667,0.08546585567285764,,
spilled_triviaqa_llama8b,hl_ratio,256,False,1.0,1,0.8946666666666667,0.043270321213264705,,
spilled_triviaqa_llama8b,dominant_freq,256,False,1.0,1,0.7886666666666667,0.12038028819882951,,
spilled_triviaqa_llama8b,spectral_centroid,256,False,1.0,1,0.8066666666666666,0.15053123919112202,,
spilled_triviaqa_llama8b,rpdi,256,False,1.0,1,0.6666666666666667,0.04706533908613155,,
spilled_triviaqa_llama8b,sw_var_peak,256,False,1.0,1,0.8706666666666667,0.20690889373446836,,
spilled_triviaqa_llama8b,pe_mean,256,False,0.63,0,0.7386666666666667,0.005555756102162128,,
spilled_triviaqa_llama8b,hurst_exponent,256,False,1.0,1,0.6753333333333333,0.09130007449699637,,
spilled_triviaqa_llama8b,cusum_max,256,False,1.0,1,0.862,0.2354513989246308,,
spilled_triviaqa_llama8b,cusum_shift_idx,256,False,0.994,1,0.8116666666666666,0.04702544545266075,,
spilled_triviaqa_llama8b,epr_spilled,256,False,1.0,1,0.904,0.21675765262517607,,
spilled_triviaqa_llama8b,sw_var_peak_spilled,256,False,1.0,1,0.9326666666666666,0.20256749605320595,,
spilled_triviaqa_llama8b,cusum_max_spilled,256,False,1.0,1,0.9606666666666667,0.24075226908741051,,
spilled_triviaqa_llama8b,min_spilled,256,False,0.994,1,0.6656666666666666,0.03625703846966454,,
spilled_triviaqa_llama8b,epr_energy,256,False,1.0,1,0.8666666666666667,0.24679998498991262,,
spilled_triviaqa_llama8b,min_energy,256,False,1.0,1,0.896,0.22916224208698865,,
spilled_triviaqa_llama8b,sw_var_peak_energy,256,False,0.944,1,0.5573333333333333,0.030965894640382602,,
spilled_triviaqa_llama8b,cusum_max_energy,256,False,1.0,1,0.898,0.21519357006427203,,
spilled_triviaqa_llama8b,mean_top1_logprob,256,False,1.0,1,0.8646666666666667,0.2813820515992292,,
spilled_triviaqa_llama8b,logprob_margin,256,False,1.0,1,0.9073333333333333,0.21217582496095286,,
spilled_triviaqa_llama8b,mean_logprob_entropy,256,False,1.0,1,0.8726666666666667,0.2202254374766241,,
spilled_triviaqa_llama8b,varentropy,256,False,1.0,1,0.8986666666666666,0.19798904452175917,,
spilled_triviaqa_llama8b,renyi_entropy_2,256,False,1.0,1,0.87,0.22080388718827426,,
spilled_triviaqa_llama8b,topk_tail_mass,256,False,1.0,1,0.8426666666666667,0.2297967283769562,,
trace_gsm8k_llama8b_k10,epr,5000,False,1.0,1,0.78652215085639,0.20195086858348144,,
trace_gsm8k_llama8b_k10,trace_length,5000,False,1.0,1,0.7258881958168644,0.18615308649244636,,
trace_gsm8k_llama8b_k10,spectral_entropy,5000,False,1.0,1,0.6012152091567853,0.06383446004199751,,
trace_gsm8k_llama8b_k10,low_band_power,5000,False,1.0,1,0.7253602602108037,0.09674979837182676,,
trace_gsm8k_llama8b_k10,high_band_power,5000,False,1.0,1,0.6959366765480897,0.06663757257504943,,
trace_gsm8k_llama8b_k10,hl_ratio,5000,False,1.0,1,0.727160120223979,0.06831781936534831,,
trace_gsm8k_llama8b_k10,dominant_freq,5000,False,1.0,1,0.6773395298089592,0.029655390791583577,,
trace_gsm8k_llama8b_k10,spectral_centroid,5000,False,1.0,1,0.7343410326086957,0.14188794470586996,,
trace_gsm8k_llama8b_k10,stft_max_high_power,5000,False,1.0,1,0.5490991436100132,0.061417782898124995,,
trace_gsm8k_llama8b_k10,stft_spectral_entropy,5000,False,1.0,1,0.6149032444005269,0.06660234467061207,,
trace_gsm8k_llama8b_k10,rpdi,5000,False,1.0,1,0.6651311347167325,0.0860151913872391,-0.5,0
trace_gsm8k_llama8b_k10,sw_var_peak,5000,False,1.0,1,0.777401185770751,0.16433850148172685,,
trace_gsm8k_llama8b_k10,pe_mean,5000,False,1.0,1,0.5665628087944664,0.008531973878658988,0.47,0
trace_gsm8k_llama8b_k10,hurst_exponent,5000,False,1.0,1,0.6669489048089592,0.0630970937677404,-0.58,0
trace_gsm8k_llama8b_k10,cusum_max,5000,False,1.0,1,0.7461851531620554,0.2087564079188422,,
trace_gsm8k_llama8b_k10,cusum_shift_idx,5000,False,1.0,1,0.5920235301383399,0.03559971451272229,-0.6,0
trace_gsm8k_llama8b_k10,epr_spilled,5000,False,1.0,1,0.7822453474967062,0.20477719061458682,,
trace_gsm8k_llama8b_k10,sw_var_peak_spilled,5000,False,1.0,1,0.7326663372859026,0.1273861559105748,,
trace_gsm8k_llama8b_k10,cusum_max_spilled,5000,False,1.0,1,0.7547189970355731,0.2123325749219843,,
trace_gsm8k_llama8b_k10,epr_energy,5000,False,1.0,1,0.8044233777997365,0.23236413678136356,,
trace_gsm8k_llama8b_k10,min_energy,5000,False,1.0,1,0.7783654479578392,0.21859130567648608,,
trace_gsm8k_llama8b_k10,sw_var_peak_energy,5000,False,0.618,0,0.5558047183794466,0.0014640261586245408,,
trace_gsm8k_llama8b_k10,cusum_max_energy,5000,False,1.0,1,0.7569620800395257,0.21248157361185427,,
trace_gsm8k_llama8b_k10,mean_top1_logprob,5000,False,1.0,1,0.7805403903162056,0.26635945947554096,,
trace_gsm8k_llama8b_k10,logprob_margin,5000,False,1.0,1,0.7860853096179182,0.20976270782254183,,
trace_gsm8k_llama8b_k10,mean_logprob_entropy,5000,False,1.0,1,0.7883957098155467,0.20713881095356507,,
trace_gsm8k_llama8b_k10,varentropy,5000,False,1.0,1,0.8022574934123847,0.1954960772975072,,
trace_gsm8k_llama8b_k10,renyi_entropy_2,5000,False,1.0,1,0.7832816617259553,0.20768155092273774,,
trace_gsm8k_llama8b_k10,topk_tail_mass,5000,False,1.0,1,0.7967494235836627,0.2132519086483906,,
trace_math500_qwenmath15b_k10,epr,3000,True,1.0,1,0.672394100488158,0.10379938076913948,,
trace_math500_qwenmath15b_k10,trace_length,3000,True,1.0,1,0.6774998297835229,0.06191421641093489,,
trace_math500_qwenmath15b_k10,spectral_entropy,3000,True,1.0,1,0.5388196845219289,0.08017088123791673,,
trace_math500_qwenmath15b_k10,low_band_power,3000,True,1.0,1,0.6610289949424668,0.08052988727701256,,
trace_math500_qwenmath15b_k10,high_band_power,3000,True,1.0,1,0.6471982367868025,0.0817948355369402,,
trace_math500_qwenmath15b_k10,hl_ratio,3000,True,1.0,1,0.6576858668302784,0.08214813846744175,,
trace_math500_qwenmath15b_k10,dominant_freq,3000,True,1.0,1,0.6412058517747267,0.022870743080255742,,
trace_math500_qwenmath15b_k10,spectral_centroid,3000,True,1.0,1,0.661518606382238,0.11559659276868674,,
trace_math500_qwenmath15b_k10,stft_max_high_power,3000,True,1.0,1,0.5116653750614883,0.026652456350085875,,
trace_math500_qwenmath15b_k10,stft_spectral_entropy,3000,True,1.0,1,0.6403712172734916,0.10690586866574879,,
trace_math500_qwenmath15b_k10,rpdi,3000,True,1.0,1,0.6102203327980759,0.04365085022041522,-0.21,0
trace_math500_qwenmath15b_k10,sw_var_peak,3000,True,1.0,1,0.6315849869832209,0.07973307915484588,,
trace_math500_qwenmath15b_k10,pe_mean,3000,True,0.996,1,0.5354658461594956,0.011430956792885937,0.5,0
trace_math500_qwenmath15b_k10,hurst_exponent,3000,True,1.0,1,0.6377517960707152,0.08919217797958073,-0.85,0
trace_math500_qwenmath15b_k10,cusum_max,3000,True,1.0,1,0.6817158432906785,0.10372012186709717,,
trace_math500_qwenmath15b_k10,cusum_shift_idx,3000,True,1.0,1,0.5373692106316065,0.015457925506339237,-3.43,0
trace_math500_qwenmath15b_k10,epr_spilled,3000,True,1.0,1,0.6677611522393221,0.1058297005615619,,
trace_math500_qwenmath15b_k10,sw_var_peak_spilled,3000,True,1.0,1,0.6290260021925412,0.07286428486363777,,
trace_math500_qwenmath15b_k10,cusum_max_spilled,3000,True,1.0,1,0.6831349514481405,0.10756864313418302,,
trace_math500_qwenmath15b_k10,min_spilled,3000,True,1.0,1,0.6255176302194301,0.025474157045778056,,
trace_math500_qwenmath15b_k10,epr_energy,3000,True,1.0,1,0.71021658421049,0.10731884894469916,,
trace_math500_qwenmath15b_k10,min_energy,3000,True,1.0,1,0.6630448170421501,0.10798756398239655,,
trace_math500_qwenmath15b_k10,sw_var_peak_energy,3000,True,0.994,1,0.5684687172715791,0.00791237332211113,,
trace_math500_qwenmath15b_k10,cusum_max_energy,3000,True,1.0,1,0.6255665913634072,0.08776975203990774,,
trace_math500_qwenmath15b_k10,mean_top1_logprob,3000,True,1.0,1,0.6660283867532566,0.14412451104002613,,
trace_math500_qwenmath15b_k10,logprob_margin,3000,True,1.0,1,0.6926724292913103,0.11278490331512296,,
trace_math500_qwenmath15b_k10,mean_logprob_entropy,3000,True,1.0,1,0.6730719063250912,0.10504466275107438,,
trace_math500_qwenmath15b_k10,varentropy,3000,True,1.0,1,0.6872262670417294,0.09317799683200903,,
trace_math500_qwenmath15b_k10,renyi_entropy_2,3000,True,1.0,1,0.6682576488399652,0.10575234388506433,,
trace_math500_qwenmath15b_k10,topk_tail_mass,3000,True,1.0,1,0.6762054195396275,0.10537900379755044,,
truthfulqa_llama8b,epr,7633,True,1.0,1,0.605725339346189,0.1526140780463042,,
truthfulqa_llama8b,trace_length,7633,True,1.0,1,0.6787972574075066,0.21402092863369476,,
truthfulqa_llama8b,spectral_entropy,7633,True,1.0,1,0.674742093998206,0.22120633153460167,,
truthfulqa_llama8b,low_band_power,7633,True,1.0,1,0.5327588443028821,0.04235350572518644,4.68,1
truthfulqa_llama8b,high_band_power,7633,True,1.0,1,0.5048596026240549,0.016271420336542913,,
truthfulqa_llama8b,hl_ratio,7633,True,1.0,1,0.5212095896544878,0.09611955890168578,3.89,1
truthfulqa_llama8b,dominant_freq,7633,True,1.0,1,0.5403448636891245,0.0440291466875372,,
truthfulqa_llama8b,spectral_centroid,7633,True,1.0,1,0.5330541012089955,0.07078803306029395,4.67,1
truthfulqa_llama8b,stft_max_high_power,7633,True,1.0,1,0.6234066995422249,0.20530800679216868,,
truthfulqa_llama8b,stft_spectral_entropy,7633,True,1.0,1,0.6047368626979308,0.19234257275697267,,
truthfulqa_llama8b,rpdi,7633,True,1.0,1,0.5019445293786056,0.03236808085766747,11.81,1
truthfulqa_llama8b,sw_var_peak,7633,True,1.0,1,0.6477505408816697,0.23052774780160165,,
truthfulqa_llama8b,pe_mean,7633,True,1.0,1,0.5173888203780158,0.040638957337645144,5.13,1
truthfulqa_llama8b,hurst_exponent,7633,True,1.0,1,0.526661879761244,0.04513588151615236,3.99,1
truthfulqa_llama8b,cusum_max,7633,True,1.0,1,0.6559883897014391,0.22235849099120156,,
truthfulqa_llama8b,cusum_shift_idx,7633,True,1.0,1,0.5044706061787307,0.028703003840492652,6.08,1
truthfulqa_llama8b,epr_spilled,7633,True,1.0,1,0.5945057580530868,0.15209630733893864,,
truthfulqa_llama8b,sw_var_peak_spilled,7633,True,1.0,1,0.6339639453278403,0.17631219204336443,,
truthfulqa_llama8b,cusum_max_spilled,7633,True,1.0,1,0.6490773855671179,0.23090798387720943,,
truthfulqa_llama8b,epr_energy,7633,True,1.0,1,0.5928707955778848,0.11415928341388579,,
truthfulqa_llama8b,min_energy,7633,True,1.0,1,0.6530902529717697,0.22670161005483302,,
truthfulqa_llama8b,sw_var_peak_energy,7633,True,1.0,1,0.5863509615593623,0.15266927777885925,,
truthfulqa_llama8b,cusum_max_energy,7633,True,1.0,1,0.649409594871297,0.19798007818527472,,
truthfulqa_llama8b,mean_top1_logprob,7633,True,1.0,1,0.5986527590399332,0.2267841092397987,,
truthfulqa_llama8b,logprob_margin,7633,True,1.0,1,0.5465790411794625,0.124544428454862,,
truthfulqa_llama8b,mean_logprob_entropy,7633,True,1.0,1,0.6066638215735345,0.15462453756644678,,
truthfulqa_llama8b,varentropy,7633,True,1.0,1,0.6103585179624882,0.13535420447215002,,
truthfulqa_llama8b,renyi_entropy_2,7633,True,1.0,1,0.601935726013184,0.15395469458018593,,
truthfulqa_llama8b,topk_tail_mass,7633,True,1.0,1,0.6195545931830796,0.15365288545456574,,
