abstentions,access_tier,auprc,auroc,base_candidate,budget,calibration_f1,candidate,clean_abstention,coverage,detector_auprc,detector_auroc,exact_error,f1,family,fidelity,late_location_rate,locator,mean_absolute_step_error,model,n,n_error,primary,requested_n,task,threshold,within_one
,A,0.5939743614756676,0.5952875952875952,,16,,mean_entropy,,,,,,,gsm8k,,,,,llama31_8b,76,37,0.5952875952875952,,online_budget,,
,A,0.6624200650460346,0.6576576576576577,,32,,mean_entropy,,,,,,,gsm8k,,,,,llama31_8b,76,37,0.6576576576576577,,online_budget,,
,A,0.7491365109078261,0.7657657657657658,,64,,mean_entropy,,,,,,,gsm8k,,,,,llama31_8b,76,37,0.7657657657657658,,online_budget,,
,A,0.7591631041080058,0.758217677136596,,128,,mean_entropy,,,,,,,gsm8k,,,,,llama31_8b,74,37,0.758217677136596,,online_budget,,
,A,0.8703056049817584,0.7959183673469388,,256,,mean_entropy,,,,,,,gsm8k,,,,,llama31_8b,35,21,0.7959183673469388,,online_budget,,
,A,nan,nan,,512,,mean_entropy,,,,,,,gsm8k,,,,,llama31_8b,2,2,nan,,online_budget,,
,A,,,,,,mean_entropy,,,,,,,gsm8k,,,,,llama31_8b,0,,0.7619917214511809,,online,,
,A,0.5364625779133936,0.4608454608454608,,16,,step272_twohead,,,,,,,gsm8k,,,,,llama31_8b,76,37,0.4608454608454608,,online_budget,,
,A,0.5802652965632864,0.6403326403326403,,32,,step272_twohead,,,,,,,gsm8k,,,,,llama31_8b,76,37,0.6403326403326403,,online_budget,,
,A,0.7080642353693605,0.7283437283437284,,64,,step272_twohead,,,,,,,gsm8k,,,,,llama31_8b,76,37,0.7283437283437284,,online_budget,,
,A,0.6874093146768405,0.672753834915997,,128,,step272_twohead,,,,,,,gsm8k,,,,,llama31_8b,74,37,0.672753834915997,,online_budget,,
,A,0.8493161023965217,0.7414965986394558,,256,,step272_twohead,,,,,,,gsm8k,,,,,llama31_8b,35,21,0.7414965986394558,,online_budget,,
,A,nan,nan,,512,,step272_twohead,,,,,,,gsm8k,,,,,llama31_8b,2,2,nan,,online_budget,,
,A,,,,,,step272_twohead,,,,,,,gsm8k,,,,,llama31_8b,0,,0.7005487816298628,,online,,
,A,0.5444623500357115,0.5283816425120773,,16,,deepconf_w32,,,,,,,math,,,,,llama31_8b,182,90,0.5283816425120773,,online_budget,,
,A,0.5570219584801779,0.5516908212560386,,32,,deepconf_w32,,,,,,,math,,,,,llama31_8b,182,90,0.5516908212560386,,online_budget,,
,A,0.6122063556318382,0.6118357487922705,,64,,deepconf_w32,,,,,,,math,,,,,llama31_8b,182,90,0.6118357487922705,,online_budget,,
,A,0.5622496922968916,0.5567049808429119,,128,,deepconf_w32,,,,,,,math,,,,,llama31_8b,177,87,0.5567049808429119,,online_budget,,
,A,0.5960725250256518,0.5601780185758514,,256,,deepconf_w32,,,,,,,math,,,,,llama31_8b,144,76,0.5601780185758514,,online_budget,,
,A,0.7206511961924422,0.5641233766233766,,512,,deepconf_w32,,,,,,,math,,,,,llama31_8b,72,44,0.5641233766233766,,online_budget,,
,A,,,,,,deepconf_w32,,,,,,,math,,,,,llama31_8b,0,,0.5842703648175912,,online,,
,A,0.5444623500357115,0.5283816425120773,,16,,deepconf_w64,,,,,,,math,,,,,llama31_8b,182,90,0.5283816425120773,,online_budget,,
,A,0.5570219584801779,0.5516908212560386,,32,,deepconf_w64,,,,,,,math,,,,,llama31_8b,182,90,0.5516908212560386,,online_budget,,
,A,0.6006034635151491,0.5849033816425121,,64,,deepconf_w64,,,,,,,math,,,,,llama31_8b,182,90,0.5849033816425121,,online_budget,,
,A,0.5386759033738843,0.5446998722860792,,128,,deepconf_w64,,,,,,,math,,,,,llama31_8b,177,87,0.5446998722860792,,online_budget,,
,A,0.5663967968958398,0.5489551083591332,,256,,deepconf_w64,,,,,,,math,,,,,llama31_8b,144,76,0.5489551083591332,,online_budget,,
,A,0.7064303171478901,0.5194805194805194,,512,,deepconf_w64,,,,,,,math,,,,,llama31_8b,72,44,0.5194805194805194,,online_budget,,
,A,,,,,,deepconf_w64,,,,,,,math,,,,,llama31_8b,0,,0.5648016269642957,,online,,
,A,0.5967201803543001,0.5929951690821256,,16,,finalist_global_detector_local_locator,,,,,,,math,,,,,llama31_8b,182,90,0.5929951690821256,,online_budget,,
,A,0.6122516577779211,0.6233091787439614,,32,,finalist_global_detector_local_locator,,,,,,,math,,,,,llama31_8b,182,90,0.6233091787439614,,online_budget,,
,A,0.6325047270385091,0.6431159420289855,,64,,finalist_global_detector_local_locator,,,,,,,math,,,,,llama31_8b,182,90,0.6431159420289855,,online_budget,,
,A,0.5658199628717524,0.5713920817369094,,128,,finalist_global_detector_local_locator,,,,,,,math,,,,,llama31_8b,177,87,0.5713920817369094,,online_budget,,
,A,0.564641059922808,0.5443111455108359,,256,,finalist_global_detector_local_locator,,,,,,,math,,,,,llama31_8b,144,76,0.5443111455108359,,online_budget,,
,A,0.708184239361462,0.5089285714285714,,512,,finalist_global_detector_local_locator,,,,,,,math,,,,,llama31_8b,72,44,0.5089285714285714,,online_budget,,
,A,,,,,,finalist_global_detector_local_locator,,,,,,,math,,,,,llama31_8b,0,,0.6072540118829475,,online,,
,A,0.6061540677815729,0.621135265700483,,16,,iu28_registered,,,,,,,math,,,,,llama31_8b,182,90,0.621135265700483,,online_budget,,
,A,0.622078130994607,0.6385265700483091,,32,,iu28_registered,,,,,,,math,,,,,llama31_8b,182,90,0.6385265700483091,,online_budget,,
,A,0.6322582534419958,0.6236714975845411,,64,,iu28_registered,,,,,,,math,,,,,llama31_8b,182,90,0.6236714975845411,,online_budget,,
,A,0.5784493680810665,0.5748403575989783,,128,,iu28_registered,,,,,,,math,,,,,llama31_8b,177,87,0.5748403575989783,,online_budget,,
,A,0.5992719865941238,0.5497291021671826,,256,,iu28_registered,,,,,,,math,,,,,llama31_8b,144,76,0.5497291021671826,,online_budget,,
,A,0.6819699866451805,0.5543831168831168,,512,,iu28_registered,,,,,,,math,,,,,llama31_8b,72,44,0.5543831168831168,,online_budget,,
,A,,,,,,iu28_registered,,,,,,,math,,,,,llama31_8b,0,,0.5992559275917597,,online,,
,A,0.5833307867421886,0.5890096618357489,,16,,max_entropy,,,,,,,math,,,,,llama31_8b,182,90,0.5890096618357489,,online_budget,,
,A,0.5967010189108095,0.6216183574879226,,32,,max_entropy,,,,,,,math,,,,,llama31_8b,182,90,0.6216183574879226,,online_budget,,
,A,0.6349440896102424,0.6031400966183574,,64,,max_entropy,,,,,,,math,,,,,llama31_8b,182,90,0.6031400966183574,,online_budget,,
,A,0.6043101106452525,0.5703703703703704,,128,,max_entropy,,,,,,,math,,,,,llama31_8b,177,87,0.5703703703703704,,online_budget,,
,A,0.6442923313623843,0.5773993808049535,,256,,max_entropy,,,,,,,math,,,,,llama31_8b,144,76,0.5773993808049535,,online_budget,,
,A,0.6911765761409063,0.549512987012987,,512,,max_entropy,,,,,,,math,,,,,llama31_8b,72,44,0.549512987012987,,online_budget,,
,A,,,,,,max_entropy,,,,,,,math,,,,,llama31_8b,0,,0.586755233494364,,online,,
,A,0.5444623500357115,0.5283816425120773,,16,,mean_entropy,,,,,,,math,,,,,llama31_8b,182,90,0.5283816425120773,,online_budget,,
,A,0.5570219584801779,0.5516908212560386,,32,,mean_entropy,,,,,,,math,,,,,llama31_8b,182,90,0.5516908212560386,,online_budget,,
,A,0.6006034635151491,0.5849033816425121,,64,,mean_entropy,,,,,,,math,,,,,llama31_8b,182,90,0.5849033816425121,,online_budget,,
,A,0.5414142719690711,0.5340996168582375,,128,,mean_entropy,,,,,,,math,,,,,llama31_8b,177,87,0.5340996168582375,,online_budget,,
,A,0.5663698965672929,0.5576625386996904,,256,,mean_entropy,,,,,,,math,,,,,llama31_8b,144,76,0.5576625386996904,,online_budget,,
,A,0.7394070468960137,0.5616883116883117,,512,,mean_entropy,,,,,,,math,,,,,llama31_8b,72,44,0.5616883116883117,,online_budget,,
,A,,,,,,mean_entropy,,,,,,,math,,,,,llama31_8b,0,,0.5595014992503748,,online,,
,A,0.5888580414570523,0.586352657004831,,16,,step272_twohead,,,,,,,math,,,,,llama31_8b,182,90,0.586352657004831,,online_budget,,
,A,0.6133491807413792,0.6242753623188406,,32,,step272_twohead,,,,,,,math,,,,,llama31_8b,182,90,0.6242753623188406,,online_budget,,
,A,0.6418122327699667,0.6322463768115942,,64,,step272_twohead,,,,,,,math,,,,,llama31_8b,182,90,0.6322463768115942,,online_budget,,
,A,0.5817422390232312,0.5740740740740741,,128,,step272_twohead,,,,,,,math,,,,,llama31_8b,177,87,0.5740740740740741,,online_budget,,
,A,0.602299419554317,0.5758513931888545,,256,,step272_twohead,,,,,,,math,,,,,llama31_8b,144,76,0.5758513931888545,,online_budget,,
,A,0.7235855432554044,0.5527597402597403,,512,,step272_twohead,,,,,,,math,,,,,llama31_8b,72,44,0.5527597402597403,,online_budget,,
,A,,,,,,step272_twohead,,,,,,,math,,,,,llama31_8b,0,,0.6031602254428341,,online,,
,A,0.44773277594621286,0.5127946127946128,,16,,deepconf_w32,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5127946127946128,,online_budget,,
,A,0.44972400199074253,0.507182940516274,,32,,deepconf_w32,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.507182940516274,,online_budget,,
,A,0.4394292909449047,0.5108866442199775,,64,,deepconf_w32,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5108866442199775,,online_budget,,
,A,0.44659729460196507,0.5479236812570146,,128,,deepconf_w32,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5479236812570146,,online_budget,,
,A,0.47262300452526795,0.5891133557800223,,256,,deepconf_w32,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5891133557800223,,online_budget,,
,A,0.5096903147640435,0.5888179616993177,,512,,deepconf_w32,,,,,,,olympiadbench,,,,,llama31_8b,136,59,0.5888179616993177,,online_budget,,
,A,,,,,,deepconf_w32,,,,,,,olympiadbench,,,,,llama31_8b,0,,0.5294051627384961,,online,,
,A,0.44773277594621286,0.5127946127946128,,16,,deepconf_w64,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5127946127946128,,online_budget,,
,A,0.44972400199074253,0.507182940516274,,32,,deepconf_w64,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.507182940516274,,online_budget,,
,A,0.42861204657507895,0.5140291806958475,,64,,deepconf_w64,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5140291806958475,,online_budget,,
,A,0.4392743957889925,0.5437710437710438,,128,,deepconf_w64,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5437710437710438,,online_budget,,
,A,0.47070198452923995,0.5814814814814814,,256,,deepconf_w64,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5814814814814814,,online_budget,,
,A,0.5184529735085908,0.5907990314769975,,512,,deepconf_w64,,,,,,,olympiadbench,,,,,llama31_8b,136,59,0.5907990314769975,,online_budget,,
,A,,,,,,deepconf_w64,,,,,,,olympiadbench,,,,,llama31_8b,0,,0.5289001122334456,,online,,
,A,0.45685858510761157,0.52334455667789,,16,,finalist_global_detector_local_locator,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.52334455667789,,online_budget,,
,A,0.47596459561554705,0.5689113355780022,,32,,finalist_global_detector_local_locator,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5689113355780022,,online_budget,,
,A,0.4595666663682317,0.5590347923681257,,64,,finalist_global_detector_local_locator,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5590347923681257,,online_budget,,
,A,0.4580030964018943,0.576094276094276,,128,,finalist_global_detector_local_locator,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.576094276094276,,online_budget,,
,A,0.5059397565791962,0.6198653198653199,,256,,finalist_global_detector_local_locator,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.6198653198653199,,online_budget,,
,A,0.5355382378469589,0.6348228043143297,,512,,finalist_global_detector_local_locator,,,,,,,olympiadbench,,,,,llama31_8b,136,59,0.6348228043143297,,online_budget,,
,A,,,,,,finalist_global_detector_local_locator,,,,,,,olympiadbench,,,,,llama31_8b,0,,0.5675645342312008,,online,,
,A,0.47105806861830923,0.5772166105499439,,16,,iu28_registered,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5772166105499439,,online_budget,,
,A,0.4831216296477271,0.6001122334455667,,32,,iu28_registered,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.6001122334455667,,online_budget,,
,A,0.4884020188403661,0.6086419753086421,,64,,iu28_registered,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.6086419753086421,,online_budget,,
,A,0.5225955295044813,0.6124579124579125,,128,,iu28_registered,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.6124579124579125,,online_budget,,
,A,0.5648362384151442,0.678226711560045,,256,,iu28_registered,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.678226711560045,,online_budget,,
,A,0.5254281290537395,0.6246973365617433,,512,,iu28_registered,,,,,,,olympiadbench,,,,,llama31_8b,136,59,0.6246973365617433,,online_budget,,
,A,,,,,,iu28_registered,,,,,,,olympiadbench,,,,,llama31_8b,0,,0.6105499438832773,,online,,
,A,0.42565721278893975,0.5243546576879909,,16,,max_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5243546576879909,,online_budget,,
,A,0.4483344351240822,0.5589225589225589,,32,,max_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5589225589225589,,online_budget,,
,A,0.4515179829526438,0.5632996632996634,,64,,max_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5632996632996634,,online_budget,,
,A,0.45887735221883136,0.5464646464646464,,128,,max_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5464646464646464,,online_budget,,
,A,0.4864802850201556,0.5932659932659933,,256,,max_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5932659932659933,,online_budget,,
,A,0.5431694114203955,0.6321813779440899,,512,,max_entropy,,,,,,,olympiadbench,,,,,llama31_8b,136,59,0.6321813779440899,,online_budget,,
,A,,,,,,max_entropy,,,,,,,olympiadbench,,,,,llama31_8b,0,,0.554882154882155,,online,,
,A,0.44773277594621286,0.5127946127946128,,16,,mean_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5127946127946128,,online_budget,,
,A,0.44972400199074253,0.507182940516274,,32,,mean_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.507182940516274,,online_budget,,
,A,0.42861204657507895,0.5140291806958475,,64,,mean_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5140291806958475,,online_budget,,
,A,0.4450917149117316,0.555331088664422,,128,,mean_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.555331088664422,,online_budget,,
,A,0.4998173168765426,0.6138047138047138,,256,,mean_entropy,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.6138047138047138,,online_budget,,
,A,0.5224767449007495,0.6407660136473695,,512,,mean_entropy,,,,,,,olympiadbench,,,,,llama31_8b,136,59,0.6407660136473695,,online_budget,,
,A,,,,,,mean_entropy,,,,,,,olympiadbench,,,,,llama31_8b,0,,0.5346801346801348,,online,,
,A,0.45263045868366614,0.520314253647587,,16,,step272_twohead,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.520314253647587,,online_budget,,
,A,0.47599062383141577,0.5722783389450057,,32,,step272_twohead,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5722783389450057,,online_budget,,
,A,0.4762668825616725,0.5969696969696969,,64,,step272_twohead,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5969696969696969,,online_budget,,
,A,0.4632506154076159,0.5869809203142536,,128,,step272_twohead,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.5869809203142536,,online_budget,,
,A,0.5336671169776226,0.645230078563412,,256,,step272_twohead,,,,,,,olympiadbench,,,,,llama31_8b,191,81,0.645230078563412,,online_budget,,
,A,0.5396781080197056,0.6491305304864626,,512,,step272_twohead,,,,,,,olympiadbench,,,,,llama31_8b,136,59,0.6491305304864626,,online_budget,,
,A,,,,,,step272_twohead,,,,,,,olympiadbench,,,,,llama31_8b,0,,0.5919753086419752,,online,,
,A,0.5866029804298227,0.5679369859840149,,16,,deepconf_w32,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5679369859840149,,online_budget,,
,A,0.5490223696107007,0.5317965944631067,,32,,deepconf_w32,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5317965944631067,,online_budget,,
,A,0.5323619554574792,0.5029537819993051,,64,,deepconf_w32,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5029537819993051,,online_budget,,
,A,0.5144840360963021,0.4943820224719101,,128,,deepconf_w32,,,,,,,omnimath,,,,,llama31_8b,186,97,0.4943820224719101,,online_budget,,
,A,0.5648874448211967,0.5148275423189513,,256,,deepconf_w32,,,,,,,omnimath,,,,,llama31_8b,178,97,0.5148275423189513,,online_budget,,
,A,0.5595724318403702,0.4940794056187602,,512,,deepconf_w32,,,,,,,omnimath,,,,,llama31_8b,132,73,0.4940794056187602,,online_budget,,
,A,,,,,,deepconf_w32,,,,,,,omnimath,,,,,llama31_8b,0,,0.4986679022356076,,online,,
,A,0.5866029804298227,0.5679369859840149,,16,,deepconf_w64,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5679369859840149,,online_budget,,
,A,0.5490223696107007,0.5317965944631067,,32,,deepconf_w64,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5317965944631067,,online_budget,,
,A,0.5460360913927007,0.5199814664658867,,64,,deepconf_w64,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5199814664658867,,online_budget,,
,A,0.528073430860343,0.5133788949380285,,128,,deepconf_w64,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5133788949380285,,online_budget,,
,A,0.5976525574125247,0.5406643757159221,,256,,deepconf_w64,,,,,,,omnimath,,,,,llama31_8b,178,97,0.5406643757159221,,online_budget,,
,A,0.5723872589266975,0.5154399814255863,,512,,deepconf_w64,,,,,,,omnimath,,,,,llama31_8b,132,73,0.5154399814255863,,online_budget,,
,A,,,,,,deepconf_w64,,,,,,,omnimath,,,,,llama31_8b,0,,0.5166801807019576,,online,,
,A,0.5734453246025519,0.5212556469361752,,16,,finalist_global_detector_local_locator,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5212556469361752,,online_budget,,
,A,0.5346431658038231,0.5134947295262365,,32,,finalist_global_detector_local_locator,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5134947295262365,,online_budget,,
,A,0.5243920104390314,0.5033012857639292,,64,,finalist_global_detector_local_locator,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5033012857639292,,online_budget,,
,A,0.5267359307481754,0.508977180586123,,128,,finalist_global_detector_local_locator,,,,,,,omnimath,,,,,llama31_8b,186,97,0.508977180586123,,online_budget,,
,A,0.5661757893848565,0.5363370243095329,,256,,finalist_global_detector_local_locator,,,,,,,omnimath,,,,,llama31_8b,178,97,0.5363370243095329,,online_budget,,
,A,0.5567822834560031,0.5163687021128396,,512,,finalist_global_detector_local_locator,,,,,,,omnimath,,,,,llama31_8b,132,73,0.5163687021128396,,online_budget,,
,A,,,,,,finalist_global_detector_local_locator,,,,,,,omnimath,,,,,llama31_8b,0,,0.5061392331750261,,online,,
,A,0.5922020327242836,0.5605235723387004,,16,,iu28_registered,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5605235723387004,,online_budget,,
,A,0.5768248099986621,0.5441908954013669,,32,,iu28_registered,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5441908954013669,,online_budget,,
,A,0.5600952288048597,0.532723271168771,,64,,iu28_registered,,,,,,,omnimath,,,,,llama31_8b,186,97,0.532723271168771,,online_budget,,
,A,0.6015096197498397,0.5667786401019345,,128,,iu28_registered,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5667786401019345,,online_budget,,
,A,0.6070679162863757,0.5764286623393151,,256,,iu28_registered,,,,,,,omnimath,,,,,llama31_8b,178,97,0.5764286623393151,,online_budget,,
,A,0.5471448991806995,0.529370791734386,,512,,iu28_registered,,,,,,,omnimath,,,,,llama31_8b,132,73,0.529370791734386,,online_budget,,
,A,,,,,,iu28_registered,,,,,,,omnimath,,,,,llama31_8b,0,,0.5497509556353528,,online,,
,A,0.6131086255332006,0.5723387003359204,,16,,max_entropy,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5723387003359204,,online_budget,,
,A,0.5681001271462185,0.5367774817560523,,32,,max_entropy,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5367774817560523,,online_budget,,
,A,0.5515359080555037,0.535966639638596,,64,,max_entropy,,,,,,,omnimath,,,,,llama31_8b,186,97,0.535966639638596,,online_budget,,
,A,0.5667856737367745,0.5231090003475037,,128,,max_entropy,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5231090003475037,,online_budget,,
,A,0.5963674399775842,0.5544100801832761,,256,,max_entropy,,,,,,,omnimath,,,,,llama31_8b,178,97,0.5544100801832761,,online_budget,,
,A,0.5762695710421342,0.5354074762015324,,512,,max_entropy,,,,,,,omnimath,,,,,llama31_8b,132,73,0.5354074762015324,,online_budget,,
,A,,,,,,max_entropy,,,,,,,omnimath,,,,,llama31_8b,0,,0.5295378199930498,,online,,
,A,0.5866029804298227,0.5679369859840149,,16,,mean_entropy,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5679369859840149,,online_budget,,
,A,0.5490223696107007,0.5317965944631067,,32,,mean_entropy,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5317965944631067,,online_budget,,
,A,0.5460360913927007,0.5199814664658867,,64,,mean_entropy,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5199814664658867,,online_budget,,
,A,0.5303954002585943,0.5072396617630024,,128,,mean_entropy,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5072396617630024,,online_budget,,
,A,0.5847436207382578,0.5320096729031437,,256,,mean_entropy,,,,,,,omnimath,,,,,llama31_8b,178,97,0.5320096729031437,,online_budget,,
,A,0.5623599350550663,0.49895518922684,,512,,mean_entropy,,,,,,,omnimath,,,,,llama31_8b,132,73,0.49895518922684,,online_budget,,
,A,,,,,,mean_entropy,,,,,,,omnimath,,,,,llama31_8b,0,,0.5136105641144446,,online,,
,A,0.5952166545390047,0.5521834819877216,,16,,step272_twohead,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5521834819877216,,online_budget,,
,A,0.555522140121953,0.5343449554036834,,32,,step272_twohead,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5343449554036834,,online_budget,,
,A,0.5427060636223541,0.5360824742268041,,64,,step272_twohead,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5360824742268041,,online_budget,,
,A,0.5465698249893435,0.5380516622263407,,128,,step272_twohead,,,,,,,omnimath,,,,,llama31_8b,186,97,0.5380516622263407,,online_budget,,
,A,0.5776937298234222,0.5611556573755887,,256,,step272_twohead,,,,,,,omnimath,,,,,llama31_8b,178,97,0.5611556573755887,,online_budget,,
,A,0.5538059876452188,0.5184583236591596,,512,,step272_twohead,,,,,,,omnimath,,,,,llama31_8b,132,73,0.5184583236591596,,online_budget,,
,A,,,,,,step272_twohead,,,,,,,omnimath,,,,,llama31_8b,0,,0.5370670682265724,,online,,
