test_set_code,size,auroc,fit_misfit,n_groups,measurements_code
lapeigvals_gsm8k_nemo,4,0.7887141986593541,1.0623465571713318,2,"sw_var_peak_spilled,epr_energy,min_energy,varentropy"
lapeigvals_gsm8k_nemo,4,0.7579646556977453,0.40820196657157753,3,"high_band_power,rpdi,mean_top1_logprob,topk_tail_mass"
lapeigvals_gsm8k_nemo,4,0.7560633759902499,2.2603614373872176,2,"hurst_exponent,epr_spilled,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,4,0.7799634369287021,0.767534515585008,2,"cusum_shift_idx,epr_energy,logprob_margin,topk_tail_mass"
lapeigvals_gsm8k_nemo,4,0.7754580540320943,4.350505847759512,2,"mean_top1_logprob,mean_logprob_entropy,varentropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,4,0.744147877310583,0.3796224618748332,3,"stft_max_high_power,rpdi,cusum_max_energy,logprob_margin"
lapeigvals_gsm8k_nemo,4,0.6182246597603088,0.5936309686160268,3,"stft_max_high_power,pe_mean,hurst_exponent,logprob_margin"
lapeigvals_gsm8k_nemo,4,0.6869104204753199,0.44076448878416297,2,"low_band_power,sw_var_peak,pe_mean,hurst_exponent"
lapeigvals_gsm8k_nemo,4,0.7573430834856795,0.24302631410190956,2,"hl_ratio,sw_var_peak_spilled,cusum_max_spilled,epr_energy"
lapeigvals_gsm8k_nemo,4,0.7101645338208411,0.5712732763835502,2,"high_band_power,spectral_centroid,pe_mean,renyi_entropy_2"
lapeigvals_gsm8k_nemo,4,0.7393418647166361,0.2467168104482892,3,"dominant_freq,stft_max_high_power,cusum_max_spilled,varentropy"
lapeigvals_gsm8k_nemo,4,0.6623156611822061,0.3000977648386013,2,"spectral_entropy,stft_spectral_entropy,epr_energy,mean_top1_logprob"
lapeigvals_gsm8k_nemo,4,0.7515214300223441,0.42340985791038654,2,"epr,high_band_power,hl_ratio,sw_var_peak"
lapeigvals_gsm8k_nemo,4,0.7818119033109892,0.7379606067041974,2,"spectral_centroid,epr_spilled,epr_energy,min_energy"
lapeigvals_gsm8k_nemo,4,0.7738980296567135,0.6398570827926289,3,"high_band_power,cusum_max,mean_logprob_entropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,4,0.7621369083891936,0.32354438028581256,2,"stft_max_high_power,sw_var_peak_spilled,epr_energy,cusum_max_energy"
lapeigvals_gsm8k_nemo,4,0.7021409709526711,0.1543194124009797,3,"high_band_power,spectral_centroid,rpdi,cusum_max_spilled"
lapeigvals_gsm8k_nemo,4,0.7306642291285801,0.6611183846439499,3,"high_band_power,stft_spectral_entropy,rpdi,min_energy"
lapeigvals_gsm8k_nemo,4,0.7318139345927279,0.22962907958991272,3,"epr,spectral_entropy,rpdi,cusum_shift_idx"
lapeigvals_gsm8k_nemo,4,0.7746211659557181,1.360243022224621,3,"stft_spectral_entropy,sw_var_peak,mean_top1_logprob,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,4,0.6720008125126956,0.6870047280768419,2,"low_band_power,hl_ratio,dominant_freq,rpdi"
lapeigvals_gsm8k_nemo,4,0.7575218362786919,0.2236978529014506,3,"spectral_entropy,hurst_exponent,sw_var_peak_spilled,varentropy"
lapeigvals_gsm8k_nemo,6,0.7351939874060534,1.2744311164527722,2,"trace_length,high_band_power,hurst_exponent,cusum_max_spilled,cusum_max_energy,topk_tail_mass"
lapeigvals_gsm8k_nemo,6,0.7586106032906764,0.8828162696661395,2,"epr,low_band_power,high_band_power,stft_spectral_entropy,cusum_max_energy,varentropy"
lapeigvals_gsm8k_nemo,6,0.7225756652447696,0.814534257846243,2,"epr,trace_length,spectral_entropy,high_band_power,hl_ratio,stft_max_high_power"
lapeigvals_gsm8k_nemo,6,0.6863944749136706,0.49728514977689786,2,"high_band_power,stft_spectral_entropy,hurst_exponent,cusum_shift_idx,mean_logprob_entropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,6,0.7751614868982328,2.2720313755375154,4,"epr,trace_length,stft_max_high_power,rpdi,epr_spilled,mean_top1_logprob"
lapeigvals_gsm8k_nemo,6,0.7879869997968719,1.8758926880266538,3,"trace_length,dominant_freq,sw_var_peak_spilled,mean_top1_logprob,logprob_margin,topk_tail_mass"
lapeigvals_gsm8k_nemo,6,0.727921998781231,0.4928846645501153,5,"low_band_power,spectral_centroid,rpdi,cusum_shift_idx,sw_var_peak_spilled,cusum_max_energy"
lapeigvals_gsm8k_nemo,6,0.7552264879138737,0.4603775843122508,4,"low_band_power,hurst_exponent,cusum_shift_idx,epr_spilled,sw_var_peak_energy,logprob_margin"
lapeigvals_gsm8k_nemo,6,0.6914442413162707,0.2609540880043756,3,"dominant_freq,stft_spectral_entropy,pe_mean,cusum_shift_idx,cusum_max_spilled,epr_energy"
lapeigvals_gsm8k_nemo,6,0.6572983952874263,1.0009184294934614,3,"hl_ratio,dominant_freq,spectral_centroid,stft_spectral_entropy,sw_var_peak_energy,topk_tail_mass"
lapeigvals_gsm8k_nemo,6,0.80131220800325,0.7473765743026973,2,"trace_length,pe_mean,cusum_max_spilled,sw_var_peak_energy,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,6,0.7497745277269957,0.27393772206355993,4,"high_band_power,stft_spectral_entropy,sw_var_peak,pe_mean,cusum_shift_idx,cusum_max_energy"
lapeigvals_gsm8k_nemo,6,0.7478773105829778,1.1623876934506803,3,"trace_length,low_band_power,hurst_exponent,cusum_max,logprob_margin,topk_tail_mass"
lapeigvals_gsm8k_nemo,6,0.753564899451554,2.032451329076725,3,"spectral_entropy,dominant_freq,cusum_shift_idx,epr_spilled,logprob_margin,renyi_entropy_2"
lapeigvals_gsm8k_nemo,6,0.7401503148486694,0.5113854355986659,3,"hl_ratio,stft_spectral_entropy,pe_mean,epr_spilled,cusum_max_energy,mean_top1_logprob"
lapeigvals_gsm8k_nemo,6,0.7577980905951657,0.8015125652388068,3,"high_band_power,spectral_centroid,stft_spectral_entropy,rpdi,mean_top1_logprob,logprob_margin"
lapeigvals_gsm8k_nemo,6,0.7628559821247207,0.2917716500351785,5,"high_band_power,dominant_freq,stft_max_high_power,pe_mean,cusum_max,logprob_margin"
lapeigvals_gsm8k_nemo,6,0.8016006500101565,0.44127017559717113,2,"trace_length,spectral_entropy,pe_mean,cusum_shift_idx,logprob_margin,topk_tail_mass"
lapeigvals_gsm8k_nemo,6,0.8018931545805403,0.5777554540270627,2,"spectral_entropy,spectral_centroid,cusum_max,epr_energy,sw_var_peak_energy,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,6,0.7351696120251878,0.19711698171996284,5,"spectral_entropy,dominant_freq,stft_max_high_power,rpdi,epr_spilled,sw_var_peak_spilled"
lapeigvals_gsm8k_nemo,6,0.7468697948405443,0.662538506756053,2,"high_band_power,dominant_freq,spectral_centroid,epr_spilled,sw_var_peak_spilled,min_energy"
lapeigvals_gsm8k_nemo,6,0.7181637213081454,0.4571772318360334,3,"hl_ratio,stft_max_high_power,pe_mean,sw_var_peak_spilled,cusum_max_spilled,renyi_entropy_2"
lapeigvals_gsm8k_nemo,6,0.7642981921592524,0.6194816848887721,5,"low_band_power,stft_max_high_power,cusum_shift_idx,sw_var_peak_energy,mean_top1_logprob,varentropy"
lapeigvals_gsm8k_nemo,6,0.7754580540320941,4.2048649764426695,2,"spectral_centroid,stft_spectral_entropy,sw_var_peak,mean_top1_logprob,logprob_margin,renyi_entropy_2"
lapeigvals_gsm8k_nemo,6,0.7483932561446274,0.2947169591618884,3,"high_band_power,stft_spectral_entropy,cusum_shift_idx,sw_var_peak_spilled,sw_var_peak_energy,varentropy"
lapeigvals_gsm8k_nemo,6,0.7685191956124315,4.583536118183309,3,"spectral_entropy,epr_spilled,sw_var_peak_energy,logprob_margin,mean_logprob_entropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,6,0.7846110095470241,3.756883463276724,2,"epr,high_band_power,cusum_shift_idx,min_energy,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,6,0.7741824091001421,0.5631116547837473,3,"high_band_power,stft_spectral_entropy,cusum_max,sw_var_peak_spilled,cusum_max_energy,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,6,0.7434897420272191,2.499577372029641,5,"hl_ratio,pe_mean,cusum_max,cusum_max_spilled,cusum_max_energy,topk_tail_mass"
lapeigvals_gsm8k_nemo,6,0.7066829169205769,0.07238232253816179,2,"dominant_freq,pe_mean,hurst_exponent,cusum_max,sw_var_peak_energy,varentropy"
lapeigvals_gsm8k_nemo,8,0.7318464351005485,1.123950439777761,2,"spectral_centroid,stft_max_high_power,stft_spectral_entropy,sw_var_peak,pe_mean,hurst_exponent,epr_energy,min_energy"
lapeigvals_gsm8k_nemo,8,0.7649725776965264,0.8891275229892261,3,"spectral_entropy,low_band_power,dominant_freq,rpdi,sw_var_peak,hurst_exponent,sw_var_peak_spilled,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,8,0.8050660166565102,4.670796011385251,2,"trace_length,spectral_centroid,cusum_shift_idx,epr_energy,sw_var_peak_energy,mean_top1_logprob,mean_logprob_entropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,8,0.8039406865732277,6.993462349941844,4,"epr,spectral_entropy,high_band_power,cusum_max,cusum_max_spilled,epr_energy,logprob_margin,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,8,0.7833881779402804,2.5773336561139724,5,"trace_length,stft_max_high_power,rpdi,cusum_shift_idx,epr_spilled,sw_var_peak_spilled,epr_energy,logprob_margin"
lapeigvals_gsm8k_nemo,8,0.7827747308551696,2.9445038219283766,5,"stft_max_high_power,sw_var_peak,pe_mean,cusum_max,cusum_shift_idx,epr_spilled,sw_var_peak_spilled,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,8,0.7882266910420476,2.9903593494441205,4,"low_band_power,stft_max_high_power,pe_mean,epr_spilled,min_energy,cusum_max_energy,logprob_margin,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,8,0.7908429819215925,4.757384740497749,4,"epr,spectral_centroid,stft_max_high_power,sw_var_peak_energy,cusum_max_energy,logprob_margin,varentropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,8,0.7492220190940482,3.538788912672672,4,"epr,low_band_power,hl_ratio,stft_max_high_power,hurst_exponent,cusum_max,cusum_max_spilled,renyi_entropy_2"
lapeigvals_gsm8k_nemo,8,0.7793662400975014,2.9876626694436705,3,"epr,dominant_freq,spectral_centroid,stft_max_high_power,sw_var_peak_spilled,cusum_max_energy,mean_top1_logprob,logprob_margin"
lapeigvals_gsm8k_nemo,8,0.7566890107657932,6.649830266749088,3,"epr,high_band_power,spectral_centroid,hurst_exponent,cusum_max,epr_spilled,epr_energy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,8,0.7441438147471053,1.5315046822644076,4,"dominant_freq,stft_spectral_entropy,sw_var_peak,hurst_exponent,cusum_max_spilled,sw_var_peak_energy,cusum_max_energy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,8,0.7723136299004673,0.8893561458048382,6,"epr,hl_ratio,dominant_freq,rpdi,cusum_shift_idx,sw_var_peak_spilled,sw_var_peak_energy,logprob_margin"
lapeigvals_gsm8k_nemo,8,0.7793012390818607,2.4165633337388757,3,"trace_length,spectral_entropy,high_band_power,spectral_centroid,hurst_exponent,logprob_margin,varentropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,8,0.7973958968108876,4.139593756015555,4,"stft_spectral_entropy,rpdi,cusum_shift_idx,min_energy,cusum_max_energy,mean_top1_logprob,logprob_margin,renyi_entropy_2"
lapeigvals_gsm8k_nemo,8,0.8095185862279098,4.527566419621621,3,"spectral_entropy,sw_var_peak,pe_mean,hurst_exponent,epr_energy,min_energy,mean_logprob_entropy,varentropy"
lapeigvals_gsm8k_nemo,8,0.7779646556977452,4.218795445253486,3,"hl_ratio,stft_max_high_power,stft_spectral_entropy,sw_var_peak_spilled,cusum_max_spilled,logprob_margin,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,8,0.5250578915295552,1.2852736586317675,3,"epr,low_band_power,high_band_power,stft_spectral_entropy,rpdi,hurst_exponent,cusum_shift_idx,logprob_margin"
lapeigvals_gsm8k_nemo,8,0.7845053828966078,3.9451044757295035,3,"epr,low_band_power,hl_ratio,cusum_shift_idx,sw_var_peak_spilled,cusum_max_spilled,epr_energy,logprob_margin"
lapeigvals_gsm8k_nemo,8,0.7309323583180987,0.7319083915643922,4,"epr,spectral_entropy,dominant_freq,stft_spectral_entropy,hurst_exponent,sw_var_peak_spilled,min_energy,sw_var_peak_energy"
lapeigvals_gsm8k_nemo,8,0.7700223440991266,17.35424055783684,2,"epr,spectral_entropy,epr_spilled,sw_var_peak_spilled,mean_top1_logprob,logprob_margin,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,8,0.7354946171033923,1.11373929442903,2,"spectral_entropy,low_band_power,hl_ratio,rpdi,sw_var_peak_spilled,cusum_max_spilled,min_energy,sw_var_peak_energy"
lapeigvals_gsm8k_nemo,8,0.8076498070282349,6.485235898214924,2,"trace_length,hl_ratio,epr_spilled,min_energy,cusum_max_energy,logprob_margin,mean_logprob_entropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,8,0.7634288035750558,1.2933508604102124,3,"trace_length,spectral_entropy,low_band_power,high_band_power,pe_mean,cusum_max,cusum_shift_idx,renyi_entropy_2"
lapeigvals_gsm8k_nemo,8,0.718496851513305,2.8650728325607844,3,"trace_length,high_band_power,stft_max_high_power,hurst_exponent,cusum_max,cusum_max_spilled,sw_var_peak_energy,topk_tail_mass"
lapeigvals_gsm8k_nemo,8,0.7385009140767824,2.732800414348879,4,"trace_length,hl_ratio,stft_spectral_entropy,cusum_max,sw_var_peak_spilled,cusum_max_spilled,epr_energy,sw_var_peak_energy"
lapeigvals_gsm8k_nemo,8,0.7784074751167986,4.462350208006296,3,"hl_ratio,spectral_centroid,stft_max_high_power,sw_var_peak,cusum_max,sw_var_peak_spilled,mean_logprob_entropy,varentropy"
lapeigvals_gsm8k_nemo,8,0.7987852935202112,3.607390460033791,5,"trace_length,pe_mean,cusum_shift_idx,epr_spilled,epr_energy,sw_var_peak_energy,logprob_margin,topk_tail_mass"
lapeigvals_gsm8k_nemo,8,0.8028153564899452,4.224125628511525,2,"epr,spectral_entropy,hl_ratio,cusum_max_spilled,epr_energy,min_energy,sw_var_peak_energy,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,8,0.7437416209628276,3.3367182387493908,5,"epr,low_band_power,high_band_power,hl_ratio,rpdi,sw_var_peak_energy,logprob_margin,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7803615681495024,13.911816841851214,4,"low_band_power,dominant_freq,stft_max_high_power,sw_var_peak,cusum_max,epr_spilled,cusum_max_spilled,sw_var_peak_energy,mean_logprob_entropy,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.8076457444647571,8.903277716849274,6,"trace_length,spectral_entropy,high_band_power,pe_mean,cusum_shift_idx,sw_var_peak_spilled,epr_energy,min_energy,mean_top1_logprob,mean_logprob_entropy,varentropy"
lapeigvals_gsm8k_nemo,11,0.7515498679666869,5.820708249969187,4,"trace_length,low_band_power,high_band_power,dominant_freq,stft_max_high_power,stft_spectral_entropy,sw_var_peak,epr_energy,sw_var_peak_energy,logprob_margin,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,11,0.7830469226081658,12.204663378098372,3,"epr,hl_ratio,dominant_freq,stft_spectral_entropy,hurst_exponent,cusum_max_spilled,min_energy,cusum_max_energy,mean_top1_logprob,mean_logprob_entropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7598781230956734,7.127009172762229,4,"epr,low_band_power,high_band_power,dominant_freq,stft_max_high_power,pe_mean,hurst_exponent,cusum_max,epr_spilled,epr_energy,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,11,0.7996587446678854,9.672894401835523,4,"trace_length,spectral_entropy,low_band_power,stft_max_high_power,pe_mean,cusum_max,cusum_max_spilled,min_energy,mean_logprob_entropy,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7664919764371319,10.86080017057677,5,"epr,high_band_power,hl_ratio,dominant_freq,spectral_centroid,stft_spectral_entropy,pe_mean,cusum_max,epr_spilled,mean_logprob_entropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,11,0.7941986593540523,3.8602055582972303,6,"trace_length,high_band_power,spectral_centroid,stft_max_high_power,rpdi,pe_mean,cusum_shift_idx,sw_var_peak_spilled,epr_energy,mean_top1_logprob,varentropy"
lapeigvals_gsm8k_nemo,11,0.7876010562665043,11.837095478115279,4,"trace_length,hl_ratio,spectral_centroid,sw_var_peak,hurst_exponent,cusum_shift_idx,cusum_max_spilled,epr_energy,mean_top1_logprob,logprob_margin,topk_tail_mass"
lapeigvals_gsm8k_nemo,11,0.8140808450132033,4.754648935975491,7,"spectral_entropy,hl_ratio,stft_spectral_entropy,rpdi,sw_var_peak,pe_mean,epr_energy,sw_var_peak_energy,cusum_max_energy,logprob_margin,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7798903107861059,7.129378585618923,6,"epr,spectral_entropy,hl_ratio,dominant_freq,rpdi,pe_mean,hurst_exponent,epr_spilled,sw_var_peak_spilled,mean_top1_logprob,varentropy"
lapeigvals_gsm8k_nemo,11,0.7832053625837903,5.991689524416792,5,"epr,low_band_power,hl_ratio,stft_max_high_power,rpdi,sw_var_peak,hurst_exponent,cusum_shift_idx,cusum_max_spilled,epr_energy,min_energy"
lapeigvals_gsm8k_nemo,11,0.7656875888685761,4.840462919450228,4,"epr,trace_length,low_band_power,spectral_centroid,stft_max_high_power,rpdi,pe_mean,hurst_exponent,cusum_max_energy,mean_top1_logprob,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.8108145439772497,7.338617997235501,7,"trace_length,spectral_entropy,dominant_freq,rpdi,sw_var_peak,cusum_max,cusum_shift_idx,sw_var_peak_spilled,min_energy,mean_logprob_entropy,varentropy"
lapeigvals_gsm8k_nemo,11,0.7738167783871623,6.761267183410942,3,"spectral_entropy,low_band_power,dominant_freq,spectral_centroid,hurst_exponent,cusum_shift_idx,epr_spilled,sw_var_peak_spilled,epr_energy,min_energy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7442738167783871,7.375283057413396,5,"trace_length,hl_ratio,spectral_centroid,stft_spectral_entropy,sw_var_peak,pe_mean,hurst_exponent,epr_spilled,cusum_max_spilled,cusum_max_energy,varentropy"
lapeigvals_gsm8k_nemo,11,0.7736258379037172,7.056689288486067,3,"spectral_entropy,high_band_power,dominant_freq,spectral_centroid,hurst_exponent,sw_var_peak_spilled,cusum_max_spilled,cusum_max_energy,mean_top1_logprob,mean_logprob_entropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7747877310582978,3.1201944715629306,4,"dominant_freq,spectral_centroid,stft_max_high_power,stft_spectral_entropy,rpdi,sw_var_peak,hurst_exponent,cusum_shift_idx,epr_energy,cusum_max_energy,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,11,0.7947064797887466,14.879261715367726,4,"epr,trace_length,stft_spectral_entropy,cusum_max,epr_spilled,sw_var_peak_spilled,cusum_max_spilled,sw_var_peak_energy,cusum_max_energy,mean_logprob_entropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7728092626447288,4.4195006013789015,5,"trace_length,dominant_freq,spectral_centroid,stft_max_high_power,stft_spectral_entropy,rpdi,sw_var_peak_spilled,cusum_max_spilled,epr_energy,min_energy,mean_top1_logprob"
lapeigvals_gsm8k_nemo,11,0.7865854153971157,7.712374002616524,6,"trace_length,high_band_power,dominant_freq,spectral_centroid,rpdi,sw_var_peak,epr_spilled,cusum_max_spilled,sw_var_peak_energy,mean_top1_logprob,varentropy"
lapeigvals_gsm8k_nemo,11,0.81159455616494,8.949286746911213,6,"trace_length,high_band_power,stft_max_high_power,rpdi,cusum_shift_idx,cusum_max_spilled,epr_energy,min_energy,logprob_margin,mean_logprob_entropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7803615681495023,17.85119682611359,5,"epr,low_band_power,stft_spectral_entropy,pe_mean,hurst_exponent,sw_var_peak_spilled,epr_energy,mean_top1_logprob,logprob_margin,mean_logprob_entropy,varentropy"
lapeigvals_gsm8k_nemo,11,0.7885354458663417,2.7538618381015,4,"trace_length,high_band_power,hl_ratio,dominant_freq,rpdi,sw_var_peak,pe_mean,cusum_shift_idx,sw_var_peak_spilled,min_energy,logprob_margin"
lapeigvals_gsm8k_nemo,11,0.7308998578102783,4.770476349850081,3,"epr,trace_length,dominant_freq,spectral_centroid,stft_max_high_power,stft_spectral_entropy,sw_var_peak,hurst_exponent,cusum_max,sw_var_peak_energy,cusum_max_energy"
lapeigvals_gsm8k_nemo,11,0.7731789559211862,4.76848749607663,3,"spectral_entropy,high_band_power,dominant_freq,hurst_exponent,cusum_shift_idx,epr_spilled,cusum_max_spilled,sw_var_peak_energy,cusum_max_energy,mean_top1_logprob,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7674913670526102,7.242618828867344,5,"trace_length,spectral_entropy,hl_ratio,stft_spectral_entropy,cusum_shift_idx,epr_spilled,sw_var_peak_spilled,cusum_max_spilled,min_energy,cusum_max_energy,topk_tail_mass"
lapeigvals_gsm8k_nemo,11,0.8080073126142596,10.405636099887243,5,"trace_length,spectral_entropy,low_band_power,hl_ratio,stft_max_high_power,sw_var_peak,epr_energy,cusum_max_energy,logprob_margin,mean_logprob_entropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,11,0.7742717854966483,5.729431712337595,4,"trace_length,spectral_entropy,low_band_power,spectral_centroid,stft_max_high_power,sw_var_peak,pe_mean,epr_spilled,sw_var_peak_spilled,cusum_max_energy,mean_top1_logprob"
lapeigvals_gsm8k_nemo,11,0.7892829575462117,2.7166052921000157,7,"epr,hl_ratio,dominant_freq,stft_max_high_power,rpdi,pe_mean,hurst_exponent,cusum_shift_idx,epr_energy,cusum_max_energy,mean_top1_logprob"
lapeigvals_gsm8k_nemo,14,0.799553118017469,10.755087914108675,7,"trace_length,spectral_entropy,stft_max_high_power,rpdi,sw_var_peak,pe_mean,cusum_max,cusum_shift_idx,sw_var_peak_spilled,epr_energy,sw_var_peak_energy,cusum_max_energy,mean_top1_logprob,varentropy"
lapeigvals_gsm8k_nemo,14,0.7869388584196628,14.166581938674756,4,"spectral_entropy,low_band_power,hl_ratio,spectral_centroid,rpdi,pe_mean,epr_spilled,cusum_max_spilled,epr_energy,min_energy,sw_var_peak_energy,cusum_max_energy,mean_top1_logprob,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,14,0.7884988827950437,14.647663155096096,6,"trace_length,low_band_power,stft_max_high_power,rpdi,hurst_exponent,cusum_max,cusum_shift_idx,epr_spilled,cusum_max_spilled,min_energy,sw_var_peak_energy,logprob_margin,mean_logprob_entropy,varentropy"
lapeigvals_gsm8k_nemo,14,0.7922567540117815,32.746147098676296,5,"epr,spectral_centroid,stft_spectral_entropy,rpdi,pe_mean,hurst_exponent,epr_spilled,cusum_max_spilled,epr_energy,min_energy,mean_top1_logprob,mean_logprob_entropy,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,14,0.7678935608368881,13.668216334976218,5,"epr,trace_length,spectral_entropy,low_band_power,high_band_power,hl_ratio,stft_spectral_entropy,hurst_exponent,epr_energy,min_energy,sw_var_peak_energy,cusum_max_energy,logprob_margin,varentropy"
lapeigvals_gsm8k_nemo,14,0.8061182205971968,20.845915680753855,3,"epr,trace_length,spectral_entropy,low_band_power,stft_spectral_entropy,rpdi,sw_var_peak,cusum_max,cusum_max_spilled,sw_var_peak_energy,cusum_max_energy,logprob_margin,mean_logprob_entropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,14,0.7832216128377006,8.142868333731894,5,"spectral_entropy,low_band_power,dominant_freq,rpdi,sw_var_peak,pe_mean,hurst_exponent,cusum_max,cusum_shift_idx,min_energy,sw_var_peak_energy,cusum_max_energy,varentropy,renyi_entropy_2"
lapeigvals_gsm8k_nemo,14,0.800674385537274,23.550845682438645,5,"spectral_entropy,high_band_power,dominant_freq,stft_spectral_entropy,pe_mean,cusum_max,epr_spilled,sw_var_peak_spilled,epr_energy,min_energy,mean_top1_logprob,mean_logprob_entropy,renyi_entropy_2,topk_tail_mass"
lapeigvals_gsm8k_nemo,14,0.7565061954093032,8.976413157186169,4,"spectral_entropy,hl_ratio,dominant_freq,spectral_centroid,stft_spectral_entropy,rpdi,sw_var_peak,hurst_exponent,cusum_shift_idx,sw_var_peak_spilled,min_energy,cusum_max_energy,logprob_margin,varentropy"
lapeigvals_gsm8k_nemo,14,0.7846556977452774,16.759855578496186,4,"epr,hl_ratio,dominant_freq,spectral_centroid,stft_spectral_entropy,pe_mean,cusum_max,cusum_max_spilled,min_energy,sw_var_peak_energy,cusum_max_energy,mean_top1_logprob,logprob_margin,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,14,0.8049563274426164,18.201071718675024,5,"epr,trace_length,spectral_entropy,hl_ratio,stft_max_high_power,stft_spectral_entropy,sw_var_peak,hurst_exponent,cusum_shift_idx,sw_var_peak_spilled,epr_energy,mean_top1_logprob,logprob_margin,mean_logprob_entropy"
lapeigvals_gsm8k_nemo,14,0.7695713995531179,8.10756999503279,3,"trace_length,spectral_entropy,low_band_power,hl_ratio,dominant_freq,spectral_centroid,rpdi,pe_mean,sw_var_peak_spilled,cusum_max_spilled,epr_energy,sw_var_peak_energy,cusum_max_energy,logprob_margin"
lapeigvals_gsm8k_nemo,14,0.7725858216534633,12.106756487623457,5,"spectral_entropy,high_band_power,hl_ratio,spectral_centroid,stft_max_high_power,rpdi,sw_var_peak,pe_mean,hurst_exponent,epr_spilled,epr_energy,cusum_max_energy,mean_logprob_entropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,14,0.8064838513101766,22.73707730226114,6,"trace_length,spectral_entropy,stft_max_high_power,stft_spectral_entropy,sw_var_peak,pe_mean,cusum_shift_idx,epr_spilled,epr_energy,cusum_max_energy,mean_logprob_entropy,varentropy,renyi_entropy_2,topk_tail_mass"
lapeigvals_gsm8k_nemo,14,0.7847288238878732,10.835825585452737,7,"epr,low_band_power,high_band_power,hl_ratio,dominant_freq,stft_max_high_power,rpdi,sw_var_peak,pe_mean,hurst_exponent,epr_spilled,sw_var_peak_spilled,epr_energy,min_energy"
lapeigvals_gsm8k_nemo,14,0.7930855169612024,17.796556573900247,4,"epr,trace_length,spectral_entropy,low_band_power,high_band_power,dominant_freq,spectral_centroid,min_energy,sw_var_peak_energy,cusum_max_energy,mean_top1_logprob,logprob_margin,varentropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,14,0.7794637416209628,14.723695431941895,7,"low_band_power,hl_ratio,dominant_freq,stft_spectral_entropy,rpdi,sw_var_peak,pe_mean,hurst_exponent,cusum_max,epr_spilled,sw_var_peak_spilled,epr_energy,varentropy,topk_tail_mass"
lapeigvals_gsm8k_nemo,14,0.7907901685963843,23.560985932557436,5,"hl_ratio,dominant_freq,stft_max_high_power,stft_spectral_entropy,pe_mean,cusum_max,epr_spilled,sw_var_peak_spilled,epr_energy,min_energy,mean_top1_logprob,logprob_margin,mean_logprob_entropy,varentropy"
lapeigvals_gsm8k_nemo,14,0.7846800731261425,25.9392422034472,6,"epr,low_band_power,spectral_centroid,rpdi,hurst_exponent,cusum_shift_idx,epr_spilled,sw_var_peak_spilled,min_energy,sw_var_peak_energy,mean_top1_logprob,mean_logprob_entropy,renyi_entropy_2,topk_tail_mass"
